"pli0083","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2003","middle vocational","East Germany","188","0.0631956495074786","0.0542073624953839","0.0721839365195732","2"
"Min 1x per week","2003","vocational + Abi","West Germany","144","0.132994279634741","0.112145124484229","0.153843434785253","2"
"Min 1x per week","2003","vocational + Abi","East Germany","19","","","","2"
"Min 1x per week","2003","higher vocational","West Germany","154","0.117060552537109","0.0991230797081278","0.13499802536609","2"
"Min 1x per week","2003","higher vocational","East Germany","30","0.0579057952990582","0.0363974415115131","0.0794141490866034","2"
"Min 1x per week","2003","higher education","West Germany","542","0.177107878336104","0.163579406403105","0.190636350269103","2"
"Min 1x per week","2003","higher education","East Germany","147","0.117860940308608","0.100299235059212","0.135422645558003","2"
"Never","2003","in school","West Germany","4","","","","5"
"Never","2003","in school","East Germany","1","","","","5"
"Never","2003","inadequately","West Germany","4","","","","5"
"Never","2003","inadequately","East Germany","","","","","5"
"Never","2003","general elemantary","West Germany","40","0.0157727363586362","0.0107244802447393","0.0208209924725332","5"
"Never","2003","general elemantary","East Germany","2","","","","5"
"Never","2003","middle vocational","West Germany","87","0.0136077610112482","0.011119201403916","0.0160963206185804","5"
"Never","2003","middle vocational","East Germany","28","","","","5"
"Never","2003","vocational + Abi","West Germany","9","","","","5"
"Never","2003","vocational + Abi","East Germany","2","","","","5"
"Never","2003","higher vocational","West Germany","17","","","","5"
"Never","2003","higher vocational","East Germany","4","","","","5"
"Never","2003","higher education","West Germany","54","0.02073917529605","0.0156890368494323","0.0257893137426676","5"
"Never","2003","higher education","East Germany","12","","","","5"
"Rarely","2003","in school","West Germany","10","","","","4"
"Rarely","2003","in school","East Germany","1","","","","4"
"Rarely","2003","inadequately","West Germany","5","","","","4"
"Rarely","2003","inadequately","East Germany","","","","","4"
"Rarely","2003","general elemantary","West Germany","23","","","","4"
"Rarely","2003","general elemantary","East Germany","5","","","","4"
"Rarely","2003","middle vocational","West Germany","124","0.0138630720870589","0.0113516006714152","0.0163745435027025","4"
"Rarely","2003","higher education","West Germany","78","0.0264429035172869","0.0207570765874764","0.0321287304470974","4"
"Rarely","2003","higher education","East Germany","35","0.0242281777014232","0.0158538930624766","0.0326024623403699","4"
"Rarely","2003","vocational + Abi","East Germany","5","","","","4"
"Rarely","2003","higher vocational","West Germany","27","","","","4"
"Rarely","2003","middle vocational","East Germany","46","0.0170420737776006","0.01226086644933","0.0218232811058712","4"
"Rarely","2003","vocational + Abi","West Germany","23","","","","4"
"Rarely","2003","higher vocational","East Germany","9","","","","4"
"Daily","2004","in school","West Germany","","","","","1"
"Daily","2004","in school","East Germany","","","","","1"
"Daily","2004","inadequately","West Germany","","","","","1"
"Daily","2004","inadequately","East Germany","","","","","1"
"Daily","2004","general elemantary","West Germany","","","","","1"
"Daily","2004","general elemantary","East Germany","","","","","1"
"Daily","2004","middle vocational","West Germany","","","","","1"
"Daily","2004","middle vocational","East Germany","","","","","1"
"Daily","2004","vocational + Abi","West Germany","","","","","1"
"Daily","2004","vocational + Abi","East Germany","","","","","1"
"Daily","2004","higher vocational","West Germany","","","","","1"
"Daily","2004","higher vocational","East Germany","","","","","1"
"Daily","2004","higher education","West Germany","","","","","1"
"Daily","2004","higher education","East Germany","","","","","1"
"Min 1x per month","2004","in school","West Germany","","","","","3"
"Min 1x per month","2004","in school","East Germany","","","","","3"
"Min 1x per month","2004","inadequately","West Germany","","","","","3"
"Min 1x per month","2004","inadequately","East Germany","","","","","3"
"Min 1x per month","2004","general elemantary","West Germany","","","","","3"
"Min 1x per month","2004","general elemantary","East Germany","","","","","3"
"Min 1x per month","2004","middle vocational","West Germany","","","","","3"
"Min 1x per month","2004","middle vocational","East Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2004","higher vocational","West Germany","","","","","3"
"Min 1x per month","2004","higher vocational","East Germany","","","","","3"
"Min 1x per month","2004","higher education","West Germany","","","","","3"
"Min 1x per month","2004","higher education","East Germany","","","","","3"
"Min 1x per week","2004","in school","West Germany","","","","","2"
"Min 1x per week","2004","in school","East Germany","","","","","2"
"Min 1x per week","2004","inadequately","West Germany","","","","","2"
"Min 1x per week","2004","inadequately","East Germany","","","","","2"
"Min 1x per week","2004","general elemantary","West Germany","","","","","2"
"Min 1x per week","2004","general elemantary","East Germany","","","","","2"
"Min 1x per week","2004","middle vocational","West Germany","","","","","2"
"Min 1x per week","2004","middle vocational","East Germany","","","","","2"
"Min 1x per week","2004","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2004","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2004","higher vocational","West Germany","","","","","2"
"Min 1x per week","2004","higher vocational","East Germany","","","","","2"
"Min 1x per week","2004","higher education","West Germany","","","","","2"
"Min 1x per week","2004","higher education","East Germany","","","","","2"
"Never","2004","in school","West Germany","","","","","5"
"Never","2004","in school","East Germany","","","","","5"
"Never","2004","inadequately","West Germany","","","","","5"
"Never","2004","inadequately","East Germany","","","","","5"
"Never","2004","general elemantary","West Germany","","","","","5"
"Never","2004","general elemantary","East Germany","","","","","5"
"Never","2004","middle vocational","West Germany","","","","","5"
"Never","2004","middle vocational","East Germany","","","","","5"
"Never","2004","vocational + Abi","West Germany","","","","","5"
"Never","2004","vocational + Abi","East Germany","","","","","5"
"Never","2004","higher vocational","West Germany","","","","","5"
"Never","2004","higher vocational","East Germany","","","","","5"
"Never","2004","higher education","West Germany","","","","","5"
"Never","2004","higher education","East Germany","","","","","5"
"Rarely","2004","in school","West Germany","","","","","4"
"Rarely","2004","in school","East Germany","","","","","4"
"Rarely","2004","inadequately","West Germany","","","","","4"
"Rarely","2004","inadequately","East Germany","","","","","4"
"Rarely","2004","general elemantary","West Germany","","","","","4"
"Rarely","2004","general elemantary","East Germany","","","","","4"
"Rarely","2004","middle vocational","West Germany","","","","","4"
"Rarely","2004","middle vocational","East Germany","","","","","4"
"Rarely","2004","vocational + Abi","West Germany","","","","","4"
"Rarely","2004","vocational + Abi","East Germany","","","","","4"
"Rarely","2004","higher vocational","West Germany","","","","","4"
"Rarely","2004","higher vocational","East Germany","","","","","4"
"Rarely","2004","higher education","West Germany","","","","","4"
"Rarely","2004","higher education","East Germany","","","","","4"
"Daily","2005","in school","West Germany","","","","","1"
"Daily","2005","in school","East Germany","","","","","1"
"Daily","2005","inadequately","West Germany","","","","","1"
"Daily","2005","inadequately","East Germany","","","","","1"
"Daily","2005","general elemantary","West Germany","","","","","1"
"Daily","2005","general elemantary","East Germany","","","","","1"
"Daily","2005","middle vocational","West Germany","","","","","1"
"Daily","2005","middle vocational","East Germany","","","","","1"
"Daily","2005","vocational + Abi","West Germany","","","","","1"
"Daily","2005","vocational + Abi","East Germany","","","","","1"
"Daily","2005","higher vocational","West Germany","","","","","1"
"Daily","2005","higher vocational","East Germany","","","","","1"
"Daily","2005","higher education","West Germany","","","","","1"
"Daily","2005","higher education","East Germany","","","","","1"
"Min 1x per month","2005","in school","West Germany","","","","","3"
"Min 1x per month","2005","in school","East Germany","","","","","3"
"Min 1x per month","2005","inadequately","West Germany","","","","","3"
"Min 1x per month","2005","inadequately","East Germany","","","","","3"
"Min 1x per month","2005","general elemantary","West Germany","","","","","3"
"Min 1x per month","2005","general elemantary","East Germany","","","","","3"
"Min 1x per month","2005","middle vocational","West Germany","","","","","3"
"Min 1x per month","2005","middle vocational","East Germany","","","","","3"
"Min 1x per month","2005","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2005","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2005","higher vocational","West Germany","","","","","3"
"Min 1x per month","2005","higher vocational","East Germany","","","","","3"
"Min 1x per month","2005","higher education","West Germany","","","","","3"
"Min 1x per month","2005","higher education","East Germany","","","","","3"
"Min 1x per week","2005","in school","West Germany","","","","","2"
"Min 1x per week","2005","in school","East Germany","","","","","2"
"Min 1x per week","2005","inadequately","West Germany","","","","","2"
"Min 1x per week","2005","inadequately","East Germany","","","","","2"
"Min 1x per week","2005","general elemantary","West Germany","","","","","2"
"Min 1x per week","2005","general elemantary","East Germany","","","","","2"
"Min 1x per week","2005","middle vocational","West Germany","","","","","2"
"Min 1x per week","2005","middle vocational","East Germany","","","","","2"
"Min 1x per week","2005","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2005","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2005","higher vocational","West Germany","","","","","2"
"Min 1x per week","2005","higher vocational","East Germany","","","","","2"
"Min 1x per week","2005","higher education","West Germany","","","","","2"
"Min 1x per week","2005","higher education","East Germany","","","","","2"
"Never","2005","in school","West Germany","","","","","5"
"Never","2005","in school","East Germany","","","","","5"
"Never","2005","inadequately","West Germany","","","","","5"
"Never","2005","inadequately","East Germany","","","","","5"
"Never","2005","general elemantary","West Germany","","","","","5"
"Never","2005","general elemantary","East Germany","","","","","5"
"Never","2005","middle vocational","West Germany","","","","","5"
"Never","2005","middle vocational","East Germany","","","","","5"
"Never","2005","vocational + Abi","West Germany","","","","","5"
"Never","2005","vocational + Abi","East Germany","","","","","5"
"Never","2005","higher vocational","West Germany","","","","","5"
"Never","2005","higher vocational","East Germany","","","","","5"
"Never","2005","higher education","West Germany","","","","","5"
"Never","2005","higher education","East Germany","","","","","5"
"Rarely","2005","in school","West Germany","","","","","4"
"Rarely","2005","in school","East Germany","","","","","4"
"Rarely","2005","inadequately","West Germany","","","","","4"
"Rarely","2005","inadequately","East Germany","","","","","4"
"Rarely","2005","general elemantary","West Germany","","","","","4"
"Rarely","2005","general elemantary","East Germany","","","","","4"
"Rarely","2005","middle vocational","West Germany","","","","","4"
"Rarely","2005","middle vocational","East Germany","","","","","4"
"Rarely","2005","vocational + Abi","West Germany","","","","","4"
"Rarely","2005","vocational + Abi","East Germany","","","","","4"
"Rarely","2005","higher vocational","West Germany","","","","","4"
"Rarely","2005","higher vocational","East Germany","","","","","4"
"Rarely","2005","higher education","West Germany","","","","","4"
"Rarely","2005","higher education","East Germany","","","","","4"
"Daily","2006","in school","West Germany","","","","","1"
"Daily","2006","in school","East Germany","","","","","1"
"Daily","2006","inadequately","West Germany","","","","","1"
"Daily","2006","inadequately","East Germany","","","","","1"
"Daily","2006","general elemantary","West Germany","","","","","1"
"Daily","2006","general elemantary","East Germany","","","","","1"
"Daily","2006","middle vocational","West Germany","","","","","1"
"Daily","2006","middle vocational","East Germany","","","","","1"
"Daily","2006","vocational + Abi","West Germany","","","","","1"
"Daily","2006","vocational + Abi","East Germany","","","","","1"
"Daily","2006","higher vocational","West Germany","","","","","1"
"Daily","2006","higher vocational","East Germany","","","","","1"
"Daily","2006","higher education","West Germany","","","","","1"
"Daily","2006","higher education","East Germany","","","","","1"
"Min 1x per month","2006","higher education","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","East Germany","","","","","3"
"Min 1x per month","2006","in school","West Germany","","","","","3"
"Min 1x per month","2006","in school","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","East Germany","","","","","3"
"Min 1x per month","2006","middle vocational","West Germany","","","","","3"
"Min 1x per month","2006","middle vocational","East Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2006","higher vocational","West Germany","","","","","3"
"Min 1x per month","2006","higher vocational","East Germany","","","","","3"
"Min 1x per month","2006","higher education","West Germany","","","","","3"
"Min 1x per week","2006","inadequately","West Germany","","","","","2"
"Min 1x per week","2006","general elemantary","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","West Germany","","","","","2"
"Min 1x per week","2006","inadequately","East Germany","","","","","2"
"Min 1x per week","2006","general elemantary","West Germany","","","","","2"
"Min 1x per week","2006","in school","West Germany","","","","","2"
"Min 1x per week","2006","in school","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","East Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2006","higher vocational","West Germany","","","","","2"
"Min 1x per week","2006","higher vocational","East Germany","","","","","2"
"Min 1x per week","2006","higher education","West Germany","","","","","2"
"Min 1x per week","2006","higher education","East Germany","","","","","2"
"Never","2006","in school","West Germany","","","","","5"
"Never","2006","in school","East Germany","","","","","5"
"Never","2006","inadequately","West Germany","","","","","5"
"Never","2006","inadequately","East Germany","","","","","5"
"Never","2006","general elemantary","West Germany","","","","","5"
"Never","2006","general elemantary","East Germany","","","","","5"
"Never","2006","middle vocational","West Germany","","","","","5"
"Never","2006","middle vocational","East Germany","","","","","5"
"Never","2006","vocational + Abi","West Germany","","","","","5"
"Never","2006","vocational + Abi","East Germany","","","","","5"
"Never","2006","higher vocational","West Germany","","","","","5"
"Never","2006","higher vocational","East Germany","","","","","5"
"Never","2006","higher education","West Germany","","","","","5"
"Never","2006","higher education","East Germany","","","","","5"
"Rarely","2006","in school","West Germany","","","","","4"
"Rarely","2006","in school","East Germany","","","","","4"
"Rarely","2006","inadequately","West Germany","","","","","4"
"Rarely","2006","inadequately","East Germany","","","","","4"
"Rarely","2006","general elemantary","West Germany","","","","","4"
"Rarely","2006","general elemantary","East Germany","","","","","4"
"Rarely","2006","middle vocational","West Germany","","","","","4"
"Rarely","2006","middle vocational","East Germany","","","","","4"
"Rarely","2006","vocational + Abi","West Germany","","","","","4"
"Rarely","2006","vocational + Abi","East Germany","","","","","4"
"Rarely","2006","higher vocational","West Germany","","","","","4"
"Rarely","2006","higher vocational","East Germany","","","","","4"
"Rarely","2006","higher education","West Germany","","","","","4"
"Rarely","2006","higher education","East Germany","","","","","4"
"Daily","2007","in school","West Germany","","","","","1"
"Daily","2007","in school","East Germany","","","","","1"
"Daily","2007","inadequately","West Germany","","","","","1"
"Daily","2007","inadequately","East Germany","","","","","1"
"Daily","2007","general elemantary","West Germany","","","","","1"
"Daily","2007","general elemantary","East Germany","","","","","1"
"Daily","2007","middle vocational","West Germany","","","","","1"
"Daily","2007","middle vocational","East Germany","","","","","1"
"Daily","2007","vocational + Abi","West Germany","","","","","1"
"Daily","2007","vocational + Abi","East Germany","","","","","1"
"Daily","2007","higher vocational","West Germany","","","","","1"
"Daily","2007","higher vocational","East Germany","","","","","1"
"Daily","2007","higher education","West Germany","","","","","1"
"Daily","2007","higher education","East Germany","","","","","1"
"Min 1x per month","2007","in school","West Germany","","","","","3"
"Min 1x per month","2007","in school","East Germany","","","","","3"
"Min 1x per month","2007","inadequately","West Germany","","","","","3"
"Min 1x per month","2007","inadequately","East Germany","","","","","3"
"Min 1x per month","2007","higher education","East Germany","","","","","3"
"Min 1x per month","2007","general elemantary","West Germany","","","","","3"
"Min 1x per month","2007","general elemantary","East Germany","","","","","3"
"Min 1x per month","2007","middle vocational","West Germany","","","","","3"
"Min 1x per month","2007","middle vocational","East Germany","","","","","3"
"Min 1x per month","2007","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2007","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2007","higher vocational","West Germany","","","","","3"
"Min 1x per month","2007","higher vocational","East Germany","","","","","3"
"Min 1x per month","2007","higher education","West Germany","","","","","3"
"Min 1x per week","2007","in school","West Germany","","","","","2"
"Min 1x per week","2007","in school","East Germany","","","","","2"
"Min 1x per week","2007","inadequately","West Germany","","","","","2"
"Min 1x per week","2007","inadequately","East Germany","","","","","2"
"Min 1x per week","2007","general elemantary","West Germany","","","","","2"
"Min 1x per week","2007","general elemantary","East Germany","","","","","2"
"Min 1x per week","2007","middle vocational","West Germany","","","","","2"
"Min 1x per week","2007","middle vocational","East Germany","","","","","2"
"Min 1x per week","2007","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2007","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2007","higher vocational","West Germany","","","","","2"
"Min 1x per week","2007","higher vocational","East Germany","","","","","2"
"Min 1x per week","2007","higher education","West Germany","","","","","2"
"Min 1x per week","2007","higher education","East Germany","","","","","2"
"Never","2007","in school","West Germany","","","","","5"
"Never","2007","in school","East Germany","","","","","5"
"Never","2007","inadequately","West Germany","","","","","5"
"Never","2007","inadequately","East Germany","","","","","5"
"Never","2007","general elemantary","West Germany","","","","","5"
"Never","2007","general elemantary","East Germany","","","","","5"
"Never","2007","middle vocational","West Germany","","","","","5"
"Never","2007","middle vocational","East Germany","","","","","5"
"Never","2007","vocational + Abi","West Germany","","","","","5"
"Never","2007","vocational + Abi","East Germany","","","","","5"
"Never","2007","higher vocational","West Germany","","","","","5"
"Never","2007","higher vocational","East Germany","","","","","5"
"Never","2007","higher education","West Germany","","","","","5"
"Never","2007","higher education","East Germany","","","","","5"
"Rarely","2007","in school","West Germany","","","","","4"
"Rarely","2007","in school","East Germany","","","","","4"
"Rarely","2007","inadequately","West Germany","","","","","4"
"Rarely","2007","inadequately","East Germany","","","","","4"
"Rarely","2007","general elemantary","West Germany","","","","","4"
"Rarely","2007","general elemantary","East Germany","","","","","4"
"Rarely","2007","middle vocational","West Germany","","","","","4"
"Rarely","2007","middle vocational","East Germany","","","","","4"
"Rarely","2007","vocational + Abi","West Germany","","","","","4"
"Rarely","2007","vocational + Abi","East Germany","","","","","4"
"Rarely","2007","higher vocational","West Germany","","","","","4"
"Rarely","2007","higher vocational","East Germany","","","","","4"
"Rarely","2007","higher education","West Germany","","","","","4"
"Rarely","2007","higher education","East Germany","","","","","4"
"Daily","2008","in school","West Germany","215","0.816155767129579","0.769951962242861","0.862359572016297","1"
"Daily","2008","in school","East Germany","65","0.768062281196885","0.676708805714312","0.859415756679458","1"
"Daily","2008","inadequately","West Germany","151","0.8475107804942","0.792987491996456","0.902034068991945","1"
"Daily","2008","inadequately","East Germany","18","","","","1"
"Daily","2008","general elemantary","West Germany","1556","0.903626957069308","0.889725128388691","0.917528785749925","1"
"Daily","2008","general elemantary","East Germany","275","0.913097751919812","0.881484271311074","0.94471123252855","1"
"Daily","2008","middle vocational","West Germany","6241","0.85370589820233","0.84556773453776","0.861844061866899","1"
"Daily","2008","middle vocational","East Germany","2199","0.870845115124606","0.857706682915096","0.883983547334116","1"
"Daily","2008","vocational + Abi","West Germany","725","0.81154006715939","0.786405517051854","0.836674617266925","1"
"Daily","2008","vocational + Abi","East Germany","127","0.806034909708854","0.745703311345307","0.866366508072402","1"
"Daily","2008","higher vocational","West Germany","866","0.834470673929377","0.811926161123719","0.857015186735035","1"
"Daily","2008","higher vocational","East Germany","324","0.87097861382696","0.837140042917047","0.904817184736872","1"
"Daily","2008","higher education","West Germany","2176","0.724263972684783","0.708156862593221","0.740371082776346","1"
"Daily","2008","higher education","East Germany","985","0.772356174292916","0.749036416131033","0.795675932454798","1"
"Min 1x per month","2008","in school","West Germany","3","","","","3"
"Min 1x per month","2008","in school","East Germany","3","","","","3"
"Min 1x per month","2008","inadequately","West Germany","1","","","","3"
"Min 1x per month","2008","inadequately","East Germany","","","","","3"
"Min 1x per month","2008","general elemantary","West Germany","18","","","","3"
"Min 1x per month","2008","general elemantary","East Germany","4","","","","3"
"Min 1x per month","2008","middle vocational","West Germany","92","0.0135232738493283","0.0108635091773025","0.016183038521354","3"
"Min 1x per month","2008","middle vocational","East Germany","39","0.016289968851175","0.0113307720505133","0.0212491656518367","3"
"Min 1x per month","2008","vocational + Abi","West Germany","16","","","","3"
"Min 1x per month","2008","vocational + Abi","East Germany","2","","","","3"
"Min 1x per month","2008","higher vocational","West Germany","10","","","","3"
"Min 1x per month","2008","higher vocational","East Germany","5","","","","3"
"Min 1x per month","2008","higher education","West Germany","61","0.0255076240030347","0.0198250296564407","0.0311902183496288","3"
"Min 1x per month","2008","higher education","East Germany","17","","","","3"
"Min 1x per week","2008","in school","West Germany","47","0.155767064031954","0.112512178041604","0.199021950022303","2"
"Min 1x per week","2008","in school","East Germany","13","","","","2"
"Min 1x per week","2008","inadequately","West Germany","4","","","","2"
"Min 1x per week","2008","inadequately","East Germany","1","","","","2"
"Min 1x per week","2008","general elemantary","West Germany","106","0.0567441265398035","0.0458454246437869","0.0676428284358201","2"
"Min 1x per week","2008","general elemantary","East Germany","20","","","","2"
"Min 1x per week","2008","middle vocational","West Germany","694","0.100704882215579","0.0937748500409146","0.107634914390243","2"
"Min 1x per week","2008","middle vocational","East Germany","195","0.0758938049296768","0.0655189562667755","0.0862686535925781","2"
"Min 1x per week","2008","vocational + Abi","West Germany","158","0.146834408479102","0.124086723689271","0.169582093268933","2"
"Min 1x per week","2008","vocational + Abi","East Germany","30","0.163562384856192","0.107125294733317","0.219999474979067","2"
"Min 1x per week","2008","higher vocational","West Germany","133","0.124765151309932","0.104720117588827","0.144810185031037","2"
"Min 1x per week","2008","higher vocational","East Germany","37","0.0939648696250747","0.0645116556654848","0.123418083584664","2"
"Min 1x per week","2008","higher education","West Germany","577","0.196834951076854","0.182503969501764","0.211165932651945","2"
"Min 1x per week","2008","higher education","East Germany","185","0.153645848792666","0.133590797691302","0.173700899894029","2"
"Never","2008","in school","West Germany","3","","","","5"
"Never","2008","in school","East Germany","","","","","5"
"Never","2008","inadequately","West Germany","5","","","","5"
"Never","2008","inadequately","East Germany","","","","","5"
"Never","2008","general elemantary","West Germany","24","","","","5"
"Never","2008","general elemantary","East Germany","1","","","","5"
"Never","2008","middle vocational","West Germany","74","0.011373784844282","0.00893188731391262","0.0138156823746515","5"
"Never","2008","middle vocational","East Germany","24","","","","5"
"Never","2008","vocational + Abi","West Germany","8","","","","5"
"Never","2008","vocational + Abi","East Germany","","","","","5"
"Never","2008","higher vocational","West Germany","6","","","","5"
"Never","2008","higher vocational","East Germany","2","","","","5"
"Never","2008","higher education","West Germany","48","0.0215402160872077","0.0163075991003043","0.026772833074111","5"
"Never","2008","higher education","East Germany","16","","","","5"
"Rarely","2008","middle vocational","East Germany","46","0.0211114653505491","0.0154797139395834","0.0267432167615147","4"
"Rarely","2008","vocational + Abi","West Germany","23","","","","4"
"Rarely","2008","vocational + Abi","East Germany","6","","","","4"
"Rarely","2008","higher vocational","West Germany","29","","","","4"
"Rarely","2008","higher vocational","East Germany","9","","","","4"
"Rarely","2008","higher education","West Germany","95","0.0318532361481198","0.025523730256199","0.0381827420400406","4"
"Rarely","2008","higher education","East Germany","39","0.0273547005829245","0.0182831709832494","0.0364262301825995","4"
"Rarely","2008","in school","West Germany","2","","","","4"
"Rarely","2008","in school","East Germany","1","","","","4"
"Rarely","2008","inadequately","West Germany","6","","","","4"
"Rarely","2008","inadequately","East Germany","","","","","4"
"Rarely","2008","general elemantary","West Germany","27","","","","4"
"Rarely","2008","general elemantary","East Germany","5","","","","4"
"Rarely","2008","middle vocational","West Germany","143","0.0206921608884813","0.0174140668428799","0.0239702549340827","4"
"Daily","2009","in school","West Germany","","","","","1"
"Daily","2009","in school","East Germany","","","","","1"
"Daily","2009","inadequately","West Germany","","","","","1"
"Daily","2009","inadequately","East Germany","","","","","1"
"Daily","2009","general elemantary","West Germany","","","","","1"
"Daily","2009","general elemantary","East Germany","","","","","1"
"Daily","2009","middle vocational","West Germany","","","","","1"
"Daily","2009","middle vocational","East Germany","","","","","1"
"Daily","2009","vocational + Abi","West Germany","","","","","1"
"Daily","2009","vocational + Abi","East Germany","","","","","1"
"Daily","2009","higher vocational","West Germany","","","","","1"
"Daily","2009","higher vocational","East Germany","","","","","1"
"Daily","2009","higher education","West Germany","","","","","1"
"Daily","2009","higher education","East Germany","","","","","1"
"Min 1x per month","2009","in school","West Germany","","","","","3"
"Min 1x per month","2009","in school","East Germany","","","","","3"
"Min 1x per month","2009","inadequately","West Germany","","","","","3"
"Min 1x per month","2009","inadequately","East Germany","","","","","3"
"Min 1x per month","2009","general elemantary","West Germany","","","","","3"
"Min 1x per month","2009","general elemantary","East Germany","","","","","3"
"Min 1x per month","2009","middle vocational","West Germany","","","","","3"
"Min 1x per month","2009","middle vocational","East Germany","","","","","3"
"Min 1x per month","2009","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2009","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2009","higher vocational","West Germany","","","","","3"
"Min 1x per month","2009","higher vocational","East Germany","","","","","3"
"Min 1x per month","2009","higher education","West Germany","","","","","3"
"Min 1x per month","2009","higher education","East Germany","","","","","3"
"Min 1x per week","2009","in school","West Germany","","","","","2"
"Min 1x per week","2009","in school","East Germany","","","","","2"
"Min 1x per week","2009","inadequately","West Germany","","","","","2"
"Min 1x per week","2009","inadequately","East Germany","","","","","2"
"Min 1x per week","2009","general elemantary","West Germany","","","","","2"
"Min 1x per week","2009","general elemantary","East Germany","","","","","2"
"Min 1x per week","2009","middle vocational","West Germany","","","","","2"
"Min 1x per week","2009","middle vocational","East Germany","","","","","2"
"Min 1x per week","2009","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2009","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2009","higher vocational","West Germany","","","","","2"
"Min 1x per week","2009","higher vocational","East Germany","","","","","2"
"Min 1x per week","2009","higher education","West Germany","","","","","2"
"Min 1x per week","2009","higher education","East Germany","","","","","2"
"Never","2009","in school","West Germany","","","","","5"
"Never","2009","in school","East Germany","","","","","5"
"Never","2009","inadequately","West Germany","","","","","5"
"Never","2009","inadequately","East Germany","","","","","5"
"Never","2009","general elemantary","West Germany","","","","","5"
"Never","2009","general elemantary","East Germany","","","","","5"
"Never","2009","middle vocational","West Germany","","","","","5"
"Never","2009","middle vocational","East Germany","","","","","5"
"Never","2009","vocational + Abi","West Germany","","","","","5"
"Never","2009","vocational + Abi","East Germany","","","","","5"
"Never","2009","higher vocational","West Germany","","","","","5"
"Never","2009","higher vocational","East Germany","","","","","5"
"Never","2009","higher education","West Germany","","","","","5"
"Never","2009","higher education","East Germany","","","","","5"
"Rarely","2009","in school","West Germany","","","","","4"
"Rarely","2009","in school","East Germany","","","","","4"
"Rarely","2009","inadequately","West Germany","","","","","4"
"Rarely","2009","inadequately","East Germany","","","","","4"
"Rarely","2009","general elemantary","West Germany","","","","","4"
"Rarely","2009","general elemantary","East Germany","","","","","4"
"Rarely","2009","middle vocational","West Germany","","","","","4"
"Rarely","2009","middle vocational","East Germany","","","","","4"
"Rarely","2009","vocational + Abi","West Germany","","","","","4"
"Rarely","2009","vocational + Abi","East Germany","","","","","4"
"Rarely","2009","higher vocational","West Germany","","","","","4"
"Rarely","2009","higher vocational","East Germany","","","","","4"
"Rarely","2009","higher education","West Germany","","","","","4"
"Rarely","2009","higher education","East Germany","","","","","4"
"Daily","2010","in school","West Germany","","","","","1"
"Daily","2010","in school","East Germany","","","","","1"
"Daily","2010","inadequately","West Germany","","","","","1"
"Daily","2010","inadequately","East Germany","","","","","1"
"Daily","2010","general elemantary","West Germany","","","","","1"
"Daily","2010","general elemantary","East Germany","","","","","1"
"Daily","2010","middle vocational","West Germany","","","","","1"
"Daily","2010","middle vocational","East Germany","","","","","1"
"Daily","2010","vocational + Abi","West Germany","","","","","1"
"Daily","2010","vocational + Abi","East Germany","","","","","1"
"Daily","2010","higher vocational","West Germany","","","","","1"
"Daily","2010","higher vocational","East Germany","","","","","1"
"Daily","2010","higher education","West Germany","","","","","1"
"Daily","2010","higher education","East Germany","","","","","1"
"Min 1x per month","2010","in school","West Germany","","","","","3"
"Min 1x per month","2010","in school","East Germany","","","","","3"
"Min 1x per month","2010","inadequately","West Germany","","","","","3"
"Min 1x per month","2010","inadequately","East Germany","","","","","3"
"Min 1x per month","2010","general elemantary","West Germany","","","","","3"
"Min 1x per month","2010","general elemantary","East Germany","","","","","3"
"Min 1x per month","2010","middle vocational","West Germany","","","","","3"
