"pli0083","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2008","secondary school degree","West Germany","47","0.012103408018723","0.00855648506208109","0.0156503309753649"
"Min 1x per month","2008","secondary school degree","East Germany","30","0.0149445788149072","0.00975772619817232","0.020131431431642"
"Min 1x per month","2008","college entrance qualification","West Germany","93","0.0230974592645336","0.0184574491182303","0.0277374694108369"
"Min 1x per month","2008","college entrance qualification","East Germany","28","","",""
"Min 1x per month","2008","Other degree","West Germany","11","","",""
"Min 1x per month","2008","Other degree","East Germany","1","","",""
"Min 1x per month","2008","no degree/no degree yet","West Germany","4","","",""
"Min 1x per month","2008","no degree/no degree yet","East Germany","3","","",""
"Rarely","2008","lower secondary degree","West Germany","86","0.0206476953983045","0.0167834189836442","0.0245119718129647"
"Rarely","2008","lower secondary degree","East Germany","16","","",""
"Rarely","2008","secondary school degree","West Germany","81","0.0190033088728405","0.0145744630747671","0.023432154670914"
"Rarely","2008","secondary school degree","East Germany","50","0.0242003940096263","0.0176310308178368","0.0307697572014158"
"Rarely","2008","college entrance qualification","West Germany","125","0.0294089945127406","0.0241902092767328","0.0346277797487484"
"Rarely","2008","college entrance qualification","East Germany","37","0.0266781351568479","0.0172197579212305","0.0361365123924653"
"Rarely","2008","Other degree","West Germany","22","","",""
"Rarely","2008","Other degree","East Germany","1","","",""
"Rarely","2008","no degree/no degree yet","West Germany","7","","",""
"Rarely","2008","no degree/no degree yet","East Germany","1","","",""
"Never","2008","lower secondary degree","West Germany","50","0.0102027487853133","0.00747191897206727","0.0129335785985594"
"Never","2008","lower secondary degree","East Germany","13","","",""
"Never","2008","secondary school degree","West Germany","41","0.0121106168090262","0.00856265068090954","0.0156585829371429"
"Never","2008","secondary school degree","East Germany","15","","",""
"Never","2008","college entrance qualification","West Germany","53","0.0157678226995614","0.0119197271311796","0.0196159182679431"
"Never","2008","college entrance qualification","East Germany","15","","",""
"Never","2008","Other degree","West Germany","15","","",""
"Never","2008","Other degree","East Germany","","","",""
"Never","2008","no degree/no degree yet","West Germany","7","","",""
"Never","2008","no degree/no degree yet","East Germany","","","",""
"Daily","2009","lower secondary degree","West Germany","","","",""
"Daily","2009","lower secondary degree","East Germany","","","",""
"Daily","2009","secondary school degree","West Germany","","","",""
"Daily","2009","secondary school degree","East Germany","","","",""
"Daily","2009","college entrance qualification","West Germany","","","",""
"Daily","2009","college entrance qualification","East Germany","","","",""
"Daily","2009","Other degree","West Germany","","","",""
"Daily","2009","Other degree","East Germany","","","",""
"Daily","2009","no degree/no degree yet","West Germany","","","",""
"Daily","2009","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2009","lower secondary degree","West Germany","","","",""
"Min 1x per week","2009","lower secondary degree","East Germany","","","",""
"Min 1x per week","2009","secondary school degree","West Germany","","","",""
"Min 1x per week","2009","secondary school degree","East Germany","","","",""
"Min 1x per week","2009","college entrance qualification","West Germany","","","",""
"Min 1x per week","2009","college entrance qualification","East Germany","","","",""
"Min 1x per week","2009","Other degree","West Germany","","","",""
"Min 1x per week","2009","Other degree","East Germany","","","",""
"Min 1x per week","2009","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2009","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2009","lower secondary degree","West Germany","","","",""
"Min 1x per month","2009","lower secondary degree","East Germany","","","",""
"Min 1x per month","2009","secondary school degree","West Germany","","","",""
"Min 1x per month","2009","secondary school degree","East Germany","","","",""
"Min 1x per month","2009","college entrance qualification","West Germany","","","",""
"Min 1x per month","2009","college entrance qualification","East Germany","","","",""
"Min 1x per month","2009","Other degree","West Germany","","","",""
"Min 1x per month","2009","Other degree","East Germany","","","",""
"Min 1x per month","2009","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2009","no degree/no degree yet","East Germany","","","",""
"Rarely","2009","lower secondary degree","West Germany","","","",""
"Rarely","2009","lower secondary degree","East Germany","","","",""
"Rarely","2009","secondary school degree","West Germany","","","",""
"Rarely","2009","secondary school degree","East Germany","","","",""
"Rarely","2009","college entrance qualification","West Germany","","","",""
"Rarely","2009","college entrance qualification","East Germany","","","",""
"Rarely","2009","Other degree","West Germany","","","",""
"Rarely","2009","Other degree","East Germany","","","",""
"Rarely","2009","no degree/no degree yet","West Germany","","","",""
"Rarely","2009","no degree/no degree yet","East Germany","","","",""
"Never","2009","lower secondary degree","West Germany","","","",""
"Never","2009","lower secondary degree","East Germany","","","",""
"Never","2009","secondary school degree","West Germany","","","",""
"Never","2009","secondary school degree","East Germany","","","",""
"Never","2009","college entrance qualification","West Germany","","","",""
"Never","2009","college entrance qualification","East Germany","","","",""
"Never","2009","Other degree","West Germany","","","",""
"Never","2009","Other degree","East Germany","","","",""
"Never","2009","no degree/no degree yet","West Germany","","","",""
"Never","2009","no degree/no degree yet","East Germany","","","",""
"Daily","2010","lower secondary degree","West Germany","","","",""
"Daily","2010","lower secondary degree","East Germany","","","",""
"Daily","2010","secondary school degree","West Germany","","","",""
"Daily","2010","secondary school degree","East Germany","","","",""
"Daily","2010","college entrance qualification","West Germany","","","",""
"Daily","2010","college entrance qualification","East Germany","","","",""
"Daily","2010","Other degree","West Germany","","","",""
"Daily","2010","Other degree","East Germany","","","",""
"Daily","2010","no degree/no degree yet","West Germany","","","",""
"Daily","2010","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2010","lower secondary degree","West Germany","","","",""
"Min 1x per week","2010","lower secondary degree","East Germany","","","",""
"Min 1x per week","2010","secondary school degree","West Germany","","","",""
"Min 1x per week","2010","secondary school degree","East Germany","","","",""
"Min 1x per week","2010","college entrance qualification","West Germany","","","",""
"Min 1x per week","2010","college entrance qualification","East Germany","","","",""
"Min 1x per week","2010","Other degree","West Germany","","","",""
"Min 1x per week","2010","Other degree","East Germany","","","",""
"Min 1x per week","2010","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2010","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2010","lower secondary degree","West Germany","","","",""
"Min 1x per month","2010","lower secondary degree","East Germany","","","",""
"Min 1x per month","2010","secondary school degree","West Germany","","","",""
"Min 1x per month","2010","secondary school degree","East Germany","","","",""
"Min 1x per month","2010","college entrance qualification","West Germany","","","",""
"Min 1x per month","2010","college entrance qualification","East Germany","","","",""
"Min 1x per month","2010","Other degree","West Germany","","","",""
"Min 1x per month","2010","Other degree","East Germany","","","",""
"Min 1x per month","2010","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2010","no degree/no degree yet","East Germany","","","",""
"Rarely","2010","lower secondary degree","West Germany","","","",""
"Rarely","2010","lower secondary degree","East Germany","","","",""
"Rarely","2010","secondary school degree","West Germany","","","",""
"Rarely","2010","secondary school degree","East Germany","","","",""
"Rarely","2010","college entrance qualification","West Germany","","","",""
"Rarely","2010","college entrance qualification","East Germany","","","",""
"Rarely","2010","Other degree","West Germany","","","",""
"Rarely","2010","Other degree","East Germany","","","",""
"Rarely","2010","no degree/no degree yet","West Germany","","","",""
"Rarely","2010","no degree/no degree yet","East Germany","","","",""
"Never","2010","lower secondary degree","West Germany","","","",""
"Never","2010","lower secondary degree","East Germany","","","",""
"Never","2010","secondary school degree","West Germany","","","",""
"Never","2010","secondary school degree","East Germany","","","",""
"Never","2010","college entrance qualification","West Germany","","","",""
"Never","2010","college entrance qualification","East Germany","","","",""
"Never","2010","Other degree","West Germany","","","",""
"Never","2010","Other degree","East Germany","","","",""
"Never","2010","no degree/no degree yet","West Germany","","","",""
"Never","2010","no degree/no degree yet","East Germany","","","",""
"Daily","2011","lower secondary degree","West Germany","","","",""
"Daily","2011","lower secondary degree","East Germany","","","",""
"Daily","2011","secondary school degree","West Germany","","","",""
"Daily","2011","secondary school degree","East Germany","","","",""
"Daily","2011","college entrance qualification","West Germany","","","",""
"Daily","2011","college entrance qualification","East Germany","","","",""
"Daily","2011","Other degree","West Germany","","","",""
"Daily","2011","Other degree","East Germany","","","",""
"Daily","2011","no degree/no degree yet","West Germany","","","",""
"Daily","2011","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2011","lower secondary degree","West Germany","","","",""
"Min 1x per week","2011","lower secondary degree","East Germany","","","",""
"Min 1x per week","2011","secondary school degree","West Germany","","","",""
"Min 1x per week","2011","secondary school degree","East Germany","","","",""
"Min 1x per week","2011","college entrance qualification","West Germany","","","",""
"Min 1x per week","2011","college entrance qualification","East Germany","","","",""
"Min 1x per week","2011","Other degree","West Germany","","","",""
"Min 1x per week","2011","Other degree","East Germany","","","",""
"Min 1x per week","2011","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2011","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2011","lower secondary degree","West Germany","","","",""
"Min 1x per month","2011","lower secondary degree","East Germany","","","",""
"Min 1x per month","2011","secondary school degree","West Germany","","","",""
"Min 1x per month","2011","secondary school degree","East Germany","","","",""
"Min 1x per month","2011","college entrance qualification","West Germany","","","",""
"Min 1x per month","2011","college entrance qualification","East Germany","","","",""
"Min 1x per month","2011","Other degree","West Germany","","","",""
"Min 1x per month","2011","Other degree","East Germany","","","",""
"Min 1x per month","2011","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2011","no degree/no degree yet","East Germany","","","",""
"Rarely","2011","lower secondary degree","West Germany","","","",""
"Rarely","2011","lower secondary degree","East Germany","","","",""
"Rarely","2011","secondary school degree","West Germany","","","",""
"Rarely","2011","secondary school degree","East Germany","","","",""
"Rarely","2011","college entrance qualification","West Germany","","","",""
"Rarely","2011","college entrance qualification","East Germany","","","",""
"Rarely","2011","Other degree","West Germany","","","",""
"Rarely","2011","Other degree","East Germany","","","",""
"Rarely","2011","no degree/no degree yet","West Germany","","","",""
"Rarely","2011","no degree/no degree yet","East Germany","","","",""
"Never","2011","lower secondary degree","West Germany","","","",""
"Never","2011","lower secondary degree","East Germany","","","",""
"Never","2011","secondary school degree","West Germany","","","",""
"Never","2011","secondary school degree","East Germany","","","",""
"Never","2011","college entrance qualification","West Germany","","","",""
"Never","2011","college entrance qualification","East Germany","","","",""
"Never","2011","Other degree","West Germany","","","",""
"Never","2011","Other degree","East Germany","","","",""
"Never","2011","no degree/no degree yet","West Germany","","","",""
"Never","2011","no degree/no degree yet","East Germany","","","",""
"Daily","2012","lower secondary degree","West Germany","","","",""
"Daily","2012","lower secondary degree","East Germany","","","",""
"Daily","2012","secondary school degree","West Germany","","","",""
"Daily","2012","secondary school degree","East Germany","","","",""
"Daily","2012","college entrance qualification","West Germany","","","",""
"Daily","2012","college entrance qualification","East Germany","","","",""
"Daily","2012","Other degree","West Germany","","","",""
"Daily","2012","Other degree","East Germany","","","",""
"Daily","2012","no degree/no degree yet","West Germany","","","",""
"Daily","2012","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2012","lower secondary degree","West Germany","","","",""
"Min 1x per week","2012","lower secondary degree","East Germany","","","",""
"Min 1x per week","2012","secondary school degree","West Germany","","","",""
"Min 1x per week","2012","secondary school degree","East Germany","","","",""
"Min 1x per week","2012","college entrance qualification","West Germany","","","",""
"Min 1x per week","2012","college entrance qualification","East Germany","","","",""
"Min 1x per week","2012","Other degree","West Germany","","","",""
"Min 1x per week","2012","Other degree","East Germany","","","",""
"Min 1x per week","2012","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2012","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2012","lower secondary degree","West Germany","","","",""
"Min 1x per month","2012","lower secondary degree","East Germany","","","",""
"Min 1x per month","2012","secondary school degree","West Germany","","","",""
"Min 1x per month","2012","secondary school degree","East Germany","","","",""
"Min 1x per month","2012","college entrance qualification","West Germany","","","",""
"Min 1x per month","2012","college entrance qualification","East Germany","","","",""
"Min 1x per month","2012","Other degree","West Germany","","","",""
"Min 1x per month","2012","Other degree","East Germany","","","",""
"Min 1x per month","2012","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2012","no degree/no degree yet","East Germany","","","",""
"Rarely","2012","lower secondary degree","West Germany","","","",""
"Rarely","2012","lower secondary degree","East Germany","","","",""
"Rarely","2012","secondary school degree","West Germany","","","",""
"Rarely","2012","secondary school degree","East Germany","","","",""
"Rarely","2012","college entrance qualification","West Germany","","","",""
"Rarely","2012","college entrance qualification","East Germany","","","",""
"Rarely","2012","Other degree","West Germany","","","",""
"Rarely","2012","Other degree","East Germany","","","",""
"Rarely","2012","no degree/no degree yet","West Germany","","","",""
"Rarely","2012","no degree/no degree yet","East Germany","","","",""
"Never","2012","lower secondary degree","West Germany","","","",""
"Never","2012","lower secondary degree","East Germany","","","",""
"Never","2012","secondary school degree","West Germany","","","",""
"Never","2012","secondary school degree","East Germany","","","",""
"Never","2012","college entrance qualification","West Germany","","","",""
"Never","2012","college entrance qualification","East Germany","","","",""
"Never","2012","Other degree","West Germany","","","",""
"Never","2012","Other degree","East Germany","","","",""
"Never","2012","no degree/no degree yet","West Germany","","","",""
"Never","2012","no degree/no degree yet","East Germany","","","",""
"Daily","2013","lower secondary degree","West Germany","5032","0.87788984831987","0.869493307826786","0.886286388812953"
"Daily","2013","lower secondary degree","East Germany","1172","0.897541465083274","0.880993120050549","0.914089810115999"
"Daily","2013","secondary school degree","West Germany","4122","0.804792051448638","0.79404073035816","0.815543372539116"
"Daily","2013","secondary school degree","East Germany","2172","0.814325776211569","0.799554467833586","0.829097084589552"
"Daily","2013","college entrance qualification","West Germany","4048","0.68573695135561","0.673967174410201","0.697506728301018"
"Daily","2013","college entrance qualification","East Germany","956","0.671707549536257","0.647291712665967","0.696123386406547"
"Daily","2013","Other degree","West Germany","1176","0.840500689731429","0.821872116976267","0.859129262486591"
"Daily","2013","Other degree","East Germany","101","0.805247381980661","0.736643384989919","0.873851378971403"
"Daily","2013","no degree/no degree yet","West Germany","526","0.787483461300488","0.75730738090022","0.817659541700755"
"Daily","2013","no degree/no degree yet","East Germany","85","0.818250030049436","0.745519558706388","0.890980501392485"
"Min 1x per week","2013","lower secondary degree","West Germany","493","0.0722290339071978","0.0655903685128186","0.078867699301577"
"Min 1x per week","2013","lower secondary degree","East Germany","67","0.061490461377168","0.0483812532912436","0.0745996694630924"
"Min 1x per week","2013","secondary school degree","West Germany","800","0.138057202068828","0.128700129432725","0.147414274704931"
"Min 1x per week","2013","secondary school degree","East Germany","331","0.115359470126521","0.10322406978484","0.127494870468202"
"Min 1x per week","2013","college entrance qualification","West Germany","1441","0.242512967906439","0.23164626281411","0.253379672998768"
"Min 1x per week","2013","college entrance qualification","East Germany","332","0.232853902518528","0.210878752298386","0.254829052738671"
"Min 1x per week","2013","Other degree","West Germany","198","0.0986328918950146","0.0834626370352709","0.113803146754758"
"Min 1x per week","2013","Other degree","East Germany","20","","",""
"Min 1x per week","2013","no degree/no degree yet","West Germany","132","0.143683413471029","0.117809254801325","0.169557572140733"
"Min 1x per week","2013","no degree/no degree yet","East Germany","13","","",""
"Min 1x per month","2013","lower secondary degree","West Germany","80","0.0150754879771623","0.011950548214072","0.0182004277402526"
"Min 1x per month","2013","lower secondary degree","East Germany","10","","",""
"Min 1x per month","2013","secondary school degree","West Germany","106","0.0187852046516859","0.0151025477958558","0.022467861507516"
"Min 1x per month","2013","secondary school degree","East Germany","48","0.0239383202227495","0.0181316182989014","0.0297450221465976"
"Min 1x per month","2013","college entrance qualification","West Germany","206","0.0308564660975252","0.0264720684010147","0.0352408637940357"
"Min 1x per month","2013","college entrance qualification","East Germany","52","0.0347435436245811","0.0252219538723396","0.0442651333768225"
"Min 1x per month","2013","Other degree","West Germany","25","","",""
"Min 1x per month","2013","Other degree","East Germany","1","","",""
"Min 1x per month","2013","no degree/no degree yet","West Germany","17","","",""
"Min 1x per month","2013","no degree/no degree yet","East Germany","3","","",""
"Rarely","2013","lower secondary degree","West Germany","159","0.0214581720667304","0.0177420450747174","0.0251742990587433"
"Rarely","2013","lower secondary degree","East Germany","25","","",""
"Rarely","2013","secondary school degree","West Germany","152","0.0281119445118577","0.0236283656785841","0.0325955233451314"
"Rarely","2013","secondary school degree","East Germany","90","0.0355168796905456","0.0284860143004887","0.0425477450806024"
"Rarely","2013","college entrance qualification","West Germany","210","0.0277326723751704","0.0235694318430783","0.0318959129072624"
"Rarely","2013","college entrance qualification","East Germany","64","0.0505311214879027","0.0391425071154561","0.0619197358603493"
"Rarely","2013","Other degree","West Germany","56","0.0366524828892126","0.027092121008686","0.0462128447697392"
"Rarely","2013","Other degree","East Germany","3","","",""
"Rarely","2013","no degree/no degree yet","West Germany","20","","",""
"Rarely","2013","no degree/no degree yet","East Germany","5","","",""
"Never","2013","lower secondary degree","West Germany","77","0.0133474577290399","0.0104044873930846","0.0162904280649951"
"Never","2013","lower secondary degree","East Germany","16","","",""
"Never","2013","secondary school degree","West Germany","41","0.0102535973189896","0.00752102704706699","0.0129861675909122"
"Never","2013","secondary school degree","East Germany","21","","",""
"Never","2013","college entrance qualification","West Germany","71","0.0131609422652555","0.0102715303887259","0.016050354141785"
"Never","2013","college entrance qualification","East Germany","17","","",""
"Never","2013","Other degree","West Germany","29","","",""
"Never","2013","Other degree","East Germany","3","","",""
"Never","2013","no degree/no degree yet","West Germany","11","","",""
"Never","2013","no degree/no degree yet","East Germany","2","","",""
"Daily","2014","lower secondary degree","West Germany","","","",""
"Daily","2014","lower secondary degree","East Germany","","","",""
"Daily","2014","secondary school degree","West Germany","","","",""
"Daily","2014","secondary school degree","East Germany","","","",""
"Daily","2014","college entrance qualification","West Germany","","","",""
"Daily","2014","college entrance qualification","East Germany","","","",""
"Daily","2014","Other degree","West Germany","","","",""
"Daily","2014","Other degree","East Germany","","","",""
"Daily","2014","no degree/no degree yet","West Germany","","","",""
"Daily","2014","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2014","lower secondary degree","West Germany","","","",""
"Min 1x per week","2014","lower secondary degree","East Germany","","","",""
"Min 1x per week","2014","secondary school degree","West Germany","","","",""
"Min 1x per week","2014","secondary school degree","East Germany","","","",""
"Min 1x per week","2014","college entrance qualification","West Germany","","","",""
"Min 1x per week","2014","college entrance qualification","East Germany","","","",""
"Min 1x per week","2014","Other degree","West Germany","","","",""
"Min 1x per week","2014","Other degree","East Germany","","","",""
"Min 1x per week","2014","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2014","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2014","lower secondary degree","West Germany","","","",""
"Min 1x per month","2014","lower secondary degree","East Germany","","","",""
"Min 1x per month","2014","secondary school degree","West Germany","","","",""
"Min 1x per month","2014","secondary school degree","East Germany","","","",""
"Min 1x per month","2014","college entrance qualification","West Germany","","","",""
"Min 1x per month","2014","college entrance qualification","East Germany","","","",""
"Min 1x per month","2014","Other degree","West Germany","","","",""
"Min 1x per month","2014","Other degree","East Germany","","","",""
"Min 1x per month","2014","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2014","no degree/no degree yet","East Germany","","","",""
"Rarely","2014","lower secondary degree","West Germany","","","",""
"Rarely","2014","lower secondary degree","East Germany","","","",""
"Rarely","2014","secondary school degree","West Germany","","","",""
"Rarely","2014","secondary school degree","East Germany","","","",""
"Rarely","2014","college entrance qualification","West Germany","","","",""
"Rarely","2014","college entrance qualification","East Germany","","","",""
"Rarely","2014","Other degree","West Germany","","","",""
"Rarely","2014","Other degree","East Germany","","","",""
"Rarely","2014","no degree/no degree yet","West Germany","","","",""
"Rarely","2014","no degree/no degree yet","East Germany","","","",""
"Never","2014","lower secondary degree","West Germany","","","",""
"Never","2014","lower secondary degree","East Germany","","","",""
"Never","2014","secondary school degree","West Germany","","","",""
"Never","2014","secondary school degree","East Germany","","","",""
"Never","2014","college entrance qualification","West Germany","","","",""
"Never","2014","college entrance qualification","East Germany","","","",""
"Never","2014","Other degree","West Germany","","","",""
"Never","2014","Other degree","East Germany","","","",""
"Never","2014","no degree/no degree yet","West Germany","","","",""
"Never","2014","no degree/no degree yet","East Germany","","","",""
"Daily","2015","lower secondary degree","West Germany","","","",""
"Daily","2015","lower secondary degree","East Germany","","","",""
"Daily","2015","secondary school degree","West Germany","","","",""
"Daily","2015","secondary school degree","East Germany","","","",""
"Daily","2015","college entrance qualification","West Germany","","","",""
"Daily","2015","college entrance qualification","East Germany","","","",""
"Daily","2015","Other degree","West Germany","","","",""
"Daily","2015","Other degree","East Germany","","","",""
"Daily","2015","no degree/no degree yet","West Germany","","","",""
"Daily","2015","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2015","lower secondary degree","West Germany","","","",""
"Min 1x per week","2015","lower secondary degree","East Germany","","","",""
"Min 1x per week","2015","secondary school degree","West Germany","","","",""
"Min 1x per week","2015","secondary school degree","East Germany","","","",""
"Min 1x per week","2015","college entrance qualification","West Germany","","","",""
"Min 1x per week","2015","college entrance qualification","East Germany","","","",""
"Min 1x per week","2015","Other degree","West Germany","","","",""
"Min 1x per week","2015","Other degree","East Germany","","","",""
"Min 1x per week","2015","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2015","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2015","lower secondary degree","West Germany","","","",""
"Min 1x per month","2015","lower secondary degree","East Germany","","","",""
"Min 1x per month","2015","secondary school degree","West Germany","","","",""
"Min 1x per month","2015","secondary school degree","East Germany","","","",""
"Min 1x per month","2015","college entrance qualification","West Germany","","","",""
"Min 1x per month","2015","college entrance qualification","East Germany","","","",""
"Min 1x per month","2015","Other degree","West Germany","","","",""
"Min 1x per month","2015","Other degree","East Germany","","","",""
"Min 1x per month","2015","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2015","no degree/no degree yet","East Germany","","","",""
"Rarely","2015","lower secondary degree","West Germany","","","",""
"Rarely","2015","lower secondary degree","East Germany","","","",""
"Rarely","2015","secondary school degree","West Germany","","","",""
"Rarely","2015","secondary school degree","East Germany","","","",""
"Rarely","2015","college entrance qualification","West Germany","","","",""
"Rarely","2015","college entrance qualification","East Germany","","","",""
"Rarely","2015","Other degree","West Germany","","","",""
"Rarely","2015","Other degree","East Germany","","","",""
"Rarely","2015","no degree/no degree yet","West Germany","","","",""
"Rarely","2015","no degree/no degree yet","East Germany","","","",""
"Never","2015","lower secondary degree","West Germany","","","",""
"Never","2015","lower secondary degree","East Germany","","","",""
"Never","2015","secondary school degree","West Germany","","","",""
"Never","2015","secondary school degree","East Germany","","","",""
"Never","2015","college entrance qualification","West Germany","","","",""
"Never","2015","college entrance qualification","East Germany","","","",""
"Never","2015","Other degree","West Germany","","","",""
"Never","2015","Other degree","East Germany","","","",""
"Never","2015","no degree/no degree yet","West Germany","","","",""
"Never","2015","no degree/no degree yet","East Germany","","","",""
"Daily","2016","lower secondary degree","West Germany","","","",""
"Daily","2016","lower secondary degree","East Germany","","","",""
"Daily","2016","secondary school degree","West Germany","","","",""
"Daily","2016","secondary school degree","East Germany","","","",""
"Daily","2016","college entrance qualification","West Germany","","","",""
"Daily","2016","college entrance qualification","East Germany","","","",""
"Daily","2016","Other degree","West Germany","","","",""
"Daily","2016","Other degree","East Germany","","","",""
"Daily","2016","no degree/no degree yet","West Germany","","","",""
"Daily","2016","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2016","lower secondary degree","West Germany","","","",""
"Min 1x per week","2016","lower secondary degree","East Germany","","","",""
"Min 1x per week","2016","secondary school degree","West Germany","","","",""
"Min 1x per week","2016","secondary school degree","East Germany","","","",""
"Min 1x per week","2016","college entrance qualification","West Germany","","","",""
"Min 1x per week","2016","college entrance qualification","East Germany","","","",""
"Min 1x per week","2016","Other degree","West Germany","","","",""
"Min 1x per week","2016","Other degree","East Germany","","","",""
"Min 1x per week","2016","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2016","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2016","lower secondary degree","West Germany","","","",""
"Min 1x per month","2016","lower secondary degree","East Germany","","","",""
"Min 1x per month","2016","secondary school degree","West Germany","","","",""
"Min 1x per month","2016","secondary school degree","East Germany","","","",""
"Min 1x per month","2016","college entrance qualification","West Germany","","","",""
"Min 1x per month","2016","college entrance qualification","East Germany","","","",""
"Min 1x per month","2016","Other degree","West Germany","","","",""
"Min 1x per month","2016","Other degree","East Germany","","","",""
"Min 1x per month","2016","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2016","no degree/no degree yet","East Germany","","","",""
"Rarely","2016","lower secondary degree","West Germany","","","",""
"Rarely","2016","lower secondary degree","East Germany","","","",""
"Rarely","2016","secondary school degree","West Germany","","","",""
"Rarely","2016","secondary school degree","East Germany","","","",""
"Rarely","2016","college entrance qualification","West Germany","","","",""
"Rarely","2016","college entrance qualification","East Germany","","","",""
"Rarely","2016","Other degree","West Germany","","","",""
"Rarely","2016","Other degree","East Germany","","","",""
"Rarely","2016","no degree/no degree yet","West Germany","","","",""
"Rarely","2016","no degree/no degree yet","East Germany","","","",""
"Never","2016","lower secondary degree","West Germany","","","",""
"Never","2016","lower secondary degree","East Germany","","","",""
"Never","2016","secondary school degree","West Germany","","","",""
"Never","2016","secondary school degree","East Germany","","","",""
"Never","2016","college entrance qualification","West Germany","","","",""
"Never","2016","college entrance qualification","East Germany","","","",""
"Never","2016","Other degree","West Germany","","","",""
"Never","2016","Other degree","East Germany","","","",""
"Never","2016","no degree/no degree yet","West Germany","","","",""
"Never","2016","no degree/no degree yet","East Germany","","","",""
"Daily","2017","lower secondary degree","West Germany","","","",""
"Daily","2017","lower secondary degree","East Germany","","","",""
"Daily","2017","secondary school degree","West Germany","","","",""
"Daily","2017","secondary school degree","East Germany","","","",""
"Daily","2017","college entrance qualification","West Germany","","","",""
"Daily","2017","college entrance qualification","East Germany","","","",""
"Daily","2017","Other degree","West Germany","","","",""
"Daily","2017","Other degree","East Germany","","","",""
"Daily","2017","no degree/no degree yet","West Germany","","","",""
"Daily","2017","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2017","lower secondary degree","West Germany","","","",""
"Min 1x per week","2017","lower secondary degree","East Germany","","","",""
"Min 1x per week","2017","secondary school degree","West Germany","","","",""
"Min 1x per week","2017","secondary school degree","East Germany","","","",""
"Min 1x per week","2017","college entrance qualification","West Germany","","","",""
"Min 1x per week","2017","college entrance qualification","East Germany","","","",""
"Min 1x per week","2017","Other degree","West Germany","","","",""
"Min 1x per week","2017","Other degree","East Germany","","","",""
"Min 1x per week","2017","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2017","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2017","lower secondary degree","West Germany","","","",""
"Min 1x per month","2017","lower secondary degree","East Germany","","","",""
"Min 1x per month","2017","secondary school degree","West Germany","","","",""
"Min 1x per month","2017","secondary school degree","East Germany","","","",""
"Min 1x per month","2017","college entrance qualification","West Germany","","","",""
"Min 1x per month","2017","college entrance qualification","East Germany","","","",""
"Min 1x per month","2017","Other degree","West Germany","","","",""
"Min 1x per month","2017","Other degree","East Germany","","","",""
"Min 1x per month","2017","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2017","no degree/no degree yet","East Germany","","","",""
"Rarely","2017","lower secondary degree","West Germany","","","",""
"Rarely","2017","lower secondary degree","East Germany","","","",""
"Rarely","2017","secondary school degree","West Germany","","","",""
"Rarely","2017","secondary school degree","East Germany","","","",""
"Rarely","2017","college entrance qualification","West Germany","","","",""
"Rarely","2017","college entrance qualification","East Germany","","","",""
"Rarely","2017","Other degree","West Germany","","","",""
"Rarely","2017","Other degree","East Germany","","","",""
"Rarely","2017","no degree/no degree yet","West Germany","","","",""
"Rarely","2017","no degree/no degree yet","East Germany","","","",""
"Never","2017","lower secondary degree","West Germany","","","",""
"Never","2017","lower secondary degree","East Germany","","","",""
"Never","2017","secondary school degree","West Germany","","","",""
"Never","2017","secondary school degree","East Germany","","","",""
"Never","2017","college entrance qualification","West Germany","","","",""
"Never","2017","college entrance qualification","East Germany","","","",""
