"pli0083","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2006","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2006","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2006","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","no migration background","in school","","","","","3"
"Min 1x per month","2006","no migration background","inadequately","","","","","3"
"Min 1x per month","2006","no migration background","general elemantary","","","","","3"
"Min 1x per month","2006","no migration background","middle vocational","","","","","3"
"Min 1x per month","2006","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","no migration background","higher vocational","","","","","3"
"Min 1x per month","2006","no migration background","higher education","","","","","3"
"Min 1x per week","2006","indirect migration background","higher education","","","","","2"
"Min 1x per week","2006","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2006","direct migration background","in school","","","","","2"
"Min 1x per week","2006","direct migration background","inadequately","","","","","2"
"Min 1x per week","2006","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2006","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2006","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","indirect migration background","in school","","","","","2"
"Min 1x per week","2006","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2006","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2006","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2006","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2006","direct migration background","higher education","","","","","2"
"Min 1x per week","2006","no migration background","in school","","","","","2"
"Min 1x per week","2006","no migration background","inadequately","","","","","2"
"Min 1x per week","2006","no migration background","general elemantary","","","","","2"
"Min 1x per week","2006","no migration background","middle vocational","","","","","2"
"Min 1x per week","2006","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","no migration background","higher vocational","","","","","2"
"Min 1x per week","2006","no migration background","higher education","","","","","2"
"Never","2006","direct migration background","middle vocational","","","","","5"
"Never","2006","direct migration background","vocational + Abi","","","","","5"
"Never","2006","direct migration background","higher vocational","","","","","5"
"Never","2006","indirect migration background","higher education","","","","","5"
"Never","2006","direct migration background","in school","","","","","5"
"Never","2006","direct migration background","inadequately","","","","","5"
"Never","2006","direct migration background","general elemantary","","","","","5"
"Never","2006","direct migration background","higher education","","","","","5"
"Never","2006","indirect migration background","in school","","","","","5"
"Never","2006","indirect migration background","inadequately","","","","","5"
"Never","2006","indirect migration background","general elemantary","","","","","5"
"Never","2006","indirect migration background","middle vocational","","","","","5"
"Never","2006","indirect migration background","vocational + Abi","","","","","5"
"Never","2006","indirect migration background","higher vocational","","","","","5"
"Never","2006","no migration background","middle vocational","","","","","5"
"Never","2006","no migration background","vocational + Abi","","","","","5"
"Never","2006","no migration background","higher vocational","","","","","5"
"Never","2006","no migration background","higher education","","","","","5"
"Never","2006","no migration background","in school","","","","","5"
"Never","2006","no migration background","inadequately","","","","","5"
"Never","2006","no migration background","general elemantary","","","","","5"
"Rarely","2006","indirect migration background","in school","","","","","4"
"Rarely","2006","indirect migration background","inadequately","","","","","4"
"Rarely","2006","indirect migration background","general elemantary","","","","","4"
"Rarely","2006","indirect migration background","middle vocational","","","","","4"
"Rarely","2006","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2006","indirect migration background","higher vocational","","","","","4"
"Rarely","2006","indirect migration background","higher education","","","","","4"
"Rarely","2006","direct migration background","in school","","","","","4"
"Rarely","2006","direct migration background","inadequately","","","","","4"
"Rarely","2006","direct migration background","general elemantary","","","","","4"
"Rarely","2006","direct migration background","middle vocational","","","","","4"
"Rarely","2006","direct migration background","vocational + Abi","","","","","4"
"Rarely","2006","direct migration background","higher vocational","","","","","4"
"Rarely","2006","direct migration background","higher education","","","","","4"
"Rarely","2006","no migration background","vocational + Abi","","","","","4"
"Rarely","2006","no migration background","higher vocational","","","","","4"
"Rarely","2006","no migration background","higher education","","","","","4"
"Rarely","2006","no migration background","in school","","","","","4"
"Rarely","2006","no migration background","middle vocational","","","","","4"
"Rarely","2006","no migration background","inadequately","","","","","4"
"Rarely","2006","no migration background","general elemantary","","","","","4"
"Daily","2007","indirect migration background","in school","","","","","1"
"Daily","2007","indirect migration background","inadequately","","","","","1"
"Daily","2007","indirect migration background","general elemantary","","","","","1"
"Daily","2007","indirect migration background","middle vocational","","","","","1"
"Daily","2007","indirect migration background","vocational + Abi","","","","","1"
"Daily","2007","indirect migration background","higher vocational","","","","","1"
"Daily","2007","indirect migration background","higher education","","","","","1"
"Daily","2007","direct migration background","in school","","","","","1"
"Daily","2007","direct migration background","inadequately","","","","","1"
"Daily","2007","direct migration background","middle vocational","","","","","1"
"Daily","2007","direct migration background","vocational + Abi","","","","","1"
"Daily","2007","direct migration background","higher vocational","","","","","1"
"Daily","2007","direct migration background","higher education","","","","","1"
"Daily","2007","no migration background","higher vocational","","","","","1"
"Daily","2007","no migration background","higher education","","","","","1"
"Daily","2007","no migration background","middle vocational","","","","","1"
"Daily","2007","no migration background","vocational + Abi","","","","","1"
"Daily","2007","direct migration background","general elemantary","","","","","1"
"Daily","2007","no migration background","inadequately","","","","","1"
"Daily","2007","no migration background","in school","","","","","1"
"Daily","2007","no migration background","general elemantary","","","","","1"
"Min 1x per month","2007","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2007","indirect migration background","higher education","","","","","3"
"Min 1x per month","2007","direct migration background","in school","","","","","3"
"Min 1x per month","2007","direct migration background","inadequately","","","","","3"
"Min 1x per month","2007","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2007","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2007","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2007","direct migration background","higher education","","","","","3"
"Min 1x per month","2007","indirect migration background","in school","","","","","3"
"Min 1x per month","2007","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2007","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2007","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2007","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","no migration background","in school","","","","","3"
"Min 1x per month","2007","no migration background","inadequately","","","","","3"
"Min 1x per month","2007","no migration background","general elemantary","","","","","3"
"Min 1x per month","2007","no migration background","middle vocational","","","","","3"
"Min 1x per month","2007","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","no migration background","higher vocational","","","","","3"
"Min 1x per month","2007","no migration background","higher education","","","","","3"
"Min 1x per week","2007","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2007","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","indirect migration background","higher education","","","","","2"
"Min 1x per week","2007","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2007","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2007","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","indirect migration background","in school","","","","","2"
"Min 1x per week","2007","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2007","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2007","direct migration background","in school","","","","","2"
"Min 1x per week","2007","direct migration background","inadequately","","","","","2"
"Min 1x per week","2007","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2007","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2007","direct migration background","higher education","","","","","2"
"Min 1x per week","2007","no migration background","in school","","","","","2"
"Min 1x per week","2007","no migration background","inadequately","","","","","2"
"Min 1x per week","2007","no migration background","higher vocational","","","","","2"
"Min 1x per week","2007","no migration background","higher education","","","","","2"
"Min 1x per week","2007","no migration background","general elemantary","","","","","2"
"Min 1x per week","2007","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","no migration background","middle vocational","","","","","2"
"Never","2007","direct migration background","in school","","","","","5"
"Never","2007","direct migration background","inadequately","","","","","5"
"Never","2007","direct migration background","general elemantary","","","","","5"
"Never","2007","direct migration background","middle vocational","","","","","5"
"Never","2007","direct migration background","vocational + Abi","","","","","5"
"Never","2007","direct migration background","higher vocational","","","","","5"
"Never","2007","indirect migration background","higher education","","","","","5"
"Never","2007","direct migration background","higher education","","","","","5"
"Never","2007","indirect migration background","in school","","","","","5"
"Never","2007","indirect migration background","inadequately","","","","","5"
"Never","2007","indirect migration background","general elemantary","","","","","5"
"Never","2007","indirect migration background","middle vocational","","","","","5"
"Never","2007","indirect migration background","vocational + Abi","","","","","5"
"Never","2007","indirect migration background","higher vocational","","","","","5"
"Never","2007","no migration background","in school","","","","","5"
"Never","2007","no migration background","inadequately","","","","","5"
"Never","2007","no migration background","general elemantary","","","","","5"
"Never","2007","no migration background","middle vocational","","","","","5"
"Never","2007","no migration background","vocational + Abi","","","","","5"
"Never","2007","no migration background","higher vocational","","","","","5"
"Never","2007","no migration background","higher education","","","","","5"
"Rarely","2007","indirect migration background","in school","","","","","4"
"Rarely","2007","indirect migration background","inadequately","","","","","4"
"Rarely","2007","indirect migration background","general elemantary","","","","","4"
"Rarely","2007","indirect migration background","middle vocational","","","","","4"
"Rarely","2007","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2007","indirect migration background","higher vocational","","","","","4"
"Rarely","2007","indirect migration background","higher education","","","","","4"
"Rarely","2007","direct migration background","in school","","","","","4"
"Rarely","2007","direct migration background","inadequately","","","","","4"
"Rarely","2007","direct migration background","general elemantary","","","","","4"
"Rarely","2007","direct migration background","middle vocational","","","","","4"
"Rarely","2007","direct migration background","vocational + Abi","","","","","4"
"Rarely","2007","direct migration background","higher vocational","","","","","4"
"Rarely","2007","direct migration background","higher education","","","","","4"
"Rarely","2007","no migration background","vocational + Abi","","","","","4"
"Rarely","2007","no migration background","middle vocational","","","","","4"
"Rarely","2007","no migration background","higher vocational","","","","","4"
"Rarely","2007","no migration background","higher education","","","","","4"
"Rarely","2007","no migration background","in school","","","","","4"
"Rarely","2007","no migration background","general elemantary","","","","","4"
"Rarely","2007","no migration background","inadequately","","","","","4"
"Daily","2008","indirect migration background","in school","43","0.79390395762553","0.685003685306113","0.902804229944947","1"
"Daily","2008","indirect migration background","inadequately","9","","","","1"
"Daily","2008","indirect migration background","general elemantary","136","0.835368280343418","0.778084601574895","0.892651959111941","1"
"Daily","2008","indirect migration background","middle vocational","252","0.782610579964742","0.73734742639215","0.827873733537334","1"
"Daily","2008","indirect migration background","vocational + Abi","30","0.803986638169776","0.682473449675674","0.925499826663877","1"
"Daily","2008","indirect migration background","higher vocational","30","0.829505271578544","0.706659024470668","0.952351518686419","1"
"Daily","2008","indirect migration background","higher education","62","0.640779063997781","0.539380024226879","0.742178103768683","1"
"Daily","2008","direct migration background","vocational + Abi","166","0.873191497727036","0.826123425370695","0.920259570083377","1"
"Daily","2008","direct migration background","higher vocational","99","0.87086069429534","0.809300606060587","0.932420782530093","1"
"Daily","2008","direct migration background","higher education","242","0.80646568724386","0.762487312208977","0.850444062278743","1"
"Daily","2008","direct migration background","in school","7","","","","1"
"Daily","2008","direct migration background","inadequately","91","0.881856886284238","0.818907620971547","0.944806151596928","1"
"Daily","2008","direct migration background","general elemantary","401","0.946188494961334","0.924836136788433","0.967540853134236","1"
"Daily","2008","direct migration background","middle vocational","606","0.828048638648621","0.800370956463554","0.855726320833687","1"
"Daily","2008","no migration background","higher vocational","1061","0.83961785501324","0.819443755567977","0.859791954458503","1"
"Daily","2008","no migration background","higher education","2857","0.728586812537108","0.714453594658391","0.742720030415825","1"
"Daily","2008","no migration background","in school","230","0.806579250520091","0.761119803799026","0.852038697241156","1"
"Daily","2008","no migration background","vocational + Abi","656","0.793683383845609","0.766669613382065","0.820697154309152","1"
"Daily","2008","no migration background","middle vocational","7582","0.863664825655305","0.856460125876352","0.870869525434257","1"
"Daily","2008","no migration background","general elemantary","1294","0.897595871009338","0.881969321163691","0.913222420854986","1"
"Daily","2008","no migration background","inadequately","69","0.793472114683478","0.702460571481043","0.884483657885913","1"
"Min 1x per month","2008","direct migration background","in school","1","","","","3"
"Min 1x per month","2008","direct migration background","inadequately","1","","","","3"
"Min 1x per month","2008","direct migration background","general elemantary","3","","","","3"
"Min 1x per month","2008","direct migration background","middle vocational","13","","","","3"
"Min 1x per month","2008","direct migration background","vocational + Abi","3","","","","3"
"Min 1x per month","2008","direct migration background","higher vocational","1","","","","3"
"Min 1x per month","2008","direct migration background","higher education","8","","","","3"
"Min 1x per month","2008","indirect migration background","in school","1","","","","3"
"Min 1x per month","2008","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2008","indirect migration background","general elemantary","4","","","","3"
"Min 1x per month","2008","indirect migration background","middle vocational","7","","","","3"
"Min 1x per month","2008","indirect migration background","vocational + Abi","1","","","","3"
"Min 1x per month","2008","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2008","indirect migration background","higher education","4","","","","3"
"Min 1x per month","2008","no migration background","in school","4","","","","3"
"Min 1x per month","2008","no migration background","inadequately","","","","","3"
"Min 1x per month","2008","no migration background","general elemantary","15","","","","3"
"Min 1x per month","2008","no migration background","middle vocational","111","0.0125150847265681","0.0101809740490248","0.0148491954041114","3"
"Min 1x per month","2008","no migration background","vocational + Abi","14","","","","3"
"Min 1x per month","2008","no migration background","higher vocational","14","","","","3"
"Min 1x per month","2008","no migration background","higher education","66","0.0217211241354926","0.0170881762496899","0.0263540720212953","3"
"Min 1x per week","2008","direct migration background","vocational + Abi","16","","","","2"
"Min 1x per week","2008","direct migration background","higher vocational","11","","","","2"
"Min 1x per week","2008","indirect migration background","middle vocational","48","0.169373086945445","0.128212842035307","0.210533331855582","2"
"Min 1x per week","2008","indirect migration background","vocational + Abi","8","","","","2"
"Min 1x per week","2008","indirect migration background","higher vocational","3","","","","2"
"Min 1x per week","2008","indirect migration background","higher education","15","","","","2"
"Min 1x per week","2008","direct migration background","in school","1","","","","2"
"Min 1x per week","2008","direct migration background","inadequately","3","","","","2"
"Min 1x per week","2008","direct migration background","general elemantary","14","","","","2"
"Min 1x per week","2008","direct migration background","middle vocational","66","0.114896106034073","0.0915051072736296","0.138287104794516","2"
"Min 1x per week","2008","direct migration background","higher education","38","0.0971189725688045","0.0641553792623847","0.130082565875224","2"
"Min 1x per week","2008","indirect migration background","in school","8","","","","2"
"Min 1x per week","2008","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2008","indirect migration background","general elemantary","16","","","","2"
"Min 1x per week","2008","no migration background","in school","51","0.168370281212226","0.125303063968469","0.211437498455983","2"
"Min 1x per week","2008","no migration background","inadequately","2","","","","2"
"Min 1x per week","2008","no migration background","general elemantary","96","0.0626286846721322","0.0501402956270348","0.0751170737172296","2"
"Min 1x per week","2008","no migration background","middle vocational","775","0.090327012816162","0.0843084778712998","0.0963455477610242","2"
"Min 1x per week","2008","no migration background","vocational + Abi","164","0.164288509975914","0.139552694066717","0.189024325885112","2"
"Min 1x per week","2008","no migration background","higher vocational","156","0.122347982293969","0.104332956041908","0.14036300854603","2"
"Min 1x per week","2008","no migration background","higher education","709","0.198185691076972","0.185516234797986","0.210855147355958","2"
"Never","2008","direct migration background","in school","","","","","5"
"Never","2008","direct migration background","inadequately","3","","","","5"
"Never","2008","direct migration background","general elemantary","5","","","","5"
"Never","2008","direct migration background","middle vocational","17","","","","5"
"Never","2008","direct migration background","vocational + Abi","5","","","","5"
"Never","2008","indirect migration background","higher vocational","","","","","5"
"Never","2008","indirect migration background","higher education","1","","","","5"
"Never","2008","direct migration background","higher vocational","2","","","","5"
"Never","2008","direct migration background","higher education","9","","","","5"
"Never","2008","indirect migration background","in school","1","","","","5"
"Never","2008","indirect migration background","inadequately","","","","","5"
"Never","2008","indirect migration background","general elemantary","2","","","","5"
"Never","2008","indirect migration background","middle vocational","2","","","","5"
"Never","2008","indirect migration background","vocational + Abi","1","","","","5"
"Never","2008","no migration background","in school","2","","","","5"
"Never","2008","no migration background","inadequately","2","","","","5"
"Never","2008","no migration background","general elemantary","18","","","","5"
"Never","2008","no migration background","middle vocational","79","0.0122934644985044","0.00997985306073335","0.0146070759362755","5"
"Never","2008","no migration background","vocational + Abi","2","","","","5"
"Never","2008","no migration background","higher vocational","6","","","","5"
"Never","2008","no migration background","higher education","54","0.022895800339687","0.0181420837852468","0.0276495168941272","5"
"Rarely","2008","indirect migration background","in school","","","","","4"
"Rarely","2008","indirect migration background","inadequately","","","","","4"
"Rarely","2008","indirect migration background","general elemantary","3","","","","4"
"Rarely","2008","indirect migration background","middle vocational","10","","","","4"
"Rarely","2008","indirect migration background","vocational + Abi","1","","","","4"
"Rarely","2008","indirect migration background","higher vocational","3","","","","4"
"Rarely","2008","indirect migration background","higher education","4","","","","4"
"Rarely","2008","direct migration background","in school","","","","","4"
"Rarely","2008","direct migration background","inadequately","3","","","","4"
"Rarely","2008","direct migration background","general elemantary","6","","","","4"
"Rarely","2008","direct migration background","middle vocational","12","","","","4"
"Rarely","2008","direct migration background","vocational + Abi","2","","","","4"
"Rarely","2008","direct migration background","higher vocational","1","","","","4"
"Rarely","2008","direct migration background","higher education","13","","","","4"
"Rarely","2008","no migration background","general elemantary","23","","","","4"
"Rarely","2008","no migration background","middle vocational","167","0.021199612303461","0.0181751349365096","0.0242240896704124","4"
"Rarely","2008","no migration background","vocational + Abi","26","","","","4"
"Rarely","2008","no migration background","higher vocational","34","0.0255967047692171","0.0169143661961466","0.0342790433422875","4"
"Rarely","2008","no migration background","higher education","117","0.028610571910741","0.0233121701760255","0.0339089736454564","4"
"Rarely","2008","no migration background","in school","3","","","","4"
"Rarely","2008","no migration background","inadequately","3","","","","4"
"Daily","2009","indirect migration background","in school","","","","","1"
"Daily","2009","indirect migration background","inadequately","","","","","1"
"Daily","2009","indirect migration background","general elemantary","","","","","1"
"Daily","2009","indirect migration background","middle vocational","","","","","1"
"Daily","2009","indirect migration background","vocational + Abi","","","","","1"
"Daily","2009","indirect migration background","higher vocational","","","","","1"
"Daily","2009","indirect migration background","higher education","","","","","1"
"Daily","2009","direct migration background","in school","","","","","1"
"Daily","2009","direct migration background","inadequately","","","","","1"
"Daily","2009","direct migration background","vocational + Abi","","","","","1"
"Daily","2009","direct migration background","higher vocational","","","","","1"
"Daily","2009","direct migration background","higher education","","","","","1"
"Daily","2009","no migration background","vocational + Abi","","","","","1"
"Daily","2009","no migration background","higher vocational","","","","","1"
"Daily","2009","no migration background","higher education","","","","","1"
"Daily","2009","direct migration background","general elemantary","","","","","1"
"Daily","2009","direct migration background","middle vocational","","","","","1"
"Daily","2009","no migration background","in school","","","","","1"
"Daily","2009","no migration background","inadequately","","","","","1"
"Daily","2009","no migration background","general elemantary","","","","","1"
"Daily","2009","no migration background","middle vocational","","","","","1"
"Min 1x per month","2009","direct migration background","in school","","","","","3"
"Min 1x per month","2009","direct migration background","inadequately","","","","","3"
"Min 1x per month","2009","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2009","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2009","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2009","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2009","direct migration background","higher education","","","","","3"
"Min 1x per month","2009","indirect migration background","in school","","","","","3"
"Min 1x per month","2009","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2009","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2009","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2009","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2009","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2009","indirect migration background","higher education","","","","","3"
"Min 1x per month","2009","no migration background","in school","","","","","3"
"Min 1x per month","2009","no migration background","inadequately","","","","","3"
"Min 1x per month","2009","no migration background","general elemantary","","","","","3"
"Min 1x per month","2009","no migration background","middle vocational","","","","","3"
"Min 1x per month","2009","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2009","no migration background","higher vocational","","","","","3"
"Min 1x per month","2009","no migration background","higher education","","","","","3"
"Min 1x per week","2009","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2009","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2009","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2009","direct migration background","in school","","","","","2"
"Min 1x per week","2009","direct migration background","inadequately","","","","","2"
"Min 1x per week","2009","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2009","direct migration background","higher education","","","","","2"
"Min 1x per week","2009","indirect migration background","in school","","","","","2"
"Min 1x per week","2009","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2009","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2009","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2009","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2009","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2009","indirect migration background","higher education","","","","","2"
"Min 1x per week","2009","no migration background","in school","","","","","2"
"Min 1x per week","2009","no migration background","inadequately","","","","","2"
"Min 1x per week","2009","no migration background","higher vocational","","","","","2"
"Min 1x per week","2009","no migration background","higher education","","","","","2"
"Min 1x per week","2009","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2009","no migration background","general elemantary","","","","","2"
"Min 1x per week","2009","no migration background","middle vocational","","","","","2"
"Never","2009","direct migration background","middle vocational","","","","","5"
"Never","2009","direct migration background","vocational + Abi","","","","","5"
"Never","2009","direct migration background","higher vocational","","","","","5"
"Never","2009","indirect migration background","higher education","","","","","5"
"Never","2009","direct migration background","in school","","","","","5"
"Never","2009","direct migration background","inadequately","","","","","5"
"Never","2009","direct migration background","general elemantary","","","","","5"
"Never","2009","direct migration background","higher education","","","","","5"
"Never","2009","indirect migration background","in school","","","","","5"
"Never","2009","indirect migration background","inadequately","","","","","5"
"Never","2009","indirect migration background","general elemantary","","","","","5"
"Never","2009","indirect migration background","middle vocational","","","","","5"
"Never","2009","indirect migration background","vocational + Abi","","","","","5"
"Never","2009","indirect migration background","higher vocational","","","","","5"
"Never","2009","no migration background","middle vocational","","","","","5"
"Never","2009","no migration background","vocational + Abi","","","","","5"
"Never","2009","no migration background","higher vocational","","","","","5"
"Never","2009","no migration background","higher education","","","","","5"
"Never","2009","no migration background","in school","","","","","5"
"Never","2009","no migration background","inadequately","","","","","5"
"Never","2009","no migration background","general elemantary","","","","","5"
"Rarely","2009","indirect migration background","in school","","","","","4"
"Rarely","2009","indirect migration background","inadequately","","","","","4"
"Rarely","2009","indirect migration background","general elemantary","","","","","4"
"Rarely","2009","indirect migration background","middle vocational","","","","","4"
"Rarely","2009","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2009","indirect migration background","higher vocational","","","","","4"
"Rarely","2009","indirect migration background","higher education","","","","","4"
"Rarely","2009","direct migration background","in school","","","","","4"
"Rarely","2009","direct migration background","inadequately","","","","","4"
"Rarely","2009","direct migration background","general elemantary","","","","","4"
"Rarely","2009","direct migration background","middle vocational","","","","","4"
"Rarely","2009","direct migration background","vocational + Abi","","","","","4"
"Rarely","2009","direct migration background","higher vocational","","","","","4"
"Rarely","2009","direct migration background","higher education","","","","","4"
"Rarely","2009","no migration background","in school","","","","","4"
"Rarely","2009","no migration background","middle vocational","","","","","4"
"Rarely","2009","no migration background","vocational + Abi","","","","","4"
"Rarely","2009","no migration background","higher vocational","","","","","4"
"Rarely","2009","no migration background","higher education","","","","","4"
"Rarely","2009","no migration background","inadequately","","","","","4"
"Rarely","2009","no migration background","general elemantary","","","","","4"
"Daily","2010","indirect migration background","in school","","","","","1"
"Daily","2010","indirect migration background","inadequately","","","","","1"
"Daily","2010","indirect migration background","general elemantary","","","","","1"
"Daily","2010","indirect migration background","middle vocational","","","","","1"
"Daily","2010","indirect migration background","vocational + Abi","","","","","1"
"Daily","2010","indirect migration background","higher vocational","","","","","1"
"Daily","2010","indirect migration background","higher education","","","","","1"
"Daily","2010","direct migration background","in school","","","","","1"
"Daily","2010","direct migration background","inadequately","","","","","1"
"Daily","2010","direct migration background","middle vocational","","","","","1"
"Daily","2010","direct migration background","vocational + Abi","","","","","1"
"Daily","2010","direct migration background","higher vocational","","","","","1"
"Daily","2010","direct migration background","higher education","","","","","1"
"Daily","2010","no migration background","middle vocational","","","","","1"
"Daily","2010","no migration background","vocational + Abi","","","","","1"
"Daily","2010","no migration background","higher vocational","","","","","1"
"Daily","2010","no migration background","higher education","","","","","1"
"Daily","2010","direct migration background","general elemantary","","","","","1"
"Daily","2010","no migration background","general elemantary","","","","","1"
"Daily","2010","no migration background","inadequately","","","","","1"
"Daily","2010","no migration background","in school","","","","","1"
"Min 1x per month","2010","direct migration background","in school","","","","","3"
"Min 1x per month","2010","direct migration background","inadequately","","","","","3"
"Min 1x per month","2010","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2010","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2010","direct migration background","higher education","","","","","3"
"Min 1x per month","2010","indirect migration background","in school","","","","","3"
"Min 1x per month","2010","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2010","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2010","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2010","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2010","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2010","indirect migration background","higher education","","","","","3"
"Min 1x per month","2010","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2010","no migration background","higher vocational","","","","","3"
"Min 1x per month","2010","no migration background","higher education","","","","","3"
"Min 1x per month","2010","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2010","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2010","no migration background","general elemantary","","","","","3"
"Min 1x per month","2010","no migration background","middle vocational","","","","","3"
"Min 1x per month","2010","no migration background","inadequately","","","","","3"
"Min 1x per month","2010","no migration background","in school","","","","","3"
"Min 1x per week","2010","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2010","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2010","direct migration background","in school","","","","","2"
"Min 1x per week","2010","direct migration background","inadequately","","","","","2"
"Min 1x per week","2010","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2010","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2010","direct migration background","higher education","","","","","2"
"Min 1x per week","2010","indirect migration background","in school","","","","","2"
"Min 1x per week","2010","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2010","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2010","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2010","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2010","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2010","indirect migration background","higher education","","","","","2"
"Min 1x per week","2010","no migration background","in school","","","","","2"
"Min 1x per week","2010","no migration background","inadequately","","","","","2"
"Min 1x per week","2010","no migration background","middle vocational","","","","","2"
"Min 1x per week","2010","no migration background","higher vocational","","","","","2"
"Min 1x per week","2010","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2010","no migration background","general elemantary","","","","","2"
"Min 1x per week","2010","no migration background","higher education","","","","","2"
"Never","2010","direct migration background","in school","","","","","5"
"Never","2010","direct migration background","inadequately","","","","","5"
"Never","2010","direct migration background","general elemantary","","","","","5"
"Never","2010","direct migration background","middle vocational","","","","","5"
"Never","2010","direct migration background","vocational + Abi","","","","","5"
"Never","2010","direct migration background","higher vocational","","","","","5"
"Never","2010","indirect migration background","higher education","","","","","5"
"Never","2010","direct migration background","higher education","","","","","5"
"Never","2010","indirect migration background","in school","","","","","5"
"Never","2010","indirect migration background","inadequately","","","","","5"
"Never","2010","indirect migration background","general elemantary","","","","","5"
"Never","2010","indirect migration background","middle vocational","","","","","5"
"Never","2010","indirect migration background","vocational + Abi","","","","","5"
"Never","2010","indirect migration background","higher vocational","","","","","5"
"Never","2010","no migration background","in school","","","","","5"
