"pli0083","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2004","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2004","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2004","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2004","(0) in school","Male","","","",""
"Min 1x per month","2004","(0) in school","Female","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2004","(1b) general elementary school","Male","","","",""
"Min 1x per month","2004","(1b) general elementary school","Female","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2004","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2004","(3b) higher tertiary education","Female","","","",""
"Rarely","2004","(0) in school","Male","","","",""
"Rarely","2004","(0) in school","Female","","","",""
"Rarely","2004","(1a) inadequately completed","Male","","","",""
"Rarely","2004","(1a) inadequately completed","Female","","","",""
"Rarely","2004","(1b) general elementary school","Male","","","",""
"Rarely","2004","(1b) general elementary school","Female","","","",""
"Rarely","2004","(1c) basic vocational qualification","Male","","","",""
"Rarely","2004","(1c) basic vocational qualification","Female","","","",""
"Rarely","2004","(2b) intermediate general qualification","Male","","","",""
"Rarely","2004","(2b) intermediate general qualification","Female","","","",""
"Rarely","2004","(2a) intermediate vocational","Male","","","",""
"Rarely","2004","(2a) intermediate vocational","Female","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2004","(3a) lower tertiary education","Male","","","",""
"Rarely","2004","(3a) lower tertiary education","Female","","","",""
"Rarely","2004","(3b) higher tertiary education","Male","","","",""
"Rarely","2004","(3b) higher tertiary education","Female","","","",""
"Never","2004","(0) in school","Male","","","",""
"Never","2004","(0) in school","Female","","","",""
"Never","2004","(1a) inadequately completed","Male","","","",""
"Never","2004","(1a) inadequately completed","Female","","","",""
"Never","2004","(1b) general elementary school","Male","","","",""
"Never","2004","(1b) general elementary school","Female","","","",""
"Never","2004","(1c) basic vocational qualification","Male","","","",""
"Never","2004","(1c) basic vocational qualification","Female","","","",""
"Never","2004","(2b) intermediate general qualification","Male","","","",""
"Never","2004","(2b) intermediate general qualification","Female","","","",""
"Never","2004","(2a) intermediate vocational","Male","","","",""
"Never","2004","(2a) intermediate vocational","Female","","","",""
"Never","2004","(2c_gen) general maturity certificate","Male","","","",""
"Never","2004","(2c_gen) general maturity certificate","Female","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2004","(3a) lower tertiary education","Male","","","",""
"Never","2004","(3a) lower tertiary education","Female","","","",""
"Never","2004","(3b) higher tertiary education","Male","","","",""
"Never","2004","(3b) higher tertiary education","Female","","","",""
"Daily","2005","(0) in school","Male","","","",""
"Daily","2005","(0) in school","Female","","","",""
"Daily","2005","(1a) inadequately completed","Male","","","",""
"Daily","2005","(1a) inadequately completed","Female","","","",""
"Daily","2005","(1b) general elementary school","Male","","","",""
"Daily","2005","(1b) general elementary school","Female","","","",""
"Daily","2005","(1c) basic vocational qualification","Male","","","",""
"Daily","2005","(1c) basic vocational qualification","Female","","","",""
"Daily","2005","(2b) intermediate general qualification","Male","","","",""
"Daily","2005","(2b) intermediate general qualification","Female","","","",""
"Daily","2005","(2a) intermediate vocational","Male","","","",""
"Daily","2005","(2a) intermediate vocational","Female","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2005","(3a) lower tertiary education","Male","","","",""
"Daily","2005","(3a) lower tertiary education","Female","","","",""
"Daily","2005","(3b) higher tertiary education","Male","","","",""
"Daily","2005","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2005","(0) in school","Male","","","",""
"Min 1x per week","2005","(0) in school","Female","","","",""
"Min 1x per week","2005","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2005","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2005","(1b) general elementary school","Male","","","",""
"Min 1x per week","2005","(1b) general elementary school","Female","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2005","(0) in school","Male","","","",""
"Min 1x per month","2005","(0) in school","Female","","","",""
"Min 1x per month","2005","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2005","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2005","(1b) general elementary school","Male","","","",""
"Min 1x per month","2005","(1b) general elementary school","Female","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","Female","","","",""
"Rarely","2005","(0) in school","Male","","","",""
"Rarely","2005","(0) in school","Female","","","",""
"Rarely","2005","(1a) inadequately completed","Male","","","",""
"Rarely","2005","(1a) inadequately completed","Female","","","",""
"Rarely","2005","(1b) general elementary school","Male","","","",""
"Rarely","2005","(1b) general elementary school","Female","","","",""
"Rarely","2005","(1c) basic vocational qualification","Male","","","",""
"Rarely","2005","(1c) basic vocational qualification","Female","","","",""
"Rarely","2005","(2b) intermediate general qualification","Male","","","",""
"Rarely","2005","(2b) intermediate general qualification","Female","","","",""
"Rarely","2005","(2a) intermediate vocational","Male","","","",""
"Rarely","2005","(2a) intermediate vocational","Female","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2005","(3a) lower tertiary education","Male","","","",""
"Rarely","2005","(3a) lower tertiary education","Female","","","",""
"Rarely","2005","(3b) higher tertiary education","Male","","","",""
"Rarely","2005","(3b) higher tertiary education","Female","","","",""
"Never","2005","(0) in school","Male","","","",""
"Never","2005","(0) in school","Female","","","",""
"Never","2005","(1a) inadequately completed","Male","","","",""
"Never","2005","(1a) inadequately completed","Female","","","",""
"Never","2005","(1b) general elementary school","Male","","","",""
"Never","2005","(1b) general elementary school","Female","","","",""
"Never","2005","(1c) basic vocational qualification","Male","","","",""
"Never","2005","(1c) basic vocational qualification","Female","","","",""
"Never","2005","(2b) intermediate general qualification","Male","","","",""
"Never","2005","(2b) intermediate general qualification","Female","","","",""
"Never","2005","(2a) intermediate vocational","Male","","","",""
"Never","2005","(2a) intermediate vocational","Female","","","",""
"Never","2005","(2c_gen) general maturity certificate","Male","","","",""
"Never","2005","(2c_gen) general maturity certificate","Female","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2005","(3a) lower tertiary education","Male","","","",""
"Never","2005","(3a) lower tertiary education","Female","","","",""
"Never","2005","(3b) higher tertiary education","Male","","","",""
"Never","2005","(3b) higher tertiary education","Female","","","",""
"Daily","2006","(0) in school","Male","","","",""
"Daily","2006","(0) in school","Female","","","",""
"Daily","2006","(1a) inadequately completed","Male","","","",""
"Daily","2006","(1a) inadequately completed","Female","","","",""
"Daily","2006","(1b) general elementary school","Male","","","",""
"Daily","2006","(1b) general elementary school","Female","","","",""
"Daily","2006","(1c) basic vocational qualification","Male","","","",""
"Daily","2006","(1c) basic vocational qualification","Female","","","",""
"Daily","2006","(2b) intermediate general qualification","Male","","","",""
"Daily","2006","(2b) intermediate general qualification","Female","","","",""
"Daily","2006","(2a) intermediate vocational","Male","","","",""
"Daily","2006","(2a) intermediate vocational","Female","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2006","(3a) lower tertiary education","Male","","","",""
"Daily","2006","(3a) lower tertiary education","Female","","","",""
"Daily","2006","(3b) higher tertiary education","Male","","","",""
"Daily","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2006","(0) in school","Male","","","",""
"Min 1x per week","2006","(0) in school","Female","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2006","(1b) general elementary school","Male","","","",""
"Min 1x per week","2006","(1b) general elementary school","Female","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2006","(0) in school","Male","","","",""
"Min 1x per month","2006","(0) in school","Female","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2006","(1b) general elementary school","Male","","","",""
"Min 1x per month","2006","(1b) general elementary school","Female","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Female","","","",""
"Rarely","2006","(0) in school","Male","","","",""
"Rarely","2006","(0) in school","Female","","","",""
"Rarely","2006","(1a) inadequately completed","Male","","","",""
"Rarely","2006","(1a) inadequately completed","Female","","","",""
"Rarely","2006","(1b) general elementary school","Male","","","",""
"Rarely","2006","(1b) general elementary school","Female","","","",""
"Rarely","2006","(1c) basic vocational qualification","Male","","","",""
"Rarely","2006","(1c) basic vocational qualification","Female","","","",""
"Rarely","2006","(2b) intermediate general qualification","Male","","","",""
"Rarely","2006","(2b) intermediate general qualification","Female","","","",""
"Rarely","2006","(2a) intermediate vocational","Male","","","",""
"Rarely","2006","(2a) intermediate vocational","Female","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2006","(3a) lower tertiary education","Male","","","",""
"Rarely","2006","(3a) lower tertiary education","Female","","","",""
"Rarely","2006","(3b) higher tertiary education","Male","","","",""
"Rarely","2006","(3b) higher tertiary education","Female","","","",""
"Never","2006","(0) in school","Male","","","",""
"Never","2006","(0) in school","Female","","","",""
"Never","2006","(1a) inadequately completed","Male","","","",""
"Never","2006","(1a) inadequately completed","Female","","","",""
"Never","2006","(1b) general elementary school","Male","","","",""
"Never","2006","(1b) general elementary school","Female","","","",""
"Never","2006","(1c) basic vocational qualification","Male","","","",""
"Never","2006","(1c) basic vocational qualification","Female","","","",""
"Never","2006","(2b) intermediate general qualification","Male","","","",""
"Never","2006","(2b) intermediate general qualification","Female","","","",""
"Never","2006","(2a) intermediate vocational","Male","","","",""
"Never","2006","(2a) intermediate vocational","Female","","","",""
"Never","2006","(2c_gen) general maturity certificate","Male","","","",""
"Never","2006","(2c_gen) general maturity certificate","Female","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2006","(3a) lower tertiary education","Male","","","",""
"Never","2006","(3a) lower tertiary education","Female","","","",""
"Never","2006","(3b) higher tertiary education","Male","","","",""
"Never","2006","(3b) higher tertiary education","Female","","","",""
"Daily","2007","(0) in school","Male","","","",""
"Daily","2007","(0) in school","Female","","","",""
"Daily","2007","(1a) inadequately completed","Male","","","",""
"Daily","2007","(1a) inadequately completed","Female","","","",""
"Daily","2007","(1b) general elementary school","Male","","","",""
"Daily","2007","(1b) general elementary school","Female","","","",""
"Daily","2007","(1c) basic vocational qualification","Male","","","",""
"Daily","2007","(1c) basic vocational qualification","Female","","","",""
"Daily","2007","(2b) intermediate general qualification","Male","","","",""
"Daily","2007","(2b) intermediate general qualification","Female","","","",""
"Daily","2007","(2a) intermediate vocational","Male","","","",""
"Daily","2007","(2a) intermediate vocational","Female","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2007","(3a) lower tertiary education","Male","","","",""
"Daily","2007","(3a) lower tertiary education","Female","","","",""
"Daily","2007","(3b) higher tertiary education","Male","","","",""
"Daily","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2007","(0) in school","Male","","","",""
"Min 1x per week","2007","(0) in school","Female","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2007","(1b) general elementary school","Male","","","",""
"Min 1x per week","2007","(1b) general elementary school","Female","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2007","(0) in school","Male","","","",""
"Min 1x per month","2007","(0) in school","Female","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2007","(1b) general elementary school","Male","","","",""
"Min 1x per month","2007","(1b) general elementary school","Female","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Female","","","",""
"Rarely","2007","(0) in school","Male","","","",""
"Rarely","2007","(0) in school","Female","","","",""
"Rarely","2007","(1a) inadequately completed","Male","","","",""
"Rarely","2007","(1a) inadequately completed","Female","","","",""
"Rarely","2007","(1b) general elementary school","Male","","","",""
"Rarely","2007","(1b) general elementary school","Female","","","",""
"Rarely","2007","(1c) basic vocational qualification","Male","","","",""
"Rarely","2007","(1c) basic vocational qualification","Female","","","",""
"Rarely","2007","(2b) intermediate general qualification","Male","","","",""
"Rarely","2007","(2b) intermediate general qualification","Female","","","",""
"Rarely","2007","(2a) intermediate vocational","Male","","","",""
"Rarely","2007","(2a) intermediate vocational","Female","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2007","(3a) lower tertiary education","Male","","","",""
"Rarely","2007","(3a) lower tertiary education","Female","","","",""
"Rarely","2007","(3b) higher tertiary education","Male","","","",""
"Rarely","2007","(3b) higher tertiary education","Female","","","",""
"Never","2007","(0) in school","Male","","","",""
"Never","2007","(0) in school","Female","","","",""
"Never","2007","(1a) inadequately completed","Male","","","",""
"Never","2007","(1a) inadequately completed","Female","","","",""
"Never","2007","(1b) general elementary school","Male","","","",""
"Never","2007","(1b) general elementary school","Female","","","",""
"Never","2007","(1c) basic vocational qualification","Male","","","",""
"Never","2007","(1c) basic vocational qualification","Female","","","",""
"Never","2007","(2b) intermediate general qualification","Male","","","",""
"Never","2007","(2b) intermediate general qualification","Female","","","",""
"Never","2007","(2a) intermediate vocational","Male","","","",""
"Never","2007","(2a) intermediate vocational","Female","","","",""
"Never","2007","(2c_gen) general maturity certificate","Male","","","",""
"Never","2007","(2c_gen) general maturity certificate","Female","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2007","(3a) lower tertiary education","Male","","","",""
"Never","2007","(3a) lower tertiary education","Female","","","",""
"Never","2007","(3b) higher tertiary education","Male","","","",""
"Never","2007","(3b) higher tertiary education","Female","","","",""
"Daily","2008","(0) in school","Male","134","0.774314180591109","0.711840857172844","0.836787504009375"
"Daily","2008","(0) in school","Female","147","0.830550341892803","0.776197047104786","0.884903636680819"
"Daily","2008","(1a) inadequately completed","Male","69","0.829337331611801","0.746897333924317","0.911777329299285"
"Daily","2008","(1a) inadequately completed","Female","98","0.842419331544172","0.774020217977022","0.910818445111322"
"Daily","2008","(1b) general elementary school","Male","417","0.891029746436552","0.862492278653762","0.919567214219341"
"Daily","2008","(1b) general elementary school","Female","1049","0.920387254580221","0.904618351789432","0.93615615737101"
"Daily","2008","(1c) basic vocational qualification","Male","2563","0.891406642349333","0.879959911817964","0.902853372880702"
"Daily","2008","(1c) basic vocational qualification","Female","2208","0.904402403969657","0.89268006958919","0.916124738350124"
"Daily","2008","(2b) intermediate general qualification","Male","156","0.869374042698935","0.821707291344749","0.91704079405312"
"Daily","2008","(2b) intermediate general qualification","Female","244","0.87390543512354","0.8358306843579","0.91198018588918"
"Daily","2008","(2a) intermediate vocational","Male","1657","0.832513981822209","0.816024765146925","0.849003198497494"
"Daily","2008","(2a) intermediate vocational","Female","2292","0.848362066477007","0.834757427870647","0.861966705083366"
"Daily","2008","(2c_gen) general maturity certificate","Male","211","0.642549243379465","0.591607951903755","0.693490534855175"
"Daily","2008","(2c_gen) general maturity certificate","Female","275","0.684723677714592","0.639019469607118","0.730427885822067"
"Daily","2008","(2c_voc) vocational maturity certificate","Male","496","0.817716515659195","0.787640432187645","0.847792599130744"
"Daily","2008","(2c_voc) vocational maturity certificate","Female","634","0.803262364068223","0.775936415160484","0.830588312975963"
"Daily","2008","(3a) lower tertiary education","Male","714","0.790251688421202","0.763383044278005","0.8171203325644"
"Daily","2008","(3a) lower tertiary education","Female","610","0.795149282853655","0.766474585505079","0.82382398020223"
"Daily","2008","(3b) higher tertiary education","Male","1050","0.728521742700663","0.705317181015394","0.751726304385933"
"Daily","2008","(3b) higher tertiary education","Female","787","0.656080424108813","0.628566512624038","0.683594335593589"
"Min 1x per week","2008","(0) in school","Male","30","0.17922644972863","0.121907715022289","0.236545184434972"
"Min 1x per week","2008","(0) in school","Female","32","0.1408176473167","0.0904219147834992","0.1912133798499"
"Min 1x per week","2008","(1a) inadequately completed","Male","9","","",""
"Min 1x per week","2008","(1a) inadequately completed","Female","3","","",""
"Min 1x per week","2008","(1b) general elementary school","Male","28","","",""
"Min 1x per week","2008","(1b) general elementary school","Female","46","0.0435875975596639","0.03169356991838","0.0554816252009478"
"Min 1x per week","2008","(1c) basic vocational qualification","Male","175","0.0683825639643584","0.0590964632471419","0.077668664681575"
"Min 1x per week","2008","(1c) basic vocational qualification","Female","129","0.0464871355268449","0.0380937062116204","0.0548805648420695"
"Min 1x per week","2008","(2b) intermediate general qualification","Male","22","","",""
"Min 1x per week","2008","(2b) intermediate general qualification","Female","31","0.0812813767585604","0.0499381683173323","0.112624585199789"
"Min 1x per week","2008","(2a) intermediate vocational","Male","227","0.12350324377548","0.108974458117288","0.138032029433672"
"Min 1x per week","2008","(2a) intermediate vocational","Female","256","0.107892216796747","0.0961243923014581","0.119660041292036"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Male","100","0.292899078864402","0.244525486904227","0.341272670824577"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Female","83","0.211889524377474","0.171691831214783","0.252087217540165"
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Male","111","0.141890748029661","0.114707924395086","0.169073571664236"
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Female","133","0.154094876291179","0.129277392595095","0.178912359987263"
"Min 1x per week","2008","(3a) lower tertiary education","Male","130","0.160261597276074","0.136051276747393","0.184471917804755"
"Min 1x per week","2008","(3a) lower tertiary education","Female","116","0.151878591724059","0.126379010020138","0.177378173427979"
"Min 1x per week","2008","(3b) higher tertiary education","Male","258","0.18363639222526","0.163433861392876","0.203838923057643"
"Min 1x per week","2008","(3b) higher tertiary education","Female","258","0.238527322822113","0.213841842786027","0.263212802858199"
"Min 1x per month","2008","(0) in school","Male","5","","",""
"Min 1x per month","2008","(0) in school","Female","1","","",""
"Min 1x per month","2008","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2008","(1a) inadequately completed","Female","1","","",""
"Min 1x per month","2008","(1b) general elementary school","Male","5","","",""
"Min 1x per month","2008","(1b) general elementary school","Female","8","","",""
"Min 1x per month","2008","(1c) basic vocational qualification","Male","24","","",""
"Min 1x per month","2008","(1c) basic vocational qualification","Female","17","","",""
"Min 1x per month","2008","(2b) intermediate general qualification","Male","4","","",""
"Min 1x per month","2008","(2b) intermediate general qualification","Female","5","","",""
"Min 1x per month","2008","(2a) intermediate vocational","Male","33","0.0128118561510616","0.00784569314691794","0.0177780191552052"
"Min 1x per month","2008","(2a) intermediate vocational","Female","33","0.0118363695240451","0.00773417594341543","0.0159385631046748"
"Min 1x per month","2008","(2c_gen) general maturity certificate","Male","13","","",""
"Min 1x per month","2008","(2c_gen) general maturity certificate","Female","19","","",""
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Male","6","","",""
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Female","18","","",""
"Min 1x per month","2008","(3a) lower tertiary education","Male","10","","",""
"Min 1x per month","2008","(3a) lower tertiary education","Female","6","","",""
"Min 1x per month","2008","(3b) higher tertiary education","Male","39","0.0398664244039496","0.0296581095708253","0.0500747392370739"
"Min 1x per month","2008","(3b) higher tertiary education","Female","23","","",""
"Rarely","2008","(0) in school","Male","1","","",""
"Rarely","2008","(0) in school","Female","2","","",""
"Rarely","2008","(1a) inadequately completed","Male","1","","",""
"Rarely","2008","(1a) inadequately completed","Female","4","","",""
"Rarely","2008","(1b) general elementary school","Male","5","","",""
"Rarely","2008","(1b) general elementary school","Female","16","","",""
"Rarely","2008","(1c) basic vocational qualification","Male","50","0.0212840673470143","0.0159740304740036","0.026594104220025"
