"pli0083","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Daily","2007","Saxony-Anhalt","Other degree","","","",""
"Daily","2007","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2007","Thuringia","lower secondary degree","","","",""
"Daily","2007","Thuringia","secondary school degree","","","",""
"Daily","2007","Thuringia","college entrance qualification","","","",""
"Daily","2007","Thuringia","Other degree","","","",""
"Daily","2007","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2007","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","2007","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","2007","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","2007","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","2007","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","2007","Hamburg","lower secondary degree","","","",""
"Min 1x per week","2007","Hamburg","secondary school degree","","","",""
"Min 1x per week","2007","Hamburg","college entrance qualification","","","",""
"Min 1x per week","2007","Hamburg","Other degree","","","",""
"Min 1x per week","2007","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2007","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","2007","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","2007","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","2007","Lower Saxony","Other degree","","","",""
"Min 1x per week","2007","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2007","Bremen","lower secondary degree","","","",""
"Min 1x per week","2007","Bremen","secondary school degree","","","",""
"Min 1x per week","2007","Bremen","college entrance qualification","","","",""
"Min 1x per week","2007","Bremen","Other degree","","","",""
"Min 1x per week","2007","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","2007","Hesse","lower secondary degree","","","",""
"Min 1x per week","2007","Hesse","secondary school degree","","","",""
"Min 1x per week","2007","Hesse","college entrance qualification","","","",""
"Min 1x per week","2007","Hesse","Other degree","","","",""
"Min 1x per week","2007","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","2007","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","2007","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","2007","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","2007","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","2007","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","2007","Bavaria","lower secondary degree","","","",""
"Min 1x per week","2007","Bavaria","secondary school degree","","","",""
"Min 1x per week","2007","Bavaria","college entrance qualification","","","",""
"Min 1x per week","2007","Bavaria","Other degree","","","",""
"Min 1x per week","2007","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","2007","Berlin","lower secondary degree","","","",""
"Min 1x per week","2007","Berlin","secondary school degree","","","",""
"Min 1x per week","2007","Berlin","college entrance qualification","","","",""
"Min 1x per week","2007","Berlin","Other degree","","","",""
"Min 1x per week","2007","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","2007","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","2007","Brandenburg","secondary school degree","","","",""
"Min 1x per week","2007","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","2007","Brandenburg","Other degree","","","",""
"Min 1x per week","2007","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","2007","Saxony","lower secondary degree","","","",""
"Min 1x per week","2007","Saxony","secondary school degree","","","",""
"Min 1x per week","2007","Saxony","college entrance qualification","","","",""
"Min 1x per week","2007","Saxony","Other degree","","","",""
"Min 1x per week","2007","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2007","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","2007","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","2007","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","2007","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","2007","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","2007","Thuringia","lower secondary degree","","","",""
"Min 1x per week","2007","Thuringia","secondary school degree","","","",""
"Min 1x per week","2007","Thuringia","college entrance qualification","","","",""
"Min 1x per week","2007","Thuringia","Other degree","","","",""
"Min 1x per week","2007","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","2007","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","2007","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","2007","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","2007","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","2007","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","2007","Hamburg","lower secondary degree","","","",""
"Min 1x per month","2007","Hamburg","secondary school degree","","","",""
"Min 1x per month","2007","Hamburg","college entrance qualification","","","",""
"Min 1x per month","2007","Hamburg","Other degree","","","",""
"Min 1x per month","2007","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","2007","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","2007","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","2007","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","2007","Lower Saxony","Other degree","","","",""
"Min 1x per month","2007","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2007","Bremen","lower secondary degree","","","",""
"Min 1x per month","2007","Bremen","secondary school degree","","","",""
"Min 1x per month","2007","Bremen","college entrance qualification","","","",""
"Min 1x per month","2007","Bremen","Other degree","","","",""
"Min 1x per month","2007","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","2007","Hesse","lower secondary degree","","","",""
"Min 1x per month","2007","Hesse","secondary school degree","","","",""
"Min 1x per month","2007","Hesse","college entrance qualification","","","",""
"Min 1x per month","2007","Hesse","Other degree","","","",""
"Min 1x per month","2007","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","2007","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","2007","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","2007","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","2007","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","2007","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","2007","Bavaria","lower secondary degree","","","",""
"Min 1x per month","2007","Bavaria","secondary school degree","","","",""
"Min 1x per month","2007","Bavaria","college entrance qualification","","","",""
"Min 1x per month","2007","Bavaria","Other degree","","","",""
"Min 1x per month","2007","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","2007","Berlin","lower secondary degree","","","",""
"Min 1x per month","2007","Berlin","secondary school degree","","","",""
"Min 1x per month","2007","Berlin","college entrance qualification","","","",""
"Min 1x per month","2007","Berlin","Other degree","","","",""
"Min 1x per month","2007","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","2007","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","2007","Brandenburg","secondary school degree","","","",""
"Min 1x per month","2007","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","2007","Brandenburg","Other degree","","","",""
"Min 1x per month","2007","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","2007","Saxony","lower secondary degree","","","",""
"Min 1x per month","2007","Saxony","secondary school degree","","","",""
"Min 1x per month","2007","Saxony","college entrance qualification","","","",""
"Min 1x per month","2007","Saxony","Other degree","","","",""
"Min 1x per month","2007","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2007","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","2007","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","2007","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","2007","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","2007","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","2007","Thuringia","lower secondary degree","","","",""
"Min 1x per month","2007","Thuringia","secondary school degree","","","",""
"Min 1x per month","2007","Thuringia","college entrance qualification","","","",""
"Min 1x per month","2007","Thuringia","Other degree","","","",""
"Min 1x per month","2007","Thuringia","no degree/no degree yet","","","",""
"Rarely","2007","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","2007","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","2007","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","2007","Schleswig-Holstein","Other degree","","","",""
"Rarely","2007","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","2007","Hamburg","lower secondary degree","","","",""
"Rarely","2007","Hamburg","secondary school degree","","","",""
"Rarely","2007","Hamburg","college entrance qualification","","","",""
"Rarely","2007","Hamburg","Other degree","","","",""
"Rarely","2007","Hamburg","no degree/no degree yet","","","",""
"Rarely","2007","Lower Saxony","lower secondary degree","","","",""
"Rarely","2007","Lower Saxony","secondary school degree","","","",""
"Rarely","2007","Lower Saxony","college entrance qualification","","","",""
"Rarely","2007","Lower Saxony","Other degree","","","",""
"Rarely","2007","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","2007","Bremen","lower secondary degree","","","",""
"Rarely","2007","Bremen","secondary school degree","","","",""
"Rarely","2007","Bremen","college entrance qualification","","","",""
"Rarely","2007","Bremen","Other degree","","","",""
"Rarely","2007","Bremen","no degree/no degree yet","","","",""
"Rarely","2007","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely","2007","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely","2007","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely","2007","North Rhine-Westphalia","Other degree","","","",""
"Rarely","2007","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","2007","Hesse","lower secondary degree","","","",""
"Rarely","2007","Hesse","secondary school degree","","","",""
"Rarely","2007","Hesse","college entrance qualification","","","",""
"Rarely","2007","Hesse","Other degree","","","",""
"Rarely","2007","Hesse","no degree/no degree yet","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","2007","Baden-Württemberg","lower secondary degree","","","",""
"Rarely","2007","Baden-Württemberg","secondary school degree","","","",""
"Rarely","2007","Baden-Württemberg","college entrance qualification","","","",""
"Rarely","2007","Baden-Württemberg","Other degree","","","",""
"Rarely","2007","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","2007","Bavaria","lower secondary degree","","","",""
"Rarely","2007","Bavaria","secondary school degree","","","",""
"Rarely","2007","Bavaria","college entrance qualification","","","",""
"Rarely","2007","Bavaria","Other degree","","","",""
"Rarely","2007","Bavaria","no degree/no degree yet","","","",""
"Rarely","2007","Berlin","lower secondary degree","","","",""
"Rarely","2007","Berlin","secondary school degree","","","",""
"Rarely","2007","Berlin","college entrance qualification","","","",""
"Rarely","2007","Berlin","Other degree","","","",""
"Rarely","2007","Berlin","no degree/no degree yet","","","",""
"Rarely","2007","Brandenburg","lower secondary degree","","","",""
"Rarely","2007","Brandenburg","secondary school degree","","","",""
"Rarely","2007","Brandenburg","college entrance qualification","","","",""
"Rarely","2007","Brandenburg","Other degree","","","",""
"Rarely","2007","Brandenburg","no degree/no degree yet","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","2007","Saxony","lower secondary degree","","","",""
"Rarely","2007","Saxony","secondary school degree","","","",""
"Rarely","2007","Saxony","college entrance qualification","","","",""
"Rarely","2007","Saxony","Other degree","","","",""
"Rarely","2007","Saxony","no degree/no degree yet","","","",""
"Rarely","2007","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","2007","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","2007","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","2007","Saxony-Anhalt","Other degree","","","",""
"Rarely","2007","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","2007","Thuringia","lower secondary degree","","","",""
"Rarely","2007","Thuringia","secondary school degree","","","",""
"Rarely","2007","Thuringia","college entrance qualification","","","",""
"Rarely","2007","Thuringia","Other degree","","","",""
"Rarely","2007","Thuringia","no degree/no degree yet","","","",""
"Never","2007","Schleswig-Holstein","lower secondary degree","","","",""
"Never","2007","Schleswig-Holstein","secondary school degree","","","",""
"Never","2007","Schleswig-Holstein","college entrance qualification","","","",""
"Never","2007","Schleswig-Holstein","Other degree","","","",""
"Never","2007","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","2007","Hamburg","lower secondary degree","","","",""
"Never","2007","Hamburg","secondary school degree","","","",""
"Never","2007","Hamburg","college entrance qualification","","","",""
"Never","2007","Hamburg","Other degree","","","",""
"Never","2007","Hamburg","no degree/no degree yet","","","",""
"Never","2007","Lower Saxony","lower secondary degree","","","",""
"Never","2007","Lower Saxony","secondary school degree","","","",""
"Never","2007","Lower Saxony","college entrance qualification","","","",""
"Never","2007","Lower Saxony","Other degree","","","",""
"Never","2007","Lower Saxony","no degree/no degree yet","","","",""
"Never","2007","Bremen","lower secondary degree","","","",""
"Never","2007","Bremen","secondary school degree","","","",""
"Never","2007","Bremen","college entrance qualification","","","",""
"Never","2007","Bremen","Other degree","","","",""
"Never","2007","Bremen","no degree/no degree yet","","","",""
"Never","2007","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","2007","North Rhine-Westphalia","secondary school degree","","","",""
"Never","2007","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","2007","North Rhine-Westphalia","Other degree","","","",""
"Never","2007","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","2007","Hesse","lower secondary degree","","","",""
"Never","2007","Hesse","secondary school degree","","","",""
"Never","2007","Hesse","college entrance qualification","","","",""
"Never","2007","Hesse","Other degree","","","",""
"Never","2007","Hesse","no degree/no degree yet","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2007","Baden-Württemberg","lower secondary degree","","","",""
"Never","2007","Baden-Württemberg","secondary school degree","","","",""
"Never","2007","Baden-Württemberg","college entrance qualification","","","",""
"Never","2007","Baden-Württemberg","Other degree","","","",""
"Never","2007","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","2007","Bavaria","lower secondary degree","","","",""
"Never","2007","Bavaria","secondary school degree","","","",""
"Never","2007","Bavaria","college entrance qualification","","","",""
"Never","2007","Bavaria","Other degree","","","",""
"Never","2007","Bavaria","no degree/no degree yet","","","",""
"Never","2007","Berlin","lower secondary degree","","","",""
"Never","2007","Berlin","secondary school degree","","","",""
"Never","2007","Berlin","college entrance qualification","","","",""
"Never","2007","Berlin","Other degree","","","",""
"Never","2007","Berlin","no degree/no degree yet","","","",""
"Never","2007","Brandenburg","lower secondary degree","","","",""
"Never","2007","Brandenburg","secondary school degree","","","",""
"Never","2007","Brandenburg","college entrance qualification","","","",""
"Never","2007","Brandenburg","Other degree","","","",""
"Never","2007","Brandenburg","no degree/no degree yet","","","",""
"Never","2007","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2007","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","2007","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","2007","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2007","Saxony","lower secondary degree","","","",""
"Never","2007","Saxony","secondary school degree","","","",""
"Never","2007","Saxony","college entrance qualification","","","",""
"Never","2007","Saxony","Other degree","","","",""
"Never","2007","Saxony","no degree/no degree yet","","","",""
"Never","2007","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2007","Saxony-Anhalt","secondary school degree","","","",""
"Never","2007","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2007","Saxony-Anhalt","Other degree","","","",""
"Never","2007","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2007","Thuringia","lower secondary degree","","","",""
"Never","2007","Thuringia","secondary school degree","","","",""
"Never","2007","Thuringia","college entrance qualification","","","",""
"Never","2007","Thuringia","Other degree","","","",""
"Never","2007","Thuringia","no degree/no degree yet","","","",""
"Daily","2008","Schleswig-Holstein","lower secondary degree","183","0.866344661215739","0.819534667877739","0.913154654553739"
"Daily","2008","Schleswig-Holstein","secondary school degree","125","0.848989877800657","0.792254145955727","0.905725609645587"
"Daily","2008","Schleswig-Holstein","college entrance qualification","98","0.633340336104293","0.556222896219111","0.710457775989475"
"Daily","2008","Schleswig-Holstein","Other degree","15","","",""
"Daily","2008","Schleswig-Holstein","no degree/no degree yet","14","","",""
"Daily","2008","Hamburg","lower secondary degree","61","0.950147328696593","0.897238139558354","1.00305651783483"
"Daily","2008","Hamburg","secondary school degree","66","0.837341774782778","0.755440590124686","0.91924295944087"
"Daily","2008","Hamburg","college entrance qualification","84","0.704450903463063","0.619946515051099","0.788955291875026"
"Daily","2008","Hamburg","Other degree","13","","",""
"Daily","2008","Hamburg","no degree/no degree yet","8","","",""
"Daily","2008","Lower Saxony","lower secondary degree","553","0.882481794838167","0.857153395588321","0.907810194088013"
"Daily","2008","Lower Saxony","secondary school degree","468","0.85577253350543","0.826222951949791","0.885322115061069"
"Daily","2008","Lower Saxony","college entrance qualification","335","0.804226960035402","0.766368963970147","0.842084956100656"
"Daily","2008","Lower Saxony","Other degree","65","0.952347089930951","0.902082066558657","1.00261211330324"
"Daily","2008","Lower Saxony","no degree/no degree yet","43","0.758466944495785","0.647353328811312","0.869580560180258"
"Daily","2008","Bremen","lower secondary degree","39","1","1","1"
"Daily","2008","Bremen","secondary school degree","35","0.823954541104478","0.712677422030236","0.935231660178721"
"Daily","2008","Bremen","college entrance qualification","34","0.853378051330227","0.74640024852473","0.960355854135723"
"Daily","2008","Bremen","Other degree","5","","",""
"Daily","2008","Bremen","no degree/no degree yet","1","","",""
"Daily","2008","North Rhine-Westphalia","lower secondary degree","1264","0.900375666734077","0.884596842639282","0.916154490828873"
"Daily","2008","North Rhine-Westphalia","secondary school degree","760","0.84164740036075","0.817499547274451","0.86579525344705"
"Daily","2008","North Rhine-Westphalia","college entrance qualification","895","0.758522348168648","0.734165089461531","0.782879606875765"
"Daily","2008","North Rhine-Westphalia","Other degree","231","0.871803137966579","0.831088917846432","0.912517358086725"
"Daily","2008","North Rhine-Westphalia","no degree/no degree yet","106","0.847595366763013","0.784839231477536","0.910351502048489"
"Daily","2008","Hesse","lower secondary degree","350","0.87837605952804","0.846061250328772","0.910690868727308"
"Daily","2008","Hesse","secondary school degree","304","0.850213879986865","0.813195802182764","0.887231957790966"
"Daily","2008","Hesse","college entrance qualification","283","0.630771968820778","0.584507937317603","0.677036000323954"
"Daily","2008","Hesse","Other degree","75","0.929299131629658","0.874484236490582","0.984114026768733"
"Daily","2008","Hesse","no degree/no degree yet","31","0.773650769196016","0.642316585274116","0.904984953117917"
"Daily","2008","Rhineland-Palatinate,Saarland","lower secondary degree","461","0.916058739415891","0.891801261923895","0.940316216907886"
"Daily","2008","Rhineland-Palatinate,Saarland","secondary school degree","196","0.862244334955044","0.817991607883613","0.906497062026474"
"Daily","2008","Rhineland-Palatinate,Saarland","college entrance qualification","191","0.81698105939396","0.768161530704906","0.865800588083014"
"Daily","2008","Rhineland-Palatinate,Saarland","Other degree","56","0.775697413171466","0.676555579444586","0.874839246898346"
"Daily","2008","Rhineland-Palatinate,Saarland","no degree/no degree yet","26","","",""
"Daily","2008","Baden-Württemberg","lower secondary degree","729","0.917349778196953","0.89814876981438","0.936550786579527"
"Daily","2008","Baden-Württemberg","secondary school degree","487","0.840762989565209","0.811112698667186","0.870413280463232"
"Daily","2008","Baden-Württemberg","college entrance qualification","431","0.754669223415851","0.720095675845259","0.789242770986442"
"Daily","2008","Baden-Württemberg","Other degree","189","0.888050536389003","0.845607151728937","0.930493921049068"
"Daily","2008","Baden-Württemberg","no degree/no degree yet","80","0.844905277059043","0.770935093008133","0.918875461109953"
"Daily","2008","Bavaria","lower secondary degree","1008","0.88537026905794","0.866869178343242","0.903871359772638"
"Daily","2008","Bavaria","secondary school degree","546","0.793487407023805","0.762949484156051","0.824025329891559"
"Daily","2008","Bavaria","college entrance qualification","466","0.675639698200618","0.64070998874547","0.710569407655765"
"Daily","2008","Bavaria","Other degree","114","0.829279802363371","0.766273962673043","0.8922856420537"
"Daily","2008","Bavaria","no degree/no degree yet","49","0.802036856371625","0.703643188521142","0.900430524222107"
"Daily","2008","Berlin","lower secondary degree","108","0.863241745279998","0.80176647314173","0.924717017418267"
"Daily","2008","Berlin","secondary school degree","190","0.804268092393528","0.754071561460936","0.85446462332612"
"Daily","2008","Berlin","college entrance qualification","179","0.635483341937746","0.579703683596127","0.691263000279365"
"Daily","2008","Berlin","Other degree","24","","",""
"Daily","2008","Berlin","no degree/no degree yet","18","","",""
"Daily","2008","Brandenburg","lower secondary degree","217","0.92647379321516","0.892669800451614","0.960277785978706"
"Daily","2008","Brandenburg","secondary school degree","303","0.839594642859386","0.801419719116938","0.877769566601835"
"Daily","2008","Brandenburg","college entrance qualification","149","0.75179695096656","0.691011301373419","0.812582600559702"
"Daily","2008","Brandenburg","Other degree","11","","",""
"Daily","2008","Brandenburg","no degree/no degree yet","12","","",""
"Daily","2008","Mecklenburg-Western Pomerania","lower secondary degree","119","0.975612665205975","0.948353257181643","1.00287207323031"
"Daily","2008","Mecklenburg-Western Pomerania","secondary school degree","196","0.88590520668382","0.844270968549053","0.927539444818587"
"Daily","2008","Mecklenburg-Western Pomerania","college entrance qualification","84","0.900628765559529","0.842572211526384","0.958685319592674"
"Daily","2008","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Daily","2008","Mecklenburg-Western Pomerania","no degree/no degree yet","17","","",""
"Daily","2008","Saxony","lower secondary degree","338","0.932037709689148","0.905893601198128","0.958181818180168"
"Daily","2008","Saxony","secondary school degree","561","0.841450215371297","0.813730918149863","0.86916951259273"
"Daily","2008","Saxony","college entrance qualification","239","0.666315030717941","0.616194373190702","0.716435688245181"
"Daily","2008","Saxony","Other degree","10","","",""
"Daily","2008","Saxony","no degree/no degree yet","23","","",""
"Daily","2008","Saxony-Anhalt","lower secondary degree","219","0.955454751699559","0.92873477320881","0.982174730190308"
"Daily","2008","Saxony-Anhalt","secondary school degree","304","0.923736757855323","0.895482754858218","0.951990760852429"
"Daily","2008","Saxony-Anhalt","college entrance qualification","155","0.707528162262477","0.64479657175767","0.770259752767285"
"Daily","2008","Saxony-Anhalt","Other degree","14","","",""
"Daily","2008","Saxony-Anhalt","no degree/no degree yet","12","","",""
"Daily","2008","Thuringia","lower secondary degree","261","0.912565961917163","0.879942935462371","0.945188988371955"
"Daily","2008","Thuringia","secondary school degree","326","0.831830864647758","0.794275129806409","0.869386599489107"
"Daily","2008","Thuringia","college entrance qualification","114","0.694136993931137","0.622963018412811","0.765310969449464"
"Daily","2008","Thuringia","Other degree","5","","",""
"Daily","2008","Thuringia","no degree/no degree yet","10","","",""
"Min 1x per week","2008","Schleswig-Holstein","lower secondary degree","12","","",""
"Min 1x per week","2008","Schleswig-Holstein","secondary school degree","22","","",""
"Min 1x per week","2008","Schleswig-Holstein","college entrance qualification","44","0.248889501045246","0.179697217103556","0.318081784986936"
"Min 1x per week","2008","Schleswig-Holstein","Other degree","2","","",""
"Min 1x per week","2008","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Min 1x per week","2008","Hamburg","lower secondary degree","1","","",""
"Min 1x per week","2008","Hamburg","secondary school degree","8","","",""
"Min 1x per week","2008","Hamburg","college entrance qualification","23","","",""
"Min 1x per week","2008","Hamburg","Other degree","1","","",""
"Min 1x per week","2008","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2008","Lower Saxony","lower secondary degree","34","0.0500337803076688","0.0328867849325813","0.0671807756827562"
"Min 1x per week","2008","Lower Saxony","secondary school degree","53","0.115306408361501","0.0884423675064722","0.142170449216531"
"Min 1x per week","2008","Lower Saxony","college entrance qualification","67","0.150833127898502","0.116687370082079","0.184978885714926"
"Min 1x per week","2008","Lower Saxony","Other degree","3","","",""
"Min 1x per week","2008","Lower Saxony","no degree/no degree yet","12","","",""
"Min 1x per week","2008","Bremen","lower secondary degree","","","",""
"Min 1x per week","2008","Bremen","secondary school degree","8","","",""
"Min 1x per week","2008","Bremen","college entrance qualification","5","","",""
"Min 1x per week","2008","Bremen","Other degree","","","",""
"Min 1x per week","2008","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2008","North Rhine-Westphalia","lower secondary degree","74","0.0478921326236971","0.0366420629763355","0.0591422022710588"
"Min 1x per week","2008","North Rhine-Westphalia","secondary school degree","87","0.124521663036659","0.102681997086131","0.146361328987187"
"Min 1x per week","2008","North Rhine-Westphalia","college entrance qualification","227","0.192365562166037","0.169933106191446","0.214798018140628"
