"pli0083","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2004","16-34 y.","higher education","","","",""
"Min 1x per week","2004","35-65 y.","in school","","","",""
"Min 1x per week","2004","35-65 y.","inadequately","","","",""
"Min 1x per week","2004","35-65 y.","general elemantary","","","",""
"Min 1x per week","2004","35-65 y.","middle vocational","","","",""
"Min 1x per week","2004","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2004","35-65 y.","higher vocational","","","",""
"Min 1x per week","2004","35-65 y.","higher education","","","",""
"Min 1x per week","2004","66 and older","in school","","","",""
"Min 1x per week","2004","66 and older","inadequately","","","",""
"Min 1x per week","2004","66 and older","general elemantary","","","",""
"Min 1x per week","2004","66 and older","middle vocational","","","",""
"Min 1x per week","2004","66 and older","vocational + Abi","","","",""
"Min 1x per week","2004","66 and older","higher vocational","","","",""
"Min 1x per week","2004","66 and older","higher education","","","",""
"Min 1x per month","2004","16-34 y.","in school","","","",""
"Min 1x per month","2004","16-34 y.","inadequately","","","",""
"Min 1x per month","2004","16-34 y.","general elemantary","","","",""
"Min 1x per month","2004","16-34 y.","middle vocational","","","",""
"Min 1x per month","2004","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2004","16-34 y.","higher vocational","","","",""
"Min 1x per month","2004","16-34 y.","higher education","","","",""
"Min 1x per month","2004","35-65 y.","in school","","","",""
"Min 1x per month","2004","35-65 y.","inadequately","","","",""
"Min 1x per month","2004","35-65 y.","general elemantary","","","",""
"Min 1x per month","2004","35-65 y.","middle vocational","","","",""
"Min 1x per month","2004","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2004","35-65 y.","higher vocational","","","",""
"Min 1x per month","2004","35-65 y.","higher education","","","",""
"Min 1x per month","2004","66 and older","in school","","","",""
"Min 1x per month","2004","66 and older","inadequately","","","",""
"Min 1x per month","2004","66 and older","general elemantary","","","",""
"Min 1x per month","2004","66 and older","middle vocational","","","",""
"Min 1x per month","2004","66 and older","vocational + Abi","","","",""
"Min 1x per month","2004","66 and older","higher vocational","","","",""
"Min 1x per month","2004","66 and older","higher education","","","",""
"Rarely","2004","16-34 y.","in school","","","",""
"Rarely","2004","16-34 y.","inadequately","","","",""
"Rarely","2004","16-34 y.","general elemantary","","","",""
"Rarely","2004","16-34 y.","middle vocational","","","",""
"Rarely","2004","16-34 y.","vocational + Abi","","","",""
"Rarely","2004","16-34 y.","higher vocational","","","",""
"Rarely","2004","16-34 y.","higher education","","","",""
"Rarely","2004","35-65 y.","in school","","","",""
"Rarely","2004","35-65 y.","inadequately","","","",""
"Rarely","2004","35-65 y.","general elemantary","","","",""
"Rarely","2004","35-65 y.","middle vocational","","","",""
"Rarely","2004","35-65 y.","vocational + Abi","","","",""
"Rarely","2004","35-65 y.","higher vocational","","","",""
"Rarely","2004","35-65 y.","higher education","","","",""
"Rarely","2004","66 and older","in school","","","",""
"Rarely","2004","66 and older","inadequately","","","",""
"Rarely","2004","66 and older","general elemantary","","","",""
"Rarely","2004","66 and older","middle vocational","","","",""
"Rarely","2004","66 and older","vocational + Abi","","","",""
"Rarely","2004","66 and older","higher vocational","","","",""
"Rarely","2004","66 and older","higher education","","","",""
"Never","2004","16-34 y.","in school","","","",""
"Never","2004","16-34 y.","inadequately","","","",""
"Never","2004","16-34 y.","general elemantary","","","",""
"Never","2004","16-34 y.","middle vocational","","","",""
"Never","2004","16-34 y.","vocational + Abi","","","",""
"Never","2004","16-34 y.","higher vocational","","","",""
"Never","2004","16-34 y.","higher education","","","",""
"Never","2004","35-65 y.","in school","","","",""
"Never","2004","35-65 y.","inadequately","","","",""
"Never","2004","35-65 y.","general elemantary","","","",""
"Never","2004","35-65 y.","middle vocational","","","",""
"Never","2004","35-65 y.","vocational + Abi","","","",""
"Never","2004","35-65 y.","higher vocational","","","",""
"Never","2004","35-65 y.","higher education","","","",""
"Never","2004","66 and older","in school","","","",""
"Never","2004","66 and older","inadequately","","","",""
"Never","2004","66 and older","general elemantary","","","",""
"Never","2004","66 and older","middle vocational","","","",""
"Never","2004","66 and older","vocational + Abi","","","",""
"Never","2004","66 and older","higher vocational","","","",""
"Never","2004","66 and older","higher education","","","",""
"Daily","2005","16-34 y.","in school","","","",""
"Daily","2005","16-34 y.","inadequately","","","",""
"Daily","2005","16-34 y.","general elemantary","","","",""
"Daily","2005","16-34 y.","middle vocational","","","",""
"Daily","2005","16-34 y.","vocational + Abi","","","",""
"Daily","2005","16-34 y.","higher vocational","","","",""
"Daily","2005","16-34 y.","higher education","","","",""
"Daily","2005","35-65 y.","in school","","","",""
"Daily","2005","35-65 y.","inadequately","","","",""
"Daily","2005","35-65 y.","general elemantary","","","",""
"Daily","2005","35-65 y.","middle vocational","","","",""
"Daily","2005","35-65 y.","vocational + Abi","","","",""
"Daily","2005","35-65 y.","higher vocational","","","",""
"Daily","2005","35-65 y.","higher education","","","",""
"Daily","2005","66 and older","in school","","","",""
"Daily","2005","66 and older","inadequately","","","",""
"Daily","2005","66 and older","general elemantary","","","",""
"Daily","2005","66 and older","middle vocational","","","",""
"Daily","2005","66 and older","vocational + Abi","","","",""
"Daily","2005","66 and older","higher vocational","","","",""
"Daily","2005","66 and older","higher education","","","",""
"Min 1x per week","2005","16-34 y.","in school","","","",""
"Min 1x per week","2005","16-34 y.","inadequately","","","",""
"Min 1x per week","2005","16-34 y.","general elemantary","","","",""
"Min 1x per week","2005","16-34 y.","middle vocational","","","",""
"Min 1x per week","2005","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2005","16-34 y.","higher vocational","","","",""
"Min 1x per week","2005","16-34 y.","higher education","","","",""
"Min 1x per week","2005","35-65 y.","in school","","","",""
"Min 1x per week","2005","35-65 y.","inadequately","","","",""
"Min 1x per week","2005","35-65 y.","general elemantary","","","",""
"Min 1x per week","2005","35-65 y.","middle vocational","","","",""
"Min 1x per week","2005","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2005","35-65 y.","higher vocational","","","",""
"Min 1x per week","2005","35-65 y.","higher education","","","",""
"Min 1x per week","2005","66 and older","in school","","","",""
"Min 1x per week","2005","66 and older","inadequately","","","",""
"Min 1x per week","2005","66 and older","general elemantary","","","",""
"Min 1x per week","2005","66 and older","middle vocational","","","",""
"Min 1x per week","2005","66 and older","vocational + Abi","","","",""
"Min 1x per week","2005","66 and older","higher vocational","","","",""
"Min 1x per week","2005","66 and older","higher education","","","",""
"Min 1x per month","2005","16-34 y.","in school","","","",""
"Min 1x per month","2005","16-34 y.","inadequately","","","",""
"Min 1x per month","2005","16-34 y.","general elemantary","","","",""
"Min 1x per month","2005","16-34 y.","middle vocational","","","",""
"Min 1x per month","2005","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2005","16-34 y.","higher vocational","","","",""
"Min 1x per month","2005","16-34 y.","higher education","","","",""
"Min 1x per month","2005","35-65 y.","in school","","","",""
"Min 1x per month","2005","35-65 y.","inadequately","","","",""
"Min 1x per month","2005","35-65 y.","general elemantary","","","",""
"Min 1x per month","2005","35-65 y.","middle vocational","","","",""
"Min 1x per month","2005","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2005","35-65 y.","higher vocational","","","",""
"Min 1x per month","2005","35-65 y.","higher education","","","",""
"Min 1x per month","2005","66 and older","in school","","","",""
"Min 1x per month","2005","66 and older","inadequately","","","",""
"Min 1x per month","2005","66 and older","general elemantary","","","",""
"Min 1x per month","2005","66 and older","middle vocational","","","",""
"Min 1x per month","2005","66 and older","vocational + Abi","","","",""
"Min 1x per month","2005","66 and older","higher vocational","","","",""
"Min 1x per month","2005","66 and older","higher education","","","",""
"Rarely","2005","16-34 y.","in school","","","",""
"Rarely","2005","16-34 y.","inadequately","","","",""
"Rarely","2005","16-34 y.","general elemantary","","","",""
"Rarely","2005","16-34 y.","middle vocational","","","",""
"Rarely","2005","16-34 y.","vocational + Abi","","","",""
"Rarely","2005","16-34 y.","higher vocational","","","",""
"Rarely","2005","16-34 y.","higher education","","","",""
"Rarely","2005","35-65 y.","in school","","","",""
"Rarely","2005","35-65 y.","inadequately","","","",""
"Rarely","2005","35-65 y.","general elemantary","","","",""
"Rarely","2005","35-65 y.","middle vocational","","","",""
"Rarely","2005","35-65 y.","vocational + Abi","","","",""
"Rarely","2005","35-65 y.","higher vocational","","","",""
"Rarely","2005","35-65 y.","higher education","","","",""
"Rarely","2005","66 and older","in school","","","",""
"Rarely","2005","66 and older","inadequately","","","",""
"Rarely","2005","66 and older","general elemantary","","","",""
"Rarely","2005","66 and older","middle vocational","","","",""
"Rarely","2005","66 and older","vocational + Abi","","","",""
"Rarely","2005","66 and older","higher vocational","","","",""
"Rarely","2005","66 and older","higher education","","","",""
"Never","2005","16-34 y.","in school","","","",""
"Never","2005","16-34 y.","inadequately","","","",""
"Never","2005","16-34 y.","general elemantary","","","",""
"Never","2005","16-34 y.","middle vocational","","","",""
"Never","2005","16-34 y.","vocational + Abi","","","",""
"Never","2005","16-34 y.","higher vocational","","","",""
"Never","2005","16-34 y.","higher education","","","",""
"Never","2005","35-65 y.","in school","","","",""
"Never","2005","35-65 y.","inadequately","","","",""
"Never","2005","35-65 y.","general elemantary","","","",""
"Never","2005","35-65 y.","middle vocational","","","",""
"Never","2005","35-65 y.","vocational + Abi","","","",""
"Never","2005","35-65 y.","higher vocational","","","",""
"Never","2005","35-65 y.","higher education","","","",""
"Never","2005","66 and older","in school","","","",""
"Never","2005","66 and older","inadequately","","","",""
"Never","2005","66 and older","general elemantary","","","",""
"Never","2005","66 and older","middle vocational","","","",""
"Never","2005","66 and older","vocational + Abi","","","",""
"Never","2005","66 and older","higher vocational","","","",""
"Never","2005","66 and older","higher education","","","",""
"Daily","2006","16-34 y.","in school","","","",""
"Daily","2006","16-34 y.","inadequately","","","",""
"Daily","2006","16-34 y.","general elemantary","","","",""
"Daily","2006","16-34 y.","middle vocational","","","",""
"Daily","2006","16-34 y.","vocational + Abi","","","",""
"Daily","2006","16-34 y.","higher vocational","","","",""
"Daily","2006","16-34 y.","higher education","","","",""
"Daily","2006","35-65 y.","in school","","","",""
"Daily","2006","35-65 y.","inadequately","","","",""
"Daily","2006","35-65 y.","general elemantary","","","",""
"Daily","2006","35-65 y.","middle vocational","","","",""
"Daily","2006","35-65 y.","vocational + Abi","","","",""
"Daily","2006","35-65 y.","higher vocational","","","",""
"Daily","2006","35-65 y.","higher education","","","",""
"Daily","2006","66 and older","in school","","","",""
"Daily","2006","66 and older","inadequately","","","",""
"Daily","2006","66 and older","general elemantary","","","",""
"Daily","2006","66 and older","middle vocational","","","",""
"Daily","2006","66 and older","vocational + Abi","","","",""
"Daily","2006","66 and older","higher vocational","","","",""
"Daily","2006","66 and older","higher education","","","",""
"Min 1x per week","2006","16-34 y.","in school","","","",""
"Min 1x per week","2006","16-34 y.","inadequately","","","",""
"Min 1x per week","2006","16-34 y.","general elemantary","","","",""
"Min 1x per week","2006","16-34 y.","middle vocational","","","",""
"Min 1x per week","2006","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2006","16-34 y.","higher vocational","","","",""
"Min 1x per week","2006","16-34 y.","higher education","","","",""
"Min 1x per week","2006","35-65 y.","in school","","","",""
"Min 1x per week","2006","35-65 y.","inadequately","","","",""
"Min 1x per week","2006","35-65 y.","general elemantary","","","",""
"Min 1x per week","2006","35-65 y.","middle vocational","","","",""
"Min 1x per week","2006","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2006","35-65 y.","higher vocational","","","",""
"Min 1x per week","2006","35-65 y.","higher education","","","",""
"Min 1x per week","2006","66 and older","in school","","","",""
"Min 1x per week","2006","66 and older","inadequately","","","",""
"Min 1x per week","2006","66 and older","general elemantary","","","",""
"Min 1x per week","2006","66 and older","middle vocational","","","",""
"Min 1x per week","2006","66 and older","vocational + Abi","","","",""
"Min 1x per week","2006","66 and older","higher vocational","","","",""
"Min 1x per week","2006","66 and older","higher education","","","",""
"Min 1x per month","2006","16-34 y.","in school","","","",""
"Min 1x per month","2006","16-34 y.","inadequately","","","",""
"Min 1x per month","2006","16-34 y.","general elemantary","","","",""
"Min 1x per month","2006","16-34 y.","middle vocational","","","",""
"Min 1x per month","2006","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2006","16-34 y.","higher vocational","","","",""
"Min 1x per month","2006","16-34 y.","higher education","","","",""
"Min 1x per month","2006","35-65 y.","in school","","","",""
"Min 1x per month","2006","35-65 y.","inadequately","","","",""
"Min 1x per month","2006","35-65 y.","general elemantary","","","",""
"Min 1x per month","2006","35-65 y.","middle vocational","","","",""
"Min 1x per month","2006","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2006","35-65 y.","higher vocational","","","",""
"Min 1x per month","2006","35-65 y.","higher education","","","",""
"Min 1x per month","2006","66 and older","in school","","","",""
"Min 1x per month","2006","66 and older","inadequately","","","",""
"Min 1x per month","2006","66 and older","general elemantary","","","",""
"Min 1x per month","2006","66 and older","middle vocational","","","",""
"Min 1x per month","2006","66 and older","vocational + Abi","","","",""
"Min 1x per month","2006","66 and older","higher vocational","","","",""
"Min 1x per month","2006","66 and older","higher education","","","",""
"Rarely","2006","16-34 y.","in school","","","",""
"Rarely","2006","16-34 y.","inadequately","","","",""
"Rarely","2006","16-34 y.","general elemantary","","","",""
"Rarely","2006","16-34 y.","middle vocational","","","",""
"Rarely","2006","16-34 y.","vocational + Abi","","","",""
"Rarely","2006","16-34 y.","higher vocational","","","",""
"Rarely","2006","16-34 y.","higher education","","","",""
"Rarely","2006","35-65 y.","in school","","","",""
"Rarely","2006","35-65 y.","inadequately","","","",""
"Rarely","2006","35-65 y.","general elemantary","","","",""
"Rarely","2006","35-65 y.","middle vocational","","","",""
"Rarely","2006","35-65 y.","vocational + Abi","","","",""
"Rarely","2006","35-65 y.","higher vocational","","","",""
"Rarely","2006","35-65 y.","higher education","","","",""
"Rarely","2006","66 and older","in school","","","",""
"Rarely","2006","66 and older","inadequately","","","",""
"Rarely","2006","66 and older","general elemantary","","","",""
"Rarely","2006","66 and older","middle vocational","","","",""
"Rarely","2006","66 and older","vocational + Abi","","","",""
"Rarely","2006","66 and older","higher vocational","","","",""
"Rarely","2006","66 and older","higher education","","","",""
"Never","2006","16-34 y.","in school","","","",""
"Never","2006","16-34 y.","inadequately","","","",""
"Never","2006","16-34 y.","general elemantary","","","",""
"Never","2006","16-34 y.","middle vocational","","","",""
"Never","2006","16-34 y.","vocational + Abi","","","",""
"Never","2006","16-34 y.","higher vocational","","","",""
"Never","2006","16-34 y.","higher education","","","",""
"Never","2006","35-65 y.","in school","","","",""
"Never","2006","35-65 y.","inadequately","","","",""
"Never","2006","35-65 y.","general elemantary","","","",""
"Never","2006","35-65 y.","middle vocational","","","",""
"Never","2006","35-65 y.","vocational + Abi","","","",""
"Never","2006","35-65 y.","higher vocational","","","",""
"Never","2006","35-65 y.","higher education","","","",""
"Never","2006","66 and older","in school","","","",""
"Never","2006","66 and older","inadequately","","","",""
"Never","2006","66 and older","general elemantary","","","",""
"Never","2006","66 and older","middle vocational","","","",""
"Never","2006","66 and older","vocational + Abi","","","",""
"Never","2006","66 and older","higher vocational","","","",""
"Never","2006","66 and older","higher education","","","",""
"Daily","2007","16-34 y.","in school","","","",""
"Daily","2007","16-34 y.","inadequately","","","",""
"Daily","2007","16-34 y.","general elemantary","","","",""
"Daily","2007","16-34 y.","middle vocational","","","",""
"Daily","2007","16-34 y.","vocational + Abi","","","",""
"Daily","2007","16-34 y.","higher vocational","","","",""
"Daily","2007","16-34 y.","higher education","","","",""
"Daily","2007","35-65 y.","in school","","","",""
"Daily","2007","35-65 y.","inadequately","","","",""
"Daily","2007","35-65 y.","general elemantary","","","",""
"Daily","2007","35-65 y.","middle vocational","","","",""
"Daily","2007","35-65 y.","vocational + Abi","","","",""
"Daily","2007","35-65 y.","higher vocational","","","",""
"Daily","2007","35-65 y.","higher education","","","",""
"Daily","2007","66 and older","in school","","","",""
"Daily","2007","66 and older","inadequately","","","",""
"Daily","2007","66 and older","general elemantary","","","",""
"Daily","2007","66 and older","middle vocational","","","",""
"Daily","2007","66 and older","vocational + Abi","","","",""
"Daily","2007","66 and older","higher vocational","","","",""
"Daily","2007","66 and older","higher education","","","",""
"Min 1x per week","2007","16-34 y.","in school","","","",""
"Min 1x per week","2007","16-34 y.","inadequately","","","",""
"Min 1x per week","2007","16-34 y.","general elemantary","","","",""
"Min 1x per week","2007","16-34 y.","middle vocational","","","",""
"Min 1x per week","2007","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2007","16-34 y.","higher vocational","","","",""
"Min 1x per week","2007","16-34 y.","higher education","","","",""
"Min 1x per week","2007","35-65 y.","in school","","","",""
"Min 1x per week","2007","35-65 y.","inadequately","","","",""
"Min 1x per week","2007","35-65 y.","general elemantary","","","",""
"Min 1x per week","2007","35-65 y.","middle vocational","","","",""
"Min 1x per week","2007","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2007","35-65 y.","higher vocational","","","",""
"Min 1x per week","2007","35-65 y.","higher education","","","",""
"Min 1x per week","2007","66 and older","in school","","","",""
"Min 1x per week","2007","66 and older","inadequately","","","",""
"Min 1x per week","2007","66 and older","general elemantary","","","",""
"Min 1x per week","2007","66 and older","middle vocational","","","",""
"Min 1x per week","2007","66 and older","vocational + Abi","","","",""
"Min 1x per week","2007","66 and older","higher vocational","","","",""
"Min 1x per week","2007","66 and older","higher education","","","",""
"Min 1x per month","2007","16-34 y.","in school","","","",""
"Min 1x per month","2007","16-34 y.","inadequately","","","",""
"Min 1x per month","2007","16-34 y.","general elemantary","","","",""
"Min 1x per month","2007","16-34 y.","middle vocational","","","",""
"Min 1x per month","2007","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2007","16-34 y.","higher vocational","","","",""
"Min 1x per month","2007","16-34 y.","higher education","","","",""
"Min 1x per month","2007","35-65 y.","in school","","","",""
"Min 1x per month","2007","35-65 y.","inadequately","","","",""
"Min 1x per month","2007","35-65 y.","general elemantary","","","",""
"Min 1x per month","2007","35-65 y.","middle vocational","","","",""
"Min 1x per month","2007","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2007","35-65 y.","higher vocational","","","",""
"Min 1x per month","2007","35-65 y.","higher education","","","",""
"Min 1x per month","2007","66 and older","in school","","","",""
"Min 1x per month","2007","66 and older","inadequately","","","",""
"Min 1x per month","2007","66 and older","general elemantary","","","",""
"Min 1x per month","2007","66 and older","middle vocational","","","",""
"Min 1x per month","2007","66 and older","vocational + Abi","","","",""
"Min 1x per month","2007","66 and older","higher vocational","","","",""
"Min 1x per month","2007","66 and older","higher education","","","",""
"Rarely","2007","16-34 y.","in school","","","",""
"Rarely","2007","16-34 y.","inadequately","","","",""
"Rarely","2007","16-34 y.","general elemantary","","","",""
"Rarely","2007","16-34 y.","middle vocational","","","",""
"Rarely","2007","16-34 y.","vocational + Abi","","","",""
"Rarely","2007","16-34 y.","higher vocational","","","",""
"Rarely","2007","16-34 y.","higher education","","","",""
"Rarely","2007","35-65 y.","in school","","","",""
"Rarely","2007","35-65 y.","inadequately","","","",""
"Rarely","2007","35-65 y.","general elemantary","","","",""
"Rarely","2007","35-65 y.","middle vocational","","","",""
"Rarely","2007","35-65 y.","vocational + Abi","","","",""
"Rarely","2007","35-65 y.","higher vocational","","","",""
"Rarely","2007","35-65 y.","higher education","","","",""
"Rarely","2007","66 and older","in school","","","",""
"Rarely","2007","66 and older","inadequately","","","",""
"Rarely","2007","66 and older","general elemantary","","","",""
"Rarely","2007","66 and older","middle vocational","","","",""
"Rarely","2007","66 and older","vocational + Abi","","","",""
"Rarely","2007","66 and older","higher vocational","","","",""
"Rarely","2007","66 and older","higher education","","","",""
"Never","2007","16-34 y.","in school","","","",""
"Never","2007","16-34 y.","inadequately","","","",""
"Never","2007","16-34 y.","general elemantary","","","",""
"Never","2007","16-34 y.","middle vocational","","","",""
"Never","2007","16-34 y.","vocational + Abi","","","",""
"Never","2007","16-34 y.","higher vocational","","","",""
"Never","2007","16-34 y.","higher education","","","",""
"Never","2007","35-65 y.","in school","","","",""
"Never","2007","35-65 y.","inadequately","","","",""
"Never","2007","35-65 y.","general elemantary","","","",""
"Never","2007","35-65 y.","middle vocational","","","",""
"Never","2007","35-65 y.","vocational + Abi","","","",""
"Never","2007","35-65 y.","higher vocational","","","",""
"Never","2007","35-65 y.","higher education","","","",""
"Never","2007","66 and older","in school","","","",""
"Never","2007","66 and older","inadequately","","","",""
"Never","2007","66 and older","general elemantary","","","",""
"Never","2007","66 and older","middle vocational","","","",""
"Never","2007","66 and older","vocational + Abi","","","",""
"Never","2007","66 and older","higher vocational","","","",""
"Never","2007","66 and older","higher education","","","",""
"Daily","2008","16-34 y.","in school","280","0.805713796309263","0.764381632632925","0.847045959985601"
"Daily","2008","16-34 y.","inadequately","44","0.780122718010233","0.664159116866805","0.896086319153661"
"Daily","2008","16-34 y.","general elemantary","515","0.854206472962507","0.826495318571192","0.881917627353822"
"Daily","2008","16-34 y.","middle vocational","1520","0.771256424135423","0.752802216485678","0.789710631785167"
"Daily","2008","16-34 y.","vocational + Abi","276","0.777003172334361","0.734984903602571","0.819021441066151"
"Daily","2008","16-34 y.","higher vocational","90","0.767970354858849","0.694263685938737","0.841677023778961"
"Daily","2008","16-34 y.","higher education","339","0.62789439805102","0.586781580703248","0.669007215398792"
"Daily","2008","35-65 y.","in school","","","",""
"Daily","2008","35-65 y.","inadequately","87","0.914452144045869","0.857910397405734","0.970993890686004"
"Daily","2008","35-65 y.","general elemantary","617","0.914797140726611","0.893720197454792","0.93587408399843"
"Daily","2008","35-65 y.","middle vocational","4785","0.854221804589121","0.844900824101442","0.8635427850768"
"Daily","2008","35-65 y.","vocational + Abi","471","0.788677385078109","0.756227065116545","0.821127705039674"
"Daily","2008","35-65 y.","higher vocational","799","0.821034228309902","0.797010285585325","0.845058171034479"
"Daily","2008","35-65 y.","higher education","2029","0.703023157461349","0.686071417529289","0.719974897393408"
"Daily","2008","66 and older","in school","","","",""
"Daily","2008","66 and older","inadequately","38","0.818556637008573","0.703368229614567","0.933745044402578"
"Daily","2008","66 and older","general elemantary","699","0.934707777342144","0.91689652213429","0.952519032549997"
"Daily","2008","66 and older","middle vocational","2135","0.939712454766276","0.929879780881396","0.949545128651157"
"Daily","2008","66 and older","vocational + Abi","105","0.982262671614942","0.957596050002546","1.00692929322734"
"Daily","2008","66 and older","higher vocational","301","0.928717233228344","0.900393370159371","0.957041096297317"
"Daily","2008","66 and older","higher education","793","0.905478511614204","0.886116403343859","0.92484061988455"
"Min 1x per week","2008","16-34 y.","in school","60","0.156495280316807","0.118540092927299","0.194450467706314"
"Min 1x per week","2008","16-34 y.","inadequately","3","","",""
"Min 1x per week","2008","16-34 y.","general elemantary","78","0.104307932873473","0.0803062274645288","0.128309638282416"
"Min 1x per week","2008","16-34 y.","middle vocational","347","0.173677137571634","0.157032752159836","0.190321522983432"
"Min 1x per week","2008","16-34 y.","vocational + Abi","78","0.183565515565032","0.144487397995848","0.222643633134216"
"Min 1x per week","2008","16-34 y.","higher vocational","28","","",""
"Min 1x per week","2008","16-34 y.","higher education","141","0.262007766572576","0.224606715373629","0.299408817771524"
"Min 1x per week","2008","35-65 y.","in school","","","",""
"Min 1x per week","2008","35-65 y.","inadequately","1","","",""
"Min 1x per week","2008","35-65 y.","general elemantary","32","0.0434555612700126","0.0280636199105385","0.0588475026294867"
"Min 1x per week","2008","35-65 y.","middle vocational","493","0.0976670741756197","0.0898257848468151","0.105508363504424"
"Min 1x per week","2008","35-65 y.","vocational + Abi","106","0.161174249698812","0.131947534542563","0.190400964855062"
"Min 1x per week","2008","35-65 y.","higher vocational","133","0.14029587351939","0.118530024215643","0.162061722823136"
"Min 1x per week","2008","35-65 y.","higher education","562","0.215432433553983","0.200180008777057","0.230684858330909"
"Min 1x per week","2008","66 and older","in school","","","",""
"Min 1x per week","2008","66 and older","inadequately","1","","",""
"Min 1x per week","2008","66 and older","general elemantary","16","","",""
"Min 1x per week","2008","66 and older","middle vocational","49","0.0225911794279028","0.0164525993871432","0.0287297594686624"
"Min 1x per week","2008","66 and older","vocational + Abi","4","","",""
"Min 1x per week","2008","66 and older","higher vocational","9","","",""
"Min 1x per week","2008","66 and older","higher education","59","0.0511867648244394","0.0366013930968937","0.0657721365519852"
"Min 1x per month","2008","16-34 y.","in school","6","","",""
"Min 1x per month","2008","16-34 y.","inadequately","","","",""
"Min 1x per month","2008","16-34 y.","general elemantary","12","","",""
"Min 1x per month","2008","16-34 y.","middle vocational","49","0.0212260042571608","0.0148931879985058","0.0275588205158158"
"Min 1x per month","2008","16-34 y.","vocational + Abi","8","","",""
"Min 1x per month","2008","16-34 y.","higher vocational","1","","",""
"Min 1x per month","2008","16-34 y.","higher education","17","","",""
"Min 1x per month","2008","35-65 y.","in school","","","",""
"Min 1x per month","2008","35-65 y.","inadequately","1","","",""
"Min 1x per month","2008","35-65 y.","general elemantary","8","","",""
"Min 1x per month","2008","35-65 y.","middle vocational","68","0.0142891202362762","0.0111543370562364","0.017423903416316"
"Min 1x per month","2008","35-65 y.","vocational + Abi","10","","",""
"Min 1x per month","2008","35-65 y.","higher vocational","13","","",""
"Min 1x per month","2008","35-65 y.","higher education","57","0.0254571109866301","0.0196136088225111","0.0313006131507491"
"Min 1x per month","2008","66 and older","in school","","","",""
"Min 1x per month","2008","66 and older","inadequately","","","",""
"Min 1x per month","2008","66 and older","general elemantary","2","","",""
"Min 1x per month","2008","66 and older","middle vocational","14","","",""
"Min 1x per month","2008","66 and older","vocational + Abi","","","",""
"Min 1x per month","2008","66 and older","higher vocational","1","","",""
"Min 1x per month","2008","66 and older","higher education","4","","",""
"Rarely","2008","16-34 y.","in school","3","","",""
"Rarely","2008","16-34 y.","inadequately","2","","",""
"Rarely","2008","16-34 y.","general elemantary","12","","",""
"Rarely","2008","16-34 y.","middle vocational","51","0.0213081122123442","0.0149633253928025","0.0276528990318859"
"Rarely","2008","16-34 y.","vocational + Abi","12","","",""
"Rarely","2008","16-34 y.","higher vocational","7","","",""
"Rarely","2008","16-34 y.","higher education","22","","",""
"Rarely","2008","35-65 y.","in school","","","",""
"Rarely","2008","35-65 y.","inadequately","3","","",""
"Rarely","2008","35-65 y.","general elemantary","10","","",""
"Rarely","2008","35-65 y.","middle vocational","116","0.0231452982713245","0.0191735989378364","0.0271169976048126"
"Rarely","2008","35-65 y.","vocational + Abi","17","","",""
"Rarely","2008","35-65 y.","higher vocational","28","","",""
"Rarely","2008","35-65 y.","higher education","102","0.0363678939282473","0.0294227239498054","0.0433130639066892"
"Rarely","2008","66 and older","in school","","","",""
"Rarely","2008","66 and older","inadequately","1","","",""
"Rarely","2008","66 and older","general elemantary","10","","",""
"Rarely","2008","66 and older","middle vocational","22","","",""
"Rarely","2008","66 and older","vocational + Abi","","","",""
"Rarely","2008","66 and older","higher vocational","3","","",""
"Rarely","2008","66 and older","higher education","10","","",""
"Never","2008","16-34 y.","in school","3","","",""
"Never","2008","16-34 y.","inadequately","","","",""
"Never","2008","16-34 y.","general elemantary","6","","",""
"Never","2008","16-34 y.","middle vocational","23","","",""
"Never","2008","16-34 y.","vocational + Abi","3","","",""
"Never","2008","16-34 y.","higher vocational","","","",""
"Never","2008","16-34 y.","higher education","12","","",""
"Never","2008","35-65 y.","in school","","","",""
"Never","2008","35-65 y.","inadequately","2","","",""
"Never","2008","35-65 y.","general elemantary","7","","",""
"Never","2008","35-65 y.","middle vocational","44","0.0106767027276584","0.00796202874292578","0.0133913767123911"
"Never","2008","35-65 y.","vocational + Abi","4","","",""
"Never","2008","35-65 y.","higher vocational","5","","",""
"Never","2008","35-65 y.","higher education","41","0.0197194040697908","0.0145612979959352","0.0248775101436464"
"Never","2008","66 and older","in school","","","",""
