"pli0083","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2004","in school","Female","","","","","3"
"Min 1x per month","2004","inadequately","Male","","","","","3"
"Min 1x per month","2004","inadequately","Female","","","","","3"
"Min 1x per month","2004","general elemantary","Male","","","","","3"
"Min 1x per month","2004","general elemantary","Female","","","","","3"
"Min 1x per month","2004","middle vocational","Male","","","","","3"
"Min 1x per month","2004","middle vocational","Female","","","","","3"
"Min 1x per month","2004","vocational + Abi","Male","","","","","3"
"Min 1x per month","2004","vocational + Abi","Female","","","","","3"
"Min 1x per month","2004","higher vocational","Male","","","","","3"
"Min 1x per month","2004","higher vocational","Female","","","","","3"
"Min 1x per month","2004","higher education","Male","","","","","3"
"Min 1x per month","2004","higher education","Female","","","","","3"
"Min 1x per week","2004","in school","Male","","","","","2"
"Min 1x per week","2004","in school","Female","","","","","2"
"Min 1x per week","2004","inadequately","Male","","","","","2"
"Min 1x per week","2004","inadequately","Female","","","","","2"
"Min 1x per week","2004","general elemantary","Male","","","","","2"
"Min 1x per week","2004","general elemantary","Female","","","","","2"
"Min 1x per week","2004","middle vocational","Male","","","","","2"
"Min 1x per week","2004","middle vocational","Female","","","","","2"
"Min 1x per week","2004","vocational + Abi","Male","","","","","2"
"Min 1x per week","2004","vocational + Abi","Female","","","","","2"
"Min 1x per week","2004","higher vocational","Male","","","","","2"
"Min 1x per week","2004","higher vocational","Female","","","","","2"
"Min 1x per week","2004","higher education","Male","","","","","2"
"Min 1x per week","2004","higher education","Female","","","","","2"
"Never","2004","in school","Male","","","","","5"
"Never","2004","in school","Female","","","","","5"
"Never","2004","inadequately","Male","","","","","5"
"Never","2004","inadequately","Female","","","","","5"
"Never","2004","general elemantary","Male","","","","","5"
"Never","2004","general elemantary","Female","","","","","5"
"Never","2004","middle vocational","Male","","","","","5"
"Never","2004","middle vocational","Female","","","","","5"
"Never","2004","vocational + Abi","Male","","","","","5"
"Never","2004","vocational + Abi","Female","","","","","5"
"Never","2004","higher vocational","Male","","","","","5"
"Never","2004","higher vocational","Female","","","","","5"
"Never","2004","higher education","Male","","","","","5"
"Never","2004","higher education","Female","","","","","5"
"Rarely","2004","in school","Male","","","","","4"
"Rarely","2004","in school","Female","","","","","4"
"Rarely","2004","inadequately","Male","","","","","4"
"Rarely","2004","inadequately","Female","","","","","4"
"Rarely","2004","general elemantary","Male","","","","","4"
"Rarely","2004","general elemantary","Female","","","","","4"
"Rarely","2004","middle vocational","Male","","","","","4"
"Rarely","2004","middle vocational","Female","","","","","4"
"Rarely","2004","vocational + Abi","Male","","","","","4"
"Rarely","2004","vocational + Abi","Female","","","","","4"
"Rarely","2004","higher vocational","Male","","","","","4"
"Rarely","2004","higher vocational","Female","","","","","4"
"Rarely","2004","higher education","Male","","","","","4"
"Rarely","2004","higher education","Female","","","","","4"
"Daily","2005","in school","Male","","","","","1"
"Daily","2005","in school","Female","","","","","1"
"Daily","2005","inadequately","Male","","","","","1"
"Daily","2005","inadequately","Female","","","","","1"
"Daily","2005","general elemantary","Male","","","","","1"
"Daily","2005","general elemantary","Female","","","","","1"
"Daily","2005","middle vocational","Male","","","","","1"
"Daily","2005","middle vocational","Female","","","","","1"
"Daily","2005","vocational + Abi","Male","","","","","1"
"Daily","2005","vocational + Abi","Female","","","","","1"
"Daily","2005","higher vocational","Male","","","","","1"
"Daily","2005","higher vocational","Female","","","","","1"
"Daily","2005","higher education","Male","","","","","1"
"Daily","2005","higher education","Female","","","","","1"
"Min 1x per month","2005","in school","Male","","","","","3"
"Min 1x per month","2005","in school","Female","","","","","3"
"Min 1x per month","2005","inadequately","Male","","","","","3"
"Min 1x per month","2005","inadequately","Female","","","","","3"
"Min 1x per month","2005","general elemantary","Male","","","","","3"
"Min 1x per month","2005","general elemantary","Female","","","","","3"
"Min 1x per month","2005","middle vocational","Male","","","","","3"
"Min 1x per month","2005","middle vocational","Female","","","","","3"
"Min 1x per month","2005","vocational + Abi","Male","","","","","3"
"Min 1x per month","2005","vocational + Abi","Female","","","","","3"
"Min 1x per month","2005","higher vocational","Male","","","","","3"
"Min 1x per month","2005","higher vocational","Female","","","","","3"
"Min 1x per month","2005","higher education","Male","","","","","3"
"Min 1x per month","2005","higher education","Female","","","","","3"
"Min 1x per week","2005","in school","Male","","","","","2"
"Min 1x per week","2005","in school","Female","","","","","2"
"Min 1x per week","2005","inadequately","Male","","","","","2"
"Min 1x per week","2005","inadequately","Female","","","","","2"
"Min 1x per week","2005","general elemantary","Male","","","","","2"
"Min 1x per week","2005","general elemantary","Female","","","","","2"
"Min 1x per week","2005","middle vocational","Male","","","","","2"
"Min 1x per week","2005","middle vocational","Female","","","","","2"
"Min 1x per week","2005","vocational + Abi","Male","","","","","2"
"Min 1x per week","2005","vocational + Abi","Female","","","","","2"
"Min 1x per week","2005","higher vocational","Male","","","","","2"
"Min 1x per week","2005","higher vocational","Female","","","","","2"
"Min 1x per week","2005","higher education","Male","","","","","2"
"Min 1x per week","2005","higher education","Female","","","","","2"
"Never","2005","in school","Male","","","","","5"
"Never","2005","in school","Female","","","","","5"
"Never","2005","inadequately","Male","","","","","5"
"Never","2005","inadequately","Female","","","","","5"
"Never","2005","general elemantary","Male","","","","","5"
"Never","2005","general elemantary","Female","","","","","5"
"Never","2005","middle vocational","Male","","","","","5"
"Never","2005","middle vocational","Female","","","","","5"
"Never","2005","vocational + Abi","Male","","","","","5"
"Never","2005","vocational + Abi","Female","","","","","5"
"Never","2005","higher vocational","Male","","","","","5"
"Never","2005","higher vocational","Female","","","","","5"
"Never","2005","higher education","Male","","","","","5"
"Never","2005","higher education","Female","","","","","5"
"Rarely","2005","in school","Male","","","","","4"
"Rarely","2005","in school","Female","","","","","4"
"Rarely","2005","inadequately","Male","","","","","4"
"Rarely","2005","inadequately","Female","","","","","4"
"Rarely","2005","general elemantary","Male","","","","","4"
"Rarely","2005","general elemantary","Female","","","","","4"
"Rarely","2005","middle vocational","Male","","","","","4"
"Rarely","2005","middle vocational","Female","","","","","4"
"Rarely","2005","vocational + Abi","Male","","","","","4"
"Rarely","2005","vocational + Abi","Female","","","","","4"
"Rarely","2005","higher vocational","Male","","","","","4"
"Rarely","2005","higher vocational","Female","","","","","4"
"Rarely","2005","higher education","Male","","","","","4"
"Rarely","2005","higher education","Female","","","","","4"
"Daily","2006","in school","Male","","","","","1"
"Daily","2006","in school","Female","","","","","1"
"Daily","2006","inadequately","Male","","","","","1"
"Daily","2006","inadequately","Female","","","","","1"
"Daily","2006","general elemantary","Male","","","","","1"
"Daily","2006","general elemantary","Female","","","","","1"
"Daily","2006","middle vocational","Male","","","","","1"
"Daily","2006","middle vocational","Female","","","","","1"
"Daily","2006","vocational + Abi","Male","","","","","1"
"Daily","2006","vocational + Abi","Female","","","","","1"
"Daily","2006","higher vocational","Male","","","","","1"
"Daily","2006","higher vocational","Female","","","","","1"
"Daily","2006","higher education","Male","","","","","1"
"Daily","2006","higher education","Female","","","","","1"
"Min 1x per month","2006","higher education","Female","","","","","3"
"Min 1x per month","2006","inadequately","Female","","","","","3"
"Min 1x per month","2006","in school","Male","","","","","3"
"Min 1x per month","2006","in school","Female","","","","","3"
"Min 1x per month","2006","inadequately","Male","","","","","3"
"Min 1x per month","2006","general elemantary","Male","","","","","3"
"Min 1x per month","2006","general elemantary","Female","","","","","3"
"Min 1x per month","2006","middle vocational","Male","","","","","3"
"Min 1x per month","2006","middle vocational","Female","","","","","3"
"Min 1x per month","2006","vocational + Abi","Male","","","","","3"
"Min 1x per month","2006","vocational + Abi","Female","","","","","3"
"Min 1x per month","2006","higher vocational","Male","","","","","3"
"Min 1x per month","2006","higher vocational","Female","","","","","3"
"Min 1x per month","2006","higher education","Male","","","","","3"
"Min 1x per week","2006","inadequately","Male","","","","","2"
"Min 1x per week","2006","general elemantary","Female","","","","","2"
"Min 1x per week","2006","middle vocational","Male","","","","","2"
"Min 1x per week","2006","inadequately","Female","","","","","2"
"Min 1x per week","2006","general elemantary","Male","","","","","2"
"Min 1x per week","2006","in school","Male","","","","","2"
"Min 1x per week","2006","in school","Female","","","","","2"
"Min 1x per week","2006","middle vocational","Female","","","","","2"
"Min 1x per week","2006","vocational + Abi","Male","","","","","2"
"Min 1x per week","2006","vocational + Abi","Female","","","","","2"
"Min 1x per week","2006","higher vocational","Male","","","","","2"
"Min 1x per week","2006","higher vocational","Female","","","","","2"
"Min 1x per week","2006","higher education","Male","","","","","2"
"Min 1x per week","2006","higher education","Female","","","","","2"
"Never","2006","in school","Male","","","","","5"
"Never","2006","in school","Female","","","","","5"
"Never","2006","inadequately","Male","","","","","5"
"Never","2006","inadequately","Female","","","","","5"
"Never","2006","general elemantary","Male","","","","","5"
"Never","2006","general elemantary","Female","","","","","5"
"Never","2006","middle vocational","Male","","","","","5"
"Never","2006","middle vocational","Female","","","","","5"
"Never","2006","vocational + Abi","Male","","","","","5"
"Never","2006","vocational + Abi","Female","","","","","5"
"Never","2006","higher vocational","Male","","","","","5"
"Never","2006","higher vocational","Female","","","","","5"
"Never","2006","higher education","Male","","","","","5"
"Never","2006","higher education","Female","","","","","5"
"Rarely","2006","in school","Male","","","","","4"
"Rarely","2006","in school","Female","","","","","4"
"Rarely","2006","inadequately","Male","","","","","4"
"Rarely","2006","inadequately","Female","","","","","4"
"Rarely","2006","general elemantary","Male","","","","","4"
"Rarely","2006","general elemantary","Female","","","","","4"
"Rarely","2006","middle vocational","Male","","","","","4"
"Rarely","2006","middle vocational","Female","","","","","4"
"Rarely","2006","vocational + Abi","Male","","","","","4"
"Rarely","2006","vocational + Abi","Female","","","","","4"
"Rarely","2006","higher vocational","Male","","","","","4"
"Rarely","2006","higher vocational","Female","","","","","4"
"Rarely","2006","higher education","Male","","","","","4"
"Rarely","2006","higher education","Female","","","","","4"
"Daily","2007","in school","Male","","","","","1"
"Daily","2007","in school","Female","","","","","1"
"Daily","2007","inadequately","Male","","","","","1"
"Daily","2007","inadequately","Female","","","","","1"
"Daily","2007","general elemantary","Male","","","","","1"
"Daily","2007","general elemantary","Female","","","","","1"
"Daily","2007","middle vocational","Male","","","","","1"
"Daily","2007","middle vocational","Female","","","","","1"
"Daily","2007","vocational + Abi","Male","","","","","1"
"Daily","2007","vocational + Abi","Female","","","","","1"
"Daily","2007","higher vocational","Male","","","","","1"
"Daily","2007","higher vocational","Female","","","","","1"
"Daily","2007","higher education","Male","","","","","1"
"Daily","2007","higher education","Female","","","","","1"
"Min 1x per month","2007","in school","Male","","","","","3"
"Min 1x per month","2007","in school","Female","","","","","3"
"Min 1x per month","2007","inadequately","Male","","","","","3"
"Min 1x per month","2007","inadequately","Female","","","","","3"
"Min 1x per month","2007","higher education","Female","","","","","3"
"Min 1x per month","2007","general elemantary","Male","","","","","3"
"Min 1x per month","2007","general elemantary","Female","","","","","3"
"Min 1x per month","2007","middle vocational","Male","","","","","3"
"Min 1x per month","2007","middle vocational","Female","","","","","3"
"Min 1x per month","2007","vocational + Abi","Male","","","","","3"
"Min 1x per month","2007","vocational + Abi","Female","","","","","3"
"Min 1x per month","2007","higher vocational","Male","","","","","3"
"Min 1x per month","2007","higher vocational","Female","","","","","3"
"Min 1x per month","2007","higher education","Male","","","","","3"
"Min 1x per week","2007","in school","Male","","","","","2"
"Min 1x per week","2007","in school","Female","","","","","2"
"Min 1x per week","2007","inadequately","Male","","","","","2"
"Min 1x per week","2007","inadequately","Female","","","","","2"
"Min 1x per week","2007","general elemantary","Male","","","","","2"
"Min 1x per week","2007","general elemantary","Female","","","","","2"
"Min 1x per week","2007","middle vocational","Male","","","","","2"
"Min 1x per week","2007","middle vocational","Female","","","","","2"
"Min 1x per week","2007","vocational + Abi","Male","","","","","2"
"Min 1x per week","2007","vocational + Abi","Female","","","","","2"
"Min 1x per week","2007","higher vocational","Male","","","","","2"
"Min 1x per week","2007","higher vocational","Female","","","","","2"
"Min 1x per week","2007","higher education","Male","","","","","2"
"Min 1x per week","2007","higher education","Female","","","","","2"
"Never","2007","in school","Male","","","","","5"
"Never","2007","in school","Female","","","","","5"
"Never","2007","inadequately","Male","","","","","5"
"Never","2007","inadequately","Female","","","","","5"
"Never","2007","general elemantary","Male","","","","","5"
"Never","2007","general elemantary","Female","","","","","5"
"Never","2007","middle vocational","Male","","","","","5"
"Never","2007","middle vocational","Female","","","","","5"
"Never","2007","vocational + Abi","Male","","","","","5"
"Never","2007","vocational + Abi","Female","","","","","5"
"Never","2007","higher vocational","Male","","","","","5"
"Never","2007","higher vocational","Female","","","","","5"
"Never","2007","higher education","Male","","","","","5"
"Never","2007","higher education","Female","","","","","5"
"Rarely","2007","in school","Male","","","","","4"
"Rarely","2007","in school","Female","","","","","4"
"Rarely","2007","inadequately","Male","","","","","4"
"Rarely","2007","inadequately","Female","","","","","4"
"Rarely","2007","general elemantary","Male","","","","","4"
"Rarely","2007","general elemantary","Female","","","","","4"
"Rarely","2007","middle vocational","Male","","","","","4"
"Rarely","2007","middle vocational","Female","","","","","4"
"Rarely","2007","vocational + Abi","Male","","","","","4"
"Rarely","2007","vocational + Abi","Female","","","","","4"
"Rarely","2007","higher vocational","Male","","","","","4"
"Rarely","2007","higher vocational","Female","","","","","4"
"Rarely","2007","higher education","Male","","","","","4"
"Rarely","2007","higher education","Female","","","","","4"
"Daily","2008","in school","Male","133","0.778057372913639","0.715590494676905","0.840524251150374","1"
"Daily","2008","in school","Female","147","0.833177349192245","0.779013610614892","0.887341087769598","1"
"Daily","2008","inadequately","Male","66","0.832475979292226","0.746809472050889","0.918142486533564","1"
"Daily","2008","inadequately","Female","103","0.870979712885504","0.809172111348065","0.932787314422943","1"
"Daily","2008","general elemantary","Male","558","0.888733620647109","0.864236557652627","0.913230683641592","1"
"Daily","2008","general elemantary","Female","1273","0.911920841776633","0.897091072168541","0.926750611384724","1"
"Daily","2008","middle vocational","Male","3958","0.850956976342758","0.840674410866642","0.861239541818875","1"
"Daily","2008","middle vocational","Female","4482","0.862910641658945","0.853507054235941","0.872314229081949","1"
"Daily","2008","vocational + Abi","Male","331","0.799429628713806","0.761972081102218","0.836887176325394","1"
"Daily","2008","vocational + Abi","Female","521","0.82010370953634","0.790710861890483","0.849496557182197","1"
"Daily","2008","higher vocational","Male","717","0.860889699507784","0.837403190661587","0.884376208353981","1"
"Daily","2008","higher vocational","Female","473","0.814983239953436","0.783570276073981","0.846396203832891","1"
"Daily","2008","higher education","Male","1764","0.752857199405064","0.735201848673704","0.770512550136425","1"
"Daily","2008","higher education","Female","1397","0.711708125016048","0.691372674132471","0.732043575899625","1"
"Min 1x per month","2008","in school","Male","5","","","","3"
"Min 1x per month","2008","in school","Female","1","","","","3"
"Min 1x per month","2008","inadequately","Male","","","","","3"
"Min 1x per month","2008","inadequately","Female","1","","","","3"
"Min 1x per month","2008","general elemantary","Male","9","","","","3"
"Min 1x per month","2008","general elemantary","Female","13","","","","3"
"Min 1x per month","2008","middle vocational","Male","64","0.0138531341263401","0.0104784224451714","0.0172278458075088","3"
"Min 1x per month","2008","middle vocational","Female","67","0.0142721329981359","0.0110292465527147","0.0175150194435571","3"
"Min 1x per month","2008","vocational + Abi","Male","5","","","","3"
"Min 1x per month","2008","vocational + Abi","Female","13","","","","3"
"Min 1x per month","2008","higher vocational","Male","8","","","","3"
"Min 1x per month","2008","higher vocational","Female","7","","","","3"
"Min 1x per month","2008","higher education","Male","49","0.0286672767690716","0.0218372360429094","0.0354973174952338","3"
"Min 1x per month","2008","higher education","Female","29","","","","3"
"Min 1x per week","2008","in school","Male","29","","","","2"
"Min 1x per week","2008","in school","Female","31","0.13810007777491","0.0879769943839902","0.188223161165829","2"
"Min 1x per week","2008","inadequately","Male","3","","","","2"
"Min 1x per week","2008","inadequately","Female","2","","","","2"
"Min 1x per week","2008","general elemantary","Male","50","0.0725548410378638","0.0523468308200012","0.0927628512557264","2"
"Min 1x per week","2008","general elemantary","Female","76","0.0499698581670958","0.0385688828319946","0.0613708335021971","2"
"Min 1x per week","2008","middle vocational","Male","452","0.103724460273949","0.0949210038317036","0.112527916716194","2"
"Min 1x per week","2008","middle vocational","Female","437","0.088294329183288","0.0805371733526131","0.096051485013963","2"
"Min 1x per week","2008","vocational + Abi","Male","89","0.163234863642277","0.128662897433164","0.19780682985139","2"
"Min 1x per week","2008","vocational + Abi","Female","99","0.136973583003681","0.110663233073817","0.163283932933546","2"
"Min 1x per week","2008","higher vocational","Male","90","0.110211210357907","0.0889581528891824","0.131464267826631","2"
"Min 1x per week","2008","higher vocational","Female","80","0.129841326690277","0.102649728173992","0.157032925206561","2"
"Min 1x per week","2008","higher education","Male","388","0.174421475480713","0.158889552250382","0.189953398711044","2"
"Min 1x per week","2008","higher education","Female","374","0.203867732306902","0.185781275224252","0.221954189389552","2"
"Never","2008","in school","Male","2","","","","5"
"Never","2008","in school","Female","1","","","","5"
"Never","2008","inadequately","Male","2","","","","5"
"Never","2008","inadequately","Female","3","","","","5"
"Never","2008","general elemantary","Male","5","","","","5"
"Never","2008","general elemantary","Female","20","","","","5"
"Never","2008","middle vocational","Male","42","0.00972990275981311","0.00689575206568699","0.0125640534539392","5"
"Never","2008","middle vocational","Female","56","0.0146636321974996","0.0113772216342813","0.0179500427607179","5"
"Never","2008","vocational + Abi","Male","2","","","","5"
"Never","2008","vocational + Abi","Female","6","","","","5"
"Never","2008","higher vocational","Male","4","","","","5"
"Never","2008","higher vocational","Female","4","","","","5"
"Never","2008","higher education","Male","35","0.0206999514407667","0.0148723664644492","0.0265275364170843","5"
"Never","2008","higher education","Female","29","","","","5"
"Rarely","2008","middle vocational","Female","97","0.0198592639621312","0.0160447906907106","0.0236737372335517","4"
"Rarely","2008","vocational + Abi","Male","12","","","","4"
"Rarely","2008","vocational + Abi","Female","17","","","","4"
"Rarely","2008","higher vocational","Male","15","","","","4"
"Rarely","2008","higher vocational","Female","23","","","","4"
"Rarely","2008","higher education","Male","57","0.0233540969043845","0.0171725642338559","0.0295356295749131","4"
"Rarely","2008","higher education","Female","77","0.0405977742892021","0.0317376846439965","0.0494578639344077","4"
"Rarely","2008","in school","Male","1","","","","4"
"Rarely","2008","in school","Female","2","","","","4"
"Rarely","2008","inadequately","Male","2","","","","4"
"Rarely","2008","inadequately","Female","4","","","","4"
"Rarely","2008","general elemantary","Male","11","","","","4"
"Rarely","2008","general elemantary","Female","21","","","","4"
"Rarely","2008","middle vocational","Male","92","0.0217355264971393","0.0175253036942265","0.0259457493000522","4"
"Daily","2009","in school","Male","","","","","1"
"Daily","2009","in school","Female","","","","","1"
"Daily","2009","inadequately","Male","","","","","1"
"Daily","2009","inadequately","Female","","","","","1"
"Daily","2009","general elemantary","Male","","","","","1"
"Daily","2009","general elemantary","Female","","","","","1"
"Daily","2009","middle vocational","Male","","","","","1"
"Daily","2009","middle vocational","Female","","","","","1"
"Daily","2009","vocational + Abi","Male","","","","","1"
"Daily","2009","vocational + Abi","Female","","","","","1"
"Daily","2009","higher vocational","Male","","","","","1"
"Daily","2009","higher vocational","Female","","","","","1"
"Daily","2009","higher education","Male","","","","","1"
"Daily","2009","higher education","Female","","","","","1"
"Min 1x per month","2009","in school","Male","","","","","3"
"Min 1x per month","2009","in school","Female","","","","","3"
"Min 1x per month","2009","inadequately","Male","","","","","3"
"Min 1x per month","2009","inadequately","Female","","","","","3"
"Min 1x per month","2009","general elemantary","Male","","","","","3"
"Min 1x per month","2009","general elemantary","Female","","","","","3"
"Min 1x per month","2009","middle vocational","Male","","","","","3"
"Min 1x per month","2009","middle vocational","Female","","","","","3"
"Min 1x per month","2009","vocational + Abi","Male","","","","","3"
"Min 1x per month","2009","vocational + Abi","Female","","","","","3"
"Min 1x per month","2009","higher vocational","Male","","","","","3"
"Min 1x per month","2009","higher vocational","Female","","","","","3"
"Min 1x per month","2009","higher education","Male","","","","","3"
"Min 1x per month","2009","higher education","Female","","","","","3"
"Min 1x per week","2009","in school","Male","","","","","2"
"Min 1x per week","2009","in school","Female","","","","","2"
"Min 1x per week","2009","inadequately","Male","","","","","2"
"Min 1x per week","2009","inadequately","Female","","","","","2"
"Min 1x per week","2009","general elemantary","Male","","","","","2"
"Min 1x per week","2009","general elemantary","Female","","","","","2"
"Min 1x per week","2009","middle vocational","Male","","","","","2"
"Min 1x per week","2009","middle vocational","Female","","","","","2"
"Min 1x per week","2009","vocational + Abi","Male","","","","","2"
"Min 1x per week","2009","vocational + Abi","Female","","","","","2"
"Min 1x per week","2009","higher vocational","Male","","","","","2"
"Min 1x per week","2009","higher vocational","Female","","","","","2"
"Min 1x per week","2009","higher education","Male","","","","","2"
"Min 1x per week","2009","higher education","Female","","","","","2"
"Never","2009","in school","Male","","","","","5"
"Never","2009","in school","Female","","","","","5"
"Never","2009","inadequately","Male","","","","","5"
"Never","2009","inadequately","Female","","","","","5"
"Never","2009","general elemantary","Male","","","","","5"
"Never","2009","general elemantary","Female","","","","","5"
"Never","2009","middle vocational","Male","","","","","5"
"Never","2009","middle vocational","Female","","","","","5"
"Never","2009","vocational + Abi","Male","","","","","5"
"Never","2009","vocational + Abi","Female","","","","","5"
"Never","2009","higher vocational","Male","","","","","5"
"Never","2009","higher vocational","Female","","","","","5"
"Never","2009","higher education","Male","","","","","5"
"Never","2009","higher education","Female","","","","","5"
"Rarely","2009","in school","Male","","","","","4"
"Rarely","2009","in school","Female","","","","","4"
"Rarely","2009","inadequately","Male","","","","","4"
"Rarely","2009","inadequately","Female","","","","","4"
"Rarely","2009","general elemantary","Male","","","","","4"
"Rarely","2009","general elemantary","Female","","","","","4"
"Rarely","2009","middle vocational","Male","","","","","4"
"Rarely","2009","middle vocational","Female","","","","","4"
"Rarely","2009","vocational + Abi","Male","","","","","4"
"Rarely","2009","vocational + Abi","Female","","","","","4"
"Rarely","2009","higher vocational","Male","","","","","4"
"Rarely","2009","higher vocational","Female","","","","","4"
"Rarely","2009","higher education","Male","","","","","4"
"Rarely","2009","higher education","Female","","","","","4"
"Daily","2010","in school","Male","","","","","1"
"Daily","2010","in school","Female","","","","","1"
"Daily","2010","inadequately","Male","","","","","1"
"Daily","2010","inadequately","Female","","","","","1"
"Daily","2010","general elemantary","Male","","","","","1"
"Daily","2010","general elemantary","Female","","","","","1"
"Daily","2010","middle vocational","Male","","","","","1"
"Daily","2010","middle vocational","Female","","","","","1"
"Daily","2010","vocational + Abi","Male","","","","","1"
"Daily","2010","vocational + Abi","Female","","","","","1"
"Daily","2010","higher vocational","Male","","","","","1"
"Daily","2010","higher vocational","Female","","","","","1"
"Daily","2010","higher education","Male","","","","","1"
"Daily","2010","higher education","Female","","","","","1"
"Min 1x per month","2010","in school","Male","","","","","3"
"Min 1x per month","2010","in school","Female","","","","","3"
"Min 1x per month","2010","inadequately","Male","","","","","3"
"Min 1x per month","2010","inadequately","Female","","","","","3"
"Min 1x per month","2010","general elemantary","Male","","","","","3"
"Min 1x per month","2010","general elemantary","Female","","","","","3"
"Min 1x per month","2010","middle vocational","Male","","","","","3"
"Min 1x per month","2010","middle vocational","Female","","","","","3"
"Min 1x per month","2010","vocational + Abi","Male","","","","","3"
"Min 1x per month","2010","vocational + Abi","Female","","","","","3"
"Min 1x per month","2010","higher vocational","Male","","","","","3"
"Min 1x per month","2010","higher vocational","Female","","","","","3"
"Min 1x per month","2010","higher education","Male","","","","","3"
"Min 1x per month","2010","higher education","Female","","","","","3"
"Min 1x per week","2010","in school","Male","","","","","2"
"Min 1x per week","2010","in school","Female","","","","","2"
"Min 1x per week","2010","inadequately","Male","","","","","2"
"Min 1x per week","2010","inadequately","Female","","","","","2"
"Min 1x per week","2010","general elemantary","Male","","","","","2"
"Min 1x per week","2010","general elemantary","Female","","","","","2"
"Min 1x per week","2010","middle vocational","Male","","","","","2"
"Min 1x per week","2010","middle vocational","Female","","","","","2"
"Min 1x per week","2010","vocational + Abi","Male","","","","","2"
"Min 1x per week","2010","vocational + Abi","Female","","","","","2"
"Min 1x per week","2010","higher vocational","Male","","","","","2"
"Min 1x per week","2010","higher vocational","Female","","","","","2"
"Min 1x per week","2010","higher education","Male","","","","","2"
"Min 1x per week","2010","higher education","Female","","","","","2"
"Never","2010","in school","Male","","","","","5"
"Never","2010","in school","Female","","","","","5"
"Never","2010","inadequately","Male","","","","","5"
"Never","2010","inadequately","Female","","","","","5"
"Never","2010","general elemantary","Male","","","","","5"
"Never","2010","general elemantary","Female","","","","","5"
"Never","2010","middle vocational","Male","","","","","5"
"Never","2010","middle vocational","Female","","","","","5"
"Never","2010","vocational + Abi","Male","","","","","5"
"Never","2010","vocational + Abi","Female","","","","","5"
"Never","2010","higher vocational","Male","","","","","5"
"Never","2010","higher vocational","Female","","","","","5"
"Never","2010","higher education","Male","","","","","5"
"Never","2010","higher education","Female","","","","","5"
"Rarely","2010","in school","Male","","","","","4"
"Rarely","2010","in school","Female","","","","","4"
"Rarely","2010","inadequately","Male","","","","","4"
"Rarely","2010","inadequately","Female","","","","","4"
"Rarely","2010","general elemantary","Male","","","","","4"
"Rarely","2010","general elemantary","Female","","","","","4"
"Rarely","2010","middle vocational","Male","","","","","4"
"Rarely","2010","middle vocational","Female","","","","","4"
"Rarely","2010","vocational + Abi","Male","","","","","4"
"Rarely","2010","vocational + Abi","Female","","","","","4"
"Rarely","2010","higher vocational","Male","","","","","4"
"Rarely","2010","higher vocational","Female","","","","","4"
"Rarely","2010","higher education","Male","","","","","4"
"Rarely","2010","higher education","Female","","","","","4"
"Daily","2011","in school","Male","","","","","1"
"Daily","2011","in school","Female","","","","","1"
"Daily","2011","inadequately","Male","","","","","1"
"Daily","2011","inadequately","Female","","","","","1"
"Daily","2011","general elemantary","Male","","","","","1"
"Daily","2011","general elemantary","Female","","","","","1"
"Daily","2011","middle vocational","Male","","","","","1"
"Daily","2011","middle vocational","Female","","","","","1"
"Daily","2011","vocational + Abi","Male","","","","","1"
"Daily","2011","vocational + Abi","Female","","","","","1"
"Daily","2011","higher vocational","Male","","","","","1"
"Daily","2011","higher vocational","Female","","","","","1"
"Daily","2011","higher education","Male","","","","","1"
"Daily","2011","higher education","Female","","","","","1"
"Min 1x per month","2011","general elemantary","Female","","","","","3"
"Min 1x per month","2011","middle vocational","Male","","","","","3"
"Min 1x per month","2011","middle vocational","Female","","","","","3"
"Min 1x per month","2011","vocational + Abi","Male","","","","","3"
"Min 1x per month","2011","vocational + Abi","Female","","","","","3"
"Min 1x per month","2011","higher vocational","Male","","","","","3"
"Min 1x per month","2011","higher vocational","Female","","","","","3"
"Min 1x per month","2011","higher education","Male","","","","","3"
"Min 1x per month","2011","higher education","Female","","","","","3"
"Min 1x per month","2011","in school","Male","","","","","3"
"Min 1x per month","2011","in school","Female","","","","","3"
"Min 1x per month","2011","inadequately","Male","","","","","3"
"Min 1x per month","2011","inadequately","Female","","","","","3"
"Min 1x per month","2011","general elemantary","Male","","","","","3"
"Min 1x per week","2011","general elemantary","Female","","","","","2"
"Min 1x per week","2011","middle vocational","Male","","","","","2"
"Min 1x per week","2011","middle vocational","Female","","","","","2"
"Min 1x per week","2011","vocational + Abi","Male","","","","","2"
"Min 1x per week","2011","vocational + Abi","Female","","","","","2"
"Min 1x per week","2011","higher vocational","Male","","","","","2"
"Min 1x per week","2011","higher vocational","Female","","","","","2"
"Min 1x per week","2011","higher education","Male","","","","","2"
"Min 1x per week","2011","higher education","Female","","","","","2"
"Min 1x per week","2011","in school","Male","","","","","2"
"Min 1x per week","2011","in school","Female","","","","","2"
"Min 1x per week","2011","inadequately","Male","","","","","2"
"Min 1x per week","2011","inadequately","Female","","","","","2"
"Min 1x per week","2011","general elemantary","Male","","","","","2"
"Never","2011","in school","Male","","","","","5"
"Never","2011","in school","Female","","","","","5"
"Never","2011","inadequately","Male","","","","","5"
"Never","2011","inadequately","Female","","","","","5"
