"pli0083","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2005","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2005","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2005","Not Working","Single parent ","","","",""
"Min 1x per week","2005","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2005","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2005","Full Time","Single parent ","","","",""
"Min 1x per month","2005","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2005","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2005","Part Time","Single parent ","","","",""
"Min 1x per month","2005","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2005","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2005","Not Working","Single parent ","","","",""
"Min 1x per month","2005","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2005","Full Time","1-pers.-HH","","","",""
"Rarely","2005","Full Time","(Married) couple without C. ","","","",""
"Rarely","2005","Full Time","Single parent ","","","",""
"Rarely","2005","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2005","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2005","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2005","Part Time","1-pers.-HH","","","",""
"Rarely","2005","Part Time","(Married) couple without C. ","","","",""
"Rarely","2005","Part Time","Single parent ","","","",""
"Rarely","2005","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2005","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2005","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2005","Not Working","1-pers.-HH","","","",""
"Rarely","2005","Not Working","(Married) couple without C. ","","","",""
"Rarely","2005","Not Working","Single parent ","","","",""
"Rarely","2005","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2005","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2005","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2005","Full Time","1-pers.-HH","","","",""
"Never","2005","Full Time","(Married) couple without C. ","","","",""
"Never","2005","Full Time","Single parent ","","","",""
"Never","2005","Full Time","Couple + C. LE 16 ","","","",""
"Never","2005","Full Time","Couple + C. GT 16 ","","","",""
"Never","2005","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2005","Part Time","1-pers.-HH","","","",""
"Never","2005","Part Time","(Married) couple without C. ","","","",""
"Never","2005","Part Time","Single parent ","","","",""
"Never","2005","Part Time","Couple + C. LE 16 ","","","",""
"Never","2005","Part Time","Couple + C. GT 16 ","","","",""
"Never","2005","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2005","Not Working","1-pers.-HH","","","",""
"Never","2005","Not Working","(Married) couple without C. ","","","",""
"Never","2005","Not Working","Single parent ","","","",""
"Never","2005","Not Working","Couple + C. LE 16 ","","","",""
"Never","2005","Not Working","Couple + C. GT 16 ","","","",""
"Never","2005","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2006","Full Time","1-pers.-HH","","","",""
"Daily","2006","Full Time","(Married) couple without C. ","","","",""
"Daily","2006","Full Time","Single parent ","","","",""
"Daily","2006","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2006","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2006","Part Time","1-pers.-HH","","","",""
"Daily","2006","Part Time","(Married) couple without C. ","","","",""
"Daily","2006","Part Time","Single parent ","","","",""
"Daily","2006","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2006","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2006","Not Working","1-pers.-HH","","","",""
"Daily","2006","Not Working","(Married) couple without C. ","","","",""
"Daily","2006","Not Working","Single parent ","","","",""
"Daily","2006","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2006","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2006","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Full Time","Single parent ","","","",""
"Min 1x per week","2006","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2006","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Part Time","Single parent ","","","",""
"Min 1x per week","2006","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2006","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Not Working","Single parent ","","","",""
"Min 1x per week","2006","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2006","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2006","Full Time","Single parent ","","","",""
"Min 1x per month","2006","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2006","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2006","Part Time","Single parent ","","","",""
"Min 1x per month","2006","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2006","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2006","Not Working","Single parent ","","","",""
"Min 1x per month","2006","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Full Time","1-pers.-HH","","","",""
"Rarely","2006","Full Time","(Married) couple without C. ","","","",""
"Rarely","2006","Full Time","Single parent ","","","",""
"Rarely","2006","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2006","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Part Time","1-pers.-HH","","","",""
"Rarely","2006","Part Time","(Married) couple without C. ","","","",""
"Rarely","2006","Part Time","Single parent ","","","",""
"Rarely","2006","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2006","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Not Working","1-pers.-HH","","","",""
"Rarely","2006","Not Working","(Married) couple without C. ","","","",""
"Rarely","2006","Not Working","Single parent ","","","",""
"Rarely","2006","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2006","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2006","Full Time","1-pers.-HH","","","",""
"Never","2006","Full Time","(Married) couple without C. ","","","",""
"Never","2006","Full Time","Single parent ","","","",""
"Never","2006","Full Time","Couple + C. LE 16 ","","","",""
"Never","2006","Full Time","Couple + C. GT 16 ","","","",""
"Never","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2006","Part Time","1-pers.-HH","","","",""
"Never","2006","Part Time","(Married) couple without C. ","","","",""
"Never","2006","Part Time","Single parent ","","","",""
"Never","2006","Part Time","Couple + C. LE 16 ","","","",""
"Never","2006","Part Time","Couple + C. GT 16 ","","","",""
"Never","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2006","Not Working","1-pers.-HH","","","",""
"Never","2006","Not Working","(Married) couple without C. ","","","",""
"Never","2006","Not Working","Single parent ","","","",""
"Never","2006","Not Working","Couple + C. LE 16 ","","","",""
"Never","2006","Not Working","Couple + C. GT 16 ","","","",""
"Never","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2007","Full Time","1-pers.-HH","","","",""
"Daily","2007","Full Time","(Married) couple without C. ","","","",""
"Daily","2007","Full Time","Single parent ","","","",""
"Daily","2007","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2007","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2007","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2007","Part Time","1-pers.-HH","","","",""
"Daily","2007","Part Time","(Married) couple without C. ","","","",""
"Daily","2007","Part Time","Single parent ","","","",""
"Daily","2007","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2007","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2007","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2007","Not Working","1-pers.-HH","","","",""
"Daily","2007","Not Working","(Married) couple without C. ","","","",""
"Daily","2007","Not Working","Single parent ","","","",""
"Daily","2007","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2007","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2007","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2007","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Full Time","Single parent ","","","",""
"Min 1x per week","2007","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2007","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Part Time","Single parent ","","","",""
"Min 1x per week","2007","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2007","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Not Working","Single parent ","","","",""
"Min 1x per week","2007","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2007","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Full Time","Single parent ","","","",""
"Min 1x per month","2007","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2007","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Part Time","Single parent ","","","",""
"Min 1x per month","2007","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2007","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Not Working","Single parent ","","","",""
"Min 1x per month","2007","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Full Time","1-pers.-HH","","","",""
"Rarely","2007","Full Time","(Married) couple without C. ","","","",""
"Rarely","2007","Full Time","Single parent ","","","",""
"Rarely","2007","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2007","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2007","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Part Time","1-pers.-HH","","","",""
"Rarely","2007","Part Time","(Married) couple without C. ","","","",""
"Rarely","2007","Part Time","Single parent ","","","",""
"Rarely","2007","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2007","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2007","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Not Working","1-pers.-HH","","","",""
"Rarely","2007","Not Working","(Married) couple without C. ","","","",""
"Rarely","2007","Not Working","Single parent ","","","",""
"Rarely","2007","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2007","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2007","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2007","Full Time","1-pers.-HH","","","",""
"Never","2007","Full Time","(Married) couple without C. ","","","",""
"Never","2007","Full Time","Single parent ","","","",""
"Never","2007","Full Time","Couple + C. LE 16 ","","","",""
"Never","2007","Full Time","Couple + C. GT 16 ","","","",""
"Never","2007","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2007","Part Time","1-pers.-HH","","","",""
"Never","2007","Part Time","(Married) couple without C. ","","","",""
"Never","2007","Part Time","Single parent ","","","",""
"Never","2007","Part Time","Couple + C. LE 16 ","","","",""
"Never","2007","Part Time","Couple + C. GT 16 ","","","",""
"Never","2007","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2007","Not Working","1-pers.-HH","","","",""
"Never","2007","Not Working","(Married) couple without C. ","","","",""
"Never","2007","Not Working","Single parent ","","","",""
"Never","2007","Not Working","Couple + C. LE 16 ","","","",""
"Never","2007","Not Working","Couple + C. GT 16 ","","","",""
"Never","2007","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2008","Full Time","1-pers.-HH","754","0.714061774322396","0.68674365898213","0.741379889662663"
"Daily","2008","Full Time","(Married) couple without C. ","1914","0.821750756380941","0.806240574729656","0.837260938032225"
"Daily","2008","Full Time","Single parent ","255","0.755442447150137","0.709888473132898","0.800996421167376"
"Daily","2008","Full Time","Couple + C. LE 16 ","1209","0.770457983627524","0.749669280555272","0.791246686699776"
"Daily","2008","Full Time","Couple + C. GT 16 ","1232","0.820247591379736","0.801000983893093","0.839494198866379"
"Daily","2008","Full Time","Couple + C. LE and GT 16","429","0.838259242992446","0.806851983634953","0.86966650234994"
"Daily","2008","Part Time","1-pers.-HH","342","0.777175034175465","0.738895952591267","0.815454115759662"
"Daily","2008","Part Time","(Married) couple without C. ","942","0.88672678575344","0.867834096995921","0.905619474510959"
"Daily","2008","Part Time","Single parent ","294","0.792820201384432","0.751242285538223","0.834398117230642"
"Daily","2008","Part Time","Couple + C. LE 16 ","869","0.741625585170329","0.716203958651193","0.767047211689464"
"Daily","2008","Part Time","Couple + C. GT 16 ","745","0.844045231600097","0.820394419095527","0.867696044104666"
"Daily","2008","Part Time","Couple + C. LE and GT 16","305","0.811292702748244","0.772055364202655","0.850530041293833"
"Daily","2008","Not Working","1-pers.-HH","1416","0.90993367832232","0.895645002372101","0.924222354272539"
"Daily","2008","Not Working","(Married) couple without C. ","3417","0.928069661619381","0.919686506564002","0.93645281667476"
"Daily","2008","Not Working","Single parent ","306","0.79785534939287","0.757370232439222","0.838340466346518"
"Daily","2008","Not Working","Couple + C. LE 16 ","400","0.78953101513912","0.753620292693951","0.82544173758429"
"Daily","2008","Not Working","Couple + C. GT 16 ","771","0.850328388129236","0.82735073576076","0.873306040497711"
"Daily","2008","Not Working","Couple + C. LE and GT 16","240","0.813222192879899","0.769339423861245","0.857104961898552"
"Min 1x per week","2008","Full Time","1-pers.-HH","205","0.190176950572563","0.166451157436491","0.213902743708636"
"Min 1x per week","2008","Full Time","(Married) couple without C. ","331","0.144869294703805","0.130605423671308","0.159133165736301"
"Min 1x per week","2008","Full Time","Single parent ","55","0.176634633090552","0.136217149938366","0.217052116242739"
"Min 1x per week","2008","Full Time","Couple + C. LE 16 ","276","0.176934275505365","0.158069785685553","0.195798765325177"
"Min 1x per week","2008","Full Time","Couple + C. GT 16 ","221","0.127828476173992","0.11109218952092","0.144564762827063"
"Min 1x per week","2008","Full Time","Couple + C. LE and GT 16","66","0.108935451554813","0.0823606315659085","0.135510271543718"
"Min 1x per week","2008","Part Time","1-pers.-HH","72","0.14260116441456","0.110436935439865","0.174765393389256"
"Min 1x per week","2008","Part Time","(Married) couple without C. ","103","0.0859006838664022","0.0691963082617357","0.102605059471069"
"Min 1x per week","2008","Part Time","Single parent ","47","0.140155225661482","0.10454158811653","0.175768863206434"
"Min 1x per week","2008","Part Time","Couple + C. LE 16 ","214","0.203982962157062","0.180581426493814","0.22738449782031"
"Min 1x per week","2008","Part Time","Couple + C. GT 16 ","115","0.107129289521449","0.0869682799186645","0.127290299124233"
"Min 1x per week","2008","Part Time","Couple + C. LE and GT 16","63","0.160937948432869","0.124087508262043","0.197788388603695"
"Min 1x per week","2008","Not Working","1-pers.-HH","65","0.0421981199280268","0.0321637456085717","0.0522324942474818"
"Min 1x per week","2008","Not Working","(Married) couple without C. ","132","0.035362505130418","0.029369912713143","0.0413550975476929"
"Min 1x per week","2008","Not Working","Single parent ","44","0.114369008036676","0.0822854318194679","0.146452584253884"
"Min 1x per week","2008","Not Working","Couple + C. LE 16 ","56","0.116558162578871","0.0882894637419795","0.144826861415763"
"Min 1x per week","2008","Not Working","Couple + C. GT 16 ","112","0.113814576013621","0.0933593707763506","0.134269781250891"
"Min 1x per week","2008","Not Working","Couple + C. LE and GT 16","51","0.167239310533286","0.125219308505126","0.209259312561446"
"Min 1x per month","2008","Full Time","1-pers.-HH","28","","",""
"Min 1x per month","2008","Full Time","(Married) couple without C. ","33","0.00985199078993581","0.00584936455121925","0.0138546170286524"
"Min 1x per month","2008","Full Time","Single parent ","7","","",""
"Min 1x per month","2008","Full Time","Couple + C. LE 16 ","31","0.0211420976271995","0.0140306882059142","0.0282535070484847"
"Min 1x per month","2008","Full Time","Couple + C. GT 16 ","23","","",""
"Min 1x per month","2008","Full Time","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","2008","Part Time","1-pers.-HH","11","","",""
"Min 1x per month","2008","Part Time","(Married) couple without C. ","13","","",""
"Min 1x per month","2008","Part Time","Single parent ","7","","",""
"Min 1x per month","2008","Part Time","Couple + C. LE 16 ","16","","",""
"Min 1x per month","2008","Part Time","Couple + C. GT 16 ","14","","",""
"Min 1x per month","2008","Part Time","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","2008","Not Working","1-pers.-HH","14","","",""
"Min 1x per month","2008","Not Working","(Married) couple without C. ","25","","",""
"Min 1x per month","2008","Not Working","Single parent ","4","","",""
"Min 1x per month","2008","Not Working","Couple + C. LE 16 ","12","","",""
"Min 1x per month","2008","Not Working","Couple + C. GT 16 ","12","","",""
"Min 1x per month","2008","Not Working","Couple + C. LE and GT 16","5","","",""
"Rarely","2008","Full Time","1-pers.-HH","40","0.037666644282055","0.0261563091672602","0.0491769793968498"
"Rarely","2008","Full Time","(Married) couple without C. ","49","0.0184637366544858","0.013008093532091","0.0239193797768806"
"Rarely","2008","Full Time","Single parent ","19","","",""
"Rarely","2008","Full Time","Couple + C. LE 16 ","41","0.0231053349739746","0.0156785333503969","0.0305321365975523"
"Rarely","2008","Full Time","Couple + C. GT 16 ","45","0.0322587313599713","0.0234025271716201","0.0411149355483224"
"Rarely","2008","Full Time","Couple + C. LE and GT 16","18","","",""
"Rarely","2008","Part Time","1-pers.-HH","14","","",""
"Rarely","2008","Part Time","(Married) couple without C. ","20","","",""
"Rarely","2008","Part Time","Single parent ","13","","",""
"Rarely","2008","Part Time","Couple + C. LE 16 ","28","","",""
"Rarely","2008","Part Time","Couple + C. GT 16 ","27","","",""
"Rarely","2008","Part Time","Couple + C. LE and GT 16","7","","",""
"Rarely","2008","Not Working","1-pers.-HH","23","","",""
"Rarely","2008","Not Working","(Married) couple without C. ","35","0.0139544801458665","0.0101485004026228","0.0177604598891102"
"Rarely","2008","Not Working","Single parent ","9","","",""
"Rarely","2008","Not Working","Couple + C. LE 16 ","15","","",""
"Rarely","2008","Not Working","Couple + C. GT 16 ","21","","",""
"Rarely","2008","Not Working","Couple + C. LE and GT 16","5","","",""
"Never","2008","Full Time","1-pers.-HH","24","","",""
"Never","2008","Full Time","(Married) couple without C. ","12","","",""
"Never","2008","Full Time","Single parent ","6","","",""
"Never","2008","Full Time","Couple + C. LE 16 ","15","","",""
"Never","2008","Full Time","Couple + C. GT 16 ","8","","",""
"Never","2008","Full Time","Couple + C. LE and GT 16","6","","",""
"Never","2008","Part Time","1-pers.-HH","15","","",""
"Never","2008","Part Time","(Married) couple without C. ","3","","",""
"Never","2008","Part Time","Single parent ","4","","",""
"Never","2008","Part Time","Couple + C. LE 16 ","12","","",""
"Never","2008","Part Time","Couple + C. GT 16 ","3","","",""
"Never","2008","Part Time","Couple + C. LE and GT 16","3","","",""
"Never","2008","Not Working","1-pers.-HH","24","","",""
"Never","2008","Not Working","(Married) couple without C. ","40","0.0131909670241353","0.00948914073947122","0.0168927933087993"
"Never","2008","Not Working","Single parent ","15","","",""
"Never","2008","Not Working","Couple + C. LE 16 ","12","","",""
"Never","2008","Not Working","Couple + C. GT 16 ","10","","",""
"Never","2008","Not Working","Couple + C. LE and GT 16","2","","",""
"Daily","2009","Full Time","1-pers.-HH","","","",""
"Daily","2009","Full Time","(Married) couple without C. ","","","",""
"Daily","2009","Full Time","Single parent ","","","",""
"Daily","2009","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2009","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2009","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2009","Part Time","1-pers.-HH","","","",""
"Daily","2009","Part Time","(Married) couple without C. ","","","",""
"Daily","2009","Part Time","Single parent ","","","",""
"Daily","2009","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2009","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2009","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2009","Not Working","1-pers.-HH","","","",""
"Daily","2009","Not Working","(Married) couple without C. ","","","",""
"Daily","2009","Not Working","Single parent ","","","",""
"Daily","2009","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2009","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2009","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2009","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2009","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2009","Full Time","Single parent ","","","",""
"Min 1x per week","2009","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2009","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2009","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2009","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2009","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2009","Part Time","Single parent ","","","",""
"Min 1x per week","2009","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2009","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2009","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2009","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2009","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2009","Not Working","Single parent ","","","",""
"Min 1x per week","2009","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2009","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2009","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2009","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2009","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2009","Full Time","Single parent ","","","",""
"Min 1x per month","2009","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2009","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2009","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2009","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2009","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2009","Part Time","Single parent ","","","",""
"Min 1x per month","2009","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2009","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2009","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2009","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2009","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2009","Not Working","Single parent ","","","",""
"Min 1x per month","2009","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2009","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2009","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2009","Full Time","1-pers.-HH","","","",""
"Rarely","2009","Full Time","(Married) couple without C. ","","","",""
"Rarely","2009","Full Time","Single parent ","","","",""
"Rarely","2009","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2009","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2009","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2009","Part Time","1-pers.-HH","","","",""
"Rarely","2009","Part Time","(Married) couple without C. ","","","",""
"Rarely","2009","Part Time","Single parent ","","","",""
"Rarely","2009","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2009","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2009","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2009","Not Working","1-pers.-HH","","","",""
"Rarely","2009","Not Working","(Married) couple without C. ","","","",""
"Rarely","2009","Not Working","Single parent ","","","",""
"Rarely","2009","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2009","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2009","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2009","Full Time","1-pers.-HH","","","",""
"Never","2009","Full Time","(Married) couple without C. ","","","",""
"Never","2009","Full Time","Single parent ","","","",""
"Never","2009","Full Time","Couple + C. LE 16 ","","","",""
"Never","2009","Full Time","Couple + C. GT 16 ","","","",""
"Never","2009","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2009","Part Time","1-pers.-HH","","","",""
"Never","2009","Part Time","(Married) couple without C. ","","","",""
"Never","2009","Part Time","Single parent ","","","",""
"Never","2009","Part Time","Couple + C. LE 16 ","","","",""
"Never","2009","Part Time","Couple + C. GT 16 ","","","",""
"Never","2009","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2009","Not Working","1-pers.-HH","","","",""
"Never","2009","Not Working","(Married) couple without C. ","","","",""
"Never","2009","Not Working","Single parent ","","","",""
"Never","2009","Not Working","Couple + C. LE 16 ","","","",""
