"plb0037_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Limited","2018","college entrance qualification","Male","377","0.186515362441237","0.170330274423288","0.202700450459187"
"Limited","2018","lower secondary degree","Female","147","0.100466114354654","0.0819537480457813","0.118978480663527"
"Limited","2018","lower secondary degree","Male","216","0.130477818927668","0.112496902534311","0.148458735321025"
"Limited","2018","no degree/no degree yet","Female","47","0.249071825983347","0.176387605251352","0.321756046715342"
"Limited","2018","no degree/no degree yet","Male","184","0.283065876519772","0.235937995000907","0.330193758038636"
"Limited","2018","Other degree","Female","233","0.19239999228189","0.167503645204334","0.217296339359445"
"Limited","2018","Other degree","Male","482","0.213711478142276","0.191973075258936","0.235449881025615"
"Limited","2018","secondary school degree","Female","298","0.111331160997498","0.0992870211275458","0.123375300867449"
"Limited","2018","secondary school degree","Male","245","0.115633888910809","0.101292539424964","0.129975238396655"
"Permanent","2018","college entrance qualification","Female","2101","0.819611956378702","0.804673276717583","0.834550636039821"
"Permanent","2018","college entrance qualification","Male","1848","0.813484637558763","0.797299549540813","0.829669725576712"
"Permanent","2018","lower secondary degree","Female","866","0.899533885645346","0.881021519336473","0.918046251954219"
"Permanent","2018","lower secondary degree","Male","1132","0.869522181072332","0.851541264678975","0.887503097465689"
"Permanent","2018","no degree/no degree yet","Female","89","0.750928174016653","0.678243953284658","0.823612394748648"
"Permanent","2018","no degree/no degree yet","Male","167","0.716934123480228","0.669806241961364","0.764062004999093"
"Permanent","2018","Other degree","Female","730","0.80760000771811","0.782703660640555","0.832496354795666"
"Permanent","2018","Other degree","Male","884","0.786288521857724","0.764550118974385","0.808026924741064"
"Permanent","2018","secondary school degree","Female","2322","0.888668839002502","0.876624699132551","0.900712978872454"
"Permanent","2018","secondary school degree","Male","1665","0.884366111089191","0.870024761603345","0.898707460575036"
"Limited","2019","college entrance qualification","Female","451","0.181581451114758","0.166811818153786","0.19635108407573"
"Limited","2019","college entrance qualification","Male","333","0.159114703749753","0.143939849363768","0.174289558135739"
"Limited","2019","lower secondary degree","Female","134","0.125606250640778","0.103930753308354","0.147281747973203"
"Limited","2019","lower secondary degree","Male","177","0.112064644013368","0.0943274492603168","0.129801838766418"
"Limited","2019","no degree/no degree yet","Female","56","0.285158738912184","0.212664564943202","0.357652912881165"
"Limited","2019","no degree/no degree yet","Male","245","0.266136461719895","0.224889815578357","0.307383107861433"
"Limited","2019","Other degree","Female","204","0.151120731570523","0.127014176505594","0.175227286635451"
"Limited","2019","Other degree","Male","470","0.21269959510508","0.190193518149609","0.23520567206055"
"Limited","2019","secondary school degree","Female","280","0.0999606607649349","0.0882450338432331","0.111676287686637"
"Limited","2019","secondary school degree","Male","230","0.120980873325857","0.105965832600231","0.135995914051484"
"Permanent","2019","college entrance qualification","Female","2166","0.818418548885242","0.80364891592427","0.833188181846214"
"Permanent","2019","college entrance qualification","Male","1899","0.840885296250247","0.825710441864261","0.856060150636232"
"Permanent","2019","lower secondary degree","Female","764","0.874393749359222","0.852718252026797","0.896069246691647"
"Permanent","2019","lower secondary degree","Male","1038","0.887935355986632","0.870198161233582","0.905672550739683"
"Permanent","2019","no degree/no degree yet","Female","93","0.714841261087816","0.642347087118835","0.787335435056798"
"Permanent","2019","no degree/no degree yet","Male","196","0.733863538280105","0.692616892138567","0.775110184421643"
"Permanent","2019","Other degree","Female","644","0.848879268429477","0.824772713364548","0.872985823494406"
"Permanent","2019","Other degree","Male","800","0.78730040489492","0.76479432793945","0.809806481850391"
"Permanent","2019","secondary school degree","Female","2238","0.900039339235065","0.888323712313363","0.911754966156767"
"Permanent","2019","secondary school degree","Male","1582","0.879019126674143","0.864004085948516","0.894034167399769"
