"plh0178","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","2001","Saxony-Anhalt","Rural Area","93","0.115918639678397","0.0930078417765325","0.138829437580261","5"
"5 on Scale 1 to 10","2001","Thuringia","Urban Area","26","","","","5"
"5 on Scale 1 to 10","2001","Thuringia","Rural Area","83","0.111670569854723","0.0881357833327173","0.135205356376728","5"
"5 on Scale 1 to 10","2001","Baden-Württemberg","Urban Area","311","0.120604247843038","0.107448415029719","0.133760080656357","5"
"5 on Scale 1 to 10","2001","Baden-Württemberg","Rural Area","47","0.171837025655278","0.125535608977725","0.21813844233283","5"
"5 on Scale 1 to 10","2001","Bavaria","Urban Area","109","0.0727089596571975","0.0593990103371204","0.0860189089772746","5"
"5 on Scale 1 to 10","2001","Bavaria","Rural Area","143","0.0896039294179008","0.0755163706444569","0.103691488191345","5"
"5 on Scale 1 to 10","2001","Berlin","Urban Area","95","0.120857628397407","0.0981131370228952","0.143602119771919","5"
"5 on Scale 1 to 10","2001","Berlin","Rural Area","","","","","5"
"5 on Scale 1 to 10","2001","Lower Saxony","Rural Area","98","0.110618523050469","0.0902281994927695","0.131008846608168","5"
"5 on Scale 1 to 10","2001","Hesse","Urban Area","129","0.0971817525438616","0.0803240543618145","0.114039450725909","5"
"5 on Scale 1 to 10","2001","Hesse","Rural Area","33","0.106337176797699","0.0715119260694802","0.141162427525917","5"
"5 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Urban Area","91","0.089690108425655","0.0722060875611156","0.107174129290194","5"
"5 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Rural Area","33","0.0913814772315908","0.0601498872222396","0.122613067240942","5"
"5 on Scale 1 to 10","2001","Schleswig-Holstein","Urban Area","17","","","","5"
"5 on Scale 1 to 10","2001","Schleswig-Holstein","Rural Area","31","0.0874849652007039","0.0587729716917762","0.116196958709632","5"
"5 on Scale 1 to 10","2001","Hamburg","Urban Area","20","","","","5"
"5 on Scale 1 to 10","2001","Hamburg","Rural Area","","","","","5"
"5 on Scale 1 to 10","2001","Lower Saxony","Urban Area","95","0.092235889547466","0.0737772976376182","0.110694481457314","5"
"5 on Scale 1 to 10","2001","Bremen","Urban Area","18","","","","5"
"5 on Scale 1 to 10","2001","Bremen","Rural Area","","","","","5"
"5 on Scale 1 to 10","2001","North Rhine-Westphalia","Rural Area","14","","","","5"
"5 on Scale 1 to 10","2001","North Rhine-Westphalia","Urban Area","455","0.0951156475271778","0.0865818430518757","0.10364945200248","5"
"6 on Scale 1 to 10","2001","Brandenburg","Urban Area","7","","","","6"
"6 on Scale 1 to 10","2001","Brandenburg","Rural Area","94","0.105987785383641","0.0857644528634474","0.126211117903835","6"
"6 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Urban Area","9","","","","6"
"6 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Rural Area","41","0.0954042698313521","0.068170641747824","0.12263789791488","6"
"6 on Scale 1 to 10","2001","Saxony","Urban Area","84","0.105969159547361","0.0844647897353747","0.127473529359348","6"
"6 on Scale 1 to 10","2001","Saxony","Rural Area","90","0.0909591467699087","0.0717072923189684","0.110211001220849","6"
"6 on Scale 1 to 10","2001","Saxony-Anhalt","Urban Area","32","0.130738272900361","0.0891161265848721","0.17236041921585","6"
"6 on Scale 1 to 10","2001","Bavaria","Urban Area","170","0.0974908796388977","0.0822860275798475","0.112695731697948","6"
"6 on Scale 1 to 10","2001","Bavaria","Rural Area","155","0.0918354517847994","0.0775910412570384","0.10607986231256","6"
"6 on Scale 1 to 10","2001","Berlin","Urban Area","78","0.110184427365389","0.0883360242634205","0.132032830467358","6"
"6 on Scale 1 to 10","2001","Berlin","Rural Area","","","","","6"
"6 on Scale 1 to 10","2001","Hesse","Urban Area","95","0.0742737921560641","0.0593504936878059","0.0891970906243224","6"
"6 on Scale 1 to 10","2001","Hesse","Rural Area","31","0.0885565020523097","0.0564613124477205","0.120651691656899","6"
"6 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Urban Area","116","0.104622001497258","0.0858940993297081","0.123349903664808","6"
"6 on Scale 1 to 10","2001","Saxony-Anhalt","Rural Area","78","0.0913085642880709","0.0706936547286487","0.111923473847493","6"
"6 on Scale 1 to 10","2001","Thuringia","Urban Area","39","0.131031815340592","0.0915783415396898","0.170485289141494","6"
"6 on Scale 1 to 10","2001","Thuringia","Rural Area","83","0.0958303275440069","0.0738350054467283","0.117825649641286","6"
"6 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Rural Area","38","0.101829825437091","0.0690511780039435","0.134608472870238","6"
"6 on Scale 1 to 10","2001","Baden-Württemberg","Urban Area","255","0.106601419159078","0.0941347916292226","0.119068046688934","6"
"6 on Scale 1 to 10","2001","Baden-Württemberg","Rural Area","30","0.0918923097354344","0.0564365936212353","0.127348025849633","6"
"6 on Scale 1 to 10","2001","Schleswig-Holstein","Rural Area","46","0.105680452210339","0.074439784010292","0.136921120410387","6"
"6 on Scale 1 to 10","2001","Hamburg","Urban Area","22","","","","6"
"6 on Scale 1 to 10","2001","Lower Saxony","Urban Area","71","0.0644239080985752","0.048762702725377","0.0800851134717734","6"
"6 on Scale 1 to 10","2001","Schleswig-Holstein","Urban Area","35","0.133801420828979","0.093710382657966","0.173892458999991","6"
"6 on Scale 1 to 10","2001","Hamburg","Rural Area","","","","","6"
"6 on Scale 1 to 10","2001","Lower Saxony","Rural Area","69","0.0677457491867192","0.0514086720158136","0.0840828263576247","6"
"6 on Scale 1 to 10","2001","North Rhine-Westphalia","Rural Area","18","","","","6"
"6 on Scale 1 to 10","2001","North Rhine-Westphalia","Urban Area","461","0.0957488089746627","0.0871896439560098","0.104307973993315","6"
"6 on Scale 1 to 10","2001","Bremen","Urban Area","12","","","","6"
"6 on Scale 1 to 10","2001","Bremen","Rural Area","","","","","6"
"7 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Urban Area","141","0.136393737466628","0.115393243161462","0.157394231771795","7"
"7 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Rural Area","47","0.135254561156531","0.0981869742465398","0.172322148066523","7"
"7 on Scale 1 to 10","2001","Hesse","Urban Area","172","0.135773831395779","0.116278640616933","0.155269022174624","7"
"7 on Scale 1 to 10","2001","Hesse","Rural Area","44","0.119355645619614","0.08272988909694","0.155981402142289","7"
"7 on Scale 1 to 10","2001","Baden-Württemberg","Urban Area","369","0.155775596652119","0.141126072289084","0.170425121015153","7"
"7 on Scale 1 to 10","2001","Baden-Württemberg","Rural Area","36","0.136343170578354","0.0942254071262381","0.178460934030471","7"
"7 on Scale 1 to 10","2001","Bavaria","Urban Area","216","0.142502709811613","0.124584181207836","0.16042123841539","7"
"7 on Scale 1 to 10","2001","Brandenburg","Urban Area","9","","","","7"
"7 on Scale 1 to 10","2001","Brandenburg","Rural Area","147","0.161469682897131","0.137295156839998","0.185644208954265","7"
"7 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Urban Area","13","","","","7"
"7 on Scale 1 to 10","2001","North Rhine-Westphalia","Rural Area","33","0.333733435719486","0.248652754848816","0.418814116590157","7"
"7 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Rural Area","67","0.132825454067667","0.101363315109541","0.164287593025793","7"
"7 on Scale 1 to 10","2001","Saxony","Urban Area","124","0.165352456097914","0.139397660692819","0.19130725150301","7"
"7 on Scale 1 to 10","2001","Saxony","Rural Area","145","0.161733652063397","0.137081837475211","0.186385466651583","7"
"7 on Scale 1 to 10","2001","Saxony-Anhalt","Urban Area","34","0.163803087267597","0.11810867013463","0.209497504400565","7"
"7 on Scale 1 to 10","2001","Saxony-Anhalt","Rural Area","132","0.154616461533609","0.128741946546336","0.180490976520882","7"
"7 on Scale 1 to 10","2001","Thuringia","Urban Area","34","0.120906927888819","0.0827882391265359","0.159025616651102","7"
"7 on Scale 1 to 10","2001","Thuringia","Rural Area","136","0.192843958452004","0.163363404382383","0.222324512521625","7"
"7 on Scale 1 to 10","2001","Schleswig-Holstein","Urban Area","56","0.184914653488515","0.139195791326771","0.230633515650258","7"
"7 on Scale 1 to 10","2001","Schleswig-Holstein","Rural Area","57","0.170342977864497","0.13214080764801","0.208545148080983","7"
"7 on Scale 1 to 10","2001","Hamburg","Urban Area","35","0.121792474936135","0.0831388214494239","0.160446128422846","7"
"7 on Scale 1 to 10","2001","Hamburg","Rural Area","","","","","7"
"7 on Scale 1 to 10","2001","Lower Saxony","Urban Area","154","0.168725664593169","0.144835185789638","0.1926161433967","7"
"7 on Scale 1 to 10","2001","Lower Saxony","Rural Area","123","0.128994769352151","0.107204500879831","0.150785037824471","7"
"7 on Scale 1 to 10","2001","Bremen","Urban Area","24","","","","7"
"7 on Scale 1 to 10","2001","Bremen","Rural Area","","","","","7"
"7 on Scale 1 to 10","2001","North Rhine-Westphalia","Urban Area","678","0.141656782996401","0.131513714886373","0.151799851106429","7"
"7 on Scale 1 to 10","2001","Bavaria","Rural Area","232","0.146904381760495","0.129443215139116","0.164365548381874","7"
"7 on Scale 1 to 10","2001","Berlin","Urban Area","148","0.182933824874452","0.155957349078163","0.209910300670742","7"
"7 on Scale 1 to 10","2001","Berlin","Rural Area","","","","","7"
"8 on Scale 1 to 10","2001","Brandenburg","Urban Area","17","","","","8"
"8 on Scale 1 to 10","2001","Brandenburg","Rural Area","206","0.232331041618931","0.204585468679048","0.260076614558814","8"
"8 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Urban Area","17","","","","8"
"8 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Rural Area","104","0.218861296438132","0.180530937029276","0.257191655846988","8"
"8 on Scale 1 to 10","2001","Saxony","Urban Area","196","0.254364409966385","0.223937894932401","0.28479092500037","8"
"8 on Scale 1 to 10","2001","Saxony","Rural Area","228","0.288909181414754","0.258563220960436","0.319255141869072","8"
"8 on Scale 1 to 10","2001","Saxony-Anhalt","Urban Area","61","0.239935284925068","0.187209850539357","0.292660719310779","8"
"8 on Scale 1 to 10","2001","Saxony-Anhalt","Rural Area","182","0.238158755287154","0.207673981569482","0.268643529004826","8"
"8 on Scale 1 to 10","2001","Thuringia","Urban Area","64","0.215938577939462","0.167828607225876","0.264048548653047","8"
"8 on Scale 1 to 10","2001","Thuringia","Rural Area","163","0.242471623398864","0.210447018163177","0.27449622863455","8"
"8 on Scale 1 to 10","2001","Baden-Württemberg","Urban Area","454","0.202347683165892","0.186118345533236","0.218577020798549","8"
"8 on Scale 1 to 10","2001","Baden-Württemberg","Rural Area","45","0.162517789875654","0.117236764804177","0.207798814947131","8"
"8 on Scale 1 to 10","2001","Bavaria","Urban Area","348","0.229471960653204","0.207917684561337","0.251026236745072","8"
"8 on Scale 1 to 10","2001","Bavaria","Rural Area","379","0.240314148704412","0.219239336394795","0.261388961014029","8"
"8 on Scale 1 to 10","2001","Berlin","Urban Area","174","0.220515041195077","0.191586098049252","0.249443984340902","8"
"8 on Scale 1 to 10","2001","Berlin","Rural Area","","","","","8"
"8 on Scale 1 to 10","2001","Schleswig-Holstein","Rural Area","87","0.247263691722961","0.203422916200058","0.291104467245864","8"
"8 on Scale 1 to 10","2001","Hamburg","Urban Area","73","0.239466635255234","0.1890279931872","0.289905277323268","8"
"8 on Scale 1 to 10","2001","Schleswig-Holstein","Urban Area","86","0.308267172960288","0.253886943049521","0.362647402871055","8"
"8 on Scale 1 to 10","2001","Hesse","Rural Area","72","0.255988391148681","0.206686357402516","0.305290424894847","8"
"8 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Urban Area","212","0.2188280576181","0.193529297829111","0.24412681740709","8"
"8 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Rural Area","86","0.277603269349821","0.229066106275601","0.326140432424041","8"
"8 on Scale 1 to 10","2001","Bremen","Urban Area","27","","","","8"
"8 on Scale 1 to 10","2001","Hesse","Urban Area","266","0.232492885432924","0.208451926575163","0.256533844290686","8"
"8 on Scale 1 to 10","2001","Hamburg","Rural Area","","","","","8"
"8 on Scale 1 to 10","2001","Lower Saxony","Urban Area","226","0.238961741707419","0.211757944651324","0.266165538763514","8"
"8 on Scale 1 to 10","2001","Lower Saxony","Rural Area","198","0.211216224392875","0.184681854956598","0.237750593829152","8"
"8 on Scale 1 to 10","2001","North Rhine-Westphalia","Rural Area","22","","","","8"
"8 on Scale 1 to 10","2001","Bremen","Rural Area","","","","","8"
"8 on Scale 1 to 10","2001","North Rhine-Westphalia","Urban Area","1063","0.23349275207623","0.22118680623229","0.24579869792017","8"
"9 on Scale 1 to 10","2001","Brandenburg","Urban Area","13","","","","9"
"9 on Scale 1 to 10","2001","Brandenburg","Rural Area","84","0.098680996979657","0.0790876280606129","0.118274365898701","9"
"9 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Urban Area","2","","","","9"
"9 on Scale 1 to 10","2001","Saxony","Urban Area","85","0.104547470479232","0.083170863458068","0.125924077500396","9"
"9 on Scale 1 to 10","2001","Saxony","Rural Area","84","0.100048170662036","0.0799585429766558","0.120137798347415","9"
"9 on Scale 1 to 10","2001","Saxony-Anhalt","Urban Area","19","","","","9"
"9 on Scale 1 to 10","2001","Saxony-Anhalt","Rural Area","88","0.12273888981426","0.0992548399833264","0.146222939645194","9"
"9 on Scale 1 to 10","2001","Mecklenburg-Western Pomerania","Rural Area","64","0.158069711613595","0.124251025824577","0.191888397402614","9"
"9 on Scale 1 to 10","2001","Hesse","Urban Area","123","0.103058110950628","0.0857548089086638","0.120361412992592","9"
"9 on Scale 1 to 10","2001","Hesse","Rural Area","29","","","","9"
"9 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Urban Area","151","0.139495933824513","0.118296139461177","0.160695728187848","9"
"9 on Scale 1 to 10","2001","Bavaria","Urban Area","232","0.15797237739544","0.139277261960098","0.176667492830782","9"
"9 on Scale 1 to 10","2001","Bavaria","Rural Area","204","0.133217920530943","0.1164571757504","0.149978665311487","9"
"9 on Scale 1 to 10","2001","Berlin","Urban Area","70","0.090527175904443","0.0705057991178734","0.110548552691013","9"
"9 on Scale 1 to 10","2001","Berlin","Rural Area","","","","","9"
"9 on Scale 1 to 10","2001","Thuringia","Urban Area","29","","","","9"
"9 on Scale 1 to 10","2001","Thuringia","Rural Area","58","0.111321506525045","0.0878189154395105","0.134824097610579","9"
"9 on Scale 1 to 10","2001","Schleswig-Holstein","Urban Area","22","","","","9"
"9 on Scale 1 to 10","2001","Schleswig-Holstein","Rural Area","58","0.156550077059411","0.119624021790209","0.193476132328612","9"
"9 on Scale 1 to 10","2001","Hamburg","Urban Area","39","0.144077343097903","0.102572684010191","0.185582002185615","9"
"9 on Scale 1 to 10","2001","Hamburg","Rural Area","","","","","9"
"9 on Scale 1 to 10","2001","Rhineland-Palatinate,Saarland","Rural Area","32","0.0958386804225574","0.0639330309705594","0.127744329874555","9"
"9 on Scale 1 to 10","2001","Baden-Württemberg","Urban Area","226","0.103309794993743","0.0910145602583089","0.115605029729177","9"
"9 on Scale 1 to 10","2001","Baden-Württemberg","Rural Area","30","0.129719910436494","0.0884806522325268","0.170959168640462","9"
"9 on Scale 1 to 10","2001","Lower Saxony","Urban Area","136","0.158768685755722","0.135455467254139","0.182081904257304","9"
"9 on Scale 1 to 10","2001","Bremen","Rural Area","","","","","9"
"9 on Scale 1 to 10","2001","North Rhine-Westphalia","Urban Area","579","0.132343388927604","0.122486378172185","0.142200399683022","9"
"9 on Scale 1 to 10","2001","Bremen","Urban Area","15","","","","9"
"9 on Scale 1 to 10","2001","North Rhine-Westphalia","Rural Area","12","","","","9"
"9 on Scale 1 to 10","2001","Lower Saxony","Rural Area","114","0.121875693618876","0.10060886658707","0.143142520650683","9"
"0 Completely dissatisfied","2002","Hesse","Urban Area","10","","","","0"
"0 Completely dissatisfied","2002","Hesse","Rural Area","2","","","","0"
"0 Completely dissatisfied","2002","Rhineland-Palatinate,Saarland","Urban Area","7","","","","0"
"0 Completely dissatisfied","2002","Rhineland-Palatinate,Saarland","Rural Area","6","","","","0"
"0 Completely dissatisfied","2002","Baden-Württemberg","Urban Area","13","","","","0"
"0 Completely dissatisfied","2002","Baden-Württemberg","Rural Area","2","","","","0"
"0 Completely dissatisfied","2002","Bavaria","Urban Area","14","","","","0"
"0 Completely dissatisfied","2002","Bavaria","Rural Area","14","","","","0"
"0 Completely dissatisfied","2002","Berlin","Urban Area","4","","","","0"
"0 Completely dissatisfied","2002","Berlin","Rural Area","","","","","0"
"0 Completely dissatisfied","2002","Brandenburg","Urban Area","1","","","","0"
"0 Completely dissatisfied","2002","Brandenburg","Rural Area","8","","","","0"
"0 Completely dissatisfied","2002","Mecklenburg-Western Pomerania","Urban Area","1","","","","0"
"0 Completely dissatisfied","2002","Mecklenburg-Western Pomerania","Rural Area","2","","","","0"
"0 Completely dissatisfied","2002","Saxony","Urban Area","2","","","","0"
"0 Completely dissatisfied","2002","Saxony","Rural Area","3","","","","0"
"0 Completely dissatisfied","2002","Saxony-Anhalt","Urban Area","3","","","","0"
"0 Completely dissatisfied","2002","Saxony-Anhalt","Rural Area","6","","","","0"
"0 Completely dissatisfied","2002","Thuringia","Urban Area","2","","","","0"
"0 Completely dissatisfied","2002","Thuringia","Rural Area","5","","","","0"
"0 Completely dissatisfied","2002","North Rhine-Westphalia","Rural Area","","","","","0"
"0 Completely dissatisfied","2002","Schleswig-Holstein","Urban Area","","","","","0"
"0 Completely dissatisfied","2002","Schleswig-Holstein","Rural Area","5","","","","0"
"0 Completely dissatisfied","2002","Hamburg","Urban Area","","","","","0"
"0 Completely dissatisfied","2002","Hamburg","Rural Area","","","","","0"
"0 Completely dissatisfied","2002","Lower Saxony","Urban Area","5","","","","0"
"0 Completely dissatisfied","2002","Lower Saxony","Rural Area","7","","","","0"
"0 Completely dissatisfied","2002","Bremen","Urban Area","2","","","","0"
"0 Completely dissatisfied","2002","Bremen","Rural Area","","","","","0"
"0 Completely dissatisfied","2002","North Rhine-Westphalia","Urban Area","22","","","","0"
"1 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"1 on Scale 1 to 10","2002","Brandenburg","Urban Area","","","","","1"
"1 on Scale 1 to 10","2002","Brandenburg","Rural Area","11","","","","1"
"1 on Scale 1 to 10","2002","Saxony","Urban Area","5","","","","1"
"1 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","4","","","","1"
"1 on Scale 1 to 10","2002","Saxony","Rural Area","7","","","","1"
"1 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","3","","","","1"
"1 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","","","","","1"
"1 on Scale 1 to 10","2002","Bavaria","Urban Area","13","","","","1"
"1 on Scale 1 to 10","2002","Bavaria","Rural Area","18","","","","1"
"1 on Scale 1 to 10","2002","Berlin","Urban Area","11","","","","1"
"1 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","1"
"1 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","3","","","","1"
"1 on Scale 1 to 10","2002","Thuringia","Urban Area","2","","","","1"
"1 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","18","","","","1"
"1 on Scale 1 to 10","2002","Thuringia","Rural Area","10","","","","1"
"1 on Scale 1 to 10","2002","Schleswig-Holstein","Urban Area","1","","","","1"
"1 on Scale 1 to 10","2002","Schleswig-Holstein","Rural Area","1","","","","1"
"1 on Scale 1 to 10","2002","Hamburg","Urban Area","2","","","","1"
"1 on Scale 1 to 10","2002","Hesse","Urban Area","19","","","","1"
"1 on Scale 1 to 10","2002","Hesse","Rural Area","2","","","","1"
"1 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Urban Area","14","","","","1"
"1 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","1","","","","1"
"1 on Scale 1 to 10","2002","Hamburg","Rural Area","","","","","1"
"1 on Scale 1 to 10","2002","Lower Saxony","Urban Area","9","","","","1"
"1 on Scale 1 to 10","2002","Lower Saxony","Rural Area","12","","","","1"
"1 on Scale 1 to 10","2002","Bremen","Urban Area","1","","","","1"
"1 on Scale 1 to 10","2002","Bremen","Rural Area","","","","","1"
"1 on Scale 1 to 10","2002","North Rhine-Westphalia","Urban Area","31","0.0050076119177625","0.00300193450573695","0.00701328932978805","1"
"1 on Scale 1 to 10","2002","North Rhine-Westphalia","Rural Area","1","","","","1"
"10 Completely satisfied","2002","Brandenburg","Rural Area","100","0.127039385604759","0.105221980749289","0.148856790460229","10"
"10 Completely satisfied","2002","Mecklenburg-Western Pomerania","Urban Area","12","","","","10"
"10 Completely satisfied","2002","Mecklenburg-Western Pomerania","Rural Area","68","0.177432164228707","0.141856889330181","0.213007439127233","10"
"10 Completely satisfied","2002","Saxony","Urban Area","80","0.12294263363246","0.100102265671581","0.145783001593339","10"
"10 Completely satisfied","2002","Saxony","Rural Area","74","0.118563573017855","0.0968947076983627","0.140232438337348","10"
"10 Completely satisfied","2002","Saxony-Anhalt","Urban Area","19","","","","10"
"10 Completely satisfied","2002","Saxony-Anhalt","Rural Area","74","0.127580124057509","0.103160284910965","0.151999963204054","10"
"10 Completely satisfied","2002","Thuringia","Urban Area","29","","","","10"
"10 Completely satisfied","2002","Thuringia","Rural Area","61","0.108766945373041","0.0853485403654743","0.132185350380608","10"
"10 Completely satisfied","2002","Brandenburg","Urban Area","4","","","","10"
"10 Completely satisfied","2002","Schleswig-Holstein","Urban Area","34","0.12380787221688","0.0869049140303883","0.160710830403372","10"
"10 Completely satisfied","2002","Schleswig-Holstein","Rural Area","37","0.117476513402811","0.0864978480652366","0.148455178740385","10"
"10 Completely satisfied","2002","Hamburg","Urban Area","57","0.202679266748841","0.159241115516255","0.246117417981428","10"
"10 Completely satisfied","2002","Hamburg","Rural Area","","","","","10"
"10 Completely satisfied","2002","Lower Saxony","Urban Area","151","0.15907840469179","0.136577579990646","0.181579229392935","10"
"10 Completely satisfied","2002","Lower Saxony","Rural Area","160","0.189784450776769","0.164992140543594","0.214576761009945","10"
"10 Completely satisfied","2002","Bremen","Urban Area","39","0.26268894734204","0.197108962541874","0.328268932142207","10"
"10 Completely satisfied","2002","Bremen","Rural Area","","","","","10"
"10 Completely satisfied","2002","North Rhine-Westphalia","Urban Area","687","0.152887391048601","0.142661709113881","0.163113072983321","10"
"10 Completely satisfied","2002","North Rhine-Westphalia","Rural Area","14","","","","10"
"10 Completely satisfied","2002","Hesse","Urban Area","196","0.168278791437374","0.148232981217665","0.188324601657084","10"
"10 Completely satisfied","2002","Hesse","Rural Area","41","0.151512250077651","0.111074099811219","0.191950400344084","10"
"10 Completely satisfied","2002","Rhineland-Palatinate,Saarland","Urban Area","165","0.167729514833164","0.144978267830866","0.190480761835463","10"
"10 Completely satisfied","2002","Rhineland-Palatinate,Saarland","Rural Area","20","","","","10"
"10 Completely satisfied","2002","Baden-Württemberg","Urban Area","266","0.127102629526817","0.114169392423438","0.140035866630195","10"
"10 Completely satisfied","2002","Baden-Württemberg","Rural Area","43","0.184338412227657","0.136652053759917","0.232024770695397","10"
"10 Completely satisfied","2002","Bavaria","Urban Area","233","0.166152134893726","0.147959255420116","0.184345014367335","10"
"10 Completely satisfied","2002","Bavaria","Rural Area","287","0.201662943558465","0.182285008921895","0.221040878195036","10"
"10 Completely satisfied","2002","Berlin","Urban Area","99","0.122585991794301","0.100274338676541","0.144897644912061","10"
"10 Completely satisfied","2002","Berlin","Rural Area","","","","","10"
"2 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"2 on Scale 1 to 10","2002","Saxony","Urban Area","18","","","","2"
"2 on Scale 1 to 10","2002","Saxony","Rural Area","24","","","","2"
"2 on Scale 1 to 10","2002","Brandenburg","Rural Area","25","","","","2"
"2 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","3","","","","2"
"2 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","11","","","","2"
"2 on Scale 1 to 10","2002","Brandenburg","Urban Area","2","","","","2"
"2 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","29","","","","2"
"2 on Scale 1 to 10","2002","Thuringia","Urban Area","14","","","","2"
"2 on Scale 1 to 10","2002","Thuringia","Rural Area","27","","","","2"
"2 on Scale 1 to 10","2002","Bavaria","Rural Area","38","0.015240717964286","0.00932416105595884","0.0211572748726131","2"
"2 on Scale 1 to 10","2002","Berlin","Urban Area","27","","","","2"
"2 on Scale 1 to 10","2002","Berlin","Rural Area","","","","","2"
"2 on Scale 1 to 10","2002","Hesse","Urban Area","34","0.0304856773858583","0.0212738652246544","0.0396974895470622","2"
"2 on Scale 1 to 10","2002","Hesse","Rural Area","7","","","","2"
"2 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Urban Area","22","","","","2"
"2 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Rural Area","6","","","","2"
"2 on Scale 1 to 10","2002","Baden-Württemberg","Urban Area","72","0.024946161316565","0.0188904586871318","0.0310018639459982","2"
"2 on Scale 1 to 10","2002","Baden-Württemberg","Rural Area","4","","","","2"
"2 on Scale 1 to 10","2002","Bavaria","Urban Area","31","0.0231032722094291","0.0157603970626742","0.0304461473561841","2"
"2 on Scale 1 to 10","2002","Schleswig-Holstein","Urban Area","4","","","","2"
"2 on Scale 1 to 10","2002","Schleswig-Holstein","Rural Area","9","","","","2"
"2 on Scale 1 to 10","2002","Hamburg","Urban Area","6","","","","2"
"2 on Scale 1 to 10","2002","Hamburg","Rural Area","","","","","2"
"2 on Scale 1 to 10","2002","Lower Saxony","Urban Area","14","","","","2"
"2 on Scale 1 to 10","2002","Lower Saxony","Rural Area","26","","","","2"
"2 on Scale 1 to 10","2002","Bremen","Urban Area","6","","","","2"
"2 on Scale 1 to 10","2002","Bremen","Rural Area","","","","","2"
"2 on Scale 1 to 10","2002","North Rhine-Westphalia","Urban Area","102","0.0200495476170528","0.0160667318289982","0.0240323634051074","2"
"2 on Scale 1 to 10","2002","North Rhine-Westphalia","Rural Area","2","","","","2"
"3 on Scale 1 to 10","2002","Saxony","Rural Area","38","0.050102928602137","0.0354799830155039","0.0647258741887702","3"
"3 on Scale 1 to 10","2002","Saxony-Anhalt","Urban Area","13","","","","3"
"3 on Scale 1 to 10","2002","Saxony-Anhalt","Rural Area","29","","","","3"
"3 on Scale 1 to 10","2002","Saxony","Urban Area","38","0.0468966338110158","0.0321911716894824","0.0616020959325493","3"
"3 on Scale 1 to 10","2002","Brandenburg","Urban Area","1","","","","3"
"3 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Urban Area","1","","","","3"
"3 on Scale 1 to 10","2002","Mecklenburg-Western Pomerania","Rural Area","15","","","","3"
"3 on Scale 1 to 10","2002","Brandenburg","Rural Area","39","0.0496414104834424","0.0354114929929684","0.0638713279739165","3"
"3 on Scale 1 to 10","2002","Thuringia","Rural Area","37","0.0509816490613622","0.0344370042243176","0.0675262938984068","3"
"3 on Scale 1 to 10","2002","Thuringia","Urban Area","20","","","","3"
"3 on Scale 1 to 10","2002","Hesse","Urban Area","54","0.0419632702614665","0.0312197705340329","0.0527067699889002","3"
"3 on Scale 1 to 10","2002","Hesse","Rural Area","16","","","","3"
"3 on Scale 1 to 10","2002","Rhineland-Palatinate,Saarland","Urban Area","41","0.0439146814361337","0.0314373587663174","0.0563920041059501","3"
"3 on Scale 1 to 10","2002","Schleswig-Holstein","Rural Area","9","","","","3"
"3 on Scale 1 to 10","2002","Schleswig-Holstein","Urban Area","8","","","","3"
"3 on Scale 1 to 10","2002","Hamburg","Urban Area","11","","","","3"
"3 on Scale 1 to 10","2002","Hamburg","Rural Area","","","","","3"
