"hlf0001_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Owner","1999","Not Working","middle vocational","1100","0.490765194655917","0.470561753394092","0.510968635917742"
"Owner","1999","Not Working","vocational + Abi","43","0.516464621373535","0.421777564353361","0.611151678393709"
"Owner","1999","Not Working","higher vocational","93","0.452415466582442","0.3823762089327","0.522454724232184"
"Owner","1999","Not Working","higher education","199","0.502206218894768","0.454726398440685","0.54968603934885"
"Nursing Home/Retirement Community","1999","Full Time","in school","","","",""
"Nursing Home/Retirement Community","1999","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","1999","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1999","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1999","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1999","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1999","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","1999","Part Time","in school","","","",""
"Nursing Home/Retirement Community","1999","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","1999","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1999","Part Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","1999","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1999","Part Time","higher vocational","1","","",""
"Nursing Home/Retirement Community","1999","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","1999","Not Working","in school","","","",""
"Nursing Home/Retirement Community","1999","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1999","Not Working","general elemantary","8","","",""
"Nursing Home/Retirement Community","1999","Not Working","middle vocational","13","","",""
"Nursing Home/Retirement Community","1999","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1999","Not Working","higher vocational","2","","",""
"Nursing Home/Retirement Community","1999","Not Working","higher education","1","","",""
"Tenant","1999","Full Time","in school","","","",""
"Tenant","1999","Full Time","inadequately","","","",""
"Tenant","1999","Full Time","general elemantary","","","",""
"Tenant","1999","Full Time","middle vocational","","","",""
"Tenant","1999","Full Time","vocational + Abi","","","",""
"Tenant","1999","Full Time","higher vocational","","","",""
"Tenant","1999","Full Time","higher education","","","",""
"Tenant","1999","Part Time","in school","","","",""
"Tenant","1999","Part Time","inadequately","","","",""
"Tenant","1999","Part Time","general elemantary","","","",""
"Tenant","1999","Part Time","middle vocational","","","",""
"Tenant","1999","Part Time","vocational + Abi","","","",""
"Tenant","1999","Part Time","higher vocational","","","",""
"Tenant","1999","Part Time","higher education","","","",""
"Tenant","1999","Not Working","in school","","","",""
"Tenant","1999","Not Working","inadequately","","","",""
"Tenant","1999","Not Working","general elemantary","","","",""
"Tenant","1999","Not Working","middle vocational","","","",""
"Tenant","1999","Not Working","vocational + Abi","","","",""
"Tenant","1999","Not Working","higher vocational","","","",""
"Tenant","1999","Not Working","higher education","","","",""
"Main Tenant","2000","Full Time","in school","","","",""
"Main Tenant","2000","Full Time","inadequately","63","0.706990036588908","0.611895712528166","0.80208436064965"
"Main Tenant","2000","Full Time","general elemantary","509","0.61291517909929","0.580208868801103","0.645621489397477"
"Main Tenant","2000","Full Time","middle vocational","2662","0.525355412021669","0.511953302239184","0.538757521804155"
"Main Tenant","2000","Full Time","vocational + Abi","335","0.619105556254865","0.579064222359007","0.659146890150723"
"Main Tenant","2000","Full Time","higher vocational","430","0.472453604126765","0.441664481205871","0.50324272704766"
"Main Tenant","2000","Full Time","higher education","987","0.474318883764596","0.453626453760059","0.495011313769133"
"Main Tenant","2000","Part Time","in school","29","","",""
"Main Tenant","2000","Part Time","inadequately","63","0.828933033775643","0.744823441312263","0.913042626239023"
"Main Tenant","2000","Part Time","general elemantary","431","0.607305190227219","0.571879547534505","0.642730832919933"
"Main Tenant","2000","Part Time","middle vocational","1343","0.507543423870462","0.489120770087817","0.525966077653108"
"Main Tenant","2000","Part Time","vocational + Abi","146","0.547007052379525","0.488066392629838","0.605947712129211"
"Main Tenant","2000","Part Time","higher vocational","150","0.417138587680854","0.366622421451998","0.46765475390971"
"Main Tenant","2000","Part Time","higher education","354","0.513148785752655","0.477038662947607","0.549258908557703"
"Main Tenant","2000","Not Working","in school","176","0.441330541445166","0.393499770944988","0.489161311945345"
"Main Tenant","2000","Not Working","inadequately","191","0.780427361786598","0.728164291030928","0.832690432542267"
"Main Tenant","2000","Not Working","general elemantary","1027","0.527576429669692","0.505680291265249","0.549472568074135"
"Main Tenant","2000","Not Working","middle vocational","2154","0.475530627381066","0.46127748887165","0.489783765890482"
"Main Tenant","2000","Not Working","vocational + Abi","143","0.481467527509992","0.424059440313219","0.538875614706765"
"Main Tenant","2000","Not Working","higher vocational","229","0.461317847684817","0.418388960269094","0.504246735100539"
"Main Tenant","2000","Not Working","higher education","390","0.461480887753793","0.428259523916134","0.494702251591452"
"Sub-Tenant","2000","Full Time","in school","","","",""
"Sub-Tenant","2000","Full Time","inadequately","2","","",""
"Sub-Tenant","2000","Full Time","general elemantary","17","","",""
"Sub-Tenant","2000","Full Time","middle vocational","93","0.0189040527404061","0.0152489844117175","0.0225591210690946"
"Sub-Tenant","2000","Full Time","vocational + Abi","13","","",""
"Sub-Tenant","2000","Full Time","higher vocational","15","","",""
"Sub-Tenant","2000","Full Time","higher education","19","","",""
"Sub-Tenant","2000","Part Time","in school","3","","",""
"Sub-Tenant","2000","Part Time","inadequately","2","","",""
"Sub-Tenant","2000","Part Time","general elemantary","16","","",""
"Sub-Tenant","2000","Part Time","middle vocational","51","0.0228788807504135","0.0173692409823207","0.0283885205185064"
"Sub-Tenant","2000","Part Time","vocational + Abi","5","","",""
"Sub-Tenant","2000","Part Time","higher vocational","3","","",""
"Sub-Tenant","2000","Part Time","higher education","7","","",""
"Sub-Tenant","2000","Not Working","in school","3","","",""
"Sub-Tenant","2000","Not Working","inadequately","4","","",""
"Sub-Tenant","2000","Not Working","general elemantary","29","","",""
"Sub-Tenant","2000","Not Working","middle vocational","52","0.0142048928700658","0.0108275628269983","0.0175822229131333"
"Sub-Tenant","2000","Not Working","vocational + Abi","4","","",""
"Sub-Tenant","2000","Not Working","higher vocational","6","","",""
"Sub-Tenant","2000","Not Working","higher education","5","","",""
"Owner","2000","Full Time","in school","3","","",""
"Owner","2000","Full Time","inadequately","23","","",""
"Owner","2000","Full Time","general elemantary","326","0.361463838535808","0.32920464765111","0.393723029420506"
"Owner","2000","Full Time","middle vocational","2577","0.455231049911921","0.441865574524159","0.468596525299684"
"Owner","2000","Full Time","vocational + Abi","217","0.350852043267409","0.311500866931821","0.390203219602997"
"Owner","2000","Full Time","higher vocational","565","0.509534433099028","0.478704084546853","0.540364781651202"
"Owner","2000","Full Time","higher education","1231","0.514530227807599","0.493819200428012","0.535241255187187"
"Owner","2000","Part Time","in school","49","0.634997379898541","0.530154355810545","0.739840403986538"
"Owner","2000","Part Time","inadequately","12","","",""
"Owner","2000","Part Time","general elemantary","283","0.373256617917467","0.338170501691635","0.408342734143299"
"Owner","2000","Part Time","middle vocational","1435","0.469577695379124","0.451187081070162","0.487968309688085"
"Owner","2000","Part Time","vocational + Abi","123","0.429338929058653","0.370730231881815","0.487947626235492"
"Owner","2000","Part Time","higher vocational","213","0.57765557658439","0.527052675530617","0.628258477638164"
"Owner","2000","Part Time","higher education","375","0.474515095761794","0.438439432649515","0.510590758874072"
"Owner","2000","Not Working","in school","235","0.555734318845958","0.507870988689025","0.603597649002892"
"Owner","2000","Not Working","inadequately","45","0.188546922326976","0.139163520949074","0.237930323704878"
"Owner","2000","Not Working","general elemantary","929","0.442461278580123","0.420677449992422","0.464245107167823"
"Owner","2000","Not Working","middle vocational","2496","0.505999236764307","0.491730026628638","0.520268446899977"
"Owner","2000","Not Working","vocational + Abi","144","0.505754262504165","0.448310505203565","0.563198019804765"
"Owner","2000","Not Working","higher vocational","280","0.513178581884992","0.470135603907688","0.556221559862295"
"Owner","2000","Not Working","higher education","468","0.527856632090726","0.494587997622799","0.561125266558654"
"Nursing Home/Retirement Community","2000","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2000","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2000","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2000","Full Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2000","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2000","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2000","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","2000","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2000","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2000","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2000","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2000","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2000","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2000","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2000","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2000","Not Working","inadequately","1","","",""
"Nursing Home/Retirement Community","2000","Not Working","general elemantary","12","","",""
"Nursing Home/Retirement Community","2000","Not Working","middle vocational","14","","",""
"Nursing Home/Retirement Community","2000","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2000","Not Working","higher vocational","3","","",""
"Nursing Home/Retirement Community","2000","Not Working","higher education","2","","",""
"Tenant","2000","Full Time","in school","","","",""
"Tenant","2000","Full Time","inadequately","","","",""
"Tenant","2000","Full Time","general elemantary","","","",""
"Tenant","2000","Full Time","middle vocational","","","",""
"Tenant","2000","Full Time","vocational + Abi","","","",""
"Tenant","2000","Full Time","higher vocational","","","",""
"Tenant","2000","Full Time","higher education","","","",""
"Tenant","2000","Part Time","in school","","","",""
"Tenant","2000","Part Time","inadequately","","","",""
"Tenant","2000","Part Time","general elemantary","","","",""
"Tenant","2000","Part Time","middle vocational","","","",""
"Tenant","2000","Part Time","vocational + Abi","","","",""
"Tenant","2000","Part Time","higher vocational","","","",""
"Tenant","2000","Part Time","higher education","","","",""
"Tenant","2000","Not Working","in school","","","",""
"Tenant","2000","Not Working","inadequately","","","",""
"Tenant","2000","Not Working","general elemantary","","","",""
"Tenant","2000","Not Working","middle vocational","","","",""
"Tenant","2000","Not Working","vocational + Abi","","","",""
"Tenant","2000","Not Working","higher vocational","","","",""
"Tenant","2000","Not Working","higher education","","","",""
"Main Tenant","2001","Full Time","in school","2","","",""
"Main Tenant","2001","Full Time","inadequately","54","0.783545268397855","0.6870702968709","0.88002023992481"
"Main Tenant","2001","Full Time","general elemantary","484","0.629430898250862","0.595880306175203","0.66298149032652"
"Main Tenant","2001","Full Time","middle vocational","2359","0.517094549930994","0.502924006547215","0.531265093314772"
"Main Tenant","2001","Full Time","vocational + Abi","301","0.63041705617362","0.588524878143235","0.672309234204004"
"Main Tenant","2001","Full Time","higher vocational","349","0.451755118261083","0.418532543154076","0.484977693368089"
"Main Tenant","2001","Full Time","higher education","907","0.47700287049575","0.455371040371085","0.498634700620414"
"Main Tenant","2001","Part Time","in school","43","0.404493321594192","0.315179619314841","0.493807023873543"
"Main Tenant","2001","Part Time","inadequately","50","0.750091522796327","0.643179772645786","0.857003272946867"
"Main Tenant","2001","Part Time","general elemantary","399","0.601414544082276","0.564313791510549","0.638515296654003"
"Main Tenant","2001","Part Time","middle vocational","1216","0.505845160241088","0.486686305381601","0.525004015100575"
"Main Tenant","2001","Part Time","vocational + Abi","148","0.559785964303288","0.502354473756182","0.617217454850394"
"Main Tenant","2001","Part Time","higher vocational","149","0.448034759263044","0.395936191072848","0.50013332745324"
"Main Tenant","2001","Part Time","higher education","331","0.489577151225831","0.452650715886596","0.526503586565067"
"Main Tenant","2001","Not Working","in school","181","0.450554321296277","0.403472266801394","0.497636375791161"
"Main Tenant","2001","Not Working","inadequately","139","0.785961868830791","0.725876616545126","0.846047121116456"
"Main Tenant","2001","Not Working","general elemantary","850","0.524916211957404","0.500871646365681","0.548960777549127"
"Main Tenant","2001","Not Working","middle vocational","1963","0.473045204645667","0.458054214227429","0.488036195063906"
"Main Tenant","2001","Not Working","vocational + Abi","133","0.454672548782995","0.39655576341728","0.512789334148709"
"Main Tenant","2001","Not Working","higher vocational","206","0.447912149453239","0.402954905615171","0.492869393291306"
"Main Tenant","2001","Not Working","higher education","356","0.461771647056294","0.427565833092512","0.495977461020075"
"Sub-Tenant","2001","Full Time","in school","1","","",""
"Sub-Tenant","2001","Full Time","inadequately","1","","",""
"Sub-Tenant","2001","Full Time","general elemantary","19","","",""
"Sub-Tenant","2001","Full Time","middle vocational","75","0.0186751108121518","0.0148361960344261","0.0225140255898775"
"Sub-Tenant","2001","Full Time","vocational + Abi","9","","",""
"Sub-Tenant","2001","Full Time","higher vocational","11","","",""
"Sub-Tenant","2001","Full Time","higher education","26","","",""
"Sub-Tenant","2001","Part Time","in school","1","","",""
"Sub-Tenant","2001","Part Time","inadequately","1","","",""
"Sub-Tenant","2001","Part Time","general elemantary","15","","",""
"Sub-Tenant","2001","Part Time","middle vocational","48","0.0196566425755883","0.0143371158292812","0.0249761693218955"
"Sub-Tenant","2001","Part Time","vocational + Abi","5","","",""
"Sub-Tenant","2001","Part Time","higher vocational","7","","",""
"Sub-Tenant","2001","Part Time","higher education","12","","",""
"Sub-Tenant","2001","Not Working","in school","4","","",""
"Sub-Tenant","2001","Not Working","inadequately","2","","",""
"Sub-Tenant","2001","Not Working","general elemantary","29","","",""
"Sub-Tenant","2001","Not Working","middle vocational","41","0.0123952866382761","0.00907319056409686","0.0157173827124553"
"Sub-Tenant","2001","Not Working","vocational + Abi","5","","",""
"Sub-Tenant","2001","Not Working","higher vocational","3","","",""
"Sub-Tenant","2001","Not Working","higher education","8","","",""
"Owner","2001","Full Time","in school","3","","",""
"Owner","2001","Full Time","inadequately","15","","",""
"Owner","2001","Full Time","general elemantary","293","0.335057583648631","0.302267441313228","0.367847725984034"
"Owner","2001","Full Time","middle vocational","2341","0.464158008357383","0.450015652318621","0.478300364396145"
"Owner","2001","Full Time","vocational + Abi","200","0.354022853100238","0.312519113571001","0.395526592629474"
"Owner","2001","Full Time","higher vocational","502","0.536284202248324","0.502993887153852","0.569574517342796"
"Owner","2001","Full Time","higher education","1115","0.509855556356228","0.488205016246888","0.531506096465569"
"Owner","2001","Part Time","in school","72","0.585192407026099","0.495533841462357","0.674850972589841"
"Owner","2001","Part Time","inadequately","12","","",""
"Owner","2001","Part Time","general elemantary","255","0.368801113033596","0.33224043377518","0.405361792292012"
"Owner","2001","Part Time","middle vocational","1350","0.473379558154985","0.454246568894524","0.492512547415446"
"Owner","2001","Part Time","vocational + Abi","134","0.406363666015992","0.349540580198031","0.463186751833952"
"Owner","2001","Part Time","higher vocational","194","0.529189851164454","0.476896950795997","0.581482751532911"
"Owner","2001","Part Time","higher education","361","0.483725799255041","0.446810907575614","0.520640690934467"
"Owner","2001","Not Working","in school","244","0.538902256135015","0.491731705660167","0.586072806609864"
"Owner","2001","Not Working","inadequately","37","0.180064474775964","0.123775226798845","0.236353722753083"
"Owner","2001","Not Working","general elemantary","763","0.437789374560506","0.413901969729548","0.461676779391464"
"Owner","2001","Not Working","middle vocational","2243","0.508453350799814","0.493442674806889","0.523464026792739"
"Owner","2001","Not Working","vocational + Abi","144","0.537433145710702","0.47923984170752","0.595626449713883"
"Owner","2001","Not Working","higher vocational","259","0.525582624060623","0.480438632610392","0.570726615510854"
"Owner","2001","Not Working","higher education","450","0.518342396136691","0.484059256463443","0.552625535809938"
"Nursing Home/Retirement Community","2001","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2001","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2001","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2001","Full Time","middle vocational","2","","",""
"Nursing Home/Retirement Community","2001","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2001","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2001","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","2001","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2001","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2001","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2001","Part Time","middle vocational","2","","",""
"Nursing Home/Retirement Community","2001","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2001","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2001","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2001","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2001","Not Working","inadequately","1","","",""
"Nursing Home/Retirement Community","2001","Not Working","general elemantary","15","","",""
"Nursing Home/Retirement Community","2001","Not Working","middle vocational","14","","",""
"Nursing Home/Retirement Community","2001","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2001","Not Working","higher vocational","2","","",""
"Nursing Home/Retirement Community","2001","Not Working","higher education","2","","",""
"Tenant","2001","Full Time","in school","","","",""
"Tenant","2001","Full Time","inadequately","","","",""
"Tenant","2001","Full Time","general elemantary","","","",""
"Tenant","2001","Full Time","middle vocational","","","",""
"Tenant","2001","Full Time","vocational + Abi","","","",""
"Tenant","2001","Full Time","higher vocational","","","",""
"Tenant","2001","Full Time","higher education","","","",""
"Tenant","2001","Part Time","in school","","","",""
"Tenant","2001","Part Time","inadequately","","","",""
"Tenant","2001","Part Time","general elemantary","","","",""
"Tenant","2001","Part Time","middle vocational","","","",""
"Tenant","2001","Part Time","vocational + Abi","","","",""
"Tenant","2001","Part Time","higher vocational","","","",""
"Tenant","2001","Part Time","higher education","","","",""
"Tenant","2001","Not Working","in school","","","",""
"Tenant","2001","Not Working","inadequately","","","",""
"Tenant","2001","Not Working","general elemantary","","","",""
"Tenant","2001","Not Working","middle vocational","","","",""
"Tenant","2001","Not Working","vocational + Abi","","","",""
"Tenant","2001","Not Working","higher vocational","","","",""
"Tenant","2001","Not Working","higher education","","","",""
"Main Tenant","2002","Full Time","in school","1","","",""
"Main Tenant","2002","Full Time","inadequately","47","0.77155113399566","0.667880757308769","0.875221510682551"
"Main Tenant","2002","Full Time","general elemantary","401","0.603679449319381","0.567522072052733","0.639836826586029"
"Main Tenant","2002","Full Time","middle vocational","2191","0.518468687398852","0.504040475303911","0.532896899493793"
"Main Tenant","2002","Full Time","vocational + Abi","314","0.654677272265433","0.615366991403988","0.693987553126878"
"Main Tenant","2002","Full Time","higher vocational","341","0.42732026382725","0.394892874659076","0.459747652995423"
"Main Tenant","2002","Full Time","higher education","1027","0.465853354500858","0.447096580830059","0.484610128171658"
"Main Tenant","2002","Part Time","in school","38","0.38348394594284","0.297901826571207","0.469066065314473"
"Main Tenant","2002","Part Time","inadequately","46","0.84603606314446","0.753152677810752","0.938919448478168"
"Main Tenant","2002","Part Time","general elemantary","381","0.613347338854568","0.575852254712267","0.650842422996868"
"Main Tenant","2002","Part Time","middle vocational","1248","0.505303882939321","0.48671182180091","0.523895944077732"
"Main Tenant","2002","Part Time","vocational + Abi","137","0.52398799951087","0.468030667577586","0.579945331444154"
"Main Tenant","2002","Part Time","higher vocational","146","0.403722413905822","0.353863559679361","0.453581268132283"
"Main Tenant","2002","Part Time","higher education","345","0.487774225441516","0.455244186334221","0.520304264548811"
"Main Tenant","2002","Not Working","in school","188","0.453888459219942","0.409761001366078","0.498015917073806"
"Main Tenant","2002","Not Working","inadequately","129","0.807957953934273","0.747671642942791","0.868244264925755"
"Main Tenant","2002","Not Working","general elemantary","800","0.510054877675574","0.485350956015214","0.534758799335933"
"Main Tenant","2002","Not Working","middle vocational","1898","0.470362558934053","0.455390182928886","0.48533493493922"
"Main Tenant","2002","Not Working","vocational + Abi","138","0.483959207637122","0.42850721087377","0.539411204400474"
"Main Tenant","2002","Not Working","higher vocational","204","0.438918377521571","0.394707379902166","0.483129375140977"
"Main Tenant","2002","Not Working","higher education","365","0.458990865956871","0.427303173918956","0.490678557994787"
"Sub-Tenant","2002","Full Time","in school","1","","",""
"Sub-Tenant","2002","Full Time","inadequately","1","","",""
"Sub-Tenant","2002","Full Time","general elemantary","14","","",""
"Sub-Tenant","2002","Full Time","middle vocational","76","0.0142295452905175","0.0108095745162697","0.0176495160647653"
"Sub-Tenant","2002","Full Time","vocational + Abi","13","","",""
"Sub-Tenant","2002","Full Time","higher vocational","10","","",""
"Sub-Tenant","2002","Full Time","higher education","21","","",""
"Sub-Tenant","2002","Part Time","in school","","","",""
"Sub-Tenant","2002","Part Time","inadequately","","","",""
"Sub-Tenant","2002","Part Time","general elemantary","13","","",""
"Sub-Tenant","2002","Part Time","middle vocational","49","0.0184673594134418","0.0134608303186841","0.0234738885081996"
"Sub-Tenant","2002","Part Time","vocational + Abi","9","","",""
"Sub-Tenant","2002","Part Time","higher vocational","8","","",""
"Sub-Tenant","2002","Part Time","higher education","16","","",""
"Sub-Tenant","2002","Not Working","in school","5","","",""
"Sub-Tenant","2002","Not Working","inadequately","4","","",""
"Sub-Tenant","2002","Not Working","general elemantary","33","0.0255632146447166","0.0177636870629675","0.0333627422264657"
"Sub-Tenant","2002","Not Working","middle vocational","49","0.0133413478587371","0.0098996849458626","0.0167830107716116"
"Sub-Tenant","2002","Not Working","vocational + Abi","4","","",""
"Sub-Tenant","2002","Not Working","higher vocational","6","","",""
"Sub-Tenant","2002","Not Working","higher education","10","","",""
"Owner","2002","Full Time","in school","2","","",""
"Owner","2002","Full Time","inadequately","15","","",""
"Owner","2002","Full Time","general elemantary","287","0.355332147341885","0.319952321909742","0.390711972774029"
"Owner","2002","Full Time","middle vocational","2339","0.467282431588824","0.452875310005305","0.481689553172343"
"Owner","2002","Full Time","vocational + Abi","234","0.314479432885394","0.276092244712343","0.352866621058444"
"Owner","2002","Full Time","higher vocational","543","0.552401224792161","0.519806216731685","0.584996232852637"
"Owner","2002","Full Time","higher education","1669","0.523902300987725","0.50512312784984","0.542681474125611"
"Owner","2002","Part Time","in school","86","0.61651605405716","0.530933934685527","0.702098173428793"
"Owner","2002","Part Time","inadequately","12","","",""
"Owner","2002","Part Time","general elemantary","254","0.360867301255419","0.323890454577548","0.39784414793329"
"Owner","2002","Part Time","middle vocational","1480","0.475298351356511","0.456727947924755","0.493868754788267"
"Owner","2002","Part Time","vocational + Abi","160","0.445175214724287","0.38949116750443","0.500859261944144"
"Owner","2002","Part Time","higher vocational","218","0.556883799661524","0.506403987855734","0.607363611467315"
"Owner","2002","Part Time","higher education","546","0.485097249346607","0.452571938229359","0.517622560463855"
"Owner","2002","Not Working","in school","296","0.533231025457322","0.489012693331173","0.57744935758347"
"Owner","2002","Not Working","inadequately","31","0.180603627015148","0.121727881482867","0.239479372547429"
"Owner","2002","Not Working","general elemantary","729","0.452237577569376","0.427641651978215","0.476833503160537"
"Owner","2002","Not Working","middle vocational","2309","0.510863946925139","0.495868739479004","0.525859154371275"
"Owner","2002","Not Working","vocational + Abi","169","0.506455248400969","0.450979317182731","0.561931179619207"
"Owner","2002","Not Working","higher vocational","272","0.534236232864789","0.489796142822391","0.578676322907186"
"Owner","2002","Not Working","higher education","572","0.522699240101432","0.490937207613378","0.554461272589486"
"Nursing Home/Retirement Community","2002","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2002","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2002","Full Time","general elemantary","1","","",""
"Nursing Home/Retirement Community","2002","Full Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2002","Full Time","vocational + Abi","1","","",""
"Nursing Home/Retirement Community","2002","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2002","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","2002","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2002","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2002","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2002","Part Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2002","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2002","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2002","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2002","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2002","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","2002","Not Working","general elemantary","11","","",""
"Nursing Home/Retirement Community","2002","Not Working","middle vocational","13","","",""
"Nursing Home/Retirement Community","2002","Not Working","vocational + Abi","1","","",""
"Nursing Home/Retirement Community","2002","Not Working","higher vocational","2","","",""
"Nursing Home/Retirement Community","2002","Not Working","higher education","3","","",""
"Tenant","2002","Full Time","in school","","","",""
"Tenant","2002","Full Time","inadequately","","","",""
"Tenant","2002","Full Time","general elemantary","","","",""
"Tenant","2002","Full Time","middle vocational","","","",""
"Tenant","2002","Full Time","vocational + Abi","","","",""
"Tenant","2002","Full Time","higher vocational","","","",""
"Tenant","2002","Full Time","higher education","","","",""
"Tenant","2002","Part Time","in school","","","",""
"Tenant","2002","Part Time","inadequately","","","",""
"Tenant","2002","Part Time","general elemantary","","","",""
"Tenant","2002","Part Time","middle vocational","","","",""
"Tenant","2002","Part Time","vocational + Abi","","","",""
"Tenant","2002","Part Time","higher vocational","","","",""
"Tenant","2002","Part Time","higher education","","","",""
"Tenant","2002","Not Working","in school","","","",""
"Tenant","2002","Not Working","inadequately","","","",""
"Tenant","2002","Not Working","general elemantary","","","",""
"Tenant","2002","Not Working","middle vocational","","","",""
"Tenant","2002","Not Working","vocational + Abi","","","",""
"Tenant","2002","Not Working","higher vocational","","","",""
"Tenant","2002","Not Working","higher education","","","",""
"Main Tenant","2003","Full Time","in school","","","",""
"Main Tenant","2003","Full Time","inadequately","49","0.691099244297054","0.579629804721071","0.802568683873037"
"Main Tenant","2003","Full Time","general elemantary","371","0.617806294501711","0.58039277902821","0.655219809975213"
"Main Tenant","2003","Full Time","middle vocational","1983","0.516839847848041","0.501849608637188","0.531830087058894"
"Main Tenant","2003","Full Time","vocational + Abi","293","0.621437420520454","0.580828134542151","0.662046706498756"
"Main Tenant","2003","Full Time","higher vocational","314","0.455749972407351","0.421723985638198","0.489775959176504"
"Main Tenant","2003","Full Time","higher education","944","0.482426009328482","0.462877537656172","0.501974481000793"
"Main Tenant","2003","Part Time","in school","38","0.369420834873677","0.281589476852249","0.457252192895105"
"Main Tenant","2003","Part Time","inadequately","32","0.854841924143578","0.749554288984337","0.960129559302819"
"Main Tenant","2003","Part Time","general elemantary","356","0.630310338683296","0.592221180263722","0.668399497102869"
"Main Tenant","2003","Part Time","middle vocational","1205","0.480604155009411","0.461776013557779","0.499432296461043"
"Main Tenant","2003","Part Time","vocational + Abi","139","0.464479032938917","0.410173149553298","0.518784916324536"
"Main Tenant","2003","Part Time","higher vocational","152","0.408902288903236","0.359729834254627","0.458074743551844"
"Main Tenant","2003","Part Time","higher education","333","0.465741350790324","0.432914103919119","0.498568597661529"
"Main Tenant","2003","Not Working","in school","163","0.401033249312885","0.358117097187296","0.443949401438474"
"Main Tenant","2003","Not Working","inadequately","130","0.806814416199584","0.746019849720448","0.86760898267872"
"Main Tenant","2003","Not Working","general elemantary","754","0.499706817584557","0.474420647528112","0.524992987641001"
"Main Tenant","2003","Not Working","middle vocational","1867","0.477208677203416","0.462108336462624","0.492309017944209"
"Main Tenant","2003","Not Working","vocational + Abi","122","0.475609363572944","0.418328530240536","0.532890196905352"
"Main Tenant","2003","Not Working","higher vocational","207","0.440704265794396","0.396610418773647","0.484798112815145"
"Main Tenant","2003","Not Working","higher education","365","0.458150114180056","0.426827474744197","0.489472753615915"
"Sub-Tenant","2003","Full Time","in school","","","",""
"Sub-Tenant","2003","Full Time","inadequately","3","","",""
"Sub-Tenant","2003","Full Time","general elemantary","17","","",""
