"hlf0001_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Owner","1999","66 and older","direct migration background","96","0.408735118791592","0.348039151094911","0.469431086488273","3"
"Owner","1999","66 and older","no migration background","780","0.482336892858744","0.457666910864396","0.507006874853093","3"
"Sub-Tenant","1999","16-34 y.","no migration background","112","0.0394750480929066","0.0329537588588701","0.0459963373269431","2"
"Sub-Tenant","1999","16-34 y.","indirect migration background","22","","","","2"
"Sub-Tenant","1999","35-65 y.","no migration background","88","0.0181916739138986","0.0147907477240865","0.0215926001037108","2"
"Sub-Tenant","1999","35-65 y.","direct migration background","53","0.0369086289682352","0.0267836604638795","0.0470335974725909","2"
"Sub-Tenant","1999","66 and older","no migration background","27","","","","2"
"Sub-Tenant","1999","66 and older","direct migration background","8","","","","2"
"Sub-Tenant","1999","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","1999","16-34 y.","direct migration background","18","","","","2"
"Sub-Tenant","1999","35-65 y.","indirect migration background","1","","","","2"
"Tenant","1999","16-34 y.","no migration background","","","","","5"
"Tenant","1999","16-34 y.","direct migration background","","","","","5"
"Tenant","1999","16-34 y.","indirect migration background","","","","","5"
"Tenant","1999","35-65 y.","no migration background","","","","","5"
"Tenant","1999","35-65 y.","direct migration background","","","","","5"
"Tenant","1999","66 and older","no migration background","","","","","5"
"Tenant","1999","66 and older","direct migration background","","","","","5"
"Tenant","1999","66 and older","indirect migration background","","","","","5"
"Tenant","1999","35-65 y.","indirect migration background","","","","","5"
"Main Tenant","2000","16-34 y.","no migration background","3036","0.596348945590564","0.583307621190836","0.609390269990291","1"
"Main Tenant","2000","16-34 y.","direct migration background","783","0.819390728866382","0.795451630028963","0.843329827703801","1"
"Main Tenant","2000","16-34 y.","indirect migration background","496","0.664631430936757","0.630049981153295","0.69921288072022","1"
"Main Tenant","2000","35-65 y.","no migration background","4480","0.424364412127215","0.415288078296032","0.433440745958398","1"
"Main Tenant","2000","66 and older","direct migration background","208","0.565155354377642","0.514017149736773","0.616293559018511","1"
"Main Tenant","2000","66 and older","no migration background","1400","0.466016866315822","0.448895544948854","0.483138187682789","1"
"Main Tenant","2000","35-65 y.","indirect migration background","56","0.567262580257887","0.468664940805694","0.665860219710079","1"
"Main Tenant","2000","66 and older","indirect migration background","3","","","","1"
"Main Tenant","2000","35-65 y.","direct migration background","1371","0.68412617991562","0.663707042942306","0.704545316888934","1"
"Nursing Home/Retirement Community","2000","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2000","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2000","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2000","35-65 y.","no migration background","2","","","","4"
"Nursing Home/Retirement Community","2000","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2000","66 and older","indirect migration background","1","","","","4"
"Nursing Home/Retirement Community","2000","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2000","66 and older","no migration background","27","","","","4"
"Nursing Home/Retirement Community","2000","66 and older","direct migration background","3","","","","4"
"Owner","2000","16-34 y.","no migration background","2263","0.373844266352325","0.360983851820024","0.386704680884625","3"
"Owner","2000","16-34 y.","direct migration background","189","0.154131745540775","0.131662439144106","0.176601051937443","3"
"Owner","2000","16-34 y.","indirect migration background","198","0.292390520085491","0.259073201239738","0.325707838931243","3"
"Owner","2000","35-65 y.","no migration background","6811","0.564900053592761","0.555795734137967","0.574004373047555","3"
"Owner","2000","35-65 y.","direct migration background","586","0.296926390532128","0.276856857909617","0.316995923154639","3"
"Owner","2000","35-65 y.","indirect migration background","41","0.432737419742113","0.334139780289921","0.531335059194306","3"
"Owner","2000","66 and older","indirect migration background","14","","","","3"
"Owner","2000","66 and older","direct migration background","139","0.386731157729084","0.336494062277868","0.4369682531803","3"
"Owner","2000","66 and older","no migration background","1807","0.510770632751444","0.493613610655637","0.52792765484725","3"
"Sub-Tenant","2000","16-34 y.","no migration background","138","0.0298067880571119","0.025286614294126","0.0343269618200977","2"
"Sub-Tenant","2000","16-34 y.","direct migration background","20","","","","2"
"Sub-Tenant","2000","16-34 y.","indirect migration background","22","","","","2"
"Sub-Tenant","2000","35-65 y.","no migration background","98","0.0104111123964756","0.00854712428740125","0.01227510050555","2"
"Sub-Tenant","2000","35-65 y.","direct migration background","34","0.0189474295522521","0.0129587130933744","0.0249361460111297","2"
"Sub-Tenant","2000","66 and older","no migration background","27","","","","2"
"Sub-Tenant","2000","66 and older","direct migration background","11","","","","2"
"Sub-Tenant","2000","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2000","35-65 y.","indirect migration background","","","","","2"
"Tenant","2000","16-34 y.","no migration background","","","","","5"
"Tenant","2000","16-34 y.","direct migration background","","","","","5"
"Tenant","2000","16-34 y.","indirect migration background","","","","","5"
"Tenant","2000","35-65 y.","no migration background","","","","","5"
"Tenant","2000","35-65 y.","direct migration background","","","","","5"
"Tenant","2000","66 and older","no migration background","","","","","5"
"Tenant","2000","66 and older","direct migration background","","","","","5"
"Tenant","2000","66 and older","indirect migration background","","","","","5"
"Tenant","2000","35-65 y.","indirect migration background","","","","","5"
"Main Tenant","2001","16-34 y.","no migration background","2639","0.591030553651194","0.577136596637215","0.604924510665174","1"
"Main Tenant","2001","16-34 y.","direct migration background","638","0.782353342363644","0.754364668246482","0.810342016480806","1"
"Main Tenant","2001","16-34 y.","indirect migration background","464","0.68335760555752","0.647734154678987","0.718981056436052","1"
"Main Tenant","2001","35-65 y.","no migration background","4163","0.431342961833588","0.421844999646244","0.440840924020931","1"
"Main Tenant","2001","35-65 y.","direct migration background","1213","0.686633612827477","0.665017733375373","0.708249492279581","1"
"Main Tenant","2001","35-65 y.","indirect migration background","58","0.511565766670435","0.415496338405177","0.607635194935693","1"
"Main Tenant","2001","66 and older","no migration background","1283","0.444927789553069","0.427394248333381","0.462461330772756","1"
"Main Tenant","2001","66 and older","direct migration background","215","0.628535704857683","0.577250225841","0.679821183874366","1"
"Main Tenant","2001","66 and older","indirect migration background","3","","","","1"
"Nursing Home/Retirement Community","2001","16-34 y.","no migration background","3","","","","4"
"Nursing Home/Retirement Community","2001","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2001","35-65 y.","no migration background","2","","","","4"
"Nursing Home/Retirement Community","2001","35-65 y.","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2001","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2001","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2001","66 and older","no migration background","28","","","","4"
"Nursing Home/Retirement Community","2001","66 and older","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2001","66 and older","indirect migration background","1","","","","4"
"Owner","2001","16-34 y.","indirect migration background","174","0.281107073321946","0.246680370304855","0.315533776339036","3"
"Owner","2001","35-65 y.","no migration background","6182","0.555266319750809","0.545736283669803","0.564796355831815","3"
"Owner","2001","16-34 y.","no migration background","2030","0.38089867385726","0.367175291924042","0.394622055790478","3"
"Owner","2001","16-34 y.","direct migration background","178","0.178791938049295","0.152801989400152","0.204781886698439","3"
"Owner","2001","35-65 y.","direct migration background","533","0.290710313888088","0.269549799681909","0.311870828094267","3"
"Owner","2001","35-65 y.","indirect migration background","46","0.488434233329565","0.392364805064307","0.584503661594823","3"
"Owner","2001","66 and older","no migration background","1747","0.528523914708524","0.510911768337095","0.546136061079953","3"
"Owner","2001","66 and older","direct migration background","116","0.338746313003827","0.288512951252651","0.388979674755004","3"
"Owner","2001","66 and older","indirect migration background","14","","","","3"
"Sub-Tenant","2001","16-34 y.","no migration background","138","0.0279400003260663","0.0232826887607342","0.0325973118913984","2"
"Sub-Tenant","2001","16-34 y.","direct migration background","19","","","","2"
"Sub-Tenant","2001","16-34 y.","indirect migration background","17","","","","2"
"Sub-Tenant","2001","35-65 y.","no migration background","98","0.013050648310383","0.0108741549575517","0.0152271416632143","2"
"Sub-Tenant","2001","35-65 y.","direct migration background","21","","","","2"
"Sub-Tenant","2001","35-65 y.","indirect migration background","","","","","2"
"Sub-Tenant","2001","66 and older","no migration background","28","","","","2"
"Sub-Tenant","2001","66 and older","direct migration background","8","","","","2"
"Sub-Tenant","2001","66 and older","indirect migration background","","","","","2"
"Tenant","2001","16-34 y.","no migration background","","","","","5"
"Tenant","2001","16-34 y.","direct migration background","","","","","5"
"Tenant","2001","16-34 y.","indirect migration background","","","","","5"
"Tenant","2001","35-65 y.","no migration background","","","","","5"
"Tenant","2001","35-65 y.","direct migration background","","","","","5"
"Tenant","2001","35-65 y.","indirect migration background","","","","","5"
"Tenant","2001","66 and older","no migration background","","","","","5"
"Tenant","2001","66 and older","direct migration background","","","","","5"
"Tenant","2001","66 and older","indirect migration background","","","","","5"
"Main Tenant","2002","16-34 y.","no migration background","2518","0.598756511602636","0.584894670342179","0.612618352863094","1"
"Main Tenant","2002","16-34 y.","direct migration background","567","0.802790849008675","0.774219240350392","0.831362457666958","1"
"Main Tenant","2002","16-34 y.","indirect migration background","421","0.661070506197287","0.624340895613002","0.697800116781573","1"
"Main Tenant","2002","35-65 y.","no migration background","4210","0.422766890875216","0.413729541300205","0.431804240450226","1"
"Main Tenant","2002","35-65 y.","direct migration background","1120","0.686049440065723","0.664129475107019","0.707969405024426","1"
"Main Tenant","2002","35-65 y.","indirect migration background","71","0.520285004283691","0.434405660643702","0.60616434792368","1"
"Main Tenant","2002","66 and older","no migration background","1362","0.446451889016916","0.4294182883112","0.463485489722632","1"
"Main Tenant","2002","66 and older","direct migration background","215","0.580672375374412","0.529196580912365","0.632148169836459","1"
"Main Tenant","2002","66 and older","indirect migration background","1","","","","1"
"Nursing Home/Retirement Community","2002","16-34 y.","no migration background","3","","","","4"
"Nursing Home/Retirement Community","2002","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2002","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2002","35-65 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2002","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2002","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2002","66 and older","no migration background","27","","","","4"
"Nursing Home/Retirement Community","2002","66 and older","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2002","66 and older","indirect migration background","1","","","","4"
"Owner","2002","16-34 y.","no migration background","2144","0.372727965474117","0.35905333025476","0.386402600693473","3"
"Owner","2002","16-34 y.","direct migration background","163","0.178037855679991","0.150568274347331","0.20550743701265","3"
"Owner","2002","16-34 y.","indirect migration background","199","0.295961128705358","0.260540733045387","0.331381524365329","3"
"Owner","2002","35-65 y.","no migration background","7155","0.562484792617525","0.553409368079099","0.571560217155951","3"
"Owner","2002","35-65 y.","direct migration background","578","0.291622992881081","0.27015583121433","0.313090154547833","3"
"Owner","2002","66 and older","direct migration background","127","0.3801948148279","0.329555078504114","0.430834551151686","3"
"Owner","2002","66 and older","indirect migration background","13","","","","3"
"Owner","2002","35-65 y.","indirect migration background","58","0.478556083498273","0.39268506023233","0.564427106764216","3"
"Owner","2002","66 and older","no migration background","1851","0.531224289263236","0.514125594638723","0.548322983887749","3"
"Sub-Tenant","2002","16-34 y.","no migration background","138","0.0279628595272073","0.0233003039909592","0.0326254150634553","2"
"Sub-Tenant","2002","16-34 y.","direct migration background","15","","","","2"
"Sub-Tenant","2002","16-34 y.","indirect migration background","18","","","","2"
"Sub-Tenant","2002","35-65 y.","no migration background","112","0.0145035305800624","0.0123163764723274","0.0166906846877975","2"
"Sub-Tenant","2002","66 and older","direct migration background","9","","","","2"
"Sub-Tenant","2002","35-65 y.","direct migration background","24","","","","2"
"Sub-Tenant","2002","35-65 y.","indirect migration background","1","","","","2"
"Sub-Tenant","2002","66 and older","no migration background","32","0.010219780372823","0.00677365074141771","0.0136659100042283","2"
"Sub-Tenant","2002","66 and older","indirect migration background","1","","","","2"
"Tenant","2002","16-34 y.","no migration background","","","","","5"
"Tenant","2002","16-34 y.","direct migration background","","","","","5"
"Tenant","2002","16-34 y.","indirect migration background","","","","","5"
"Tenant","2002","35-65 y.","no migration background","","","","","5"
"Tenant","2002","35-65 y.","direct migration background","","","","","5"
"Tenant","2002","35-65 y.","indirect migration background","","","","","5"
"Tenant","2002","66 and older","no migration background","","","","","5"
"Tenant","2002","66 and older","direct migration background","","","","","5"
"Tenant","2002","66 and older","indirect migration background","","","","","5"
"Main Tenant","2003","35-65 y.","no migration background","4014","0.43302639632137","0.423752069876397","0.442300722766343","1"
"Main Tenant","2003","16-34 y.","no migration background","2380","0.59253517074421","0.578286079277808","0.606784262210612","1"
"Main Tenant","2003","16-34 y.","direct migration background","495","0.753763321527704","0.721382526531034","0.786144116524375","1"
"Main Tenant","2003","16-34 y.","indirect migration background","404","0.661137286213661","0.624409439319047","0.697865133108275","1"
"Main Tenant","2003","35-65 y.","direct migration background","1011","0.660825861320447","0.637657208071206","0.683994514569689","1"
"Main Tenant","2003","35-65 y.","indirect migration background","74","0.527375850007399","0.444079375267252","0.610672324747545","1"
"Main Tenant","2003","66 and older","no migration background","1356","0.430641618974854","0.413820996941177","0.447462241008531","1"
"Main Tenant","2003","66 and older","direct migration background","219","0.581500816539957","0.530612631471101","0.632389001608812","1"
"Main Tenant","2003","66 and older","indirect migration background","2","","","","1"
"Nursing Home/Retirement Community","2003","35-65 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2003","16-34 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2003","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2003","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2003","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2003","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2003","66 and older","no migration background","30","0.0129097405326959","0.00907506711025864","0.0167444139551332","4"
"Nursing Home/Retirement Community","2003","66 and older","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2003","66 and older","indirect migration background","1","","","","4"
"Owner","2003","16-34 y.","indirect migration background","213","0.296596356098789","0.261153969039575","0.332038743158002","3"
"Owner","2003","16-34 y.","direct migration background","163","0.197286796810295","0.167376353583743","0.227197240036847","3"
"Owner","2003","16-34 y.","no migration background","2044","0.372110359318862","0.35809311695079","0.386127601686934","3"
"Owner","2003","35-65 y.","no migration background","6825","0.551679556502018","0.542371018202631","0.560988094801404","3"
"Owner","2003","35-65 y.","direct migration background","559","0.308006052698629","0.285412908069288","0.33059919732797","3"
"Owner","2003","35-65 y.","indirect migration background","61","0.460039217903886","0.376884463559555","0.543193972248217","3"
"Owner","2003","66 and older","no migration background","1900","0.540424152136651","0.523494923634189","0.557353380639114","3"
"Owner","2003","66 and older","direct migration background","132","0.365189508265794","0.315521621311381","0.414857395220206","3"
"Owner","2003","66 and older","indirect migration background","11","","","","3"
"Sub-Tenant","2003","16-34 y.","direct migration background","22","","","","2"
"Sub-Tenant","2003","16-34 y.","indirect migration background","21","","","","2"
"Sub-Tenant","2003","35-65 y.","no migration background","125","0.0151612822354381","0.0128741340890583","0.0174484303818179","2"
"Sub-Tenant","2003","16-34 y.","no migration background","143","0.0353326579599186","0.0299788598990885","0.0406864560207486","2"
"Sub-Tenant","2003","35-65 y.","direct migration background","34","0.0311680859809236","0.0226640479477348","0.0396721240141123","2"
"Sub-Tenant","2003","35-65 y.","indirect migration background","3","","","","2"
"Sub-Tenant","2003","66 and older","no migration background","43","0.0160244883557988","0.0117589345504563","0.0202900421611413","2"
"Sub-Tenant","2003","66 and older","direct migration background","9","","","","2"
"Sub-Tenant","2003","66 and older","indirect migration background","","","","","2"
"Tenant","2003","35-65 y.","direct migration background","","","","","5"
"Tenant","2003","16-34 y.","no migration background","","","","","5"
"Tenant","2003","35-65 y.","no migration background","","","","","5"
"Tenant","2003","16-34 y.","indirect migration background","","","","","5"
"Tenant","2003","16-34 y.","direct migration background","","","","","5"
"Tenant","2003","35-65 y.","indirect migration background","","","","","5"
"Tenant","2003","66 and older","no migration background","","","","","5"
"Tenant","2003","66 and older","direct migration background","","","","","5"
"Tenant","2003","66 and older","indirect migration background","","","","","5"
"Main Tenant","2004","35-65 y.","no migration background","3876","0.43710786988045","0.427647175064419","0.446568564696481","1"
"Main Tenant","2004","16-34 y.","no migration background","2287","0.604216914117254","0.589719760456004","0.618714067778503","1"
"Main Tenant","2004","16-34 y.","direct migration background","453","0.753147245912911","0.719424168166691","0.786870323659131","1"
"Main Tenant","2004","16-34 y.","indirect migration background","411","0.646272663689667","0.609431091452248","0.683114235927086","1"
"Main Tenant","2004","35-65 y.","direct migration background","971","0.670192933638159","0.646847912860085","0.693537954416232","1"
"Main Tenant","2004","35-65 y.","indirect migration background","78","0.534308195376074","0.455008501204439","0.61360788954771","1"
"Main Tenant","2004","66 and older","no migration background","1377","0.433408548827451","0.416846435631587","0.449970662023315","1"
"Main Tenant","2004","66 and older","direct migration background","229","0.624049273699082","0.57442633801879","0.673672209379375","1"
"Main Tenant","2004","66 and older","indirect migration background","1","","","","1"
"Nursing Home/Retirement Community","2004","35-65 y.","no migration background","2","","","","4"
"Nursing Home/Retirement Community","2004","66 and older","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2004","16-34 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2004","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2004","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2004","35-65 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2004","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2004","66 and older","no migration background","35","0.0159246349943545","0.0117407385529379","0.0201085314357711","4"
"Nursing Home/Retirement Community","2004","66 and older","indirect migration background","1","","","","4"
"Owner","2004","16-34 y.","indirect migration background","219","0.31259546286192","0.276876940609317","0.348313985114522","3"
"Owner","2004","16-34 y.","direct migration background","160","0.216620804981711","0.184402375349439","0.248839234613983","3"
"Owner","2004","16-34 y.","no migration background","1944","0.359620141569632","0.34539362665492","0.373846656484343","3"
"Owner","2004","35-65 y.","no migration background","6561","0.545940144217505","0.536444045943629","0.555436242491381","3"
"Owner","2004","35-65 y.","direct migration background","566","0.308129970261579","0.285203162233362","0.331056778289795","3"
"Owner","2004","66 and older","direct migration background","131","0.340545099057712","0.291995302354656","0.389094895760767","3"
"Owner","2004","35-65 y.","indirect migration background","70","0.446263346608661","0.367236702141257","0.525289991076066","3"
"Owner","2004","66 and older","no migration background","1987","0.53757515949605","0.520911431151169","0.554238887840932","3"
"Owner","2004","66 and older","indirect migration background","9","","","","3"
"Sub-Tenant","2004","16-34 y.","direct migration background","15","","","","2"
"Sub-Tenant","2004","16-34 y.","indirect migration background","17","","","","2"
"Sub-Tenant","2004","35-65 y.","no migration background","121","0.0167782315251585","0.0143285198837176","0.0192279431665994","2"
"Sub-Tenant","2004","16-34 y.","no migration background","139","0.0361388313054572","0.0306059419975271","0.0416717206133874","2"
"Sub-Tenant","2004","35-65 y.","direct migration background","20","","","","2"
"Sub-Tenant","2004","35-65 y.","indirect migration background","4","","","","2"
"Sub-Tenant","2004","66 and older","no migration background","40","0.0130916566821441","0.00929267047086727","0.0168906428934209","2"
"Sub-Tenant","2004","66 and older","direct migration background","6","","","","2"
"Sub-Tenant","2004","66 and older","indirect migration background","1","","","","2"
"Tenant","2004","35-65 y.","no migration background","","","","","5"
"Tenant","2004","35-65 y.","direct migration background","","","","","5"
"Tenant","2004","16-34 y.","indirect migration background","","","","","5"
"Tenant","2004","16-34 y.","no migration background","","","","","5"
"Tenant","2004","16-34 y.","direct migration background","","","","","5"
"Tenant","2004","35-65 y.","indirect migration background","","","","","5"
"Tenant","2004","66 and older","no migration background","","","","","5"
"Tenant","2004","66 and older","direct migration background","","","","","5"
"Tenant","2004","66 and older","indirect migration background","","","","","5"
"Main Tenant","2005","35-65 y.","no migration background","3696","0.446712745983716","0.43697506622526","0.456450425742172","1"
"Main Tenant","2005","16-34 y.","no migration background","2176","0.601650557808791","0.586743398492608","0.616557717124974","1"
"Main Tenant","2005","16-34 y.","direct migration background","381","0.756942191875288","0.720562115388748","0.793322268361828","1"
"Main Tenant","2005","16-34 y.","indirect migration background","429","0.671500598394892","0.635857482111315","0.70714371467847","1"
"Main Tenant","2005","35-65 y.","direct migration background","910","0.677269820322051","0.653443078681941","0.701096561962162","1"
"Main Tenant","2005","35-65 y.","indirect migration background","75","0.529175915397503","0.450848253655272","0.607503577139735","1"
"Main Tenant","2005","66 and older","no migration background","1351","0.432364289784201","0.415799677441517","0.448928902126885","1"
"Main Tenant","2005","66 and older","direct migration background","231","0.63572389670031","0.586756079448085","0.684691713952535","1"
"Main Tenant","2005","66 and older","indirect migration background","3","","","","1"
"Nursing Home/Retirement Community","2005","35-65 y.","no migration background","4","","","","4"
"Nursing Home/Retirement Community","2005","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2005","66 and older","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2005","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2005","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2005","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2005","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2005","66 and older","no migration background","33","0.0156220130206364","0.0114756152931602","0.0197684107481126","4"
"Nursing Home/Retirement Community","2005","66 and older","indirect migration background","","","","","4"
"Owner","2005","16-34 y.","direct migration background","139","0.209480455060651","0.174965642212983","0.24399526790832","3"
"Owner","2005","16-34 y.","indirect migration background","214","0.255231947240482","0.222144503907263","0.288319390573701","3"
"Owner","2005","16-34 y.","no migration background","1821","0.358496068003175","0.343893390835673","0.373098745170676","3"
"Owner","2005","35-65 y.","no migration background","6195","0.535824155824547","0.526055869182991","0.545592442466104","3"
"Owner","2005","35-65 y.","direct migration background","548","0.295388044307271","0.272137374708034","0.318638713906508","3"
"Owner","2005","66 and older","direct migration background","131","0.323728427516518","0.276116899351207","0.37133995568183","3"
"Owner","2005","35-65 y.","indirect migration background","75","0.456280528742744","0.378119691490576","0.534441365994912","3"
"Owner","2005","66 and older","no migration background","1997","0.533407591908711","0.516726674048414","0.550088509769009","3"
"Owner","2005","66 and older","indirect migration background","9","","","","3"
"Sub-Tenant","2005","16-34 y.","direct migration background","14","","","","2"
"Sub-Tenant","2005","16-34 y.","indirect migration background","24","","","","2"
"Sub-Tenant","2005","35-65 y.","no migration background","118","0.0171190059456138","0.0145782922834322","0.0196597196077954","2"
"Sub-Tenant","2005","16-34 y.","no migration background","146","0.0398533741880346","0.0338968631238875","0.0458098852521816","2"
"Sub-Tenant","2005","35-65 y.","direct migration background","21","","","","2"
"Sub-Tenant","2005","35-65 y.","indirect migration background","6","","","","2"
"Sub-Tenant","2005","66 and older","no migration background","55","0.0186061052864515","0.0140878483242458","0.0231243622486573","2"
"Sub-Tenant","2005","66 and older","direct migration background","7","","","","2"
"Sub-Tenant","2005","66 and older","indirect migration background","","","","","2"
"Tenant","2005","16-34 y.","direct migration background","","","","","5"
"Tenant","2005","16-34 y.","indirect migration background","","","","","5"
"Tenant","2005","35-65 y.","no migration background","","","","","5"
"Tenant","2005","35-65 y.","direct migration background","","","","","5"
"Tenant","2005","16-34 y.","no migration background","","","","","5"
"Tenant","2005","35-65 y.","indirect migration background","","","","","5"
"Tenant","2005","66 and older","no migration background","","","","","5"
"Tenant","2005","66 and older","direct migration background","","","","","5"
"Tenant","2005","66 and older","indirect migration background","","","","","5"
"Main Tenant","2006","35-65 y.","no migration background","3972","0.45144934490404","0.442064459140678","0.460834230667403","1"
"Main Tenant","2006","16-34 y.","no migration background","2215","0.602898551053236","0.58816031459161","0.617636787514862","1"
"Main Tenant","2006","16-34 y.","direct migration background","388","0.7569867302441","0.721043793748381","0.792929666739818","1"
"Main Tenant","2006","16-34 y.","indirect migration background","423","0.676420438681248","0.640942468725854","0.711898408636642","1"
"Main Tenant","2006","35-65 y.","direct migration background","867","0.663801346452521","0.63952777703985","0.688074915865193","1"
"Main Tenant","2006","35-65 y.","indirect migration background","94","0.5797250733567","0.508013346670469","0.651436800042931","1"
"Main Tenant","2006","66 and older","no migration background","1590","0.442029691524017","0.426794677561155","0.457264705486878","1"
"Main Tenant","2006","66 and older","direct migration background","252","0.673187890153933","0.627048690645903","0.719327089661964","1"
"Main Tenant","2006","66 and older","indirect migration background","5","","","","1"
"Nursing Home/Retirement Community","2006","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2006","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2006","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2006","35-65 y.","no migration background","4","","","","4"
"Nursing Home/Retirement Community","2006","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2006","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2006","66 and older","no migration background","41","0.0137523611494391","0.0101796885969459","0.0173250337019323","4"
"Nursing Home/Retirement Community","2006","66 and older","direct migration background","3","","","","4"
"Nursing Home/Retirement Community","2006","66 and older","indirect migration background","","","","","4"
"Owner","2006","35-65 y.","no migration background","6715","0.534569097574707","0.525162216789205","0.543975978360208","3"
"Owner","2006","16-34 y.","indirect migration background","231","0.283453805013603","0.249277657742366","0.31762995228484","3"
"Owner","2006","16-34 y.","direct migration background","143","0.216312428989798","0.181808651501143","0.250816206478454","3"
"Owner","2006","16-34 y.","no migration background","1869","0.350982598453087","0.336606414299613","0.36535878260656","3"
"Owner","2006","35-65 y.","direct migration background","565","0.310216160950402","0.286447467397253","0.333984854503551","3"
"Owner","2006","35-65 y.","indirect migration background","86","0.413291134616202","0.341750668231234","0.484831601001171","3"
"Owner","2006","66 and older","no migration background","2403","0.529600153211937","0.514288600716315","0.544911705707559","3"
"Owner","2006","66 and older","direct migration background","136","0.29660008543431","0.251669753284538","0.341530417584083","3"
"Owner","2006","66 and older","indirect migration background","8","","","","3"
"Sub-Tenant","2006","16-34 y.","direct migration background","16","","","","2"
"Sub-Tenant","2006","16-34 y.","indirect migration background","14","","","","2"
"Sub-Tenant","2006","16-34 y.","no migration background","150","0.0461188504936778","0.0398011499834005","0.052436551003955","2"
"Sub-Tenant","2006","35-65 y.","no migration background","110","0.0134738332346699","0.0112995506044951","0.0156481158648447","2"
"Sub-Tenant","2006","35-65 y.","direct migration background","23","","","","2"
"Sub-Tenant","2006","35-65 y.","indirect migration background","2","","","","2"
"Sub-Tenant","2006","66 and older","no migration background","48","0.014617794114607","0.0109360392531607","0.0182995489760533","2"
"Sub-Tenant","2006","66 and older","direct migration background","6","","","","2"
"Sub-Tenant","2006","66 and older","indirect migration background","","","","","2"
"Tenant","2006","35-65 y.","no migration background","","","","","5"
"Tenant","2006","16-34 y.","no migration background","","","","","5"
"Tenant","2006","16-34 y.","indirect migration background","","","","","5"
"Tenant","2006","16-34 y.","direct migration background","","","","","5"
"Tenant","2006","35-65 y.","direct migration background","","","","","5"
"Tenant","2006","35-65 y.","indirect migration background","","","","","5"
"Tenant","2006","66 and older","no migration background","","","","","5"
"Tenant","2006","66 and older","direct migration background","","","","","5"
"Tenant","2006","66 and older","indirect migration background","","","","","5"
"Main Tenant","2007","35-65 y.","no migration background","3676","0.44321554498068","0.433476693683261","0.452954396278099","1"
"Main Tenant","2007","16-34 y.","no migration background","2071","0.57824193494159","0.562870550470668","0.593613319412511","1"
"Main Tenant","2007","16-34 y.","direct migration background","328","0.768940909392924","0.730421715620603","0.807460103165246","1"
"Main Tenant","2007","16-34 y.","indirect migration background","408","0.688255131878566","0.652535562244901","0.723974701512231","1"
