"hlf0001_h","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Owner","2007","indirect migration background","Male","161","0.321579886380937","0.276033785386131","0.367125987375744","3"
"Owner","2007","indirect migration background","Female","153","0.300884268852247","0.258078423850576","0.343690113853918","3"
"Sub-Tenant","2007","no migration background","Male","126","0.0209194448278976","0.0178950905622648","0.0239437990935303","2"
"Sub-Tenant","2007","no migration background","Female","160","0.0241857768535974","0.0210750271793006","0.0272965265278942","2"
"Sub-Tenant","2007","direct migration background","Male","17","","","","2"
"Sub-Tenant","2007","direct migration background","Female","19","","","","2"
"Sub-Tenant","2007","indirect migration background","Male","15","","","","2"
"Sub-Tenant","2007","indirect migration background","Female","12","","","","2"
"Tenant","2007","no migration background","Female","","","","","5"
"Tenant","2007","no migration background","Male","","","","","5"
"Tenant","2007","direct migration background","Male","","","","","5"
"Tenant","2007","direct migration background","Female","","","","","5"
"Tenant","2007","indirect migration background","Male","","","","","5"
"Tenant","2007","indirect migration background","Female","","","","","5"
"Main Tenant","2008","no migration background","Male","3114","0.446407608662827","0.435580311532941","0.457234905792714","1"
"Main Tenant","2008","no migration background","Female","3682","0.474607245476909","0.464196536313847","0.485017954639971","1"
"Main Tenant","2008","direct migration background","Male","551","0.707405530799665","0.677465408991988","0.737345652607342","1"
"Main Tenant","2008","direct migration background","Female","628","0.670391743324107","0.641726125942134","0.69905736070608","1"
"Main Tenant","2008","indirect migration background","Male","225","0.625130727909823","0.577690863371128","0.672570592448519","1"
"Main Tenant","2008","indirect migration background","Female","260","0.649806622746498","0.604718734585698","0.694894510907298","1"
"Nursing Home/Retirement Community","2008","no migration background","Male","11","","","","4"
"Nursing Home/Retirement Community","2008","no migration background","Female","34","0.00645234328540433","0.00478308255483016","0.00812160401597851","4"
"Nursing Home/Retirement Community","2008","direct migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2008","direct migration background","Female","4","","","","4"
"Nursing Home/Retirement Community","2008","indirect migration background","Female","","","","","4"
"Nursing Home/Retirement Community","2008","indirect migration background","Male","","","","","4"
"Owner","2008","no migration background","Male","4844","0.527661581872993","0.516788226613245","0.538534937132741","3"
"Owner","2008","no migration background","Female","4968","0.494032227031269","0.483608808883848","0.504455645178691","3"
"Owner","2008","direct migration background","Male","326","0.278439983053811","0.248942272453466","0.307937693654157","3"
"Owner","2008","direct migration background","Female","380","0.304056502170182","0.276004615955781","0.332108388384583","3"
"Owner","2008","indirect migration background","Female","160","0.326073586052395","0.281766018086619","0.370381154018171","3"
"Owner","2008","indirect migration background","Male","165","0.339813319386436","0.293396895967414","0.386229742805458","3"
"Sub-Tenant","2008","no migration background","Female","154","0.0249081842064171","0.0216590707076425","0.0281572977051917","2"
"Sub-Tenant","2008","no migration background","Male","129","0.0234224409838656","0.0201284026291973","0.0267164793385339","2"
"Sub-Tenant","2008","direct migration background","Male","10","","","","2"
"Sub-Tenant","2008","direct migration background","Female","21","","","","2"
"Sub-Tenant","2008","indirect migration background","Male","10","","","","2"
"Sub-Tenant","2008","indirect migration background","Female","10","","","","2"
"Tenant","2008","no migration background","Female","","","","","5"
"Tenant","2008","no migration background","Male","","","","","5"
"Tenant","2008","direct migration background","Male","","","","","5"
"Tenant","2008","direct migration background","Female","","","","","5"
"Tenant","2008","indirect migration background","Male","","","","","5"
"Tenant","2008","indirect migration background","Female","","","","","5"
"Main Tenant","2009","no migration background","Male","2922","0.443428688512332","0.432294082668512","0.454563294356152","1"
"Main Tenant","2009","no migration background","Female","3476","0.477481536829988","0.466724729935479","0.488238343724497","1"
"Main Tenant","2009","direct migration background","Male","459","0.665925954589236","0.632546076356577","0.699305832821895","1"
"Main Tenant","2009","direct migration background","Female","535","0.650658772661056","0.61966548015112","0.681652065170992","1"
"Main Tenant","2009","indirect migration background","Male","203","0.627317133407969","0.577439277259737","0.6771949895562","1"
"Main Tenant","2009","indirect migration background","Female","238","0.623030277646743","0.575298423015961","0.670762132277526","1"
"Nursing Home/Retirement Community","2009","no migration background","Male","10","","","","4"
"Nursing Home/Retirement Community","2009","no migration background","Female","29","","","","4"
"Nursing Home/Retirement Community","2009","direct migration background","Male","1","","","","4"
"Nursing Home/Retirement Community","2009","direct migration background","Female","2","","","","4"
"Nursing Home/Retirement Community","2009","indirect migration background","Female","","","","","4"
"Nursing Home/Retirement Community","2009","indirect migration background","Male","","","","","4"
"Owner","2009","no migration background","Male","4581","0.531904938793245","0.52072121103044","0.543088666556049","3"
"Owner","2009","no migration background","Female","4619","0.492984078408413","0.482217405837337","0.503750750979489","3"
"Owner","2009","direct migration background","Male","291","0.300881201310716","0.268423076471586","0.333339326149846","3"
"Owner","2009","direct migration background","Female","349","0.32090640192146","0.290559094919703","0.351253708923217","3"
"Owner","2009","indirect migration background","Male","152","0.347751601119885","0.298622867447655","0.396880334792114","3"
"Owner","2009","indirect migration background","Female","149","0.339492301290974","0.292852745529131","0.386131857052818","3"
"Sub-Tenant","2009","no migration background","Male","134","0.0222343582644781","0.0189296568093895","0.0255390597195668","2"
"Sub-Tenant","2009","no migration background","Female","159","0.0239727606890705","0.020678603987764","0.027266917390377","2"
"Sub-Tenant","2009","direct migration background","Male","16","","","","2"
"Sub-Tenant","2009","indirect migration background","Male","6","","","","2"
"Sub-Tenant","2009","direct migration background","Female","23","","","","2"
"Sub-Tenant","2009","indirect migration background","Female","9","","","","2"
"Tenant","2009","no migration background","Male","","","","","5"
"Tenant","2009","no migration background","Female","","","","","5"
"Tenant","2009","direct migration background","Male","","","","","5"
"Tenant","2009","direct migration background","Female","","","","","5"
"Tenant","2009","indirect migration background","Male","","","","","5"
"Tenant","2009","indirect migration background","Female","","","","","5"
"Main Tenant","2010","no migration background","Male","3775","0.437584224314118","0.427489824960975","0.447678623667261","1"
"Main Tenant","2010","no migration background","Female","5169","0.472225453278119","0.462898238350337","0.481552668205901","1"
"Main Tenant","2010","direct migration background","Male","849","0.653590782315786","0.627774689465778","0.679406875165794","1"
"Main Tenant","2010","direct migration background","Female","1062","0.64559004114682","0.622268417509065","0.668911664784575","1"
"Main Tenant","2010","indirect migration background","Male","318","0.599312022577054","0.558320734104034","0.640303311050074","1"
"Main Tenant","2010","indirect migration background","Female","435","0.609435495210178","0.572739095124268","0.646131895296088","1"
"Nursing Home/Retirement Community","2010","no migration background","Male","15","","","","4"
"Nursing Home/Retirement Community","2010","direct migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2010","no migration background","Female","30","0.00545717825364035","0.0040807648883352","0.00683359161894551","4"
"Nursing Home/Retirement Community","2010","indirect migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2010","direct migration background","Female","2","","","","4"
"Nursing Home/Retirement Community","2010","indirect migration background","Female","1","","","","4"
"Owner","2010","no migration background","Male","5353","0.538476949055714","0.52833313770503","0.548620760406397","3"
"Owner","2010","no migration background","Female","5617","0.499672528062888","0.49033089124733","0.509014164878446","3"
"Owner","2010","direct migration background","Male","439","0.319802497548548","0.294497792635272","0.345107202461823","3"
"Owner","2010","direct migration background","Female","534","0.334750170527967","0.311742099881441","0.357758241174492","3"
"Owner","2010","indirect migration background","Male","227","0.378435053378316","0.337865441353836","0.419004665402796","3"
"Owner","2010","indirect migration background","Female","231","0.349656506989705","0.313788651537109","0.385524362442302","3"
"Sub-Tenant","2010","no migration background","Male","135","0.0204315543389518","0.0175529034147472","0.0233102052631563","2"
"Sub-Tenant","2010","no migration background","Female","189","0.0226448404053528","0.0198653581569152","0.0254243226537904","2"
"Sub-Tenant","2010","direct migration background","Male","17","","","","2"
"Sub-Tenant","2010","direct migration background","Female","18","","","","2"
"Sub-Tenant","2010","indirect migration background","Male","4","","","","2"
"Sub-Tenant","2010","indirect migration background","Female","12","","","","2"
"Tenant","2010","no migration background","Male","","","","","5"
"Tenant","2010","no migration background","Female","","","","","5"
"Tenant","2010","direct migration background","Male","","","","","5"
"Tenant","2010","direct migration background","Female","","","","","5"
"Tenant","2010","indirect migration background","Male","","","","","5"
"Tenant","2010","indirect migration background","Female","","","","","5"
"Main Tenant","2011","no migration background","Male","4477","0.432591296270204","0.423374637965614","0.441807954574794","1"
"Main Tenant","2011","no migration background","Female","6199","0.470846815966237","0.462339730881478","0.479353901050995","1"
"Main Tenant","2011","direct migration background","Male","909","0.646892580120662","0.622275682653876","0.671509477587448","1"
"Main Tenant","2011","direct migration background","Female","1155","0.620741985123405","0.598523814351591","0.642960155895218","1"
"Main Tenant","2011","indirect migration background","Male","359","0.588561852718861","0.550196615771655","0.626927089666066","1"
"Main Tenant","2011","indirect migration background","Female","501","0.642981712396214","0.609314835242003","0.676648589550425","1"
"Nursing Home/Retirement Community","2011","no migration background","Male","21","","","","4"
"Nursing Home/Retirement Community","2011","no migration background","Female","36","0.00517279751473249","0.00395019068924384","0.00639540434022115","4"
"Nursing Home/Retirement Community","2011","direct migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2011","direct migration background","Female","1","","","","4"
"Nursing Home/Retirement Community","2011","indirect migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2011","indirect migration background","Female","1","","","","4"
"Owner","2011","no migration background","Male","6455","0.543878327249126","0.534612635833228","0.553144018665024","3"
"Owner","2011","no migration background","Female","6821","0.50547065154647","0.496949579088586","0.513991724004355","3"
"Owner","2011","direct migration background","Male","519","0.336465212492968","0.312128285301277","0.360802139684658","3"
"Owner","2011","direct migration background","Female","659","0.364805382474606","0.342762449518232","0.38684831543098","3"
"Owner","2011","indirect migration background","Female","266","0.334091576403522","0.300948080898214","0.36723507190883","3"
"Owner","2011","indirect migration background","Male","267","0.384692574904931","0.346761728680741","0.42262342112912","3"
"Sub-Tenant","2011","no migration background","Male","147","0.0205241298176796","0.0178864878224006","0.0231617718129586","2"
"Sub-Tenant","2011","no migration background","Female","169","0.0185097349725606","0.0162125638452503","0.0208069060998709","2"
"Sub-Tenant","2011","direct migration background","Male","20","","","","2"
"Sub-Tenant","2011","direct migration background","Female","17","","","","2"
"Sub-Tenant","2011","indirect migration background","Male","6","","","","2"
"Sub-Tenant","2011","indirect migration background","Female","10","","","","2"
"Tenant","2011","no migration background","Female","","","","","5"
"Tenant","2011","no migration background","Male","","","","","5"
"Tenant","2011","direct migration background","Male","","","","","5"
"Tenant","2011","direct migration background","Female","","","","","5"
"Tenant","2011","indirect migration background","Male","","","","","5"
"Tenant","2011","indirect migration background","Female","","","","","5"
"Main Tenant","2012","no migration background","Male","4436","0.435920905825518","0.426602375678179","0.445239435972857","1"
"Main Tenant","2012","no migration background","Female","6068","0.47091927446195","0.462323260512389","0.47951528841151","1"
"Main Tenant","2012","direct migration background","Male","841","0.640646590931245","0.615192832994722","0.666100348867767","1"
"Main Tenant","2012","direct migration background","Female","1074","0.633401660454563","0.610535490707707","0.65626783020142","1"
"Main Tenant","2012","indirect migration background","Male","353","0.583993605500024","0.54510166989157","0.622885541108479","1"
"Main Tenant","2012","indirect migration background","Female","470","0.606865690243527","0.572070684107774","0.64166069637928","1"
"Nursing Home/Retirement Community","2012","no migration background","Female","27","","","","4"
"Nursing Home/Retirement Community","2012","no migration background","Male","14","","","","4"
"Nursing Home/Retirement Community","2012","direct migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2012","direct migration background","Female","1","","","","4"
"Nursing Home/Retirement Community","2012","indirect migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2012","indirect migration background","Female","1","","","","4"
"Owner","2012","no migration background","Male","6292","0.544043350693028","0.534683862648297","0.55340283873776","3"
"Owner","2012","no migration background","Female","6673","0.504072680012166","0.495462375617362","0.512682984406971","3"
"Owner","2012","direct migration background","Female","623","0.35917564963476","0.336409922638679","0.38194137663084","3"
"Owner","2012","direct migration background","Male","513","0.348591432391857","0.323312027091063","0.373870837692651","3"
"Owner","2012","indirect migration background","Female","276","0.349939137269059","0.315963045609492","0.383915228928627","3"
"Owner","2012","indirect migration background","Male","257","0.391928403277053","0.353408406953375","0.430448399600732","3"
"Sub-Tenant","2012","no migration background","Male","136","0.0181257803446979","0.0156188062357105","0.0206327544536854","2"
"Sub-Tenant","2012","no migration background","Female","185","0.0212391390784948","0.0187561794410815","0.0237220987159082","2"
"Sub-Tenant","2012","direct migration background","Female","8","","","","2"
"Sub-Tenant","2012","direct migration background","Male","11","","","","2"
"Sub-Tenant","2012","indirect migration background","Male","7","","","","2"
"Sub-Tenant","2012","indirect migration background","Female","10","","","","2"
"Tenant","2012","no migration background","Male","","","","","5"
"Tenant","2012","no migration background","Female","","","","","5"
"Tenant","2012","direct migration background","Male","","","","","5"
"Tenant","2012","direct migration background","Female","","","","","5"
"Tenant","2012","indirect migration background","Male","","","","","5"
"Tenant","2012","indirect migration background","Female","","","","","5"
"Main Tenant","2013","no migration background","Male","4230","0.417084374103109","0.407586425996116","0.426582322210102","1"
"Main Tenant","2013","no migration background","Female","5787","0.457496835666186","0.448691545144842","0.466302126187529","1"
"Main Tenant","2013","direct migration background","Male","2043","0.690831018146115","0.673987499598859","0.707674536693371","1"
"Main Tenant","2013","direct migration background","Female","2480","0.656302812089619","0.640650781677621","0.671954842501617","1"
"Main Tenant","2013","indirect migration background","Male","691","0.661950515613128","0.633526843909408","0.690374187316848","1"
"Main Tenant","2013","indirect migration background","Female","775","0.673074092519455","0.646229600444168","0.699918584594742","1"
"Nursing Home/Retirement Community","2013","no migration background","Male","15","","","","4"
"Nursing Home/Retirement Community","2013","no migration background","Female","32","0.00456316611720452","0.0033719556595454","0.00575437657486364","4"
"Nursing Home/Retirement Community","2013","direct migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2013","direct migration background","Female","","","","","4"
"Nursing Home/Retirement Community","2013","indirect migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2013","indirect migration background","Female","1","","","","4"
"Owner","2013","no migration background","Male","5974","0.563931148883395","0.554378901557439","0.573483396209351","3"
"Owner","2013","no migration background","Female","6325","0.520351776204212","0.511521822115842","0.529181730292583","3"
"Owner","2013","direct migration background","Male","822","0.301032691520744","0.284314695812632","0.317750687228856","3"
"Owner","2013","direct migration background","Female","1018","0.330070524789931","0.314573494710703","0.34556755486916","3"
"Owner","2013","indirect migration background","Male","357","0.317504749502175","0.289534122174348","0.345475376830002","3"
"Owner","2013","indirect migration background","Female","377","0.29979772038555","0.27357818399843","0.326017256772669","3"
"Sub-Tenant","2013","no migration background","Male","134","0.0170746712846506","0.0145792066298195","0.0195701359394816","2"
"Sub-Tenant","2013","no migration background","Female","153","0.0175882220123972","0.0152649168669693","0.019911527157825","2"
"Sub-Tenant","2013","direct migration background","Male","27","","","","2"
"Sub-Tenant","2013","direct migration background","Female","39","0.0136266631204494","0.00980593633649115","0.0174473899044077","2"
"Sub-Tenant","2013","indirect migration background","Male","16","","","","2"
"Sub-Tenant","2013","indirect migration background","Female","20","","","","2"
"Tenant","2013","no migration background","Male","","","","","5"
"Tenant","2013","no migration background","Female","","","","","5"
"Tenant","2013","direct migration background","Male","","","","","5"
"Tenant","2013","direct migration background","Female","","","","","5"
"Tenant","2013","indirect migration background","Male","","","","","5"
"Tenant","2013","indirect migration background","Female","","","","","5"
"Main Tenant","2014","no migration background","Male","3898","0.427628049033257","0.41768998295061","0.437566115115904","1"
"Main Tenant","2014","no migration background","Female","5187","0.461794625741773","0.452541475040367","0.47104777644318","1"
"Main Tenant","2014","direct migration background","Male","1617","0.690210066663076","0.671550205170958","0.708869928155194","1"
"Main Tenant","2014","direct migration background","Female","1905","0.637500053479675","0.619766868753249","0.655233238206101","1"
"Main Tenant","2014","indirect migration background","Male","582","0.65414473667901","0.623121412132737","0.685168061225282","1"
"Main Tenant","2014","indirect migration background","Female","666","0.640076326613229","0.610763981350311","0.669388671876147","1"
"Nursing Home/Retirement Community","2014","no migration background","Male","14","","","","4"
"Nursing Home/Retirement Community","2014","direct migration background","Male","1","","","","4"
"Nursing Home/Retirement Community","2014","no migration background","Female","27","","","","4"
"Nursing Home/Retirement Community","2014","direct migration background","Female","2","","","","4"
"Nursing Home/Retirement Community","2014","indirect migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2014","indirect migration background","Female","1","","","","4"
"Owner","2014","no migration background","Male","5492","0.555491496177248","0.545509707731872","0.565473284622624","3"
"Owner","2014","no migration background","Female","5772","0.513427556358403","0.504150621116517","0.522704491600288","3"
"Owner","2014","direct migration background","Male","717","0.294119971424062","0.275732931230448","0.312507011617675","3"
"Owner","2014","direct migration background","Female","896","0.347411355240207","0.329846910991304","0.36497579948911","3"
"Owner","2014","indirect migration background","Female","345","0.330085945919425","0.301368055103527","0.358803836735323","3"
"Owner","2014","indirect migration background","Male","312","0.331926558440748","0.301212491887561","0.362640624993935","3"
"Sub-Tenant","2014","no migration background","Male","116","0.0148004349057731","0.0123747802980726","0.0172260895134735","2"
"Sub-Tenant","2014","no migration background","Female","165","0.0206991578564878","0.0180565934235706","0.023341722289405","2"
"Sub-Tenant","2014","direct migration background","Male","24","","","","2"
"Sub-Tenant","2014","direct migration background","Female","20","","","","2"
"Sub-Tenant","2014","indirect migration background","Male","9","","","","2"
"Sub-Tenant","2014","indirect migration background","Female","18","","","","2"
"Tenant","2014","no migration background","Male","","","","","5"
"Tenant","2014","no migration background","Female","","","","","5"
"Tenant","2014","direct migration background","Male","","","","","5"
"Tenant","2014","direct migration background","Female","","","","","5"
"Tenant","2014","indirect migration background","Male","","","","","5"
"Tenant","2014","indirect migration background","Female","","","","","5"
"Main Tenant","2015","no migration background","Male","3739","0.426226925691456","0.416052934196611","0.436400917186302","1"
"Main Tenant","2015","direct migration background","Male","1990","0.687565784988845","0.670264987190313","0.704866582787376","1"
"Main Tenant","2015","direct migration background","Female","2293","0.633336233411308","0.616743163190744","0.649929303631872","1"
"Main Tenant","2015","no migration background","Female","4959","0.460528934088373","0.451054057305083","0.470003810871663","1"
"Main Tenant","2015","indirect migration background","Male","524","0.634914504814694","0.6022587469585","0.667570262670889","1"
"Main Tenant","2015","indirect migration background","Female","625","0.648226551515355","0.618222036804395","0.678231066226314","1"
"Nursing Home/Retirement Community","2015","no migration background","Female","26","","","","4"
"Nursing Home/Retirement Community","2015","no migration background","Male","17","","","","4"
"Nursing Home/Retirement Community","2015","direct migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2015","direct migration background","Female","4","","","","4"
"Nursing Home/Retirement Community","2015","indirect migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2015","indirect migration background","Female","1","","","","4"
"Owner","2015","no migration background","Female","5509","0.520040206819874","0.510543305576541","0.529537108063206","3"
"Owner","2015","no migration background","Male","5204","0.554274310081009","0.544048515708492","0.564500104453527","3"
"Owner","2015","direct migration background","Male","706","0.290425296532317","0.273480124164179","0.307370468900455","3"
"Owner","2015","direct migration background","Female","891","0.340502744712595","0.324185666673084","0.356819822752106","3"
"Owner","2015","indirect migration background","Female","333","0.325326566810402","0.295889248735813","0.35476388488499","3"
"Owner","2015","indirect migration background","Male","298","0.342452156121498","0.310266046599071","0.374638265643925","3"
"Sub-Tenant","2015","no migration background","Male","116","0.0168893324457783","0.014238341198285","0.0195403236932716","2"
"Sub-Tenant","2015","no migration background","Female","137","0.0154042529369513","0.0130632048730824","0.0177453010008202","2"
"Sub-Tenant","2015","direct migration background","Male","61","0.0220089184788382","0.016532501527692","0.0274853354299844","2"
"Sub-Tenant","2015","direct migration background","Female","52","0.0246695161306088","0.0193284027073186","0.0300106295538989","2"
"Sub-Tenant","2015","indirect migration background","Female","14","","","","2"
"Sub-Tenant","2015","indirect migration background","Male","13","","","","2"
"Tenant","2015","no migration background","Male","","","","","5"
"Tenant","2015","no migration background","Female","","","","","5"
"Tenant","2015","direct migration background","Male","","","","","5"
"Tenant","2015","direct migration background","Female","","","","","5"
"Tenant","2015","indirect migration background","Male","","","","","5"
"Tenant","2015","indirect migration background","Female","","","","","5"
"Main Tenant","2016","no migration background","Male","3435","0.419634153878186","0.409108851013526","0.430159456742846","1"
"Main Tenant","2016","direct migration background","Male","1565","0.686555401220907","0.667327566481808","0.705783235960005","1"
"Main Tenant","2016","no migration background","Female","4560","0.455661763199753","0.445849887897846","0.465473638501659","1"
"Main Tenant","2016","direct migration background","Female","1868","0.642145995694677","0.624030852097683","0.66026113929167","1"
"Main Tenant","2016","indirect migration background","Male","479","0.640080821379643","0.606156995691348","0.674004647067939","1"
"Main Tenant","2016","indirect migration background","Female","575","0.609145935089665","0.577598916110973","0.640692954068357","1"
"Nursing Home/Retirement Community","2016","no migration background","Male","13","","","","4"
"Nursing Home/Retirement Community","2016","no migration background","Female","29","","","","4"
"Nursing Home/Retirement Community","2016","direct migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2016","direct migration background","Female","4","","","","4"
"Nursing Home/Retirement Community","2016","indirect migration background","Female","","","","","4"
"Nursing Home/Retirement Community","2016","indirect migration background","Male","","","","","4"
"Owner","2016","no migration background","Male","4886","0.556827300321832","0.54623244517091","0.567422155472755","3"
"Owner","2016","no migration background","Female","5171","0.519989821433178","0.510147014862327","0.529832628004028","3"
"Owner","2016","direct migration background","Male","630","0.294639972505139","0.275744252437182","0.313535692573097","3"
"Owner","2016","direct migration background","Female","782","0.337969511136947","0.320094360591631","0.355844661682263","3"
"Owner","2016","indirect migration background","Male","278","0.335970642822694","0.302587345810495","0.369353939834894","3"
"Owner","2016","indirect migration background","Female","324","0.346487796229325","0.315722495989203","0.377253096469447","3"
"Sub-Tenant","2016","no migration background","Male","111","0.0211439008544149","0.018075583711466","0.0242122179973638","2"
"Sub-Tenant","2016","no migration background","Female","137","0.0191463756886633","0.0164465128908904","0.0218462384864363","2"
"Sub-Tenant","2016","direct migration background","Male","41","0.0188046262739541","0.0131744461321173","0.024434806415791","2"
"Sub-Tenant","2016","direct migration background","Female","36","0.0162498765696162","0.01147195095412","0.0210278021851125","2"
"Sub-Tenant","2016","indirect migration background","Female","20","","","","2"
"Sub-Tenant","2016","indirect migration background","Male","12","","","","2"
"Tenant","2016","no migration background","Male","","","","","5"
"Tenant","2016","no migration background","Female","","","","","5"
"Tenant","2016","direct migration background","Male","","","","","5"
"Tenant","2016","direct migration background","Female","","","","","5"
"Tenant","2016","indirect migration background","Male","","","","","5"
"Tenant","2016","indirect migration background","Female","","","","","5"
"Main Tenant","2017","no migration background","Male","3930","0.423742415110636","0.413876008908534","0.433608821312738","1"
"Main Tenant","2017","no migration background","Female","5043","0.448029413712748","0.438762342611748","0.457296484813747","1"
"Main Tenant","2017","direct migration background","Male","2947","0.676342489368488","0.66127507324349","0.691409905493486","1"
"Main Tenant","2017","direct migration background","Female","2922","0.644368160684503","0.629147845456388","0.659588475912618","1"
"Main Tenant","2017","indirect migration background","Male","531","0.627796776721323","0.595300153589764","0.660293399852883","1"
"Main Tenant","2017","indirect migration background","Female","611","0.62388328486617","0.593693297065638","0.654073272666701","1"
"Nursing Home/Retirement Community","2017","no migration background","Male","19","","","","4"
"Nursing Home/Retirement Community","2017","no migration background","Female","32","0.00541323655451171","0.00404588211692582","0.0067805909920976","4"
"Nursing Home/Retirement Community","2017","direct migration background","Female","5","","","","4"
"Nursing Home/Retirement Community","2017","direct migration background","Male","1","","","","4"
"Nursing Home/Retirement Community","2017","indirect migration background","Female","","","","","4"
"Nursing Home/Retirement Community","2017","indirect migration background","Male","","","","","4"
"Owner","2017","no migration background","Male","5515","0.548961602359433","0.539026383525172","0.558896821193694","3"
"Owner","2017","no migration background","Female","5820","0.526534443374044","0.517230033097951","0.535838853650137","3"
"Owner","2017","direct migration background","Male","624","0.297354222712507","0.282633881481677","0.312074563943338","3"
"Owner","2017","direct migration background","Female","785","0.329825947935728","0.314877623789408","0.344774272082047","3"
"Owner","2017","indirect migration background","Male","300","0.336298702763987","0.304538186191346","0.368059219336629","3"
"Owner","2017","indirect migration background","Female","363","0.357678103467104","0.327805540455968","0.38755066647824","3"
"Sub-Tenant","2017","no migration background","Male","172","0.0244702693362021","0.02138538187746","0.0275551567949442","2"
"Sub-Tenant","2017","no migration background","Female","167","0.0200229063586964","0.0174125320629203","0.0226332806544725","2"
"Sub-Tenant","2017","direct migration background","Male","132","0.0246283269366461","0.0196370102416702","0.0296196436316221","2"
"Sub-Tenant","2017","direct migration background","Female","88","0.0220137441869189","0.0173485510705791","0.0266789373032588","2"
"Sub-Tenant","2017","indirect migration background","Male","19","","","","2"
"Sub-Tenant","2017","indirect migration background","Female","15","","","","2"
"Tenant","2017","no migration background","Male","","","","","5"
"Tenant","2017","no migration background","Female","","","","","5"
"Tenant","2017","direct migration background","Male","","","","","5"
"Tenant","2017","direct migration background","Female","","","","","5"
"Tenant","2017","indirect migration background","Male","","","","","5"
"Tenant","2017","indirect migration background","Female","","","","","5"
"Main Tenant","2018","no migration background","Male","3903","0.420625336275267","0.410584700450324","0.430665972100211","1"
"Main Tenant","2018","no migration background","Female","4999","0.452848194313341","0.443405975792901","0.462290412833781","1"
"Main Tenant","2018","direct migration background","Male","3459","0.676630779175608","0.662380427155857","0.690881131195358","1"
"Main Tenant","2018","direct migration background","Female","3189","0.649809614565116","0.63503950913464","0.664579719995592","1"
"Main Tenant","2018","indirect migration background","Male","530","0.613575292455073","0.580448802588272","0.646701782321875","1"
"Main Tenant","2018","indirect migration background","Female","620","0.5947624115115","0.564165572375666","0.625359250647335","1"
"Nursing Home/Retirement Community","2018","no migration background","Male","21","","","","4"
"Nursing Home/Retirement Community","2018","no migration background","Female","31","0.00508911747966438","0.00373935566584354","0.00643887929348521","4"
"Nursing Home/Retirement Community","2018","direct migration background","Male","1","","","","4"
"Nursing Home/Retirement Community","2018","indirect migration background","Male","","","","","4"
"Nursing Home/Retirement Community","2018","direct migration background","Female","1","","","","4"
"Nursing Home/Retirement Community","2018","indirect migration background","Female","","","","","4"
"Owner","2018","no migration background","Male","5215","0.556097093881172","0.54599170436492","0.566202483397423","3"
"Owner","2018","no migration background","Female","5502","0.526006394467269","0.516534746205908","0.535478042728629","3"
"Owner","2018","direct migration background","Male","579","0.304630430908125","0.290608918496155","0.318651943320096","3"
"Owner","2018","direct migration background","Female","734","0.330444087209932","0.315880081610659","0.345008092809204","3"
"Owner","2018","indirect migration background","Male","289","0.363582291672554","0.330857150112079","0.396307433233029","3"
"Owner","2018","indirect migration background","Female","357","0.38609887437306","0.35575657927608","0.41644116947004","3"
"Sub-Tenant","2018","no migration background","Male","147","0.0201304071736734","0.017273841773853","0.0229869725734937","2"
"Sub-Tenant","2018","no migration background","Female","144","0.0160562937397261","0.0136720448620418","0.0184405426174104","2"
"Sub-Tenant","2018","direct migration background","Male","100","0.017230541722306","0.01326615813598","0.0211949253086319","2"
"Sub-Tenant","2018","direct migration background","Female","83","0.0189812736027035","0.014756146839854","0.023206400365553","2"
"Sub-Tenant","2018","indirect migration background","Male","11","","","","2"
"Sub-Tenant","2018","indirect migration background","Female","12","","","","2"
"Tenant","2018","no migration background","Male","","","","","5"
"Tenant","2018","no migration background","Female","","","","","5"
"Tenant","2018","direct migration background","Male","","","","","5"
"Tenant","2018","direct migration background","Female","","","","","5"
"Tenant","2018","indirect migration background","Male","","","","","5"
"Tenant","2018","indirect migration background","Female","","","","","5"
"Main Tenant","2019","no migration background","Male","3853","0.421398989918879","0.4117045217617","0.431093458076058","1"
"Main Tenant","2019","direct migration background","Male","3050","0.663576367419722","0.648526021238867","0.678626713600576","1"
"Main Tenant","2019","no migration background","Female","4754","0.447030020722092","0.437586516221628","0.456473525222556","1"
"Main Tenant","2019","direct migration background","Female","2731","0.628608292527348","0.612718516831236","0.64449806822346","1"
"Main Tenant","2019","indirect migration background","Male","472","0.556828909489146","0.523175276005393","0.590482542972899","1"
"Main Tenant","2019","indirect migration background","Female","560","0.608621679016392","0.577487731737189","0.639755626295594","1"
"Nursing Home/Retirement Community","2019","no migration background","Male","23","","","","4"
