"ple0016","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2018","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2018","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2018","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2018","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2018","Couple + C. GT 16 ","higher education","","","","","2"
"No","2018","Couple + C. LE and GT 16","in school","","","","","2"
"No","2018","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2018","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2018","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2018","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2018","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2018","Couple + C. LE and GT 16","higher education","","","","","2"
"Yes","2018","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2018","(Married) couple without C. ","higher education","","","","","1"
"Yes","2018","Single parent ","in school","","","","","1"
"Yes","2018","Single parent ","inadequately","","","","","1"
"Yes","2018","Single parent ","general elemantary","","","","","1"
"Yes","2018","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2018","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2018","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2018","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2018","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2018","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2018","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2018","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2018","1-pers.-HH","in school","","","","","1"
"Yes","2018","1-pers.-HH","inadequately","","","","","1"
"Yes","2018","1-pers.-HH","general elemantary","","","","","1"
"Yes","2018","1-pers.-HH","middle vocational","","","","","1"
"Yes","2018","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2018","1-pers.-HH","higher vocational","","","","","1"
"Yes","2018","1-pers.-HH","higher education","","","","","1"
"Yes","2018","(Married) couple without C. ","in school","","","","","1"
"Yes","2018","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2018","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2018","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2018","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2018","Single parent ","middle vocational","","","","","1"
"Yes","2018","Single parent ","vocational + Abi","","","","","1"
"Yes","2018","Single parent ","higher vocational","","","","","1"
"Yes","2018","Single parent ","higher education","","","","","1"
"Yes","2018","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2018","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2018","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2018","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2018","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2018","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2019","1-pers.-HH","in school","","","","","2"
"No","2019","1-pers.-HH","inadequately","44","0.838758007211525","0.735788776271588","0.941727238151461","2"
"No","2019","1-pers.-HH","general elemantary","388","0.969198974178732","0.952224527814969","0.986173420542494","2"
"No","2019","1-pers.-HH","middle vocational","1912","0.957632038074437","0.948779886949943","0.96648418919893","2"
"No","2019","1-pers.-HH","vocational + Abi","326","0.996942219173609","0.990985195970312","1.00289924237691","2"
"No","2019","1-pers.-HH","higher vocational","248","0.98410537758468","0.968754828628478","0.999455926540882","2"
"No","2019","1-pers.-HH","higher education","1128","0.973320914421981","0.964035636457396","0.982606192386567","2"
"No","2019","(Married) couple without C. ","in school","4","","","","2"
"No","2019","(Married) couple without C. ","inadequately","58","0.945836782267457","0.888566042372825","1.00310752216209","2"
"No","2019","(Married) couple without C. ","general elemantary","592","0.942716693696435","0.924468969637637","0.960964417755233","2"
"No","2019","(Married) couple without C. ","middle vocational","3750","0.961930699128893","0.955922528868518","0.967938869389268","2"
"No","2019","(Married) couple without C. ","vocational + Abi","537","0.988183019522227","0.979118939685642","0.997247099358812","2"
"No","2019","(Married) couple without C. ","higher vocational","682","0.96721936423381","0.954158552701133","0.980280175766488","2"
"No","2019","(Married) couple without C. ","higher education","2513","0.983901203839026","0.979040133323763","0.98876227435429","2"
"No","2019","Single parent ","in school","70","1","1","1","2"
"No","2019","Single parent ","inadequately","60","0.992752373651413","0.971638369095466","1.01386637820736","2"
"No","2019","Single parent ","general elemantary","301","0.985327746930651","0.971811688512907","0.998843805348395","2"
"No","2019","Single parent ","middle vocational","913","0.994991023438382","0.990426720972351","0.999555325904413","2"
"No","2019","Single parent ","vocational + Abi","176","0.98987106185547","0.975161173943977","1.00458094976696","2"
"No","2019","Single parent ","higher vocational","73","0.973416053975687","0.937009763085009","1.00982234486636","2"
"No","2019","Single parent ","higher education","336","0.989135052525486","0.978099607446668","1.00017049760431","2"
"No","2019","Couple + C. LE 16 ","in school","","","","","2"
"No","2019","Couple + C. LE 16 ","inadequately","102","1","1","1","2"
"No","2019","Couple + C. LE 16 ","general elemantary","376","0.996503948446144","0.990545875144961","1.00246202174733","2"
"No","2019","Couple + C. LE 16 ","middle vocational","1834","0.995172610888399","0.99200735635999","0.998337865416808","2"
"No","2019","Couple + C. LE 16 ","vocational + Abi","625","0.997019304310072","0.992759071117991","1.00127953750215","2"
"No","2019","Couple + C. LE 16 ","higher vocational","308","0.992930273183209","0.98361858147914","1.00224196488728","2"
"No","2019","Couple + C. LE 16 ","higher education","1844","0.996397182345137","0.993670632004416","0.999123732685857","2"
"No","2019","Couple + C. GT 16 ","in school","100","0.995155792082123","0.981614991903632","1.00869659226061","2"
"No","2019","Couple + C. GT 16 ","inadequately","37","0.91581473303115","0.830822738251012","1.00080672781129","2"
"No","2019","Couple + C. GT 16 ","general elemantary","305","0.989057074747323","0.9774385730429","1.00067557645175","2"
"No","2019","Couple + C. GT 16 ","middle vocational","1323","0.982925877477624","0.976010231927391","0.989841523027858","2"
"No","2019","Couple + C. GT 16 ","vocational + Abi","262","1","1","1","2"
"No","2019","Couple + C. GT 16 ","higher vocational","197","0.977815343186738","0.95750453580707","0.998126150566406","2"
"No","2019","Couple + C. GT 16 ","higher education","575","0.990316017003733","0.982353067979598","0.998278966027868","2"
"No","2019","Couple + C. LE and GT 16","in school","143","1","1","1","2"
"No","2019","Couple + C. LE and GT 16","inadequately","54","0.988617595423646","0.96107899655286","1.01615619429443","2"
"No","2019","Couple + C. LE and GT 16","general elemantary","295","0.997372221909604","0.991540118534353","1.00320432528485","2"
"No","2019","Couple + C. LE and GT 16","middle vocational","851","0.995476603284014","0.99099176556269","0.999961441005337","2"
"No","2019","Couple + C. LE and GT 16","vocational + Abi","178","0.99803619360297","0.991568725146042","1.0045036620599","2"
"No","2019","Couple + C. LE and GT 16","higher vocational","97","1","1","1","2"
"No","2019","Couple + C. LE and GT 16","higher education","422","0.998771370846559","0.995437040589679","1.00210570110344","2"
"Yes","2019","(Married) couple without C. ","higher vocational","32","0.0327806357661896","0.0197198242335121","0.045841447298867","1"
"Yes","2019","(Married) couple without C. ","higher education","62","0.0160987961609738","0.0112377256457103","0.0209598666762373","1"
"Yes","2019","Single parent ","in school","","","","","1"
"Yes","2019","Single parent ","inadequately","2","","","","1"
"Yes","2019","Single parent ","general elemantary","3","","","","1"
"Yes","2019","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2019","Couple + C. LE 16 ","general elemantary","1","","","","1"
"Yes","2019","Couple + C. LE 16 ","middle vocational","8","","","","1"
"Yes","2019","Couple + C. LE 16 ","vocational + Abi","4","","","","1"
"Yes","2019","Couple + C. LE 16 ","higher vocational","3","","","","1"
"Yes","2019","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2019","Couple + C. GT 16 ","higher vocational","5","","","","1"
"Yes","2019","Couple + C. GT 16 ","higher education","6","","","","1"
"Yes","2019","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2019","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Yes","2019","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2019","(Married) couple without C. ","general elemantary","31","0.0572833063035652","0.0390355822447674","0.075531030362363","1"
"Yes","2019","Single parent ","vocational + Abi","2","","","","1"
"Yes","2019","Single parent ","higher vocational","2","","","","1"
"Yes","2019","Couple + C. GT 16 ","in school","1","","","","1"
"Yes","2019","Couple + C. GT 16 ","inadequately","4","","","","1"
"Yes","2019","Couple + C. LE and GT 16","middle vocational","9","","","","1"
"Yes","2019","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Yes","2019","1-pers.-HH","in school","","","","","1"
"Yes","2019","1-pers.-HH","inadequately","5","","","","1"
"Yes","2019","1-pers.-HH","general elemantary","10","","","","1"
"Yes","2019","1-pers.-HH","middle vocational","77","0.0423679619255633","0.03351581080107","0.0512201130500567","1"
"Yes","2019","1-pers.-HH","vocational + Abi","4","","","","1"
"Yes","2019","1-pers.-HH","higher vocational","7","","","","1"
"Yes","2019","1-pers.-HH","higher education","29","","","","1"
"Yes","2019","(Married) couple without C. ","in school","","","","","1"
"Yes","2019","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2019","(Married) couple without C. ","middle vocational","147","0.0380693008711068","0.0320611306107318","0.0440774711314818","1"
"Yes","2019","(Married) couple without C. ","vocational + Abi","9","","","","1"
"Yes","2019","Single parent ","higher education","3","","","","1"
"Yes","2019","Single parent ","middle vocational","6","","","","1"
"Yes","2019","Couple + C. LE and GT 16","higher education","2","","","","1"
"Yes","2019","Couple + C. GT 16 ","middle vocational","25","","","","1"
"Yes","2019","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2019","Couple + C. GT 16 ","general elemantary","3","","","","1"
"Yes","2019","Couple + C. LE 16 ","higher education","11","","","","1"
"Yes","2019","Couple + C. LE and GT 16","general elemantary","1","","","","1"
