"plh0206i05","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2016","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","direct migration background","169","0.072266269162391","0.0620217801137741","0.0825107582110078","3"
"3 on scale 1-7 ","2016","16-34 y.","indirect migration background","1","","","","3"
"4 on scale 1-7","2016","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2016","66 and older","direct migration background","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2016","16-34 y.","no migration background","1","","","","4"
"4 on scale 1-7","2016","16-34 y.","direct migration background","138","0.066912642775363","0.0570265187198812","0.0767987668308448","4"
"4 on scale 1-7","2016","16-34 y.","indirect migration background","1","","","","4"
"4 on scale 1-7","2016","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2016","35-65 y.","direct migration background","96","0.0797559712776375","0.0673333877508891","0.092178554804386","4"
"4 on scale 1-7","2016","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2016","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","no migration background","2","","","","5"
"5 on scale 1-7","2016","16-34 y.","direct migration background","86","0.0584468224409852","0.0491654181418377","0.0677282267401328","5"
"5 on scale 1-7","2016","35-65 y.","direct migration background","40","0.0179444472602656","0.0118573269181911","0.0240315676023401","5"
"5 on scale 1-7","2016","66 and older","direct migration background","2","","","","5"
"5 on scale 1-7","2016","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","indirect migration background","3","","","","5"
"5 on scale 1-7","2016","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2016","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2016","35-65 y.","indirect migration background","1","","","","6"
"6 on scale 1-7","2016","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","direct migration background","45","0.0298763015337331","0.0231405232139628","0.0366120798535034","6"
"6 on scale 1-7","2016","35-65 y.","direct migration background","28","","","","6"
"6 on scale 1-7","2016","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","indirect migration background","4","","","","6"
"6 on scale 1-7","2016","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2016","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2016","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2016","66 and older","no migration background","","","","","7"
"7 Strongly agree","2016","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2016","16-34 y.","no migration background","2","","","","7"
"7 Strongly agree","2016","16-34 y.","direct migration background","140","0.0543032083072647","0.0453371922111381","0.0632692244033913","7"
"7 Strongly agree","2016","16-34 y.","indirect migration background","1","","","","7"
"7 Strongly agree","2016","35-65 y.","no migration background","1","","","","7"
"7 Strongly agree","2016","35-65 y.","direct migration background","68","0.0402899613426805","0.0312732687911577","0.0493066538942034","7"
"1 Strongly disagree","2017","35-65 y.","direct migration background","736","0.752571750766129","0.725345801461101","0.779797700071158","1"
"1 Strongly disagree","2017","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","direct migration background","27","","","","1"
"1 Strongly disagree","2017","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","direct migration background","1254","0.66734795159761","0.645889475991859","0.688806427203361","1"
"1 Strongly disagree","2017","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","direct migration background","80","0.0867506515017423","0.0689917747826387","0.104509528220846","2"
"2 on scale 1-7 ","2017","66 and older","direct migration background","5","","","","2"
"2 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","direct migration background","184","0.0946623884351856","0.0813295808844701","0.107995195985901","2"
"2 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2017","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","direct migration background","107","0.0568076820707358","0.0462654818108258","0.0673498823306458","3"
"3 on scale 1-7 ","2017","35-65 y.","direct migration background","35","0.047580149214421","0.0341490501152162","0.0610112483136258","3"
"3 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","direct migration background","1","","","","4"
"4 on scale 1-7","2017","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","direct migration background","50","0.0466585860412813","0.0333517608728504","0.0599654112097122","4"
"4 on scale 1-7","2017","16-34 y.","direct migration background","124","0.0730692422093104","0.0612165079321447","0.0849219764864762","4"
"4 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2017","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2017","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","direct migration background","11","","","","5"
"5 on scale 1-7","2017","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","direct migration background","52","0.0342910922431521","0.0260032518701911","0.042578932616113","5"
"5 on scale 1-7","2017","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","66 and older","direct migration background","1","","","","5"
"5 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","5"
"6 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","direct migration background","1","","","","6"
"6 on scale 1-7","2017","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2017","16-34 y.","direct migration background","19","","","","6"
"6 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","direct migration background","9","","","","6"
"6 on scale 1-7","2017","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2017","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","66 and older","no migration background","","","","","7"
"7 Strongly agree","2017","66 and older","direct migration background","1","","","","7"
"7 Strongly agree","2017","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","direct migration background","112","0.0633234952812178","0.052231623195704","0.0744153673667316","7"
"7 Strongly agree","2017","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","direct migration background","44","0.0513166901186517","0.0373955635214935","0.0652378167158098","7"
"1 Strongly disagree","2018","35-65 y.","direct migration background","111","0.765206538344926","0.699528460329354","0.830884616360498","1"
"1 Strongly disagree","2018","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","direct migration background","3","","","","1"
"1 Strongly disagree","2018","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","direct migration background","135","0.585452833191851","0.524867965416179","0.646037700967522","1"
"1 Strongly disagree","2018","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","direct migration background","16","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","direct migration background","22","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","direct migration background","","","","","2"
"3 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","direct migration background","24","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","direct migration background","4","","","","3"
"3 on scale 1-7 ","2018","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2018","35-65 y.","direct migration background","11","","","","4"
"4 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","direct migration background","26","","","","4"
"4 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","direct migration background","1","","","","4"
"4 on scale 1-7","2018","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2018","35-65 y.","direct migration background","6","","","","5"
"5 on scale 1-7","2018","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","direct migration background","13","","","","5"
"5 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2018","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","indirect migration background","","","","","5"
"6 on scale 1-7","2018","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","16-34 y.","direct migration background","3","","","","6"
"6 on scale 1-7","2018","35-65 y.","direct migration background","1","","","","6"
"6 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","35-65 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","indirect migration background","","","","","6"
"7 Strongly agree","2018","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2018","16-34 y.","direct migration background","31","0.140965354414261","0.0981703804670409","0.183760328361482","7"
"7 Strongly agree","2018","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","direct migration background","11","","","","7"
"7 Strongly agree","2018","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","66 and older","no migration background","","","","","7"
"7 Strongly agree","2018","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2018","66 and older","indirect migration background","","","","","7"
"1 Strongly disagree","2019","35-65 y.","direct migration background","71","0.593336068532315","0.50687801562311","0.67979412144152","1"
"1 Strongly disagree","2019","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","direct migration background","3","","","","1"
"1 Strongly disagree","2019","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","direct migration background","63","0.483089132414032","0.402031646699006","0.564146618129058","1"
"1 Strongly disagree","2019","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2019","35-65 y.","direct migration background","16","","","","2"
"2 on scale 1-7 ","2019","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","66 and older","direct migration background","1","","","","2"
"2 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","direct migration background","23","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","direct migration background","21","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","direct migration background","7","","","","3"
"3 on scale 1-7 ","2019","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2019","66 and older","direct migration background","1","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2019","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2019","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","direct migration background","16","","","","4"
"4 on scale 1-7","2019","16-34 y.","direct migration background","13","","","","4"
"4 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","direct migration background","","","","","4"
"5 on scale 1-7","2019","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","direct migration background","6","","","","5"
"5 on scale 1-7","2019","35-65 y.","direct migration background","6","","","","5"
"5 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","direct migration background","","","","","5"
"6 on scale 1-7","2019","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2019","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2019","16-34 y.","direct migration background","5","","","","6"
"6 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","direct migration background","3","","","","6"
"6 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2019","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2019","16-34 y.","direct migration background","15","","","","7"
"7 Strongly agree","2019","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","direct migration background","5","","","","7"
"7 Strongly agree","2019","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","66 and older","no migration background","","","","","7"
"7 Strongly agree","2019","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2019","66 and older","indirect migration background","","","","","7"
