"plh0206i05","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2012","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2012","(0) in school","West Germany","","","",""
"6 on scale 1-7","2012","(0) in school","East Germany","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2012","(0) in school","West Germany","","","",""
"7 Strongly agree","2012","(0) in school","East Germany","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2012","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2012","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2013","(0) in school","West Germany","","","",""
"1 Strongly disagree","2013","(0) in school","East Germany","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2013","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2013","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2013","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2013","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2013","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2013","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2013","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2013","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2013","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2013","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2013","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2013","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2013","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2013","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2013","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2013","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2013","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2013","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2013","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2013","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2013","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2013","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2013","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2013","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2013","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2013","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2013","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2013","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2013","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2013","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2013","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2013","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2013","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2013","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2013","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2013","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2013","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2013","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2013","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2013","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2013","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2013","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2013","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2013","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2013","(0) in school","West Germany","","","",""
"4 on scale 1-7","2013","(0) in school","East Germany","","","",""
"4 on scale 1-7","2013","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2013","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2013","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2013","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2013","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2013","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2013","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2013","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2013","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2013","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2013","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2013","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2013","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2013","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2013","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2013","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2013","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2013","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2013","(0) in school","West Germany","","","",""
"5 on scale 1-7","2013","(0) in school","East Germany","","","",""
"5 on scale 1-7","2013","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2013","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2013","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2013","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2013","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2013","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2013","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2013","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2013","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2013","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2013","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2013","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2013","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2013","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2013","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2013","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2013","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2013","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2013","(0) in school","West Germany","","","",""
"6 on scale 1-7","2013","(0) in school","East Germany","","","",""
"6 on scale 1-7","2013","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2013","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2013","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2013","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2013","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2013","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2013","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2013","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2013","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2013","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2013","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2013","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2013","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2013","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2013","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2013","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2013","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2013","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2013","(0) in school","West Germany","","","",""
"7 Strongly agree","2013","(0) in school","East Germany","","","",""
"7 Strongly agree","2013","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2013","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2013","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2013","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2013","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2013","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2013","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2013","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2013","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2013","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2013","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2013","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2013","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2013","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2013","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2013","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2013","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2013","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2014","(0) in school","West Germany","","","",""
"1 Strongly disagree","2014","(0) in school","East Germany","","","",""
"1 Strongly disagree","2014","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2014","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2014","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2014","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2014","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2014","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2014","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2014","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2014","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2014","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2014","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2014","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2014","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2014","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2014","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2014","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2014","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2014","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2014","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2014","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2014","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2014","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2014","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2014","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2014","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2014","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2014","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2014","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2014","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2014","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2014","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2014","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2014","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2014","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2014","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2014","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2014","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2014","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2014","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2014","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2014","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2014","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2014","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2014","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2014","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2014","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2014","(0) in school","West Germany","","","",""
"4 on scale 1-7","2014","(0) in school","East Germany","","","",""
"4 on scale 1-7","2014","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2014","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2014","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2014","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2014","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2014","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2014","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2014","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2014","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2014","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2014","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2014","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2014","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2014","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2014","(0) in school","West Germany","","","",""
"5 on scale 1-7","2014","(0) in school","East Germany","","","",""
"5 on scale 1-7","2014","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2014","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2014","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2014","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2014","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2014","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2014","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2014","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2014","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2014","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2014","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2014","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2014","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2014","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2014","(0) in school","West Germany","","","",""
"6 on scale 1-7","2014","(0) in school","East Germany","","","",""
"6 on scale 1-7","2014","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2014","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2014","(0) in school","West Germany","","","",""
"7 Strongly agree","2014","(0) in school","East Germany","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2014","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2014","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2015","(0) in school","West Germany","77","0.229677541476488","0.18387694529942","0.275478137653557"
"1 Strongly disagree","2015","(0) in school","East Germany","","","",""
"1 Strongly disagree","2015","(1a) inadequately completed","West Germany","158","0.278387900819494","0.239257895757197","0.317517905881791"
"1 Strongly disagree","2015","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2015","(1b) general elementary school","West Germany","573","0.271842444665011","0.252200879485852","0.291484009844169"
"1 Strongly disagree","2015","(1b) general elementary school","East Germany","54","0.220485153740177","0.169400588479366","0.271569719000988"
"1 Strongly disagree","2015","(1c) basic vocational qualification","West Germany","1165","0.245795024876496","0.233356787406384","0.258233262346608"
"1 Strongly disagree","2015","(1c) basic vocational qualification","East Germany","207","0.21340239037136","0.187525570751419","0.239279209991301"
"1 Strongly disagree","2015","(2b) intermediate general qualification","West Germany","169","0.247788595891938","0.214418825484166","0.281158366299709"
"1 Strongly disagree","2015","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2015","(2a) intermediate vocational","West Germany","1018","0.252888149573802","0.239275948455564","0.266500350692039"
"1 Strongly disagree","2015","(2a) intermediate vocational","East Germany","392","0.195751715372095","0.177811297238349","0.213692133505841"
"1 Strongly disagree","2015","(2c_gen) general maturity certificate","West Germany","396","0.27675247145088","0.253190455947939","0.30031448695382"
"1 Strongly disagree","2015","(2c_gen) general maturity certificate","East Germany","36","0.219311693668355","0.15636632543393","0.28225706190278"
"1 Strongly disagree","2015","(2c_voc) vocational maturity certificate","West Germany","629","0.245966827562867","0.228124498449226","0.263809156676508"
"1 Strongly disagree","2015","(2c_voc) vocational maturity certificate","East Germany","82","0.240891595452387","0.196656844076692","0.285126346828081"
"1 Strongly disagree","2015","(3a) lower tertiary education","West Germany","371","0.266548996546064","0.243178344932308","0.289919648159819"
"1 Strongly disagree","2015","(3a) lower tertiary education","East Germany","166","0.25797603668129","0.222399909138247","0.293552164224333"
"1 Strongly disagree","2015","(3b) higher tertiary education","West Germany","1062","0.268194092412345","0.253762429877224","0.282625754947466"
"1 Strongly disagree","2015","(3b) higher tertiary education","East Germany","220","0.254191537511283","0.224799580676325","0.28358349434624"
"2 on scale 1-7 ","2015","(0) in school","West Germany","72","0.238836271719282","0.192409897273068","0.285262646165495"
"2 on scale 1-7 ","2015","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2015","(1a) inadequately completed","West Germany","105","0.196782907799352","0.162073837547463","0.23149197805124"
"2 on scale 1-7 ","2015","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2015","(1b) general elementary school","West Germany","405","0.223953796570148","0.205549137252344","0.242358455887953"
"2 on scale 1-7 ","2015","(1b) general elementary school","East Germany","42","0.171283479642966","0.124858837230226","0.217708122055706"
"2 on scale 1-7 ","2015","(1c) basic vocational qualification","West Germany","980","0.199638050781848","0.188090430872125","0.211185670691571"
"2 on scale 1-7 ","2015","(1c) basic vocational qualification","East Germany","208","0.232394969925298","0.205719184504239","0.259070755346358"
"2 on scale 1-7 ","2015","(2b) intermediate general qualification","West Germany","156","0.244720027446786","0.211489950622424","0.277950104271148"
"2 on scale 1-7 ","2015","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2015","(2a) intermediate vocational","West Germany","1021","0.245298381860737","0.231824079534629","0.258772684186845"
"2 on scale 1-7 ","2015","(2a) intermediate vocational","East Germany","475","0.234811856098664","0.215645973309065","0.253977738888264"
