"plh0206i05","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2012","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2012","Single parent ","Urban Area","","","",""
"7 Strongly agree","2012","Single parent ","Rural Area","","","",""
"7 Strongly agree","2012","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2012","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2012","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2012","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2013","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2013","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2013","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2013","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2013","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2013","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2013","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2013","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2013","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2013","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2013","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2013","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2013","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2013","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2013","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2013","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2013","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2013","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2013","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2013","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2013","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2013","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2013","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2013","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2013","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2013","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2013","Single parent ","Urban Area","","","",""
"7 Strongly agree","2013","Single parent ","Rural Area","","","",""
"7 Strongly agree","2013","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2013","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2013","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2013","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2014","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2014","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2014","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2014","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2014","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2014","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2014","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2014","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2014","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2014","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2014","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2014","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2014","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2014","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2014","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2014","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2014","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2014","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2014","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2014","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2014","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2014","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2014","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2014","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2014","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2014","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2014","Single parent ","Urban Area","","","",""
"7 Strongly agree","2014","Single parent ","Rural Area","","","",""
"7 Strongly agree","2014","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2014","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2014","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2014","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2015","1-pers.-HH","Urban Area","823","0.30939693370743","0.291452265734125","0.327341601680734"
"1 Strongly disagree","2015","1-pers.-HH","Rural Area","330","0.268954609596951","0.243535958322397","0.294373260871505"
"1 Strongly disagree","2015","(Married) couple without C. ","Urban Area","1385","0.257116539653664","0.245084059892778","0.26914901941455"
"1 Strongly disagree","2015","(Married) couple without C. ","Rural Area","669","0.217240136660278","0.2021006911553","0.232379582165255"
"1 Strongly disagree","2015","Single parent ","Urban Area","459","0.254900935577328","0.233446051046284","0.276355820108372"
"1 Strongly disagree","2015","Single parent ","Rural Area","214","0.26798385326517","0.23736882175584","0.2985988847745"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Urban Area","1178","0.242708627755247","0.23008537355474","0.255331881955753"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Rural Area","559","0.231241817562145","0.213920137013679","0.248563498110611"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Urban Area","474","0.214274761033739","0.196155693674772","0.232393828392707"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Rural Area","185","0.162602096909822","0.139487530532384","0.185716663287259"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Urban Area","361","0.218527950169201","0.197191295836125","0.239864604502277"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Rural Area","148","0.15796710464379","0.132306606172773","0.183627603114807"
"2 on scale 1-7 ","2015","1-pers.-HH","Urban Area","640","0.24526774775602","0.228565310481856","0.261970185030184"
"2 on scale 1-7 ","2015","1-pers.-HH","Rural Area","267","0.228516776123758","0.204447494801191","0.252586057446324"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","1275","0.242764713458832","0.230960474563646","0.254568952354018"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","704","0.235793881607593","0.220209226985957","0.251378536229229"
"2 on scale 1-7 ","2015","Single parent ","Urban Area","429","0.281965962703338","0.259814402689976","0.3041175227167"
"2 on scale 1-7 ","2015","Single parent ","Rural Area","191","0.203943328006389","0.176091942094726","0.231794713918052"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","1179","0.264458943211945","0.251472811458636","0.277445074965254"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","579","0.235509323579561","0.218077127136992","0.252941520022131"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","503","0.241718132556715","0.22281277356264","0.260623491550789"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","241","0.267171013407561","0.239453597816126","0.294888428998996"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","385","0.268848171161349","0.245956714499496","0.291739627823202"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","229","0.288651461191471","0.256769477711014","0.320533444671928"
"3 on scale 1-7 ","2015","1-pers.-HH","Urban Area","369","0.151927997740681","0.137993271424968","0.165862724056394"
"3 on scale 1-7 ","2015","1-pers.-HH","Rural Area","185","0.15908104799378","0.13811449059841","0.180047605389149"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","812","0.158128013876774","0.148082845399144","0.168173182354404"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","507","0.186332719099664","0.172037406782346","0.200628031416981"
"3 on scale 1-7 ","2015","Single parent ","Urban Area","224","0.146434661437301","0.129029671081615","0.163839651792986"
"3 on scale 1-7 ","2015","Single parent ","Rural Area","130","0.194166960785978","0.166824961487315","0.221508960084642"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","657","0.161120620709124","0.150295754467265","0.171945486950983"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","362","0.170121016338872","0.154684534380547","0.185557498297198"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","346","0.182438959806336","0.16538466109903","0.199493258513643"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","175","0.193179827330448","0.168449719728989","0.217909934931907"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","235","0.178863111478772","0.159075914703655","0.19865030825389"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","129","0.157857802729197","0.132204518579137","0.183511086879256"
"4 on scale 1-7","2015","1-pers.-HH","Urban Area","328","0.137160606202392","0.123805638140863","0.150515574263921"
"4 on scale 1-7","2015","1-pers.-HH","Rural Area","168","0.136462278258325","0.116783968117491","0.15614058839916"
"4 on scale 1-7","2015","(Married) couple without C. ","Urban Area","755","0.162905553445878","0.152738737460264","0.173072369431492"
"4 on scale 1-7","2015","(Married) couple without C. ","Rural Area","458","0.165803793967736","0.152149885153073","0.1794577027824"
"4 on scale 1-7","2015","Single parent ","Urban Area","215","0.13206073464872","0.115393445095346","0.148728024202095"
"4 on scale 1-7","2015","Single parent ","Rural Area","117","0.140684234090475","0.116650615104132","0.164717853076817"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","664","0.163750721639652","0.152854982292693","0.17464646098661"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","367","0.163458595950943","0.148266784392265","0.17865040750962"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","307","0.172716626954459","0.15602459529252","0.189408658616399"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","178","0.163475778083395","0.140311289737375","0.186640266429416"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","209","0.159398913495279","0.140499263890758","0.1782985630998"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","120","0.189405816796031","0.161837158655128","0.216974474936935"
"5 on scale 1-7","2015","1-pers.-HH","Urban Area","191","0.0766319498385487","0.066305393163595","0.0869585065135024"
"5 on scale 1-7","2015","1-pers.-HH","Rural Area","90","0.0777033068676722","0.0623572814902025","0.0930493322451419"
"5 on scale 1-7","2015","(Married) couple without C. ","Urban Area","395","0.0851921954830945","0.0775062973573377","0.0928780936088512"
"5 on scale 1-7","2015","(Married) couple without C. ","Rural Area","248","0.0993176180351982","0.0883370541642775","0.110298181906119"
"5 on scale 1-7","2015","Single parent ","Urban Area","116","0.0867083470190123","0.0728545552548603","0.100562138783164"
"5 on scale 1-7","2015","Single parent ","Rural Area","74","0.0856674500104153","0.0663219447510953","0.105012955269735"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","349","0.0882476060996499","0.079895670465804","0.0965995417334958"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","201","0.112823675862295","0.0998259594719561","0.125821392252634"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","163","0.0859616685829755","0.0735836935944243","0.0983396435715267"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","99","0.0980811042859232","0.0794502331729817","0.116711975398865"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","111","0.0635881196226322","0.050989076876941","0.0761871623683233"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","66","0.0954720373157872","0.0747960468071671","0.116148027824407"
"6 on scale 1-7","2015","1-pers.-HH","Urban Area","109","0.0472334882526556","0.0389981503135976","0.0554688261917136"
"6 on scale 1-7","2015","1-pers.-HH","Rural Area","63","0.0671885803599748","0.052837470304297","0.0815396904156525"
"6 on scale 1-7","2015","(Married) couple without C. ","Urban Area","257","0.0545205935993966","0.048269786270813","0.0607714009279801"
"6 on scale 1-7","2015","(Married) couple without C. ","Rural Area","164","0.0546388560431012","0.0462948360875111","0.0629828759986914"
"6 on scale 1-7","2015","Single parent ","Urban Area","74","0.0534673395231652","0.0423922933103061","0.0645423857360242"
"6 on scale 1-7","2015","Single parent ","Rural Area","41","0.0636382941727151","0.046764950444855","0.0805116379005753"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","205","0.0426591202573455","0.0367088530957181","0.048609387418973"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","118","0.0506766365276764","0.0416656375992308","0.0596876354561219"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","104","0.060007639307514","0.0495199355618489","0.0704953430531791"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","54","0.0667643559371129","0.0511283892683178","0.0824003226059081"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","76","0.0625998462149365","0.0500924979178967","0.0751071945119764"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","49","0.0703859444507445","0.052388470967388","0.0883834179341011"
"7 Strongly agree","2015","1-pers.-HH","Urban Area","89","0.0323812765022724","0.0255096066219088","0.0392529463826359"
"7 Strongly agree","2015","1-pers.-HH","Rural Area","66","0.0620934007995394","0.0482595414943483","0.0759272601047305"
"7 Strongly agree","2015","(Married) couple without C. ","Urban Area","189","0.0393723904823607","0.0340180841811791","0.0447266967835424"
"7 Strongly agree","2015","(Married) couple without C. ","Rural Area","100","0.0408729945864297","0.0336038727253765","0.0481421164474828"
"7 Strongly agree","2015","Single parent ","Urban Area","68","0.0444620190911354","0.0343146834603819","0.0546093547218888"
"7 Strongly agree","2015","Single parent ","Rural Area","37","0.0439158796688571","0.0297521081500593","0.0580796511876548"
"7 Strongly agree","2015","Couple + C. LE 16 ","Urban Area","199","0.0370543603270374","0.031492529669064","0.0426161909850107"
"7 Strongly agree","2015","Couple + C. LE 16 ","Rural Area","90","0.0361689341785068","0.0284983175450473","0.0438395508119663"
"7 Strongly agree","2015","Couple + C. GT 16 ","Urban Area","73","0.0428822117582613","0.0339360600143332","0.0518283635021893"
"7 Strongly agree","2015","Couple + C. GT 16 ","Rural Area","47","0.048725824045738","0.0352396364964284","0.0622120115950475"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Urban Area","64","0.0481738878578302","0.0371178184425501","0.0592299572731104"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Rural Area","35","0.0402598328729786","0.026429582259104","0.0540900834868533"
"1 Strongly disagree","2016","1-pers.-HH","Urban Area","378","0.619669398960849","0.580727100109824","0.658611697811875"
"1 Strongly disagree","2016","1-pers.-HH","Rural Area","220","0.63647172777297","0.585492448339508","0.687451007206431"
"1 Strongly disagree","2016","(Married) couple without C. ","Urban Area","70","0.26041336855463","0.180203956167978","0.340622780941282"
"1 Strongly disagree","2016","(Married) couple without C. ","Rural Area","40","0.679493466921448","0.553855401010903","0.805131532831993"
"1 Strongly disagree","2016","Single parent ","Urban Area","162","0.500067487275205","0.436004060915758","0.564130913634653"
"1 Strongly disagree","2016","Single parent ","Rural Area","76","0.710452720430665","0.62530712688335","0.795598313977981"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Urban Area","969","0.567410233905482","0.540499267030174","0.594321200780791"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Rural Area","379","0.56937429797492","0.528029469489568","0.610719126460273"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Urban Area","38","0.401476096278376","0.280430662096962","0.52252153045979"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Rural Area","17","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Urban Area","215","0.479875448845539","0.42296130880181","0.536789588889269"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Rural Area","80","0.600529289543201","0.510222908777306","0.690835670309095"
"2 on scale 1-7 ","2016","1-pers.-HH","Urban Area","70","0.118294280112316","0.0923880256286876","0.144200534595944"
"2 on scale 1-7 ","2016","1-pers.-HH","Rural Area","40","0.1295740890587","0.0939814635220687","0.165166714595332"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","19","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","3","","",""
"2 on scale 1-7 ","2016","Single parent ","Urban Area","15","","",""
"2 on scale 1-7 ","2016","Single parent ","Rural Area","10","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","125","0.164179282118388","0.144057875332923","0.184300688903852"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","63","0.175844058764334","0.144057695804508","0.207630421724159"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","6","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","27","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","4","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","Urban Area","46","0.0888251262464601","0.066004386940956","0.111645865551964"
"3 on scale 1-7 ","2016","1-pers.-HH","Rural Area","25","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","13","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","2","","",""
"3 on scale 1-7 ","2016","Single parent ","Urban Area","14","","",""
"3 on scale 1-7 ","2016","Single parent ","Rural Area","4","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","62","0.0765936800741172","0.0621480832875867","0.0910392768606476"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","25","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","7","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","20","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","4","","",""
"4 on scale 1-7","2016","1-pers.-HH","Urban Area","41","0.0645119826035781","0.0448059029252148","0.0842180622819415"
"4 on scale 1-7","2016","1-pers.-HH","Rural Area","18","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","Urban Area","5","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","Rural Area","2","","",""
"4 on scale 1-7","2016","Single parent ","Urban Area","19","","",""
"4 on scale 1-7","2016","Single parent ","Rural Area","8","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","56","0.0543258807510965","0.0420142172004803","0.0666375443017126"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","24","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","6","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","1","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","10","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","12","","",""
"5 on scale 1-7","2016","1-pers.-HH","Urban Area","18","","",""
"5 on scale 1-7","2016","1-pers.-HH","Rural Area","15","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","Urban Area","2","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","Rural Area","2","","",""
"5 on scale 1-7","2016","Single parent ","Urban Area","7","","",""
"5 on scale 1-7","2016","Single parent ","Rural Area","5","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","27","","",""
