"plh0206i05","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2013","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2013","Employed","higher education","","","",""
"4 on scale 1-7","2013","Not Employed","in school","","","",""
"4 on scale 1-7","2013","Not Employed","inadequately","","","",""
"4 on scale 1-7","2013","Not Employed","general elemantary","","","",""
"4 on scale 1-7","2013","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2013","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2013","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2013","Not Employed","higher education","","","",""
"4 on scale 1-7","2013","Employed","in school","","","",""
"4 on scale 1-7","2013","Employed","inadequately","","","",""
"4 on scale 1-7","2013","Employed","general elemantary","","","",""
"4 on scale 1-7","2013","Employed","middle vocational","","","",""
"4 on scale 1-7","2013","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2013","Employed","higher vocational","","","",""
"4 on scale 1-7","2013","Employed","higher education","","","",""
"5 on scale 1-7","2013","Not Employed","in school","","","",""
"5 on scale 1-7","2013","Not Employed","inadequately","","","",""
"5 on scale 1-7","2013","Not Employed","general elemantary","","","",""
"5 on scale 1-7","2013","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2013","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2013","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2013","Not Employed","higher education","","","",""
"5 on scale 1-7","2013","Employed","in school","","","",""
"5 on scale 1-7","2013","Employed","inadequately","","","",""
"5 on scale 1-7","2013","Employed","general elemantary","","","",""
"5 on scale 1-7","2013","Employed","middle vocational","","","",""
"5 on scale 1-7","2013","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2013","Employed","higher vocational","","","",""
"5 on scale 1-7","2013","Employed","higher education","","","",""
"6 on scale 1-7","2013","Not Employed","in school","","","",""
"6 on scale 1-7","2013","Not Employed","inadequately","","","",""
"6 on scale 1-7","2013","Not Employed","general elemantary","","","",""
"6 on scale 1-7","2013","Not Employed","middle vocational","","","",""
"6 on scale 1-7","2013","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2013","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2013","Not Employed","higher education","","","",""
"6 on scale 1-7","2013","Employed","in school","","","",""
"6 on scale 1-7","2013","Employed","inadequately","","","",""
"6 on scale 1-7","2013","Employed","general elemantary","","","",""
"6 on scale 1-7","2013","Employed","middle vocational","","","",""
"6 on scale 1-7","2013","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2013","Employed","higher vocational","","","",""
"6 on scale 1-7","2013","Employed","higher education","","","",""
"7 Strongly agree","2013","Not Employed","in school","","","",""
"7 Strongly agree","2013","Not Employed","inadequately","","","",""
"7 Strongly agree","2013","Not Employed","general elemantary","","","",""
"7 Strongly agree","2013","Not Employed","middle vocational","","","",""
"7 Strongly agree","2013","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2013","Not Employed","higher vocational","","","",""
"7 Strongly agree","2013","Not Employed","higher education","","","",""
"7 Strongly agree","2013","Employed","in school","","","",""
"7 Strongly agree","2013","Employed","inadequately","","","",""
"7 Strongly agree","2013","Employed","general elemantary","","","",""
"7 Strongly agree","2013","Employed","middle vocational","","","",""
"7 Strongly agree","2013","Employed","vocational + Abi","","","",""
"7 Strongly agree","2013","Employed","higher vocational","","","",""
"7 Strongly agree","2013","Employed","higher education","","","",""
"1 Strongly disagree","2014","Not Employed","in school","","","",""
"1 Strongly disagree","2014","Not Employed","inadequately","","","",""
"1 Strongly disagree","2014","Not Employed","general elemantary","","","",""
"1 Strongly disagree","2014","Not Employed","middle vocational","","","",""
"1 Strongly disagree","2014","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2014","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2014","Not Employed","higher education","","","",""
"1 Strongly disagree","2014","Employed","in school","","","",""
"1 Strongly disagree","2014","Employed","inadequately","","","",""
"1 Strongly disagree","2014","Employed","general elemantary","","","",""
"1 Strongly disagree","2014","Employed","middle vocational","","","",""
"1 Strongly disagree","2014","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2014","Employed","higher vocational","","","",""
"1 Strongly disagree","2014","Employed","higher education","","","",""
"2 on scale 1-7 ","2014","Not Employed","in school","","","",""
"2 on scale 1-7 ","2014","Not Employed","inadequately","","","",""
"2 on scale 1-7 ","2014","Not Employed","general elemantary","","","",""
"2 on scale 1-7 ","2014","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2014","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2014","Not Employed","higher education","","","",""
"2 on scale 1-7 ","2014","Employed","in school","","","",""
"2 on scale 1-7 ","2014","Employed","inadequately","","","",""
"2 on scale 1-7 ","2014","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2014","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2014","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2014","Employed","higher education","","","",""
"3 on scale 1-7 ","2014","Not Employed","in school","","","",""
"3 on scale 1-7 ","2014","Not Employed","inadequately","","","",""
"3 on scale 1-7 ","2014","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2014","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2014","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2014","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2014","Employed","in school","","","",""
"3 on scale 1-7 ","2014","Employed","inadequately","","","",""
"3 on scale 1-7 ","2014","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2014","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2014","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2014","Employed","higher education","","","",""
"4 on scale 1-7","2014","Not Employed","in school","","","",""
"4 on scale 1-7","2014","Not Employed","inadequately","","","",""
"4 on scale 1-7","2014","Not Employed","general elemantary","","","",""
"4 on scale 1-7","2014","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2014","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2014","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2014","Not Employed","higher education","","","",""
"4 on scale 1-7","2014","Employed","in school","","","",""
"4 on scale 1-7","2014","Employed","inadequately","","","",""
"4 on scale 1-7","2014","Employed","general elemantary","","","",""
"4 on scale 1-7","2014","Employed","middle vocational","","","",""
"4 on scale 1-7","2014","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2014","Employed","higher vocational","","","",""
"4 on scale 1-7","2014","Employed","higher education","","","",""
"5 on scale 1-7","2014","Not Employed","in school","","","",""
"5 on scale 1-7","2014","Not Employed","inadequately","","","",""
"5 on scale 1-7","2014","Not Employed","general elemantary","","","",""
"5 on scale 1-7","2014","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2014","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2014","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2014","Not Employed","higher education","","","",""
"5 on scale 1-7","2014","Employed","in school","","","",""
"5 on scale 1-7","2014","Employed","inadequately","","","",""
"5 on scale 1-7","2014","Employed","general elemantary","","","",""
"5 on scale 1-7","2014","Employed","middle vocational","","","",""
"5 on scale 1-7","2014","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2014","Employed","higher vocational","","","",""
"5 on scale 1-7","2014","Employed","higher education","","","",""
"6 on scale 1-7","2014","Not Employed","in school","","","",""
"6 on scale 1-7","2014","Not Employed","inadequately","","","",""
"6 on scale 1-7","2014","Not Employed","general elemantary","","","",""
"6 on scale 1-7","2014","Not Employed","middle vocational","","","",""
"6 on scale 1-7","2014","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2014","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2014","Not Employed","higher education","","","",""
"6 on scale 1-7","2014","Employed","in school","","","",""
"6 on scale 1-7","2014","Employed","inadequately","","","",""
"6 on scale 1-7","2014","Employed","general elemantary","","","",""
"6 on scale 1-7","2014","Employed","middle vocational","","","",""
"6 on scale 1-7","2014","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2014","Employed","higher vocational","","","",""
"6 on scale 1-7","2014","Employed","higher education","","","",""
"7 Strongly agree","2014","Not Employed","in school","","","",""
"7 Strongly agree","2014","Not Employed","inadequately","","","",""
"7 Strongly agree","2014","Not Employed","general elemantary","","","",""
"7 Strongly agree","2014","Not Employed","middle vocational","","","",""
"7 Strongly agree","2014","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2014","Not Employed","higher vocational","","","",""
"7 Strongly agree","2014","Not Employed","higher education","","","",""
"7 Strongly agree","2014","Employed","in school","","","",""
"7 Strongly agree","2014","Employed","inadequately","","","",""
"7 Strongly agree","2014","Employed","general elemantary","","","",""
"7 Strongly agree","2014","Employed","middle vocational","","","",""
"7 Strongly agree","2014","Employed","vocational + Abi","","","",""
"7 Strongly agree","2014","Employed","higher vocational","","","",""
"7 Strongly agree","2014","Employed","higher education","","","",""
"1 Strongly disagree","2015","Not Employed","in school","77","0.239750705101907","0.191679530251929","0.287821879951885"
"1 Strongly disagree","2015","Not Employed","inadequately","104","0.25330809107918","0.20708022076675","0.299535961391611"
"1 Strongly disagree","2015","Not Employed","general elemantary","449","0.277282823761349","0.255146491199465","0.299419156323233"
"1 Strongly disagree","2015","Not Employed","middle vocational","1271","0.270885262569993","0.258067513830681","0.283703011309305"
"1 Strongly disagree","2015","Not Employed","vocational + Abi","197","0.311744585234712","0.272676197524781","0.350812972944642"
"1 Strongly disagree","2015","Not Employed","higher vocational","106","0.245887261258637","0.205743033332803","0.286031489184472"
"1 Strongly disagree","2015","Not Employed","higher education","653","0.312618732931505","0.292403499915156","0.332833965947853"
"1 Strongly disagree","2015","Employed","in school","11","","",""
"1 Strongly disagree","2015","Employed","inadequately","46","0.294753848550824","0.226616697302149","0.362890999799499"
"1 Strongly disagree","2015","Employed","general elemantary","367","0.244465612611023","0.221599403321525","0.267331821900521"
"1 Strongly disagree","2015","Employed","middle vocational","1778","0.228405728712207","0.21893004815215","0.237881409272264"
"1 Strongly disagree","2015","Employed","vocational + Abi","415","0.229216949524441","0.208704366608578","0.249729532440304"
"1 Strongly disagree","2015","Employed","higher vocational","248","0.232413152084124","0.207396156941729","0.257430147226519"
"1 Strongly disagree","2015","Employed","higher education","1166","0.24629596394421","0.23356385992615","0.259028067962271"
"2 on scale 1-7 ","2015","Not Employed","in school","64","0.195562788848645","0.150903072167941","0.240222505529348"
"2 on scale 1-7 ","2015","Not Employed","inadequately","77","0.219779210715088","0.175763198230383","0.263795223199792"
"2 on scale 1-7 ","2015","Not Employed","general elemantary","304","0.217729514600597","0.197321670726934","0.23813735847426"
"2 on scale 1-7 ","2015","Not Employed","middle vocational","1078","0.219619774345122","0.207679619051144","0.2315599296391"
"2 on scale 1-7 ","2015","Not Employed","vocational + Abi","123","0.242834291028424","0.206668190366002","0.279000391690845"
"2 on scale 1-7 ","2015","Not Employed","higher vocational","125","0.262037377210373","0.221041917471632","0.303032836949113"
"2 on scale 1-7 ","2015","Not Employed","higher education","594","0.279043506603516","0.259483774800426","0.298603238406607"
"2 on scale 1-7 ","2015","Employed","in school","18","","",""
"2 on scale 1-7 ","2015","Employed","inadequately","23","","",""
"2 on scale 1-7 ","2015","Employed","general elemantary","304","0.228071116991901","0.205746605852777","0.250395628131025"
"2 on scale 1-7 ","2015","Employed","middle vocational","1810","0.226684957453345","0.217234518129685","0.236135396777006"
"2 on scale 1-7 ","2015","Employed","vocational + Abi","447","0.261599844097093","0.240151412627264","0.283048275566922"
"2 on scale 1-7 ","2015","Employed","higher vocational","318","0.276338457244513","0.249851660269921","0.302825254219106"
"2 on scale 1-7 ","2015","Employed","higher education","1377","0.311194079303712","0.297512532244667","0.324875626362756"
"3 on scale 1-7 ","2015","Not Employed","in school","51","0.235349294252532","0.187583745247677","0.283114843257387"
"3 on scale 1-7 ","2015","Not Employed","inadequately","30","0.0584768785440969","0.0335357432368301","0.0834180138513638"
"3 on scale 1-7 ","2015","Not Employed","general elemantary","218","0.141102008255793","0.12388739026918","0.158316626242406"
"3 on scale 1-7 ","2015","Not Employed","middle vocational","686","0.145908839785438","0.135727286411392","0.156090393159484"
"3 on scale 1-7 ","2015","Not Employed","vocational + Abi","73","0.128504205504341","0.100278647958224","0.156729763050458"
"3 on scale 1-7 ","2015","Not Employed","higher vocational","61","0.155181670700006","0.121426614775374","0.188936726624637"
"3 on scale 1-7 ","2015","Not Employed","higher education","317","0.175212174775096","0.158634421673809","0.191789927876384"
"3 on scale 1-7 ","2015","Employed","in school","19","","",""
"3 on scale 1-7 ","2015","Employed","inadequately","28","","",""
"3 on scale 1-7 ","2015","Employed","general elemantary","186","0.145453438998766","0.126695374298241","0.164211503699292"
"3 on scale 1-7 ","2015","Employed","middle vocational","1261","0.17773823655449","0.169109287613115","0.186367185495864"
"3 on scale 1-7 ","2015","Employed","vocational + Abi","244","0.147160552166318","0.129871935226937","0.164449169105699"
"3 on scale 1-7 ","2015","Employed","higher vocational","184","0.1907002058784","0.167431548366154","0.213968863390646"
"3 on scale 1-7 ","2015","Employed","higher education","782","0.1843280644791","0.172869648054426","0.195786480903774"
"4 on scale 1-7","2015","Not Employed","in school","50","0.13241920156585","0.0942549082515151","0.170583494880185"
"4 on scale 1-7","2015","Not Employed","inadequately","57","0.221343254826238","0.177215198028452","0.265471311624025"
"4 on scale 1-7","2015","Not Employed","general elemantary","229","0.141598977627599","0.124359060634747","0.158838894620452"
"4 on scale 1-7","2015","Not Employed","middle vocational","680","0.152685073547523","0.14231117858005","0.163058968514996"
"4 on scale 1-7","2015","Not Employed","vocational + Abi","69","0.135494538214821","0.106627915477321","0.164361160952322"
"4 on scale 1-7","2015","Not Employed","higher vocational","77","0.16863033795418","0.133724192204884","0.203536483703475"
"4 on scale 1-7","2015","Not Employed","higher education","220","0.116811386388074","0.102804496125109","0.130818276651039"
"4 on scale 1-7","2015","Employed","in school","10","","",""
"4 on scale 1-7","2015","Employed","inadequately","24","","",""
"4 on scale 1-7","2015","Employed","general elemantary","200","0.156602903903815","0.137266570605469","0.175939237202161"
"4 on scale 1-7","2015","Employed","middle vocational","1247","0.172203166538849","0.16368110109333","0.180725231984367"
"4 on scale 1-7","2015","Employed","vocational + Abi","267","0.194433280690908","0.175119514604476","0.213747046777341"
"4 on scale 1-7","2015","Employed","higher vocational","181","0.145914244232122","0.12500489020784","0.166823598256404"
"4 on scale 1-7","2015","Employed","higher education","591","0.13822112366993","0.128022155369521","0.14842009197034"
"5 on scale 1-7","2015","Not Employed","in school","32","0.104982940815952","0.0704684237977035","0.139497457834201"
"5 on scale 1-7","2015","Not Employed","inadequately","21","","",""
"5 on scale 1-7","2015","Not Employed","general elemantary","140","0.0720350762745476","0.0592501629235365","0.0848199896255586"
"5 on scale 1-7","2015","Not Employed","middle vocational","380","0.0876996569983699","0.0795415575860481","0.0958577564106917"
"5 on scale 1-7","2015","Not Employed","vocational + Abi","36","0.0852231915243645","0.0616733666964093","0.10877301635232"
"5 on scale 1-7","2015","Not Employed","higher vocational","40","0.0924137548030324","0.0654146591755911","0.119412850430474"
"5 on scale 1-7","2015","Not Employed","higher education","119","0.0641045191198535","0.0534230643766655","0.0747859738630415"
"5 on scale 1-7","2015","Employed","in school","9","","",""
"5 on scale 1-7","2015","Employed","inadequately","19","","",""
"5 on scale 1-7","2015","Employed","general elemantary","123","0.0880669643255622","0.0729888804525348","0.103145048198589"
"5 on scale 1-7","2015","Employed","middle vocational","678","0.0904094970995023","0.0839366938910553","0.0968823003079494"
"5 on scale 1-7","2015","Employed","vocational + Abi","130","0.102963248005326","0.0881320189354296","0.117794477075223"
"5 on scale 1-7","2015","Employed","higher vocational","84","0.089655718303139","0.0727344519008687","0.106576984705409"
"5 on scale 1-7","2015","Employed","higher education","316","0.0774512923111125","0.0695521471158146","0.0853504375064104"
"6 on scale 1-7","2015","Not Employed","in school","20","","",""
"6 on scale 1-7","2015","Not Employed","inadequately","20","","",""
"6 on scale 1-7","2015","Not Employed","general elemantary","100","0.0670838080997009","0.0547132250889702","0.0794543911104315"
"6 on scale 1-7","2015","Not Employed","middle vocational","295","0.0692213591735337","0.0619004605611377","0.0765422577859296"
"6 on scale 1-7","2015","Not Employed","vocational + Abi","14","","",""
"6 on scale 1-7","2015","Not Employed","higher vocational","20","","",""
"6 on scale 1-7","2015","Not Employed","higher education","73","0.0350081119034324","0.0269928340520275","0.0430233897548373"
"6 on scale 1-7","2015","Employed","in school","6","","",""
"6 on scale 1-7","2015","Employed","inadequately","9","","",""
"6 on scale 1-7","2015","Employed","general elemantary","82","0.0605524397310193","0.047862479481947","0.0732423999800917"
"6 on scale 1-7","2015","Employed","middle vocational","437","0.064379271474075","0.0588395827226715","0.0699189602254784"
"6 on scale 1-7","2015","Employed","vocational + Abi","65","0.0378447411037533","0.0285324561765142","0.0471570260309925"
"6 on scale 1-7","2015","Employed","higher vocational","53","0.0442613484258968","0.0320792269254539","0.0564434699263397"
"6 on scale 1-7","2015","Employed","higher education","119","0.0298486687758305","0.0248199964734781","0.0348773410781829"
"7 Strongly agree","2015","Not Employed","in school","9","","",""
"7 Strongly agree","2015","Not Employed","inadequately","31","0.0935550126360472","0.0626012898233207","0.124508735448774"
"7 Strongly agree","2015","Not Employed","general elemantary","131","0.0831677913804136","0.0695130803545408","0.0968225024062864"
"7 Strongly agree","2015","Not Employed","middle vocational","228","0.0539800335800215","0.047462431330183","0.0604976358298599"
"7 Strongly agree","2015","Not Employed","vocational + Abi","28","","",""
"7 Strongly agree","2015","Not Employed","higher vocational","13","","",""
"7 Strongly agree","2015","Not Employed","higher education","44","0.0172015682785226","0.0115314952105456","0.0228716413464995"
"7 Strongly agree","2015","Employed","in school","2","","",""
"7 Strongly agree","2015","Employed","inadequately","23","","",""
"7 Strongly agree","2015","Employed","general elemantary","95","0.076787523437913","0.0626212920837316","0.0909537547920943"
"7 Strongly agree","2015","Employed","middle vocational","329","0.0401791421675318","0.0357465493349644","0.0446117350000992"
"7 Strongly agree","2015","Employed","vocational + Abi","45","0.0267813844121598","0.0189027196302725","0.0346600491940472"
"7 Strongly agree","2015","Employed","higher vocational","27","","",""
"7 Strongly agree","2015","Employed","higher education","48","0.0126608075161049","0.00935684583733235","0.0159647691948775"
"1 Strongly disagree","2016","Not Employed","in school","18","","",""
"1 Strongly disagree","2016","Not Employed","inadequately","1092","0.639625441322504","0.615465536046075","0.663785346598933"
"1 Strongly disagree","2016","Not Employed","general elemantary","561","0.571620001916407","0.537791677796093","0.605448326036721"
"1 Strongly disagree","2016","Not Employed","middle vocational","509","0.516444057891154","0.48146363429042","0.551424481491887"
"1 Strongly disagree","2016","Not Employed","vocational + Abi","66","0.237505509270825","0.157615947075673","0.317395071465977"
"1 Strongly disagree","2016","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2016","Not Employed","higher education","511","0.510348736165014","0.474971217338481","0.545726254991547"
"1 Strongly disagree","2016","Employed","in school","","","",""
"1 Strongly disagree","2016","Employed","inadequately","","","",""
"1 Strongly disagree","2016","Employed","general elemantary","","","",""
"1 Strongly disagree","2016","Employed","middle vocational","","","",""
"1 Strongly disagree","2016","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2016","Employed","higher vocational","","","",""
"1 Strongly disagree","2016","Employed","higher education","","","",""
"2 on scale 1-7 ","2016","Not Employed","in school","2","","",""
"2 on scale 1-7 ","2016","Not Employed","inadequately","146","0.107854394656141","0.0922447831757486","0.123464006136533"
"2 on scale 1-7 ","2016","Not Employed","general elemantary","79","0.167833155149191","0.142285192878027","0.193381117420355"
"2 on scale 1-7 ","2016","Not Employed","middle vocational","89","0.196407040404784","0.168597958770239","0.224216122039329"
"2 on scale 1-7 ","2016","Not Employed","vocational + Abi","15","","",""
"2 on scale 1-7 ","2016","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2016","Not Employed","higher education","88","0.219065988533265","0.189794483303167","0.248337493763364"
"2 on scale 1-7 ","2016","Employed","in school","","","",""
"2 on scale 1-7 ","2016","Employed","inadequately","","","",""
"2 on scale 1-7 ","2016","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2016","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2016","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2016","Employed","higher education","","","",""
"3 on scale 1-7 ","2016","Not Employed","in school","1","","",""
"3 on scale 1-7 ","2016","Not Employed","inadequately","68","0.0607378188350223","0.048718542653839","0.0727570950162057"
"3 on scale 1-7 ","2016","Not Employed","general elemantary","46","0.0685902584372015","0.0513114500009246","0.0858690668734785"
"3 on scale 1-7 ","2016","Not Employed","middle vocational","53","0.0621895977689893","0.0452849371412015","0.0790942583967771"
"3 on scale 1-7 ","2016","Not Employed","vocational + Abi","9","","",""
"3 on scale 1-7 ","2016","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2016","Not Employed","higher education","62","0.114677873395682","0.0921281674109256","0.137227579380438"
"3 on scale 1-7 ","2016","Employed","in school","","","",""
"3 on scale 1-7 ","2016","Employed","inadequately","","","",""
"3 on scale 1-7 ","2016","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2016","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2016","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2016","Employed","higher education","","","",""
"4 on scale 1-7","2016","Not Employed","in school","4","","",""
"4 on scale 1-7","2016","Not Employed","inadequately","66","0.0509317422658516","0.0398680957609442","0.0619953887707591"
"4 on scale 1-7","2016","Not Employed","general elemantary","41","0.0524069204722453","0.0371727980017555","0.0676410429427351"
"4 on scale 1-7","2016","Not Employed","middle vocational","59","0.0828870991359452","0.0635876491932331","0.102186549078657"
"4 on scale 1-7","2016","Not Employed","vocational + Abi","8","","",""
"4 on scale 1-7","2016","Not Employed","higher vocational","1","","",""
"4 on scale 1-7","2016","Not Employed","higher education","40","0.0349516579742102","0.0219541876525215","0.0479491282958988"
"4 on scale 1-7","2016","Employed","in school","","","",""
"4 on scale 1-7","2016","Employed","inadequately","","","",""
"4 on scale 1-7","2016","Employed","general elemantary","","","",""
"4 on scale 1-7","2016","Employed","middle vocational","","","",""
"4 on scale 1-7","2016","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2016","Employed","higher vocational","","","",""
"4 on scale 1-7","2016","Employed","higher education","","","",""
"5 on scale 1-7","2016","Not Employed","in school","1","","",""
"5 on scale 1-7","2016","Not Employed","inadequately","39","0.052702084544229","0.041458300695162","0.063945868393296"
"5 on scale 1-7","2016","Not Employed","general elemantary","28","","",""
"5 on scale 1-7","2016","Not Employed","middle vocational","23","","",""
"5 on scale 1-7","2016","Not Employed","vocational + Abi","6","","",""
"5 on scale 1-7","2016","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2016","Not Employed","higher education","25","","",""
"5 on scale 1-7","2016","Employed","in school","","","",""
"5 on scale 1-7","2016","Employed","inadequately","","","",""
"5 on scale 1-7","2016","Employed","general elemantary","","","",""
"5 on scale 1-7","2016","Employed","middle vocational","","","",""
"5 on scale 1-7","2016","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2016","Employed","higher vocational","","","",""
"5 on scale 1-7","2016","Employed","higher education","","","",""
"6 on scale 1-7","2016","Not Employed","in school","3","","",""
"6 on scale 1-7","2016","Not Employed","inadequately","24","","",""
"6 on scale 1-7","2016","Not Employed","general elemantary","18","","",""
"6 on scale 1-7","2016","Not Employed","middle vocational","14","","",""
"6 on scale 1-7","2016","Not Employed","vocational + Abi","4","","",""
"6 on scale 1-7","2016","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2016","Not Employed","higher education","11","","",""
"6 on scale 1-7","2016","Employed","in school","","","",""
"6 on scale 1-7","2016","Employed","inadequately","","","",""
"6 on scale 1-7","2016","Employed","general elemantary","","","",""
"6 on scale 1-7","2016","Employed","middle vocational","","","",""
"6 on scale 1-7","2016","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2016","Employed","higher vocational","","","",""
"6 on scale 1-7","2016","Employed","higher education","","","",""
"7 Strongly agree","2016","Not Employed","in school","","","",""
"7 Strongly agree","2016","Not Employed","inadequately","82","0.0641965932711959","0.0518626029716488","0.0765305835707429"
"7 Strongly agree","2016","Not Employed","general elemantary","49","0.073893236769973","0.056010044106732","0.091776429433214"
"7 Strongly agree","2016","Not Employed","middle vocational","37","0.0661109630362619","0.0487179653151063","0.0835039607574175"
"7 Strongly agree","2016","Not Employed","vocational + Abi","1","","",""
"7 Strongly agree","2016","Not Employed","higher vocational","","","",""
"7 Strongly agree","2016","Not Employed","higher education","30","0.0345895826085207","0.0216571846553045","0.0475219805617368"
"7 Strongly agree","2016","Employed","in school","","","",""
"7 Strongly agree","2016","Employed","inadequately","","","",""
"7 Strongly agree","2016","Employed","general elemantary","","","",""
"7 Strongly agree","2016","Employed","middle vocational","","","",""
"7 Strongly agree","2016","Employed","vocational + Abi","","","",""
"7 Strongly agree","2016","Employed","higher vocational","","","",""
"7 Strongly agree","2016","Employed","higher education","","","",""
"1 Strongly disagree","2017","Not Employed","in school","9","","",""
"1 Strongly disagree","2017","Not Employed","inadequately","862","0.700878165410388","0.675036543960181","0.726719786860595"
"1 Strongly disagree","2017","Not Employed","general elemantary","399","0.672090858293889","0.632928457432862","0.711253259154916"
"1 Strongly disagree","2017","Not Employed","middle vocational","306","0.70520473824387","0.662455809828216","0.747953666659524"
"1 Strongly disagree","2017","Not Employed","vocational + Abi","48","0.605058023829831","0.489715697765703","0.72040034989396"
"1 Strongly disagree","2017","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2017","Not Employed","higher education","311","0.716764565903618","0.674995343963992","0.758533787843244"
"1 Strongly disagree","2017","Employed","in school","","","",""
"1 Strongly disagree","2017","Employed","inadequately","","","",""
"1 Strongly disagree","2017","Employed","general elemantary","","","",""
"1 Strongly disagree","2017","Employed","middle vocational","","","",""
"1 Strongly disagree","2017","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2017","Employed","higher vocational","","","",""
"1 Strongly disagree","2017","Employed","higher education","","","",""
"2 on scale 1-7 ","2017","Not Employed","in school","4","","",""
"2 on scale 1-7 ","2017","Not Employed","inadequately","106","0.0808969267981275","0.0655074959680062","0.0962863576282489"
"2 on scale 1-7 ","2017","Not Employed","general elemantary","60","0.118995290464491","0.0919847948023554","0.146005786126627"
"2 on scale 1-7 ","2017","Not Employed","middle vocational","37","0.0874056818757279","0.0609257974413989","0.113885566310057"
"2 on scale 1-7 ","2017","Not Employed","vocational + Abi","5","","",""
"2 on scale 1-7 ","2017","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2017","Not Employed","higher education","43","0.0887663611794807","0.0624010191403074","0.115131703218654"
"2 on scale 1-7 ","2017","Employed","in school","","","",""
"2 on scale 1-7 ","2017","Employed","inadequately","","","",""
"2 on scale 1-7 ","2017","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2017","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2017","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2017","Employed","higher education","","","",""
"3 on scale 1-7 ","2017","Not Employed","in school","2","","",""
