"plh0206i05","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2012","Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2012","Employed","Couple + C. LE and GT 16","","","","","5"
"6 on scale 1-7","2012","Not Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2012","Not Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2012","Not Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2012","Not Employed","Single parent ","","","","","6"
"6 on scale 1-7","2012","Not Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2012","Not Employed","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2012","Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2012","Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2012","Employed","Single parent ","","","","","6"
"6 on scale 1-7","2012","Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2012","Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2012","Employed","Couple + C. LE and GT 16","","","","","6"
"7 Strongly agree","2012","Not Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2012","Not Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2012","Not Employed","Single parent ","","","","","7"
"7 Strongly agree","2012","Not Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2012","Not Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2012","Not Employed","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2012","Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2012","Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2012","Employed","Single parent ","","","","","7"
"7 Strongly agree","2012","Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2012","Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2012","Employed","Couple + C. LE and GT 16","","","","","7"
"1 Strongly disagree","2013","Not Employed","Single parent ","","","","","1"
"1 Strongly disagree","2013","Not Employed","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2013","Not Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2013","Not Employed","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2013","Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2013","Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2013","Employed","Single parent ","","","","","1"
"1 Strongly disagree","2013","Employed","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2013","Not Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2013","Not Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2013","Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2013","Employed","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2013","Not Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2013","Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2013","Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2013","Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2013","Employed","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2013","Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2013","Employed","Couple + C. LE and GT 16","","","","","2"
"3 on scale 1-7 ","2013","Not Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2013","Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2013","Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2013","Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2013","Employed","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2013","Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2013","Employed","Couple + C. GT 16 ","","","","","3"
"4 on scale 1-7","2013","Not Employed","1-pers.-HH","","","","","4"
"4 on scale 1-7","2013","Not Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2013","Not Employed","Single parent ","","","","","4"
"4 on scale 1-7","2013","Not Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2013","Not Employed","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2013","Employed","1-pers.-HH","","","","","4"
"4 on scale 1-7","2013","Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2013","Employed","Single parent ","","","","","4"
"4 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2013","Not Employed","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","","","4"
"5 on scale 1-7","2013","Not Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2013","Not Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2013","Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2013","Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2013","Not Employed","Single parent ","","","","","5"
"5 on scale 1-7","2013","Not Employed","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2013","Not Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2013","Not Employed","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2013","Employed","Single parent ","","","","","5"
"5 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","","","5"
"6 on scale 1-7","2013","Not Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2013","Not Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2013","Not Employed","Single parent ","","","","","6"
"6 on scale 1-7","2013","Not Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2013","Not Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2013","Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2013","Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2013","Employed","Single parent ","","","","","6"
"6 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2013","Not Employed","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","","","6"
"7 Strongly agree","2013","Not Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2013","Not Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2013","Not Employed","Single parent ","","","","","7"
"7 Strongly agree","2013","Not Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2013","Not Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2013","Not Employed","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2013","Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2013","Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2013","Employed","Single parent ","","","","","7"
"7 Strongly agree","2013","Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2013","Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2013","Employed","Couple + C. LE and GT 16","","","","","7"
"1 Strongly disagree","2014","Not Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2014","Not Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2014","Not Employed","Single parent ","","","","","1"
"1 Strongly disagree","2014","Not Employed","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2014","Not Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2014","Not Employed","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2014","Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2014","Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2014","Employed","Single parent ","","","","","1"
"1 Strongly disagree","2014","Employed","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2014","Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2014","Employed","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2014","Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2014","Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2014","Employed","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2014","Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2014","Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2014","Employed","Couple + C. LE 16 ","","","","","2"
"3 on scale 1-7 ","2014","Not Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2014","Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2014","Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2014","Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2014","Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2014","Employed","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2014","Employed","Couple + C. LE and GT 16","","","","","3"
"4 on scale 1-7","2014","Not Employed","1-pers.-HH","","","","","4"
"4 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2014","Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2014","Employed","Single parent ","","","","","4"
"4 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2014","Not Employed","Single parent ","","","","","4"
"4 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2014","Employed","1-pers.-HH","","","","","4"
"4 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","","","4"
"5 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2014","Not Employed","Single parent ","","","","","5"
"5 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2014","Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2014","Not Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2014","Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2014","Employed","Single parent ","","","","","5"
"5 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","","","5"
"6 on scale 1-7","2014","Not Employed","Single parent ","","","","","6"
"6 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2014","Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2014","Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2014","Not Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2014","Employed","Single parent ","","","","","6"
"6 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","","","6"
"7 Strongly agree","2014","Not Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2014","Not Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2014","Not Employed","Single parent ","","","","","7"
"7 Strongly agree","2014","Not Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2014","Not Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2014","Not Employed","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2014","Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2014","Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2014","Employed","Single parent ","","","","","7"
"7 Strongly agree","2014","Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2014","Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2014","Employed","Couple + C. LE and GT 16","","","","","7"
"1 Strongly disagree","2015","Not Employed","1-pers.-HH","650","0.330404932208134","0.309266527008129","0.351543337408139","1"
"1 Strongly disagree","2015","Not Employed","(Married) couple without C. ","1114","0.253825311496048","0.240512210376955","0.267138412615141","1"
"1 Strongly disagree","2015","Not Employed","Single parent ","211","0.233089233840606","0.203069687155665","0.263108780525547","1"
"1 Strongly disagree","2015","Not Employed","Couple + C. LE 16 ","488","0.287601762099329","0.265067702869058","0.3101358213296","1"
"1 Strongly disagree","2015","Not Employed","Couple + C. GT 16 ","176","0.193403274650354","0.165720803669242","0.221085745631466","1"
"1 Strongly disagree","2015","Not Employed","Couple + C. LE and GT 16","158","0.270393513804152","0.234764532659509","0.306022494948796","1"
"1 Strongly disagree","2015","Employed","1-pers.-HH","503","0.266166097863549","0.245839465911362","0.286492729815736","1"
"1 Strongly disagree","2015","Employed","(Married) couple without C. ","940","0.235373557127599","0.221908190573365","0.248838923681834","1"
"1 Strongly disagree","2015","Employed","Single parent ","462","0.272067057211726","0.250442960198803","0.29369115422465","1"
"1 Strongly disagree","2015","Employed","Couple + C. LE 16 ","1249","0.229396706840486","0.217921552245518","0.240871861435455","1"
"1 Strongly disagree","2015","Employed","Couple + C. GT 16 ","483","0.199465473787534","0.182640959492813","0.216289988082255","1"
"1 Strongly disagree","2015","Employed","Couple + C. LE and GT 16","351","0.176791825035016","0.158214785275886","0.195368864794145","1"
"2 on scale 1-7 ","2015","Not Employed","1-pers.-HH","432","0.221263812293616","0.202608900129886","0.239918724457345","2"
"2 on scale 1-7 ","2015","Not Employed","(Married) couple without C. ","1014","0.235946294681339","0.22295776371361","0.248934825649068","2"
"2 on scale 1-7 ","2015","Not Employed","Couple + C. GT 16 ","192","0.243326894051071","0.21325270537991","0.273401082722232","2"
"2 on scale 1-7 ","2015","Not Employed","Couple + C. LE and GT 16","144","0.242345209047393","0.20797249448483","0.276717923609955","2"
"2 on scale 1-7 ","2015","Employed","1-pers.-HH","475","0.258192469085031","0.238064146997153","0.278320791172909","2"
"2 on scale 1-7 ","2015","Employed","Couple + C. GT 16 ","552","0.251728210563583","0.233455024946369","0.270001396180797","2"
"2 on scale 1-7 ","2015","Not Employed","Single parent ","177","0.237972269034637","0.207736628799768","0.268207909269505","2"
"2 on scale 1-7 ","2015","Not Employed","Couple + C. LE 16 ","381","0.257238108162219","0.235477315937712","0.278998900386727","2"
"2 on scale 1-7 ","2015","Employed","Couple + C. LE and GT 16","470","0.285694921552864","0.263696895456335","0.307692947649393","2"
"2 on scale 1-7 ","2015","Employed","Couple + C. LE 16 ","1377","0.255087924250921","0.243190663432294","0.266985185069548","2"
"2 on scale 1-7 ","2015","Employed","Single parent ","443","0.265081168274378","0.243634321919022","0.286528014629734","2"
"2 on scale 1-7 ","2015","Employed","(Married) couple without C. ","965","0.244520491079863","0.230878314621772","0.258162667537954","2"
"3 on scale 1-7 ","2015","Not Employed","1-pers.-HH","246","0.134157873505369","0.118840994783868","0.149474752226871","3"
"3 on scale 1-7 ","2015","Not Employed","(Married) couple without C. ","646","0.155736351016742","0.144643950231595","0.166828751801888","3"
"3 on scale 1-7 ","2015","Not Employed","Single parent ","103","0.163553810349232","0.137292285332874","0.18981533536559","3"
"3 on scale 1-7 ","2015","Not Employed","Couple + C. LE 16 ","200","0.125235778035342","0.108758253877598","0.141713302193086","3"
"3 on scale 1-7 ","2015","Employed","Single parent ","251","0.161574840072549","0.143690482964557","0.179459197180541","3"
"3 on scale 1-7 ","2015","Employed","Couple + C. LE 16 ","819","0.17169949898516","0.161406830111067","0.181992167859252","3"
"3 on scale 1-7 ","2015","Employed","Couple + C. LE and GT 16","278","0.180401150279249","0.161676621156301","0.199125679402196","3"
"3 on scale 1-7 ","2015","Not Employed","Couple + C. GT 16 ","138","0.193883905247288","0.166175317575503","0.221592492919072","3"
"3 on scale 1-7 ","2015","Not Employed","Couple + C. LE and GT 16","86","0.149082214815827","0.120511727763004","0.177652701868649","3"
"3 on scale 1-7 ","2015","Employed","1-pers.-HH","308","0.172823094095465","0.155433467467098","0.190212720723831","3"
"3 on scale 1-7 ","2015","Employed","(Married) couple without C. ","673","0.177707566792452","0.165574214834974","0.18984091874993","3"
"3 on scale 1-7 ","2015","Employed","Couple + C. GT 16 ","383","0.183292140689805","0.167002034155709","0.199582247223902","3"
"4 on scale 1-7","2015","Not Employed","1-pers.-HH","249","0.137547372804926","0.122068597023929","0.153026148585923","4"
"4 on scale 1-7","2015","Not Employed","(Married) couple without C. ","604","0.156253382576168","0.145145986807322","0.167360778345014","4"
"4 on scale 1-7","2015","Employed","Couple + C. GT 16 ","358","0.172447246898325","0.156541846297634","0.188352647499015","4"
"4 on scale 1-7","2015","Not Employed","Single parent ","100","0.132094358558787","0.108053554092768","0.156135163024806","4"
"4 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","205","0.141531437879858","0.124178584426152","0.158884291333564","4"
"4 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","127","0.161386051641672","0.135601549304374","0.18717055397897","4"
"4 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","88","0.136013252639992","0.108515001174737","0.163511504105247","4"
"4 on scale 1-7","2015","Employed","1-pers.-HH","247","0.136391488776578","0.120606573296595","0.152176404256561","4"
"4 on scale 1-7","2015","Employed","(Married) couple without C. ","609","0.170619561635894","0.158679515819788","0.182559607452","4"
"4 on scale 1-7","2015","Employed","Single parent ","232","0.136298418896689","0.119626653864516","0.152970183928861","4"
"4 on scale 1-7","2015","Employed","Couple + C. LE 16 ","826","0.16810837703016","0.157901859671789","0.178314894388531","4"
"4 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","241","0.179303131323105","0.160623172739767","0.197983089906444","4"
"5 on scale 1-7","2015","Not Employed","1-pers.-HH","137","0.0688937519766042","0.0575113904963543","0.080276113456854","5"
"5 on scale 1-7","2015","Not Employed","(Married) couple without C. ","343","0.0952302480358336","0.0862508338468959","0.104209662224771","5"
"5 on scale 1-7","2015","Not Employed","Single parent ","72","0.0986160593423906","0.077447108440237","0.119785010244544","5"
"5 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","62","0.0775337949334984","0.0587896571752746","0.0962779326917221","5"
"5 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","45","0.0591816126415523","0.0402535039422198","0.0781097213408847","5"
"5 on scale 1-7","2015","Employed","(Married) couple without C. ","300","0.084997456846112","0.076145713671204","0.09384920002102","5"
"5 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","96","0.0675954669296073","0.0550973893469718","0.0800935445122428","5"
"5 on scale 1-7","2015","Employed","1-pers.-HH","144","0.0845472039781724","0.0717516889399076","0.0973427190164372","5"
"5 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","132","0.0778846188917154","0.0648346623195019","0.0909345754639288","5"
"5 on scale 1-7","2015","Employed","Couple + C. LE 16 ","454","0.101587054007588","0.0933417493128541","0.109832358702323","5"
"5 on scale 1-7","2015","Employed","Couple + C. GT 16 ","200","0.0936066943115492","0.0813427425308441","0.105870646092254","5"
"5 on scale 1-7","2015","Employed","Single parent ","118","0.0803468312606705","0.0671384156090254","0.0935552469123156","5"
"6 on scale 1-7","2015","Not Employed","1-pers.-HH","95","0.057855316090921","0.0473629539668197","0.0683476782150224","6"
"6 on scale 1-7","2015","Not Employed","(Married) couple without C. ","230","0.0555017443411089","0.0484977561257799","0.0625057325564379","6"
"6 on scale 1-7","2015","Not Employed","Single parent ","42","0.0657216882574925","0.0481277487458805","0.0833156277691045","6"
"6 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","50","0.0764322150278648","0.0578106008047648","0.0950538292509647","6"
"6 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","41","0.0780156804802286","0.0565020530464251","0.099529307914032","6"
"6 on scale 1-7","2015","Employed","Couple + C. GT 16 ","108","0.0576559128018894","0.0478419294613568","0.067469896142422","6"
"6 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","84","0.0605624780879603","0.0489472871470169","0.0721776690289038","6"
"6 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","79","0.0631747544609393","0.0510636621025772","0.0752858468193014","6"
"6 on scale 1-7","2015","Employed","1-pers.-HH","77","0.0487798704926873","0.038872668755536","0.0586870722298386","6"
"6 on scale 1-7","2015","Employed","(Married) couple without C. ","191","0.0537204856599003","0.0465640895219945","0.0608768817978061","6"
"6 on scale 1-7","2015","Employed","Single parent ","73","0.0524666856842049","0.0416325723581427","0.0633007990102671","6"
"6 on scale 1-7","2015","Employed","Couple + C. LE 16 ","244","0.0415320556095457","0.0360866524994643","0.0469774587196272","6"
"7 Strongly agree","2015","Not Employed","1-pers.-HH","93","0.0498769411204299","0.0400937019835635","0.0596601802572963","7"
"7 Strongly agree","2015","Not Employed","(Married) couple without C. ","154","0.0475066678527609","0.0409993837626259","0.0540139519428959","7"
"7 Strongly agree","2015","Not Employed","Single parent ","57","0.0689525806168553","0.0509625555678561","0.0869426056658544","7"
"7 Strongly agree","2015","Employed","Couple + C. GT 16 ","83","0.0418043209473146","0.0333776443622414","0.0502309975323878","7"
"7 Strongly agree","2015","Employed","Couple + C. LE and GT 16","64","0.0393618748300908","0.0298927818500533","0.0488309678101282","7"
"7 Strongly agree","2015","Not Employed","Couple + C. LE 16 ","101","0.0576226924327054","0.0460217993218421","0.0692235855435686","7"
"7 Strongly agree","2015","Not Employed","Couple + C. GT 16 ","37","0.0540338644482521","0.0381880150608924","0.0698797138356117","7"
"7 Strongly agree","2015","Not Employed","Couple + C. LE and GT 16","35","0.0649685165708556","0.0451976585256796","0.0847393746160315","7"
"7 Strongly agree","2015","Employed","1-pers.-HH","62","0.0330997757085175","0.0248717900722204","0.0413277613448146","7"
"7 Strongly agree","2015","Employed","(Married) couple without C. ","135","0.0330608808581794","0.0273858077060091","0.0387359540103497","7"
"7 Strongly agree","2015","Employed","Single parent ","48","0.0321649985997824","0.0235917237876697","0.0407382734118951","7"
"7 Strongly agree","2015","Employed","Couple + C. LE 16 ","188","0.0325883832761395","0.0277423478784245","0.0374344186738546","7"
"1 Strongly disagree","2016","Not Employed","1-pers.-HH","598","0.625140066757039","0.594177391770061","0.656102741744018","1"
"1 Strongly disagree","2016","Not Employed","(Married) couple without C. ","110","0.354446929350627","0.282114169657949","0.426779689043306","1"
"1 Strongly disagree","2016","Not Employed","Single parent ","238","0.552812769801731","0.500194718386469","0.605430821216994","1"
"1 Strongly disagree","2016","Not Employed","Couple + C. LE 16 ","1348","0.56797504649399","0.545414654374539","0.59053543861344","1"
"1 Strongly disagree","2016","Not Employed","Couple + C. GT 16 ","55","0.493227212683206","0.385016234532684","0.601438190833728","1"
"1 Strongly disagree","2016","Not Employed","Couple + C. LE and GT 16","295","0.517986217067914","0.469560588412566","0.566411845723262","1"
"1 Strongly disagree","2016","Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2016","Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2016","Employed","Single parent ","","","","","1"
"1 Strongly disagree","2016","Employed","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2016","Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2016","Employed","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2016","Not Employed","Couple + C. LE and GT 16","31","0.04952907654599","0.0285016574734694","0.0705564956185107","2"
"2 on scale 1-7 ","2016","Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","1-pers.-HH","110","0.121966871467965","0.101035789036613","0.142897953899317","2"
"2 on scale 1-7 ","2016","Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","(Married) couple without C. ","22","","","","2"
"2 on scale 1-7 ","2016","Not Employed","Single parent ","25","","","","2"
"2 on scale 1-7 ","2016","Not Employed","Couple + C. LE 16 ","188","0.167099147103761","0.150108443265399","0.184089850942124","2"
"2 on scale 1-7 ","2016","Not Employed","Couple + C. GT 16 ","6","","","","2"
"2 on scale 1-7 ","2016","Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2016","Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2016","Employed","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2016","Employed","Couple + C. LE 16 ","","","","","2"
"3 on scale 1-7 ","2016","Not Employed","1-pers.-HH","71","0.0848082032891573","0.0669889178158004","0.102627488762514","3"
"3 on scale 1-7 ","2016","Not Employed","(Married) couple without C. ","15","","","","3"
"3 on scale 1-7 ","2016","Not Employed","Single parent ","18","","","","3"
"3 on scale 1-7 ","2016","Not Employed","Couple + C. LE 16 ","87","0.0885920061774585","0.0756506054640566","0.10153340689086","3"
"3 on scale 1-7 ","2016","Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","Couple + C. GT 16 ","7","","","","3"
"3 on scale 1-7 ","2016","Not Employed","Couple + C. LE and GT 16","24","","","","3"
"3 on scale 1-7 ","2016","Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2016","Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2016","Employed","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2016","Employed","1-pers.-HH","","","","","3"
