"plh0206i05","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2010","Part Time","general elemantary","52","0.134840069808552","0.0983738434559542","0.171306296161149","3"
"3 on scale 1-7 ","2010","Not Working","in school","39","0.185650235089452","0.133310273452964","0.23799019672594","3"
"3 on scale 1-7 ","2010","Not Working","inadequately","7","","","","3"
"3 on scale 1-7 ","2010","Not Working","general elemantary","160","0.18083623312294","0.156231862664329","0.205440603581552","3"
"3 on scale 1-7 ","2010","Not Working","middle vocational","558","0.169607827585061","0.156744930828329","0.182470724341793","3"
"3 on scale 1-7 ","2010","Not Working","vocational + Abi","35","0.146776986015747","0.100225680288532","0.193328291742961","3"
"3 on scale 1-7 ","2010","Part Time","middle vocational","398","0.196817856987348","0.179543370115418","0.214092343859277","3"
"3 on scale 1-7 ","2010","Part Time","vocational + Abi","64","0.2454454516498","0.193922170901349","0.296968732398251","3"
"3 on scale 1-7 ","2010","Part Time","higher vocational","57","0.198956189848412","0.151249551713242","0.246662827983582","3"
"3 on scale 1-7 ","2010","Part Time","higher education","174","0.2300732877435","0.201106825489291","0.259039749997709","3"
"3 on scale 1-7 ","2010","Not Working","higher vocational","79","0.207812968839737","0.168149996961282","0.247475940718193","3"
"3 on scale 1-7 ","2010","Not Working","higher education","190","0.166971938743627","0.144708601186109","0.189235276301144","3"
"3 on scale 1-7 ","2010","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2010","Full Time","inadequately","7","","","","3"
"3 on scale 1-7 ","2010","Full Time","general elemantary","66","0.174669800784573","0.13454696221894","0.214792639350206","3"
"3 on scale 1-7 ","2010","Full Time","middle vocational","540","0.18906138350293","0.175059271941244","0.203063495064616","3"
"3 on scale 1-7 ","2010","Full Time","vocational + Abi","90","0.178397858345569","0.143064459188469","0.21373125750267","3"
"3 on scale 1-7 ","2010","Full Time","higher vocational","125","0.180343003581767","0.149187420585428","0.211498586578106","3"
"3 on scale 1-7 ","2010","Full Time","higher education","384","0.223942180243553","0.205396177741899","0.242488182745208","3"
"4 on scale 1-7","2010","Not Working","higher vocational","50","0.116205866311556","0.0848784449784044","0.147533287644707","4"
"4 on scale 1-7","2010","Not Working","higher education","172","0.145801601431986","0.124734769326622","0.16686843353735","4"
"4 on scale 1-7","2010","Full Time","in school","","","","","4"
"4 on scale 1-7","2010","Full Time","inadequately","3","","","","4"
"4 on scale 1-7","2010","Full Time","general elemantary","74","0.203355039564606","0.160821772197255","0.245888306931957","4"
"4 on scale 1-7","2010","Full Time","middle vocational","593","0.187065505393623","0.173120369246288","0.201010641540957","4"
"4 on scale 1-7","2010","Full Time","vocational + Abi","76","0.146217408872131","0.113608744602926","0.178826073141335","4"
"4 on scale 1-7","2010","Full Time","higher vocational","124","0.17404468868774","0.143320613421826","0.204768763953655","4"
"4 on scale 1-7","2010","Full Time","higher education","317","0.168859175969857","0.152193038360716","0.185525313578999","4"
"4 on scale 1-7","2010","Part Time","in school","12","","","","4"
"4 on scale 1-7","2010","Part Time","inadequately","1","","","","4"
"4 on scale 1-7","2010","Part Time","general elemantary","63","0.179168270117723","0.138224223887583","0.220112316347863","4"
"4 on scale 1-7","2010","Part Time","middle vocational","398","0.182092198307116","0.165324875361654","0.198859521252577","4"
"4 on scale 1-7","2010","Part Time","vocational + Abi","44","0.148013498960952","0.105497957589674","0.19052904033223","4"
"4 on scale 1-7","2010","Part Time","higher vocational","40","0.166320708355262","0.121822285267735","0.210819131442789","4"
"4 on scale 1-7","2010","Part Time","higher education","133","0.171614289735706","0.145664688596927","0.197563890874485","4"
"4 on scale 1-7","2010","Not Working","in school","47","0.202789704510289","0.148665744921005","0.256913664099572","4"
"4 on scale 1-7","2010","Not Working","inadequately","13","","","","4"
"4 on scale 1-7","2010","Not Working","general elemantary","174","0.150463043497097","0.127607569974107","0.173318517020087","4"
"4 on scale 1-7","2010","Not Working","middle vocational","613","0.18987141075937","0.176428881742629","0.20331393977611","4"
"4 on scale 1-7","2010","Not Working","vocational + Abi","34","0.137193104685149","0.0919351889439327","0.182451020426366","4"
"5 on scale 1-7","2010","Part Time","general elemantary","31","0.0721066292191415","0.0444900569491671","0.0997232014891159","5"
"5 on scale 1-7","2010","Part Time","middle vocational","221","0.109604827932169","0.0960319443274074","0.123177711536931","5"
"5 on scale 1-7","2010","Not Working","in school","32","0.141149745452321","0.0942814742223733","0.188018016682269","5"
"5 on scale 1-7","2010","Not Working","inadequately","9","","","","5"
"5 on scale 1-7","2010","Not Working","general elemantary","100","0.110897023926116","0.0908236607598122","0.130970387092419","5"
"5 on scale 1-7","2010","Not Working","middle vocational","315","0.0936532493481956","0.0836674501024634","0.103639048593928","5"
"5 on scale 1-7","2010","Not Working","vocational + Abi","26","","","","5"
"5 on scale 1-7","2010","Not Working","higher vocational","40","0.0809768402517304","0.0543095611901939","0.107644119313267","5"
"5 on scale 1-7","2010","Not Working","higher education","93","0.085171311909602","0.0685082324004924","0.101834391418712","5"
"5 on scale 1-7","2010","Part Time","in school","9","","","","5"
"5 on scale 1-7","2010","Part Time","inadequately","4","","","","5"
"5 on scale 1-7","2010","Part Time","vocational + Abi","21","","","","5"
"5 on scale 1-7","2010","Part Time","higher vocational","23","","","","5"
"5 on scale 1-7","2010","Part Time","higher education","67","0.0857602248875536","0.0664889398307518","0.105031509944355","5"
"5 on scale 1-7","2010","Full Time","general elemantary","53","0.193782599635667","0.152013766564851","0.235551432706482","5"
"5 on scale 1-7","2010","Full Time","middle vocational","400","0.13044092178779","0.118397369480638","0.142484474094942","5"
"5 on scale 1-7","2010","Full Time","vocational + Abi","41","0.103652761244487","0.0755215520373139","0.131783970451661","5"
"5 on scale 1-7","2010","Full Time","higher vocational","60","0.132641203865082","0.105155378740667","0.160127028989497","5"
"5 on scale 1-7","2010","Full Time","higher education","161","0.0925582513371004","0.0796653021262235","0.105451200547977","5"
"5 on scale 1-7","2010","Full Time","in school","","","","","5"
"5 on scale 1-7","2010","Full Time","inadequately","4","","","","5"
"6 on scale 1-7","2010","Not Working","in school","14","","","","6"
"6 on scale 1-7","2010","Not Working","inadequately","6","","","","6"
"6 on scale 1-7","2010","Not Working","general elemantary","63","0.064998608940661","0.0492391129582073","0.0807581049231147","6"
"6 on scale 1-7","2010","Part Time","general elemantary","32","0.122485715034473","0.0874829011324354","0.15748852893651","6"
"6 on scale 1-7","2010","Part Time","middle vocational","138","0.0796882643705011","0.0679222182003437","0.0914543105406585","6"
"6 on scale 1-7","2010","Part Time","vocational + Abi","17","","","","6"
"6 on scale 1-7","2010","Part Time","higher vocational","15","","","","6"
"6 on scale 1-7","2010","Part Time","higher education","29","","","","6"
"6 on scale 1-7","2010","Not Working","middle vocational","185","0.0527286372263299","0.0450685327616893","0.0603887416909706","6"
"6 on scale 1-7","2010","Not Working","vocational + Abi","11","","","","6"
"6 on scale 1-7","2010","Not Working","higher vocational","15","","","","6"
"6 on scale 1-7","2010","Not Working","higher education","53","0.0627736700187404","0.0482942985154669","0.0772530415220139","6"
"6 on scale 1-7","2010","Full Time","general elemantary","22","","","","6"
"6 on scale 1-7","2010","Full Time","middle vocational","235","0.084654240568473","0.0746998409192029","0.0946086402177431","6"
"6 on scale 1-7","2010","Full Time","vocational + Abi","25","","","","6"
"6 on scale 1-7","2010","Part Time","in school","6","","","","6"
"6 on scale 1-7","2010","Part Time","inadequately","3","","","","6"
"6 on scale 1-7","2010","Full Time","inadequately","1","","","","6"
"6 on scale 1-7","2010","Full Time","in school","","","","","6"
"6 on scale 1-7","2010","Full Time","higher vocational","27","","","","6"
"6 on scale 1-7","2010","Full Time","higher education","67","0.0323566075816429","0.0244847997775254","0.0402284153857603","6"
"7 Strongly agree","2010","Not Working","higher education","16","","","","7"
"7 Strongly agree","2010","Part Time","in school","1","","","","7"
"7 Strongly agree","2010","Part Time","inadequately","7","","","","7"
"7 Strongly agree","2010","Part Time","general elemantary","23","","","","7"
"7 Strongly agree","2010","Part Time","middle vocational","101","0.0512253490603125","0.0416470171134711","0.060803681007154","7"
"7 Strongly agree","2010","Part Time","vocational + Abi","6","","","","7"
"7 Strongly agree","2010","Part Time","higher vocational","5","","","","7"
"7 Strongly agree","2010","Part Time","higher education","16","","","","7"
"7 Strongly agree","2010","Not Working","in school","16","","","","7"
"7 Strongly agree","2010","Not Working","inadequately","11","","","","7"
"7 Strongly agree","2010","Not Working","general elemantary","70","0.0876471935132465","0.0695698513799689","0.105724535646524","7"
"7 Strongly agree","2010","Not Working","middle vocational","176","0.0612954982579148","0.0530739624085687","0.0695170341072609","7"
"7 Strongly agree","2010","Not Working","vocational + Abi","7","","","","7"
"7 Strongly agree","2010","Not Working","higher vocational","17","","","","7"
"7 Strongly agree","2010","Full Time","in school","1","","","","7"
"7 Strongly agree","2010","Full Time","inadequately","","","","","7"
"7 Strongly agree","2010","Full Time","general elemantary","30","0.0968351658683988","0.0655838052865917","0.128086526450206","7"
"7 Strongly agree","2010","Full Time","middle vocational","160","0.0594015985696846","0.0509488235228193","0.06785437361655","7"
"7 Strongly agree","2010","Full Time","vocational + Abi","16","","","","7"
"7 Strongly agree","2010","Full Time","higher vocational","28","","","","7"
"7 Strongly agree","2010","Full Time","higher education","29","","","","7"
"1 Strongly disagree","2011","Not Working","in school","","","","","1"
"1 Strongly disagree","2011","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2011","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2011","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2011","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2011","Not Working","higher education","","","","","1"
"1 Strongly disagree","2011","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2011","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2011","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2011","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2011","Full Time","higher education","","","","","1"
"1 Strongly disagree","2011","Part Time","in school","","","","","1"
"1 Strongly disagree","2011","Part Time","inadequately","","","","","1"
"1 Strongly disagree","2011","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2011","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2011","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2011","Part Time","higher education","","","","","1"
"1 Strongly disagree","2011","Full Time","in school","","","","","1"
"2 on scale 1-7 ","2011","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2011","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2011","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2011","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2011","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2011","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2011","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2011","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2011","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2011","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2011","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","Full Time","higher education","","","","","2"
"2 on scale 1-7 ","2011","Part Time","higher education","","","","","2"
"3 on scale 1-7 ","2011","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2011","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2011","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2011","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2011","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2011","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2011","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2011","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2011","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2011","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2011","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","Part Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","Part Time","higher education","","","","","3"
"3 on scale 1-7 ","2011","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","Not Working","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","Not Working","higher education","","","","","3"
"4 on scale 1-7","2011","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2011","Not Working","higher education","","","","","4"
"4 on scale 1-7","2011","Full Time","in school","","","","","4"
"4 on scale 1-7","2011","Full Time","inadequately","","","","","4"
"4 on scale 1-7","2011","Full Time","general elemantary","","","","","4"
"4 on scale 1-7","2011","Full Time","middle vocational","","","","","4"
"4 on scale 1-7","2011","Full Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","Full Time","higher vocational","","","","","4"
"4 on scale 1-7","2011","Full Time","higher education","","","","","4"
"4 on scale 1-7","2011","Part Time","in school","","","","","4"
"4 on scale 1-7","2011","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2011","Part Time","general elemantary","","","","","4"
"4 on scale 1-7","2011","Part Time","middle vocational","","","","","4"
"4 on scale 1-7","2011","Part Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2011","Part Time","higher education","","","","","4"
"4 on scale 1-7","2011","Not Working","in school","","","","","4"
"4 on scale 1-7","2011","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2011","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2011","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2011","Not Working","vocational + Abi","","","","","4"
"5 on scale 1-7","2011","Part Time","in school","","","","","5"
"5 on scale 1-7","2011","Part Time","inadequately","","","","","5"
"5 on scale 1-7","2011","Part Time","general elemantary","","","","","5"
"5 on scale 1-7","2011","Part Time","middle vocational","","","","","5"
"5 on scale 1-7","2011","Not Working","in school","","","","","5"
"5 on scale 1-7","2011","Not Working","inadequately","","","","","5"
"5 on scale 1-7","2011","Not Working","general elemantary","","","","","5"
"5 on scale 1-7","2011","Not Working","middle vocational","","","","","5"
"5 on scale 1-7","2011","Not Working","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","Not Working","higher vocational","","","","","5"
"5 on scale 1-7","2011","Not Working","higher education","","","","","5"
"5 on scale 1-7","2011","Full Time","in school","","","","","5"
"5 on scale 1-7","2011","Full Time","inadequately","","","","","5"
"5 on scale 1-7","2011","Full Time","general elemantary","","","","","5"
"5 on scale 1-7","2011","Full Time","middle vocational","","","","","5"
"5 on scale 1-7","2011","Full Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","Full Time","higher vocational","","","","","5"
"5 on scale 1-7","2011","Full Time","higher education","","","","","5"
"5 on scale 1-7","2011","Part Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","Part Time","higher vocational","","","","","5"
"5 on scale 1-7","2011","Part Time","higher education","","","","","5"
"6 on scale 1-7","2011","Part Time","in school","","","","","6"
"6 on scale 1-7","2011","Not Working","in school","","","","","6"
"6 on scale 1-7","2011","Not Working","inadequately","","","","","6"
"6 on scale 1-7","2011","Not Working","general elemantary","","","","","6"
"6 on scale 1-7","2011","Not Working","higher education","","","","","6"
"6 on scale 1-7","2011","Full Time","in school","","","","","6"
"6 on scale 1-7","2011","Full Time","inadequately","","","","","6"
"6 on scale 1-7","2011","Full Time","general elemantary","","","","","6"
"6 on scale 1-7","2011","Full Time","middle vocational","","","","","6"
"6 on scale 1-7","2011","Full Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","Full Time","higher vocational","","","","","6"
"6 on scale 1-7","2011","Full Time","higher education","","","","","6"
"6 on scale 1-7","2011","Part Time","inadequately","","","","","6"
"6 on scale 1-7","2011","Part Time","general elemantary","","","","","6"
"6 on scale 1-7","2011","Part Time","middle vocational","","","","","6"
"6 on scale 1-7","2011","Part Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","Part Time","higher vocational","","","","","6"
"6 on scale 1-7","2011","Part Time","higher education","","","","","6"
"6 on scale 1-7","2011","Not Working","middle vocational","","","","","6"
"6 on scale 1-7","2011","Not Working","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","Not Working","higher vocational","","","","","6"
"7 Strongly agree","2011","Not Working","higher education","","","","","7"
"7 Strongly agree","2011","Not Working","higher vocational","","","","","7"
"7 Strongly agree","2011","Part Time","in school","","","","","7"
"7 Strongly agree","2011","Part Time","inadequately","","","","","7"
"7 Strongly agree","2011","Part Time","general elemantary","","","","","7"
"7 Strongly agree","2011","Part Time","middle vocational","","","","","7"
"7 Strongly agree","2011","Part Time","vocational + Abi","","","","","7"
"7 Strongly agree","2011","Part Time","higher vocational","","","","","7"
"7 Strongly agree","2011","Part Time","higher education","","","","","7"
"7 Strongly agree","2011","Not Working","in school","","","","","7"
"7 Strongly agree","2011","Not Working","inadequately","","","","","7"
"7 Strongly agree","2011","Not Working","general elemantary","","","","","7"
"7 Strongly agree","2011","Not Working","middle vocational","","","","","7"
"7 Strongly agree","2011","Not Working","vocational + Abi","","","","","7"
"7 Strongly agree","2011","Full Time","in school","","","","","7"
"7 Strongly agree","2011","Full Time","inadequately","","","","","7"
"7 Strongly agree","2011","Full Time","general elemantary","","","","","7"
"7 Strongly agree","2011","Full Time","middle vocational","","","","","7"
"7 Strongly agree","2011","Full Time","vocational + Abi","","","","","7"
"7 Strongly agree","2011","Full Time","higher vocational","","","","","7"
"7 Strongly agree","2011","Full Time","higher education","","","","","7"
"1 Strongly disagree","2012","Not Working","in school","","","","","1"
"1 Strongly disagree","2012","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2012","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2012","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2012","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2012","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2012","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2012","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2012","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2012","Full Time","higher education","","","","","1"
"1 Strongly disagree","2012","Part Time","in school","","","","","1"
"1 Strongly disagree","2012","Part Time","inadequately","","","","","1"
"1 Strongly disagree","2012","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2012","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2012","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2012","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2012","Part Time","higher education","","","","","1"
"1 Strongly disagree","2012","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2012","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2012","Not Working","higher education","","","","","1"
"1 Strongly disagree","2012","Full Time","in school","","","","","1"
"2 on scale 1-7 ","2012","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2012","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2012","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2012","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2012","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2012","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2012","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2012","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2012","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2012","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2012","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2012","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2012","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2012","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2012","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2012","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2012","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2012","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2012","Full Time","higher education","","","","","2"
"2 on scale 1-7 ","2012","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2012","Part Time","higher education","","","","","2"
"3 on scale 1-7 ","2012","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2012","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2012","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2012","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2012","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2012","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2012","Not Working","higher education","","","","","3"
"3 on scale 1-7 ","2012","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2012","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2012","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2012","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2012","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2012","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2012","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2012","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2012","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2012","Part Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2012","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2012","Part Time","higher education","","","","","3"
"3 on scale 1-7 ","2012","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2012","Not Working","higher vocational","","","","","3"
"4 on scale 1-7","2012","Full Time","in school","","","","","4"
"4 on scale 1-7","2012","Full Time","inadequately","","","","","4"
"4 on scale 1-7","2012","Full Time","general elemantary","","","","","4"
"4 on scale 1-7","2012","Full Time","middle vocational","","","","","4"
"4 on scale 1-7","2012","Full Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2012","Full Time","higher vocational","","","","","4"
"4 on scale 1-7","2012","Full Time","higher education","","","","","4"
"4 on scale 1-7","2012","Part Time","in school","","","","","4"
"4 on scale 1-7","2012","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2012","Part Time","general elemantary","","","","","4"
"4 on scale 1-7","2012","Part Time","middle vocational","","","","","4"
"4 on scale 1-7","2012","Part Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2012","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2012","Part Time","higher education","","","","","4"
"4 on scale 1-7","2012","Not Working","in school","","","","","4"
"4 on scale 1-7","2012","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2012","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2012","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2012","Not Working","vocational + Abi","","","","","4"
"4 on scale 1-7","2012","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2012","Not Working","higher education","","","","","4"
"5 on scale 1-7","2012","Full Time","inadequately","","","","","5"
"5 on scale 1-7","2012","Full Time","general elemantary","","","","","5"
"5 on scale 1-7","2012","Part Time","in school","","","","","5"
"5 on scale 1-7","2012","Part Time","inadequately","","","","","5"
"5 on scale 1-7","2012","Part Time","general elemantary","","","","","5"
"5 on scale 1-7","2012","Part Time","middle vocational","","","","","5"
"5 on scale 1-7","2012","Part Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2012","Not Working","in school","","","","","5"
"5 on scale 1-7","2012","Not Working","inadequately","","","","","5"
"5 on scale 1-7","2012","Not Working","general elemantary","","","","","5"
"5 on scale 1-7","2012","Not Working","middle vocational","","","","","5"
"5 on scale 1-7","2012","Not Working","vocational + Abi","","","","","5"
"5 on scale 1-7","2012","Not Working","higher vocational","","","","","5"
"5 on scale 1-7","2012","Not Working","higher education","","","","","5"
"5 on scale 1-7","2012","Full Time","in school","","","","","5"
"5 on scale 1-7","2012","Full Time","middle vocational","","","","","5"
"5 on scale 1-7","2012","Full Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2012","Full Time","higher vocational","","","","","5"
"5 on scale 1-7","2012","Full Time","higher education","","","","","5"
"5 on scale 1-7","2012","Part Time","higher vocational","","","","","5"
"5 on scale 1-7","2012","Part Time","higher education","","","","","5"
"6 on scale 1-7","2012","Part Time","in school","","","","","6"
"6 on scale 1-7","2012","Part Time","inadequately","","","","","6"
"6 on scale 1-7","2012","Not Working","in school","","","","","6"
"6 on scale 1-7","2012","Not Working","inadequately","","","","","6"
"6 on scale 1-7","2012","Not Working","general elemantary","","","","","6"
"6 on scale 1-7","2012","Not Working","middle vocational","","","","","6"
"6 on scale 1-7","2012","Full Time","inadequately","","","","","6"
"6 on scale 1-7","2012","Full Time","general elemantary","","","","","6"
"6 on scale 1-7","2012","Full Time","middle vocational","","","","","6"
"6 on scale 1-7","2012","Full Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2012","Full Time","higher vocational","","","","","6"
"6 on scale 1-7","2012","Full Time","higher education","","","","","6"
"6 on scale 1-7","2012","Part Time","general elemantary","","","","","6"
"6 on scale 1-7","2012","Part Time","middle vocational","","","","","6"
"6 on scale 1-7","2012","Part Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2012","Part Time","higher vocational","","","","","6"
"6 on scale 1-7","2012","Part Time","higher education","","","","","6"
"6 on scale 1-7","2012","Not Working","vocational + Abi","","","","","6"
"6 on scale 1-7","2012","Not Working","higher vocational","","","","","6"
"6 on scale 1-7","2012","Not Working","higher education","","","","","6"
"6 on scale 1-7","2012","Full Time","in school","","","","","6"
"7 Strongly agree","2012","Not Working","higher education","","","","","7"
"7 Strongly agree","2012","Full Time","in school","","","","","7"
"7 Strongly agree","2012","Full Time","inadequately","","","","","7"
"7 Strongly agree","2012","Full Time","general elemantary","","","","","7"
"7 Strongly agree","2012","Part Time","in school","","","","","7"
"7 Strongly agree","2012","Part Time","inadequately","","","","","7"
"7 Strongly agree","2012","Part Time","general elemantary","","","","","7"
"7 Strongly agree","2012","Part Time","middle vocational","","","","","7"
"7 Strongly agree","2012","Part Time","vocational + Abi","","","","","7"
"7 Strongly agree","2012","Part Time","higher vocational","","","","","7"
"7 Strongly agree","2012","Part Time","higher education","","","","","7"
"7 Strongly agree","2012","Not Working","in school","","","","","7"
"7 Strongly agree","2012","Not Working","inadequately","","","","","7"
"7 Strongly agree","2012","Not Working","general elemantary","","","","","7"
"7 Strongly agree","2012","Not Working","middle vocational","","","","","7"
"7 Strongly agree","2012","Not Working","vocational + Abi","","","","","7"
"7 Strongly agree","2012","Not Working","higher vocational","","","","","7"
"7 Strongly agree","2012","Full Time","middle vocational","","","","","7"
"7 Strongly agree","2012","Full Time","vocational + Abi","","","","","7"
"7 Strongly agree","2012","Full Time","higher vocational","","","","","7"
