"plh0206i05","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2015","secondary school degree","East Germany","141","0.065595182370902","0.0555748950674161","0.075615469674388"
"6 on scale 1-7","2015","college entrance qualification","West Germany","195","0.0329466551382932","0.0283943407173422","0.0374989695592443"
"6 on scale 1-7","2015","college entrance qualification","East Germany","42","0.0365510357221287","0.0263813292046577","0.0467207422395996"
"6 on scale 1-7","2015","Other degree","West Germany","162","0.0463956193960439","0.0395577863829634","0.0532334524091244"
"6 on scale 1-7","2015","Other degree","East Germany","19","","",""
"6 on scale 1-7","2015","no degree/no degree yet","West Germany","53","0.0513356136172845","0.0363673807652977","0.0663038464692713"
"6 on scale 1-7","2015","no degree/no degree yet","East Germany","6","","",""
"7 Strongly agree","2015","lower secondary degree","West Germany","326","0.0605208062095686","0.0540780958915044","0.0669635165276329"
"7 Strongly agree","2015","lower secondary degree","East Germany","92","0.079914602028756","0.0640763942732577","0.0957528097842543"
"7 Strongly agree","2015","secondary school degree","West Germany","148","0.0296445537768377","0.0248727692124941","0.0344163383411813"
"7 Strongly agree","2015","secondary school degree","East Germany","99","0.0489909325777633","0.0402546464452093","0.0577272187103173"
"7 Strongly agree","2015","college entrance qualification","West Germany","101","0.0151236300123214","0.0120110519615132","0.0182362080631296"
"7 Strongly agree","2015","college entrance qualification","East Germany","20","","",""
"7 Strongly agree","2015","Other degree","West Germany","179","0.0583446965535104","0.0507249144124399","0.065964478694581"
"7 Strongly agree","2015","Other degree","East Germany","20","","",""
"7 Strongly agree","2015","no degree/no degree yet","West Germany","50","0.0604514445659981","0.0442867385897496","0.0766161505422465"
"7 Strongly agree","2015","no degree/no degree yet","East Germany","5","","",""
"1 Strongly disagree","2016","lower secondary degree","West Germany","11","","",""
"1 Strongly disagree","2016","lower secondary degree","East Germany","1","","",""
"1 Strongly disagree","2016","secondary school degree","West Germany","10","","",""
"1 Strongly disagree","2016","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2016","college entrance qualification","West Germany","12","","",""
"1 Strongly disagree","2016","college entrance qualification","East Germany","1","","",""
"1 Strongly disagree","2016","Other degree","West Germany","1307","0.535322663768507","0.513128908804902","0.557516418732112"
"1 Strongly disagree","2016","Other degree","East Germany","269","0.55863188247273","0.510391113187456","0.606872651758004"
"1 Strongly disagree","2016","no degree/no degree yet","West Germany","931","0.576737859972273","0.54982826572696","0.603647454217586"
"1 Strongly disagree","2016","no degree/no degree yet","East Germany","198","0.755982129397415","0.705584214300871","0.806380044493959"
"2 on scale 1-7 ","2016","lower secondary degree","West Germany","5","","",""
"2 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2016","secondary school degree","West Germany","4","","",""
"2 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","West Germany","4","","",""
"2 on scale 1-7 ","2016","college entrance qualification","East Germany","2","","",""
"2 on scale 1-7 ","2016","Other degree","West Germany","203","0.197237634970296","0.179531016842188","0.214944253098403"
"2 on scale 1-7 ","2016","Other degree","East Germany","46","0.155126212422093","0.119954833222477","0.190297591621708"
"2 on scale 1-7 ","2016","no degree/no degree yet","West Germany","122","0.102113661064731","0.0856219463915532","0.118605375737909"
"2 on scale 1-7 ","2016","no degree/no degree yet","East Germany","28","","",""
"3 on scale 1-7 ","2016","lower secondary degree","West Germany","3","","",""
"3 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2016","secondary school degree","West Germany","4","","",""
"3 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","West Germany","1","","",""
"3 on scale 1-7 ","2016","college entrance qualification","East Germany","1","","",""
"3 on scale 1-7 ","2016","Other degree","West Germany","135","0.0785142223519084","0.0665450061673745","0.0904834385364423"
"3 on scale 1-7 ","2016","Other degree","East Germany","23","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","West Germany","58","0.0582572436563199","0.045500074404212","0.0710144129084279"
"3 on scale 1-7 ","2016","no degree/no degree yet","East Germany","12","","",""
"4 on scale 1-7","2016","lower secondary degree","West Germany","4","","",""
"4 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2016","secondary school degree","West Germany","2","","",""
"4 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2016","college entrance qualification","West Germany","2","","",""
"4 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2016","Other degree","West Germany","115","0.0522547050973291","0.0423519566950264","0.0621574534996318"
"4 on scale 1-7","2016","Other degree","East Germany","23","","",""
"4 on scale 1-7","2016","no degree/no degree yet","West Germany","63","0.119052929521055","0.101414571325382","0.136691287716728"
"4 on scale 1-7","2016","no degree/no degree yet","East Germany","11","","",""
"5 on scale 1-7","2016","lower secondary degree","West Germany","2","","",""
"5 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2016","secondary school degree","West Germany","3","","",""
"5 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2016","college entrance qualification","West Germany","3","","",""
"5 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2016","Other degree","West Germany","56","0.045709009569611","0.0364153118378168","0.0550027073014052"
"5 on scale 1-7","2016","Other degree","East Germany","17","","",""
"5 on scale 1-7","2016","no degree/no degree yet","West Germany","35","0.043156081219896","0.0320884480003258","0.0542237144394662"
"5 on scale 1-7","2016","no degree/no degree yet","East Germany","7","","",""
"6 on scale 1-7","2016","lower secondary degree","West Germany","3","","",""
"6 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2016","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2016","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2016","Other degree","West Germany","38","0.0323242223806997","0.024454195711017","0.0401942490503824"
"6 on scale 1-7","2016","Other degree","East Germany","4","","",""
"6 on scale 1-7","2016","no degree/no degree yet","West Germany","22","","",""
"6 on scale 1-7","2016","no degree/no degree yet","East Germany","5","","",""
"7 Strongly agree","2016","lower secondary degree","West Germany","3","","",""
"7 Strongly agree","2016","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2016","secondary school degree","West Germany","1","","",""
"7 Strongly agree","2016","secondary school degree","East Germany","","","",""
"7 Strongly agree","2016","college entrance qualification","West Germany","1","","",""
"7 Strongly agree","2016","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2016","Other degree","West Germany","86","0.0586375418616497","0.0481827945306743","0.069092289192625"
"7 Strongly agree","2016","Other degree","East Germany","25","","",""
"7 Strongly agree","2016","no degree/no degree yet","West Germany","64","0.0417942661407208","0.0308949075435223","0.0526936247379194"
"7 Strongly agree","2016","no degree/no degree yet","East Germany","18","","",""
"1 Strongly disagree","2017","lower secondary degree","West Germany","10","","",""
"1 Strongly disagree","2017","lower secondary degree","East Germany","1","","",""
"1 Strongly disagree","2017","secondary school degree","West Germany","3","","",""
"1 Strongly disagree","2017","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2017","college entrance qualification","West Germany","6","","",""
"1 Strongly disagree","2017","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2017","Other degree","West Germany","925","0.705319597875476","0.680546629669558","0.730092566081394"
"1 Strongly disagree","2017","Other degree","East Germany","94","0.654882455298891","0.574388941038062","0.73537596955972"
"1 Strongly disagree","2017","no degree/no degree yet","West Germany","809","0.692349060265011","0.6655581578862","0.719139962643821"
"1 Strongly disagree","2017","no degree/no degree yet","East Germany","76","0.692000594305614","0.60369634263998","0.780304845971248"
"2 on scale 1-7 ","2017","lower secondary degree","West Germany","1","","",""
"2 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2017","secondary school degree","West Germany","1","","",""
"2 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","West Germany","2","","",""
"2 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","Other degree","West Germany","124","0.104473730962696","0.0878529219202159","0.121094540005176"
"2 on scale 1-7 ","2017","Other degree","East Germany","14","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","West Germany","103","0.0860420815901217","0.0697635877476884","0.102320575432555"
"2 on scale 1-7 ","2017","no degree/no degree yet","East Germany","8","","",""
"3 on scale 1-7 ","2017","lower secondary degree","West Germany","1","","",""
"3 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","Other degree","West Germany","75","0.0575345619380223","0.0448811815368054","0.0701879423392391"
"3 on scale 1-7 ","2017","Other degree","East Germany","4","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","West Germany","49","0.0468552533751846","0.0345878049729009","0.0591227017774683"
"3 on scale 1-7 ","2017","no degree/no degree yet","East Germany","3","","",""
"4 on scale 1-7","2017","lower secondary degree","West Germany","1","","",""
"4 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2017","secondary school degree","West Germany","1","","",""
"4 on scale 1-7","2017","secondary school degree","East Germany","1","","",""
"4 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2017","Other degree","West Germany","63","0.0382675167840515","0.0278431009826211","0.0486919325854819"
"4 on scale 1-7","2017","Other degree","East Germany","11","","",""
"4 on scale 1-7","2017","no degree/no degree yet","West Germany","83","0.0799123738526078","0.0641719190611409","0.0956528286440747"
"4 on scale 1-7","2017","no degree/no degree yet","East Germany","6","","",""
"5 on scale 1-7","2017","lower secondary degree","West Germany","2","","",""
"5 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2017","Other degree","West Germany","35","0.0289692071106262","0.0198555171914078","0.0380828970298445"
"5 on scale 1-7","2017","Other degree","East Germany","2","","",""
"5 on scale 1-7","2017","no degree/no degree yet","West Germany","19","","",""
"5 on scale 1-7","2017","no degree/no degree yet","East Germany","4","","",""
"6 on scale 1-7","2017","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2017","college entrance qualification","West Germany","1","","",""
"6 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2017","Other degree","West Germany","13","","",""
"6 on scale 1-7","2017","Other degree","East Germany","2","","",""
"6 on scale 1-7","2017","no degree/no degree yet","West Germany","12","","",""
"6 on scale 1-7","2017","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2017","lower secondary degree","West Germany","1","","",""
"7 Strongly agree","2017","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2017","secondary school degree","West Germany","","","",""
"7 Strongly agree","2017","secondary school degree","East Germany","","","",""
"7 Strongly agree","2017","college entrance qualification","West Germany","1","","",""
"7 Strongly agree","2017","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2017","Other degree","West Germany","66","0.0538902416686296","0.0416205042311646","0.0661599791060947"
"7 Strongly agree","2017","Other degree","East Germany","7","","",""
"7 Strongly agree","2017","no degree/no degree yet","West Germany","65","0.0597872180119782","0.0460242242311335","0.073550211792823"
"7 Strongly agree","2017","no degree/no degree yet","East Germany","8","","",""
"1 Strongly disagree","2018","lower secondary degree","West Germany","4","","",""
"1 Strongly disagree","2018","lower secondary degree","East Germany","1","","",""
"1 Strongly disagree","2018","secondary school degree","West Germany","2","","",""
"1 Strongly disagree","2018","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2018","college entrance qualification","West Germany","1","","",""
"1 Strongly disagree","2018","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2018","Other degree","West Germany","90","0.643448291528878","0.566280633453365","0.720615949604391"
"1 Strongly disagree","2018","Other degree","East Germany","20","","",""
"1 Strongly disagree","2018","no degree/no degree yet","West Germany","99","0.652521425988352","0.57919644022354","0.725846411753164"
"1 Strongly disagree","2018","no degree/no degree yet","East Germany","6","","",""
"2 on scale 1-7 ","2018","lower secondary degree","West Germany","3","","",""
"2 on scale 1-7 ","2018","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2018","secondary school degree","West Germany","1","","",""
"2 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","West Germany","1","","",""
"2 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","Other degree","West Germany","12","","",""
"2 on scale 1-7 ","2018","Other degree","East Germany","3","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","West Germany","12","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","East Germany","1","","",""
"3 on scale 1-7 ","2018","lower secondary degree","West Germany","2","","",""
"3 on scale 1-7 ","2018","lower secondary degree","East Germany","1","","",""
"3 on scale 1-7 ","2018","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","West Germany","1","","",""
"3 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","Other degree","West Germany","8","","",""
"3 on scale 1-7 ","2018","Other degree","East Germany","2","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","West Germany","13","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2018","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2018","secondary school degree","West Germany","1","","",""
"4 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2018","Other degree","West Germany","13","","",""
"4 on scale 1-7","2018","Other degree","East Germany","2","","",""
"4 on scale 1-7","2018","no degree/no degree yet","West Germany","20","","",""
"4 on scale 1-7","2018","no degree/no degree yet","East Germany","1","","",""
"5 on scale 1-7","2018","lower secondary degree","West Germany","2","","",""
"5 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2018","Other degree","West Germany","8","","",""
"5 on scale 1-7","2018","Other degree","East Germany","2","","",""
"5 on scale 1-7","2018","no degree/no degree yet","West Germany","5","","",""
"5 on scale 1-7","2018","no degree/no degree yet","East Germany","1","","",""
"6 on scale 1-7","2018","lower secondary degree","West Germany","1","","",""
"6 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2018","Other degree","West Germany","1","","",""
"6 on scale 1-7","2018","Other degree","East Germany","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","West Germany","2","","",""
"6 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2018","lower secondary degree","West Germany","2","","",""
"7 Strongly agree","2018","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2018","secondary school degree","West Germany","","","",""
"7 Strongly agree","2018","secondary school degree","East Germany","","","",""
"7 Strongly agree","2018","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2018","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2018","Other degree","West Germany","16","","",""
"7 Strongly agree","2018","Other degree","East Germany","1","","",""
"7 Strongly agree","2018","no degree/no degree yet","West Germany","11","","",""
"7 Strongly agree","2018","no degree/no degree yet","East Germany","4","","",""
"1 Strongly disagree","2019","lower secondary degree","West Germany","3","","",""
"1 Strongly disagree","2019","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2019","secondary school degree","West Germany","1","","",""
"1 Strongly disagree","2019","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2019","college entrance qualification","West Germany","1","","",""
"1 Strongly disagree","2019","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2019","Other degree","West Germany","41","0.526602965917284","0.419188329795975","0.634017602038593"
"1 Strongly disagree","2019","Other degree","East Germany","2","","",""
"1 Strongly disagree","2019","no degree/no degree yet","West Germany","65","0.597721617697306","0.512439287221169","0.683003948173443"
"1 Strongly disagree","2019","no degree/no degree yet","East Germany","8","","",""
"2 on scale 1-7 ","2019","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2019","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2019","Other degree","West Germany","15","","",""
"2 on scale 1-7 ","2019","Other degree","East Germany","2","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","West Germany","16","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2019","lower secondary degree","West Germany","1","","",""
"3 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2019","secondary school degree","West Germany","1","","",""
"3 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2019","Other degree","West Germany","11","","",""
"3 on scale 1-7 ","2019","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","West Germany","9","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","East Germany","2","","",""
"4 on scale 1-7","2019","lower secondary degree","West Germany","1","","",""
"4 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2019","Other degree","West Germany","4","","",""
"4 on scale 1-7","2019","Other degree","East Germany","1","","",""
"4 on scale 1-7","2019","no degree/no degree yet","West Germany","17","","",""
"4 on scale 1-7","2019","no degree/no degree yet","East Germany","2","","",""
"5 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2019","lower secondary degree","East Germany","1","","",""
"5 on scale 1-7","2019","secondary school degree","West Germany","1","","",""
"5 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2019","Other degree","West Germany","2","","",""
"5 on scale 1-7","2019","Other degree","East Germany","","","",""
"5 on scale 1-7","2019","no degree/no degree yet","West Germany","5","","",""
"5 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2019","secondary school degree","West Germany","1","","",""
"6 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2019","Other degree","West Germany","4","","",""
"6 on scale 1-7","2019","Other degree","East Germany","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","West Germany","3","","",""
"6 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2019","lower secondary degree","West Germany","1","","",""
"7 Strongly agree","2019","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2019","secondary school degree","West Germany","1","","",""
"7 Strongly agree","2019","secondary school degree","East Germany","","","",""
"7 Strongly agree","2019","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2019","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2019","Other degree","West Germany","6","","",""
"7 Strongly agree","2019","Other degree","East Germany","","","",""
"7 Strongly agree","2019","no degree/no degree yet","West Germany","12","","",""
"7 Strongly agree","2019","no degree/no degree yet","East Germany","","","",""
