"plh0206i05","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","(3a) lower tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2010","(3a) lower tertiary education","higher vocational","","","",""
"5 on scale 1-7","2010","(3a) lower tertiary education","higher education","151","0.112970854519249","0.0969511458691143","0.128990563169384"
"5 on scale 1-7","2010","(3b) higher tertiary education","in school","","","",""
"5 on scale 1-7","2010","(3b) higher tertiary education","inadequately","","","",""
"5 on scale 1-7","2010","(3b) higher tertiary education","general elemantary","","","",""
"5 on scale 1-7","2010","(3b) higher tertiary education","middle vocational","","","",""
"5 on scale 1-7","2010","(3b) higher tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2010","(3b) higher tertiary education","higher vocational","","","",""
"5 on scale 1-7","2010","(3b) higher tertiary education","higher education","170","0.0724001300619198","0.0618776007736243","0.0829226593502153"
"6 on scale 1-7","2010","(0) in school","in school","20","","",""
"6 on scale 1-7","2010","(0) in school","inadequately","","","",""
"6 on scale 1-7","2010","(0) in school","general elemantary","","","",""
"6 on scale 1-7","2010","(0) in school","middle vocational","","","",""
"6 on scale 1-7","2010","(0) in school","vocational + Abi","","","",""
"6 on scale 1-7","2010","(0) in school","higher vocational","","","",""
"6 on scale 1-7","2010","(0) in school","higher education","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","in school","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","inadequately","7","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","general elemantary","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","middle vocational","3","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","vocational + Abi","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","higher vocational","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","higher education","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","in school","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","inadequately","3","","",""
"6 on scale 1-7","2010","(1b) general elementary school","general elemantary","80","0.0664830252369599","0.052492276945349","0.0804737735285709"
"6 on scale 1-7","2010","(1b) general elementary school","middle vocational","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","vocational + Abi","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","higher vocational","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","higher education","","","",""
"6 on scale 1-7","2010","(1c) basic vocational qualification","in school","","","",""
"6 on scale 1-7","2010","(1c) basic vocational qualification","inadequately","","","",""
"6 on scale 1-7","2010","(1c) basic vocational qualification","general elemantary","","","",""
"6 on scale 1-7","2010","(1c) basic vocational qualification","middle vocational","276","0.0749709769405167","0.0668130547156164","0.083128899165417"
"6 on scale 1-7","2010","(1c) basic vocational qualification","vocational + Abi","","","",""
"6 on scale 1-7","2010","(1c) basic vocational qualification","higher vocational","22","","",""
"6 on scale 1-7","2010","(1c) basic vocational qualification","higher education","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","in school","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","inadequately","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","general elemantary","37","0.0989675244081261","0.069812584972893","0.128122463843359"
"6 on scale 1-7","2010","(2b) intermediate general qualification","middle vocational","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","vocational + Abi","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","higher vocational","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","higher education","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","in school","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","inadequately","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","general elemantary","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","middle vocational","219","0.0645707052549591","0.0564320758990923","0.0727093346108259"
"6 on scale 1-7","2010","(2a) intermediate vocational","vocational + Abi","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","higher vocational","21","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","higher education","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","in school","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","inadequately","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","middle vocational","44","0.069675353794178","0.0500725838719039","0.0892781237164522"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","higher education","","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","in school","","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","inadequately","","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","vocational + Abi","53","0.0627746141330466","0.0472769113756276","0.0782723168904656"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","higher vocational","14","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","higher education","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","in school","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","inadequately","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","general elemantary","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","middle vocational","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","higher vocational","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","higher education","60","0.0487971280102714","0.0378943751200247","0.059699880900518"
"6 on scale 1-7","2010","(3b) higher tertiary education","in school","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","inadequately","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","general elemantary","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","middle vocational","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","higher vocational","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","higher education","89","0.0401273272792531","0.0321584514198981","0.0480962031386081"
"7 Strongly agree","2010","(0) in school","in school","18","","",""
"7 Strongly agree","2010","(0) in school","inadequately","","","",""
"7 Strongly agree","2010","(0) in school","general elemantary","","","",""
"7 Strongly agree","2010","(0) in school","middle vocational","","","",""
"7 Strongly agree","2010","(0) in school","vocational + Abi","","","",""
"7 Strongly agree","2010","(0) in school","higher vocational","","","",""
"7 Strongly agree","2010","(0) in school","higher education","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","in school","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","inadequately","11","","",""
"7 Strongly agree","2010","(1a) inadequately completed","general elemantary","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","middle vocational","2","","",""
"7 Strongly agree","2010","(1a) inadequately completed","vocational + Abi","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","higher vocational","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","higher education","","","",""
"7 Strongly agree","2010","(1b) general elementary school","in school","","","",""
"7 Strongly agree","2010","(1b) general elementary school","inadequately","7","","",""
"7 Strongly agree","2010","(1b) general elementary school","general elemantary","100","0.0896935459304826","0.0736463611060105","0.105740730754955"
"7 Strongly agree","2010","(1b) general elementary school","middle vocational","","","",""
"7 Strongly agree","2010","(1b) general elementary school","vocational + Abi","","","",""
"7 Strongly agree","2010","(1b) general elementary school","higher vocational","","","",""
"7 Strongly agree","2010","(1b) general elementary school","higher education","","","",""
"7 Strongly agree","2010","(1c) basic vocational qualification","in school","","","",""
"7 Strongly agree","2010","(1c) basic vocational qualification","inadequately","","","",""
"7 Strongly agree","2010","(1c) basic vocational qualification","general elemantary","","","",""
"7 Strongly agree","2010","(1c) basic vocational qualification","middle vocational","256","0.0691218702484132","0.0612639168355255","0.076979823661301"
"7 Strongly agree","2010","(1c) basic vocational qualification","vocational + Abi","","","",""
"7 Strongly agree","2010","(1c) basic vocational qualification","higher vocational","21","","",""
"7 Strongly agree","2010","(1c) basic vocational qualification","higher education","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","in school","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","inadequately","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","general elemantary","23","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","middle vocational","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","vocational + Abi","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","higher vocational","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","higher education","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","in school","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","inadequately","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","general elemantary","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","middle vocational","147","0.0473481945182843","0.0403150938882901","0.0543812951482786"
"7 Strongly agree","2010","(2a) intermediate vocational","vocational + Abi","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","higher vocational","22","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","higher education","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","in school","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","inadequately","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","general elemantary","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","middle vocational","23","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","higher vocational","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","higher education","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","in school","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","inadequately","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","vocational + Abi","29","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","higher vocational","6","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","higher education","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","in school","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","inadequately","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","general elemantary","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","middle vocational","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","vocational + Abi","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","higher vocational","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","higher education","32","0.0179898169933396","0.0112635542197471","0.0247160797669321"
"7 Strongly agree","2010","(3b) higher tertiary education","in school","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","inadequately","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","general elemantary","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","middle vocational","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","vocational + Abi","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","higher vocational","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","higher education","29","","",""
"1 Strongly disagree","2011","(0) in school","in school","","","",""
"1 Strongly disagree","2011","(0) in school","inadequately","","","",""
"1 Strongly disagree","2011","(0) in school","general elemantary","","","",""
"1 Strongly disagree","2011","(0) in school","middle vocational","","","",""
"1 Strongly disagree","2011","(0) in school","vocational + Abi","","","",""
"1 Strongly disagree","2011","(0) in school","higher vocational","","","",""
"1 Strongly disagree","2011","(0) in school","higher education","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","in school","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","inadequately","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","general elemantary","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","middle vocational","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","vocational + Abi","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","higher vocational","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","higher education","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","in school","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","inadequately","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","general elemantary","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","middle vocational","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","vocational + Abi","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","higher vocational","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","higher education","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","in school","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","inadequately","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","general elemantary","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","middle vocational","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","vocational + Abi","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","higher vocational","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","higher education","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","in school","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","inadequately","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","general elemantary","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","middle vocational","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","vocational + Abi","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","higher vocational","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","higher education","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","in school","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","inadequately","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","general elemantary","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","middle vocational","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","vocational + Abi","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","higher vocational","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","higher education","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","in school","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","inadequately","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","general elemantary","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","middle vocational","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","higher vocational","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","higher education","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","in school","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","inadequately","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","higher education","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","in school","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","inadequately","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","general elemantary","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","middle vocational","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","vocational + Abi","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","higher vocational","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","higher education","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","in school","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","inadequately","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","general elemantary","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","middle vocational","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","vocational + Abi","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","higher vocational","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","higher education","","","",""
"2 on scale 1-7 ","2011","(0) in school","in school","","","",""
"2 on scale 1-7 ","2011","(0) in school","inadequately","","","",""
"2 on scale 1-7 ","2011","(0) in school","general elemantary","","","",""
"2 on scale 1-7 ","2011","(0) in school","middle vocational","","","",""
"2 on scale 1-7 ","2011","(0) in school","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(0) in school","higher vocational","","","",""
"2 on scale 1-7 ","2011","(0) in school","higher education","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","in school","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","inadequately","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","general elemantary","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","middle vocational","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","higher vocational","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","higher education","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","in school","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","inadequately","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","general elemantary","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","middle vocational","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","higher vocational","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","higher education","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","in school","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","inadequately","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","general elemantary","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","middle vocational","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","higher vocational","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","higher education","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","in school","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","inadequately","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","general elemantary","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","middle vocational","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","higher vocational","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","higher education","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","in school","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","inadequately","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","general elemantary","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","middle vocational","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","higher vocational","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","higher education","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","in school","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","inadequately","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","general elemantary","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","middle vocational","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","higher vocational","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","higher education","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","in school","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","inadequately","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","higher education","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","in school","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","inadequately","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","general elemantary","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","middle vocational","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","higher vocational","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","higher education","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","in school","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","inadequately","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","general elemantary","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","middle vocational","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","higher vocational","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","higher education","","","",""
"3 on scale 1-7 ","2011","(0) in school","in school","","","",""
"3 on scale 1-7 ","2011","(0) in school","inadequately","","","",""
"3 on scale 1-7 ","2011","(0) in school","general elemantary","","","",""
"3 on scale 1-7 ","2011","(0) in school","middle vocational","","","",""
"3 on scale 1-7 ","2011","(0) in school","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(0) in school","higher vocational","","","",""
"3 on scale 1-7 ","2011","(0) in school","higher education","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","in school","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","inadequately","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","general elemantary","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","middle vocational","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","higher vocational","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","higher education","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","in school","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","inadequately","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","general elemantary","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","middle vocational","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","higher vocational","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","higher education","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","in school","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","inadequately","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","general elemantary","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","middle vocational","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","higher vocational","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","higher education","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","in school","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","inadequately","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","general elemantary","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","middle vocational","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","higher vocational","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","higher education","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","in school","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","inadequately","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","general elemantary","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","middle vocational","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","higher vocational","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","higher education","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","in school","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","inadequately","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","general elemantary","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","middle vocational","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","higher vocational","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","in school","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","in school","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","higher education","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","in school","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","higher education","","","",""
"4 on scale 1-7","2011","(0) in school","in school","","","",""
"4 on scale 1-7","2011","(0) in school","inadequately","","","",""
"4 on scale 1-7","2011","(0) in school","general elemantary","","","",""
"4 on scale 1-7","2011","(0) in school","middle vocational","","","",""
"4 on scale 1-7","2011","(0) in school","vocational + Abi","","","",""
"4 on scale 1-7","2011","(0) in school","higher vocational","","","",""
"4 on scale 1-7","2011","(0) in school","higher education","","","",""
