"plh0206i05","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","35-65 y.","1-pers.-HH","193","0.182522712770105","0.159788567910953","0.205256857629256"
"3 on scale 1-7 ","2010","35-65 y.","(Married) couple without C. ","548","0.189522892691575","0.175537919110423","0.203507866272726"
"3 on scale 1-7 ","2010","35-65 y.","Single parent ","74","0.186293219863471","0.151168765732865","0.221417673994077"
"3 on scale 1-7 ","2010","35-65 y.","Couple + C. LE 16 ","362","0.172333641657374","0.155333927900781","0.189333355413967"
"3 on scale 1-7 ","2010","35-65 y.","Couple + C. GT 16 ","313","0.187164745620152","0.168629035701408","0.205700455538896"
"3 on scale 1-7 ","2010","35-65 y.","Couple + C. LE and GT 16","137","0.195242730111734","0.166086000666909","0.224399459556559"
"3 on scale 1-7 ","2010","66 and older","1-pers.-HH","180","0.155396664848945","0.134179550230189","0.176613779467702"
"3 on scale 1-7 ","2010","66 and older","(Married) couple without C. ","464","0.176969025859973","0.162319138162369","0.191618913557577"
"3 on scale 1-7 ","2010","66 and older","Single parent ","13","","",""
"3 on scale 1-7 ","2010","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","66 and older","Couple + C. GT 16 ","28","","",""
"3 on scale 1-7 ","2010","66 and older","Couple + C. LE and GT 16","2","","",""
"4 on scale 1-7","2010","16-34 y.","1-pers.-HH","95","0.177950489570769","0.144788832640717","0.21111214650082"
"4 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","121","0.196879291464115","0.167123160311859","0.226635422616372"
"4 on scale 1-7","2010","16-34 y.","Single parent ","82","0.206993254958379","0.164608363984975","0.249378145931783"
"4 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","114","0.14516867535064","0.118024751907571","0.172312598793708"
"4 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","215","0.212168985124551","0.186319976965723","0.238017993283378"
"4 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","75","0.245133501655737","0.198791957132244","0.291475046179231"
"4 on scale 1-7","2010","35-65 y.","1-pers.-HH","183","0.154384947327553","0.133119665267533","0.175650229387573"
"4 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","525","0.162040547680731","0.14889181823436","0.175189277127103"
"4 on scale 1-7","2010","35-65 y.","Single parent ","83","0.148136372761141","0.116088959371761","0.180183786150521"
"4 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","361","0.180443214100605","0.163133546548314","0.197752881652896"
"4 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","312","0.186185797653303","0.167687496673887","0.204684098632718"
"4 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","114","0.167116214325428","0.139673920191691","0.194558508459166"
"4 on scale 1-7","2010","66 and older","1-pers.-HH","171","0.152610939202899","0.13155021316056","0.173671665245237"
"4 on scale 1-7","2010","66 and older","(Married) couple without C. ","472","0.181236990587524","0.166449989550707","0.196023991624341"
"4 on scale 1-7","2010","66 and older","Single parent ","8","","",""
"4 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","33","0.150831590473702","0.0957211789919241","0.20594200195548"
"4 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2010","16-34 y.","1-pers.-HH","64","0.127024214496891","0.0981518734768238","0.155896555516959"
"5 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","66","0.114215569836721","0.0904136104563115","0.138017529217131"
"5 on scale 1-7","2010","16-34 y.","Single parent ","46","0.144425822642013","0.107651406019794","0.181200239264232"
"5 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","77","0.114094078851181","0.089596604813318","0.138591552889044"
"5 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","140","0.143105782209564","0.120965732366862","0.165245832052266"
"5 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","43","0.134722060117196","0.0979404050301017","0.17150371520429"
"5 on scale 1-7","2010","35-65 y.","1-pers.-HH","117","0.125030006413071","0.105563589321871","0.144496423504271"
"5 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","301","0.110512671702599","0.0993250864486321","0.121700256956565"
"5 on scale 1-7","2010","35-65 y.","Single parent ","44","0.0742564915648544","0.0506033058122884","0.0979096773174203"
"5 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","217","0.124963373056081","0.110078901854272","0.13984784425789"
"5 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","183","0.112891924515677","0.0978530394963352","0.127930809535019"
"5 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","75","0.120697892182514","0.0967350781865273","0.144660706178501"
"5 on scale 1-7","2010","66 and older","1-pers.-HH","83","0.0722695920091114","0.0571051031294944","0.0874340808887285"
"5 on scale 1-7","2010","66 and older","(Married) couple without C. ","227","0.0875613049193332","0.0767111600861323","0.0984114497525341"
"5 on scale 1-7","2010","66 and older","Single parent ","6","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","26","","",""
"5 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2010","16-34 y.","1-pers.-HH","33","0.0704289671909488","0.0482442144988484","0.0926137198830491"
"6 on scale 1-7","2010","16-34 y.","(Married) couple without C. ","55","0.0811218182410832","0.060691090282134","0.101552546200032"
"6 on scale 1-7","2010","16-34 y.","Single parent ","28","","",""
"6 on scale 1-7","2010","16-34 y.","Couple + C. LE 16 ","48","0.0847612086776865","0.0632996267446076","0.106222790610766"
"6 on scale 1-7","2010","16-34 y.","Couple + C. GT 16 ","96","0.0961899530606804","0.0775480675701718","0.114831838551189"
"6 on scale 1-7","2010","16-34 y.","Couple + C. LE and GT 16","28","","",""
"6 on scale 1-7","2010","35-65 y.","1-pers.-HH","55","0.0458107505117006","0.0335057033954734","0.0581157976279278"
"6 on scale 1-7","2010","35-65 y.","(Married) couple without C. ","154","0.065438673671129","0.0566143468844029","0.0742630004578552"
"6 on scale 1-7","2010","35-65 y.","Single parent ","18","","",""
"6 on scale 1-7","2010","35-65 y.","Couple + C. LE 16 ","116","0.072968896196433","0.0612619137867331","0.0846758786061329"
"6 on scale 1-7","2010","35-65 y.","Couple + C. GT 16 ","107","0.0708225666847467","0.0586317979642795","0.0830133354052139"
"6 on scale 1-7","2010","35-65 y.","Couple + C. LE and GT 16","44","0.0673077314641674","0.0488779331859538","0.0857375297423809"
"6 on scale 1-7","2010","66 and older","1-pers.-HH","51","0.0415182640036868","0.0298353657718534","0.0532011622355202"
"6 on scale 1-7","2010","66 and older","(Married) couple without C. ","141","0.0562882962303223","0.04744108700958","0.0651355054510647"
"6 on scale 1-7","2010","66 and older","Single parent ","3","","",""
"6 on scale 1-7","2010","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2010","66 and older","Couple + C. GT 16 ","5","","",""
"6 on scale 1-7","2010","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2010","16-34 y.","1-pers.-HH","25","","",""
"7 Strongly agree","2010","16-34 y.","(Married) couple without C. ","28","","",""
"7 Strongly agree","2010","16-34 y.","Single parent ","27","","",""
"7 Strongly agree","2010","16-34 y.","Couple + C. LE 16 ","39","0.0360333032391368","0.0216724910014835","0.05039411547679"
"7 Strongly agree","2010","16-34 y.","Couple + C. GT 16 ","59","0.0704131616251921","0.054237639696836","0.0865886835535482"
"7 Strongly agree","2010","16-34 y.","Couple + C. LE and GT 16","14","","",""
"7 Strongly agree","2010","35-65 y.","1-pers.-HH","46","0.0462063866140307","0.0338508808749028","0.0585618923531586"
"7 Strongly agree","2010","35-65 y.","(Married) couple without C. ","120","0.0481676610328898","0.0405272197418987","0.055808102323881"
"7 Strongly agree","2010","35-65 y.","Single parent ","15","","",""
"7 Strongly agree","2010","35-65 y.","Couple + C. LE 16 ","102","0.0684989148184948","0.0571288627697065","0.0798689668672831"
"7 Strongly agree","2010","35-65 y.","Couple + C. GT 16 ","60","0.0488170243514823","0.0385767021796475","0.0590573465233171"
"7 Strongly agree","2010","35-65 y.","Couple + C. LE and GT 16","18","","",""
"7 Strongly agree","2010","66 and older","1-pers.-HH","50","0.0459263467226524","0.0336671791569964","0.0581855142883085"
"7 Strongly agree","2010","66 and older","(Married) couple without C. ","116","0.0579331226846829","0.0489654053274121","0.0669008400419537"
"7 Strongly agree","2010","66 and older","Single parent ","4","","",""
"7 Strongly agree","2010","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2010","66 and older","Couple + C. GT 16 ","12","","",""
"7 Strongly agree","2010","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2011","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2011","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2011","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","66 and older","Single parent ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","66 and older","Single parent ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","66 and older","Single parent ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2011","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2011","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2011","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","66 and older","Single parent ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2011","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2011","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2011","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","66 and older","Single parent ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2012","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2012","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2012","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","66 and older","Single parent ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","66 and older","Single parent ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","66 and older","Single parent ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2012","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2012","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2012","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","66 and older","Single parent ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2012","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2012","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2012","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","66 and older","Single parent ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2013","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2013","35-65 y.","(Married) couple without C. ","","","",""
