"pld0045","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Sometimes","2011","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2011","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2011","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2011","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2011","secondary school degree","Single parent ","","","",""
"Sometimes","2011","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2011","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2011","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2011","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2011","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2011","college entrance qualification","Single parent ","","","",""
"Sometimes","2011","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2011","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2011","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2011","Other degree","1-pers.-HH","","","",""
"Sometimes","2011","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2011","Other degree","Single parent ","","","",""
"Sometimes","2011","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2011","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2011","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2011","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2011","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2011","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2011","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2011","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2011","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2011","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2011","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2011","lower secondary degree","Single parent ","","","",""
"Rarely","2011","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2011","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2011","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2011","secondary school degree","1-pers.-HH","","","",""
"Rarely","2011","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2011","secondary school degree","Single parent ","","","",""
"Rarely","2011","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2011","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2011","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2011","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2011","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2011","college entrance qualification","Single parent ","","","",""
"Rarely","2011","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2011","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2011","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2011","Other degree","1-pers.-HH","","","",""
"Rarely","2011","Other degree","(Married) couple without C. ","","","",""
"Rarely","2011","Other degree","Single parent ","","","",""
"Rarely","2011","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2011","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2011","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2011","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2011","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2011","no degree/no degree yet","Single parent ","","","",""
"Rarely","2011","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2011","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2011","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2011","lower secondary degree","1-pers.-HH","","","",""
"Never","2011","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2011","lower secondary degree","Single parent ","","","",""
"Never","2011","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2011","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2011","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2011","secondary school degree","1-pers.-HH","","","",""
"Never","2011","secondary school degree","(Married) couple without C. ","","","",""
"Never","2011","secondary school degree","Single parent ","","","",""
"Never","2011","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2011","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2011","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2011","college entrance qualification","1-pers.-HH","","","",""
"Never","2011","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2011","college entrance qualification","Single parent ","","","",""
"Never","2011","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2011","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2011","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2011","Other degree","1-pers.-HH","","","",""
"Never","2011","Other degree","(Married) couple without C. ","","","",""
"Never","2011","Other degree","Single parent ","","","",""
"Never","2011","Other degree","Couple + C. LE 16 ","","","",""
"Never","2011","Other degree","Couple + C. GT 16 ","","","",""
"Never","2011","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2011","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2011","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2011","no degree/no degree yet","Single parent ","","","",""
"Never","2011","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2011","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2011","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2012","lower secondary degree","1-pers.-HH","","","",""
"Very often","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2012","lower secondary degree","Single parent ","","","",""
"Very often","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2012","secondary school degree","1-pers.-HH","","","",""
"Very often","2012","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2012","secondary school degree","Single parent ","","","",""
"Very often","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2012","college entrance qualification","1-pers.-HH","","","",""
"Very often","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2012","college entrance qualification","Single parent ","","","",""
"Very often","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2012","Other degree","1-pers.-HH","","","",""
"Very often","2012","Other degree","(Married) couple without C. ","","","",""
"Very often","2012","Other degree","Single parent ","","","",""
"Very often","2012","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2012","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2012","no degree/no degree yet","Single parent ","","","",""
"Very often","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2012","lower secondary degree","1-pers.-HH","","","",""
"Often","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2012","lower secondary degree","Single parent ","","","",""
"Often","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2012","secondary school degree","1-pers.-HH","","","",""
"Often","2012","secondary school degree","(Married) couple without C. ","","","",""
"Often","2012","secondary school degree","Single parent ","","","",""
"Often","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2012","college entrance qualification","1-pers.-HH","","","",""
"Often","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2012","college entrance qualification","Single parent ","","","",""
"Often","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2012","Other degree","1-pers.-HH","","","",""
"Often","2012","Other degree","(Married) couple without C. ","","","",""
"Often","2012","Other degree","Single parent ","","","",""
"Often","2012","Other degree","Couple + C. LE 16 ","","","",""
"Often","2012","Other degree","Couple + C. GT 16 ","","","",""
"Often","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2012","no degree/no degree yet","Single parent ","","","",""
"Often","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2012","lower secondary degree","Single parent ","","","",""
"Sometimes","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2012","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2012","secondary school degree","Single parent ","","","",""
"Sometimes","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2012","college entrance qualification","Single parent ","","","",""
"Sometimes","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","Other degree","1-pers.-HH","","","",""
"Sometimes","2012","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2012","Other degree","Single parent ","","","",""
"Sometimes","2012","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2012","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2012","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2012","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2012","lower secondary degree","Single parent ","","","",""
"Rarely","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2012","secondary school degree","1-pers.-HH","","","",""
"Rarely","2012","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2012","secondary school degree","Single parent ","","","",""
"Rarely","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2012","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2012","college entrance qualification","Single parent ","","","",""
"Rarely","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Other degree","1-pers.-HH","","","",""
"Rarely","2012","Other degree","(Married) couple without C. ","","","",""
"Rarely","2012","Other degree","Single parent ","","","",""
"Rarely","2012","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2012","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2012","no degree/no degree yet","Single parent ","","","",""
"Rarely","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2012","lower secondary degree","1-pers.-HH","","","",""
"Never","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2012","lower secondary degree","Single parent ","","","",""
"Never","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2012","secondary school degree","1-pers.-HH","","","",""
"Never","2012","secondary school degree","(Married) couple without C. ","","","",""
"Never","2012","secondary school degree","Single parent ","","","",""
"Never","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2012","college entrance qualification","1-pers.-HH","","","",""
"Never","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2012","college entrance qualification","Single parent ","","","",""
"Never","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2012","Other degree","1-pers.-HH","","","",""
"Never","2012","Other degree","(Married) couple without C. ","","","",""
"Never","2012","Other degree","Single parent ","","","",""
"Never","2012","Other degree","Couple + C. LE 16 ","","","",""
"Never","2012","Other degree","Couple + C. GT 16 ","","","",""
"Never","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2012","no degree/no degree yet","Single parent ","","","",""
"Never","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2013","lower secondary degree","1-pers.-HH","68","0.0508042133633337","0.0387457728978073","0.0628626538288601"
"Very often","2013","lower secondary degree","(Married) couple without C. ","97","0.0400668137375419","0.0327857888880008","0.0473478385870829"
"Very often","2013","lower secondary degree","Single parent ","64","0.0853403343539088","0.0630036972147766","0.107676971493041"
"Very often","2013","lower secondary degree","Couple + C. LE 16 ","101","0.0641029922892632","0.0501572351926201","0.0780487493859064"
"Very often","2013","lower secondary degree","Couple + C. GT 16 ","39","0.0430018626494824","0.027843473506349","0.0581602517926159"
"Very often","2013","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Very often","2013","secondary school degree","1-pers.-HH","43","0.0421893965010674","0.0293659852427241","0.0550128077594107"
"Very often","2013","secondary school degree","(Married) couple without C. ","92","0.0494676271004782","0.0404393016003903","0.058495952600566"
"Very often","2013","secondary school degree","Single parent ","97","0.0874866076605936","0.0696873936731504","0.105285821648037"
"Very often","2013","secondary school degree","Couple + C. LE 16 ","171","0.0672344106324594","0.0566661119786598","0.077802709286259"
"Very often","2013","secondary school degree","Couple + C. GT 16 ","48","0.0466938868279053","0.0327857754248378","0.0606019982309729"
"Very often","2013","secondary school degree","Couple + C. LE and GT 16","55","0.0867874287063633","0.0636557948561258","0.109919062556601"
"Very often","2013","college entrance qualification","1-pers.-HH","80","0.0700242171067141","0.0544322699461299","0.0856161642672983"
"Very often","2013","college entrance qualification","(Married) couple without C. ","104","0.0484061113873437","0.0391312620153292","0.0576809607593582"
"Very often","2013","college entrance qualification","Single parent ","68","0.0816977949494621","0.0601203137163044","0.10327527618262"
"Very often","2013","college entrance qualification","Couple + C. LE 16 ","194","0.0780982251557323","0.0671960587386734","0.0890003915727912"
"Very often","2013","college entrance qualification","Couple + C. GT 16 ","46","0.0527285179023348","0.0368393443580644","0.0686176914466053"
"Very often","2013","college entrance qualification","Couple + C. LE and GT 16","64","0.0951413820028827","0.0698251928720482","0.120457571133717"
"Very often","2013","Other degree","1-pers.-HH","9","","",""
"Very often","2013","Other degree","(Married) couple without C. ","17","","",""
"Very often","2013","Other degree","Single parent ","7","","",""
"Very often","2013","Other degree","Couple + C. LE 16 ","36","0.0443267372053533","0.0273555795658466","0.06129789484486"
"Very often","2013","Other degree","Couple + C. GT 16 ","5","","",""
"Very often","2013","Other degree","Couple + C. LE and GT 16","14","","",""
"Very often","2013","no degree/no degree yet","1-pers.-HH","7","","",""
"Very often","2013","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Very often","2013","no degree/no degree yet","Single parent ","21","","",""
"Very often","2013","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Very often","2013","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Very often","2013","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"Often","2013","lower secondary degree","1-pers.-HH","117","0.0923236265565206","0.0764277192962944","0.108219533816747"
"Often","2013","lower secondary degree","(Married) couple without C. ","187","0.0665308614533413","0.0572787434712344","0.0757829794354481"
"Often","2013","lower secondary degree","Single parent ","71","0.0989954875204208","0.075118362278659","0.122872612762183"
"Often","2013","lower secondary degree","Couple + C. LE 16 ","136","0.0976751923749804","0.0807722425511077","0.114578142198853"
"Often","2013","lower secondary degree","Couple + C. GT 16 ","61","0.0754122581728521","0.0556812666329013","0.0951432497128029"
"Often","2013","lower secondary degree","Couple + C. LE and GT 16","58","0.131692591724976","0.0984707289108876","0.164914454539064"
"Often","2013","secondary school degree","1-pers.-HH","86","0.0783857847157057","0.0612400803365403","0.095531489094871"
"Often","2013","secondary school degree","(Married) couple without C. ","199","0.0942285054602338","0.0820648617968315","0.106392149123636"
"Often","2013","secondary school degree","Single parent ","127","0.123733594547583","0.102990559164793","0.144476629930372"
"Often","2013","secondary school degree","Couple + C. LE 16 ","313","0.127157925053064","0.113098661531427","0.141217188574701"
"Often","2013","secondary school degree","Couple + C. GT 16 ","97","0.104324959966041","0.0841742056603764","0.124475714271706"
"Often","2013","secondary school degree","Couple + C. LE and GT 16","78","0.104210953405058","0.0791064568605756","0.12931544994954"
"Often","2013","college entrance qualification","1-pers.-HH","117","0.104578895079811","0.0858817158421965","0.123276074317425"
"Often","2013","college entrance qualification","(Married) couple without C. ","217","0.103558353143371","0.0903914231878906","0.11672528309885"
"Often","2013","college entrance qualification","Single parent ","97","0.161597009809442","0.132600492712177","0.190593526906707"
"Often","2013","college entrance qualification","Couple + C. LE 16 ","391","0.160621570329595","0.145702878760229","0.175540261898961"
"Often","2013","college entrance qualification","Couple + C. GT 16 ","74","0.0849653664072807","0.0651418347682257","0.104788898046336"
"Often","2013","college entrance qualification","Couple + C. LE and GT 16","78","0.153293543827754","0.12220849112562","0.184378596529889"
"Often","2013","Other degree","1-pers.-HH","9","","",""
"Often","2013","Other degree","(Married) couple without C. ","27","","",""
"Often","2013","Other degree","Single parent ","15","","",""
"Often","2013","Other degree","Couple + C. LE 16 ","46","0.0725478089894308","0.0511592373201447","0.0939363806587168"
"Often","2013","Other degree","Couple + C. GT 16 ","11","","",""
"Often","2013","Other degree","Couple + C. LE and GT 16","22","","",""
"Often","2013","no degree/no degree yet","1-pers.-HH","5","","",""
"Often","2013","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Often","2013","no degree/no degree yet","Single parent ","17","","",""
"Often","2013","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"Often","2013","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Often","2013","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"Sometimes","2013","lower secondary degree","1-pers.-HH","111","0.0789308034012633","0.0641249730823084","0.0937366337202181"
"Sometimes","2013","lower secondary degree","(Married) couple without C. ","259","0.0918170850027749","0.0810962645970658","0.102537905408484"
"Sometimes","2013","lower secondary degree","Single parent ","56","0.0860869357717015","0.063661963094496","0.108511908448907"
"Sometimes","2013","lower secondary degree","Couple + C. LE 16 ","117","0.0833732432480528","0.0676334679143953","0.0991130185817104"
"Sometimes","2013","lower secondary degree","Couple + C. GT 16 ","73","0.133184924357485","0.107795980568145","0.158573868146825"
"Sometimes","2013","lower secondary degree","Couple + C. LE and GT 16","60","0.131519692369463","0.0983163399590792","0.164723044779848"
"Sometimes","2013","secondary school degree","1-pers.-HH","91","0.0780761033217629","0.0609614268025926","0.0951907798409331"
"Sometimes","2013","secondary school degree","(Married) couple without C. ","218","0.0883128534409304","0.0764988229441844","0.100126883937676"
"Sometimes","2013","secondary school degree","Single parent ","108","0.106452529379509","0.0870236738125575","0.12588138494646"
"Sometimes","2013","secondary school degree","Couple + C. LE 16 ","249","0.13896228051636","0.124364643062418","0.153559917970302"
"Sometimes","2013","secondary school degree","Couple + C. GT 16 ","132","0.143058996243042","0.119977975716526","0.166140016769557"
"Sometimes","2013","secondary school degree","Couple + C. LE and GT 16","95","0.206451088241062","0.173193756980518","0.239708419501606"
"Sometimes","2013","college entrance qualification","1-pers.-HH","100","0.0906515187659838","0.0731089527780269","0.108194084753941"
"Sometimes","2013","college entrance qualification","(Married) couple without C. ","242","0.118739390472489","0.10476024797113","0.132718532973847"
"Sometimes","2013","college entrance qualification","Single parent ","79","0.0960722664786249","0.072857269025954","0.119287263931296"
"Sometimes","2013","college entrance qualification","Couple + C. LE 16 ","331","0.134115710461945","0.120269859368666","0.147961561555225"
"Sometimes","2013","college entrance qualification","Couple + C. GT 16 ","96","0.11019811632427","0.0879355595122181","0.132460673136322"
"Sometimes","2013","college entrance qualification","Couple + C. LE and GT 16","73","0.139851899992318","0.109926218943542","0.169777581041095"
"Sometimes","2013","Other degree","1-pers.-HH","13","","",""
"Sometimes","2013","Other degree","(Married) couple without C. ","36","0.106842395774232","0.0760652410757992","0.137619550472665"
"Sometimes","2013","Other degree","Single parent ","15","","",""
"Sometimes","2013","Other degree","Couple + C. LE 16 ","65","0.0942844989308759","0.0701887784753725","0.118380219386379"
"Sometimes","2013","Other degree","Couple + C. GT 16 ","13","","",""
"Sometimes","2013","Other degree","Couple + C. LE and GT 16","31","0.205953991322082","0.148147433908734","0.26376054873543"
"Sometimes","2013","no degree/no degree yet","1-pers.-HH","3","","",""
"Sometimes","2013","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Sometimes","2013","no degree/no degree yet","Single parent ","14","","",""
"Sometimes","2013","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Sometimes","2013","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Sometimes","2013","no degree/no degree yet","Couple + C. LE and GT 16","24","","",""
"Rarely","2013","lower secondary degree","1-pers.-HH","167","0.140601739602496","0.121513935940903","0.159689543264089"
"Rarely","2013","lower secondary degree","(Married) couple without C. ","473","0.170036038180684","0.156089073120122","0.183983003241246"
"Rarely","2013","lower secondary degree","Single parent ","65","0.109823136082496","0.0848256735049024","0.134820598660089"
"Rarely","2013","lower secondary degree","Couple + C. LE 16 ","237","0.225056711310667","0.201279010355874","0.248834412265461"
"Rarely","2013","lower secondary degree","Couple + C. GT 16 ","149","0.214700975755754","0.184018640578109","0.2453833109334"
"Rarely","2013","lower secondary degree","Couple + C. LE and GT 16","79","0.214161816322538","0.173858188537388","0.254465444107689"
"Rarely","2013","secondary school degree","1-pers.-HH","139","0.158982398864528","0.13565645859425","0.182308339134806"
"Rarely","2013","secondary school degree","(Married) couple without C. ","436","0.191995893001845","0.175596945841811","0.208394840161879"
"Rarely","2013","secondary school degree","Single parent ","147","0.142035192009948","0.120044285568542","0.164026098451353"
"Rarely","2013","secondary school degree","Couple + C. LE 16 ","414","0.182240055823161","0.165948676516266","0.198531435130055"
"Rarely","2013","secondary school degree","Couple + C. GT 16 ","175","0.218462046223902","0.19122343294421","0.245700659503594"
"Rarely","2013","secondary school degree","Couple + C. LE and GT 16","110","0.167214475751178","0.136552828894729","0.197876122607628"
"Rarely","2013","college entrance qualification","1-pers.-HH","185","0.183801661549234","0.160136309290137","0.207467013808331"
"Rarely","2013","college entrance qualification","(Married) couple without C. ","397","0.191821581968808","0.174806529068429","0.208836634869187"
"Rarely","2013","college entrance qualification","Single parent ","96","0.191111529307907","0.160138011495522","0.222085047120293"
"Rarely","2013","college entrance qualification","Couple + C. LE 16 ","467","0.198789777173909","0.182574657294393","0.215004897053425"
"Rarely","2013","college entrance qualification","Couple + C. GT 16 ","172","0.27040477054165","0.238826418477917","0.301983122605383"
"Rarely","2013","college entrance qualification","Couple + C. LE and GT 16","103","0.189992557432254","0.156144321522306","0.223840793342201"
"Rarely","2013","Other degree","1-pers.-HH","17","","",""
"Rarely","2013","Other degree","(Married) couple without C. ","68","0.156349209580917","0.12016477319401","0.192533645967823"
"Rarely","2013","Other degree","Single parent ","12","","",""
"Rarely","2013","Other degree","Couple + C. LE 16 ","98","0.186961972017891","0.154813825661352","0.21911011837443"
"Rarely","2013","Other degree","Couple + C. GT 16 ","18","","",""
"Rarely","2013","Other degree","Couple + C. LE and GT 16","18","","",""
"Rarely","2013","no degree/no degree yet","1-pers.-HH","5","","",""
"Rarely","2013","no degree/no degree yet","(Married) couple without C. ","14","","",""
"Rarely","2013","no degree/no degree yet","Single parent ","22","","",""
"Rarely","2013","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"Rarely","2013","no degree/no degree yet","Couple + C. GT 16 ","31","0.219427394561666","0.151116399652821","0.287738389470511"
"Rarely","2013","no degree/no degree yet","Couple + C. LE and GT 16","39","0.12478691020176","0.0806125488952857","0.168961271508234"
"Never","2013","lower secondary degree","1-pers.-HH","811","0.637339617076386","0.610939923107827","0.663739311044946"
"Never","2013","lower secondary degree","(Married) couple without C. ","1771","0.631549201625658","0.613640134970459","0.649458268280857"
"Never","2013","lower secondary degree","Single parent ","345","0.619754106271473","0.580943285447349","0.658564927095597"
"Never","2013","lower secondary degree","Couple + C. LE 16 ","594","0.529791860777036","0.501374311089915","0.558209410464158"
"Never","2013","lower secondary degree","Couple + C. GT 16 ","366","0.533699979064426","0.496423474442344","0.570976483686508"
"Never","2013","lower secondary degree","Couple + C. LE and GT 16","174","0.472005433923331","0.422960429201243","0.521050438645419"
"Never","2013","secondary school degree","1-pers.-HH","585","0.642366316596936","0.611790878977225","0.672941754216647"
"Never","2013","secondary school degree","(Married) couple without C. ","1271","0.575995120996513","0.55541925881289","0.596570983180136"
"Never","2013","secondary school degree","Single parent ","489","0.540292076402368","0.508896699127217","0.571687453677518"
"Never","2013","secondary school degree","Couple + C. LE 16 ","1010","0.484405327974956","0.463315080076192","0.505495575873721"
"Never","2013","secondary school degree","Couple + C. GT 16 ","432","0.48746011073911","0.454510117085339","0.52041010439288"
"Never","2013","secondary school degree","Couple + C. LE and GT 16","231","0.435336053896339","0.394598091272837","0.476074016519841"
