"pld0045","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Sometimes","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2011","(3a) lower tertiary education","Male","","","",""
"Sometimes","2011","(3a) lower tertiary education","Female","","","",""
"Sometimes","2011","(3b) higher tertiary education","Male","","","",""
"Sometimes","2011","(3b) higher tertiary education","Female","","","",""
"Rarely","2011","(0) in school","Male","","","",""
"Rarely","2011","(0) in school","Female","","","",""
"Rarely","2011","(1a) inadequately completed","Male","","","",""
"Rarely","2011","(1a) inadequately completed","Female","","","",""
"Rarely","2011","(1b) general elementary school","Male","","","",""
"Rarely","2011","(1b) general elementary school","Female","","","",""
"Rarely","2011","(1c) basic vocational qualification","Male","","","",""
"Rarely","2011","(1c) basic vocational qualification","Female","","","",""
"Rarely","2011","(2b) intermediate general qualification","Male","","","",""
"Rarely","2011","(2b) intermediate general qualification","Female","","","",""
"Rarely","2011","(2a) intermediate vocational","Male","","","",""
"Rarely","2011","(2a) intermediate vocational","Female","","","",""
"Rarely","2011","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2011","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2011","(3a) lower tertiary education","Male","","","",""
"Rarely","2011","(3a) lower tertiary education","Female","","","",""
"Rarely","2011","(3b) higher tertiary education","Male","","","",""
"Rarely","2011","(3b) higher tertiary education","Female","","","",""
"Never","2011","(0) in school","Male","","","",""
"Never","2011","(0) in school","Female","","","",""
"Never","2011","(1a) inadequately completed","Male","","","",""
"Never","2011","(1a) inadequately completed","Female","","","",""
"Never","2011","(1b) general elementary school","Male","","","",""
"Never","2011","(1b) general elementary school","Female","","","",""
"Never","2011","(1c) basic vocational qualification","Male","","","",""
"Never","2011","(1c) basic vocational qualification","Female","","","",""
"Never","2011","(2b) intermediate general qualification","Male","","","",""
"Never","2011","(2b) intermediate general qualification","Female","","","",""
"Never","2011","(2a) intermediate vocational","Male","","","",""
"Never","2011","(2a) intermediate vocational","Female","","","",""
"Never","2011","(2c_gen) general maturity certificate","Male","","","",""
"Never","2011","(2c_gen) general maturity certificate","Female","","","",""
"Never","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2011","(3a) lower tertiary education","Male","","","",""
"Never","2011","(3a) lower tertiary education","Female","","","",""
"Never","2011","(3b) higher tertiary education","Male","","","",""
"Never","2011","(3b) higher tertiary education","Female","","","",""
"Very often","2012","(0) in school","Male","","","",""
"Very often","2012","(0) in school","Female","","","",""
"Very often","2012","(1a) inadequately completed","Male","","","",""
"Very often","2012","(1a) inadequately completed","Female","","","",""
"Very often","2012","(1b) general elementary school","Male","","","",""
"Very often","2012","(1b) general elementary school","Female","","","",""
"Very often","2012","(1c) basic vocational qualification","Male","","","",""
"Very often","2012","(1c) basic vocational qualification","Female","","","",""
"Very often","2012","(2b) intermediate general qualification","Male","","","",""
"Very often","2012","(2b) intermediate general qualification","Female","","","",""
"Very often","2012","(2a) intermediate vocational","Male","","","",""
"Very often","2012","(2a) intermediate vocational","Female","","","",""
"Very often","2012","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2012","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2012","(3a) lower tertiary education","Male","","","",""
"Very often","2012","(3a) lower tertiary education","Female","","","",""
"Very often","2012","(3b) higher tertiary education","Male","","","",""
"Very often","2012","(3b) higher tertiary education","Female","","","",""
"Often","2012","(0) in school","Male","","","",""
"Often","2012","(0) in school","Female","","","",""
"Often","2012","(1a) inadequately completed","Male","","","",""
"Often","2012","(1a) inadequately completed","Female","","","",""
"Often","2012","(1b) general elementary school","Male","","","",""
"Often","2012","(1b) general elementary school","Female","","","",""
"Often","2012","(1c) basic vocational qualification","Male","","","",""
"Often","2012","(1c) basic vocational qualification","Female","","","",""
"Often","2012","(2b) intermediate general qualification","Male","","","",""
"Often","2012","(2b) intermediate general qualification","Female","","","",""
"Often","2012","(2a) intermediate vocational","Male","","","",""
"Often","2012","(2a) intermediate vocational","Female","","","",""
"Often","2012","(2c_gen) general maturity certificate","Male","","","",""
"Often","2012","(2c_gen) general maturity certificate","Female","","","",""
"Often","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2012","(3a) lower tertiary education","Male","","","",""
"Often","2012","(3a) lower tertiary education","Female","","","",""
"Often","2012","(3b) higher tertiary education","Male","","","",""
"Often","2012","(3b) higher tertiary education","Female","","","",""
"Sometimes","2012","(0) in school","Male","","","",""
"Sometimes","2012","(0) in school","Female","","","",""
"Sometimes","2012","(1a) inadequately completed","Male","","","",""
"Sometimes","2012","(1a) inadequately completed","Female","","","",""
"Sometimes","2012","(1b) general elementary school","Male","","","",""
"Sometimes","2012","(1b) general elementary school","Female","","","",""
"Sometimes","2012","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2012","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2012","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2012","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2012","(2a) intermediate vocational","Male","","","",""
"Sometimes","2012","(2a) intermediate vocational","Female","","","",""
"Sometimes","2012","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2012","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2012","(3a) lower tertiary education","Male","","","",""
"Sometimes","2012","(3a) lower tertiary education","Female","","","",""
"Sometimes","2012","(3b) higher tertiary education","Male","","","",""
"Sometimes","2012","(3b) higher tertiary education","Female","","","",""
"Rarely","2012","(0) in school","Male","","","",""
"Rarely","2012","(0) in school","Female","","","",""
"Rarely","2012","(1a) inadequately completed","Male","","","",""
"Rarely","2012","(1a) inadequately completed","Female","","","",""
"Rarely","2012","(1b) general elementary school","Male","","","",""
"Rarely","2012","(1b) general elementary school","Female","","","",""
"Rarely","2012","(1c) basic vocational qualification","Male","","","",""
"Rarely","2012","(1c) basic vocational qualification","Female","","","",""
"Rarely","2012","(2b) intermediate general qualification","Male","","","",""
"Rarely","2012","(2b) intermediate general qualification","Female","","","",""
"Rarely","2012","(2a) intermediate vocational","Male","","","",""
"Rarely","2012","(2a) intermediate vocational","Female","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2012","(3a) lower tertiary education","Male","","","",""
"Rarely","2012","(3a) lower tertiary education","Female","","","",""
"Rarely","2012","(3b) higher tertiary education","Male","","","",""
"Rarely","2012","(3b) higher tertiary education","Female","","","",""
"Never","2012","(0) in school","Male","","","",""
"Never","2012","(0) in school","Female","","","",""
"Never","2012","(1a) inadequately completed","Male","","","",""
"Never","2012","(1a) inadequately completed","Female","","","",""
"Never","2012","(1b) general elementary school","Male","","","",""
"Never","2012","(1b) general elementary school","Female","","","",""
"Never","2012","(1c) basic vocational qualification","Male","","","",""
"Never","2012","(1c) basic vocational qualification","Female","","","",""
"Never","2012","(2b) intermediate general qualification","Male","","","",""
"Never","2012","(2b) intermediate general qualification","Female","","","",""
"Never","2012","(2a) intermediate vocational","Male","","","",""
"Never","2012","(2a) intermediate vocational","Female","","","",""
"Never","2012","(2c_gen) general maturity certificate","Male","","","",""
"Never","2012","(2c_gen) general maturity certificate","Female","","","",""
"Never","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2012","(3a) lower tertiary education","Male","","","",""
"Never","2012","(3a) lower tertiary education","Female","","","",""
"Never","2012","(3b) higher tertiary education","Male","","","",""
"Never","2012","(3b) higher tertiary education","Female","","","",""
"Very often","2013","(0) in school","Male","13","","",""
"Very often","2013","(0) in school","Female","27","","",""
"Very often","2013","(1a) inadequately completed","Male","15","","",""
"Very often","2013","(1a) inadequately completed","Female","16","","",""
"Very often","2013","(1b) general elementary school","Male","19","","",""
"Very often","2013","(1b) general elementary school","Female","70","0.0514796073341782","0.0394257535548064","0.06353346111355"
"Very often","2013","(1c) basic vocational qualification","Male","170","0.0439420732315861","0.0367163559749238","0.0511677904882484"
"Very often","2013","(1c) basic vocational qualification","Female","181","0.0515632132221401","0.0432601371003124","0.0598662893439679"
"Very often","2013","(2b) intermediate general qualification","Male","15","","",""
"Very often","2013","(2b) intermediate general qualification","Female","29","","",""
"Very often","2013","(2a) intermediate vocational","Male","128","0.0474674861913571","0.0391802122088601","0.0557547601738542"
"Very often","2013","(2a) intermediate vocational","Female","310","0.0593027470238513","0.0519296130631762","0.0666758809845265"
"Very often","2013","(2c_gen) general maturity certificate","Male","30","0.0458406199444356","0.0262545753504438","0.0654266645384275"
"Very often","2013","(2c_gen) general maturity certificate","Female","51","0.0776225330024188","0.0560316535320972","0.0992134124727403"
"Very often","2013","(2c_voc) vocational maturity certificate","Male","55","0.0561848976611388","0.0410133560025562","0.0713564393197214"
"Very often","2013","(2c_voc) vocational maturity certificate","Female","118","0.067176045694024","0.0538670456828374","0.0804850457052106"
"Very often","2013","(3a) lower tertiary education","Male","67","0.0658271440017652","0.0511326187835805","0.0805216692199498"
"Very often","2013","(3a) lower tertiary education","Female","74","0.0696235260129536","0.0537695622682797","0.0854774897576275"
"Very often","2013","(3b) higher tertiary education","Male","120","0.0624015833128643","0.051464766493231","0.0733384001324976"
"Very often","2013","(3b) higher tertiary education","Female","143","0.0603792753900919","0.0495459352005842","0.0712126155795995"
"Often","2013","(0) in school","Male","16","","",""
"Often","2013","(0) in school","Female","22","","",""
"Often","2013","(1a) inadequately completed","Male","19","","",""
"Often","2013","(1a) inadequately completed","Female","19","","",""
"Often","2013","(1b) general elementary school","Male","58","0.0772570110045471","0.0562742696842196","0.0982397523248746"
"Often","2013","(1b) general elementary school","Female","113","0.0678334476941512","0.0541166203155336","0.0815502750727688"
"Often","2013","(1c) basic vocational qualification","Male","283","0.0823741486388795","0.0726818479717227","0.0920664493060363"
"Often","2013","(1c) basic vocational qualification","Female","236","0.0800881129948153","0.0698969913933004","0.0902792345963302"
"Often","2013","(2b) intermediate general qualification","Male","22","","",""
"Often","2013","(2b) intermediate general qualification","Female","47","0.0699356583772181","0.0463717315762329","0.0934995851782033"
"Often","2013","(2a) intermediate vocational","Male","313","0.112462843422585","0.100149627987359","0.124776058857812"
"Often","2013","(2a) intermediate vocational","Female","480","0.101031078585295","0.0916232452576969","0.110438911912893"
"Often","2013","(2c_gen) general maturity certificate","Male","53","0.112265849920312","0.082700955422814","0.141830744417809"
"Often","2013","(2c_gen) general maturity certificate","Female","69","0.102619959003242","0.0781334875714541","0.12710643043503"
"Often","2013","(2c_voc) vocational maturity certificate","Male","100","0.107337296112568","0.086943621949008","0.127730970276128"
"Often","2013","(2c_voc) vocational maturity certificate","Female","191","0.112101087382759","0.0953275354613357","0.128874639304183"
"Often","2013","(3a) lower tertiary education","Male","129","0.102614961969393","0.0846331195929399","0.120596804345847"
"Often","2013","(3a) lower tertiary education","Female","132","0.133236035891794","0.112067453823401","0.154404617960188"
"Often","2013","(3b) higher tertiary education","Male","213","0.0938169824375777","0.0806334014792294","0.107000563395926"
"Often","2013","(3b) higher tertiary education","Female","264","0.129649716832459","0.114371419314004","0.144928014350914"
"Sometimes","2013","(0) in school","Male","16","","",""
"Sometimes","2013","(0) in school","Female","27","","",""
"Sometimes","2013","(1a) inadequately completed","Male","13","","",""
"Sometimes","2013","(1a) inadequately completed","Female","17","","",""
"Sometimes","2013","(1b) general elementary school","Male","59","0.0786173133461538","0.0574662589841543","0.0997683677081532"
"Sometimes","2013","(1b) general elementary school","Female","143","0.106122629332606","0.0893219074678048","0.122923351197408"
"Sometimes","2013","(1c) basic vocational qualification","Male","315","0.103483255479636","0.0927455167487198","0.114220994210553"
"Sometimes","2013","(1c) basic vocational qualification","Female","245","0.0818678102065529","0.0715740503638112","0.0921615700492946"
"Sometimes","2013","(2b) intermediate general qualification","Male","36","0.162178168691517","0.11779715818332","0.206559179199713"
"Sometimes","2013","(2b) intermediate general qualification","Female","37","0.0882576449882323","0.0620484267716156","0.114466863204849"
"Sometimes","2013","(2a) intermediate vocational","Male","297","0.112757462204398","0.100430175396781","0.125084749012014"
"Sometimes","2013","(2a) intermediate vocational","Female","460","0.106694415818498","0.0970569988276207","0.116331832809374"
"Sometimes","2013","(2c_gen) general maturity certificate","Male","38","0.103902670088377","0.0753266342749956","0.132478705901759"
"Sometimes","2013","(2c_gen) general maturity certificate","Female","49","0.0581899152674111","0.0393001041289828","0.0770797264058393"
"Sometimes","2013","(2c_voc) vocational maturity certificate","Male","109","0.10188239496673","0.0819530679636292","0.121811721969832"
"Sometimes","2013","(2c_voc) vocational maturity certificate","Female","159","0.0998583273422129","0.0839184145759588","0.115798240108467"
"Sometimes","2013","(3a) lower tertiary education","Male","137","0.0989719292246591","0.0812763570997762","0.116667501349542"
"Sometimes","2013","(3a) lower tertiary education","Female","132","0.12225240042057","0.10184705191407","0.14265774892707"
"Sometimes","2013","(3b) higher tertiary education","Male","255","0.118369312630793","0.103762763863003","0.132975861398583"
"Sometimes","2013","(3b) higher tertiary education","Female","248","0.127159356391985","0.112006874274802","0.142311838509168"
"Rarely","2013","(0) in school","Male","34","0.161110593462557","0.111623201761014","0.2105979851641"
"Rarely","2013","(0) in school","Female","41","0.177655221609307","0.127932931821986","0.227377511396629"
"Rarely","2013","(1a) inadequately completed","Male","32","0.235158580732125","0.170052672251911","0.300264489212338"
"Rarely","2013","(1a) inadequately completed","Female","20","","",""
"Rarely","2013","(1b) general elementary school","Male","108","0.180342112945849","0.150127447725231","0.210556778166467"
"Rarely","2013","(1b) general elementary school","Female","185","0.147780783012641","0.128422376162309","0.167139189862973"
"Rarely","2013","(1c) basic vocational qualification","Male","605","0.189405600352631","0.175592320963834","0.203218879741429"
"Rarely","2013","(1c) basic vocational qualification","Female","397","0.147592972611752","0.134275519133746","0.160910426089759"
"Rarely","2013","(2b) intermediate general qualification","Male","57","0.171649450778108","0.126249702446643","0.217049199109573"
"Rarely","2013","(2b) intermediate general qualification","Female","73","0.169028971969646","0.134401933429125","0.203656010510166"
"Rarely","2013","(2a) intermediate vocational","Male","484","0.177310729817944","0.162425378073207","0.19219608156268"
"Rarely","2013","(2a) intermediate vocational","Female","684","0.184158839191262","0.172058741637062","0.196258936745461"
"Rarely","2013","(2c_gen) general maturity certificate","Male","89","0.258445539260388","0.217447122867147","0.299443955653629"
"Rarely","2013","(2c_gen) general maturity certificate","Female","106","0.194306352661675","0.162379908246031","0.226232797077319"
"Rarely","2013","(2c_voc) vocational maturity certificate","Male","178","0.199896315185852","0.173548052462712","0.226244577908993"
"Rarely","2013","(2c_voc) vocational maturity certificate","Female","229","0.189660451413137","0.168817449414367","0.210503453411907"
"Rarely","2013","(3a) lower tertiary education","Male","224","0.186115820053547","0.163053001693388","0.209178638413706"
"Rarely","2013","(3a) lower tertiary education","Female","184","0.174353355605199","0.15071905478822","0.197987656422178"
"Rarely","2013","(3b) higher tertiary education","Male","383","0.218105232250656","0.19943318676901","0.236777277732302"
"Rarely","2013","(3b) higher tertiary education","Female","350","0.186078986342848","0.168378633021041","0.203779339664655"
"Never","2013","(0) in school","Male","133","0.673965490577087","0.610865284761003","0.737065696393171"
"Never","2013","(0) in school","Female","110","0.466994437554531","0.402092615864643","0.531896259244419"
"Never","2013","(1a) inadequately completed","Male","84","0.554571787758395","0.478272227442571","0.630871348074218"
"Never","2013","(1a) inadequately completed","Female","125","0.643625212051372","0.576746948587191","0.710503475515553"
"Never","2013","(1b) general elementary school","Male","378","0.637480930945755","0.599701803269575","0.675260058621934"
"Never","2013","(1b) general elementary school","Female","780","0.626783532626424","0.600400533827532","0.653166531425316"
"Never","2013","(1c) basic vocational qualification","Male","1718","0.580794922297267","0.563399969237757","0.598189875356776"
"Never","2013","(1c) basic vocational qualification","Female","1666","0.638887890964739","0.620853636553909","0.656922145375569"
"Never","2013","(2b) intermediate general qualification","Male","135","0.538295325472979","0.478272339842267","0.598318311103691"
"Never","2013","(2b) intermediate general qualification","Female","264","0.614915065778795","0.56995492474105","0.659875206816541"
"Never","2013","(2a) intermediate vocational","Male","1307","0.550001478363716","0.530612222206448","0.569390734520985"
"Never","2013","(2a) intermediate vocational","Female","2008","0.548812919381095","0.53327902771759","0.564346811044599"
"Never","2013","(2c_gen) general maturity certificate","Male","228","0.479545320786488","0.432759169227589","0.526331472345387"
"Never","2013","(2c_gen) general maturity certificate","Female","315","0.567261240065253","0.527282736103831","0.607239744026675"
"Never","2013","(2c_voc) vocational maturity certificate","Male","443","0.53469909607371","0.501836783003224","0.567561409144197"
"Never","2013","(2c_voc) vocational maturity certificate","Female","662","0.531204088167866","0.504672638831662","0.557735537504071"
"Never","2013","(3a) lower tertiary education","Male","537","0.546470144750635","0.516969901926803","0.575970387574468"
"Never","2013","(3a) lower tertiary education","Female","468","0.500534682069484","0.469388827618964","0.531680536520003"
"Never","2013","(3b) higher tertiary education","Male","908","0.507306889368109","0.484701690824369","0.529912087911849"
"Never","2013","(3b) higher tertiary education","Female","852","0.496732665042616","0.473992015218479","0.519473314866754"
"Very often","2014","(0) in school","Male","","","",""
"Very often","2014","(0) in school","Female","","","",""
"Very often","2014","(1a) inadequately completed","Male","","","",""
"Very often","2014","(1a) inadequately completed","Female","","","",""
"Very often","2014","(1b) general elementary school","Male","","","",""
"Very often","2014","(1b) general elementary school","Female","","","",""
"Very often","2014","(1c) basic vocational qualification","Male","","","",""
"Very often","2014","(1c) basic vocational qualification","Female","","","",""
"Very often","2014","(2b) intermediate general qualification","Male","","","",""
"Very often","2014","(2b) intermediate general qualification","Female","","","",""
"Very often","2014","(2a) intermediate vocational","Male","","","",""
"Very often","2014","(2a) intermediate vocational","Female","","","",""
"Very often","2014","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2014","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2014","(3a) lower tertiary education","Male","","","",""
"Very often","2014","(3a) lower tertiary education","Female","","","",""
"Very often","2014","(3b) higher tertiary education","Male","","","",""
"Very often","2014","(3b) higher tertiary education","Female","","","",""
"Often","2014","(0) in school","Male","","","",""
"Often","2014","(0) in school","Female","","","",""
"Often","2014","(1a) inadequately completed","Male","","","",""
"Often","2014","(1a) inadequately completed","Female","","","",""
"Often","2014","(1b) general elementary school","Male","","","",""
"Often","2014","(1b) general elementary school","Female","","","",""
"Often","2014","(1c) basic vocational qualification","Male","","","",""
"Often","2014","(1c) basic vocational qualification","Female","","","",""
"Often","2014","(2b) intermediate general qualification","Male","","","",""
"Often","2014","(2b) intermediate general qualification","Female","","","",""
"Often","2014","(2a) intermediate vocational","Male","","","",""
"Often","2014","(2a) intermediate vocational","Female","","","",""
"Often","2014","(2c_gen) general maturity certificate","Male","","","",""
"Often","2014","(2c_gen) general maturity certificate","Female","","","",""
"Often","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2014","(3a) lower tertiary education","Male","","","",""
"Often","2014","(3a) lower tertiary education","Female","","","",""
"Often","2014","(3b) higher tertiary education","Male","","","",""
"Often","2014","(3b) higher tertiary education","Female","","","",""
"Sometimes","2014","(0) in school","Male","","","",""
"Sometimes","2014","(0) in school","Female","","","",""
"Sometimes","2014","(1a) inadequately completed","Male","","","",""
"Sometimes","2014","(1a) inadequately completed","Female","","","",""
"Sometimes","2014","(1b) general elementary school","Male","","","",""
"Sometimes","2014","(1b) general elementary school","Female","","","",""
"Sometimes","2014","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2014","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2014","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2014","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2014","(2a) intermediate vocational","Male","","","",""
"Sometimes","2014","(2a) intermediate vocational","Female","","","",""
"Sometimes","2014","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2014","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2014","(3a) lower tertiary education","Male","","","",""
"Sometimes","2014","(3a) lower tertiary education","Female","","","",""
"Sometimes","2014","(3b) higher tertiary education","Male","","","",""
"Sometimes","2014","(3b) higher tertiary education","Female","","","",""
"Rarely","2014","(0) in school","Male","","","",""
"Rarely","2014","(0) in school","Female","","","",""
"Rarely","2014","(1a) inadequately completed","Male","","","",""
"Rarely","2014","(1a) inadequately completed","Female","","","",""
"Rarely","2014","(1b) general elementary school","Male","","","",""
"Rarely","2014","(1b) general elementary school","Female","","","",""
"Rarely","2014","(1c) basic vocational qualification","Male","","","",""
"Rarely","2014","(1c) basic vocational qualification","Female","","","",""
"Rarely","2014","(2b) intermediate general qualification","Male","","","",""
"Rarely","2014","(2b) intermediate general qualification","Female","","","",""
"Rarely","2014","(2a) intermediate vocational","Male","","","",""
"Rarely","2014","(2a) intermediate vocational","Female","","","",""
"Rarely","2014","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2014","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2014","(3a) lower tertiary education","Male","","","",""
"Rarely","2014","(3a) lower tertiary education","Female","","","",""
"Rarely","2014","(3b) higher tertiary education","Male","","","",""
"Rarely","2014","(3b) higher tertiary education","Female","","","",""
"Never","2014","(0) in school","Male","","","",""
"Never","2014","(0) in school","Female","","","",""
"Never","2014","(1a) inadequately completed","Male","","","",""
"Never","2014","(1a) inadequately completed","Female","","","",""
"Never","2014","(1b) general elementary school","Male","","","",""
"Never","2014","(1b) general elementary school","Female","","","",""
"Never","2014","(1c) basic vocational qualification","Male","","","",""
"Never","2014","(1c) basic vocational qualification","Female","","","",""
"Never","2014","(2b) intermediate general qualification","Male","","","",""
"Never","2014","(2b) intermediate general qualification","Female","","","",""
"Never","2014","(2a) intermediate vocational","Male","","","",""
"Never","2014","(2a) intermediate vocational","Female","","","",""
"Never","2014","(2c_gen) general maturity certificate","Male","","","",""
"Never","2014","(2c_gen) general maturity certificate","Female","","","",""
"Never","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2014","(3a) lower tertiary education","Male","","","",""
"Never","2014","(3a) lower tertiary education","Female","","","",""
"Never","2014","(3b) higher tertiary education","Male","","","",""
"Never","2014","(3b) higher tertiary education","Female","","","",""
"Very often","2015","(0) in school","Male","","","",""
"Very often","2015","(0) in school","Female","","","",""
"Very often","2015","(1a) inadequately completed","Male","","","",""
"Very often","2015","(1a) inadequately completed","Female","","","",""
"Very often","2015","(1b) general elementary school","Male","","","",""
"Very often","2015","(1b) general elementary school","Female","","","",""
"Very often","2015","(1c) basic vocational qualification","Male","","","",""
"Very often","2015","(1c) basic vocational qualification","Female","","","",""
"Very often","2015","(2b) intermediate general qualification","Male","","","",""
"Very often","2015","(2b) intermediate general qualification","Female","","","",""
"Very often","2015","(2a) intermediate vocational","Male","","","",""
"Very often","2015","(2a) intermediate vocational","Female","","","",""
"Very often","2015","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2015","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2015","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2015","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2015","(3a) lower tertiary education","Male","","","",""
"Very often","2015","(3a) lower tertiary education","Female","","","",""
"Very often","2015","(3b) higher tertiary education","Male","","","",""
"Very often","2015","(3b) higher tertiary education","Female","","","",""
"Often","2015","(0) in school","Male","","","",""
"Often","2015","(0) in school","Female","","","",""
"Often","2015","(1a) inadequately completed","Male","","","",""
"Often","2015","(1a) inadequately completed","Female","","","",""
"Often","2015","(1b) general elementary school","Male","","","",""
"Often","2015","(1b) general elementary school","Female","","","",""
"Often","2015","(1c) basic vocational qualification","Male","","","",""
"Often","2015","(1c) basic vocational qualification","Female","","","",""
"Often","2015","(2b) intermediate general qualification","Male","","","",""
"Often","2015","(2b) intermediate general qualification","Female","","","",""
"Often","2015","(2a) intermediate vocational","Male","","","",""
"Often","2015","(2a) intermediate vocational","Female","","","",""
"Often","2015","(2c_gen) general maturity certificate","Male","","","",""
"Often","2015","(2c_gen) general maturity certificate","Female","","","",""
"Often","2015","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2015","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2015","(3a) lower tertiary education","Male","","","",""
"Often","2015","(3a) lower tertiary education","Female","","","",""
"Often","2015","(3b) higher tertiary education","Male","","","",""
"Often","2015","(3b) higher tertiary education","Female","","","",""
"Sometimes","2015","(0) in school","Male","","","",""
"Sometimes","2015","(0) in school","Female","","","",""
"Sometimes","2015","(1a) inadequately completed","Male","","","",""
"Sometimes","2015","(1a) inadequately completed","Female","","","",""
"Sometimes","2015","(1b) general elementary school","Male","","","",""
"Sometimes","2015","(1b) general elementary school","Female","","","",""
"Sometimes","2015","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2015","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2015","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2015","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2015","(2a) intermediate vocational","Male","","","",""
"Sometimes","2015","(2a) intermediate vocational","Female","","","",""
"Sometimes","2015","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2015","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2015","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2015","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2015","(3a) lower tertiary education","Male","","","",""
"Sometimes","2015","(3a) lower tertiary education","Female","","","",""
"Sometimes","2015","(3b) higher tertiary education","Male","","","",""
"Sometimes","2015","(3b) higher tertiary education","Female","","","",""
"Rarely","2015","(0) in school","Male","","","",""
"Rarely","2015","(0) in school","Female","","","",""
"Rarely","2015","(1a) inadequately completed","Male","","","",""
"Rarely","2015","(1a) inadequately completed","Female","","","",""
"Rarely","2015","(1b) general elementary school","Male","","","",""
"Rarely","2015","(1b) general elementary school","Female","","","",""
"Rarely","2015","(1c) basic vocational qualification","Male","","","",""
"Rarely","2015","(1c) basic vocational qualification","Female","","","",""
"Rarely","2015","(2b) intermediate general qualification","Male","","","",""
"Rarely","2015","(2b) intermediate general qualification","Female","","","",""
"Rarely","2015","(2a) intermediate vocational","Male","","","",""
"Rarely","2015","(2a) intermediate vocational","Female","","","",""
"Rarely","2015","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2015","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2015","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2015","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2015","(3a) lower tertiary education","Male","","","",""
"Rarely","2015","(3a) lower tertiary education","Female","","","",""
