"pld0045","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","35-65 y.","college entrance qualification","","","",""
"Rarely","2014","35-65 y.","Other degree","","","",""
"Rarely","2014","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2014","66 and older","lower secondary degree","","","",""
"Rarely","2014","66 and older","secondary school degree","","","",""
"Rarely","2014","66 and older","college entrance qualification","","","",""
"Rarely","2014","66 and older","Other degree","","","",""
"Rarely","2014","66 and older","no degree/no degree yet","","","",""
"Never","2014","16-34 y.","lower secondary degree","","","",""
"Never","2014","16-34 y.","secondary school degree","","","",""
"Never","2014","16-34 y.","college entrance qualification","","","",""
"Never","2014","16-34 y.","Other degree","","","",""
"Never","2014","16-34 y.","no degree/no degree yet","","","",""
"Never","2014","35-65 y.","lower secondary degree","","","",""
"Never","2014","35-65 y.","secondary school degree","","","",""
"Never","2014","35-65 y.","college entrance qualification","","","",""
"Never","2014","35-65 y.","Other degree","","","",""
"Never","2014","35-65 y.","no degree/no degree yet","","","",""
"Never","2014","66 and older","lower secondary degree","","","",""
"Never","2014","66 and older","secondary school degree","","","",""
"Never","2014","66 and older","college entrance qualification","","","",""
"Never","2014","66 and older","Other degree","","","",""
"Never","2014","66 and older","no degree/no degree yet","","","",""
"Very often","2015","16-34 y.","lower secondary degree","","","",""
"Very often","2015","16-34 y.","secondary school degree","","","",""
"Very often","2015","16-34 y.","college entrance qualification","","","",""
"Very often","2015","16-34 y.","Other degree","","","",""
"Very often","2015","16-34 y.","no degree/no degree yet","","","",""
"Very often","2015","35-65 y.","lower secondary degree","","","",""
"Very often","2015","35-65 y.","secondary school degree","","","",""
"Very often","2015","35-65 y.","college entrance qualification","","","",""
"Very often","2015","35-65 y.","Other degree","","","",""
"Very often","2015","35-65 y.","no degree/no degree yet","","","",""
"Very often","2015","66 and older","lower secondary degree","","","",""
"Very often","2015","66 and older","secondary school degree","","","",""
"Very often","2015","66 and older","college entrance qualification","","","",""
"Very often","2015","66 and older","Other degree","","","",""
"Very often","2015","66 and older","no degree/no degree yet","","","",""
"Often","2015","16-34 y.","lower secondary degree","","","",""
"Often","2015","16-34 y.","secondary school degree","","","",""
"Often","2015","16-34 y.","college entrance qualification","","","",""
"Often","2015","16-34 y.","Other degree","","","",""
"Often","2015","16-34 y.","no degree/no degree yet","","","",""
"Often","2015","35-65 y.","lower secondary degree","","","",""
"Often","2015","35-65 y.","secondary school degree","","","",""
"Often","2015","35-65 y.","college entrance qualification","","","",""
"Often","2015","35-65 y.","Other degree","","","",""
"Often","2015","35-65 y.","no degree/no degree yet","","","",""
"Often","2015","66 and older","lower secondary degree","","","",""
"Often","2015","66 and older","secondary school degree","","","",""
"Often","2015","66 and older","college entrance qualification","","","",""
"Often","2015","66 and older","Other degree","","","",""
"Often","2015","66 and older","no degree/no degree yet","","","",""
"Sometimes","2015","16-34 y.","lower secondary degree","","","",""
"Sometimes","2015","16-34 y.","secondary school degree","","","",""
"Sometimes","2015","16-34 y.","college entrance qualification","","","",""
"Sometimes","2015","16-34 y.","Other degree","","","",""
"Sometimes","2015","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2015","35-65 y.","lower secondary degree","","","",""
"Sometimes","2015","35-65 y.","secondary school degree","","","",""
"Sometimes","2015","35-65 y.","college entrance qualification","","","",""
"Sometimes","2015","35-65 y.","Other degree","","","",""
"Sometimes","2015","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2015","66 and older","lower secondary degree","","","",""
"Sometimes","2015","66 and older","secondary school degree","","","",""
"Sometimes","2015","66 and older","college entrance qualification","","","",""
"Sometimes","2015","66 and older","Other degree","","","",""
"Sometimes","2015","66 and older","no degree/no degree yet","","","",""
"Rarely","2015","16-34 y.","lower secondary degree","","","",""
"Rarely","2015","16-34 y.","secondary school degree","","","",""
"Rarely","2015","16-34 y.","college entrance qualification","","","",""
"Rarely","2015","16-34 y.","Other degree","","","",""
"Rarely","2015","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2015","35-65 y.","lower secondary degree","","","",""
"Rarely","2015","35-65 y.","secondary school degree","","","",""
"Rarely","2015","35-65 y.","college entrance qualification","","","",""
"Rarely","2015","35-65 y.","Other degree","","","",""
"Rarely","2015","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2015","66 and older","lower secondary degree","","","",""
"Rarely","2015","66 and older","secondary school degree","","","",""
"Rarely","2015","66 and older","college entrance qualification","","","",""
"Rarely","2015","66 and older","Other degree","","","",""
"Rarely","2015","66 and older","no degree/no degree yet","","","",""
"Never","2015","16-34 y.","lower secondary degree","","","",""
"Never","2015","16-34 y.","secondary school degree","","","",""
"Never","2015","16-34 y.","college entrance qualification","","","",""
"Never","2015","16-34 y.","Other degree","","","",""
"Never","2015","16-34 y.","no degree/no degree yet","","","",""
"Never","2015","35-65 y.","lower secondary degree","","","",""
"Never","2015","35-65 y.","secondary school degree","","","",""
"Never","2015","35-65 y.","college entrance qualification","","","",""
"Never","2015","35-65 y.","Other degree","","","",""
"Never","2015","35-65 y.","no degree/no degree yet","","","",""
"Never","2015","66 and older","lower secondary degree","","","",""
"Never","2015","66 and older","secondary school degree","","","",""
"Never","2015","66 and older","college entrance qualification","","","",""
"Never","2015","66 and older","Other degree","","","",""
"Never","2015","66 and older","no degree/no degree yet","","","",""
"Very often","2016","16-34 y.","lower secondary degree","","","",""
"Very often","2016","16-34 y.","secondary school degree","","","",""
"Very often","2016","16-34 y.","college entrance qualification","","","",""
"Very often","2016","16-34 y.","Other degree","","","",""
"Very often","2016","16-34 y.","no degree/no degree yet","","","",""
"Very often","2016","35-65 y.","lower secondary degree","","","",""
"Very often","2016","35-65 y.","secondary school degree","","","",""
"Very often","2016","35-65 y.","college entrance qualification","","","",""
"Very often","2016","35-65 y.","Other degree","","","",""
"Very often","2016","35-65 y.","no degree/no degree yet","","","",""
"Very often","2016","66 and older","lower secondary degree","","","",""
"Very often","2016","66 and older","secondary school degree","","","",""
"Very often","2016","66 and older","college entrance qualification","","","",""
"Very often","2016","66 and older","Other degree","","","",""
"Very often","2016","66 and older","no degree/no degree yet","","","",""
"Often","2016","16-34 y.","lower secondary degree","","","",""
"Often","2016","16-34 y.","secondary school degree","","","",""
"Often","2016","16-34 y.","college entrance qualification","","","",""
"Often","2016","16-34 y.","Other degree","","","",""
"Often","2016","16-34 y.","no degree/no degree yet","","","",""
"Often","2016","35-65 y.","lower secondary degree","","","",""
"Often","2016","35-65 y.","secondary school degree","","","",""
"Often","2016","35-65 y.","college entrance qualification","","","",""
"Often","2016","35-65 y.","Other degree","","","",""
"Often","2016","35-65 y.","no degree/no degree yet","","","",""
"Often","2016","66 and older","lower secondary degree","","","",""
"Often","2016","66 and older","secondary school degree","","","",""
"Often","2016","66 and older","college entrance qualification","","","",""
"Often","2016","66 and older","Other degree","","","",""
"Often","2016","66 and older","no degree/no degree yet","","","",""
"Sometimes","2016","16-34 y.","lower secondary degree","","","",""
"Sometimes","2016","16-34 y.","secondary school degree","","","",""
"Sometimes","2016","16-34 y.","college entrance qualification","","","",""
"Sometimes","2016","16-34 y.","Other degree","","","",""
"Sometimes","2016","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2016","35-65 y.","lower secondary degree","","","",""
"Sometimes","2016","35-65 y.","secondary school degree","","","",""
"Sometimes","2016","35-65 y.","college entrance qualification","","","",""
"Sometimes","2016","35-65 y.","Other degree","","","",""
"Sometimes","2016","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2016","66 and older","lower secondary degree","","","",""
"Sometimes","2016","66 and older","secondary school degree","","","",""
"Sometimes","2016","66 and older","college entrance qualification","","","",""
"Sometimes","2016","66 and older","Other degree","","","",""
"Sometimes","2016","66 and older","no degree/no degree yet","","","",""
"Rarely","2016","16-34 y.","lower secondary degree","","","",""
"Rarely","2016","16-34 y.","secondary school degree","","","",""
"Rarely","2016","16-34 y.","college entrance qualification","","","",""
"Rarely","2016","16-34 y.","Other degree","","","",""
"Rarely","2016","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2016","35-65 y.","lower secondary degree","","","",""
"Rarely","2016","35-65 y.","secondary school degree","","","",""
"Rarely","2016","35-65 y.","college entrance qualification","","","",""
"Rarely","2016","35-65 y.","Other degree","","","",""
"Rarely","2016","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2016","66 and older","lower secondary degree","","","",""
"Rarely","2016","66 and older","secondary school degree","","","",""
"Rarely","2016","66 and older","college entrance qualification","","","",""
"Rarely","2016","66 and older","Other degree","","","",""
"Rarely","2016","66 and older","no degree/no degree yet","","","",""
"Never","2016","16-34 y.","lower secondary degree","","","",""
"Never","2016","16-34 y.","secondary school degree","","","",""
"Never","2016","16-34 y.","college entrance qualification","","","",""
"Never","2016","16-34 y.","Other degree","","","",""
"Never","2016","16-34 y.","no degree/no degree yet","","","",""
"Never","2016","35-65 y.","lower secondary degree","","","",""
"Never","2016","35-65 y.","secondary school degree","","","",""
"Never","2016","35-65 y.","college entrance qualification","","","",""
"Never","2016","35-65 y.","Other degree","","","",""
"Never","2016","35-65 y.","no degree/no degree yet","","","",""
"Never","2016","66 and older","lower secondary degree","","","",""
"Never","2016","66 and older","secondary school degree","","","",""
"Never","2016","66 and older","college entrance qualification","","","",""
"Never","2016","66 and older","Other degree","","","",""
"Never","2016","66 and older","no degree/no degree yet","","","",""
"Very often","2017","16-34 y.","lower secondary degree","","","",""
"Very often","2017","16-34 y.","secondary school degree","","","",""
"Very often","2017","16-34 y.","college entrance qualification","","","",""
"Very often","2017","16-34 y.","Other degree","","","",""
"Very often","2017","16-34 y.","no degree/no degree yet","","","",""
"Very often","2017","35-65 y.","lower secondary degree","","","",""
"Very often","2017","35-65 y.","secondary school degree","","","",""
"Very often","2017","35-65 y.","college entrance qualification","","","",""
"Very often","2017","35-65 y.","Other degree","","","",""
"Very often","2017","35-65 y.","no degree/no degree yet","","","",""
"Very often","2017","66 and older","lower secondary degree","","","",""
"Very often","2017","66 and older","secondary school degree","","","",""
"Very often","2017","66 and older","college entrance qualification","","","",""
"Very often","2017","66 and older","Other degree","","","",""
"Very often","2017","66 and older","no degree/no degree yet","","","",""
"Often","2017","16-34 y.","lower secondary degree","","","",""
"Often","2017","16-34 y.","secondary school degree","","","",""
"Often","2017","16-34 y.","college entrance qualification","","","",""
"Often","2017","16-34 y.","Other degree","","","",""
"Often","2017","16-34 y.","no degree/no degree yet","","","",""
"Often","2017","35-65 y.","lower secondary degree","","","",""
"Often","2017","35-65 y.","secondary school degree","","","",""
"Often","2017","35-65 y.","college entrance qualification","","","",""
"Often","2017","35-65 y.","Other degree","","","",""
"Often","2017","35-65 y.","no degree/no degree yet","","","",""
"Often","2017","66 and older","lower secondary degree","","","",""
"Often","2017","66 and older","secondary school degree","","","",""
"Often","2017","66 and older","college entrance qualification","","","",""
"Often","2017","66 and older","Other degree","","","",""
"Often","2017","66 and older","no degree/no degree yet","","","",""
"Sometimes","2017","16-34 y.","lower secondary degree","","","",""
"Sometimes","2017","16-34 y.","secondary school degree","","","",""
"Sometimes","2017","16-34 y.","college entrance qualification","","","",""
"Sometimes","2017","16-34 y.","Other degree","","","",""
"Sometimes","2017","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2017","35-65 y.","lower secondary degree","","","",""
"Sometimes","2017","35-65 y.","secondary school degree","","","",""
"Sometimes","2017","35-65 y.","college entrance qualification","","","",""
"Sometimes","2017","35-65 y.","Other degree","","","",""
"Sometimes","2017","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2017","66 and older","lower secondary degree","","","",""
"Sometimes","2017","66 and older","secondary school degree","","","",""
"Sometimes","2017","66 and older","college entrance qualification","","","",""
"Sometimes","2017","66 and older","Other degree","","","",""
"Sometimes","2017","66 and older","no degree/no degree yet","","","",""
"Rarely","2017","16-34 y.","lower secondary degree","","","",""
"Rarely","2017","16-34 y.","secondary school degree","","","",""
"Rarely","2017","16-34 y.","college entrance qualification","","","",""
"Rarely","2017","16-34 y.","Other degree","","","",""
"Rarely","2017","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2017","35-65 y.","lower secondary degree","","","",""
"Rarely","2017","35-65 y.","secondary school degree","","","",""
"Rarely","2017","35-65 y.","college entrance qualification","","","",""
"Rarely","2017","35-65 y.","Other degree","","","",""
"Rarely","2017","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2017","66 and older","lower secondary degree","","","",""
"Rarely","2017","66 and older","secondary school degree","","","",""
"Rarely","2017","66 and older","college entrance qualification","","","",""
"Rarely","2017","66 and older","Other degree","","","",""
"Rarely","2017","66 and older","no degree/no degree yet","","","",""
"Never","2017","16-34 y.","lower secondary degree","","","",""
"Never","2017","16-34 y.","secondary school degree","","","",""
"Never","2017","16-34 y.","college entrance qualification","","","",""
"Never","2017","16-34 y.","Other degree","","","",""
"Never","2017","16-34 y.","no degree/no degree yet","","","",""
"Never","2017","35-65 y.","lower secondary degree","","","",""
"Never","2017","35-65 y.","secondary school degree","","","",""
"Never","2017","35-65 y.","college entrance qualification","","","",""
"Never","2017","35-65 y.","Other degree","","","",""
"Never","2017","35-65 y.","no degree/no degree yet","","","",""
"Never","2017","66 and older","lower secondary degree","","","",""
"Never","2017","66 and older","secondary school degree","","","",""
"Never","2017","66 and older","college entrance qualification","","","",""
"Never","2017","66 and older","Other degree","","","",""
"Never","2017","66 and older","no degree/no degree yet","","","",""
"Very often","2018","16-34 y.","lower secondary degree","62","0.080296223146701","0.0611638525872473","0.0994285937061548"
"Very often","2018","16-34 y.","secondary school degree","115","0.0753509566458226","0.0609019854273142","0.0897999278643311"
"Very often","2018","16-34 y.","college entrance qualification","170","0.0682397150946431","0.0575160921585477","0.0789633380307385"
"Very often","2018","16-34 y.","Other degree","35","0.061320430066975","0.040206526598104","0.082434333535846"
"Very often","2018","16-34 y.","no degree/no degree yet","33","0.0553293632904498","0.034704307302141","0.0759544192787585"
"Very often","2018","35-65 y.","lower secondary degree","206","0.0775065795435715","0.0673830578381623","0.0876301012489807"
"Very often","2018","35-65 y.","secondary school degree","336","0.0623070374309162","0.0554150248130109","0.0691990500488216"
"Very often","2018","35-65 y.","college entrance qualification","408","0.081243456143508","0.0732081556559371","0.0892787566310788"
"Very often","2018","35-65 y.","Other degree","123","0.0677795282410894","0.0570106103493649","0.0785484461328139"
"Very often","2018","35-65 y.","no degree/no degree yet","14","","",""
"Very often","2018","66 and older","lower secondary degree","94","0.0422859614209452","0.0339652092649728","0.0506067135769176"
"Very often","2018","66 and older","secondary school degree","54","0.0463887560988349","0.0346251370272035","0.0581523751704664"
"Very often","2018","66 and older","college entrance qualification","54","0.0560655720241806","0.0423960702635746","0.0697350737847867"
"Very often","2018","66 and older","Other degree","8","","",""
"Very often","2018","66 and older","no degree/no degree yet","3","","",""
"Often","2018","16-34 y.","lower secondary degree","74","0.0977865585615978","0.0768747561214322","0.118698361001763"
"Often","2018","16-34 y.","secondary school degree","149","0.10280479051543","0.0861800747953563","0.119429506235504"
"Often","2018","16-34 y.","college entrance qualification","245","0.111427983553017","0.0980461912020616","0.124809775903972"
"Often","2018","16-34 y.","Other degree","42","0.106899814946574","0.0797075226989973","0.134092107194151"
"Often","2018","16-34 y.","no degree/no degree yet","60","0.135448039497546","0.104576449103613","0.166319629891478"
"Often","2018","35-65 y.","lower secondary degree","297","0.106173391702278","0.0945102600196147","0.117836523384941"
"Often","2018","35-65 y.","secondary school degree","559","0.121040986735152","0.111740670321474","0.130341303148831"
"Often","2018","35-65 y.","college entrance qualification","564","0.111617036718299","0.10235571311454","0.120878360322059"
"Often","2018","35-65 y.","Other degree","178","0.0808141215987704","0.0691377266323591","0.0924905165651818"
"Often","2018","35-65 y.","no degree/no degree yet","27","","",""
"Often","2018","66 and older","lower secondary degree","130","0.0557756952332403","0.046286996923541","0.0652643935429397"
"Often","2018","66 and older","secondary school degree","76","0.0618210394215103","0.0483512779953005","0.0752908008477201"
"Often","2018","66 and older","college entrance qualification","86","0.0791215458331716","0.0630823651009844","0.0951607265653588"
"Often","2018","66 and older","Other degree","18","","",""
"Often","2018","66 and older","no degree/no degree yet","5","","",""
"Sometimes","2018","16-34 y.","lower secondary degree","74","0.0737788693050014","0.0553745152385467","0.092183223371456"
"Sometimes","2018","16-34 y.","secondary school degree","111","0.106636633837641","0.0897411216521781","0.123532146023105"
"Sometimes","2018","16-34 y.","college entrance qualification","219","0.109671373124613","0.0963823626390804","0.122960383610145"
"Sometimes","2018","16-34 y.","Other degree","45","0.0914611512300786","0.0660925024574117","0.116829800002746"
"Sometimes","2018","16-34 y.","no degree/no degree yet","48","0.114862918162107","0.0860973946548774","0.143628441669337"
"Sometimes","2018","35-65 y.","lower secondary degree","277","0.114128943411756","0.102090679816559","0.126167207006953"
"Sometimes","2018","35-65 y.","secondary school degree","584","0.119493096823113","0.110244305611807","0.12874188803442"
"Sometimes","2018","35-65 y.","college entrance qualification","629","0.142359022426672","0.132082339325061","0.152635705528283"
"Sometimes","2018","35-65 y.","Other degree","199","0.0958150434593081","0.083205221175944","0.108424865742672"
"Sometimes","2018","35-65 y.","no degree/no degree yet","34","0.11878205122266","0.0847901429143999","0.15277395953092"
"Sometimes","2018","66 and older","lower secondary degree","182","0.088548584896793","0.0768022026574258","0.10029496713616"
"Sometimes","2018","66 and older","secondary school degree","108","0.0859223816859893","0.0702478852095664","0.101596878162412"
"Sometimes","2018","66 and older","college entrance qualification","121","0.0967759830966613","0.0792082721231486","0.114343694070174"
"Sometimes","2018","66 and older","Other degree","30","0.0847009132686275","0.0554889370389849","0.11391288949827"
"Sometimes","2018","66 and older","no degree/no degree yet","1","","",""
"Rarely","2018","16-34 y.","lower secondary degree","109","0.156419030729511","0.130844632596613","0.18199342886241"
"Rarely","2018","16-34 y.","secondary school degree","208","0.160367759142818","0.140281125338158","0.180454392947478"
"Rarely","2018","16-34 y.","college entrance qualification","398","0.192563602468643","0.175794412016115","0.20933279292117"
"Rarely","2018","16-34 y.","Other degree","60","0.0861682823170073","0.0614729949328473","0.110863569701167"
"Rarely","2018","16-34 y.","no degree/no degree yet","62","0.139467643421521","0.108214232261961","0.170721054581081"
"Rarely","2018","35-65 y.","lower secondary degree","411","0.156832588500666","0.143065067247415","0.170600109753918"
"Rarely","2018","35-65 y.","secondary school degree","787","0.180623644603693","0.169654413185485","0.191592876021901"
"Rarely","2018","35-65 y.","college entrance qualification","919","0.209806270729236","0.197831044515089","0.221781496943382"
"Rarely","2018","35-65 y.","Other degree","284","0.150460457748229","0.135143713340681","0.165777202155777"
"Rarely","2018","35-65 y.","no degree/no degree yet","45","0.109208836118565","0.0764389215927239","0.141978750644407"
"Rarely","2018","66 and older","lower secondary degree","317","0.145341934860696","0.130769295368412","0.15991457435298"
"Rarely","2018","66 and older","secondary school degree","215","0.193056110242599","0.170980518583608","0.21513170190159"
"Rarely","2018","66 and older","college entrance qualification","214","0.189224778726737","0.165950679579373","0.212498877874102"
"Rarely","2018","66 and older","Other degree","62","0.227245594800613","0.183280920634089","0.271210268967138"
"Rarely","2018","66 and older","no degree/no degree yet","6","","",""
"Never","2018","16-34 y.","lower secondary degree","456","0.591719318257188","0.557114662801039","0.626323973713338"
"Never","2018","16-34 y.","secondary school degree","699","0.554839859858287","0.527635028358009","0.582044691358566"
"Never","2018","16-34 y.","college entrance qualification","1092","0.518097325759085","0.496847460613795","0.539347190904374"
"Never","2018","16-34 y.","Other degree","314","0.654150321439365","0.612291237433168","0.696009405445562"
"Never","2018","16-34 y.","no degree/no degree yet","269","0.554892035628376","0.510057361241091","0.599726710015662"
"Never","2018","35-65 y.","lower secondary degree","1489","0.545358496841728","0.526506547006111","0.564210446677346"
"Never","2018","35-65 y.","secondary school degree","2459","0.516535234407125","0.502286392281028","0.530784076533223"
"Never","2018","35-65 y.","college entrance qualification","1921","0.454974213982285","0.440328531275471","0.4696198966891"
"Never","2018","35-65 y.","Other degree","1309","0.605130848952603","0.58418901428634","0.626072683618866"
"Never","2018","35-65 y.","no degree/no degree yet","228","0.656147342747721","0.606242194657576","0.706052490837865"
"Never","2018","66 and older","lower secondary degree","1524","0.668047823588325","0.648576830987444","0.687518816189207"
"Never","2018","66 and older","secondary school degree","775","0.612811712551066","0.585567545037889","0.640055880064243"
"Never","2018","66 and older","college entrance qualification","613","0.578812120319249","0.549473452883083","0.608150787755415"
"Never","2018","66 and older","Other degree","231","0.604501612239299","0.553202899417695","0.655800325060903"
"Never","2018","66 and older","no degree/no degree yet","49","0.755435274339496","0.65012914675553","0.860741401923461"
