"pld0045","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Very often","2015","general elemantary","Urban Area","","","","","1"
"Very often","2015","general elemantary","Rural Area","","","","","1"
"Very often","2015","middle vocational","Urban Area","","","","","1"
"Very often","2015","middle vocational","Rural Area","","","","","1"
"Very often","2015","vocational + Abi","Urban Area","","","","","1"
"Very often","2015","vocational + Abi","Rural Area","","","","","1"
"Very often","2015","higher vocational","Urban Area","","","","","1"
"Very often","2015","higher vocational","Rural Area","","","","","1"
"Very often","2015","higher education","Urban Area","","","","","1"
"Very often","2015","higher education","Rural Area","","","","","1"
"Never","2016","in school","Urban Area","","","","","5"
"Never","2016","in school","Rural Area","","","","","5"
"Never","2016","inadequately","Urban Area","","","","","5"
"Never","2016","inadequately","Rural Area","","","","","5"
"Never","2016","general elemantary","Urban Area","","","","","5"
"Never","2016","general elemantary","Rural Area","","","","","5"
"Never","2016","middle vocational","Urban Area","","","","","5"
"Never","2016","middle vocational","Rural Area","","","","","5"
"Never","2016","vocational + Abi","Urban Area","","","","","5"
"Never","2016","vocational + Abi","Rural Area","","","","","5"
"Never","2016","higher vocational","Urban Area","","","","","5"
"Never","2016","higher vocational","Rural Area","","","","","5"
"Never","2016","higher education","Urban Area","","","","","5"
"Never","2016","higher education","Rural Area","","","","","5"
"Often","2016","in school","Urban Area","","","","","2"
"Often","2016","in school","Rural Area","","","","","2"
"Often","2016","inadequately","Urban Area","","","","","2"
"Often","2016","inadequately","Rural Area","","","","","2"
"Often","2016","vocational + Abi","Rural Area","","","","","2"
"Often","2016","higher vocational","Rural Area","","","","","2"
"Often","2016","higher education","Urban Area","","","","","2"
"Often","2016","higher education","Rural Area","","","","","2"
"Often","2016","general elemantary","Rural Area","","","","","2"
"Often","2016","middle vocational","Urban Area","","","","","2"
"Often","2016","middle vocational","Rural Area","","","","","2"
"Often","2016","higher vocational","Urban Area","","","","","2"
"Often","2016","general elemantary","Urban Area","","","","","2"
"Often","2016","vocational + Abi","Urban Area","","","","","2"
"Rarely","2016","inadequately","Rural Area","","","","","4"
"Rarely","2016","general elemantary","Urban Area","","","","","4"
"Rarely","2016","in school","Urban Area","","","","","4"
"Rarely","2016","in school","Rural Area","","","","","4"
"Rarely","2016","inadequately","Urban Area","","","","","4"
"Rarely","2016","general elemantary","Rural Area","","","","","4"
"Rarely","2016","vocational + Abi","Urban Area","","","","","4"
"Rarely","2016","middle vocational","Urban Area","","","","","4"
"Rarely","2016","middle vocational","Rural Area","","","","","4"
"Rarely","2016","vocational + Abi","Rural Area","","","","","4"
"Rarely","2016","higher vocational","Urban Area","","","","","4"
"Rarely","2016","higher vocational","Rural Area","","","","","4"
"Rarely","2016","higher education","Urban Area","","","","","4"
"Rarely","2016","higher education","Rural Area","","","","","4"
"Sometimes","2016","inadequately","Urban Area","","","","","3"
"Sometimes","2016","inadequately","Rural Area","","","","","3"
"Sometimes","2016","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2016","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2016","higher vocational","Urban Area","","","","","3"
"Sometimes","2016","higher vocational","Rural Area","","","","","3"
"Sometimes","2016","higher education","Urban Area","","","","","3"
"Sometimes","2016","in school","Urban Area","","","","","3"
"Sometimes","2016","in school","Rural Area","","","","","3"
"Sometimes","2016","general elemantary","Rural Area","","","","","3"
"Sometimes","2016","general elemantary","Urban Area","","","","","3"
"Sometimes","2016","middle vocational","Urban Area","","","","","3"
"Sometimes","2016","middle vocational","Rural Area","","","","","3"
"Sometimes","2016","higher education","Rural Area","","","","","3"
"Very often","2016","higher education","Urban Area","","","","","1"
"Very often","2016","higher education","Rural Area","","","","","1"
"Very often","2016","in school","Urban Area","","","","","1"
"Very often","2016","in school","Rural Area","","","","","1"
"Very often","2016","inadequately","Urban Area","","","","","1"
"Very often","2016","inadequately","Rural Area","","","","","1"
"Very often","2016","general elemantary","Urban Area","","","","","1"
"Very often","2016","general elemantary","Rural Area","","","","","1"
"Very often","2016","middle vocational","Urban Area","","","","","1"
"Very often","2016","middle vocational","Rural Area","","","","","1"
"Very often","2016","vocational + Abi","Urban Area","","","","","1"
"Very often","2016","vocational + Abi","Rural Area","","","","","1"
"Very often","2016","higher vocational","Urban Area","","","","","1"
"Very often","2016","higher vocational","Rural Area","","","","","1"
"Never","2017","in school","Urban Area","","","","","5"
"Never","2017","in school","Rural Area","","","","","5"
"Never","2017","inadequately","Urban Area","","","","","5"
"Never","2017","inadequately","Rural Area","","","","","5"
"Never","2017","general elemantary","Urban Area","","","","","5"
"Never","2017","general elemantary","Rural Area","","","","","5"
"Never","2017","middle vocational","Urban Area","","","","","5"
"Never","2017","middle vocational","Rural Area","","","","","5"
"Never","2017","vocational + Abi","Urban Area","","","","","5"
"Never","2017","vocational + Abi","Rural Area","","","","","5"
"Never","2017","higher vocational","Urban Area","","","","","5"
"Never","2017","higher vocational","Rural Area","","","","","5"
"Never","2017","higher education","Urban Area","","","","","5"
"Never","2017","higher education","Rural Area","","","","","5"
"Often","2017","vocational + Abi","Rural Area","","","","","2"
"Often","2017","higher vocational","Urban Area","","","","","2"
"Often","2017","higher vocational","Rural Area","","","","","2"
"Often","2017","higher education","Urban Area","","","","","2"
"Often","2017","higher education","Rural Area","","","","","2"
"Often","2017","inadequately","Rural Area","","","","","2"
"Often","2017","general elemantary","Urban Area","","","","","2"
"Often","2017","general elemantary","Rural Area","","","","","2"
"Often","2017","middle vocational","Urban Area","","","","","2"
"Often","2017","middle vocational","Rural Area","","","","","2"
"Often","2017","vocational + Abi","Urban Area","","","","","2"
"Often","2017","in school","Urban Area","","","","","2"
"Often","2017","in school","Rural Area","","","","","2"
"Often","2017","inadequately","Urban Area","","","","","2"
"Rarely","2017","in school","Urban Area","","","","","4"
"Rarely","2017","general elemantary","Rural Area","","","","","4"
"Rarely","2017","middle vocational","Urban Area","","","","","4"
"Rarely","2017","middle vocational","Rural Area","","","","","4"
"Rarely","2017","vocational + Abi","Urban Area","","","","","4"
"Rarely","2017","vocational + Abi","Rural Area","","","","","4"
"Rarely","2017","higher vocational","Urban Area","","","","","4"
"Rarely","2017","higher vocational","Rural Area","","","","","4"
"Rarely","2017","higher education","Urban Area","","","","","4"
"Rarely","2017","higher education","Rural Area","","","","","4"
"Rarely","2017","in school","Rural Area","","","","","4"
"Rarely","2017","inadequately","Urban Area","","","","","4"
"Rarely","2017","inadequately","Rural Area","","","","","4"
"Rarely","2017","general elemantary","Urban Area","","","","","4"
"Sometimes","2017","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2017","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2017","higher vocational","Urban Area","","","","","3"
"Sometimes","2017","higher vocational","Rural Area","","","","","3"
"Sometimes","2017","higher education","Urban Area","","","","","3"
"Sometimes","2017","higher education","Rural Area","","","","","3"
"Sometimes","2017","inadequately","Rural Area","","","","","3"
"Sometimes","2017","general elemantary","Urban Area","","","","","3"
"Sometimes","2017","general elemantary","Rural Area","","","","","3"
"Sometimes","2017","in school","Urban Area","","","","","3"
"Sometimes","2017","in school","Rural Area","","","","","3"
"Sometimes","2017","inadequately","Urban Area","","","","","3"
"Sometimes","2017","middle vocational","Urban Area","","","","","3"
"Sometimes","2017","middle vocational","Rural Area","","","","","3"
"Very often","2017","general elemantary","Urban Area","","","","","1"
"Very often","2017","general elemantary","Rural Area","","","","","1"
"Very often","2017","middle vocational","Urban Area","","","","","1"
"Very often","2017","middle vocational","Rural Area","","","","","1"
"Very often","2017","vocational + Abi","Urban Area","","","","","1"
"Very often","2017","vocational + Abi","Rural Area","","","","","1"
"Very often","2017","higher vocational","Urban Area","","","","","1"
"Very often","2017","higher vocational","Rural Area","","","","","1"
"Very often","2017","higher education","Urban Area","","","","","1"
"Very often","2017","higher education","Rural Area","","","","","1"
"Very often","2017","in school","Rural Area","","","","","1"
"Very often","2017","inadequately","Urban Area","","","","","1"
"Very often","2017","inadequately","Rural Area","","","","","1"
"Very often","2017","in school","Urban Area","","","","","1"
"Never","2018","in school","Urban Area","150","0.587601334905792","0.526943368991426","0.648259300820159","5"
"Never","2018","in school","Rural Area","36","0.372180056827933","0.270017214311956","0.474342899343911","5"
"Never","2018","inadequately","Urban Area","230","0.648816311354276","0.598664512280289","0.698968110428262","5"
"Never","2018","inadequately","Rural Area","85","0.736836976978429","0.661999280750998","0.811674673205859","5"
"Never","2018","general elemantary","Urban Area","1097","0.63843390314245","0.615493557364391","0.661374248920508","5"
"Never","2018","general elemantary","Rural Area","549","0.551350320408147","0.520131730717516","0.582568910098778","5"
"Never","2018","middle vocational","Urban Area","4098","0.60406095246127","0.592508286696799","0.61561361822574","5"
"Never","2018","middle vocational","Rural Area","2442","0.518617571073442","0.504140729774594","0.533094412372291","5"
"Never","2018","vocational + Abi","Urban Area","800","0.528080609560562","0.50287626044997","0.553284958671153","5"
"Never","2018","vocational + Abi","Rural Area","290","0.465961892508927","0.426179495598271","0.505744289419582","5"
"Never","2018","higher vocational","Urban Area","462","0.541739027327077","0.508064493581819","0.575413561072336","5"
"Never","2018","higher vocational","Rural Area","278","0.435317840032445","0.395875832479457","0.474759847585433","5"
"Never","2018","higher education","Urban Area","2346","0.525360600245039","0.510881280630213","0.539839919859865","5"
"Never","2018","higher education","Rural Area","788","0.46802106349036","0.444689592098811","0.49135253488191","5"
"Often","2018","vocational + Abi","Rural Area","73","0.0983541007248691","0.0746051807780219","0.122103020671716","2"
"Often","2018","higher vocational","Urban Area","95","0.107895188916798","0.0869270891773189","0.128863288656277","2"
"Often","2018","higher vocational","Rural Area","80","0.115684028040508","0.0902395128140126","0.141128543267003","2"
"Often","2018","higher education","Urban Area","460","0.0859145284650938","0.0777887641694088","0.0940402927607789","2"
"Often","2018","higher education","Rural Area","241","0.157202103726143","0.140182356391281","0.174221851061004","2"
"Often","2018","inadequately","Rural Area","16","","","","2"
"Often","2018","general elemantary","Urban Area","134","0.0760230200991528","0.0633683370196302","0.0886777031786753","2"
"Often","2018","general elemantary","Rural Area","96","0.0967020923201536","0.0781505842006658","0.115253600439642","2"
"Often","2018","middle vocational","Urban Area","626","0.0872930456982527","0.0806252365089962","0.0939608548875093","2"
"Often","2018","vocational + Abi","Urban Area","155","0.100522272369804","0.0853406627192184","0.11570388202039","2"
"Often","2018","in school","Urban Area","35","0.156450396042369","0.111686129110743","0.201214662973996","2"
"Often","2018","in school","Rural Area","9","","","","2"
"Often","2018","inadequately","Urban Area","31","0.0921990502309038","0.0618030101101632","0.122595090351645","2"
"Often","2018","middle vocational","Rural Area","508","0.106584038891293","0.097643205062721","0.115524872719865","2"
"Rarely","2018","in school","Urban Area","29","","","","4"
"Rarely","2018","in school","Rural Area","20","","","","4"
"Rarely","2018","inadequately","Urban Area","41","0.112608042663833","0.079395592325333","0.145820493002333","4"
"Rarely","2018","inadequately","Rural Area","16","","","","4"
"Rarely","2018","general elemantary","Urban Area","199","0.131418693242887","0.115286925899534","0.147550460586241","4"
"Rarely","2018","general elemantary","Rural Area","141","0.147843272841755","0.125563728441771","0.17012281724174","4"
"Rarely","2018","middle vocational","Urban Area","1041","0.153407766090501","0.144894651618086","0.161920880562916","4"
"Rarely","2018","middle vocational","Rural Area","806","0.197309740074165","0.185779101965478","0.208840378182852","4"
"Rarely","2018","vocational + Abi","Urban Area","242","0.173529970438938","0.154409777696077","0.192650163181798","4"
"Rarely","2018","vocational + Abi","Rural Area","115","0.220263263047769","0.18721302025685","0.253313505838689","4"
"Rarely","2018","higher vocational","Urban Area","142","0.170774910195098","0.145341866174968","0.196207954215227","4"
"Rarely","2018","higher vocational","Rural Area","128","0.237122284682438","0.203287190069105","0.270957379295771","4"
"Rarely","2018","higher education","Urban Area","907","0.205612315917393","0.193893645891306","0.217330985943479","4"
"Rarely","2018","higher education","Rural Area","339","0.177588460908852","0.159718887721254","0.195458034096449","4"
"Sometimes","2018","vocational + Abi","Urban Area","178","0.123007430243753","0.106424735943436","0.13959012454407","3"
"Sometimes","2018","vocational + Abi","Rural Area","83","0.141390926252976","0.113604152280822","0.16917770022513","3"
"Sometimes","2018","higher vocational","Urban Area","98","0.139170350383128","0.115777558237842","0.162563142528414","3"
"Sometimes","2018","higher vocational","Rural Area","76","0.126753952307934","0.100287068255725","0.153220836360143","3"
"Sometimes","2018","higher education","Urban Area","527","0.111497777816376","0.102371369881674","0.120624185751077","3"
"Sometimes","2018","higher education","Rural Area","257","0.130070873311757","0.114342124588799","0.145799622034714","3"
"Sometimes","2018","in school","Urban Area","17","","","","3"
"Sometimes","2018","general elemantary","Rural Area","111","0.131745476884591","0.110516103902238","0.152974849866944","3"
"Sometimes","2018","general elemantary","Urban Area","145","0.0918884859051831","0.078095818072703","0.105681153737663","3"
"Sometimes","2018","inadequately","Rural Area","12","","","","3"
"Sometimes","2018","middle vocational","Urban Area","654","0.0941068759700558","0.0872096124351676","0.101004139504944","3"
"Sometimes","2018","middle vocational","Rural Area","502","0.113274466948991","0.104091866163675","0.122457067734306","3"
"Sometimes","2018","in school","Rural Area","18","","","","3"
"Sometimes","2018","inadequately","Urban Area","25","","","","3"
"Very often","2018","higher education","Urban Area","329","0.0716147775560983","0.0641381982367629","0.0790913568754337","1"
"Very often","2018","higher education","Rural Area","132","0.0671174985628885","0.0554172910391044","0.0788177060866726","1"
"Very often","2018","general elemantary","Urban Area","110","0.0622358976103274","0.050700955502646","0.0737708397180087","1"
"Very often","2018","general elemantary","Rural Area","78","0.0723588375453536","0.0560965521102309","0.0886211229804763","1"
"Very often","2018","middle vocational","Urban Area","465","0.0611313597799212","0.0554720677508947","0.0667906518089477","1"
"Very often","2018","middle vocational","Rural Area","318","0.064214183012109","0.0571117230668911","0.0713166429573269","1"
"Very often","2018","vocational + Abi","Urban Area","132","0.0748597173869436","0.0615729493761132","0.0881464853977741","1"
"Very often","2018","vocational + Abi","Rural Area","43","0.0740298174654589","0.0531497709413864","0.0949098639895315","1"
"Very often","2018","higher vocational","Urban Area","44","0.040420523177899","0.0271101100967168","0.0537309362590812","1"
"Very often","2018","higher vocational","Rural Area","45","0.0851218949366756","0.0629217400684627","0.107322049804889","1"
"Very often","2018","in school","Urban Area","22","","","","1"
"Very often","2018","in school","Rural Area","3","","","","1"
"Very often","2018","inadequately","Urban Area","21","","","","1"
"Very often","2018","inadequately","Rural Area","4","","","","1"
