"pld0043","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very often","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2011","66 and older","(0) in school","","","",""
"Very often","2011","66 and older","(1a) inadequately completed","","","",""
"Very often","2011","66 and older","(1b) general elementary school","","","",""
"Very often","2011","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2011","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2011","66 and older","(2a) intermediate vocational","","","",""
"Very often","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2011","66 and older","(3a) lower tertiary education","","","",""
"Very often","2011","66 and older","(3b) higher tertiary education","","","",""
"Often","2011","16-34 y.","(0) in school","","","",""
"Often","2011","16-34 y.","(1a) inadequately completed","","","",""
"Often","2011","16-34 y.","(1b) general elementary school","","","",""
"Often","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2011","35-65 y.","(0) in school","","","",""
"Often","2011","35-65 y.","(1a) inadequately completed","","","",""
"Often","2011","35-65 y.","(1b) general elementary school","","","",""
"Often","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2011","66 and older","(0) in school","","","",""
"Often","2011","66 and older","(1a) inadequately completed","","","",""
"Often","2011","66 and older","(1b) general elementary school","","","",""
"Often","2011","66 and older","(1c) basic vocational qualification","","","",""
"Often","2011","66 and older","(2b) intermediate general qualification","","","",""
"Often","2011","66 and older","(2a) intermediate vocational","","","",""
"Often","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","66 and older","(3a) lower tertiary education","","","",""
"Often","2011","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2011","16-34 y.","(0) in school","","","",""
"Sometimes","2011","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2011","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2011","35-65 y.","(0) in school","","","",""
"Sometimes","2011","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2011","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2011","66 and older","(0) in school","","","",""
"Sometimes","2011","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2011","66 and older","(1b) general elementary school","","","",""
"Sometimes","2011","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2011","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2011","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2011","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2011","16-34 y.","(0) in school","","","",""
"Rarely","2011","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2011","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2011","35-65 y.","(0) in school","","","",""
"Rarely","2011","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2011","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2011","66 and older","(0) in school","","","",""
"Rarely","2011","66 and older","(1a) inadequately completed","","","",""
"Rarely","2011","66 and older","(1b) general elementary school","","","",""
"Rarely","2011","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2011","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2011","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2011","66 and older","(3b) higher tertiary education","","","",""
"Never","2011","16-34 y.","(0) in school","","","",""
"Never","2011","16-34 y.","(1a) inadequately completed","","","",""
"Never","2011","16-34 y.","(1b) general elementary school","","","",""
"Never","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2011","35-65 y.","(0) in school","","","",""
"Never","2011","35-65 y.","(1a) inadequately completed","","","",""
"Never","2011","35-65 y.","(1b) general elementary school","","","",""
"Never","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2011","66 and older","(0) in school","","","",""
"Never","2011","66 and older","(1a) inadequately completed","","","",""
"Never","2011","66 and older","(1b) general elementary school","","","",""
"Never","2011","66 and older","(1c) basic vocational qualification","","","",""
"Never","2011","66 and older","(2b) intermediate general qualification","","","",""
"Never","2011","66 and older","(2a) intermediate vocational","","","",""
"Never","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","66 and older","(3a) lower tertiary education","","","",""
"Never","2011","66 and older","(3b) higher tertiary education","","","",""
"Very often","2012","16-34 y.","(0) in school","","","",""
"Very often","2012","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2012","16-34 y.","(1b) general elementary school","","","",""
"Very often","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2012","35-65 y.","(0) in school","","","",""
"Very often","2012","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2012","35-65 y.","(1b) general elementary school","","","",""
"Very often","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2012","66 and older","(0) in school","","","",""
"Very often","2012","66 and older","(1a) inadequately completed","","","",""
"Very often","2012","66 and older","(1b) general elementary school","","","",""
"Very often","2012","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2012","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2012","66 and older","(2a) intermediate vocational","","","",""
"Very often","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","66 and older","(3a) lower tertiary education","","","",""
"Very often","2012","66 and older","(3b) higher tertiary education","","","",""
"Often","2012","16-34 y.","(0) in school","","","",""
"Often","2012","16-34 y.","(1a) inadequately completed","","","",""
"Often","2012","16-34 y.","(1b) general elementary school","","","",""
"Often","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2012","35-65 y.","(0) in school","","","",""
"Often","2012","35-65 y.","(1a) inadequately completed","","","",""
"Often","2012","35-65 y.","(1b) general elementary school","","","",""
"Often","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2012","66 and older","(0) in school","","","",""
"Often","2012","66 and older","(1a) inadequately completed","","","",""
"Often","2012","66 and older","(1b) general elementary school","","","",""
"Often","2012","66 and older","(1c) basic vocational qualification","","","",""
"Often","2012","66 and older","(2b) intermediate general qualification","","","",""
"Often","2012","66 and older","(2a) intermediate vocational","","","",""
"Often","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","66 and older","(3a) lower tertiary education","","","",""
"Often","2012","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2012","16-34 y.","(0) in school","","","",""
"Sometimes","2012","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2012","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2012","35-65 y.","(0) in school","","","",""
"Sometimes","2012","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2012","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2012","66 and older","(0) in school","","","",""
"Sometimes","2012","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2012","66 and older","(1b) general elementary school","","","",""
"Sometimes","2012","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2012","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2012","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2012","16-34 y.","(0) in school","","","",""
"Rarely","2012","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2012","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2012","35-65 y.","(0) in school","","","",""
"Rarely","2012","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2012","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2012","66 and older","(0) in school","","","",""
"Rarely","2012","66 and older","(1a) inadequately completed","","","",""
"Rarely","2012","66 and older","(1b) general elementary school","","","",""
"Rarely","2012","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2012","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2012","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2012","66 and older","(3b) higher tertiary education","","","",""
"Never","2012","16-34 y.","(0) in school","","","",""
"Never","2012","16-34 y.","(1a) inadequately completed","","","",""
"Never","2012","16-34 y.","(1b) general elementary school","","","",""
"Never","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2012","35-65 y.","(0) in school","","","",""
"Never","2012","35-65 y.","(1a) inadequately completed","","","",""
"Never","2012","35-65 y.","(1b) general elementary school","","","",""
"Never","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2012","66 and older","(0) in school","","","",""
"Never","2012","66 and older","(1a) inadequately completed","","","",""
"Never","2012","66 and older","(1b) general elementary school","","","",""
"Never","2012","66 and older","(1c) basic vocational qualification","","","",""
"Never","2012","66 and older","(2b) intermediate general qualification","","","",""
"Never","2012","66 and older","(2a) intermediate vocational","","","",""
"Never","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","66 and older","(3a) lower tertiary education","","","",""
"Never","2012","66 and older","(3b) higher tertiary education","","","",""
"Very often","2013","16-34 y.","(0) in school","29","","",""
"Very often","2013","16-34 y.","(1a) inadequately completed","7","","",""
"Very often","2013","16-34 y.","(1b) general elementary school","26","","",""
"Very often","2013","16-34 y.","(1c) basic vocational qualification","14","","",""
"Very often","2013","16-34 y.","(2b) intermediate general qualification","29","","",""
"Very often","2013","16-34 y.","(2a) intermediate vocational","36","0.0373001940116705","0.0261069642370707","0.0484934237862703"
"Very often","2013","16-34 y.","(2c_gen) general maturity certificate","41","0.0464482703549563","0.0310115197627774","0.0618850209471352"
"Very often","2013","16-34 y.","(2c_voc) vocational maturity certificate","22","","",""
"Very often","2013","16-34 y.","(3a) lower tertiary education","7","","",""
"Very often","2013","16-34 y.","(3b) higher tertiary education","28","","",""
"Very often","2013","35-65 y.","(0) in school","","","",""
"Very often","2013","35-65 y.","(1a) inadequately completed","3","","",""
"Very often","2013","35-65 y.","(1b) general elementary school","19","","",""
"Very often","2013","35-65 y.","(1c) basic vocational qualification","62","0.016669991485065","0.0122790531684212","0.0210609298017088"
"Very often","2013","35-65 y.","(2b) intermediate general qualification","8","","",""
"Very often","2013","35-65 y.","(2a) intermediate vocational","85","0.0165639728826603","0.012894781677785","0.0202331640875357"
"Very often","2013","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"Very often","2013","35-65 y.","(2c_voc) vocational maturity certificate","35","0.0193740404859734","0.01257329712859","0.0261747838433569"
"Very often","2013","35-65 y.","(3a) lower tertiary education","38","0.0236430976585963","0.0156240564287479","0.0316621388884446"
"Very often","2013","35-65 y.","(3b) higher tertiary education","89","0.0336971123318608","0.0266108992274407","0.0407833254362809"
"Very often","2013","66 and older","(0) in school","","","",""
"Very often","2013","66 and older","(1a) inadequately completed","","","",""
"Very often","2013","66 and older","(1b) general elementary school","2","","",""
"Very often","2013","66 and older","(1c) basic vocational qualification","33","0.0220519652021932","0.0156495111166026","0.0284544192877838"
"Very often","2013","66 and older","(2b) intermediate general qualification","1","","",""
"Very often","2013","66 and older","(2a) intermediate vocational","2","","",""
"Very often","2013","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very often","2013","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2013","66 and older","(3a) lower tertiary education","10","","",""
"Very often","2013","66 and older","(3b) higher tertiary education","15","","",""
"Often","2013","16-34 y.","(0) in school","145","0.274678987033059","0.233300731458494","0.316057242607623"
"Often","2013","16-34 y.","(1a) inadequately completed","16","","",""
"Often","2013","16-34 y.","(1b) general elementary school","87","0.15982201547431","0.12669341325168","0.192950617696941"
"Often","2013","16-34 y.","(1c) basic vocational qualification","99","0.218202238404862","0.183138251249885","0.25326622555984"
"Often","2013","16-34 y.","(2b) intermediate general qualification","101","0.229082243347655","0.190037027887343","0.268127458807967"
"Often","2013","16-34 y.","(2a) intermediate vocational","204","0.171762101101669","0.149483103169628","0.194041099033711"
"Often","2013","16-34 y.","(2c_gen) general maturity certificate","188","0.332586829822517","0.298028806365128","0.367144853279905"
"Often","2013","16-34 y.","(2c_voc) vocational maturity certificate","90","0.217317946305285","0.180268211928038","0.254367680682533"
"Often","2013","16-34 y.","(3a) lower tertiary education","54","0.298309567209775","0.239310048393262","0.357309086026287"
"Often","2013","16-34 y.","(3b) higher tertiary education","129","0.25049483545056","0.215078724322982","0.285910946578138"
"Often","2013","35-65 y.","(0) in school","","","",""
"Often","2013","35-65 y.","(1a) inadequately completed","22","","",""
"Often","2013","35-65 y.","(1b) general elementary school","102","0.131388226764234","0.107786063712568","0.154990389815901"
"Often","2013","35-65 y.","(1c) basic vocational qualification","426","0.132219986606628","0.120603002989828","0.143836970223427"
"Often","2013","35-65 y.","(2b) intermediate general qualification","33","0.161959285800644","0.11152723300433","0.212391338596958"
"Often","2013","35-65 y.","(2a) intermediate vocational","662","0.124065803241859","0.114588673678143","0.133542932805574"
"Often","2013","35-65 y.","(2c_gen) general maturity certificate","49","0.234904910624944","0.184890252435199","0.284919568814688"
"Often","2013","35-65 y.","(2c_voc) vocational maturity certificate","289","0.168040692825962","0.149592540938597","0.186488844713327"
"Often","2013","35-65 y.","(3a) lower tertiary education","250","0.167692943838275","0.147974840396912","0.187411047279639"
"Often","2013","35-65 y.","(3b) higher tertiary education","534","0.20978269285188","0.1937937656993","0.225771620004461"
"Often","2013","66 and older","(0) in school","","","",""
"Often","2013","66 and older","(1a) inadequately completed","2","","",""
"Often","2013","66 and older","(1b) general elementary school","30","0.0463281450980873","0.0303283925555758","0.0623278976405988"
"Often","2013","66 and older","(1c) basic vocational qualification","119","0.0545216085982301","0.0446229791147442","0.064420238081716"
"Often","2013","66 and older","(2b) intermediate general qualification","2","","",""
"Often","2013","66 and older","(2a) intermediate vocational","68","0.0909014912797479","0.0701332289636365","0.111669753595859"
"Often","2013","66 and older","(2c_gen) general maturity certificate","7","","",""
"Often","2013","66 and older","(2c_voc) vocational maturity certificate","18","","",""
"Often","2013","66 and older","(3a) lower tertiary education","50","0.0926267306334809","0.0665554451969454","0.118698016070016"
"Often","2013","66 and older","(3b) higher tertiary education","113","0.178913147833765","0.150062941636176","0.207763354031354"
"Sometimes","2013","16-34 y.","(0) in school","167","0.463617436353289","0.417388751781007","0.509846120925572"
"Sometimes","2013","16-34 y.","(1a) inadequately completed","29","","",""
"Sometimes","2013","16-34 y.","(1b) general elementary school","154","0.345569008015305","0.302575935398568","0.388562080632043"
"Sometimes","2013","16-34 y.","(1c) basic vocational qualification","172","0.344350204437072","0.304011622760298","0.384688786113845"
"Sometimes","2013","16-34 y.","(2b) intermediate general qualification","163","0.376239471361968","0.331229451152797","0.42124949157114"
"Sometimes","2013","16-34 y.","(2a) intermediate vocational","415","0.395268250440202","0.366389274927053","0.424147225953351"
"Sometimes","2013","16-34 y.","(2c_gen) general maturity certificate","290","0.379075615914073","0.343489444417629","0.414661787410516"
"Sometimes","2013","16-34 y.","(2c_voc) vocational maturity certificate","213","0.444472648846595","0.399833093663567","0.489112204029623"
"Sometimes","2013","16-34 y.","(3a) lower tertiary education","95","0.411423862549847","0.347965601791933","0.474882123307761"
"Sometimes","2013","16-34 y.","(3b) higher tertiary education","249","0.412981598216949","0.372737205638549","0.453225990795348"
"Sometimes","2013","35-65 y.","(0) in school","","","",""
"Sometimes","2013","35-65 y.","(1a) inadequately completed","40","0.166572730945359","0.113312263658356","0.219833198232363"
"Sometimes","2013","35-65 y.","(1b) general elementary school","228","0.270439384449193","0.239406196994431","0.301472571903955"
"Sometimes","2013","35-65 y.","(1c) basic vocational qualification","1069","0.321776343083088","0.305754830183964","0.337797855982213"
"Sometimes","2013","35-65 y.","(2b) intermediate general qualification","65","0.300903435715707","0.238118808833872","0.363688062597542"
"Sometimes","2013","35-65 y.","(2a) intermediate vocational","1723","0.38763739675131","0.373630813859064","0.401643979643556"
"Sometimes","2013","35-65 y.","(2c_gen) general maturity certificate","109","0.385962342520244","0.328529075684223","0.443395609356265"
"Sometimes","2013","35-65 y.","(2c_voc) vocational maturity certificate","604","0.394653626495584","0.370537663264406","0.418769589726762"
"Sometimes","2013","35-65 y.","(3a) lower tertiary education","577","0.408976902587938","0.383028084858877","0.434925720316998"
"Sometimes","2013","35-65 y.","(3b) higher tertiary education","1022","0.409347288891725","0.39003768845202","0.42865688933143"
"Sometimes","2013","66 and older","(0) in school","","","",""
"Sometimes","2013","66 and older","(1a) inadequately completed","16","","",""
"Sometimes","2013","66 and older","(1b) general elementary school","99","0.147431732962822","0.120444932744088","0.174418533181556"
"Sometimes","2013","66 and older","(1c) basic vocational qualification","384","0.187044988513903","0.170044115286807","0.204045861740999"
"Sometimes","2013","66 and older","(2b) intermediate general qualification","21","","",""
"Sometimes","2013","66 and older","(2a) intermediate vocational","199","0.273702373859987","0.241491257382958","0.305913490337016"
"Sometimes","2013","66 and older","(2c_gen) general maturity certificate","15","","",""
"Sometimes","2013","66 and older","(2c_voc) vocational maturity certificate","63","0.317467043397543","0.251964469920435","0.382969616874651"
"Sometimes","2013","66 and older","(3a) lower tertiary education","145","0.295123357630267","0.2541067595057","0.336139955754834"
"Sometimes","2013","66 and older","(3b) higher tertiary education","238","0.327648869244917","0.292319518967675","0.362978219522159"
"Rarely","2013","16-34 y.","(0) in school","86","0.174824386146967","0.139614183230628","0.210034589063306"
"Rarely","2013","16-34 y.","(1a) inadequately completed","26","","",""
"Rarely","2013","16-34 y.","(1b) general elementary school","125","0.247504652884778","0.208488651735892","0.286520654033665"
"Rarely","2013","16-34 y.","(1c) basic vocational qualification","178","0.331796947118739","0.291823195727486","0.371770698509992"
"Rarely","2013","16-34 y.","(2b) intermediate general qualification","116","0.258489325064164","0.21781240185205","0.299166248276278"
"Rarely","2013","16-34 y.","(2a) intermediate vocational","328","0.306246715332184","0.279020161320521","0.333473269343847"
"Rarely","2013","16-34 y.","(2c_gen) general maturity certificate","162","0.197175902076146","0.167992487594023","0.226359316558269"
"Rarely","2013","16-34 y.","(2c_voc) vocational maturity certificate","123","0.233776003248969","0.195755097903985","0.271796908593954"
"Rarely","2013","16-34 y.","(3a) lower tertiary education","65","0.237361502630872","0.182495085045986","0.292227920215759"
"Rarely","2013","16-34 y.","(3b) higher tertiary education","142","0.256756543358366","0.221050602933051","0.292462483783681"
"Rarely","2013","35-65 y.","(0) in school","","","",""
"Rarely","2013","35-65 y.","(1a) inadequately completed","63","0.42695001827583","0.356244398065179","0.497655638486481"
"Rarely","2013","35-65 y.","(1b) general elementary school","246","0.330985617720446","0.298109311771708","0.363861923669184"
"Rarely","2013","35-65 y.","(1c) basic vocational qualification","1097","0.343988267614153","0.327696522035265","0.36028001319304"
"Rarely","2013","35-65 y.","(2b) intermediate general qualification","67","0.325717471395703","0.261565110861676","0.389869831929731"
"Rarely","2013","35-65 y.","(2a) intermediate vocational","1606","0.344453947634811","0.33079295624083","0.358114939028792"
