"pld0043","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Often","2011","Other degree","middle vocational","","","",""
"Often","2011","Other degree","vocational + Abi","","","",""
"Often","2011","Other degree","higher vocational","","","",""
"Often","2011","Other degree","higher education","","","",""
"Often","2011","no degree/no degree yet","in school","","","",""
"Often","2011","no degree/no degree yet","inadequately","","","",""
"Often","2011","no degree/no degree yet","general elemantary","","","",""
"Often","2011","no degree/no degree yet","middle vocational","","","",""
"Often","2011","no degree/no degree yet","vocational + Abi","","","",""
"Often","2011","no degree/no degree yet","higher vocational","","","",""
"Often","2011","no degree/no degree yet","higher education","","","",""
"Sometimes","2011","lower secondary degree","in school","","","",""
"Sometimes","2011","lower secondary degree","inadequately","","","",""
"Sometimes","2011","lower secondary degree","general elemantary","","","",""
"Sometimes","2011","lower secondary degree","middle vocational","","","",""
"Sometimes","2011","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2011","lower secondary degree","higher vocational","","","",""
"Sometimes","2011","lower secondary degree","higher education","","","",""
"Sometimes","2011","secondary school degree","in school","","","",""
"Sometimes","2011","secondary school degree","inadequately","","","",""
"Sometimes","2011","secondary school degree","general elemantary","","","",""
"Sometimes","2011","secondary school degree","middle vocational","","","",""
"Sometimes","2011","secondary school degree","vocational + Abi","","","",""
"Sometimes","2011","secondary school degree","higher vocational","","","",""
"Sometimes","2011","secondary school degree","higher education","","","",""
"Sometimes","2011","college entrance qualification","in school","","","",""
"Sometimes","2011","college entrance qualification","inadequately","","","",""
"Sometimes","2011","college entrance qualification","general elemantary","","","",""
"Sometimes","2011","college entrance qualification","middle vocational","","","",""
"Sometimes","2011","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2011","college entrance qualification","higher vocational","","","",""
"Sometimes","2011","college entrance qualification","higher education","","","",""
"Sometimes","2011","Other degree","in school","","","",""
"Sometimes","2011","Other degree","inadequately","","","",""
"Sometimes","2011","Other degree","general elemantary","","","",""
"Sometimes","2011","Other degree","middle vocational","","","",""
"Sometimes","2011","Other degree","vocational + Abi","","","",""
"Sometimes","2011","Other degree","higher vocational","","","",""
"Sometimes","2011","Other degree","higher education","","","",""
"Sometimes","2011","no degree/no degree yet","in school","","","",""
"Sometimes","2011","no degree/no degree yet","inadequately","","","",""
"Sometimes","2011","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2011","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2011","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2011","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2011","no degree/no degree yet","higher education","","","",""
"Rarely","2011","lower secondary degree","in school","","","",""
"Rarely","2011","lower secondary degree","inadequately","","","",""
"Rarely","2011","lower secondary degree","general elemantary","","","",""
"Rarely","2011","lower secondary degree","middle vocational","","","",""
"Rarely","2011","lower secondary degree","vocational + Abi","","","",""
"Rarely","2011","lower secondary degree","higher vocational","","","",""
"Rarely","2011","lower secondary degree","higher education","","","",""
"Rarely","2011","secondary school degree","in school","","","",""
"Rarely","2011","secondary school degree","inadequately","","","",""
"Rarely","2011","secondary school degree","general elemantary","","","",""
"Rarely","2011","secondary school degree","middle vocational","","","",""
"Rarely","2011","secondary school degree","vocational + Abi","","","",""
"Rarely","2011","secondary school degree","higher vocational","","","",""
"Rarely","2011","secondary school degree","higher education","","","",""
"Rarely","2011","college entrance qualification","in school","","","",""
"Rarely","2011","college entrance qualification","inadequately","","","",""
"Rarely","2011","college entrance qualification","general elemantary","","","",""
"Rarely","2011","college entrance qualification","middle vocational","","","",""
"Rarely","2011","college entrance qualification","vocational + Abi","","","",""
"Rarely","2011","college entrance qualification","higher vocational","","","",""
"Rarely","2011","college entrance qualification","higher education","","","",""
"Rarely","2011","Other degree","in school","","","",""
"Rarely","2011","Other degree","inadequately","","","",""
"Rarely","2011","Other degree","general elemantary","","","",""
"Rarely","2011","Other degree","middle vocational","","","",""
"Rarely","2011","Other degree","vocational + Abi","","","",""
"Rarely","2011","Other degree","higher vocational","","","",""
"Rarely","2011","Other degree","higher education","","","",""
"Rarely","2011","no degree/no degree yet","in school","","","",""
"Rarely","2011","no degree/no degree yet","inadequately","","","",""
"Rarely","2011","no degree/no degree yet","general elemantary","","","",""
"Rarely","2011","no degree/no degree yet","middle vocational","","","",""
"Rarely","2011","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2011","no degree/no degree yet","higher vocational","","","",""
"Rarely","2011","no degree/no degree yet","higher education","","","",""
"Never","2011","lower secondary degree","in school","","","",""
"Never","2011","lower secondary degree","inadequately","","","",""
"Never","2011","lower secondary degree","general elemantary","","","",""
"Never","2011","lower secondary degree","middle vocational","","","",""
"Never","2011","lower secondary degree","vocational + Abi","","","",""
"Never","2011","lower secondary degree","higher vocational","","","",""
"Never","2011","lower secondary degree","higher education","","","",""
"Never","2011","secondary school degree","in school","","","",""
"Never","2011","secondary school degree","inadequately","","","",""
"Never","2011","secondary school degree","general elemantary","","","",""
"Never","2011","secondary school degree","middle vocational","","","",""
"Never","2011","secondary school degree","vocational + Abi","","","",""
"Never","2011","secondary school degree","higher vocational","","","",""
"Never","2011","secondary school degree","higher education","","","",""
"Never","2011","college entrance qualification","in school","","","",""
"Never","2011","college entrance qualification","inadequately","","","",""
"Never","2011","college entrance qualification","general elemantary","","","",""
"Never","2011","college entrance qualification","middle vocational","","","",""
"Never","2011","college entrance qualification","vocational + Abi","","","",""
"Never","2011","college entrance qualification","higher vocational","","","",""
"Never","2011","college entrance qualification","higher education","","","",""
"Never","2011","Other degree","in school","","","",""
"Never","2011","Other degree","inadequately","","","",""
"Never","2011","Other degree","general elemantary","","","",""
"Never","2011","Other degree","middle vocational","","","",""
"Never","2011","Other degree","vocational + Abi","","","",""
"Never","2011","Other degree","higher vocational","","","",""
"Never","2011","Other degree","higher education","","","",""
"Never","2011","no degree/no degree yet","in school","","","",""
"Never","2011","no degree/no degree yet","inadequately","","","",""
"Never","2011","no degree/no degree yet","general elemantary","","","",""
"Never","2011","no degree/no degree yet","middle vocational","","","",""
"Never","2011","no degree/no degree yet","vocational + Abi","","","",""
"Never","2011","no degree/no degree yet","higher vocational","","","",""
"Never","2011","no degree/no degree yet","higher education","","","",""
"Very often","2012","lower secondary degree","in school","","","",""
"Very often","2012","lower secondary degree","inadequately","","","",""
"Very often","2012","lower secondary degree","general elemantary","","","",""
"Very often","2012","lower secondary degree","middle vocational","","","",""
"Very often","2012","lower secondary degree","vocational + Abi","","","",""
"Very often","2012","lower secondary degree","higher vocational","","","",""
"Very often","2012","lower secondary degree","higher education","","","",""
"Very often","2012","secondary school degree","in school","","","",""
"Very often","2012","secondary school degree","inadequately","","","",""
"Very often","2012","secondary school degree","general elemantary","","","",""
"Very often","2012","secondary school degree","middle vocational","","","",""
"Very often","2012","secondary school degree","vocational + Abi","","","",""
"Very often","2012","secondary school degree","higher vocational","","","",""
"Very often","2012","secondary school degree","higher education","","","",""
"Very often","2012","college entrance qualification","in school","","","",""
"Very often","2012","college entrance qualification","inadequately","","","",""
"Very often","2012","college entrance qualification","general elemantary","","","",""
"Very often","2012","college entrance qualification","middle vocational","","","",""
"Very often","2012","college entrance qualification","vocational + Abi","","","",""
"Very often","2012","college entrance qualification","higher vocational","","","",""
"Very often","2012","college entrance qualification","higher education","","","",""
"Very often","2012","Other degree","in school","","","",""
"Very often","2012","Other degree","inadequately","","","",""
"Very often","2012","Other degree","general elemantary","","","",""
"Very often","2012","Other degree","middle vocational","","","",""
"Very often","2012","Other degree","vocational + Abi","","","",""
"Very often","2012","Other degree","higher vocational","","","",""
"Very often","2012","Other degree","higher education","","","",""
"Very often","2012","no degree/no degree yet","in school","","","",""
"Very often","2012","no degree/no degree yet","inadequately","","","",""
"Very often","2012","no degree/no degree yet","general elemantary","","","",""
"Very often","2012","no degree/no degree yet","middle vocational","","","",""
"Very often","2012","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2012","no degree/no degree yet","higher vocational","","","",""
"Very often","2012","no degree/no degree yet","higher education","","","",""
"Often","2012","lower secondary degree","in school","","","",""
"Often","2012","lower secondary degree","inadequately","","","",""
"Often","2012","lower secondary degree","general elemantary","","","",""
"Often","2012","lower secondary degree","middle vocational","","","",""
"Often","2012","lower secondary degree","vocational + Abi","","","",""
"Often","2012","lower secondary degree","higher vocational","","","",""
"Often","2012","lower secondary degree","higher education","","","",""
"Often","2012","secondary school degree","in school","","","",""
"Often","2012","secondary school degree","inadequately","","","",""
"Often","2012","secondary school degree","general elemantary","","","",""
"Often","2012","secondary school degree","middle vocational","","","",""
"Often","2012","secondary school degree","vocational + Abi","","","",""
"Often","2012","secondary school degree","higher vocational","","","",""
"Often","2012","secondary school degree","higher education","","","",""
"Often","2012","college entrance qualification","in school","","","",""
"Often","2012","college entrance qualification","inadequately","","","",""
"Often","2012","college entrance qualification","general elemantary","","","",""
"Often","2012","college entrance qualification","middle vocational","","","",""
"Often","2012","college entrance qualification","vocational + Abi","","","",""
"Often","2012","college entrance qualification","higher vocational","","","",""
"Often","2012","college entrance qualification","higher education","","","",""
"Often","2012","Other degree","in school","","","",""
"Often","2012","Other degree","inadequately","","","",""
"Often","2012","Other degree","general elemantary","","","",""
"Often","2012","Other degree","middle vocational","","","",""
"Often","2012","Other degree","vocational + Abi","","","",""
"Often","2012","Other degree","higher vocational","","","",""
"Often","2012","Other degree","higher education","","","",""
"Often","2012","no degree/no degree yet","in school","","","",""
"Often","2012","no degree/no degree yet","inadequately","","","",""
"Often","2012","no degree/no degree yet","general elemantary","","","",""
"Often","2012","no degree/no degree yet","middle vocational","","","",""
"Often","2012","no degree/no degree yet","vocational + Abi","","","",""
"Often","2012","no degree/no degree yet","higher vocational","","","",""
"Often","2012","no degree/no degree yet","higher education","","","",""
"Sometimes","2012","lower secondary degree","in school","","","",""
"Sometimes","2012","lower secondary degree","inadequately","","","",""
"Sometimes","2012","lower secondary degree","general elemantary","","","",""
"Sometimes","2012","lower secondary degree","middle vocational","","","",""
"Sometimes","2012","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2012","lower secondary degree","higher vocational","","","",""
"Sometimes","2012","lower secondary degree","higher education","","","",""
"Sometimes","2012","secondary school degree","in school","","","",""
"Sometimes","2012","secondary school degree","inadequately","","","",""
"Sometimes","2012","secondary school degree","general elemantary","","","",""
"Sometimes","2012","secondary school degree","middle vocational","","","",""
"Sometimes","2012","secondary school degree","vocational + Abi","","","",""
"Sometimes","2012","secondary school degree","higher vocational","","","",""
"Sometimes","2012","secondary school degree","higher education","","","",""
"Sometimes","2012","college entrance qualification","in school","","","",""
"Sometimes","2012","college entrance qualification","inadequately","","","",""
"Sometimes","2012","college entrance qualification","general elemantary","","","",""
"Sometimes","2012","college entrance qualification","middle vocational","","","",""
"Sometimes","2012","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2012","college entrance qualification","higher vocational","","","",""
"Sometimes","2012","college entrance qualification","higher education","","","",""
"Sometimes","2012","Other degree","in school","","","",""
"Sometimes","2012","Other degree","inadequately","","","",""
"Sometimes","2012","Other degree","general elemantary","","","",""
"Sometimes","2012","Other degree","middle vocational","","","",""
"Sometimes","2012","Other degree","vocational + Abi","","","",""
"Sometimes","2012","Other degree","higher vocational","","","",""
"Sometimes","2012","Other degree","higher education","","","",""
"Sometimes","2012","no degree/no degree yet","in school","","","",""
"Sometimes","2012","no degree/no degree yet","inadequately","","","",""
"Sometimes","2012","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2012","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2012","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2012","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2012","no degree/no degree yet","higher education","","","",""
"Rarely","2012","lower secondary degree","in school","","","",""
"Rarely","2012","lower secondary degree","inadequately","","","",""
"Rarely","2012","lower secondary degree","general elemantary","","","",""
"Rarely","2012","lower secondary degree","middle vocational","","","",""
"Rarely","2012","lower secondary degree","vocational + Abi","","","",""
"Rarely","2012","lower secondary degree","higher vocational","","","",""
"Rarely","2012","lower secondary degree","higher education","","","",""
"Rarely","2012","secondary school degree","in school","","","",""
"Rarely","2012","secondary school degree","inadequately","","","",""
"Rarely","2012","secondary school degree","general elemantary","","","",""
"Rarely","2012","secondary school degree","middle vocational","","","",""
"Rarely","2012","secondary school degree","vocational + Abi","","","",""
"Rarely","2012","secondary school degree","higher vocational","","","",""
"Rarely","2012","secondary school degree","higher education","","","",""
"Rarely","2012","college entrance qualification","in school","","","",""
"Rarely","2012","college entrance qualification","inadequately","","","",""
"Rarely","2012","college entrance qualification","general elemantary","","","",""
"Rarely","2012","college entrance qualification","middle vocational","","","",""
"Rarely","2012","college entrance qualification","vocational + Abi","","","",""
"Rarely","2012","college entrance qualification","higher vocational","","","",""
"Rarely","2012","college entrance qualification","higher education","","","",""
"Rarely","2012","Other degree","in school","","","",""
"Rarely","2012","Other degree","inadequately","","","",""
"Rarely","2012","Other degree","general elemantary","","","",""
"Rarely","2012","Other degree","middle vocational","","","",""
"Rarely","2012","Other degree","vocational + Abi","","","",""
"Rarely","2012","Other degree","higher vocational","","","",""
"Rarely","2012","Other degree","higher education","","","",""
"Rarely","2012","no degree/no degree yet","in school","","","",""
"Rarely","2012","no degree/no degree yet","inadequately","","","",""
"Rarely","2012","no degree/no degree yet","general elemantary","","","",""
"Rarely","2012","no degree/no degree yet","middle vocational","","","",""
"Rarely","2012","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2012","no degree/no degree yet","higher vocational","","","",""
"Rarely","2012","no degree/no degree yet","higher education","","","",""
"Never","2012","lower secondary degree","in school","","","",""
"Never","2012","lower secondary degree","inadequately","","","",""
"Never","2012","lower secondary degree","general elemantary","","","",""
"Never","2012","lower secondary degree","middle vocational","","","",""
"Never","2012","lower secondary degree","vocational + Abi","","","",""
"Never","2012","lower secondary degree","higher vocational","","","",""
"Never","2012","lower secondary degree","higher education","","","",""
"Never","2012","secondary school degree","in school","","","",""
"Never","2012","secondary school degree","inadequately","","","",""
"Never","2012","secondary school degree","general elemantary","","","",""
"Never","2012","secondary school degree","middle vocational","","","",""
"Never","2012","secondary school degree","vocational + Abi","","","",""
"Never","2012","secondary school degree","higher vocational","","","",""
"Never","2012","secondary school degree","higher education","","","",""
"Never","2012","college entrance qualification","in school","","","",""
"Never","2012","college entrance qualification","inadequately","","","",""
"Never","2012","college entrance qualification","general elemantary","","","",""
"Never","2012","college entrance qualification","middle vocational","","","",""
"Never","2012","college entrance qualification","vocational + Abi","","","",""
"Never","2012","college entrance qualification","higher vocational","","","",""
"Never","2012","college entrance qualification","higher education","","","",""
"Never","2012","Other degree","in school","","","",""
"Never","2012","Other degree","inadequately","","","",""
"Never","2012","Other degree","general elemantary","","","",""
"Never","2012","Other degree","middle vocational","","","",""
"Never","2012","Other degree","vocational + Abi","","","",""
"Never","2012","Other degree","higher vocational","","","",""
"Never","2012","Other degree","higher education","","","",""
"Never","2012","no degree/no degree yet","in school","","","",""
"Never","2012","no degree/no degree yet","inadequately","","","",""
"Never","2012","no degree/no degree yet","general elemantary","","","",""
"Never","2012","no degree/no degree yet","middle vocational","","","",""
"Never","2012","no degree/no degree yet","vocational + Abi","","","",""
"Never","2012","no degree/no degree yet","higher vocational","","","",""
"Never","2012","no degree/no degree yet","higher education","","","",""
"Very often","2013","lower secondary degree","in school","","","",""
"Very often","2013","lower secondary degree","inadequately","","","",""
"Very often","2013","lower secondary degree","general elemantary","39","0.0208386754283609","0.0136951159688257","0.0279822348878962"
"Very often","2013","lower secondary degree","middle vocational","91","0.0187371053514773","0.014976413407712","0.0224977972952425"
"Very often","2013","lower secondary degree","vocational + Abi","","","",""
"Very often","2013","lower secondary degree","higher vocational","10","","",""
"Very often","2013","lower secondary degree","higher education","1","","",""
"Very often","2013","secondary school degree","in school","","","",""
"Very often","2013","secondary school degree","inadequately","","","",""
"Very often","2013","secondary school degree","general elemantary","38","0.0430913609227252","0.0282279372909288","0.0579547845545217"
"Very often","2013","secondary school degree","middle vocational","106","0.0175375754307914","0.0141373861324879","0.020937764729095"
"Very often","2013","secondary school degree","vocational + Abi","1","","",""
"Very often","2013","secondary school degree","higher vocational","17","","",""
"Very often","2013","secondary school degree","higher education","19","","",""
"Very often","2013","college entrance qualification","in school","","","",""
"Very often","2013","college entrance qualification","inadequately","","","",""
"Very often","2013","college entrance qualification","general elemantary","","","",""
"Very often","2013","college entrance qualification","middle vocational","48","0.0401879747938994","0.0271821711800581","0.0531937784077408"
"Very often","2013","college entrance qualification","vocational + Abi","44","0.0342843624508257","0.0251579258057679","0.0434107990958835"
"Very often","2013","college entrance qualification","higher vocational","5","","",""
"Very often","2013","college entrance qualification","higher education","146","0.0284094966359152","0.0235762228188641","0.0332427704529664"
"Very often","2013","Other degree","in school","","","",""
"Very often","2013","Other degree","inadequately","3","","",""
"Very often","2013","Other degree","general elemantary","5","","",""
"Very often","2013","Other degree","middle vocational","13","","",""
"Very often","2013","Other degree","vocational + Abi","6","","",""
"Very often","2013","Other degree","higher vocational","1","","",""
"Very often","2013","Other degree","higher education","15","","",""
"Very often","2013","no degree/no degree yet","in school","29","","",""
"Very often","2013","no degree/no degree yet","inadequately","9","","",""
"Very often","2013","no degree/no degree yet","general elemantary","","","",""
"Very often","2013","no degree/no degree yet","middle vocational","1","","",""
"Very often","2013","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2013","no degree/no degree yet","higher vocational","","","",""
"Very often","2013","no degree/no degree yet","higher education","","","",""
"Often","2013","lower secondary degree","in school","","","",""
"Often","2013","lower secondary degree","inadequately","","","",""
"Often","2013","lower secondary degree","general elemantary","180","0.0966016058955302","0.0818280747068483","0.111375137084212"
"Often","2013","lower secondary degree","middle vocational","544","0.105301817250971","0.0967888682296761","0.113814766272266"
"Often","2013","lower secondary degree","vocational + Abi","","","",""
"Often","2013","lower secondary degree","higher vocational","38","0.0625885570777031","0.0389690949487048","0.0862080192067014"
"Often","2013","lower secondary degree","higher education","12","","",""
"Often","2013","secondary school degree","in school","","","",""
"Often","2013","secondary school degree","inadequately","","","",""
"Often","2013","secondary school degree","general elemantary","136","0.179420019708817","0.151334373432244","0.20750566598539"
"Often","2013","secondary school degree","middle vocational","816","0.123046676456062","0.114537578396177","0.131555774515946"
"Often","2013","secondary school degree","vocational + Abi","3","","",""
"Often","2013","secondary school degree","higher vocational","116","0.151653860940944","0.126017731822772","0.177289990059116"
"Often","2013","secondary school degree","higher education","89","0.132453508767905","0.106728040626057","0.158178976909753"
"Often","2013","college entrance qualification","in school","","","",""
"Often","2013","college entrance qualification","inadequately","","","",""
"Often","2013","college entrance qualification","general elemantary","","","",""
"Often","2013","college entrance qualification","middle vocational","222","0.316278583129592","0.28548426995451","0.347072896304675"
"Often","2013","college entrance qualification","vocational + Abi","279","0.175878637690723","0.156783152183366","0.194974123198081"
"Often","2013","college entrance qualification","higher vocational","74","0.165535148944282","0.131309780974086","0.199760516914479"
"Often","2013","college entrance qualification","higher education","935","0.208451617494325","0.196634559491043","0.220268675497606"
"Often","2013","Other degree","in school","","","",""
"Often","2013","Other degree","inadequately","7","","",""
"Often","2013","Other degree","general elemantary","32","0.0963211073596562","0.0643437907180953","0.128298424001217"
"Often","2013","Other degree","middle vocational","81","0.166950303527227","0.136117785438607","0.197782821615847"
"Often","2013","Other degree","vocational + Abi","39","0.193411685864241","0.141687769606168","0.245135602122315"
"Often","2013","Other degree","higher vocational","7","","",""
"Often","2013","Other degree","higher education","79","0.170340961696537","0.132934933231635","0.207746990161439"
"Often","2013","no degree/no degree yet","in school","145","0.277254299173875","0.23561642877902","0.318892169568731"
"Often","2013","no degree/no degree yet","inadequately","30","0.093368967200172","0.0586647081447981","0.128073226255546"
"Often","2013","no degree/no degree yet","general elemantary","","","",""
"Often","2013","no degree/no degree yet","middle vocational","9","","",""
"Often","2013","no degree/no degree yet","vocational + Abi","","","",""
"Often","2013","no degree/no degree yet","higher vocational","1","","",""
"Often","2013","no degree/no degree yet","higher education","","","",""
"Sometimes","2013","lower secondary degree","in school","","","",""
"Sometimes","2013","lower secondary degree","inadequately","","","",""
"Sometimes","2013","lower secondary degree","general elemantary","380","0.224769349430048","0.203893868235064","0.245644830625032"
"Sometimes","2013","lower secondary degree","middle vocational","1370","0.263466900284873","0.251249382289775","0.275684418279971"
"Sometimes","2013","lower secondary degree","vocational + Abi","1","","",""
"Sometimes","2013","lower secondary degree","higher vocational","126","0.303968830526535","0.259116369343248","0.348821291709822"
"Sometimes","2013","lower secondary degree","higher education","48","0.298872983833288","0.227720312537149","0.370025655129428"
"Sometimes","2013","secondary school degree","in school","","","",""
"Sometimes","2013","secondary school degree","inadequately","","","",""
"Sometimes","2013","secondary school degree","general elemantary","249","0.35396130295035","0.318959076352768","0.388963529547933"
"Sometimes","2013","secondary school degree","middle vocational","2065","0.367141370083673","0.35465516795753","0.379627572209815"
"Sometimes","2013","secondary school degree","vocational + Abi","3","","",""
"Sometimes","2013","secondary school degree","higher vocational","269","0.389827833993459","0.354969888257111","0.424685779729807"
"Sometimes","2013","secondary school degree","higher education","262","0.365805244360501","0.329252376119586","0.402358112601417"
"Sometimes","2013","college entrance qualification","in school","","","",""
"Sometimes","2013","college entrance qualification","inadequately","","","",""
"Sometimes","2013","college entrance qualification","general elemantary","","","",""
"Sometimes","2013","college entrance qualification","middle vocational","360","0.390322793915177","0.358018669514675","0.422626918315679"
"Sometimes","2013","college entrance qualification","vocational + Abi","622","0.417567703196048","0.392832541853945","0.442302864538151"
"Sometimes","2013","college entrance qualification","higher vocational","185","0.411122524292499","0.365812207649658","0.45643284093534"
"Sometimes","2013","college entrance qualification","higher education","1849","0.399306111471586","0.385058318860045","0.413553904083127"
"Sometimes","2013","Other degree","in school","","","",""
"Sometimes","2013","Other degree","inadequately","14","","",""
"Sometimes","2013","Other degree","general elemantary","87","0.21507718615102","0.17054388765149","0.259610484650549"
"Sometimes","2013","Other degree","middle vocational","180","0.293895256407829","0.256232614071065","0.331557898744593"
"Sometimes","2013","Other degree","vocational + Abi","62","0.236811089222822","0.181138537781589","0.292483640664056"
"Sometimes","2013","Other degree","higher vocational","13","","",""
"Sometimes","2013","Other degree","higher education","136","0.318341956799078","0.271990600066853","0.364693313531303"
"Sometimes","2013","no degree/no degree yet","in school","167","0.467964181713869","0.421551854203069","0.51437650922467"
"Sometimes","2013","no degree/no degree yet","inadequately","58","0.206974469189971","0.158649878712644","0.255299059667298"
"Sometimes","2013","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2013","no degree/no degree yet","middle vocational","24","","",""
"Sometimes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2013","no degree/no degree yet","higher vocational","3","","",""
"Sometimes","2013","no degree/no degree yet","higher education","3","","",""
"Rarely","2013","lower secondary degree","in school","","","",""
"Rarely","2013","lower secondary degree","inadequately","","","",""
"Rarely","2013","lower secondary degree","general elemantary","474","0.313911884297545","0.290703425011033","0.337120343584057"
"Rarely","2013","lower secondary degree","middle vocational","1725","0.349248968968405","0.336026918187463","0.362471019749348"
"Rarely","2013","lower secondary degree","vocational + Abi","2","","",""
"Rarely","2013","lower secondary degree","higher vocational","151","0.355250294689087","0.308582185205873","0.401918404172301"
"Rarely","2013","lower secondary degree","higher education","62","0.411217700554533","0.334735072650422","0.487700328458644"
"Rarely","2013","secondary school degree","in school","","","",""
"Rarely","2013","secondary school degree","inadequately","","","",""
"Rarely","2013","secondary school degree","general elemantary","205","0.283883734165527","0.250880953204815","0.316886515126239"
"Rarely","2013","secondary school degree","middle vocational","1940","0.344260001556522","0.331952512271041","0.356567490842003"
"Rarely","2013","secondary school degree","vocational + Abi","8","","",""
"Rarely","2013","secondary school degree","higher vocational","276","0.338064816054951","0.304254682157646","0.371874949952255"
"Rarely","2013","secondary school degree","higher education","225","0.354284220037942","0.317986296746013","0.39058214332987"
"Rarely","2013","college entrance qualification","in school","","","",""
"Rarely","2013","college entrance qualification","inadequately","","","",""
"Rarely","2013","college entrance qualification","general elemantary","","","",""
"Rarely","2013","college entrance qualification","middle vocational","205","0.202428752152039","0.175820467273098","0.22903703703098"
"Rarely","2013","college entrance qualification","vocational + Abi","474","0.29974107821751","0.276762083226791","0.322720073208229"
"Rarely","2013","college entrance qualification","higher vocational","160","0.361617779048661","0.317372771966155","0.405862786131166"
"Rarely","2013","college entrance qualification","higher education","1334","0.300113204166365","0.286780309394104","0.313446098938625"
"Rarely","2013","Other degree","in school","","","",""
"Rarely","2013","Other degree","inadequately","17","","",""
"Rarely","2013","Other degree","general elemantary","101","0.291643203789649","0.242379600143445","0.340906807435853"
"Rarely","2013","Other degree","middle vocational","159","0.255982215084824","0.219901387686252","0.292063042483395"
"Rarely","2013","Other degree","vocational + Abi","71","0.364809763515228","0.301770778021476","0.427848749008979"
"Rarely","2013","Other degree","higher vocational","14","","",""
"Rarely","2013","Other degree","higher education","104","0.298585965536015","0.253050041989122","0.344121889082908"
"Rarely","2013","no degree/no degree yet","in school","83","0.16708777403981","0.132387847042415","0.201787701037206"
"Rarely","2013","no degree/no degree yet","inadequately","80","0.326337753327722","0.270410824225117","0.382264682430327"
"Rarely","2013","no degree/no degree yet","general elemantary","","","",""
"Rarely","2013","no degree/no degree yet","middle vocational","29","","",""
"Rarely","2013","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2013","no degree/no degree yet","higher vocational","","","",""
"Rarely","2013","no degree/no degree yet","higher education","1","","",""
"Never","2013","lower secondary degree","in school","","","",""
"Never","2013","lower secondary degree","inadequately","","","",""
"Never","2013","lower secondary degree","general elemantary","463","0.343878484948516","0.320123917589858","0.367633052307173"
"Never","2013","lower secondary degree","middle vocational","1264","0.263245208144273","0.251030993609304","0.275459422679243"
"Never","2013","lower secondary degree","vocational + Abi","2","","",""
"Never","2013","lower secondary degree","higher vocational","79","0.241619341297368","0.199877953833288","0.283360728761448"
"Never","2013","lower secondary degree","higher education","36","0.216070898970064","0.152099468577388","0.280042329362739"
"Never","2013","secondary school degree","in school","","","",""
"Never","2013","secondary school degree","inadequately","","","",""
"Never","2013","secondary school degree","general elemantary","89","0.13964358225258","0.114272546046023","0.165014618459138"
"Never","2013","secondary school degree","middle vocational","798","0.148014376472952","0.138815634673598","0.157213118272306"
"Never","2013","secondary school degree","vocational + Abi","3","","",""
"Never","2013","secondary school degree","higher vocational","74","0.101897491894133","0.0802760888491868","0.12351889493908"
"Never","2013","secondary school degree","higher education","72","0.117579283329388","0.0931343742549999","0.142024192403777"
"Never","2013","college entrance qualification","in school","","","",""
"Never","2013","college entrance qualification","inadequately","","","",""
"Never","2013","college entrance qualification","general elemantary","","","",""
"Never","2013","college entrance qualification","middle vocational","41","0.0507818960092926","0.0362429307035704","0.0653208613150149"
"Never","2013","college entrance qualification","vocational + Abi","108","0.0725282184448931","0.059519562430154","0.0855368744596322"
"Never","2013","college entrance qualification","higher vocational","29","","",""
"Never","2013","college entrance qualification","higher education","275","0.0637195702318091","0.0566138616625573","0.0708252788010609"
"Never","2013","Other degree","in school","","","",""
"Never","2013","Other degree","inadequately","17","","",""
"Never","2013","Other degree","general elemantary","102","0.391676680016414","0.338770634059329","0.444582725973499"
"Never","2013","Other degree","middle vocational","129","0.267482729057579","0.230886466026137","0.304078992089022"
"Never","2013","Other degree","vocational + Abi","46","0.193840752295259","0.142073269801495","0.245608234789023"
"Never","2013","Other degree","higher vocational","9","","",""
"Never","2013","Other degree","higher education","54","0.139853688811116","0.105342862595361","0.174364515026871"
"Never","2013","no degree/no degree yet","in school","20","","",""
"Never","2013","no degree/no degree yet","inadequately","93","0.358629649137914","0.301423364273188","0.415835934002639"
"Never","2013","no degree/no degree yet","general elemantary","","","",""
"Never","2013","no degree/no degree yet","middle vocational","25","","",""
