"pld0043","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2012","no migration background","in school","","","","","5"
"Never","2012","no migration background","inadequately","","","","","5"
"Never","2012","no migration background","general elemantary","","","","","5"
"Never","2012","no migration background","middle vocational","","","","","5"
"Never","2012","no migration background","vocational + Abi","","","","","5"
"Never","2012","direct migration background","middle vocational","","","","","5"
"Never","2012","direct migration background","vocational + Abi","","","","","5"
"Never","2012","direct migration background","higher vocational","","","","","5"
"Never","2012","direct migration background","higher education","","","","","5"
"Never","2012","indirect migration background","in school","","","","","5"
"Never","2012","indirect migration background","inadequately","","","","","5"
"Never","2012","indirect migration background","general elemantary","","","","","5"
"Never","2012","indirect migration background","middle vocational","","","","","5"
"Never","2012","indirect migration background","vocational + Abi","","","","","5"
"Never","2012","indirect migration background","higher vocational","","","","","5"
"Never","2012","indirect migration background","higher education","","","","","5"
"Never","2012","no migration background","higher vocational","","","","","5"
"Never","2012","no migration background","higher education","","","","","5"
"Never","2012","direct migration background","in school","","","","","5"
"Never","2012","direct migration background","inadequately","","","","","5"
"Never","2012","direct migration background","general elemantary","","","","","5"
"Often","2012","indirect migration background","middle vocational","","","","","2"
"Often","2012","indirect migration background","vocational + Abi","","","","","2"
"Often","2012","indirect migration background","higher vocational","","","","","2"
"Often","2012","direct migration background","middle vocational","","","","","2"
"Often","2012","indirect migration background","in school","","","","","2"
"Often","2012","indirect migration background","inadequately","","","","","2"
"Often","2012","indirect migration background","general elemantary","","","","","2"
"Often","2012","indirect migration background","higher education","","","","","2"
"Often","2012","no migration background","in school","","","","","2"
"Often","2012","no migration background","inadequately","","","","","2"
"Often","2012","no migration background","general elemantary","","","","","2"
"Often","2012","no migration background","vocational + Abi","","","","","2"
"Often","2012","no migration background","higher vocational","","","","","2"
"Often","2012","no migration background","higher education","","","","","2"
"Often","2012","direct migration background","in school","","","","","2"
"Often","2012","direct migration background","inadequately","","","","","2"
"Often","2012","direct migration background","general elemantary","","","","","2"
"Often","2012","direct migration background","vocational + Abi","","","","","2"
"Often","2012","direct migration background","higher vocational","","","","","2"
"Often","2012","direct migration background","higher education","","","","","2"
"Often","2012","no migration background","middle vocational","","","","","2"
"Rarely","2012","indirect migration background","middle vocational","","","","","4"
"Rarely","2012","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2012","indirect migration background","in school","","","","","4"
"Rarely","2012","indirect migration background","inadequately","","","","","4"
"Rarely","2012","indirect migration background","general elemantary","","","","","4"
"Rarely","2012","indirect migration background","higher vocational","","","","","4"
"Rarely","2012","indirect migration background","higher education","","","","","4"
"Rarely","2012","no migration background","in school","","","","","4"
"Rarely","2012","no migration background","inadequately","","","","","4"
"Rarely","2012","no migration background","vocational + Abi","","","","","4"
"Rarely","2012","no migration background","higher vocational","","","","","4"
"Rarely","2012","no migration background","higher education","","","","","4"
"Rarely","2012","direct migration background","in school","","","","","4"
"Rarely","2012","direct migration background","inadequately","","","","","4"
"Rarely","2012","direct migration background","general elemantary","","","","","4"
"Rarely","2012","direct migration background","middle vocational","","","","","4"
"Rarely","2012","direct migration background","vocational + Abi","","","","","4"
"Rarely","2012","direct migration background","higher vocational","","","","","4"
"Rarely","2012","direct migration background","higher education","","","","","4"
"Rarely","2012","no migration background","general elemantary","","","","","4"
"Rarely","2012","no migration background","middle vocational","","","","","4"
"Sometimes","2012","no migration background","in school","","","","","3"
"Sometimes","2012","no migration background","inadequately","","","","","3"
"Sometimes","2012","no migration background","general elemantary","","","","","3"
"Sometimes","2012","no migration background","middle vocational","","","","","3"
"Sometimes","2012","no migration background","vocational + Abi","","","","","3"
"Sometimes","2012","no migration background","higher vocational","","","","","3"
"Sometimes","2012","no migration background","higher education","","","","","3"
"Sometimes","2012","direct migration background","higher education","","","","","3"
"Sometimes","2012","indirect migration background","in school","","","","","3"
"Sometimes","2012","indirect migration background","higher vocational","","","","","3"
"Sometimes","2012","direct migration background","higher vocational","","","","","3"
"Sometimes","2012","indirect migration background","higher education","","","","","3"
"Sometimes","2012","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2012","direct migration background","in school","","","","","3"
"Sometimes","2012","direct migration background","inadequately","","","","","3"
"Sometimes","2012","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2012","indirect migration background","general elemantary","","","","","3"
"Sometimes","2012","direct migration background","general elemantary","","","","","3"
"Sometimes","2012","direct migration background","middle vocational","","","","","3"
"Sometimes","2012","indirect migration background","middle vocational","","","","","3"
"Sometimes","2012","indirect migration background","inadequately","","","","","3"
"Very often","2012","no migration background","vocational + Abi","","","","","1"
"Very often","2012","no migration background","higher vocational","","","","","1"
"Very often","2012","no migration background","higher education","","","","","1"
"Very often","2012","direct migration background","in school","","","","","1"
"Very often","2012","indirect migration background","in school","","","","","1"
"Very often","2012","indirect migration background","inadequately","","","","","1"
"Very often","2012","indirect migration background","general elemantary","","","","","1"
"Very often","2012","indirect migration background","middle vocational","","","","","1"
"Very often","2012","indirect migration background","vocational + Abi","","","","","1"
"Very often","2012","indirect migration background","higher vocational","","","","","1"
"Very often","2012","indirect migration background","higher education","","","","","1"
"Very often","2012","direct migration background","higher vocational","","","","","1"
"Very often","2012","direct migration background","higher education","","","","","1"
"Very often","2012","direct migration background","vocational + Abi","","","","","1"
"Very often","2012","no migration background","middle vocational","","","","","1"
"Very often","2012","direct migration background","middle vocational","","","","","1"
"Very often","2012","no migration background","in school","","","","","1"
"Very often","2012","no migration background","inadequately","","","","","1"
"Very often","2012","no migration background","general elemantary","","","","","1"
"Very often","2012","direct migration background","inadequately","","","","","1"
"Very often","2012","direct migration background","general elemantary","","","","","1"
"Never","2013","no migration background","in school","14","","","","5"
"Never","2013","no migration background","inadequately","59","0.36834558433216","0.297683071431502","0.439008097232817","5"
"Never","2013","no migration background","general elemantary","500","0.301844236018403","0.280998882198752","0.322689589838055","5"
"Never","2013","no migration background","middle vocational","2048","0.198839441362012","0.191371916785311","0.206306965938713","5"
"Never","2013","no migration background","vocational + Abi","99","0.0744015771582502","0.0605959629893215","0.0882071913271788","5"
"Never","2013","no migration background","higher vocational","170","0.129136964372722","0.112322360942034","0.14595156780341","5"
"Never","2013","no migration background","higher education","372","0.0783174710179757","0.0709329451265312","0.0857019969094202","5"
"Never","2013","direct migration background","in school","1","","","","5"
"Never","2013","direct migration background","inadequately","42","0.364504100921317","0.279100582834286","0.449907619008348","5"
"Never","2013","direct migration background","general elemantary","127","0.326488584827503","0.285949586583362","0.367027583071645","5"
"Never","2013","direct migration background","middle vocational","174","0.215553461659418","0.189729207407932","0.241377715910904","5"
"Never","2013","direct migration background","vocational + Abi","53","0.185570568455506","0.142364059675333","0.228777077235679","5"
"Never","2013","direct migration background","higher vocational","17","","","","5"
"Never","2013","direct migration background","higher education","70","0.117316749021058","0.090640507556311","0.143992990485805","5"
"Never","2013","indirect migration background","in school","5","","","","5"
"Never","2013","indirect migration background","inadequately","9","","","","5"
"Never","2013","indirect migration background","general elemantary","27","","","","5"
"Never","2013","indirect migration background","middle vocational","52","0.115031434412081","0.0862780010015067","0.143784867822656","5"
"Never","2013","indirect migration background","vocational + Abi","7","","","","5"
"Never","2013","indirect migration background","higher vocational","8","","","","5"
"Never","2013","indirect migration background","higher education","5","","","","5"
"Often","2013","indirect migration background","in school","23","","","","2"
"Often","2013","indirect migration background","inadequately","8","","","","2"
"Often","2013","indirect migration background","general elemantary","39","0.151423985313181","0.102113101771437","0.200734868854924","2"
"Often","2013","indirect migration background","middle vocational","88","0.219349034123087","0.182057192206906","0.256640876039268","2"
"Often","2013","indirect migration background","vocational + Abi","23","","","","2"
"Often","2013","indirect migration background","higher vocational","9","","","","2"
"Often","2013","no migration background","in school","116","0.291564720486084","0.242454970995753","0.340674469976414","2"
"Often","2013","no migration background","inadequately","18","","","","2"
"Often","2013","no migration background","general elemantary","251","0.119334116796468","0.104613379539258","0.134054854053678","2"
"Often","2013","no migration background","middle vocational","1461","0.126271193726577","0.120056695286351","0.132485692166803","2"
"Often","2013","no migration background","vocational + Abi","246","0.169927932982369","0.150169902775762","0.189685963188977","2"
"Often","2013","no migration background","higher vocational","216","0.127026352338764","0.110329527373242","0.143723177304286","2"
"Often","2013","no migration background","higher education","981","0.190152763994579","0.179366886437346","0.200938641551812","2"
"Often","2013","direct migration background","in school","6","","","","2"
"Often","2013","direct migration background","inadequately","11","","","","2"
"Often","2013","direct migration background","general elemantary","58","0.0970432743841898","0.0714525416561004","0.122634007112279","2"
"Often","2013","direct migration background","middle vocational","151","0.168194602005057","0.144704467338576","0.191684736671538","2"
"Often","2013","indirect migration background","higher education","42","0.303852903665245","0.237578713396868","0.370127093933622","2"
"Often","2013","direct migration background","vocational + Abi","52","0.179328120993113","0.136692079951107","0.221964162035118","2"
"Often","2013","direct migration background","higher vocational","14","","","","2"
"Often","2013","direct migration background","higher education","107","0.195724356213166","0.162834113210734","0.228614599215599","2"
"Rarely","2013","indirect migration background","in school","18","","","","4"
"Rarely","2013","indirect migration background","inadequately","3","","","","4"
"Rarely","2013","indirect migration background","general elemantary","59","0.293262546906467","0.230636149927616","0.355888943885317","4"
"Rarely","2013","indirect migration background","middle vocational","149","0.278963196838628","0.238545673983834","0.319380719693421","4"
"Rarely","2013","indirect migration background","vocational + Abi","21","","","","4"
"Rarely","2013","no migration background","in school","57","0.152861963142234","0.113977424588415","0.191746501696052","4"
"Rarely","2013","no migration background","vocational + Abi","425","0.301343288502777","0.277204468444652","0.325482108560902","4"
"Rarely","2013","no migration background","higher vocational","551","0.34563839315293","0.321792900047137","0.369483886258723","4"
"Rarely","2013","no migration background","higher education","1535","0.312232828386208","0.299495961349469","0.324969695422948","4"
"Rarely","2013","direct migration background","in school","8","","","","4"
"Rarely","2013","direct migration background","inadequately","42","0.3765911747167","0.290612703660469","0.46256964577293","4"
"Rarely","2013","indirect migration background","higher vocational","18","","","","4"
"Rarely","2013","indirect migration background","higher education","45","0.236330219595005","0.175112850857484","0.297547588332527","4"
"Rarely","2013","direct migration background","vocational + Abi","109","0.354528336308528","0.301362584009655","0.4076940886074","4"
"Rarely","2013","direct migration background","higher vocational","38","0.390553526277721","0.294450168980188","0.486656883575253","4"
"Rarely","2013","direct migration background","higher education","159","0.301002526092936","0.262977890529606","0.339027161656266","4"
"Rarely","2013","no migration background","general elemantary","557","0.298873447437924","0.278086843678637","0.31966005119721","4"
"Rarely","2013","direct migration background","general elemantary","164","0.32957854261941","0.288941700756863","0.370215384481958","4"
"Rarely","2013","direct migration background","middle vocational","288","0.283982662015997","0.255663767562311","0.312301556469683","4"
"Rarely","2013","no migration background","inadequately","52","0.31526047202573","0.247196226345786","0.383324717705675","4"
"Rarely","2013","no migration background","middle vocational","3685","0.338117180243146","0.329266232298226","0.346968128188065","4"
"Sometimes","2013","no migration background","in school","119","0.464559258379987","0.410666996850815","0.518451519909159","3"
"Sometimes","2013","no migration background","inadequately","43","0.219386530327607","0.15876253202034","0.280010528634875","3"
"Sometimes","2013","no migration background","general elemantary","501","0.254543049163976","0.234762717515133","0.274323380812819","3"
"Sometimes","2013","no migration background","middle vocational","3555","0.317315021263938","0.30860696748698","0.326023075040895","3"
"Sometimes","2013","no migration background","vocational + Abi","580","0.423382167483293","0.397388732555201","0.449375602411385","3"
"Sometimes","2013","no migration background","higher vocational","561","0.376404503318452","0.352112389663506","0.400696616973397","3"
"Sometimes","2013","no migration background","higher education","2037","0.39137820053161","0.37796369464676","0.40479270641646","3"
"Sometimes","2013","direct migration background","higher vocational","27","","","","3"
"Sometimes","2013","direct migration background","higher education","202","0.33095615103581","0.291948059165289","0.369964242906332","3"
"Sometimes","2013","indirect migration background","in school","44","0.499701310708577","0.399157297698476","0.600245323718677","3"
"Sometimes","2013","direct migration background","inadequately","24","","","","3"
"Sometimes","2013","direct migration background","middle vocational","339","0.317689749851288","0.28845084097911","0.346928658723466","3"
"Sometimes","2013","direct migration background","vocational + Abi","85","0.248713984170939","0.200672031466614","0.296755936875264","3"
"Sometimes","2013","indirect migration background","inadequately","5","","","","3"
"Sometimes","2013","indirect migration background","general elemantary","65","0.371327422111534","0.304862753769308","0.437792090453759","3"
"Sometimes","2013","indirect migration background","higher vocational","15","","","","3"
"Sometimes","2013","direct migration background","in school","4","","","","3"
"Sometimes","2013","direct migration background","general elemantary","150","0.230296783778257","0.193899236520897","0.266694331035617","3"
"Sometimes","2013","indirect migration background","middle vocational","171","0.361432508029625","0.318137828506503","0.404727187552748","3"
"Sometimes","2013","indirect migration background","vocational + Abi","23","","","","3"
"Sometimes","2013","indirect migration background","higher education","87","0.423323324888708","0.352125861819447","0.494520787957969","3"
"Very often","2013","no migration background","middle vocational","225","0.0194571634043277","0.0168728887879213","0.0220414380207341","1"
"Very often","2013","no migration background","vocational + Abi","38","0.0309450338733105","0.021834935955049","0.040055131791572","1"
"Very often","2013","no migration background","higher vocational","30","0.021793786817132","0.0144728278690109","0.0291147457652531","1"
"Very often","2013","no migration background","higher education","160","0.0279187360696273","0.0233907844773499","0.0324466876619047","1"
"Very often","2013","direct migration background","in school","1","","","","1"
"Very often","2013","indirect migration background","in school","5","","","","1"
"Very often","2013","indirect migration background","inadequately","2","","","","1"
"Very often","2013","indirect migration background","general elemantary","13","","","","1"
"Very often","2013","indirect migration background","middle vocational","13","","","","1"
"Very often","2013","indirect migration background","vocational + Abi","1","","","","1"
"Very often","2013","indirect migration background","higher vocational","2","","","","1"
"Very often","2013","indirect migration background","higher education","6","","","","1"
"Very often","2013","direct migration background","vocational + Abi","12","","","","1"
"Very often","2013","direct migration background","higher vocational","3","","","","1"
"Very often","2013","direct migration background","higher education","21","","","","1"
"Very often","2013","no migration background","general elemantary","54","0.0254051505832293","0.0182599470184743","0.0325503541479842","1"
"Very often","2013","direct migration background","general elemantary","15","","","","1"
"Very often","2013","direct migration background","middle vocational","22","","","","1"
"Very often","2013","no migration background","in school","23","","","","1"
"Very often","2013","no migration background","inadequately","7","","","","1"
"Very often","2013","direct migration background","inadequately","3","","","","1"
"Never","2014","no migration background","in school","","","","","5"
"Never","2014","no migration background","inadequately","","","","","5"
"Never","2014","no migration background","general elemantary","","","","","5"
"Never","2014","no migration background","middle vocational","","","","","5"
"Never","2014","no migration background","vocational + Abi","","","","","5"
"Never","2014","no migration background","higher vocational","","","","","5"
"Never","2014","no migration background","higher education","","","","","5"
"Never","2014","direct migration background","in school","","","","","5"
"Never","2014","direct migration background","inadequately","","","","","5"
"Never","2014","direct migration background","general elemantary","","","","","5"
"Never","2014","direct migration background","middle vocational","","","","","5"
"Never","2014","direct migration background","vocational + Abi","","","","","5"
"Never","2014","direct migration background","higher vocational","","","","","5"
"Never","2014","direct migration background","higher education","","","","","5"
"Never","2014","indirect migration background","in school","","","","","5"
"Never","2014","indirect migration background","inadequately","","","","","5"
"Never","2014","indirect migration background","general elemantary","","","","","5"
"Never","2014","indirect migration background","middle vocational","","","","","5"
"Never","2014","indirect migration background","vocational + Abi","","","","","5"
"Never","2014","indirect migration background","higher vocational","","","","","5"
"Never","2014","indirect migration background","higher education","","","","","5"
"Often","2014","indirect migration background","vocational + Abi","","","","","2"
"Often","2014","indirect migration background","middle vocational","","","","","2"
"Often","2014","indirect migration background","higher vocational","","","","","2"
"Often","2014","indirect migration background","higher education","","","","","2"
"Often","2014","direct migration background","middle vocational","","","","","2"
"Often","2014","direct migration background","vocational + Abi","","","","","2"
"Often","2014","indirect migration background","in school","","","","","2"
"Often","2014","indirect migration background","inadequately","","","","","2"
"Often","2014","indirect migration background","general elemantary","","","","","2"
"Often","2014","no migration background","in school","","","","","2"
"Often","2014","no migration background","inadequately","","","","","2"
"Often","2014","no migration background","general elemantary","","","","","2"
"Often","2014","no migration background","middle vocational","","","","","2"
"Often","2014","no migration background","vocational + Abi","","","","","2"
"Often","2014","no migration background","higher vocational","","","","","2"
"Often","2014","no migration background","higher education","","","","","2"
"Often","2014","direct migration background","in school","","","","","2"
"Often","2014","direct migration background","inadequately","","","","","2"
"Often","2014","direct migration background","general elemantary","","","","","2"
"Often","2014","direct migration background","higher vocational","","","","","2"
"Often","2014","direct migration background","higher education","","","","","2"
"Rarely","2014","indirect migration background","in school","","","","","4"
"Rarely","2014","indirect migration background","inadequately","","","","","4"
"Rarely","2014","indirect migration background","general elemantary","","","","","4"
"Rarely","2014","indirect migration background","middle vocational","","","","","4"
"Rarely","2014","no migration background","in school","","","","","4"
"Rarely","2014","no migration background","middle vocational","","","","","4"
"Rarely","2014","no migration background","vocational + Abi","","","","","4"
"Rarely","2014","no migration background","higher vocational","","","","","4"
"Rarely","2014","no migration background","higher education","","","","","4"
"Rarely","2014","direct migration background","in school","","","","","4"
"Rarely","2014","direct migration background","inadequately","","","","","4"
"Rarely","2014","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2014","indirect migration background","higher vocational","","","","","4"
"Rarely","2014","indirect migration background","higher education","","","","","4"
"Rarely","2014","direct migration background","vocational + Abi","","","","","4"
"Rarely","2014","direct migration background","higher vocational","","","","","4"
"Rarely","2014","direct migration background","higher education","","","","","4"
"Rarely","2014","direct migration background","middle vocational","","","","","4"
"Rarely","2014","no migration background","inadequately","","","","","4"
"Rarely","2014","direct migration background","general elemantary","","","","","4"
"Rarely","2014","no migration background","general elemantary","","","","","4"
"Sometimes","2014","no migration background","in school","","","","","3"
"Sometimes","2014","no migration background","inadequately","","","","","3"
"Sometimes","2014","no migration background","general elemantary","","","","","3"
"Sometimes","2014","no migration background","middle vocational","","","","","3"
"Sometimes","2014","no migration background","vocational + Abi","","","","","3"
"Sometimes","2014","no migration background","higher vocational","","","","","3"
"Sometimes","2014","no migration background","higher education","","","","","3"
"Sometimes","2014","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2014","direct migration background","higher vocational","","","","","3"
"Sometimes","2014","direct migration background","higher education","","","","","3"
"Sometimes","2014","indirect migration background","in school","","","","","3"
"Sometimes","2014","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2014","indirect migration background","higher vocational","","","","","3"
"Sometimes","2014","direct migration background","in school","","","","","3"
"Sometimes","2014","direct migration background","inadequately","","","","","3"
"Sometimes","2014","direct migration background","general elemantary","","","","","3"
"Sometimes","2014","direct migration background","middle vocational","","","","","3"
"Sometimes","2014","indirect migration background","inadequately","","","","","3"
"Sometimes","2014","indirect migration background","general elemantary","","","","","3"
"Sometimes","2014","indirect migration background","middle vocational","","","","","3"
"Sometimes","2014","indirect migration background","higher education","","","","","3"
"Very often","2014","indirect migration background","in school","","","","","1"
"Very often","2014","indirect migration background","inadequately","","","","","1"
"Very often","2014","indirect migration background","general elemantary","","","","","1"
"Very often","2014","indirect migration background","middle vocational","","","","","1"
"Very often","2014","indirect migration background","vocational + Abi","","","","","1"
"Very often","2014","indirect migration background","higher vocational","","","","","1"
"Very often","2014","indirect migration background","higher education","","","","","1"
"Very often","2014","no migration background","vocational + Abi","","","","","1"
"Very often","2014","no migration background","higher vocational","","","","","1"
"Very often","2014","no migration background","higher education","","","","","1"
"Very often","2014","direct migration background","in school","","","","","1"
"Very often","2014","direct migration background","inadequately","","","","","1"
"Very often","2014","direct migration background","higher vocational","","","","","1"
"Very often","2014","direct migration background","vocational + Abi","","","","","1"
"Very often","2014","direct migration background","higher education","","","","","1"
"Very often","2014","no migration background","in school","","","","","1"
"Very often","2014","no migration background","inadequately","","","","","1"
"Very often","2014","no migration background","general elemantary","","","","","1"
"Very often","2014","no migration background","middle vocational","","","","","1"
"Very often","2014","direct migration background","general elemantary","","","","","1"
"Very often","2014","direct migration background","middle vocational","","","","","1"
"Never","2015","no migration background","in school","","","","","5"
"Never","2015","no migration background","inadequately","","","","","5"
"Never","2015","no migration background","general elemantary","","","","","5"
"Never","2015","no migration background","middle vocational","","","","","5"
"Never","2015","no migration background","vocational + Abi","","","","","5"
"Never","2015","direct migration background","middle vocational","","","","","5"
"Never","2015","direct migration background","vocational + Abi","","","","","5"
"Never","2015","direct migration background","higher vocational","","","","","5"
"Never","2015","direct migration background","higher education","","","","","5"
"Never","2015","indirect migration background","in school","","","","","5"
"Never","2015","indirect migration background","inadequately","","","","","5"
"Never","2015","indirect migration background","general elemantary","","","","","5"
"Never","2015","indirect migration background","middle vocational","","","","","5"
"Never","2015","indirect migration background","vocational + Abi","","","","","5"
"Never","2015","indirect migration background","higher vocational","","","","","5"
"Never","2015","indirect migration background","higher education","","","","","5"
"Never","2015","no migration background","higher vocational","","","","","5"
"Never","2015","no migration background","higher education","","","","","5"
"Never","2015","direct migration background","in school","","","","","5"
"Never","2015","direct migration background","inadequately","","","","","5"
"Never","2015","direct migration background","general elemantary","","","","","5"
"Often","2015","indirect migration background","in school","","","","","2"
"Often","2015","indirect migration background","inadequately","","","","","2"
"Often","2015","indirect migration background","general elemantary","","","","","2"
"Often","2015","indirect migration background","middle vocational","","","","","2"
"Often","2015","indirect migration background","vocational + Abi","","","","","2"
"Often","2015","indirect migration background","higher vocational","","","","","2"
"Often","2015","indirect migration background","higher education","","","","","2"
"Often","2015","no migration background","in school","","","","","2"
"Often","2015","no migration background","inadequately","","","","","2"
"Often","2015","no migration background","general elemantary","","","","","2"
"Often","2015","no migration background","middle vocational","","","","","2"
"Often","2015","no migration background","vocational + Abi","","","","","2"
"Often","2015","no migration background","higher vocational","","","","","2"
"Often","2015","no migration background","higher education","","","","","2"
"Often","2015","direct migration background","in school","","","","","2"
"Often","2015","direct migration background","inadequately","","","","","2"
"Often","2015","direct migration background","general elemantary","","","","","2"
"Often","2015","direct migration background","middle vocational","","","","","2"
"Often","2015","direct migration background","vocational + Abi","","","","","2"
"Often","2015","direct migration background","higher education","","","","","2"
"Often","2015","direct migration background","higher vocational","","","","","2"
"Rarely","2015","indirect migration background","middle vocational","","","","","4"
"Rarely","2015","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2015","indirect migration background","in school","","","","","4"
"Rarely","2015","indirect migration background","inadequately","","","","","4"
"Rarely","2015","indirect migration background","general elemantary","","","","","4"
"Rarely","2015","indirect migration background","higher vocational","","","","","4"
"Rarely","2015","indirect migration background","higher education","","","","","4"
"Rarely","2015","no migration background","in school","","","","","4"
"Rarely","2015","no migration background","inadequately","","","","","4"
"Rarely","2015","no migration background","vocational + Abi","","","","","4"
"Rarely","2015","no migration background","higher vocational","","","","","4"
"Rarely","2015","no migration background","higher education","","","","","4"
"Rarely","2015","direct migration background","in school","","","","","4"
"Rarely","2015","direct migration background","inadequately","","","","","4"
"Rarely","2015","direct migration background","general elemantary","","","","","4"
"Rarely","2015","direct migration background","middle vocational","","","","","4"
"Rarely","2015","direct migration background","vocational + Abi","","","","","4"
"Rarely","2015","direct migration background","higher vocational","","","","","4"
"Rarely","2015","direct migration background","higher education","","","","","4"
"Rarely","2015","no migration background","general elemantary","","","","","4"
"Rarely","2015","no migration background","middle vocational","","","","","4"
"Sometimes","2015","no migration background","in school","","","","","3"
"Sometimes","2015","no migration background","inadequately","","","","","3"
"Sometimes","2015","no migration background","general elemantary","","","","","3"
"Sometimes","2015","no migration background","middle vocational","","","","","3"
"Sometimes","2015","no migration background","vocational + Abi","","","","","3"
"Sometimes","2015","no migration background","higher vocational","","","","","3"
"Sometimes","2015","no migration background","higher education","","","","","3"
"Sometimes","2015","indirect migration background","in school","","","","","3"
"Sometimes","2015","indirect migration background","inadequately","","","","","3"
"Sometimes","2015","direct migration background","in school","","","","","3"
"Sometimes","2015","direct migration background","inadequately","","","","","3"
"Sometimes","2015","direct migration background","general elemantary","","","","","3"
"Sometimes","2015","direct migration background","middle vocational","","","","","3"
"Sometimes","2015","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2015","direct migration background","higher vocational","","","","","3"
"Sometimes","2015","direct migration background","higher education","","","","","3"
"Sometimes","2015","indirect migration background","general elemantary","","","","","3"
"Sometimes","2015","indirect migration background","middle vocational","","","","","3"
"Sometimes","2015","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2015","indirect migration background","higher vocational","","","","","3"
"Sometimes","2015","indirect migration background","higher education","","","","","3"
"Very often","2015","no migration background","vocational + Abi","","","","","1"
"Very often","2015","no migration background","higher vocational","","","","","1"
"Very often","2015","no migration background","higher education","","","","","1"
"Very often","2015","direct migration background","in school","","","","","1"
"Very often","2015","indirect migration background","in school","","","","","1"
"Very often","2015","indirect migration background","inadequately","","","","","1"
"Very often","2015","indirect migration background","general elemantary","","","","","1"
"Very often","2015","indirect migration background","middle vocational","","","","","1"
"Very often","2015","indirect migration background","vocational + Abi","","","","","1"
"Very often","2015","indirect migration background","higher vocational","","","","","1"
"Very often","2015","indirect migration background","higher education","","","","","1"
"Very often","2015","no migration background","inadequately","","","","","1"
"Very often","2015","no migration background","middle vocational","","","","","1"
"Very often","2015","direct migration background","general elemantary","","","","","1"
"Very often","2015","no migration background","in school","","","","","1"
"Very often","2015","no migration background","general elemantary","","","","","1"
"Very often","2015","direct migration background","inadequately","","","","","1"
"Very often","2015","direct migration background","middle vocational","","","","","1"
"Very often","2015","direct migration background","vocational + Abi","","","","","1"
"Very often","2015","direct migration background","higher vocational","","","","","1"
"Very often","2015","direct migration background","higher education","","","","","1"
"Never","2016","no migration background","in school","","","","","5"
"Never","2016","no migration background","inadequately","","","","","5"
"Never","2016","no migration background","general elemantary","","","","","5"
"Never","2016","no migration background","middle vocational","","","","","5"
"Never","2016","no migration background","vocational + Abi","","","","","5"
"Never","2016","no migration background","higher vocational","","","","","5"
"Never","2016","no migration background","higher education","","","","","5"
"Never","2016","direct migration background","in school","","","","","5"
"Never","2016","direct migration background","inadequately","","","","","5"
"Never","2016","direct migration background","general elemantary","","","","","5"
"Never","2016","direct migration background","middle vocational","","","","","5"
"Never","2016","direct migration background","vocational + Abi","","","","","5"
"Never","2016","direct migration background","higher vocational","","","","","5"
"Never","2016","direct migration background","higher education","","","","","5"
"Never","2016","indirect migration background","in school","","","","","5"
"Never","2016","indirect migration background","inadequately","","","","","5"
"Never","2016","indirect migration background","general elemantary","","","","","5"
"Never","2016","indirect migration background","middle vocational","","","","","5"
"Never","2016","indirect migration background","vocational + Abi","","","","","5"
"Never","2016","indirect migration background","higher vocational","","","","","5"
"Never","2016","indirect migration background","higher education","","","","","5"
"Often","2016","indirect migration background","in school","","","","","2"
"Often","2016","indirect migration background","inadequately","","","","","2"
"Often","2016","indirect migration background","general elemantary","","","","","2"
"Often","2016","indirect migration background","middle vocational","","","","","2"
"Often","2016","indirect migration background","vocational + Abi","","","","","2"
"Often","2016","indirect migration background","higher vocational","","","","","2"
"Often","2016","indirect migration background","higher education","","","","","2"
"Often","2016","no migration background","in school","","","","","2"
"Often","2016","no migration background","inadequately","","","","","2"
"Often","2016","no migration background","general elemantary","","","","","2"
"Often","2016","no migration background","middle vocational","","","","","2"
"Often","2016","no migration background","vocational + Abi","","","","","2"
"Often","2016","no migration background","higher vocational","","","","","2"
"Often","2016","no migration background","higher education","","","","","2"
"Often","2016","direct migration background","in school","","","","","2"
"Often","2016","direct migration background","inadequately","","","","","2"
"Often","2016","direct migration background","general elemantary","","","","","2"
"Often","2016","direct migration background","middle vocational","","","","","2"
"Often","2016","direct migration background","higher vocational","","","","","2"
"Often","2016","direct migration background","higher education","","","","","2"
"Often","2016","direct migration background","vocational + Abi","","","","","2"
"Rarely","2016","indirect migration background","in school","","","","","4"
"Rarely","2016","indirect migration background","inadequately","","","","","4"
"Rarely","2016","indirect migration background","general elemantary","","","","","4"
"Rarely","2016","indirect migration background","middle vocational","","","","","4"
"Rarely","2016","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2016","no migration background","in school","","","","","4"
"Rarely","2016","no migration background","inadequately","","","","","4"
"Rarely","2016","no migration background","middle vocational","","","","","4"
"Rarely","2016","no migration background","vocational + Abi","","","","","4"
"Rarely","2016","no migration background","higher vocational","","","","","4"
