"pld0043","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very often","2015","Other degree","direct migration background","","","",""
"Very often","2015","Other degree","indirect migration background","","","",""
"Very often","2015","no degree/no degree yet","no migration background","","","",""
"Very often","2015","no degree/no degree yet","direct migration background","","","",""
"Very often","2015","no degree/no degree yet","indirect migration background","","","",""
"Often","2015","lower secondary degree","no migration background","","","",""
"Often","2015","lower secondary degree","direct migration background","","","",""
"Often","2015","lower secondary degree","indirect migration background","","","",""
"Often","2015","secondary school degree","no migration background","","","",""
"Often","2015","secondary school degree","direct migration background","","","",""
"Often","2015","secondary school degree","indirect migration background","","","",""
"Often","2015","college entrance qualification","no migration background","","","",""
"Often","2015","college entrance qualification","direct migration background","","","",""
"Often","2015","college entrance qualification","indirect migration background","","","",""
"Often","2015","Other degree","no migration background","","","",""
"Often","2015","Other degree","direct migration background","","","",""
"Often","2015","Other degree","indirect migration background","","","",""
"Often","2015","no degree/no degree yet","no migration background","","","",""
"Often","2015","no degree/no degree yet","direct migration background","","","",""
"Often","2015","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2015","lower secondary degree","no migration background","","","",""
"Sometimes","2015","lower secondary degree","direct migration background","","","",""
"Sometimes","2015","lower secondary degree","indirect migration background","","","",""
"Sometimes","2015","secondary school degree","no migration background","","","",""
"Sometimes","2015","secondary school degree","direct migration background","","","",""
"Sometimes","2015","secondary school degree","indirect migration background","","","",""
"Sometimes","2015","college entrance qualification","no migration background","","","",""
"Sometimes","2015","college entrance qualification","direct migration background","","","",""
"Sometimes","2015","college entrance qualification","indirect migration background","","","",""
"Sometimes","2015","Other degree","no migration background","","","",""
"Sometimes","2015","Other degree","direct migration background","","","",""
"Sometimes","2015","Other degree","indirect migration background","","","",""
"Sometimes","2015","no degree/no degree yet","no migration background","","","",""
"Sometimes","2015","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2015","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2015","lower secondary degree","no migration background","","","",""
"Rarely","2015","lower secondary degree","direct migration background","","","",""
"Rarely","2015","lower secondary degree","indirect migration background","","","",""
"Rarely","2015","secondary school degree","no migration background","","","",""
"Rarely","2015","secondary school degree","direct migration background","","","",""
"Rarely","2015","secondary school degree","indirect migration background","","","",""
"Rarely","2015","college entrance qualification","no migration background","","","",""
"Rarely","2015","college entrance qualification","direct migration background","","","",""
"Rarely","2015","college entrance qualification","indirect migration background","","","",""
"Rarely","2015","Other degree","no migration background","","","",""
"Rarely","2015","Other degree","direct migration background","","","",""
"Rarely","2015","Other degree","indirect migration background","","","",""
"Rarely","2015","no degree/no degree yet","no migration background","","","",""
"Rarely","2015","no degree/no degree yet","direct migration background","","","",""
"Rarely","2015","no degree/no degree yet","indirect migration background","","","",""
"Never","2015","lower secondary degree","no migration background","","","",""
"Never","2015","lower secondary degree","direct migration background","","","",""
"Never","2015","lower secondary degree","indirect migration background","","","",""
"Never","2015","secondary school degree","no migration background","","","",""
"Never","2015","secondary school degree","direct migration background","","","",""
"Never","2015","secondary school degree","indirect migration background","","","",""
"Never","2015","college entrance qualification","no migration background","","","",""
"Never","2015","college entrance qualification","direct migration background","","","",""
"Never","2015","college entrance qualification","indirect migration background","","","",""
"Never","2015","Other degree","no migration background","","","",""
"Never","2015","Other degree","direct migration background","","","",""
"Never","2015","Other degree","indirect migration background","","","",""
"Never","2015","no degree/no degree yet","no migration background","","","",""
"Never","2015","no degree/no degree yet","direct migration background","","","",""
"Never","2015","no degree/no degree yet","indirect migration background","","","",""
"Very often","2016","lower secondary degree","no migration background","","","",""
"Very often","2016","lower secondary degree","direct migration background","","","",""
"Very often","2016","lower secondary degree","indirect migration background","","","",""
"Very often","2016","secondary school degree","no migration background","","","",""
"Very often","2016","secondary school degree","direct migration background","","","",""
"Very often","2016","secondary school degree","indirect migration background","","","",""
"Very often","2016","college entrance qualification","no migration background","","","",""
"Very often","2016","college entrance qualification","direct migration background","","","",""
"Very often","2016","college entrance qualification","indirect migration background","","","",""
"Very often","2016","Other degree","no migration background","","","",""
"Very often","2016","Other degree","direct migration background","","","",""
"Very often","2016","Other degree","indirect migration background","","","",""
"Very often","2016","no degree/no degree yet","no migration background","","","",""
"Very often","2016","no degree/no degree yet","direct migration background","","","",""
"Very often","2016","no degree/no degree yet","indirect migration background","","","",""
"Often","2016","lower secondary degree","no migration background","","","",""
"Often","2016","lower secondary degree","direct migration background","","","",""
"Often","2016","lower secondary degree","indirect migration background","","","",""
"Often","2016","secondary school degree","no migration background","","","",""
"Often","2016","secondary school degree","direct migration background","","","",""
"Often","2016","secondary school degree","indirect migration background","","","",""
"Often","2016","college entrance qualification","no migration background","","","",""
"Often","2016","college entrance qualification","direct migration background","","","",""
"Often","2016","college entrance qualification","indirect migration background","","","",""
"Often","2016","Other degree","no migration background","","","",""
"Often","2016","Other degree","direct migration background","","","",""
"Often","2016","Other degree","indirect migration background","","","",""
"Often","2016","no degree/no degree yet","no migration background","","","",""
"Often","2016","no degree/no degree yet","direct migration background","","","",""
"Often","2016","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2016","lower secondary degree","no migration background","","","",""
"Sometimes","2016","lower secondary degree","direct migration background","","","",""
"Sometimes","2016","lower secondary degree","indirect migration background","","","",""
"Sometimes","2016","secondary school degree","no migration background","","","",""
"Sometimes","2016","secondary school degree","direct migration background","","","",""
"Sometimes","2016","secondary school degree","indirect migration background","","","",""
"Sometimes","2016","college entrance qualification","no migration background","","","",""
"Sometimes","2016","college entrance qualification","direct migration background","","","",""
"Sometimes","2016","college entrance qualification","indirect migration background","","","",""
"Sometimes","2016","Other degree","no migration background","","","",""
"Sometimes","2016","Other degree","direct migration background","","","",""
"Sometimes","2016","Other degree","indirect migration background","","","",""
"Sometimes","2016","no degree/no degree yet","no migration background","","","",""
"Sometimes","2016","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2016","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2016","lower secondary degree","no migration background","","","",""
"Rarely","2016","lower secondary degree","direct migration background","","","",""
"Rarely","2016","lower secondary degree","indirect migration background","","","",""
"Rarely","2016","secondary school degree","no migration background","","","",""
"Rarely","2016","secondary school degree","direct migration background","","","",""
"Rarely","2016","secondary school degree","indirect migration background","","","",""
"Rarely","2016","college entrance qualification","no migration background","","","",""
"Rarely","2016","college entrance qualification","direct migration background","","","",""
"Rarely","2016","college entrance qualification","indirect migration background","","","",""
"Rarely","2016","Other degree","no migration background","","","",""
"Rarely","2016","Other degree","direct migration background","","","",""
"Rarely","2016","Other degree","indirect migration background","","","",""
"Rarely","2016","no degree/no degree yet","no migration background","","","",""
"Rarely","2016","no degree/no degree yet","direct migration background","","","",""
"Rarely","2016","no degree/no degree yet","indirect migration background","","","",""
"Never","2016","lower secondary degree","no migration background","","","",""
"Never","2016","lower secondary degree","direct migration background","","","",""
"Never","2016","lower secondary degree","indirect migration background","","","",""
"Never","2016","secondary school degree","no migration background","","","",""
"Never","2016","secondary school degree","direct migration background","","","",""
"Never","2016","secondary school degree","indirect migration background","","","",""
"Never","2016","college entrance qualification","no migration background","","","",""
"Never","2016","college entrance qualification","direct migration background","","","",""
"Never","2016","college entrance qualification","indirect migration background","","","",""
"Never","2016","Other degree","no migration background","","","",""
"Never","2016","Other degree","direct migration background","","","",""
"Never","2016","Other degree","indirect migration background","","","",""
"Never","2016","no degree/no degree yet","no migration background","","","",""
"Never","2016","no degree/no degree yet","direct migration background","","","",""
"Never","2016","no degree/no degree yet","indirect migration background","","","",""
"Very often","2017","lower secondary degree","no migration background","","","",""
"Very often","2017","lower secondary degree","direct migration background","","","",""
"Very often","2017","lower secondary degree","indirect migration background","","","",""
"Very often","2017","secondary school degree","no migration background","","","",""
"Very often","2017","secondary school degree","direct migration background","","","",""
"Very often","2017","secondary school degree","indirect migration background","","","",""
"Very often","2017","college entrance qualification","no migration background","","","",""
"Very often","2017","college entrance qualification","direct migration background","","","",""
"Very often","2017","college entrance qualification","indirect migration background","","","",""
"Very often","2017","Other degree","no migration background","","","",""
"Very often","2017","Other degree","direct migration background","","","",""
"Very often","2017","Other degree","indirect migration background","","","",""
"Very often","2017","no degree/no degree yet","no migration background","","","",""
"Very often","2017","no degree/no degree yet","direct migration background","","","",""
"Very often","2017","no degree/no degree yet","indirect migration background","","","",""
"Often","2017","lower secondary degree","no migration background","","","",""
"Often","2017","lower secondary degree","direct migration background","","","",""
"Often","2017","lower secondary degree","indirect migration background","","","",""
"Often","2017","secondary school degree","no migration background","","","",""
"Often","2017","secondary school degree","direct migration background","","","",""
"Often","2017","secondary school degree","indirect migration background","","","",""
"Often","2017","college entrance qualification","no migration background","","","",""
"Often","2017","college entrance qualification","direct migration background","","","",""
"Often","2017","college entrance qualification","indirect migration background","","","",""
"Often","2017","Other degree","no migration background","","","",""
"Often","2017","Other degree","direct migration background","","","",""
"Often","2017","Other degree","indirect migration background","","","",""
"Often","2017","no degree/no degree yet","no migration background","","","",""
"Often","2017","no degree/no degree yet","direct migration background","","","",""
"Often","2017","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2017","lower secondary degree","no migration background","","","",""
"Sometimes","2017","lower secondary degree","direct migration background","","","",""
"Sometimes","2017","lower secondary degree","indirect migration background","","","",""
"Sometimes","2017","secondary school degree","no migration background","","","",""
"Sometimes","2017","secondary school degree","direct migration background","","","",""
"Sometimes","2017","secondary school degree","indirect migration background","","","",""
"Sometimes","2017","college entrance qualification","no migration background","","","",""
"Sometimes","2017","college entrance qualification","direct migration background","","","",""
"Sometimes","2017","college entrance qualification","indirect migration background","","","",""
"Sometimes","2017","Other degree","no migration background","","","",""
"Sometimes","2017","Other degree","direct migration background","","","",""
"Sometimes","2017","Other degree","indirect migration background","","","",""
"Sometimes","2017","no degree/no degree yet","no migration background","","","",""
"Sometimes","2017","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2017","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2017","lower secondary degree","no migration background","","","",""
"Rarely","2017","lower secondary degree","direct migration background","","","",""
"Rarely","2017","lower secondary degree","indirect migration background","","","",""
"Rarely","2017","secondary school degree","no migration background","","","",""
"Rarely","2017","secondary school degree","direct migration background","","","",""
"Rarely","2017","secondary school degree","indirect migration background","","","",""
"Rarely","2017","college entrance qualification","no migration background","","","",""
"Rarely","2017","college entrance qualification","direct migration background","","","",""
"Rarely","2017","college entrance qualification","indirect migration background","","","",""
"Rarely","2017","Other degree","no migration background","","","",""
"Rarely","2017","Other degree","direct migration background","","","",""
"Rarely","2017","Other degree","indirect migration background","","","",""
"Rarely","2017","no degree/no degree yet","no migration background","","","",""
"Rarely","2017","no degree/no degree yet","direct migration background","","","",""
"Rarely","2017","no degree/no degree yet","indirect migration background","","","",""
"Never","2017","lower secondary degree","no migration background","","","",""
"Never","2017","lower secondary degree","direct migration background","","","",""
"Never","2017","lower secondary degree","indirect migration background","","","",""
"Never","2017","secondary school degree","no migration background","","","",""
"Never","2017","secondary school degree","direct migration background","","","",""
"Never","2017","secondary school degree","indirect migration background","","","",""
"Never","2017","college entrance qualification","no migration background","","","",""
"Never","2017","college entrance qualification","direct migration background","","","",""
"Never","2017","college entrance qualification","indirect migration background","","","",""
"Never","2017","Other degree","no migration background","","","",""
"Never","2017","Other degree","direct migration background","","","",""
"Never","2017","Other degree","indirect migration background","","","",""
"Never","2017","no degree/no degree yet","no migration background","","","",""
"Never","2017","no degree/no degree yet","direct migration background","","","",""
"Never","2017","no degree/no degree yet","indirect migration background","","","",""
"Very often","2018","lower secondary degree","no migration background","114","0.0222314726531667","0.0181234257961509","0.0263395195101824"
"Very often","2018","lower secondary degree","direct migration background","20","","",""
"Very often","2018","lower secondary degree","indirect migration background","32","0.124313155013997","0.089991606687413","0.158634703340582"
"Very often","2018","secondary school degree","no migration background","181","0.0271618899893447","0.0232085988965448","0.0311151810821446"
"Very often","2018","secondary school degree","direct migration background","18","","",""
"Very often","2018","secondary school degree","indirect migration background","17","","",""
"Very often","2018","college entrance qualification","no migration background","298","0.0403984576590677","0.0356825181086513","0.0451143972094842"
"Very often","2018","college entrance qualification","direct migration background","27","","",""
"Very often","2018","college entrance qualification","indirect migration background","38","0.0845000009527387","0.0617265780511314","0.107273423854346"
"Very often","2018","Other degree","no migration background","5","","",""
"Very often","2018","Other degree","direct migration background","114","0.0412882280174882","0.0338250479564179","0.0487514080785584"
"Very often","2018","Other degree","indirect migration background","1","","",""
"Very often","2018","no degree/no degree yet","no migration background","19","","",""
"Very often","2018","no degree/no degree yet","direct migration background","19","","",""
"Very often","2018","no degree/no degree yet","indirect migration background","18","","",""
"Often","2018","lower secondary degree","no migration background","540","0.108152490206987","0.0994988903543459","0.116806090059629"
"Often","2018","lower secondary degree","direct migration background","77","0.155473233152745","0.120484033582731","0.190462432722758"
"Often","2018","lower secondary degree","indirect migration background","58","0.200432948501194","0.158789573783243","0.242076323219145"
"Often","2018","secondary school degree","no migration background","1008","0.153425168590832","0.144660419373301","0.162189917808363"
"Often","2018","secondary school degree","direct migration background","61","0.170580197003677","0.129811604263319","0.211348789744035"
"Often","2018","secondary school degree","indirect migration background","91","0.172490703375273","0.136358642508201","0.208622764242345"
"Often","2018","college entrance qualification","no migration background","1398","0.216238121358468","0.206377629783594","0.226098612933341"
"Often","2018","college entrance qualification","direct migration background","73","0.182261909967295","0.144333762814691","0.220190057119898"
"Often","2018","college entrance qualification","indirect migration background","143","0.287084013241245","0.250042010355911","0.324126016126579"
"Often","2018","Other degree","no migration background","20","","",""
"Often","2018","Other degree","direct migration background","398","0.156448770938303","0.142821509854948","0.170076032021657"
"Often","2018","Other degree","indirect migration background","6","","",""
"Often","2018","no degree/no degree yet","no migration background","86","0.17571053522052","0.13900666669288","0.21241440374816"
"Often","2018","no degree/no degree yet","direct migration background","57","0.157945695329305","0.119955597910151","0.195935792748459"
"Often","2018","no degree/no degree yet","indirect migration background","31","0.258505221988836","0.181754619522398","0.335255824455274"
"Sometimes","2018","lower secondary degree","no migration background","1456","0.278720846704598","0.266227762649682","0.291213930759514"
"Sometimes","2018","lower secondary degree","direct migration background","113","0.259584745494741","0.217251969776193","0.301917521213289"
"Sometimes","2018","lower secondary degree","indirect migration background","104","0.261363724690446","0.215657864578501","0.307069584802392"
"Sometimes","2018","secondary school degree","no migration background","2366","0.370096160997495","0.358353867508526","0.381838454486465"
"Sometimes","2018","secondary school degree","direct migration background","115","0.310542607807052","0.260390576409195","0.36069463920491"
"Sometimes","2018","secondary school degree","indirect migration background","135","0.386023512683259","0.339464239200007","0.432582786166511"
"Sometimes","2018","college entrance qualification","no migration background","2718","0.401687114958492","0.389944941357329","0.413429288559656"
"Sometimes","2018","college entrance qualification","direct migration background","153","0.397415162865875","0.349338106270006","0.445492219461744"
"Sometimes","2018","college entrance qualification","indirect migration background","215","0.371114521148437","0.331558687896626","0.410670354400248"
"Sometimes","2018","Other degree","no migration background","43","0.232547034541083","0.166465586369887","0.298628482712279"
"Sometimes","2018","Other degree","direct migration background","844","0.307792160091688","0.290477506740629","0.325106813442748"
"Sometimes","2018","Other degree","indirect migration background","15","","",""
"Sometimes","2018","no degree/no degree yet","no migration background","135","0.339458245670284","0.293789783849921","0.385126707490648"
"Sometimes","2018","no degree/no degree yet","direct migration background","96","0.199193854783064","0.157588605675497","0.240799103890632"
"Sometimes","2018","no degree/no degree yet","indirect migration background","41","0.333277313438746","0.25064144853986","0.415913178337632"
"Rarely","2018","lower secondary degree","no migration background","1593","0.328870230701933","0.315779955449973","0.341960505953892"
"Rarely","2018","lower secondary degree","direct migration background","125","0.334350334555233","0.288796680107324","0.379903989003141"
"Rarely","2018","lower secondary degree","indirect migration background","100","0.254066985918328","0.208781613184974","0.299352358651682"
"Rarely","2018","secondary school degree","no migration background","2101","0.312484496859436","0.301212158950327","0.323756834768545"
"Rarely","2018","secondary school degree","direct migration background","89","0.321347762988708","0.270732033819084","0.371963492158332"
"Rarely","2018","secondary school degree","indirect migration background","131","0.29025120071244","0.246843898847024","0.333658502577856"
"Rarely","2018","college entrance qualification","no migration background","1867","0.280217313373288","0.269460378257885","0.29097424848869"
"Rarely","2018","college entrance qualification","direct migration background","114","0.317668032824623","0.271928558292129","0.363407507357116"
"Rarely","2018","college entrance qualification","indirect migration background","144","0.192802886461249","0.160501783962978","0.225103988959521"
"Rarely","2018","Other degree","no migration background","52","0.364643541633035","0.289352855967938","0.439934227298132"
"Rarely","2018","Other degree","direct migration background","718","0.272667936110145","0.255962794185115","0.289373078035174"
"Rarely","2018","Other degree","indirect migration background","13","","",""
"Rarely","2018","no degree/no degree yet","no migration background","111","0.28214373204097","0.238740005670026","0.325547458411913"
"Rarely","2018","no degree/no degree yet","direct migration background","70","0.225168755104249","0.181657252026131","0.268680258182368"
"Rarely","2018","no degree/no degree yet","indirect migration background","20","","",""
"Never","2018","lower secondary degree","no migration background","1245","0.262024959733315","0.249772439913684","0.274277479552946"
"Never","2018","lower secondary degree","direct migration background","77","0.206972316720157","0.167852231922583","0.246092401517732"
"Never","2018","lower secondary degree","indirect migration background","61","0.159823185876034","0.121704391836131","0.197941979915938"
"Never","2018","secondary school degree","no migration background","839","0.136832283562893","0.128474321507267","0.145190245618518"
"Never","2018","secondary school degree","direct migration background","44","0.13505486164422","0.0980103727776962","0.172099350510744"
"Never","2018","secondary school degree","indirect migration background","46","0.0963842458548097","0.06816025844866","0.124608233260959"
"Never","2018","college entrance qualification","no migration background","415","0.0614589926506843","0.0557064517688596","0.0672115335325091"
"Never","2018","college entrance qualification","direct migration background","31","0.0592664726493517","0.0360688005015453","0.0824641447971581"
"Never","2018","college entrance qualification","indirect migration background","33","0.0644985781963298","0.0443859846733593","0.0846111717193004"
"Never","2018","Other degree","no migration background","37","0.263450071675622","0.194545423250626","0.332354720100617"
"Never","2018","Other degree","direct migration background","656","0.221802904842376","0.206218321888765","0.237387487795987"
"Never","2018","Other degree","indirect migration background","14","","",""
"Never","2018","no degree/no degree yet","no migration background","62","0.153551224881213","0.118781596559785","0.188320853202642"
"Never","2018","no degree/no degree yet","direct migration background","112","0.374341158367375","0.323927403759994","0.424754912974755"
"Never","2018","no degree/no degree yet","indirect migration background","15","","",""
