"pld0043","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2011","66 and older","vocational + Abi","","","","","3"
"Sometimes","2011","66 and older","higher vocational","","","","","3"
"Sometimes","2011","66 and older","higher education","","","","","3"
"Very often","2011","66 and older","in school","","","","","1"
"Very often","2011","66 and older","inadequately","","","","","1"
"Very often","2011","66 and older","general elemantary","","","","","1"
"Very often","2011","66 and older","middle vocational","","","","","1"
"Very often","2011","66 and older","vocational + Abi","","","","","1"
"Very often","2011","66 and older","higher vocational","","","","","1"
"Very often","2011","66 and older","higher education","","","","","1"
"Very often","2011","16-34 y.","vocational + Abi","","","","","1"
"Very often","2011","16-34 y.","higher vocational","","","","","1"
"Very often","2011","16-34 y.","higher education","","","","","1"
"Very often","2011","35-65 y.","in school","","","","","1"
"Very often","2011","35-65 y.","inadequately","","","","","1"
"Very often","2011","35-65 y.","general elemantary","","","","","1"
"Very often","2011","35-65 y.","middle vocational","","","","","1"
"Very often","2011","35-65 y.","vocational + Abi","","","","","1"
"Very often","2011","35-65 y.","higher vocational","","","","","1"
"Very often","2011","35-65 y.","higher education","","","","","1"
"Very often","2011","16-34 y.","general elemantary","","","","","1"
"Very often","2011","16-34 y.","inadequately","","","","","1"
"Very often","2011","16-34 y.","middle vocational","","","","","1"
"Very often","2011","16-34 y.","in school","","","","","1"
"Never","2012","16-34 y.","in school","","","","","5"
"Never","2012","16-34 y.","inadequately","","","","","5"
"Never","2012","16-34 y.","general elemantary","","","","","5"
"Never","2012","16-34 y.","middle vocational","","","","","5"
"Never","2012","16-34 y.","vocational + Abi","","","","","5"
"Never","2012","35-65 y.","middle vocational","","","","","5"
"Never","2012","35-65 y.","vocational + Abi","","","","","5"
"Never","2012","35-65 y.","higher vocational","","","","","5"
"Never","2012","35-65 y.","higher education","","","","","5"
"Never","2012","66 and older","in school","","","","","5"
"Never","2012","66 and older","inadequately","","","","","5"
"Never","2012","66 and older","general elemantary","","","","","5"
"Never","2012","66 and older","middle vocational","","","","","5"
"Never","2012","66 and older","vocational + Abi","","","","","5"
"Never","2012","66 and older","higher vocational","","","","","5"
"Never","2012","66 and older","higher education","","","","","5"
"Never","2012","16-34 y.","higher vocational","","","","","5"
"Never","2012","16-34 y.","higher education","","","","","5"
"Never","2012","35-65 y.","in school","","","","","5"
"Never","2012","35-65 y.","inadequately","","","","","5"
"Never","2012","35-65 y.","general elemantary","","","","","5"
"Often","2012","66 and older","middle vocational","","","","","2"
"Often","2012","66 and older","vocational + Abi","","","","","2"
"Often","2012","66 and older","higher vocational","","","","","2"
"Often","2012","35-65 y.","middle vocational","","","","","2"
"Often","2012","66 and older","in school","","","","","2"
"Often","2012","66 and older","inadequately","","","","","2"
"Often","2012","66 and older","general elemantary","","","","","2"
"Often","2012","66 and older","higher education","","","","","2"
"Often","2012","16-34 y.","in school","","","","","2"
"Often","2012","16-34 y.","inadequately","","","","","2"
"Often","2012","16-34 y.","general elemantary","","","","","2"
"Often","2012","16-34 y.","vocational + Abi","","","","","2"
"Often","2012","16-34 y.","higher vocational","","","","","2"
"Often","2012","16-34 y.","higher education","","","","","2"
"Often","2012","35-65 y.","in school","","","","","2"
"Often","2012","35-65 y.","inadequately","","","","","2"
"Often","2012","35-65 y.","general elemantary","","","","","2"
"Often","2012","35-65 y.","vocational + Abi","","","","","2"
"Often","2012","35-65 y.","higher vocational","","","","","2"
"Often","2012","35-65 y.","higher education","","","","","2"
"Often","2012","16-34 y.","middle vocational","","","","","2"
"Rarely","2012","66 and older","middle vocational","","","","","4"
"Rarely","2012","66 and older","vocational + Abi","","","","","4"
"Rarely","2012","66 and older","in school","","","","","4"
"Rarely","2012","66 and older","inadequately","","","","","4"
"Rarely","2012","66 and older","general elemantary","","","","","4"
"Rarely","2012","66 and older","higher vocational","","","","","4"
"Rarely","2012","66 and older","higher education","","","","","4"
"Rarely","2012","16-34 y.","in school","","","","","4"
"Rarely","2012","16-34 y.","inadequately","","","","","4"
"Rarely","2012","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2012","16-34 y.","higher vocational","","","","","4"
"Rarely","2012","16-34 y.","higher education","","","","","4"
"Rarely","2012","35-65 y.","in school","","","","","4"
"Rarely","2012","35-65 y.","inadequately","","","","","4"
"Rarely","2012","35-65 y.","general elemantary","","","","","4"
"Rarely","2012","35-65 y.","middle vocational","","","","","4"
"Rarely","2012","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2012","35-65 y.","higher vocational","","","","","4"
"Rarely","2012","35-65 y.","higher education","","","","","4"
"Rarely","2012","16-34 y.","general elemantary","","","","","4"
"Rarely","2012","16-34 y.","middle vocational","","","","","4"
"Sometimes","2012","16-34 y.","in school","","","","","3"
"Sometimes","2012","16-34 y.","inadequately","","","","","3"
"Sometimes","2012","16-34 y.","general elemantary","","","","","3"
"Sometimes","2012","16-34 y.","middle vocational","","","","","3"
"Sometimes","2012","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2012","16-34 y.","higher vocational","","","","","3"
"Sometimes","2012","16-34 y.","higher education","","","","","3"
"Sometimes","2012","35-65 y.","higher education","","","","","3"
"Sometimes","2012","66 and older","in school","","","","","3"
"Sometimes","2012","66 and older","higher vocational","","","","","3"
"Sometimes","2012","35-65 y.","higher vocational","","","","","3"
"Sometimes","2012","66 and older","higher education","","","","","3"
"Sometimes","2012","66 and older","vocational + Abi","","","","","3"
"Sometimes","2012","35-65 y.","in school","","","","","3"
"Sometimes","2012","35-65 y.","inadequately","","","","","3"
"Sometimes","2012","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2012","66 and older","general elemantary","","","","","3"
"Sometimes","2012","35-65 y.","general elemantary","","","","","3"
"Sometimes","2012","35-65 y.","middle vocational","","","","","3"
"Sometimes","2012","66 and older","middle vocational","","","","","3"
"Sometimes","2012","66 and older","inadequately","","","","","3"
"Very often","2012","16-34 y.","vocational + Abi","","","","","1"
"Very often","2012","16-34 y.","higher vocational","","","","","1"
"Very often","2012","16-34 y.","higher education","","","","","1"
"Very often","2012","35-65 y.","in school","","","","","1"
"Very often","2012","66 and older","in school","","","","","1"
"Very often","2012","66 and older","inadequately","","","","","1"
"Very often","2012","66 and older","general elemantary","","","","","1"
"Very often","2012","66 and older","middle vocational","","","","","1"
"Very often","2012","66 and older","vocational + Abi","","","","","1"
"Very often","2012","66 and older","higher vocational","","","","","1"
"Very often","2012","66 and older","higher education","","","","","1"
"Very often","2012","35-65 y.","higher vocational","","","","","1"
"Very often","2012","35-65 y.","higher education","","","","","1"
"Very often","2012","35-65 y.","vocational + Abi","","","","","1"
"Very often","2012","16-34 y.","middle vocational","","","","","1"
"Very often","2012","35-65 y.","middle vocational","","","","","1"
"Very often","2012","16-34 y.","in school","","","","","1"
"Very often","2012","16-34 y.","inadequately","","","","","1"
"Very often","2012","16-34 y.","general elemantary","","","","","1"
"Very often","2012","35-65 y.","inadequately","","","","","1"
"Very often","2012","35-65 y.","general elemantary","","","","","1"
"Never","2013","16-34 y.","in school","20","","","","5"
"Never","2013","16-34 y.","inadequately","32","0.191578960266722","0.121457957882027","0.261699962651417","5"
"Never","2013","16-34 y.","general elemantary","106","0.114120026800754","0.0931482071817848","0.135091846419723","5"
"Never","2013","16-34 y.","middle vocational","223","0.0714191845744922","0.0611631773353985","0.0816751918135858","5"
"Never","2013","16-34 y.","vocational + Abi","23","","","","5"
"Never","2013","16-34 y.","higher vocational","13","","","","5"
"Never","2013","16-34 y.","higher education","37","0.0308966846955329","0.0189507111078689","0.042842658283197","5"
"Never","2013","35-65 y.","in school","","","","","5"
"Never","2013","35-65 y.","inadequately","57","0.413239434234112","0.336700771981477","0.489778096486748","5"
"Never","2013","35-65 y.","general elemantary","216","0.233200014307503","0.206588624397067","0.25981140421794","5"
"Never","2013","35-65 y.","middle vocational","1156","0.157981003657438","0.149697927850098","0.166264079464779","5"
"Never","2013","35-65 y.","vocational + Abi","104","0.0713480518204689","0.0569979030909619","0.085698200549976","5"
"Never","2013","35-65 y.","higher vocational","101","0.10149691077393","0.0842884542870955","0.118705367260764","5"
"Never","2013","35-65 y.","higher education","237","0.0627174355276196","0.0550786903305297","0.0703561807247096","5"
"Never","2013","66 and older","in school","","","","","5"
"Never","2013","66 and older","inadequately","21","","","","5"
"Never","2013","66 and older","general elemantary","332","0.471916815448416","0.435628669364843","0.508204961531988","5"
"Never","2013","66 and older","middle vocational","895","0.36143950599918","0.342796682199048","0.380082329799313","5"
"Never","2013","66 and older","vocational + Abi","32","0.274989155600537","0.195100060303637","0.354878250897436","5"
"Never","2013","66 and older","higher vocational","81","0.242863645088384","0.198193767284444","0.287533522892323","5"
"Never","2013","66 and older","higher education","173","0.158760569761228","0.137666296286743","0.179854843235714","5"
"Often","2013","66 and older","in school","","","","","2"
"Often","2013","66 and older","inadequately","2","","","","2"
"Often","2013","66 and older","general elemantary","32","0.0430786873721247","0.0283199151523603","0.057837459591889","2"
"Often","2013","66 and older","middle vocational","173","0.0644126460407426","0.0548864261218307","0.0739388659596546","2"
"Often","2013","66 and older","vocational + Abi","8","","","","2"
"Often","2013","66 and older","higher vocational","32","0.0815881275280543","0.0530727787652762","0.110103476290832","2"
"Often","2013","16-34 y.","in school","145","0.277254299173875","0.23561642877902","0.318892169568731","2"
"Often","2013","16-34 y.","inadequately","20","","","","2"
"Often","2013","16-34 y.","general elemantary","182","0.203922338031373","0.177347057418796","0.230497618643951","2"
"Often","2013","16-34 y.","middle vocational","498","0.233327702152046","0.216483553741799","0.250171850562292","2"
"Often","2013","16-34 y.","vocational + Abi","81","0.212293846035964","0.17309161608076","0.251496075991168","2"
"Often","2013","16-34 y.","higher vocational","27","","","","2"
"Often","2013","16-34 y.","higher education","183","0.265941930577059","0.235439167091893","0.296444694062226","2"
"Often","2013","35-65 y.","in school","","","","","2"
"Often","2013","35-65 y.","inadequately","15","","","","2"
"Often","2013","35-65 y.","general elemantary","134","0.139379994789014","0.117584428142021","0.161175561436007","2"
"Often","2013","35-65 y.","middle vocational","1029","0.131703139448829","0.124023153310524","0.139383125587134","2"
"Often","2013","66 and older","higher education","163","0.14065665873973","0.120588989061135","0.160724328418324","2"
"Often","2013","35-65 y.","vocational + Abi","232","0.177249371099782","0.155959878121807","0.198538864077757","2"
"Often","2013","35-65 y.","higher vocational","180","0.133436282145327","0.114058996738819","0.152813567551834","2"
"Often","2013","35-65 y.","higher education","784","0.193461788597227","0.181016565632017","0.205907011562437","2"
"Rarely","2013","66 and older","in school","","","","","4"
"Rarely","2013","66 and older","inadequately","15","","","","4"
"Rarely","2013","66 and older","general elemantary","241","0.316923949263336","0.283102443055068","0.350745455471604","4"
"Rarely","2013","66 and older","middle vocational","919","0.352740781799335","0.334198643310473","0.371282920288197","4"
"Rarely","2013","66 and older","vocational + Abi","47","0.372021096686948","0.285541475344142","0.458500718029755","4"
"Rarely","2013","16-34 y.","in school","83","0.16708777403981","0.132387847042415","0.201787701037206","4"
"Rarely","2013","16-34 y.","vocational + Abi","103","0.231819248974305","0.191364789050004","0.272273708898606","4"
"Rarely","2013","16-34 y.","higher vocational","46","0.279380946580984","0.205581147157366","0.353180746004602","4"
"Rarely","2013","16-34 y.","higher education","207","0.250490753965075","0.220577413262984","0.280404094667167","4"
"Rarely","2013","35-65 y.","in school","","","","","4"
"Rarely","2013","35-65 y.","inadequately","52","0.351621416303105","0.277404736943316","0.425838095662893","4"
"Rarely","2013","66 and older","higher vocational","132","0.33844714445097","0.289155403058163","0.387738885843776","4"
"Rarely","2013","66 and older","higher education","409","0.363466176005545","0.335702550269947","0.391229801741142","4"
"Rarely","2013","35-65 y.","vocational + Abi","405","0.330183883650715","0.303966183765551","0.35640158353588","4"
"Rarely","2013","35-65 y.","higher vocational","429","0.362880779305877","0.335480937522995","0.390280621088759","4"
"Rarely","2013","35-65 y.","higher education","1123","0.304818585742054","0.290315433470577","0.319321738013531","4"
"Rarely","2013","16-34 y.","general elemantary","234","0.248009052886605","0.219524604582342","0.276493501190869","4"
"Rarely","2013","35-65 y.","general elemantary","305","0.331221663060153","0.301603188377269","0.360840137743037","4"
"Rarely","2013","35-65 y.","middle vocational","2502","0.341227339920613","0.330459763795053","0.351994916046173","4"
"Rarely","2013","16-34 y.","inadequately","30","0.358167350142011","0.272737566658355","0.443597133625666","4"
"Rarely","2013","16-34 y.","middle vocational","701","0.276792515805957","0.258974077033938","0.294610954577976","4"
"Sometimes","2013","16-34 y.","in school","167","0.467964181713869","0.421551854203069","0.51437650922467","3"
"Sometimes","2013","16-34 y.","inadequately","31","0.261404301870427","0.183112703783728","0.339695899957126","3"
"Sometimes","2013","16-34 y.","general elemantary","308","0.366228607653941","0.334451805643721","0.39800540966416","3"
"Sometimes","2013","16-34 y.","middle vocational","910","0.382202820063496","0.36285059411773","0.401555046009262","3"
"Sometimes","2013","16-34 y.","vocational + Abi","192","0.443954824209066","0.396324407781044","0.491585240637088","3"
"Sometimes","2013","16-34 y.","higher vocational","50","0.425179100843312","0.343866819086392","0.506491382600232","3"
"Sometimes","2013","16-34 y.","higher education","344","0.412478353920759","0.378492899022406","0.446463808819113","3"
"Sometimes","2013","35-65 y.","higher vocational","449","0.380293902550165","0.352630328784974","0.407957476315357","3"
"Sometimes","2013","35-65 y.","higher education","1599","0.409203666286625","0.393712601781231","0.424694730792018","3"
"Sometimes","2013","66 and older","in school","","","","","3"
"Sometimes","2013","35-65 y.","inadequately","31","0.165327529072359","0.107587079462914","0.223067978681803","3"
"Sometimes","2013","35-65 y.","middle vocational","2622","0.353671339873253","0.342813213347406","0.364529466399099","3"
"Sometimes","2013","35-65 y.","vocational + Abi","463","0.398022491648352","0.370733794896818","0.425311188399885","3"
"Sometimes","2013","66 and older","inadequately","10","","","","3"
"Sometimes","2013","66 and older","general elemantary","119","0.165177572987807","0.138184428480475","0.192170717495139","3"
"Sometimes","2013","66 and older","higher vocational","104","0.319375520486327","0.270807427077443","0.367943613895211","3"
"Sometimes","2013","35-65 y.","in school","","","","","3"
"Sometimes","2013","35-65 y.","general elemantary","289","0.279137746526222","0.250908606334836","0.307366886717608","3"
"Sometimes","2013","66 and older","middle vocational","533","0.205521944470894","0.189841335865058","0.221202553076731","3"
"Sometimes","2013","66 and older","vocational + Abi","33","0.273504319977951","0.193749657530085","0.353258982425818","3"
"Sometimes","2013","66 and older","higher education","383","0.313228153670697","0.286456815853845","0.339999491487549","3"
"Very often","2013","16-34 y.","middle vocational","90","0.0362577774040091","0.0288131656448175","0.0437023891632006","1"
"Very often","2013","16-34 y.","vocational + Abi","19","","","","1"
"Very often","2013","16-34 y.","higher vocational","6","","","","1"
"Very often","2013","16-34 y.","higher education","35","0.0401922768415734","0.026632766870978","0.0537517868121689","1"
"Very often","2013","35-65 y.","in school","","","","","1"
"Very often","2013","66 and older","in school","","","","","1"
"Very often","2013","66 and older","inadequately","","","","","1"
"Very often","2013","66 and older","general elemantary","3","","","","1"
"Very often","2013","66 and older","middle vocational","31","0.0158851216898478","0.0110332307125067","0.0207370126671889","1"
"Very often","2013","66 and older","vocational + Abi","","","","","1"
"Very often","2013","66 and older","higher vocational","5","","","","1"
"Very often","2013","66 and older","higher education","25","","","","1"
"Very often","2013","35-65 y.","vocational + Abi","32","0.0231962017806819","0.014804482171132","0.0315879213902318","1"
"Very often","2013","35-65 y.","higher vocational","24","","","","1"
"Very often","2013","35-65 y.","higher education","127","0.0297985238464748","0.0244415324442074","0.0351555152487422","1"
"Very often","2013","16-34 y.","general elemantary","53","0.0677199746273269","0.0511470436259544","0.0842929056286994","1"
"Very often","2013","35-65 y.","general elemantary","26","","","","1"
"Very often","2013","35-65 y.","middle vocational","139","0.0154171770998672","0.0126191184397916","0.0182152357599428","1"
"Very often","2013","16-34 y.","in school","29","","","","1"
"Very often","2013","16-34 y.","inadequately","8","","","","1"
"Very often","2013","35-65 y.","inadequately","4","","","","1"
"Never","2014","16-34 y.","in school","","","","","5"
"Never","2014","16-34 y.","inadequately","","","","","5"
"Never","2014","16-34 y.","general elemantary","","","","","5"
"Never","2014","16-34 y.","middle vocational","","","","","5"
"Never","2014","16-34 y.","vocational + Abi","","","","","5"
"Never","2014","16-34 y.","higher vocational","","","","","5"
"Never","2014","16-34 y.","higher education","","","","","5"
"Never","2014","35-65 y.","in school","","","","","5"
"Never","2014","35-65 y.","inadequately","","","","","5"
"Never","2014","35-65 y.","general elemantary","","","","","5"
"Never","2014","35-65 y.","middle vocational","","","","","5"
"Never","2014","35-65 y.","vocational + Abi","","","","","5"
"Never","2014","35-65 y.","higher vocational","","","","","5"
"Never","2014","35-65 y.","higher education","","","","","5"
"Never","2014","66 and older","in school","","","","","5"
"Never","2014","66 and older","inadequately","","","","","5"
"Never","2014","66 and older","general elemantary","","","","","5"
"Never","2014","66 and older","middle vocational","","","","","5"
"Never","2014","66 and older","vocational + Abi","","","","","5"
"Never","2014","66 and older","higher vocational","","","","","5"
"Never","2014","66 and older","higher education","","","","","5"
"Often","2014","66 and older","vocational + Abi","","","","","2"
"Often","2014","66 and older","middle vocational","","","","","2"
"Often","2014","66 and older","higher vocational","","","","","2"
"Often","2014","66 and older","higher education","","","","","2"
"Often","2014","35-65 y.","middle vocational","","","","","2"
"Often","2014","35-65 y.","vocational + Abi","","","","","2"
"Often","2014","66 and older","in school","","","","","2"
"Often","2014","66 and older","inadequately","","","","","2"
"Often","2014","66 and older","general elemantary","","","","","2"
"Often","2014","16-34 y.","in school","","","","","2"
"Often","2014","16-34 y.","inadequately","","","","","2"
"Often","2014","16-34 y.","general elemantary","","","","","2"
"Often","2014","16-34 y.","middle vocational","","","","","2"
"Often","2014","16-34 y.","vocational + Abi","","","","","2"
"Often","2014","16-34 y.","higher vocational","","","","","2"
"Often","2014","16-34 y.","higher education","","","","","2"
"Often","2014","35-65 y.","in school","","","","","2"
"Often","2014","35-65 y.","inadequately","","","","","2"
"Often","2014","35-65 y.","general elemantary","","","","","2"
"Often","2014","35-65 y.","higher vocational","","","","","2"
"Often","2014","35-65 y.","higher education","","","","","2"
"Rarely","2014","66 and older","in school","","","","","4"
"Rarely","2014","66 and older","inadequately","","","","","4"
"Rarely","2014","66 and older","general elemantary","","","","","4"
"Rarely","2014","66 and older","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","in school","","","","","4"
"Rarely","2014","16-34 y.","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2014","16-34 y.","higher vocational","","","","","4"
"Rarely","2014","16-34 y.","higher education","","","","","4"
"Rarely","2014","35-65 y.","in school","","","","","4"
"Rarely","2014","35-65 y.","inadequately","","","","","4"
"Rarely","2014","66 and older","vocational + Abi","","","","","4"
"Rarely","2014","66 and older","higher vocational","","","","","4"
"Rarely","2014","66 and older","higher education","","","","","4"
"Rarely","2014","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2014","35-65 y.","higher vocational","","","","","4"
"Rarely","2014","35-65 y.","higher education","","","","","4"
"Rarely","2014","35-65 y.","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","inadequately","","","","","4"
"Rarely","2014","35-65 y.","general elemantary","","","","","4"
"Rarely","2014","16-34 y.","general elemantary","","","","","4"
"Sometimes","2014","16-34 y.","in school","","","","","3"
"Sometimes","2014","16-34 y.","inadequately","","","","","3"
"Sometimes","2014","16-34 y.","general elemantary","","","","","3"
"Sometimes","2014","16-34 y.","middle vocational","","","","","3"
"Sometimes","2014","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2014","16-34 y.","higher vocational","","","","","3"
"Sometimes","2014","16-34 y.","higher education","","","","","3"
"Sometimes","2014","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2014","35-65 y.","higher vocational","","","","","3"
"Sometimes","2014","35-65 y.","higher education","","","","","3"
"Sometimes","2014","66 and older","in school","","","","","3"
"Sometimes","2014","66 and older","vocational + Abi","","","","","3"
"Sometimes","2014","66 and older","higher vocational","","","","","3"
"Sometimes","2014","35-65 y.","in school","","","","","3"
"Sometimes","2014","35-65 y.","inadequately","","","","","3"
"Sometimes","2014","35-65 y.","general elemantary","","","","","3"
"Sometimes","2014","35-65 y.","middle vocational","","","","","3"
"Sometimes","2014","66 and older","inadequately","","","","","3"
"Sometimes","2014","66 and older","general elemantary","","","","","3"
"Sometimes","2014","66 and older","middle vocational","","","","","3"
"Sometimes","2014","66 and older","higher education","","","","","3"
"Very often","2014","66 and older","in school","","","","","1"
"Very often","2014","66 and older","inadequately","","","","","1"
"Very often","2014","66 and older","general elemantary","","","","","1"
"Very often","2014","66 and older","middle vocational","","","","","1"
"Very often","2014","66 and older","vocational + Abi","","","","","1"
"Very often","2014","66 and older","higher vocational","","","","","1"
"Very often","2014","66 and older","higher education","","","","","1"
"Very often","2014","16-34 y.","vocational + Abi","","","","","1"
"Very often","2014","16-34 y.","higher vocational","","","","","1"
"Very often","2014","16-34 y.","higher education","","","","","1"
"Very often","2014","35-65 y.","in school","","","","","1"
"Very often","2014","35-65 y.","inadequately","","","","","1"
"Very often","2014","35-65 y.","higher vocational","","","","","1"
"Very often","2014","35-65 y.","vocational + Abi","","","","","1"
"Very often","2014","35-65 y.","higher education","","","","","1"
"Very often","2014","16-34 y.","in school","","","","","1"
"Very often","2014","16-34 y.","inadequately","","","","","1"
"Very often","2014","16-34 y.","general elemantary","","","","","1"
"Very often","2014","16-34 y.","middle vocational","","","","","1"
"Very often","2014","35-65 y.","general elemantary","","","","","1"
"Very often","2014","35-65 y.","middle vocational","","","","","1"
"Never","2015","16-34 y.","in school","","","","","5"
"Never","2015","16-34 y.","inadequately","","","","","5"
"Never","2015","16-34 y.","general elemantary","","","","","5"
"Never","2015","16-34 y.","middle vocational","","","","","5"
"Never","2015","16-34 y.","vocational + Abi","","","","","5"
"Never","2015","35-65 y.","middle vocational","","","","","5"
"Never","2015","35-65 y.","vocational + Abi","","","","","5"
"Never","2015","35-65 y.","higher vocational","","","","","5"
"Never","2015","35-65 y.","higher education","","","","","5"
"Never","2015","66 and older","in school","","","","","5"
"Never","2015","66 and older","inadequately","","","","","5"
"Never","2015","66 and older","general elemantary","","","","","5"
"Never","2015","66 and older","middle vocational","","","","","5"
"Never","2015","66 and older","vocational + Abi","","","","","5"
"Never","2015","66 and older","higher vocational","","","","","5"
"Never","2015","66 and older","higher education","","","","","5"
"Never","2015","16-34 y.","higher vocational","","","","","5"
"Never","2015","16-34 y.","higher education","","","","","5"
"Never","2015","35-65 y.","in school","","","","","5"
"Never","2015","35-65 y.","inadequately","","","","","5"
"Never","2015","35-65 y.","general elemantary","","","","","5"
"Often","2015","66 and older","in school","","","","","2"
"Often","2015","66 and older","inadequately","","","","","2"
"Often","2015","66 and older","general elemantary","","","","","2"
"Often","2015","66 and older","middle vocational","","","","","2"
"Often","2015","66 and older","vocational + Abi","","","","","2"
"Often","2015","66 and older","higher vocational","","","","","2"
"Often","2015","66 and older","higher education","","","","","2"
"Often","2015","16-34 y.","in school","","","","","2"
"Often","2015","16-34 y.","inadequately","","","","","2"
"Often","2015","16-34 y.","general elemantary","","","","","2"
"Often","2015","16-34 y.","middle vocational","","","","","2"
"Often","2015","16-34 y.","vocational + Abi","","","","","2"
"Often","2015","16-34 y.","higher vocational","","","","","2"
"Often","2015","16-34 y.","higher education","","","","","2"
"Often","2015","35-65 y.","in school","","","","","2"
"Often","2015","35-65 y.","inadequately","","","","","2"
"Often","2015","35-65 y.","general elemantary","","","","","2"
"Often","2015","35-65 y.","middle vocational","","","","","2"
"Often","2015","35-65 y.","vocational + Abi","","","","","2"
"Often","2015","35-65 y.","higher education","","","","","2"
"Often","2015","35-65 y.","higher vocational","","","","","2"
"Rarely","2015","66 and older","middle vocational","","","","","4"
"Rarely","2015","66 and older","vocational + Abi","","","","","4"
"Rarely","2015","66 and older","in school","","","","","4"
"Rarely","2015","66 and older","inadequately","","","","","4"
"Rarely","2015","66 and older","general elemantary","","","","","4"
"Rarely","2015","66 and older","higher vocational","","","","","4"
"Rarely","2015","66 and older","higher education","","","","","4"
"Rarely","2015","16-34 y.","in school","","","","","4"
"Rarely","2015","16-34 y.","inadequately","","","","","4"
"Rarely","2015","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2015","16-34 y.","higher vocational","","","","","4"
"Rarely","2015","16-34 y.","higher education","","","","","4"
"Rarely","2015","35-65 y.","in school","","","","","4"
"Rarely","2015","35-65 y.","inadequately","","","","","4"
"Rarely","2015","35-65 y.","general elemantary","","","","","4"
"Rarely","2015","35-65 y.","middle vocational","","","","","4"
"Rarely","2015","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2015","35-65 y.","higher vocational","","","","","4"
"Rarely","2015","35-65 y.","higher education","","","","","4"
"Rarely","2015","16-34 y.","general elemantary","","","","","4"
"Rarely","2015","16-34 y.","middle vocational","","","","","4"
"Sometimes","2015","16-34 y.","in school","","","","","3"
"Sometimes","2015","16-34 y.","inadequately","","","","","3"
"Sometimes","2015","16-34 y.","general elemantary","","","","","3"
"Sometimes","2015","16-34 y.","middle vocational","","","","","3"
"Sometimes","2015","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2015","16-34 y.","higher vocational","","","","","3"
"Sometimes","2015","16-34 y.","higher education","","","","","3"
"Sometimes","2015","66 and older","in school","","","","","3"
"Sometimes","2015","66 and older","inadequately","","","","","3"
"Sometimes","2015","35-65 y.","in school","","","","","3"
"Sometimes","2015","35-65 y.","inadequately","","","","","3"
"Sometimes","2015","35-65 y.","general elemantary","","","","","3"
"Sometimes","2015","35-65 y.","middle vocational","","","","","3"
"Sometimes","2015","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2015","35-65 y.","higher vocational","","","","","3"
"Sometimes","2015","35-65 y.","higher education","","","","","3"
"Sometimes","2015","66 and older","general elemantary","","","","","3"
"Sometimes","2015","66 and older","middle vocational","","","","","3"
"Sometimes","2015","66 and older","vocational + Abi","","","","","3"
"Sometimes","2015","66 and older","higher vocational","","","","","3"
"Sometimes","2015","66 and older","higher education","","","","","3"
"Very often","2015","16-34 y.","vocational + Abi","","","","","1"
"Very often","2015","16-34 y.","higher vocational","","","","","1"
"Very often","2015","16-34 y.","higher education","","","","","1"
"Very often","2015","35-65 y.","in school","","","","","1"
"Very often","2015","66 and older","in school","","","","","1"
"Very often","2015","66 and older","inadequately","","","","","1"
"Very often","2015","66 and older","general elemantary","","","","","1"
"Very often","2015","66 and older","middle vocational","","","","","1"
"Very often","2015","66 and older","vocational + Abi","","","","","1"
"Very often","2015","66 and older","higher vocational","","","","","1"
"Very often","2015","66 and older","higher education","","","","","1"
"Very often","2015","16-34 y.","inadequately","","","","","1"
"Very often","2015","16-34 y.","middle vocational","","","","","1"
"Very often","2015","35-65 y.","general elemantary","","","","","1"
"Very often","2015","16-34 y.","in school","","","","","1"
"Very often","2015","16-34 y.","general elemantary","","","","","1"
"Very often","2015","35-65 y.","inadequately","","","","","1"
"Very often","2015","35-65 y.","middle vocational","","","","","1"
"Very often","2015","35-65 y.","vocational + Abi","","","","","1"
"Very often","2015","35-65 y.","higher vocational","","","","","1"
"Very often","2015","35-65 y.","higher education","","","","","1"
"Never","2016","16-34 y.","in school","","","","","5"
"Never","2016","16-34 y.","inadequately","","","","","5"
"Never","2016","16-34 y.","general elemantary","","","","","5"
"Never","2016","16-34 y.","middle vocational","","","","","5"
"Never","2016","16-34 y.","vocational + Abi","","","","","5"
"Never","2016","16-34 y.","higher vocational","","","","","5"
"Never","2016","16-34 y.","higher education","","","","","5"
"Never","2016","35-65 y.","in school","","","","","5"
"Never","2016","35-65 y.","inadequately","","","","","5"
"Never","2016","35-65 y.","general elemantary","","","","","5"
"Never","2016","35-65 y.","middle vocational","","","","","5"
"Never","2016","35-65 y.","vocational + Abi","","","","","5"
