"pld0043","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2014","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2014","35-65 y.","lower secondary degree","","","",""
"Rarely","2014","35-65 y.","secondary school degree","","","",""
"Rarely","2014","35-65 y.","college entrance qualification","","","",""
"Rarely","2014","35-65 y.","Other degree","","","",""
"Rarely","2014","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2014","66 and older","lower secondary degree","","","",""
"Rarely","2014","66 and older","secondary school degree","","","",""
"Rarely","2014","66 and older","college entrance qualification","","","",""
"Rarely","2014","66 and older","Other degree","","","",""
"Rarely","2014","66 and older","no degree/no degree yet","","","",""
"Never","2014","16-34 y.","lower secondary degree","","","",""
"Never","2014","16-34 y.","secondary school degree","","","",""
"Never","2014","16-34 y.","college entrance qualification","","","",""
"Never","2014","16-34 y.","Other degree","","","",""
"Never","2014","16-34 y.","no degree/no degree yet","","","",""
"Never","2014","35-65 y.","lower secondary degree","","","",""
"Never","2014","35-65 y.","secondary school degree","","","",""
"Never","2014","35-65 y.","college entrance qualification","","","",""
"Never","2014","35-65 y.","Other degree","","","",""
"Never","2014","35-65 y.","no degree/no degree yet","","","",""
"Never","2014","66 and older","lower secondary degree","","","",""
"Never","2014","66 and older","secondary school degree","","","",""
"Never","2014","66 and older","college entrance qualification","","","",""
"Never","2014","66 and older","Other degree","","","",""
"Never","2014","66 and older","no degree/no degree yet","","","",""
"Very often","2015","16-34 y.","lower secondary degree","","","",""
"Very often","2015","16-34 y.","secondary school degree","","","",""
"Very often","2015","16-34 y.","college entrance qualification","","","",""
"Very often","2015","16-34 y.","Other degree","","","",""
"Very often","2015","16-34 y.","no degree/no degree yet","","","",""
"Very often","2015","35-65 y.","lower secondary degree","","","",""
"Very often","2015","35-65 y.","secondary school degree","","","",""
"Very often","2015","35-65 y.","college entrance qualification","","","",""
"Very often","2015","35-65 y.","Other degree","","","",""
"Very often","2015","35-65 y.","no degree/no degree yet","","","",""
"Very often","2015","66 and older","lower secondary degree","","","",""
"Very often","2015","66 and older","secondary school degree","","","",""
"Very often","2015","66 and older","college entrance qualification","","","",""
"Very often","2015","66 and older","Other degree","","","",""
"Very often","2015","66 and older","no degree/no degree yet","","","",""
"Often","2015","16-34 y.","lower secondary degree","","","",""
"Often","2015","16-34 y.","secondary school degree","","","",""
"Often","2015","16-34 y.","college entrance qualification","","","",""
"Often","2015","16-34 y.","Other degree","","","",""
"Often","2015","16-34 y.","no degree/no degree yet","","","",""
"Often","2015","35-65 y.","lower secondary degree","","","",""
"Often","2015","35-65 y.","secondary school degree","","","",""
"Often","2015","35-65 y.","college entrance qualification","","","",""
"Often","2015","35-65 y.","Other degree","","","",""
"Often","2015","35-65 y.","no degree/no degree yet","","","",""
"Often","2015","66 and older","lower secondary degree","","","",""
"Often","2015","66 and older","secondary school degree","","","",""
"Often","2015","66 and older","college entrance qualification","","","",""
"Often","2015","66 and older","Other degree","","","",""
"Often","2015","66 and older","no degree/no degree yet","","","",""
"Sometimes","2015","16-34 y.","lower secondary degree","","","",""
"Sometimes","2015","16-34 y.","secondary school degree","","","",""
"Sometimes","2015","16-34 y.","college entrance qualification","","","",""
"Sometimes","2015","16-34 y.","Other degree","","","",""
"Sometimes","2015","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2015","35-65 y.","lower secondary degree","","","",""
"Sometimes","2015","35-65 y.","secondary school degree","","","",""
"Sometimes","2015","35-65 y.","college entrance qualification","","","",""
"Sometimes","2015","35-65 y.","Other degree","","","",""
"Sometimes","2015","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2015","66 and older","lower secondary degree","","","",""
"Sometimes","2015","66 and older","secondary school degree","","","",""
"Sometimes","2015","66 and older","college entrance qualification","","","",""
"Sometimes","2015","66 and older","Other degree","","","",""
"Sometimes","2015","66 and older","no degree/no degree yet","","","",""
"Rarely","2015","16-34 y.","lower secondary degree","","","",""
"Rarely","2015","16-34 y.","secondary school degree","","","",""
"Rarely","2015","16-34 y.","college entrance qualification","","","",""
"Rarely","2015","16-34 y.","Other degree","","","",""
"Rarely","2015","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2015","35-65 y.","lower secondary degree","","","",""
"Rarely","2015","35-65 y.","secondary school degree","","","",""
"Rarely","2015","35-65 y.","college entrance qualification","","","",""
"Rarely","2015","35-65 y.","Other degree","","","",""
"Rarely","2015","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2015","66 and older","lower secondary degree","","","",""
"Rarely","2015","66 and older","secondary school degree","","","",""
"Rarely","2015","66 and older","college entrance qualification","","","",""
"Rarely","2015","66 and older","Other degree","","","",""
"Rarely","2015","66 and older","no degree/no degree yet","","","",""
"Never","2015","16-34 y.","lower secondary degree","","","",""
"Never","2015","16-34 y.","secondary school degree","","","",""
"Never","2015","16-34 y.","college entrance qualification","","","",""
"Never","2015","16-34 y.","Other degree","","","",""
"Never","2015","16-34 y.","no degree/no degree yet","","","",""
"Never","2015","35-65 y.","lower secondary degree","","","",""
"Never","2015","35-65 y.","secondary school degree","","","",""
"Never","2015","35-65 y.","college entrance qualification","","","",""
"Never","2015","35-65 y.","Other degree","","","",""
"Never","2015","35-65 y.","no degree/no degree yet","","","",""
"Never","2015","66 and older","lower secondary degree","","","",""
"Never","2015","66 and older","secondary school degree","","","",""
"Never","2015","66 and older","college entrance qualification","","","",""
"Never","2015","66 and older","Other degree","","","",""
"Never","2015","66 and older","no degree/no degree yet","","","",""
"Very often","2016","16-34 y.","lower secondary degree","","","",""
"Very often","2016","16-34 y.","secondary school degree","","","",""
"Very often","2016","16-34 y.","college entrance qualification","","","",""
"Very often","2016","16-34 y.","Other degree","","","",""
"Very often","2016","16-34 y.","no degree/no degree yet","","","",""
"Very often","2016","35-65 y.","lower secondary degree","","","",""
"Very often","2016","35-65 y.","secondary school degree","","","",""
"Very often","2016","35-65 y.","college entrance qualification","","","",""
"Very often","2016","35-65 y.","Other degree","","","",""
"Very often","2016","35-65 y.","no degree/no degree yet","","","",""
"Very often","2016","66 and older","lower secondary degree","","","",""
"Very often","2016","66 and older","secondary school degree","","","",""
"Very often","2016","66 and older","college entrance qualification","","","",""
"Very often","2016","66 and older","Other degree","","","",""
"Very often","2016","66 and older","no degree/no degree yet","","","",""
"Often","2016","16-34 y.","lower secondary degree","","","",""
"Often","2016","16-34 y.","secondary school degree","","","",""
"Often","2016","16-34 y.","college entrance qualification","","","",""
"Often","2016","16-34 y.","Other degree","","","",""
"Often","2016","16-34 y.","no degree/no degree yet","","","",""
"Often","2016","35-65 y.","lower secondary degree","","","",""
"Often","2016","35-65 y.","secondary school degree","","","",""
"Often","2016","35-65 y.","college entrance qualification","","","",""
"Often","2016","35-65 y.","Other degree","","","",""
"Often","2016","35-65 y.","no degree/no degree yet","","","",""
"Often","2016","66 and older","lower secondary degree","","","",""
"Often","2016","66 and older","secondary school degree","","","",""
"Often","2016","66 and older","college entrance qualification","","","",""
"Often","2016","66 and older","Other degree","","","",""
"Often","2016","66 and older","no degree/no degree yet","","","",""
"Sometimes","2016","16-34 y.","lower secondary degree","","","",""
"Sometimes","2016","16-34 y.","secondary school degree","","","",""
"Sometimes","2016","16-34 y.","college entrance qualification","","","",""
"Sometimes","2016","16-34 y.","Other degree","","","",""
"Sometimes","2016","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2016","35-65 y.","lower secondary degree","","","",""
"Sometimes","2016","35-65 y.","secondary school degree","","","",""
"Sometimes","2016","35-65 y.","college entrance qualification","","","",""
"Sometimes","2016","35-65 y.","Other degree","","","",""
"Sometimes","2016","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2016","66 and older","lower secondary degree","","","",""
"Sometimes","2016","66 and older","secondary school degree","","","",""
"Sometimes","2016","66 and older","college entrance qualification","","","",""
"Sometimes","2016","66 and older","Other degree","","","",""
"Sometimes","2016","66 and older","no degree/no degree yet","","","",""
"Rarely","2016","16-34 y.","lower secondary degree","","","",""
"Rarely","2016","16-34 y.","secondary school degree","","","",""
"Rarely","2016","16-34 y.","college entrance qualification","","","",""
"Rarely","2016","16-34 y.","Other degree","","","",""
"Rarely","2016","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2016","35-65 y.","lower secondary degree","","","",""
"Rarely","2016","35-65 y.","secondary school degree","","","",""
"Rarely","2016","35-65 y.","college entrance qualification","","","",""
"Rarely","2016","35-65 y.","Other degree","","","",""
"Rarely","2016","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2016","66 and older","lower secondary degree","","","",""
"Rarely","2016","66 and older","secondary school degree","","","",""
"Rarely","2016","66 and older","college entrance qualification","","","",""
"Rarely","2016","66 and older","Other degree","","","",""
"Rarely","2016","66 and older","no degree/no degree yet","","","",""
"Never","2016","16-34 y.","lower secondary degree","","","",""
"Never","2016","16-34 y.","secondary school degree","","","",""
"Never","2016","16-34 y.","college entrance qualification","","","",""
"Never","2016","16-34 y.","Other degree","","","",""
"Never","2016","16-34 y.","no degree/no degree yet","","","",""
"Never","2016","35-65 y.","lower secondary degree","","","",""
"Never","2016","35-65 y.","secondary school degree","","","",""
"Never","2016","35-65 y.","college entrance qualification","","","",""
"Never","2016","35-65 y.","Other degree","","","",""
"Never","2016","35-65 y.","no degree/no degree yet","","","",""
"Never","2016","66 and older","lower secondary degree","","","",""
"Never","2016","66 and older","secondary school degree","","","",""
"Never","2016","66 and older","college entrance qualification","","","",""
"Never","2016","66 and older","Other degree","","","",""
"Never","2016","66 and older","no degree/no degree yet","","","",""
"Very often","2017","16-34 y.","lower secondary degree","","","",""
"Very often","2017","16-34 y.","secondary school degree","","","",""
"Very often","2017","16-34 y.","college entrance qualification","","","",""
"Very often","2017","16-34 y.","Other degree","","","",""
"Very often","2017","16-34 y.","no degree/no degree yet","","","",""
"Very often","2017","35-65 y.","lower secondary degree","","","",""
"Very often","2017","35-65 y.","secondary school degree","","","",""
"Very often","2017","35-65 y.","college entrance qualification","","","",""
"Very often","2017","35-65 y.","Other degree","","","",""
"Very often","2017","35-65 y.","no degree/no degree yet","","","",""
"Very often","2017","66 and older","lower secondary degree","","","",""
"Very often","2017","66 and older","secondary school degree","","","",""
"Very often","2017","66 and older","college entrance qualification","","","",""
"Very often","2017","66 and older","Other degree","","","",""
"Very often","2017","66 and older","no degree/no degree yet","","","",""
"Often","2017","16-34 y.","lower secondary degree","","","",""
"Often","2017","16-34 y.","secondary school degree","","","",""
"Often","2017","16-34 y.","college entrance qualification","","","",""
"Often","2017","16-34 y.","Other degree","","","",""
"Often","2017","16-34 y.","no degree/no degree yet","","","",""
"Often","2017","35-65 y.","lower secondary degree","","","",""
"Often","2017","35-65 y.","secondary school degree","","","",""
"Often","2017","35-65 y.","college entrance qualification","","","",""
"Often","2017","35-65 y.","Other degree","","","",""
"Often","2017","35-65 y.","no degree/no degree yet","","","",""
"Often","2017","66 and older","lower secondary degree","","","",""
"Often","2017","66 and older","secondary school degree","","","",""
"Often","2017","66 and older","college entrance qualification","","","",""
"Often","2017","66 and older","Other degree","","","",""
"Often","2017","66 and older","no degree/no degree yet","","","",""
"Sometimes","2017","16-34 y.","lower secondary degree","","","",""
"Sometimes","2017","16-34 y.","secondary school degree","","","",""
"Sometimes","2017","16-34 y.","college entrance qualification","","","",""
"Sometimes","2017","16-34 y.","Other degree","","","",""
"Sometimes","2017","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2017","35-65 y.","lower secondary degree","","","",""
"Sometimes","2017","35-65 y.","secondary school degree","","","",""
"Sometimes","2017","35-65 y.","college entrance qualification","","","",""
"Sometimes","2017","35-65 y.","Other degree","","","",""
"Sometimes","2017","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2017","66 and older","lower secondary degree","","","",""
"Sometimes","2017","66 and older","secondary school degree","","","",""
"Sometimes","2017","66 and older","college entrance qualification","","","",""
"Sometimes","2017","66 and older","Other degree","","","",""
"Sometimes","2017","66 and older","no degree/no degree yet","","","",""
"Rarely","2017","16-34 y.","lower secondary degree","","","",""
"Rarely","2017","16-34 y.","secondary school degree","","","",""
"Rarely","2017","16-34 y.","college entrance qualification","","","",""
"Rarely","2017","16-34 y.","Other degree","","","",""
"Rarely","2017","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2017","35-65 y.","lower secondary degree","","","",""
"Rarely","2017","35-65 y.","secondary school degree","","","",""
"Rarely","2017","35-65 y.","college entrance qualification","","","",""
"Rarely","2017","35-65 y.","Other degree","","","",""
"Rarely","2017","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2017","66 and older","lower secondary degree","","","",""
"Rarely","2017","66 and older","secondary school degree","","","",""
"Rarely","2017","66 and older","college entrance qualification","","","",""
"Rarely","2017","66 and older","Other degree","","","",""
"Rarely","2017","66 and older","no degree/no degree yet","","","",""
"Never","2017","16-34 y.","lower secondary degree","","","",""
"Never","2017","16-34 y.","secondary school degree","","","",""
"Never","2017","16-34 y.","college entrance qualification","","","",""
"Never","2017","16-34 y.","Other degree","","","",""
"Never","2017","16-34 y.","no degree/no degree yet","","","",""
"Never","2017","35-65 y.","lower secondary degree","","","",""
"Never","2017","35-65 y.","secondary school degree","","","",""
"Never","2017","35-65 y.","college entrance qualification","","","",""
"Never","2017","35-65 y.","Other degree","","","",""
"Never","2017","35-65 y.","no degree/no degree yet","","","",""
"Never","2017","66 and older","lower secondary degree","","","",""
"Never","2017","66 and older","secondary school degree","","","",""
"Never","2017","66 and older","college entrance qualification","","","",""
"Never","2017","66 and older","Other degree","","","",""
"Never","2017","66 and older","no degree/no degree yet","","","",""
"Very often","2018","16-34 y.","lower secondary degree","51","0.0788487730124286","0.059947741276548","0.0977498047483093"
"Very often","2018","16-34 y.","secondary school degree","66","0.0521636462722041","0.0400202320050247","0.0643070605393834"
"Very often","2018","16-34 y.","college entrance qualification","130","0.0527448739669485","0.0432723369682401","0.0622174109656569"
"Very often","2018","16-34 y.","Other degree","22","","",""
"Very often","2018","16-34 y.","no degree/no degree yet","40","0.0876164291177911","0.0622965378056644","0.112936320429918"
"Very often","2018","35-65 y.","lower secondary degree","80","0.0283354130087169","0.0220591821913114","0.0346116438261225"
"Very often","2018","35-65 y.","secondary school degree","127","0.0272108294023947","0.0225732686657358","0.0318483901390537"
"Very often","2018","35-65 y.","college entrance qualification","198","0.0452847006591703","0.0391686750149402","0.0514007263034004"
"Very often","2018","35-65 y.","Other degree","93","0.0499763181775858","0.0406435796828235","0.059309056672348"
"Very often","2018","35-65 y.","no degree/no degree yet","15","","",""
"Very often","2018","66 and older","lower secondary degree","35","0.0172718604296035","0.0118874318693113","0.0226562889898956"
"Very often","2018","66 and older","secondary school degree","23","","",""
"Very often","2018","66 and older","college entrance qualification","35","0.0216793304762202","0.0130257230218454","0.0303329379305951"
"Very often","2018","66 and older","Other degree","5","","",""
"Very often","2018","66 and older","no degree/no degree yet","1","","",""
"Often","2018","16-34 y.","lower secondary degree","164","0.217681241606322","0.188739480863058","0.246623002349586"
"Often","2018","16-34 y.","secondary school degree","262","0.185684786370973","0.164448694523958","0.206920878217989"
"Often","2018","16-34 y.","college entrance qualification","529","0.26249819218621","0.24385211826","0.281144266112419"
"Often","2018","16-34 y.","Other degree","82","0.17310361862552","0.139740761504681","0.206466475746359"
"Often","2018","16-34 y.","no degree/no degree yet","129","0.25126505990262","0.212422268279382","0.290107851525858"
"Often","2018","35-65 y.","lower secondary degree","342","0.134465816327665","0.121561826716456","0.147369805938875"
"Often","2018","35-65 y.","secondary school degree","742","0.156697450709793","0.146335726490743","0.167059174928842"
"Often","2018","35-65 y.","college entrance qualification","907","0.2086638897278","0.196711334822489","0.22061644463311"
"Often","2018","35-65 y.","Other degree","307","0.163432015255857","0.147594795593236","0.179269234918478"
"Often","2018","35-65 y.","no degree/no degree yet","40","0.143441999977835","0.106561236121257","0.180322763834414"
"Often","2018","66 and older","lower secondary degree","169","0.0746263333979959","0.0637656292449414","0.0854870375510505"
"Often","2018","66 and older","secondary school degree","156","0.122589805145917","0.104231551268885","0.14094805902295"
"Often","2018","66 and older","college entrance qualification","178","0.173050152858455","0.150572072338428","0.195528233378483"
"Often","2018","66 and older","Other degree","35","0.105994230536393","0.0736520167872134","0.138336444285573"
"Often","2018","66 and older","no degree/no degree yet","5","","",""
"Sometimes","2018","16-34 y.","lower secondary degree","254","0.31257908948254","0.2800693189311","0.34508886003398"
"Sometimes","2018","16-34 y.","secondary school degree","462","0.371931178657544","0.345535971791196","0.398326385523892"
"Sometimes","2018","16-34 y.","college entrance qualification","880","0.418991176733774","0.398082020805539","0.439900332662009"
"Sometimes","2018","16-34 y.","Other degree","159","0.312250418878196","0.271385438129886","0.353115399626507"
"Sometimes","2018","16-34 y.","no degree/no degree yet","156","0.318091385619343","0.276383384484362","0.359799386754324"
"Sometimes","2018","35-65 y.","lower secondary degree","872","0.322876124075071","0.305190191076585","0.340562057073556"
"Sometimes","2018","35-65 y.","secondary school degree","1757","0.382420353885181","0.368567911779725","0.396272795990637"
"Sometimes","2018","35-65 y.","college entrance qualification","1824","0.404243079275312","0.389808223443013","0.418677935107611"
"Sometimes","2018","35-65 y.","Other degree","657","0.306990331608897","0.287234662287529","0.326746000930266"
"Sometimes","2018","35-65 y.","no degree/no degree yet","103","0.260881713051916","0.214679567263413","0.30708385884042"
"Sometimes","2018","66 and older","lower secondary degree","547","0.224122774249024","0.206888505529744","0.241357042968304"
"Sometimes","2018","66 and older","secondary school degree","397","0.324042062668862","0.297844349314374","0.350239776023349"
"Sometimes","2018","66 and older","college entrance qualification","382","0.344546290690803","0.3163086475466","0.372783933835006"
"Sometimes","2018","66 and older","Other degree","86","0.289194192013577","0.241558910489155","0.336829473538"
"Sometimes","2018","66 and older","no degree/no degree yet","13","","",""
"Rarely","2018","16-34 y.","lower secondary degree","205","0.266483581365556","0.235476369128715","0.297490793602397"
"Rarely","2018","16-34 y.","secondary school degree","376","0.293978121776212","0.269097756931815","0.31885848662061"
"Rarely","2018","16-34 y.","college entrance qualification","505","0.221000198005875","0.20341660172605","0.238583794285699"
"Rarely","2018","16-34 y.","Other degree","126","0.261926335036291","0.223153812732917","0.300698857339666"
"Rarely","2018","16-34 y.","no degree/no degree yet","99","0.24928195405321","0.210541546760681","0.288022361345738"
"Rarely","2018","35-65 y.","lower secondary degree","874","0.318649852386953","0.301025304544385","0.336274400229521"
"Rarely","2018","35-65 y.","secondary school degree","1521","0.311758649218679","0.298555151529937","0.324962146907421"
"Rarely","2018","35-65 y.","college entrance qualification","1251","0.291321770884288","0.27795681214793","0.304686729620647"
"Rarely","2018","35-65 y.","Other degree","557","0.268190052809348","0.249215120318448","0.287164985300249"
"Rarely","2018","35-65 y.","no degree/no degree yet","86","0.249029621183541","0.203528692463376","0.294530549903706"
"Rarely","2018","66 and older","lower secondary degree","739","0.345998089352154","0.326338260981708","0.365657917722599"
"Rarely","2018","66 and older","secondary school degree","424","0.327808447733657","0.301532435725279","0.354084459742036"
"Rarely","2018","66 and older","college entrance qualification","369","0.33049472314457","0.302544008889543","0.358445437399596"
"Rarely","2018","66 and older","Other degree","100","0.31623663575136","0.267380684514973","0.365092586987748"
"Rarely","2018","66 and older","no degree/no degree yet","16","","",""
"Never","2018","16-34 y.","lower secondary degree","107","0.124407314533154","0.101260214193186","0.147554414873121"
"Never","2018","16-34 y.","secondary school degree","122","0.0962422669230659","0.0801358441459537","0.112348689700178"
"Never","2018","16-34 y.","college entrance qualification","95","0.044765559107193","0.0360022185069302","0.0535288997074559"
"Never","2018","16-34 y.","Other degree","105","0.204122705784776","0.168579767110112","0.23966564445944"
"Never","2018","16-34 y.","no degree/no degree yet","55","0.0937451713070363","0.0676428005175362","0.119847542096536"
"Never","2018","35-65 y.","lower secondary degree","517","0.195672794201594","0.180667049660634","0.210678538742554"
"Never","2018","35-65 y.","secondary school degree","581","0.121912716783953","0.112586560141224","0.131238873426682"
"Never","2018","35-65 y.","college entrance qualification","260","0.0504865594534299","0.0440464232556967","0.0569266956511632"
"Never","2018","35-65 y.","Other degree","480","0.211411282148312","0.193922921044466","0.228899643252158"
"Never","2018","35-65 y.","no degree/no degree yet","103","0.305902651214691","0.257420133268867","0.354385169160515"
"Never","2018","66 and older","lower secondary degree","759","0.337980942571223","0.318431484831796","0.357530400310651"
"Never","2018","66 and older","secondary school degree","226","0.207317430488813","0.184625553588008","0.230009307389618"
"Never","2018","66 and older","college entrance qualification","124","0.130229502829951","0.110231313728087","0.150227691931816"
"Never","2018","66 and older","Other degree","122","0.282672038166572","0.235361403476349","0.329982672856796"
"Never","2018","66 and older","no degree/no degree yet","31","0.488871216428289","0.368273654943852","0.609468777912726"
