"m11126","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Very good","2015","no migration background","East Germany","334","0.0688810172731513","0.0618472857683036","0.0759147487779989"
"Very good","2015","direct migration background","West Germany","1009","0.150418370270483","0.14101600215598","0.159820738384986"
"Very good","2015","direct migration background","East Germany","91","0.208446785801633","0.170275119169235","0.246618452434032"
"Very good","2015","indirect migration background","West Germany","344","0.202634304986818","0.183470135730624","0.221798474243012"
"Very good","2015","indirect migration background","East Germany","26","","",""
"Good","2015","no migration background","West Germany","5818","0.37077019548828","0.362961544356507","0.378578846620053"
"Good","2015","no migration background","East Germany","1917","0.359503900968356","0.346176561262303","0.372831240674409"
"Good","2015","direct migration background","West Germany","2339","0.382472058730133","0.369689658327677","0.395254459132588"
"Good","2015","direct migration background","East Germany","174","0.392081487419582","0.346202448092055","0.43796052674711"
"Good","2015","indirect migration background","West Germany","760","0.457665218352807","0.433912549078014","0.481417887627601"
"Good","2015","indirect migration background","East Germany","52","0.420521640683051","0.331454015393447","0.509589265972655"
"Satisfactory","2015","no migration background","West Germany","4842","0.336974838870193","0.32933326683357","0.344616410906816"
"Satisfactory","2015","no migration background","East Germany","1778","0.358562371847359","0.345242716354143","0.371882027340575"
"Satisfactory","2015","direct migration background","West Germany","1351","0.277507222823221","0.265730128461359","0.289284317185083"
"Satisfactory","2015","direct migration background","East Germany","98","0.202910176919224","0.165117382119225","0.240702971719223"
"Satisfactory","2015","indirect migration background","West Germany","406","0.241623416535293","0.221214652400345","0.26203218067024"
"Satisfactory","2015","indirect migration background","East Germany","24","","",""
"Poor","2015","no migration background","West Germany","2117","0.157765466018156","0.151872397858763","0.163658534177548"
"Poor","2015","no migration background","East Germany","735","0.161064262403585","0.150854929597596","0.171273595209573"
"Poor","2015","direct migration background","West Germany","671","0.14286740703307","0.13366344453525","0.152071369530889"
"Poor","2015","direct migration background","East Germany","56","0.115997844416415","0.085905565122428","0.146090123710402"
"Poor","2015","indirect migration background","West Germany","157","0.081571722759683","0.068522123374845","0.094621322144521"
"Poor","2015","indirect migration background","East Germany","14","","",""
"Bad ","2015","no migration background","West Germany","466","0.0392615739039539","0.0361217491947774","0.0424013986131305"
"Bad ","2015","no migration background","East Germany","216","0.0519884475075485","0.0458225875183425","0.0581543074967545"
"Bad ","2015","direct migration background","West Germany","183","0.0467349411430937","0.0411834207227854","0.0522864615634021"
"Bad ","2015","direct migration background","East Germany","16","","",""
"Bad ","2015","indirect migration background","West Germany","23","","",""
"Bad ","2015","indirect migration background","East Germany","2","","",""
"Very good","2016","no migration background","West Germany","1310","0.0847539290411161","0.0800785464098762","0.089429311672356"
"Very good","2016","no migration background","East Germany","345","0.0762482422854322","0.0686519698538824","0.0838445147169821"
"Very good","2016","direct migration background","West Germany","2119","0.138567249021228","0.131092495758249","0.146042002284206"
"Very good","2016","direct migration background","East Germany","330","0.204456733086585","0.181096457686907","0.227817008486264"
"Very good","2016","indirect migration background","West Germany","316","0.20965668125238","0.189534082529347","0.229779279975413"
"Very good","2016","indirect migration background","East Germany","17","","",""
"Good","2016","no migration background","West Germany","5333","0.377738623170217","0.369600009723977","0.385877236616457"
"Good","2016","no migration background","East Germany","1838","0.370871743328291","0.35704596965351","0.384697517003073"
"Good","2016","direct migration background","West Germany","3061","0.385395465696182","0.374865982528552","0.395924948863812"
"Good","2016","direct migration background","East Germany","398","0.385983971837053","0.357785872439295","0.414182071234812"
"Good","2016","indirect migration background","West Germany","676","0.435307930312097","0.410798909868836","0.459816950755357"
"Good","2016","indirect migration background","East Germany","59","0.713606336072082","0.630619975850719","0.796592696293444"
"Satisfactory","2016","no migration background","West Germany","4603","0.338526397474704","0.330582734120821","0.346470060828587"
"Satisfactory","2016","no migration background","East Germany","1586","0.34316280947137","0.329573826655988","0.356751792286753"
"Satisfactory","2016","direct migration background","West Germany","1706","0.275549071810259","0.26588278143671","0.285215362183808"
"Satisfactory","2016","direct migration background","East Germany","221","0.216345283496814","0.192495664833411","0.240194902160216"
"Satisfactory","2016","indirect migration background","West Germany","400","0.257511882339826","0.235896386076476","0.279127378603175"
"Satisfactory","2016","indirect migration background","East Germany","25","","",""
"Poor","2016","no migration background","West Germany","1922","0.157654024554885","0.151536635723924","0.163771413385846"
"Poor","2016","no migration background","East Germany","726","0.168739076099113","0.158019330202169","0.179458821996056"
"Poor","2016","direct migration background","West Germany","1005","0.156988689457878","0.149118109105836","0.164859269809921"
"Poor","2016","direct migration background","East Germany","142","0.120765143522885","0.101890941595141","0.139639345450629"
"Poor","2016","indirect migration background","West Germany","152","0.0835062549946254","0.0698306648535118","0.097181845135739"
"Poor","2016","indirect migration background","East Germany","10","","",""
"Bad ","2016","no migration background","West Germany","464","0.0413270257590778","0.0379856861421512","0.0446683653760045"
"Bad ","2016","no migration background","East Germany","194","0.0409781288157935","0.0353040117442662","0.0466522458873208"
"Bad ","2016","direct migration background","West Germany","316","0.0434995240144521","0.0390864549729146","0.0479125930559896"
"Bad ","2016","direct migration background","East Germany","54","0.0724488680566628","0.0574337040662996","0.087464032047026"
"Bad ","2016","indirect migration background","West Germany","28","","",""
"Bad ","2016","indirect migration background","East Germany","3","","",""
"Very good","2017","no migration background","West Germany","1710","0.0981243649551366","0.0934323641969566","0.102816365713316"
"Very good","2017","no migration background","East Germany","375","0.0632322368030974","0.0566349472952075","0.0698295263109872"
"Very good","2017","direct migration background","West Germany","2445","0.134873974139008","0.127902642353595","0.141845305924421"
"Very good","2017","direct migration background","East Germany","331","0.175151122992706","0.152999250374945","0.197302995610467"
"Very good","2017","indirect migration background","West Germany","366","0.21947876599296","0.199929964636878","0.239027567349042"
"Very good","2017","indirect migration background","East Germany","18","","",""
"Good","2017","no migration background","West Germany","6010","0.362559413440469","0.354977029600467","0.370141797280471"
"Good","2017","no migration background","East Germany","2108","0.396688531593801","0.383427542601418","0.409949520586185"
"Good","2017","direct migration background","West Germany","3478","0.379797545790085","0.369892538398795","0.389702553181374"
"Good","2017","direct migration background","East Germany","413","0.415543799232","0.386822692100162","0.444264906363838"
"Good","2017","indirect migration background","West Germany","729","0.438463976877382","0.415027771902286","0.461900181852477"
"Good","2017","indirect migration background","East Germany","53","0.539202013887612","0.448099531730216","0.630304496045008"
"Satisfactory","2017","no migration background","West Germany","5119","0.345452015151213","0.337952020956244","0.352952009346182"
"Satisfactory","2017","no migration background","East Germany","1785","0.337463746088517","0.324646383001908","0.350281109175126"
"Satisfactory","2017","direct migration background","West Germany","1940","0.29217928685456","0.282898210774422","0.301460362934699"
"Satisfactory","2017","direct migration background","East Germany","229","0.232956539994749","0.208320878509022","0.257592201480476"
"Satisfactory","2017","indirect migration background","West Germany","436","0.233830739678105","0.213839271914542","0.253822207441669"
"Satisfactory","2017","indirect migration background","East Germany","28","","",""
"Poor","2017","no migration background","West Germany","2132","0.158304298760786","0.152546980658482","0.164061616863091"
"Poor","2017","no migration background","East Germany","745","0.151583613944901","0.141862613703046","0.161304614186757"
"Poor","2017","direct migration background","West Germany","1059","0.155517742180525","0.148121736725753","0.162913747635296"
"Poor","2017","direct migration background","East Germany","121","0.138196371869153","0.118083723154002","0.158309020584304"
"Poor","2017","indirect migration background","West Germany","166","0.0956316117428377","0.0817415255145625","0.109521697971113"
"Poor","2017","indirect migration background","East Germany","14","","",""
"Bad ","2017","no migration background","West Germany","471","0.0355599076923955","0.0326390240444077","0.0384807913403832"
"Bad ","2017","no migration background","East Germany","215","0.0510318715696829","0.0450666461069692","0.0569970970323965"
"Bad ","2017","direct migration background","West Germany","301","0.0376314510358223","0.0337476392103103","0.0415152628613344"
"Bad ","2017","direct migration background","East Germany","37","0.0381521659113925","0.026987915391626","0.049316416431159"
"Bad ","2017","indirect migration background","West Germany","25","","",""
"Bad ","2017","indirect migration background","East Germany","2","","",""
"Very good","2018","no migration background","West Germany","1622","0.0963312967719551","0.091580130328129","0.101082463215781"
"Very good","2018","no migration background","East Germany","408","0.0730295393573453","0.0659131435499519","0.0801459351647387"
"Very good","2018","direct migration background","West Germany","2157","0.146083556924345","0.138298208716384","0.153868905132306"
"Very good","2018","direct migration background","East Germany","306","0.187473559653337","0.163025437375095","0.211921681931578"
"Very good","2018","indirect migration background","West Germany","396","0.235728416345752","0.215467964282994","0.255988868408509"
"Very good","2018","indirect migration background","East Germany","23","","",""
"Good","2018","no migration background","West Germany","5858","0.368749980288892","0.360980738703484","0.3765192218743"
"Good","2018","no migration background","East Germany","2037","0.399603698306109","0.386206572959971","0.413000823652247"
"Good","2018","direct migration background","West Germany","2752","0.361697731182955","0.351106272598022","0.372289189767888"
"Good","2018","direct migration background","East Germany","351","0.464335946366458","0.433095361942495","0.495576530790421"
"Good","2018","indirect migration background","West Germany","700","0.416435518270355","0.392904668382753","0.439966368157956"
"Good","2018","indirect migration background","East Germany","59","0.497076390292389","0.410458882033721","0.583693898551057"
"Satisfactory","2018","no migration background","West Germany","4844","0.345419324726263","0.337762180520527","0.353076468931999"
"Satisfactory","2018","no migration background","East Germany","1778","0.34294370125546","0.329960237381357","0.355927165129562"
"Satisfactory","2018","direct migration background","West Germany","1841","0.30203777739523","0.291916943962104","0.312158610828355"
"Satisfactory","2018","direct migration background","East Germany","197","0.208044183897429","0.182617775929828","0.23347059186503"
"Satisfactory","2018","indirect migration background","West Germany","405","0.23982116835018","0.219440381405626","0.260201955294735"
"Satisfactory","2018","indirect migration background","East Germany","29","","",""
"Poor","2018","no migration background","West Germany","2044","0.152869739117343","0.147074814632414","0.158664663602273"
"Poor","2018","no migration background","East Germany","712","0.143923422905452","0.134322788898213","0.15352405691269"
"Poor","2018","direct migration background","West Germany","881","0.148427423932349","0.140590645025123","0.156264202839576"
"Poor","2018","direct migration background","East Germany","95","0.113988515721105","0.0940814628450936","0.133895568597117"
"Poor","2018","indirect migration background","West Germany","143","0.087521458809465","0.0740322055130012","0.101010712105929"
"Poor","2018","indirect migration background","East Germany","10","","",""
"Bad ","2018","no migration background","West Germany","446","0.0366296590955466","0.0336046617695701","0.0396546564215232"
"Bad ","2018","no migration background","East Germany","200","0.0404996381756341","0.0351079345690239","0.0458913417822442"
"Bad ","2018","direct migration background","West Germany","275","0.0417535105651218","0.0373443612893731","0.0461626598408705"
"Bad ","2018","direct migration background","East Germany","30","0.0261577943616708","0.0161600598010789","0.0361555289222627"
"Bad ","2018","indirect migration background","West Germany","42","0.0204934382242485","0.0137305782686904","0.0272562981798066"
"Bad ","2018","indirect migration background","East Germany","7","","",""
"Very good","2019","no migration background","West Germany","1820","0.0952474535179795","0.0905959434061095","0.0998989636298494"
"Very good","2019","no migration background","East Germany","449","0.0707587835561032","0.0638099782696048","0.0777075888426016"
"Very good","2019","direct migration background","West Germany","1741","0.140964509641984","0.132815506841622","0.149113512442347"
"Very good","2019","direct migration background","East Germany","197","0.196859933469359","0.169392096316013","0.224327770622706"
"Very good","2019","indirect migration background","West Germany","355","0.199241460170987","0.179886285776245","0.218596634565728"
"Very good","2019","indirect migration background","East Germany","21","","",""
"Good","2019","no migration background","West Germany","6233","0.387982839399723","0.380261539269919","0.395704139529526"
"Good","2019","no migration background","East Germany","2126","0.393446148617189","0.380207822892522","0.406684474341857"
"Good","2019","direct migration background","West Germany","2640","0.36534420006182","0.354067961469928","0.376620438653712"
"Good","2019","direct migration background","East Germany","338","0.475002752469538","0.440506117976092","0.509499386962985"
"Good","2019","indirect migration background","West Germany","703","0.443650927456913","0.419576785203734","0.467725069710092"
"Good","2019","indirect migration background","East Germany","63","0.539269795524409","0.454873753014715","0.623665838034103"
"Satisfactory","2019","no migration background","West Germany","4858","0.329741756963061","0.322292543297171","0.337190970628951"
"Satisfactory","2019","no migration background","East Germany","1707","0.338138366613407","0.325318409875738","0.350958323351076"
"Satisfactory","2019","direct migration background","West Germany","1589","0.30983891362323","0.299009941489325","0.320667885757135"
"Satisfactory","2019","direct migration background","East Germany","162","0.207710943609279","0.179687489218877","0.235734397999682"
"Satisfactory","2019","indirect migration background","West Germany","395","0.24943181412759","0.228465241631618","0.270398386623562"
"Satisfactory","2019","indirect migration background","East Germany","31","0.279394564911676","0.203422586651803","0.35536654317155"
"Poor","2019","no migration background","West Germany","1956","0.152873756131783","0.147171550010503","0.158575962253062"
"Poor","2019","no migration background","East Germany","759","0.15678800812967","0.146934734589858","0.166641281669482"
"Poor","2019","direct migration background","West Germany","806","0.145712575373767","0.13745039741482","0.153974753332715"
"Poor","2019","direct migration background","East Germany","84","0.1042241371186","0.0831167739317903","0.12533150030541"
"Poor","2019","indirect migration background","West Germany","145","0.0828161878076442","0.069461238327729","0.0961711372875594"
"Poor","2019","indirect migration background","East Germany","17","","",""
"Bad ","2019","no migration background","West Germany","433","0.0341541939874539","0.0312762767849273","0.0370321111899806"
"Bad ","2019","no migration background","East Germany","190","0.0408686930836299","0.0355034409066613","0.0462339452605985"
"Bad ","2019","direct migration background","West Germany","229","0.038139801299199","0.0336545248963259","0.0426250777020722"
"Bad ","2019","direct migration background","East Germany","24","","",""
"Bad ","2019","indirect migration background","West Germany","38","0.0248596104368661","0.0173149938652139","0.0324042270085182"
"Bad ","2019","indirect migration background","East Germany","2","","",""
