"m11126","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very good","2006","indirect migration background","inadequately","3","","",""
"Very good","2006","indirect migration background","general elemantary","33","0.156280433141155","0.10423547646155","0.20832538982076"
"Very good","2006","indirect migration background","middle vocational","56","0.136594337575059","0.100564759861815","0.172623915288304"
"Very good","2006","indirect migration background","vocational + Abi","8","","",""
"Very good","2006","indirect migration background","higher vocational","5","","",""
"Very good","2006","indirect migration background","higher education","10","","",""
"Good","2006","no migration background","in school","257","0.505182501936682","0.461917564234832","0.548447439638532"
"Good","2006","no migration background","inadequately","30","0.267706690756364","0.177719900213821","0.357693481298908"
"Good","2006","no migration background","general elemantary","555","0.285816460743237","0.265053930497139","0.306578990989336"
"Good","2006","no migration background","middle vocational","3815","0.358877580866293","0.34941879824908","0.368336363483505"
"Good","2006","no migration background","vocational + Abi","464","0.465218725727731","0.433467491488946","0.496969959966515"
"Good","2006","no migration background","higher vocational","588","0.380934321036264","0.356101239851749","0.405767402220779"
"Good","2006","no migration background","higher education","1877","0.423719481060108","0.408672588862122","0.438766373258093"
"Good","2006","direct migration background","in school","21","","",""
"Good","2006","direct migration background","inadequately","27","","",""
"Good","2006","direct migration background","general elemantary","183","0.329244970878808","0.289863133760919","0.368626807996697"
"Good","2006","direct migration background","middle vocational","331","0.384666277142197","0.352898771835884","0.416433782448509"
"Good","2006","direct migration background","vocational + Abi","79","0.290312198288754","0.230332667634616","0.350291728942892"
"Good","2006","direct migration background","higher vocational","54","0.364846519518011","0.286221405198224","0.443471633837797"
"Good","2006","direct migration background","higher education","152","0.404906264391596","0.354685306021338","0.455127222761854"
"Good","2006","indirect migration background","in school","42","0.385687516670721","0.282208786722316","0.489166246619126"
"Good","2006","indirect migration background","inadequately","2","","",""
"Good","2006","indirect migration background","general elemantary","92","0.522304962705403","0.450712924199994","0.593897001210812"
"Good","2006","indirect migration background","middle vocational","181","0.485869236311097","0.43343295628698","0.538305516335213"
"Good","2006","indirect migration background","vocational + Abi","28","","",""
"Good","2006","indirect migration background","higher vocational","25","","",""
"Good","2006","indirect migration background","higher education","38","0.547868822517703","0.436702497289412","0.659035147745994"
"Satisfactory","2006","no migration background","in school","65","0.129182773137229","0.10015891009805","0.158206636176408"
"Satisfactory","2006","no migration background","inadequately","37","0.372359558554571","0.274107121886437","0.470611995222704"
"Satisfactory","2006","no migration background","general elemantary","597","0.338794388855633","0.317043945639112","0.360544832072155"
"Satisfactory","2006","no migration background","middle vocational","3504","0.363118976371309","0.353635987836122","0.372601964906496"
"Satisfactory","2006","no migration background","vocational + Abi","278","0.293843509392071","0.264846550620454","0.322840468163688"
"Satisfactory","2006","no migration background","higher vocational","557","0.382367539425659","0.357516603033885","0.407218475817434"
"Satisfactory","2006","no migration background","higher education","1289","0.317621514616971","0.303445366462795","0.331797662771147"
"Satisfactory","2006","direct migration background","in school","1","","",""
"Satisfactory","2006","direct migration background","inadequately","47","0.403759613014178","0.320685096075661","0.486834129952694"
"Satisfactory","2006","direct migration background","general elemantary","180","0.32577462656438","0.286499680082919","0.365049573045841"
"Satisfactory","2006","direct migration background","middle vocational","304","0.312720816694761","0.28244954358599","0.342992089803532"
"Satisfactory","2006","direct migration background","vocational + Abi","81","0.368915550889829","0.305156187651681","0.432674914127978"
"Satisfactory","2006","direct migration background","higher vocational","45","0.304688319325638","0.229511402524835","0.379865236126441"
"Satisfactory","2006","direct migration background","higher education","118","0.321102608262418","0.273334389663624","0.368870826861213"
"Satisfactory","2006","indirect migration background","in school","5","","",""
"Satisfactory","2006","indirect migration background","inadequately","4","","",""
"Satisfactory","2006","indirect migration background","general elemantary","42","0.211506906145606","0.152975560200033","0.270038252091179"
"Satisfactory","2006","indirect migration background","middle vocational","80","0.275932144332486","0.229037185448419","0.322827103216553"
"Satisfactory","2006","indirect migration background","vocational + Abi","11","","",""
"Satisfactory","2006","indirect migration background","higher vocational","9","","",""
"Satisfactory","2006","indirect migration background","higher education","22","","",""
"Poor","2006","no migration background","in school","12","","",""
"Poor","2006","no migration background","inadequately","12","","",""
"Poor","2006","no migration background","general elemantary","338","0.185889622764337","0.16801236262312","0.203766882905553"
"Poor","2006","no migration background","middle vocational","1411","0.150439625237992","0.143389938099465","0.157489312376519"
"Poor","2006","no migration background","vocational + Abi","93","0.112885049138314","0.0927407535780807","0.133029344698547"
"Poor","2006","no migration background","higher vocational","198","0.138051659343946","0.120411657440928","0.155691661246963"
"Poor","2006","no migration background","higher education","451","0.123103887889351","0.113099268269715","0.133108507508986"
"Poor","2006","direct migration background","in school","1","","",""
"Poor","2006","direct migration background","inadequately","39","0.316134442257296","0.237408663649873","0.394860220864719"
"Poor","2006","direct migration background","general elemantary","109","0.201663405198983","0.168038505727644","0.235288304670321"
"Poor","2006","direct migration background","middle vocational","130","0.152803111171966","0.129309814115491","0.17629640822844"
"Poor","2006","direct migration background","vocational + Abi","33","0.192043923793533","0.139992703968274","0.244095143618793"
"Poor","2006","direct migration background","higher vocational","22","","",""
"Poor","2006","direct migration background","higher education","42","0.125664937776538","0.0917523394103083","0.159577536142768"
"Poor","2006","indirect migration background","in school","2","","",""
"Poor","2006","indirect migration background","inadequately","1","","",""
"Poor","2006","indirect migration background","general elemantary","18","","",""
"Poor","2006","indirect migration background","middle vocational","27","","",""
"Poor","2006","indirect migration background","vocational + Abi","2","","",""
"Poor","2006","indirect migration background","higher vocational","3","","",""
"Poor","2006","indirect migration background","higher education","6","","",""
"Bad ","2006","no migration background","in school","1","","",""
"Bad ","2006","no migration background","inadequately","8","","",""
"Bad ","2006","no migration background","general elemantary","158","0.0996531948384692","0.0858880029882645","0.113418386688674"
"Bad ","2006","no migration background","middle vocational","429","0.0511739482772215","0.0468287523731463","0.0555191441812967"
"Bad ","2006","no migration background","vocational + Abi","18","","",""
"Bad ","2006","no migration background","higher vocational","51","0.0394228258734061","0.0294715858796194","0.0493740658671928"
"Bad ","2006","no migration background","higher education","104","0.0311696094883428","0.0258780926594129","0.0364611263172727"
"Bad ","2006","direct migration background","in school","","","",""
"Bad ","2006","direct migration background","inadequately","15","","",""
"Bad ","2006","direct migration background","general elemantary","39","0.0701969678441584","0.0487873417089131","0.0916065939794037"
"Bad ","2006","direct migration background","middle vocational","47","0.0468702688650802","0.0330692729821022","0.0606712647480582"
"Bad ","2006","direct migration background","vocational + Abi","7","","",""
"Bad ","2006","direct migration background","higher vocational","10","","",""
"Bad ","2006","direct migration background","higher education","10","","",""
"Bad ","2006","indirect migration background","in school","","","",""
"Bad ","2006","indirect migration background","inadequately","1","","",""
"Bad ","2006","indirect migration background","general elemantary","2","","",""
"Bad ","2006","indirect migration background","middle vocational","5","","",""
"Bad ","2006","indirect migration background","vocational + Abi","2","","",""
"Bad ","2006","indirect migration background","higher vocational","","","",""
"Bad ","2006","indirect migration background","higher education","1","","",""
"Very good","2007","no migration background","in school","184","0.373799821055432","0.331477218044745","0.41612242406612"
"Very good","2007","no migration background","inadequately","3","","",""
"Very good","2007","no migration background","general elemantary","144","0.0812257919596341","0.0679435073137107","0.0945080766055574"
"Very good","2007","no migration background","middle vocational","632","0.0647734941024087","0.0597512428947194","0.0697957453100979"
"Very good","2007","no migration background","vocational + Abi","93","0.107372437696626","0.0873020137546407","0.127442861638611"
"Very good","2007","no migration background","higher vocational","75","0.066342041036539","0.0531584208383696","0.0795256612347084"
"Very good","2007","no migration background","higher education","366","0.0948425840017077","0.0857203795683551","0.10396478843506"
"Very good","2007","direct migration background","in school","10","","",""
"Very good","2007","direct migration background","inadequately","4","","",""
"Very good","2007","direct migration background","general elemantary","23","","",""
"Very good","2007","direct migration background","middle vocational","66","0.0859735793616294","0.0665847228222117","0.105362435901047"
"Very good","2007","direct migration background","vocational + Abi","21","","",""
"Very good","2007","direct migration background","higher vocational","8","","",""
"Very good","2007","direct migration background","higher education","31","0.0572035550606577","0.0327690339519249","0.0816380761693904"
"Very good","2007","indirect migration background","in school","36","0.37937863858724","0.281804194630492","0.476953082543988"
"Very good","2007","indirect migration background","inadequately","","","",""
"Very good","2007","indirect migration background","general elemantary","37","0.222745712183276","0.16019822454477","0.285293199821783"
"Very good","2007","indirect migration background","middle vocational","46","0.156279889116524","0.117101924576815","0.195457853656233"
"Very good","2007","indirect migration background","vocational + Abi","7","","",""
"Very good","2007","indirect migration background","higher vocational","5","","",""
"Very good","2007","indirect migration background","higher education","15","","",""
"Good","2007","no migration background","in school","235","0.479184733662344","0.435483915070228","0.52288555225446"
"Good","2007","no migration background","inadequately","31","0.287839360704574","0.195821805403682","0.379856916005466"
"Good","2007","no migration background","general elemantary","476","0.270635367336859","0.249033761669676","0.292236973004043"
"Good","2007","no migration background","middle vocational","3590","0.364479760555778","0.354659053253035","0.37430046785852"
"Good","2007","no migration background","vocational + Abi","443","0.471197716927962","0.438836619372605","0.503558814483319"
"Good","2007","no migration background","higher vocational","522","0.359515446164539","0.334096386864482","0.384934505464596"
"Good","2007","no migration background","higher education","1816","0.453711493254815","0.438211304850492","0.469211681659137"
"Good","2007","direct migration background","in school","16","","",""
"Good","2007","direct migration background","inadequately","23","","",""
"Good","2007","direct migration background","general elemantary","162","0.299748242463313","0.258633807328141","0.340862677598484"
"Good","2007","direct migration background","middle vocational","322","0.370368205866033","0.336967896274501","0.403768515457564"
"Good","2007","direct migration background","vocational + Abi","87","0.396554974800864","0.33007559174453","0.463034357857198"
"Good","2007","direct migration background","higher vocational","40","0.264264698487959","0.187576841113638","0.340952555862281"
"Good","2007","direct migration background","higher education","159","0.439607368892954","0.387384341629246","0.491830396156662"
"Good","2007","indirect migration background","in school","45","0.385783014705138","0.287897427446244","0.483668601964033"
"Good","2007","indirect migration background","inadequately","5","","",""
"Good","2007","indirect migration background","general elemantary","73","0.430167089302043","0.355742579145884","0.504591599458202"
"Good","2007","indirect migration background","middle vocational","166","0.47837843236344","0.424482661652098","0.532274203074781"
"Good","2007","indirect migration background","vocational + Abi","33","0.615296448974723","0.481769690881355","0.74882320706809"
"Good","2007","indirect migration background","higher vocational","15","","",""
"Good","2007","indirect migration background","higher education","43","0.466137987570625","0.360706429773688","0.571569545367561"
"Satisfactory","2007","no migration background","in school","64","0.110967916932243","0.08349190690388","0.138443926960606"
"Satisfactory","2007","no migration background","inadequately","34","0.4465202275944","0.345483781366934","0.547556673821866"
"Satisfactory","2007","no migration background","general elemantary","544","0.328850964338149","0.306009157558445","0.351692771117853"
"Satisfactory","2007","no migration background","middle vocational","3265","0.370173299739055","0.360320618216714","0.380025981261396"
"Satisfactory","2007","no migration background","vocational + Abi","264","0.285131402047518","0.255862217156461","0.314400586938576"
"Satisfactory","2007","no migration background","higher vocational","526","0.38976317314453","0.363928916202625","0.415597430086435"
"Satisfactory","2007","no migration background","higher education","1254","0.303150564072167","0.288840725926831","0.317460402217503"
"Satisfactory","2007","direct migration background","in school","3","","",""
"Satisfactory","2007","direct migration background","inadequately","42","0.324789979571938","0.239935277983256","0.409644681160621"
"Satisfactory","2007","direct migration background","general elemantary","165","0.362466289644968","0.319326870879689","0.405605708410247"
"Satisfactory","2007","direct migration background","middle vocational","271","0.357482453920432","0.324334236432144","0.390630671408721"
"Satisfactory","2007","direct migration background","vocational + Abi","66","0.284125474482527","0.222835426031425","0.34541552293363"
"Satisfactory","2007","direct migration background","higher vocational","44","0.385356267314301","0.300713632745486","0.469998901883115"
"Satisfactory","2007","direct migration background","higher education","107","0.321818778441318","0.272664432149452","0.370973124733185"
"Satisfactory","2007","indirect migration background","in school","13","","",""
"Satisfactory","2007","indirect migration background","inadequately","3","","",""
"Satisfactory","2007","indirect migration background","general elemantary","43","0.2111377273295","0.149788775814597","0.272486678844402"
"Satisfactory","2007","indirect migration background","middle vocational","86","0.27088139135962","0.222932364432322","0.318830418286918"
"Satisfactory","2007","indirect migration background","vocational + Abi","6","","",""
"Satisfactory","2007","indirect migration background","higher vocational","16","","",""
"Satisfactory","2007","indirect migration background","higher education","20","","",""
"Poor","2007","no migration background","in school","18","","",""
"Poor","2007","no migration background","inadequately","17","","",""
"Poor","2007","no migration background","general elemantary","334","0.237747333941176","0.217049318235969","0.258445349646383"
"Poor","2007","no migration background","middle vocational","1362","0.157216805981842","0.149789201258954","0.164644410704729"
"Poor","2007","no migration background","vocational + Abi","100","0.118533174533824","0.0975776789036348","0.139488670164014"
"Poor","2007","no migration background","higher vocational","203","0.152426883661184","0.133386936498688","0.171466830823679"
"Poor","2007","no migration background","higher education","436","0.115781364373901","0.105819624013178","0.125743104734623"
"Poor","2007","direct migration background","in school","","","",""
"Poor","2007","direct migration background","inadequately","33","0.306536272334823","0.222993675458634","0.390078869211012"
"Poor","2007","direct migration background","general elemantary","96","0.19686981712105","0.161185988553027","0.232553645689074"
"Poor","2007","direct migration background","middle vocational","108","0.141972320473208","0.11783201241785","0.166112628528566"
"Poor","2007","direct migration background","vocational + Abi","27","","",""
"Poor","2007","direct migration background","higher vocational","26","","",""
"Poor","2007","direct migration background","higher education","40","0.149158461600954","0.111675694586814","0.186641228615094"
"Poor","2007","indirect migration background","in school","1","","",""
"Poor","2007","indirect migration background","inadequately","1","","",""
"Poor","2007","indirect migration background","general elemantary","12","","",""
"Poor","2007","indirect migration background","middle vocational","26","","",""
"Poor","2007","indirect migration background","vocational + Abi","4","","",""
"Poor","2007","indirect migration background","higher vocational","2","","",""
"Poor","2007","indirect migration background","higher education","7","","",""
"Bad ","2007","no migration background","in school","1","","",""
"Bad ","2007","no migration background","inadequately","8","","",""
"Bad ","2007","no migration background","general elemantary","127","0.0815405424241817","0.0682348278896957","0.0948462569586677"
"Bad ","2007","no migration background","middle vocational","377","0.0433566396209167","0.0392009394706686","0.0475123397711649"
"Bad ","2007","no migration background","vocational + Abi","14","","",""
"Bad ","2007","no migration background","higher vocational","43","0.0319524559932083","0.0226360837375492","0.0412688282488675"
"Bad ","2007","no migration background","higher education","91","0.03251399429741","0.0269920303937667","0.0380359582010533"
"Bad ","2007","direct migration background","in school","","","",""
"Bad ","2007","direct migration background","inadequately","15","","",""
"Bad ","2007","direct migration background","general elemantary","31","0.0751518573657341","0.051492988606832","0.0988107261246361"
"Bad ","2007","direct migration background","middle vocational","36","0.0442034403786978","0.0299866655190139","0.0584202152383817"
"Bad ","2007","direct migration background","vocational + Abi","7","","",""
"Bad ","2007","direct migration background","higher vocational","9","","",""
"Bad ","2007","direct migration background","higher education","10","","",""
"Bad ","2007","indirect migration background","in school","","","",""
"Bad ","2007","indirect migration background","inadequately","","","",""
"Bad ","2007","indirect migration background","general elemantary","5","","",""
"Bad ","2007","indirect migration background","middle vocational","6","","",""
"Bad ","2007","indirect migration background","vocational + Abi","1","","",""
"Bad ","2007","indirect migration background","higher vocational","","","",""
"Bad ","2007","indirect migration background","higher education","1","","",""
"Very good","2008","no migration background","in school","141","0.306471618869033","0.263394266458829","0.349548971279237"
"Very good","2008","no migration background","inadequately","4","","",""
"Very good","2008","no migration background","general elemantary","125","0.0843550733364282","0.0702245633379315","0.098485583334925"
"Very good","2008","no migration background","middle vocational","613","0.0701908861891607","0.0648328749149239","0.0755488974633975"
"Very good","2008","no migration background","vocational + Abi","91","0.0990066728677908","0.0790799576766478","0.118933388058934"
"Very good","2008","no migration background","higher vocational","48","0.0465385530086023","0.0349578927137349","0.0581192133034698"
"Very good","2008","no migration background","higher education","370","0.100837822649321","0.0912702557990503","0.110405389499592"
"Very good","2008","direct migration background","in school","6","","",""
"Very good","2008","direct migration background","inadequately","7","","",""
"Very good","2008","direct migration background","general elemantary","26","","",""
"Very good","2008","direct migration background","middle vocational","52","0.0865728256562454","0.0659606976764863","0.107184953636005"
"Very good","2008","direct migration background","vocational + Abi","21","","",""
"Very good","2008","direct migration background","higher vocational","13","","",""
"Very good","2008","direct migration background","higher education","31","0.0984002601226551","0.0654553536397226","0.131345166605587"
"Very good","2008","indirect migration background","in school","38","0.410807005795971","0.313401667067262","0.50821234452468"
"Very good","2008","indirect migration background","inadequately","2","","",""
"Very good","2008","indirect migration background","general elemantary","48","0.331209416469692","0.260872993158215","0.401545839781169"
"Very good","2008","indirect migration background","middle vocational","46","0.12666848101832","0.090340270662176","0.162996691374464"
"Very good","2008","indirect migration background","vocational + Abi","7","","",""
"Very good","2008","indirect migration background","higher vocational","3","","",""
"Very good","2008","indirect migration background","higher education","16","","",""
"Good","2008","no migration background","in school","217","0.518105975409557","0.471417808382149","0.564794142436966"
"Good","2008","no migration background","inadequately","22","","",""
"Good","2008","no migration background","general elemantary","440","0.272155268082874","0.249526212433499","0.294784323732249"
"Good","2008","no migration background","middle vocational","3321","0.363405978618101","0.353318243439858","0.373493713796344"
"Good","2008","no migration background","vocational + Abi","415","0.462029373857604","0.428766729809899","0.495292017905308"
"Good","2008","no migration background","higher vocational","496","0.397791879552175","0.370884179607359","0.424699579496992"
"Good","2008","no migration background","higher education","1736","0.43736299969405","0.421601195620452","0.453124803767648"
"Good","2008","direct migration background","in school","8","","",""
"Good","2008","direct migration background","inadequately","16","","",""
"Good","2008","direct migration background","general elemantary","140","0.276160064861518","0.233852195667862","0.318467934055173"
"Good","2008","direct migration background","middle vocational","287","0.378978267539872","0.343418769451888","0.414537765627856"
"Good","2008","direct migration background","vocational + Abi","77","0.375983485574358","0.307823474460941","0.444143496687774"
"Good","2008","direct migration background","higher vocational","38","0.34251984329474","0.255407467426234","0.429632219163246"
"Good","2008","direct migration background","higher education","119","0.363899664911441","0.310684316856373","0.417115012966509"
"Good","2008","indirect migration background","in school","45","0.439700054917797","0.341429455965237","0.537970653870357"
"Good","2008","indirect migration background","inadequately","5","","",""
"Good","2008","indirect migration background","general elemantary","77","0.386340778833482","0.313574062850084","0.459107494816881"
"Good","2008","indirect migration background","middle vocational","161","0.466585473854022","0.412095301538939","0.521075646169104"
"Good","2008","indirect migration background","vocational + Abi","20","","",""
"Good","2008","indirect migration background","higher vocational","17","","",""
"Good","2008","indirect migration background","higher education","45","0.51441186904482","0.40878159971919","0.62004213837045"
"Satisfactory","2008","no migration background","in school","59","0.139344533887129","0.106986555019856","0.171702512754402"
"Satisfactory","2008","no migration background","inadequately","31","0.412567620982679","0.302609011469017","0.522526230496342"
"Satisfactory","2008","no migration background","general elemantary","510","0.375189778666349","0.350572601666982","0.399806955665716"
"Satisfactory","2008","no migration background","middle vocational","3066","0.360425403592691","0.350355631058819","0.370495176126563"
"Satisfactory","2008","no migration background","vocational + Abi","236","0.272583062525839","0.242874350023217","0.302291775028462"
"Satisfactory","2008","no migration background","higher vocational","512","0.390328289208376","0.363509550331755","0.417147028084997"
"Satisfactory","2008","no migration background","higher education","1209","0.324135440898584","0.309263629920043","0.339007251877125"
"Satisfactory","2008","direct migration background","in school","","","",""
"Satisfactory","2008","direct migration background","inadequately","32","0.322030802345096","0.230905057198069","0.413156547492122"
"Satisfactory","2008","direct migration background","general elemantary","132","0.301068548423492","0.257660582924703","0.34447651392228"
"Satisfactory","2008","direct migration background","middle vocational","225","0.338549453150409","0.30386340534198","0.373235500958838"
"Satisfactory","2008","direct migration background","vocational + Abi","62","0.299091109688759","0.234662351258087","0.363519868119431"
"Satisfactory","2008","direct migration background","higher vocational","35","0.299182480001518","0.215126963823976","0.383237996179059"
"Satisfactory","2008","direct migration background","higher education","117","0.360373341040671","0.307269874385288","0.413476807696055"
"Satisfactory","2008","indirect migration background","in school","10","","",""
"Satisfactory","2008","indirect migration background","inadequately","2","","",""
"Satisfactory","2008","indirect migration background","general elemantary","32","0.163528090802315","0.108256020613212","0.218800160991417"
"Satisfactory","2008","indirect migration background","middle vocational","86","0.317783222158259","0.266926679184338","0.36863976513218"
"Satisfactory","2008","indirect migration background","vocational + Abi","10","","",""
"Satisfactory","2008","indirect migration background","higher vocational","10","","",""
"Satisfactory","2008","indirect migration background","higher education","18","","",""
"Poor","2008","no migration background","in school","21","","",""
"Poor","2008","no migration background","inadequately","14","","",""
"Poor","2008","no migration background","general elemantary","303","0.200745402643551","0.180379481311417","0.221111323975686"
"Poor","2008","no migration background","middle vocational","1357","0.158067612401819","0.150416467696688","0.16571875710695"
"Poor","2008","no migration background","vocational + Abi","107","0.144657876430007","0.12118946647009","0.168126286389925"
"Poor","2008","no migration background","higher vocational","173","0.13549127435014","0.116675778407795","0.154306770292485"
"Poor","2008","no migration background","higher education","414","0.112746390895857","0.102696855779462","0.122795926012252"
"Poor","2008","direct migration background","in school","","","",""
"Poor","2008","direct migration background","inadequately","38","0.40117787624231","0.305589560333227","0.496766192151393"
"Poor","2008","direct migration background","general elemantary","91","0.216550986454284","0.17757430164038","0.255527671268188"
"Poor","2008","direct migration background","middle vocational","115","0.155815207065258","0.129231303492142","0.182399110638373"
"Poor","2008","direct migration background","vocational + Abi","28","","",""
"Poor","2008","direct migration background","higher vocational","17","","",""
"Poor","2008","direct migration background","higher education","42","0.157655789083881","0.117348552356306","0.197963025811456"
"Poor","2008","indirect migration background","in school","4","","",""
"Poor","2008","indirect migration background","inadequately","","","",""
"Poor","2008","indirect migration background","general elemantary","11","","",""
"Poor","2008","indirect migration background","middle vocational","23","","",""
"Poor","2008","indirect migration background","vocational + Abi","3","","",""
"Poor","2008","indirect migration background","higher vocational","6","","",""
"Poor","2008","indirect migration background","higher education","7","","",""
"Bad ","2008","no migration background","in school","2","","",""
"Bad ","2008","no migration background","inadequately","6","","",""
"Bad ","2008","no migration background","general elemantary","108","0.0675544772707975","0.0547936894009262","0.0803152651406687"
"Bad ","2008","no migration background","middle vocational","376","0.0479101191982282","0.043430728319875","0.0523895100765814"
"Bad ","2008","no migration background","vocational + Abi","14","","",""
"Bad ","2008","no migration background","higher vocational","42","0.0298500038807062","0.0204945049203511","0.0392055028410613"
"Bad ","2008","no migration background","higher education","76","0.0249173458621879","0.0199646419412916","0.0298700497830842"
"Bad ","2008","direct migration background","in school","","","",""
"Bad ","2008","direct migration background","inadequately","8","","",""
"Bad ","2008","direct migration background","general elemantary","40","0.121709512572115","0.0907709027105302","0.1526481224337"
"Bad ","2008","direct migration background","middle vocational","36","0.0400842465882156","0.0257062461599482","0.054462247016483"
"Bad ","2008","direct migration background","vocational + Abi","6","","",""
"Bad ","2008","direct migration background","higher vocational","11","","",""
"Bad ","2008","direct migration background","higher education","5","","",""
"Bad ","2008","indirect migration background","in school","1","","",""
"Bad ","2008","indirect migration background","inadequately","","","",""
"Bad ","2008","indirect migration background","general elemantary","4","","",""
"Bad ","2008","indirect migration background","middle vocational","6","","",""
"Bad ","2008","indirect migration background","vocational + Abi","1","","",""
"Bad ","2008","indirect migration background","higher vocational","","","",""
"Bad ","2008","indirect migration background","higher education","","","",""
"Very good","2009","no migration background","in school","131","0.276853704461777","0.233114254547262","0.320593154376293"
"Very good","2009","no migration background","inadequately","2","","",""
"Very good","2009","no migration background","general elemantary","105","0.0708870838115807","0.0571256823106248","0.0846484853125367"
"Very good","2009","no migration background","middle vocational","524","0.0666783824549677","0.0612762987457149","0.0720804661642205"
"Very good","2009","no migration background","vocational + Abi","69","0.0860579884413945","0.0665754082283883","0.105540568654401"
"Very good","2009","no migration background","higher vocational","57","0.0432570963050348","0.0317660082102219","0.0547481843998476"
"Very good","2009","no migration background","higher education","351","0.0990203227180726","0.0893409791217058","0.108699666314439"
"Very good","2009","direct migration background","in school","10","","",""
"Very good","2009","direct migration background","inadequately","3","","",""
"Very good","2009","direct migration background","general elemantary","15","","",""
"Very good","2009","direct migration background","middle vocational","54","0.098701753679322","0.0751674037545783","0.122236103604066"
"Very good","2009","direct migration background","vocational + Abi","17","","",""
"Very good","2009","direct migration background","higher vocational","6","","",""
"Very good","2009","direct migration background","higher education","29","","",""
"Very good","2009","indirect migration background","in school","29","","",""
"Very good","2009","indirect migration background","inadequately","2","","",""
"Very good","2009","indirect migration background","general elemantary","30","0.212820693294625","0.147752303703117","0.277889082886133"
"Very good","2009","indirect migration background","middle vocational","45","0.145834004988246","0.105072295681072","0.186595714295421"
"Very good","2009","indirect migration background","vocational + Abi","7","","",""
"Very good","2009","indirect migration background","higher vocational","3","","",""
"Very good","2009","indirect migration background","higher education","12","","",""
"Good","2009","no migration background","in school","204","0.525318512433873","0.476504156365263","0.574132868502483"
"Good","2009","no migration background","inadequately","20","","",""
"Good","2009","no migration background","general elemantary","369","0.250571218502066","0.227334454971832","0.2738079820323"
"Good","2009","no migration background","middle vocational","3018","0.343896615542553","0.333610457113953","0.354182773971152"
"Good","2009","no migration background","vocational + Abi","377","0.463630800272113","0.428988269410886","0.498273331133339"
"Good","2009","no migration background","higher vocational","443","0.38750804313443","0.359989502214166","0.415026584054694"
"Good","2009","no migration background","higher education","1632","0.44161100139795","0.425518831502539","0.457703171293361"
"Good","2009","direct migration background","in school","6","","",""
"Good","2009","direct migration background","inadequately","18","","",""
"Good","2009","direct migration background","general elemantary","117","0.316998413157363","0.269131636960074","0.364865189354652"
"Good","2009","direct migration background","middle vocational","228","0.364384359476911","0.326410681746744","0.402358037207078"
"Good","2009","direct migration background","vocational + Abi","58","0.270477234466664","0.203703077530556","0.337251391402771"
"Good","2009","direct migration background","higher vocational","32","0.403646565333301","0.305502291137294","0.501790839529308"
"Good","2009","direct migration background","higher education","129","0.436019163234713","0.379141515437707","0.492896811031719"
"Good","2009","indirect migration background","in school","40","0.556692960978868","0.451084477374479","0.662301444583258"
"Good","2009","indirect migration background","inadequately","2","","",""
"Good","2009","indirect migration background","general elemantary","74","0.39954452898356","0.321678272804234","0.477410785162887"
"Good","2009","indirect migration background","middle vocational","149","0.478806032419184","0.421111940243509","0.536500124594858"
"Good","2009","indirect migration background","vocational + Abi","20","","",""
"Good","2009","indirect migration background","higher vocational","11","","",""
"Good","2009","indirect migration background","higher education","48","0.495228625850405","0.390168312002919","0.600288939697891"
"Satisfactory","2009","no migration background","in school","58","0.165304132593796","0.128992894961971","0.20161537022562"
"Satisfactory","2009","no migration background","inadequately","27","","",""
"Satisfactory","2009","no migration background","general elemantary","487","0.39867032337621","0.372415558403567","0.424925088348853"
"Satisfactory","2009","no migration background","middle vocational","3040","0.388646920401255","0.37809146957935","0.399202371223159"
"Satisfactory","2009","no migration background","vocational + Abi","250","0.32748063359807","0.294879194911238","0.360082072284903"
"Satisfactory","2009","no migration background","higher vocational","486","0.388223916438702","0.360696069917414","0.415751762959989"
"Satisfactory","2009","no migration background","higher education","1199","0.317849424358118","0.302759846854306","0.33293900186193"
"Satisfactory","2009","direct migration background","in school","2","","",""
"Satisfactory","2009","direct migration background","inadequately","27","","",""
"Satisfactory","2009","direct migration background","general elemantary","127","0.343545635266538","0.294692857103001","0.392398413430076"
"Satisfactory","2009","direct migration background","middle vocational","197","0.322318858218726","0.285441392564916","0.359196323872536"
"Satisfactory","2009","direct migration background","vocational + Abi","66","0.425681931528503","0.351355637602409","0.500008225454597"
"Satisfactory","2009","direct migration background","higher vocational","35","0.320714649458432","0.227346661982682","0.414082636934182"
"Satisfactory","2009","direct migration background","higher education","89","0.295608878318888","0.243270249734733","0.347947506903043"
"Satisfactory","2009","indirect migration background","in school","11","","",""
"Satisfactory","2009","indirect migration background","inadequately","4","","",""
"Satisfactory","2009","indirect migration background","general elemantary","38","0.314193661296964","0.240398862319723","0.387988460274205"
"Satisfactory","2009","indirect migration background","middle vocational","67","0.26996738202727","0.218695574634512","0.321239189420029"
"Satisfactory","2009","indirect migration background","vocational + Abi","7","","",""
"Satisfactory","2009","indirect migration background","higher vocational","10","","",""
"Satisfactory","2009","indirect migration background","higher education","19","","",""
"Poor","2009","no migration background","in school","9","","",""
"Poor","2009","no migration background","inadequately","14","","",""
"Poor","2009","no migration background","general elemantary","282","0.20534912102615","0.183688072757327","0.227010169294972"
"Poor","2009","no migration background","middle vocational","1253","0.153892551378272","0.146078528502467","0.161706574254077"
"Poor","2009","no migration background","vocational + Abi","83","0.0968929268507302","0.0763431449758146","0.117442708725646"
