"ple0044_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2004","Couple + C. GT 16 ","vocational + Abi","72","0.357385414200015","0.287952363487519","0.426818464912512","1"
"Yes","2004","Couple + C. GT 16 ","higher vocational","115","0.511898108656102","0.446729135329115","0.57706708198309","1"
"Yes","2004","Couple + C. GT 16 ","higher education","332","0.486152150247455","0.448049890044612","0.524254410450297","1"
"Yes","2004","Couple + C. LE and GT 16","in school","22","","","","1"
"Yes","2004","Couple + C. GT 16 ","in school","12","","","","1"
"Yes","2004","Couple + C. GT 16 ","inadequately","11","","","","1"
"Yes","2004","Couple + C. GT 16 ","general elemantary","135","0.305298909880417","0.263574828724882","0.347022991035952","1"
"Yes","2004","Couple + C. GT 16 ","middle vocational","677","0.370449862465027","0.348384093837852","0.392515631092202","1"
"Yes","2004","Couple + C. LE and GT 16","inadequately","10","","","","1"
"Yes","2004","Couple + C. LE and GT 16","general elemantary","85","0.36147621525984","0.301803359780838","0.421149070738841","1"
"Yes","2004","Couple + C. LE and GT 16","middle vocational","272","0.405358667517739","0.368484534891443","0.442232800144035","1"
"Yes","2004","Couple + C. LE and GT 16","vocational + Abi","25","","","","1"
"Yes","2004","Couple + C. LE and GT 16","higher vocational","62","0.696083927290204","0.610902146144073","0.781265708436334","1"
"Yes","2004","Couple + C. LE and GT 16","higher education","147","0.556894146385141","0.498289288097881","0.615499004672401","1"
"No","2005","1-pers.-HH","in school","4","","","","2"
"No","2005","1-pers.-HH","inadequately","22","","","","2"
"No","2005","1-pers.-HH","general elemantary","383","0.8753543364645","0.844024027030591","0.906684645898409","2"
"No","2005","1-pers.-HH","middle vocational","1174","0.779147747830405","0.758286992465676","0.800008503195133","2"
"No","2005","1-pers.-HH","vocational + Abi","125","0.735197190730472","0.669825114236633","0.800569267224311","2"
"No","2005","1-pers.-HH","higher vocational","145","0.76345984828878","0.703034824940532","0.823884871637027","2"
"No","2005","1-pers.-HH","higher education","355","0.67194981246666","0.632640416043123","0.711259208890197","2"
"No","2005","(Married) couple without C. ","in school","1","","","","2"
"No","2005","(Married) couple without C. ","inadequately","59","0.976688165963217","0.938822172323081","1.01455415960335","2"
"No","2005","(Married) couple without C. ","general elemantary","602","0.879948033863313","0.855679047858879","0.904217019867747","2"
"No","2005","(Married) couple without C. ","middle vocational","2791","0.785760859300451","0.772358185571518","0.799163533029384","2"
"No","2005","(Married) couple without C. ","vocational + Abi","253","0.750687166923771","0.704837429724361","0.796536904123182","2"
"No","2005","(Married) couple without C. ","higher vocational","400","0.740317462603313","0.703707215394481","0.776927709812146","2"
"No","2005","(Married) couple without C. ","higher education","1105","0.670191027736455","0.647339335933151","0.693042719539759","2"
"No","2005","Couple + C. GT 16 ","in school","252","0.917096988567591","0.883960990239824","0.950232986895358","2"
"No","2005","Couple + C. GT 16 ","inadequately","34","0.536050483110959","0.394970408191993","0.677130558029924","2"
"No","2005","Couple + C. GT 16 ","general elemantary","301","0.691121689551383","0.646722770827891","0.735520608274874","2"
"No","2005","Couple + C. GT 16 ","middle vocational","1073","0.606603302919277","0.583583967590319","0.629622638248234","2"
"No","2005","Couple + C. GT 16 ","vocational + Abi","101","0.551013181171007","0.476463150662384","0.62556321167963","2"
"No","2005","Couple + C. GT 16 ","higher vocational","104","0.522463003165842","0.453751198482776","0.591174807848908","2"
"No","2005","Couple + C. GT 16 ","higher education","310","0.501066268091604","0.461158407011677","0.540974129171532","2"
"No","2005","Couple + C. LE and GT 16","in school","236","0.917023475006162","0.882965747314659","0.951081202697665","2"
"No","2005","Couple + C. LE and GT 16","inadequately","19","","","","2"
"No","2005","Couple + C. LE and GT 16","general elemantary","170","0.708701239415066","0.651217715387281","0.766184763442852","2"
"No","2005","Couple + C. LE and GT 16","middle vocational","393","0.628987532268846","0.591532262230815","0.666442802306878","2"
"No","2005","Couple + C. LE and GT 16","vocational + Abi","31","0.481469991671705","0.351757374285052","0.611182609058359","2"
"No","2005","Couple + C. LE and GT 16","higher vocational","47","0.469539220711114","0.371723047572621","0.567355393849606","2"
"No","2005","Couple + C. LE and GT 16","higher education","142","0.501666101811995","0.443718873538011","0.559613330085979","2"
"No","2005","Single parent ","in school","98","0.964917399102207","0.929385334839377","1.00044946336504","2"
"No","2005","Single parent ","inadequately","14","","","","2"
"No","2005","Single parent ","general elemantary","162","0.782529536109385","0.726059031270923","0.839000040947847","2"
"No","2005","Single parent ","middle vocational","338","0.680207425056546","0.639609953755037","0.720804896358055","2"
"No","2005","Single parent ","vocational + Abi","30","0.756070529269121","0.624617846330079","0.887523212208163","2"
"No","2005","Single parent ","higher vocational","31","0.695822597787284","0.568303325230335","0.823341870344234","2"
"No","2005","Single parent ","higher education","70","0.596899296409636","0.506855670101232","0.68694292271804","2"
"No","2005","Couple + C. LE 16 ","in school","1","","","","2"
"No","2005","Couple + C. LE 16 ","inadequately","27","","","","2"
"No","2005","Couple + C. LE 16 ","general elemantary","198","0.81606502738066","0.769330197427132","0.862799857334188","2"
"No","2005","Couple + C. LE 16 ","middle vocational","1105","0.616350366412393","0.593829685294682","0.638871047530103","2"
"No","2005","Couple + C. LE 16 ","vocational + Abi","198","0.612264557086179","0.557938753143038","0.66659036102932","2"
"No","2005","Couple + C. LE 16 ","higher vocational","207","0.551438675038194","0.502820955001413","0.600056395074974","2"
"No","2005","Couple + C. LE 16 ","higher education","450","0.560749795099521","0.526760145433499","0.594739444765544","2"
"Yes","2005","Single parent ","in school","5","","","","1"
"Yes","2005","Single parent ","inadequately","5","","","","1"
"Yes","2005","Single parent ","general elemantary","43","0.217470463890615","0.160999959052153","0.273940968729077","1"
"Yes","2005","Single parent ","middle vocational","169","0.319792574943454","0.279195103641945","0.360390046244963","1"
"Yes","2005","Single parent ","vocational + Abi","11","","","","1"
"Yes","2005","Single parent ","higher vocational","19","","","","1"
"Yes","2005","Single parent ","higher education","44","0.403100703590364","0.31305707728196","0.493144329898768","1"
"Yes","2005","Couple + C. LE 16 ","in school","1","","","","1"
"Yes","2005","Couple + C. LE 16 ","inadequately","5","","","","1"
"Yes","2005","Couple + C. LE 16 ","general elemantary","66","0.18393497261934","0.137200142665812","0.230669802572868","1"
"Yes","2005","Couple + C. LE 16 ","middle vocational","686","0.383649633587607","0.361128952469897","0.406170314705318","1"
"Yes","2005","Couple + C. LE 16 ","vocational + Abi","111","0.387735442913821","0.33340963897068","0.442061246856962","1"
"Yes","2005","Couple + C. LE 16 ","higher vocational","195","0.448561324961806","0.399943604925026","0.497179044998587","1"
"Yes","2005","Couple + C. LE 16 ","higher education","369","0.439250204900479","0.405260555234456","0.473239854566501","1"
"Yes","2005","1-pers.-HH","in school","","","","","1"
"Yes","2005","1-pers.-HH","inadequately","4","","","","1"
"Yes","2005","1-pers.-HH","general elemantary","44","0.1246456635355","0.0933153541015914","0.155975972969409","1"
"Yes","2005","1-pers.-HH","middle vocational","345","0.220852252169595","0.199991496804867","0.241713007534324","1"
"Yes","2005","1-pers.-HH","vocational + Abi","50","0.264802809269528","0.199430732775689","0.330174885763367","1"
"Yes","2005","1-pers.-HH","higher vocational","45","0.23654015171122","0.176115128362973","0.296965175059468","1"
"Yes","2005","1-pers.-HH","higher education","193","0.32805018753334","0.288740791109803","0.367359583956877","1"
"Yes","2005","(Married) couple without C. ","in school","3","","","","1"
"Yes","2005","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2005","(Married) couple without C. ","general elemantary","87","0.120051966136687","0.0957829801322528","0.144320952141121","1"
"Yes","2005","(Married) couple without C. ","middle vocational","809","0.214239140699549","0.200836466970616","0.227641814428482","1"
"Yes","2005","(Married) couple without C. ","vocational + Abi","89","0.249312833076229","0.203463095876818","0.295162570275639","1"
"Yes","2005","(Married) couple without C. ","higher vocational","151","0.259682537396687","0.223072290187854","0.296292784605519","1"
"Yes","2005","(Married) couple without C. ","higher education","521","0.329808972263545","0.306957280460241","0.352660664066849","1"
"Yes","2005","Couple + C. GT 16 ","vocational + Abi","70","0.448986818828993","0.37443678832037","0.523536849337616","1"
"Yes","2005","Couple + C. GT 16 ","higher vocational","99","0.477536996834158","0.408825192151092","0.546248801517224","1"
"Yes","2005","Couple + C. GT 16 ","higher education","293","0.498933731908396","0.459025870828468","0.538841592988323","1"
"Yes","2005","Couple + C. LE and GT 16","in school","16","","","","1"
"Yes","2005","Couple + C. GT 16 ","in school","14","","","","1"
"Yes","2005","Couple + C. GT 16 ","inadequately","14","","","","1"
"Yes","2005","Couple + C. GT 16 ","general elemantary","115","0.308878310448617","0.264479391725126","0.353277229172109","1"
"Yes","2005","Couple + C. GT 16 ","middle vocational","657","0.393396697080723","0.370377361751766","0.416416032409681","1"
"Yes","2005","Couple + C. LE and GT 16","inadequately","11","","","","1"
"Yes","2005","Couple + C. LE and GT 16","general elemantary","70","0.291298760584934","0.233815236557148","0.348782284612719","1"
"Yes","2005","Couple + C. LE and GT 16","middle vocational","246","0.371012467731154","0.333557197693122","0.408467737769185","1"
"Yes","2005","Couple + C. LE and GT 16","vocational + Abi","26","","","","1"
"Yes","2005","Couple + C. LE and GT 16","higher vocational","53","0.530460779288886","0.432644606150394","0.628276952427379","1"
"Yes","2005","Couple + C. LE and GT 16","higher education","144","0.498333898188005","0.440386669914021","0.556281126461989","1"
"No","2006","1-pers.-HH","in school","5","","","","2"
"No","2006","1-pers.-HH","inadequately","25","","","","2"
"No","2006","1-pers.-HH","general elemantary","448","0.915078901641049","0.890218302091236","0.939939501190861","2"
"No","2006","1-pers.-HH","middle vocational","1311","0.784921393182255","0.765308981711842","0.804533804652669","2"
"No","2006","1-pers.-HH","vocational + Abi","126","0.656953412313802","0.589451647296971","0.724455177330632","2"
"No","2006","1-pers.-HH","higher vocational","165","0.734315775592304","0.676343550113308","0.792288001071299","2"
"No","2006","1-pers.-HH","higher education","416","0.670736420184317","0.634126900740148","0.707345939628486","2"
"No","2006","(Married) couple without C. ","in school","5","","","","2"
"No","2006","(Married) couple without C. ","inadequately","65","0.910265205567971","0.843313217366441","0.9772171937695","2"
"No","2006","(Married) couple without C. ","general elemantary","635","0.871886035092147","0.847838296891794","0.8959337732925","2"
"No","2006","(Married) couple without C. ","middle vocational","3208","0.78529010830336","0.772685805581277","0.797894411025443","2"
"No","2006","(Married) couple without C. ","vocational + Abi","248","0.69966469221725","0.651979659018573","0.747349725415926","2"
"No","2006","(Married) couple without C. ","higher vocational","453","0.74821264521316","0.714102593472167","0.782322696954154","2"
"No","2006","(Married) couple without C. ","higher education","1263","0.705750077555196","0.684854111064964","0.726646044045427","2"
"No","2006","Couple + C. GT 16 ","in school","173","0.945077965405078","0.911887302148619","0.978268628661537","2"
"No","2006","Couple + C. GT 16 ","inadequately","33","0.820353456346332","0.706922474357675","0.933784438334989","2"
"No","2006","Couple + C. GT 16 ","general elemantary","316","0.729444164381404","0.687208619056975","0.771679709705833","2"
"No","2006","Couple + C. GT 16 ","middle vocational","1111","0.604534297645779","0.581914914905773","0.627153680385785","2"
"No","2006","Couple + C. GT 16 ","vocational + Abi","102","0.62237246352504","0.548176004502609","0.696568922547471","2"
"No","2006","Couple + C. GT 16 ","higher vocational","106","0.560644269312796","0.492538351700752","0.628750186924841","2"
"No","2006","Couple + C. GT 16 ","higher education","323","0.515217450270648","0.476467920806916","0.55396697973438","2"
"No","2006","Couple + C. LE and GT 16","in school","124","0.933863445814917","0.892095693309774","0.97563119832006","2"
"No","2006","Couple + C. LE and GT 16","inadequately","18","","","","2"
"No","2006","Couple + C. LE and GT 16","general elemantary","156","0.73204901447546","0.672710186539647","0.791387842411274","2"
"No","2006","Couple + C. LE and GT 16","middle vocational","336","0.537945535003911","0.497784677523597","0.578106392484225","2"
"No","2006","Couple + C. LE and GT 16","vocational + Abi","32","0.578090366115008","0.45803018345928","0.698150548770737","2"
"No","2006","Couple + C. LE and GT 16","higher vocational","47","0.450569662402694","0.353535492399148","0.54760383240624","2"
"No","2006","Couple + C. LE and GT 16","higher education","121","0.497796414353735","0.436428157506565","0.559164671200904","2"
"No","2006","Single parent ","in school","52","0.892069203594984","0.81221347832046","0.971924928869509","2"
"No","2006","Single parent ","inadequately","17","","","","2"
"No","2006","Single parent ","general elemantary","151","0.728234562435744","0.667631346124688","0.788837778746801","2"
"No","2006","Single parent ","middle vocational","379","0.666957379857564","0.628129933898292","0.705784825816837","2"
"No","2006","Single parent ","vocational + Abi","29","","","","2"
"No","2006","Single parent ","higher vocational","33","0.642020727987539","0.510447821622182","0.773593634352895","2"
"No","2006","Single parent ","higher education","84","0.569876513266467","0.489012777142816","0.650740249390118","2"
"No","2006","Couple + C. LE 16 ","in school","","","","","2"
"No","2006","Couple + C. LE 16 ","inadequately","20","","","","2"
"No","2006","Couple + C. LE 16 ","general elemantary","189","0.722038781403924","0.667688699470332","0.776388863337516","2"
"No","2006","Couple + C. LE 16 ","middle vocational","1107","0.593098161180403","0.570838460906085","0.615357861454721","2"
"No","2006","Couple + C. LE 16 ","vocational + Abi","235","0.622875215976329","0.572739880036416","0.673010551916242","2"
"No","2006","Couple + C. LE 16 ","higher vocational","222","0.586019840903827","0.537136406429957","0.634903275377698","2"
"No","2006","Couple + C. LE 16 ","higher education","513","0.577827082406029","0.545577074383001","0.610077090429057","2"
"Yes","2006","Single parent ","in school","6","","","","1"
"Yes","2006","Single parent ","inadequately","7","","","","1"
"Yes","2006","Single parent ","general elemantary","56","0.271765437564256","0.211162221253199","0.332368653875312","1"
"Yes","2006","Single parent ","middle vocational","187","0.333042620142436","0.294215174183163","0.371870066101708","1"
"Yes","2006","Single parent ","vocational + Abi","16","","","","1"
"Yes","2006","Single parent ","higher vocational","18","","","","1"
"Yes","2006","Single parent ","higher education","60","0.430123486733533","0.349259750609882","0.510987222857184","1"
"Yes","2006","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2006","Couple + C. LE 16 ","inadequately","8","","","","1"
"Yes","2006","Couple + C. LE 16 ","general elemantary","72","0.277961218596076","0.223611136662484","0.332311300529668","1"
"Yes","2006","Couple + C. LE 16 ","middle vocational","764","0.406901838819597","0.384642138545279","0.429161539093914","1"
"Yes","2006","Couple + C. LE 16 ","vocational + Abi","124","0.377124784023671","0.326989448083758","0.427260119963584","1"
"Yes","2006","Couple + C. LE 16 ","higher vocational","168","0.413980159096173","0.365096724622302","0.462863593570043","1"
"Yes","2006","Couple + C. LE 16 ","higher education","388","0.422172917593971","0.389922909570943","0.454422925616999","1"
"Yes","2006","1-pers.-HH","in school","","","","","1"
"Yes","2006","1-pers.-HH","inadequately","3","","","","1"
"Yes","2006","1-pers.-HH","general elemantary","35","0.0849210983589515","0.060060498809139","0.109781697908764","1"
"Yes","2006","1-pers.-HH","middle vocational","375","0.215078606817745","0.195466195347331","0.234691018288158","1"
"Yes","2006","1-pers.-HH","vocational + Abi","64","0.343046587686198","0.275544822669367","0.410548352703029","1"
"Yes","2006","1-pers.-HH","higher vocational","58","0.265684224407696","0.207711998928701","0.323656449886692","1"
"Yes","2006","1-pers.-HH","higher education","217","0.329263579815683","0.292654060371514","0.365873099259852","1"
"Yes","2006","(Married) couple without C. ","in school","","","","","1"
"Yes","2006","(Married) couple without C. ","inadequately","5","","","","1"
"Yes","2006","(Married) couple without C. ","general elemantary","107","0.128113964907853","0.1040662267075","0.152161703108205","1"
"Yes","2006","(Married) couple without C. ","middle vocational","869","0.21470989169664","0.202105588974557","0.227314194418723","1"
"Yes","2006","(Married) couple without C. ","vocational + Abi","107","0.30033530778275","0.252650274584074","0.348020340981427","1"
"Yes","2006","(Married) couple without C. ","higher vocational","169","0.25178735478684","0.217677303045846","0.285897406527833","1"
"Yes","2006","(Married) couple without C. ","higher education","564","0.294249922444804","0.273353955954573","0.315145888935036","1"
"Yes","2006","Couple + C. GT 16 ","vocational + Abi","62","0.37762753647496","0.30343107745253","0.451823995497391","1"
"Yes","2006","Couple + C. GT 16 ","higher vocational","98","0.439355730687204","0.371249813075159","0.507461648299248","1"
"Yes","2006","Couple + C. GT 16 ","higher education","316","0.484782549729352","0.44603302026562","0.523532079193084","1"
"Yes","2006","Couple + C. LE and GT 16","in school","12","","","","1"
"Yes","2006","Couple + C. GT 16 ","in school","8","","","","1"
"Yes","2006","Couple + C. GT 16 ","inadequately","11","","","","1"
"Yes","2006","Couple + C. GT 16 ","general elemantary","109","0.270555835618596","0.228320290294167","0.312791380943024","1"
"Yes","2006","Couple + C. GT 16 ","middle vocational","684","0.395465702354221","0.372846319614215","0.418085085094227","1"
"Yes","2006","Couple + C. LE and GT 16","inadequately","11","","","","1"
"Yes","2006","Couple + C. LE and GT 16","general elemantary","58","0.26795098552454","0.208612157588726","0.327289813460353","1"
"Yes","2006","Couple + C. LE and GT 16","middle vocational","256","0.462054464996089","0.421893607515775","0.502215322476403","1"
"Yes","2006","Couple + C. LE and GT 16","vocational + Abi","33","0.421909633884992","0.301849451229263","0.54196981654072","1"
"Yes","2006","Couple + C. LE and GT 16","higher vocational","54","0.549430337597306","0.45239616759376","0.646464507600852","1"
"Yes","2006","Couple + C. LE and GT 16","higher education","134","0.502203585646266","0.440835328799096","0.563571842493435","1"
"No","2007","1-pers.-HH","in school","","","","","2"
"No","2007","1-pers.-HH","inadequately","20","","","","2"
"No","2007","1-pers.-HH","general elemantary","398","0.915766151963427","0.889453669687134","0.942078634239719","2"
"No","2007","1-pers.-HH","middle vocational","1257","0.754948183782876","0.734086827811152","0.7758095397546","2"
"No","2007","1-pers.-HH","vocational + Abi","131","0.746419345223699","0.681961086476183","0.810877603971214","2"
"No","2007","1-pers.-HH","higher vocational","156","0.733886843179358","0.673243835627744","0.794529850730971","2"
"No","2007","1-pers.-HH","higher education","408","0.701472765698985","0.665098545853886","0.737846985544083","2"
"No","2007","(Married) couple without C. ","in school","1","","","","2"
"No","2007","(Married) couple without C. ","inadequately","55","0.965312107561454","0.918619845017436","1.01200437010547","2"
"No","2007","(Married) couple without C. ","general elemantary","582","0.893577768251919","0.870086770950251","0.917068765553588","2"
"No","2007","(Married) couple without C. ","middle vocational","2962","0.777937555922586","0.764696425116176","0.791178686728996","2"
"No","2007","(Married) couple without C. ","vocational + Abi","239","0.729755156989053","0.682962539918216","0.776547774059889","2"
"No","2007","(Married) couple without C. ","higher vocational","430","0.811570212880394","0.779210512747743","0.843929913013046","2"
"No","2007","(Married) couple without C. ","higher education","1246","0.699478108097106","0.678027744848404","0.720928471345807","2"
"No","2007","Couple + C. GT 16 ","in school","148","0.944655403378005","0.909114877579892","0.980195929176118","2"
"No","2007","Couple + C. GT 16 ","inadequately","32","0.571932070871943","0.427364659354249","0.716499482389638","2"
"No","2007","Couple + C. GT 16 ","general elemantary","290","0.743896856805423","0.700466235289502","0.787327478321343","2"
"No","2007","Couple + C. GT 16 ","middle vocational","1103","0.633402189889794","0.610668893782238","0.656135485997349","2"
"No","2007","Couple + C. GT 16 ","vocational + Abi","81","0.626638789554445","0.546228074123007","0.707049504985884","2"
"No","2007","Couple + C. GT 16 ","higher vocational","106","0.545643568490555","0.476980174498965","0.614306962482144","2"
"No","2007","Couple + C. GT 16 ","higher education","331","0.508511561475705","0.470019811432889","0.547003311518521","2"
"No","2007","Couple + C. LE and GT 16","in school","111","0.926240079490094","0.878878392320626","0.973601766659562","2"
"No","2007","Couple + C. LE and GT 16","inadequately","20","","","","2"
"No","2007","Couple + C. LE and GT 16","general elemantary","124","0.620983519934465","0.55088509433541","0.691081945533519","2"
"No","2007","Couple + C. LE and GT 16","middle vocational","293","0.578795822159008","0.536680496942112","0.620911147375904","2"
"No","2007","Couple + C. LE and GT 16","vocational + Abi","37","0.571984549491642","0.45438233309541","0.689586765887874","2"
"No","2007","Couple + C. LE and GT 16","higher vocational","48","0.391304846584408","0.297507844722905","0.485101848445911","2"
"No","2007","Couple + C. LE and GT 16","higher education","103","0.490754465030342","0.424086536653641","0.557422393407044","2"
"No","2007","Single parent ","in school","48","0.898787196296987","0.816810089751408","0.980764302842566","2"
"No","2007","Single parent ","inadequately","14","","","","2"
"No","2007","Single parent ","general elemantary","135","0.746063835453448","0.6824777468865","0.809649924020395","2"
"No","2007","Single parent ","middle vocational","362","0.691336137493979","0.651971362109912","0.730700912878045","2"
"No","2007","Single parent ","vocational + Abi","29","","","","2"
"No","2007","Single parent ","higher vocational","27","","","","2"
"No","2007","Single parent ","higher education","88","0.606988872956813","0.529086191695944","0.684891554217683","2"
"No","2007","Couple + C. LE 16 ","in school","","","","","2"
"No","2007","Couple + C. LE 16 ","inadequately","20","","","","2"
"No","2007","Couple + C. LE 16 ","general elemantary","179","0.733677801171847","0.677161916109478","0.790193686234216","2"
"No","2007","Couple + C. LE 16 ","middle vocational","977","0.594571431822378","0.571072898698688","0.618069964946069","2"
"No","2007","Couple + C. LE 16 ","vocational + Abi","220","0.616648231885069","0.565194306590754","0.668102157179384","2"
"No","2007","Couple + C. LE 16 ","higher vocational","187","0.537399145688476","0.485163644030544","0.589634647346407","2"
"No","2007","Couple + C. LE 16 ","higher education","492","0.627918458205335","0.595366503409156","0.660470413001514","2"
"Yes","2007","Single parent ","in school","4","","","","1"
"Yes","2007","Single parent ","inadequately","5","","","","1"
"Yes","2007","Single parent ","general elemantary","45","0.253936164546552","0.190350075979605","0.3175222531135","1"
"Yes","2007","Single parent ","middle vocational","167","0.308663862506021","0.269299087121955","0.348028637890088","1"
"Yes","2007","Single parent ","vocational + Abi","15","","","","1"
"Yes","2007","Single parent ","higher vocational","18","","","","1"
"Yes","2007","Single parent ","higher education","63","0.393011127043186","0.315108445782317","0.470913808304056","1"
"Yes","2007","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2007","Couple + C. LE 16 ","inadequately","6","","","","1"
"Yes","2007","Couple + C. LE 16 ","general elemantary","56","0.266322198828153","0.209806313765783","0.322838083890522","1"
"Yes","2007","Couple + C. LE 16 ","middle vocational","700","0.405428568177622","0.381930035053931","0.428927101301312","1"
"Yes","2007","Couple + C. LE 16 ","vocational + Abi","123","0.383351768114931","0.331897842820616","0.434805693409246","1"
"Yes","2007","Couple + C. LE 16 ","higher vocational","163","0.462600854311524","0.410365352653593","0.514836355969456","1"
"Yes","2007","Couple + C. LE 16 ","higher education","355","0.372081541794665","0.339529586998486","0.404633496590844","1"
"Yes","2007","(Married) couple without C. ","higher education","509","0.300521891902894","0.279071528654193","0.321972255151596","1"
"Yes","2007","Couple + C. GT 16 ","in school","11","","","","1"
"Yes","2007","Couple + C. GT 16 ","inadequately","13","","","","1"
"Yes","2007","Couple + C. GT 16 ","general elemantary","98","0.256103143194577","0.212672521678657","0.299533764710498","1"
"Yes","2007","Couple + C. GT 16 ","middle vocational","623","0.366597810110206","0.343864514002651","0.389331106217762","1"
"Yes","2007","Couple + C. GT 16 ","vocational + Abi","58","0.373361210445555","0.292950495014116","0.453771925876993","1"
"Yes","2007","Couple + C. GT 16 ","higher vocational","96","0.454356431509445","0.385693037517856","0.523019825501035","1"
"Yes","2007","Couple + C. GT 16 ","higher education","317","0.491488438524295","0.452996688481479","0.529980188567111","1"
"Yes","2007","Couple + C. LE and GT 16","in school","6","","","","1"
"Yes","2007","Couple + C. LE and GT 16","inadequately","5","","","","1"
"Yes","2007","1-pers.-HH","in school","","","","","1"
"Yes","2007","1-pers.-HH","inadequately","3","","","","1"
"Yes","2007","1-pers.-HH","general elemantary","30","0.0842338480365733","0.0579213657602808","0.110546330312866","1"
"Yes","2007","1-pers.-HH","middle vocational","376","0.245051816217124","0.2241904602454","0.265913172188848","1"
"Yes","2007","1-pers.-HH","vocational + Abi","44","0.253580654776301","0.189122396028786","0.318038913523817","1"
"Yes","2007","1-pers.-HH","higher vocational","48","0.266113156820642","0.205470149269029","0.326756164372256","1"
"Yes","2007","1-pers.-HH","higher education","200","0.298527234301015","0.262153014455917","0.334901454146114","1"
"Yes","2007","(Married) couple without C. ","in school","","","","","1"
"Yes","2007","(Married) couple without C. ","inadequately","4","","","","1"
"Yes","2007","(Married) couple without C. ","general elemantary","80","0.106422231748081","0.0829312344464116","0.129913229049749","1"
"Yes","2007","(Married) couple without C. ","middle vocational","823","0.222062444077414","0.208821313271004","0.235303574883824","1"
"Yes","2007","(Married) couple without C. ","vocational + Abi","107","0.270244843010947","0.223452225940111","0.317037460081784","1"
"Yes","2007","(Married) couple without C. ","higher vocational","131","0.188429787119606","0.156070086986954","0.220789487252257","1"
"Yes","2007","Couple + C. LE and GT 16","general elemantary","60","0.379016480065536","0.308918054466481","0.44911490566459","1"
"Yes","2007","Couple + C. LE and GT 16","middle vocational","235","0.421204177840992","0.379088852624095","0.463319503057888","1"
"Yes","2007","Couple + C. LE and GT 16","vocational + Abi","31","0.428015450508358","0.310413234112126","0.54561766690459","1"
"Yes","2007","Couple + C. LE and GT 16","higher vocational","56","0.608695153415592","0.514898151554089","0.702492155277095","1"
"Yes","2007","Couple + C. LE and GT 16","higher education","113","0.509245534969658","0.442577606592956","0.575913463346359","1"
"No","2008","1-pers.-HH","in school","3","","","","2"
"No","2008","1-pers.-HH","inadequately","19","","","","2"
"No","2008","1-pers.-HH","general elemantary","370","0.908589022787214","0.88041700310721","0.936761042467218","2"
"No","2008","1-pers.-HH","middle vocational","1213","0.758627621653827","0.737365754259064","0.779889489048589","2"
"No","2008","1-pers.-HH","vocational + Abi","133","0.764654594224939","0.702509465916301","0.826799722533577","2"
"No","2008","1-pers.-HH","higher vocational","145","0.76349461206521","0.702913017978388","0.824076206152032","2"
"No","2008","1-pers.-HH","higher education","422","0.683667758560861","0.64658057099869","0.720754946123031","2"
"No","2008","(Married) couple without C. ","in school","","","","","2"
"No","2008","(Married) couple without C. ","inadequately","53","0.852060950828508","0.760689433483266","0.943432468173749","2"
"No","2008","(Married) couple without C. ","general elemantary","537","0.891129937583612","0.866351238676806","0.915908636490418","2"
"No","2008","(Married) couple without C. ","middle vocational","2888","0.791072464582345","0.777903422024135","0.804241507140556","2"
"No","2008","(Married) couple without C. ","vocational + Abi","218","0.704535118670426","0.653331290840385","0.755738946500468","2"
"No","2008","(Married) couple without C. ","higher vocational","424","0.799789883872773","0.765945087128818","0.833634680616729","2"
"No","2008","(Married) couple without C. ","higher education","1271","0.737968778796806","0.717418832749042","0.75851872484457","2"
"No","2008","Couple + C. GT 16 ","in school","152","0.976737970146173","0.953159745310803","1.00031619498154","2"
"No","2008","Couple + C. GT 16 ","inadequately","24","","","","2"
"No","2008","Couple + C. GT 16 ","general elemantary","274","0.678402375867939","0.631190173011273","0.725614578724604","2"
"No","2008","Couple + C. GT 16 ","middle vocational","1046","0.628175072365064","0.604919100236202","0.651431044493927","2"
"No","2008","Couple + C. GT 16 ","vocational + Abi","85","0.64707235726377","0.569556433936496","0.724588280591044","2"
"No","2008","Couple + C. GT 16 ","higher vocational","110","0.604058749229614","0.535240726412711","0.672876772046517","2"
"No","2008","Couple + C. GT 16 ","higher education","321","0.568000448460431","0.528198384300181","0.607802512620681","2"
"No","2008","Couple + C. LE and GT 16","in school","126","0.941448766752753","0.901243882875837","0.98165365062967","2"
"No","2008","Couple + C. LE and GT 16","inadequately","7","","","","2"
"No","2008","Couple + C. LE and GT 16","general elemantary","106","0.677548533775244","0.601988558597697","0.753108508952791","2"
"No","2008","Couple + C. LE and GT 16","middle vocational","285","0.585860180604296","0.541840586034362","0.629879775174231","2"
"No","2008","Couple + C. LE and GT 16","vocational + Abi","32","0.398205340502918","0.282700216563964","0.513710464441872","2"
"No","2008","Couple + C. LE and GT 16","higher vocational","37","0.562687749364369","0.460203673782248","0.66517182494649","2"
"No","2008","Couple + C. LE and GT 16","higher education","96","0.412700169877478","0.346271718990163","0.479128620764793","2"
"No","2008","Single parent ","in school","52","0.920533059139658","0.850927001527211","0.990139116752106","2"
"No","2008","Single parent ","inadequately","13","","","","2"
