"ple0044_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2009","1-pers.-HH","Male","832","0.687207445090445","0.660964617263099","0.71345027291779","2"
"No","2009","1-pers.-HH","Female","1397","0.841133894971131","0.823532988799339","0.858734801142922","2"
"No","2009","Couple + C. GT 16 ","Male","1054","0.645658082042072","0.622662461006626","0.668653703077519","2"
"No","2009","Couple + C. GT 16 ","Female","943","0.657142384607549","0.632557780345625","0.681726988869472","2"
"No","2009","(Married) couple without C. ","Male","2510","0.763321306675421","0.74872400828521","0.777918605065632","2"
"No","2009","(Married) couple without C. ","Female","2644","0.803720174423645","0.790187302425065","0.817253046422224","2"
"No","2009","Single parent ","Male","179","0.672828185936562","0.617872946472016","0.727783425401108","2"
"No","2009","Single parent ","Female","476","0.712947399173308","0.679020261058875","0.746874537287741","2"
"No","2009","Couple + C. LE 16 ","Male","815","0.619121790164229","0.593140964936872","0.645102615391586","2"
"No","2009","Couple + C. LE 16 ","Female","971","0.676941507126799","0.652762644918811","0.701120369334787","2"
"No","2009","Couple + C. LE and GT 16","Male","361","0.647400337780199","0.608517182381006","0.686283493179393","2"
"No","2009","Couple + C. LE and GT 16","Female","375","0.639093955518267","0.599736273781479","0.678451637255056","2"
"Yes","2009","1-pers.-HH","Male","367","0.312792554909555","0.28654972708221","0.339035382736901","1"
"Yes","2009","1-pers.-HH","Female","260","0.158866105028869","0.141265198857077","0.176467011200661","1"
"Yes","2009","(Married) couple without C. ","Male","747","0.236678693324579","0.222081394934368","0.25127599171479","1"
"Yes","2009","Single parent ","Male","101","0.327171814063438","0.272216574598892","0.382127053527984","1"
"Yes","2009","Single parent ","Female","207","0.287052600826692","0.253125462712259","0.320979738941125","1"
"Yes","2009","Couple + C. LE 16 ","Male","527","0.380878209835771","0.354897384608414","0.406859035063128","1"
"Yes","2009","Couple + C. LE 16 ","Female","466","0.323058492873201","0.298879630665213","0.347237355081189","1"
"Yes","2009","Couple + C. GT 16 ","Female","489","0.342857615392451","0.318273011130528","0.367442219654375","1"
"Yes","2009","(Married) couple without C. ","Female","665","0.196279825576355","0.182746953577776","0.209812697574935","1"
"Yes","2009","Couple + C. GT 16 ","Male","608","0.354341917957928","0.331346296922481","0.377337538993374","1"
"Yes","2009","Couple + C. LE and GT 16","Female","197","0.360906044481733","0.321548362744944","0.400263726218521","1"
"Yes","2009","Couple + C. LE and GT 16","Male","219","0.352599662219801","0.313716506820608","0.391482817618994","1"
"No","2010","1-pers.-HH","Male","783","0.692615834066868","0.665701225124001","0.719530443009736","2"
"No","2010","1-pers.-HH","Female","1357","0.842179690991059","0.824327124388225","0.860032257593893","2"
"No","2010","Couple + C. GT 16 ","Male","964","0.63578730514109","0.611524035504632","0.660050574777549","2"
"No","2010","Couple + C. GT 16 ","Female","891","0.69024114159213","0.665287267375428","0.715195015808832","2"
"No","2010","(Married) couple without C. ","Male","2389","0.767302620672966","0.752415975011983","0.782189266333948","2"
"No","2010","(Married) couple without C. ","Female","2522","0.791562586524774","0.777424831985572","0.805700341063976","2"
"No","2010","Single parent ","Male","263","0.623635742375933","0.576452230235494","0.670819254516371","2"
"No","2010","Single parent ","Female","1305","0.721115124574386","0.700646794305503","0.74158345484327","2"
"No","2010","Couple + C. LE 16 ","Male","2204","0.593313083909116","0.57744237797426","0.609183789843971","2"
"No","2010","Couple + C. LE 16 ","Female","2800","0.675210037178081","0.660744587118278","0.689675487237883","2"
"No","2010","Couple + C. LE and GT 16","Male","532","0.622379631819337","0.589218304617382","0.655540959021293","2"
"No","2010","Couple + C. LE and GT 16","Female","531","0.647109401960725","0.613786451755878","0.680432352165571","2"
"Yes","2010","1-pers.-HH","Male","346","0.307384165933132","0.280469556990264","0.334298774875999","1"
"Yes","2010","1-pers.-HH","Female","245","0.157820309008941","0.139967742406107","0.175672875611775","1"
"Yes","2010","(Married) couple without C. ","Male","706","0.232697379327034","0.217810733666052","0.247584024988016","1"
"Yes","2010","Single parent ","Male","142","0.376364257624067","0.329180745483629","0.423547769764506","1"
"Yes","2010","Single parent ","Female","539","0.278884875425614","0.25841654515673","0.299353205694497","1"
"Yes","2010","Couple + C. LE 16 ","Male","1476","0.406686916090884","0.390816210156029","0.42255762202574","1"
"Yes","2010","Couple + C. LE 16 ","Female","1226","0.324789962821919","0.310324512762117","0.339255412881722","1"
"Yes","2010","(Married) couple without C. ","Female","649","0.208437413475226","0.194299658936024","0.222575168014428","1"
"Yes","2010","Couple + C. GT 16 ","Male","547","0.36421269485891","0.339949425222451","0.388475964495368","1"
"Yes","2010","Couple + C. GT 16 ","Female","428","0.30975885840787","0.284804984191167","0.334712732624572","1"
"Yes","2010","Couple + C. LE and GT 16","Male","289","0.377620368180663","0.344459040978707","0.410781695382618","1"
"Yes","2010","Couple + C. LE and GT 16","Female","259","0.352890598039275","0.319567647834429","0.386213548244122","1"
"No","2011","Couple + C. GT 16 ","Male","650","0.726951547430915","0.697598780365426","0.756304314496404","2"
"No","2011","1-pers.-HH","Male","833","0.79752531243626","0.772924822016051","0.822125802856469","2"
"No","2011","1-pers.-HH","Female","1478","0.898593697313819","0.884010681931749","0.91317671269589","2"
"No","2011","Couple + C. GT 16 ","Female","697","0.78350622799217","0.756310288456479","0.810702167527861","2"
"No","2011","Couple + C. LE and GT 16","Male","522","0.684778992338191","0.651747812562995","0.717810172113386","2"
"No","2011","(Married) couple without C. ","Male","2538","0.860107971177758","0.847524396982121","0.872691545373395","2"
"No","2011","(Married) couple without C. ","Female","2563","0.875062686306592","0.863135017295778","0.886990355317406","2"
"No","2011","Single parent ","Male","311","0.818939132786787","0.781620601159805","0.856257664413769","2"
"No","2011","Single parent ","Female","1474","0.764036366992666","0.745464918024227","0.782607815961105","2"
"No","2011","Couple + C. LE 16 ","Male","1777","0.579651847740402","0.561857418609681","0.597446276871123","2"
"No","2011","Couple + C. LE 16 ","Female","2397","0.691607668813835","0.676090988893966","0.707124348733703","2"
"No","2011","Couple + C. LE and GT 16","Female","569","0.73307272684553","0.702304119050294","0.763841334640767","2"
"Yes","2011","1-pers.-HH","Male","192","0.20247468756374","0.177874197143531","0.227075177983949","1"
"Yes","2011","1-pers.-HH","Female","168","0.101406302686181","0.0868232873041102","0.115989318068251","1"
"Yes","2011","(Married) couple without C. ","Male","381","0.139892028822242","0.127308454626605","0.152475603017879","1"
"Yes","2011","(Married) couple without C. ","Female","389","0.124937313693408","0.113009644682594","0.136864982704222","1"
"Yes","2011","Single parent ","Female","534","0.235963633007334","0.217392184038895","0.254535081975773","1"
"Yes","2011","Couple + C. LE 16 ","Male","1179","0.420348152259598","0.402553723128877","0.438142581390319","1"
"Yes","2011","Couple + C. LE 16 ","Female","1006","0.308392331186165","0.292875651266297","0.323909011106034","1"
"Yes","2011","Couple + C. GT 16 ","Female","184","0.21649377200783","0.189297832472139","0.243689711543521","1"
"Yes","2011","Single parent ","Male","98","0.181060867213213","0.143742335586231","0.218379398840195","1"
"Yes","2011","Couple + C. GT 16 ","Male","235","0.273048452569085","0.243695685503596","0.302401219634574","1"
"Yes","2011","Couple + C. LE and GT 16","Female","225","0.26692727315447","0.236158665359233","0.297695880949706","1"
"Yes","2011","Couple + C. LE and GT 16","Male","238","0.31522100766181","0.282189827886614","0.348252187437005","1"
"No","2012","Couple + C. GT 16 ","Male","1038","0.648905726390533","0.625626716539651","0.672184736241415","2"
"No","2012","Couple + C. GT 16 ","Female","988","0.686113279454582","0.66219398702748","0.710032571881685","2"
"No","2012","1-pers.-HH","Male","1146","0.709273652563701","0.686775853698225","0.731771451429176","2"
"No","2012","1-pers.-HH","Female","1814","0.851801281466661","0.836810863588416","0.866791699344907","2"
"No","2012","Couple + C. LE and GT 16","Male","653","0.626506529206264","0.596614636934437","0.65639842147809","2"
"No","2012","(Married) couple without C. ","Male","3185","0.777756773326149","0.7648951562654","0.790618390386898","2"
"No","2012","(Married) couple without C. ","Female","3290","0.805234181545683","0.793110721012203","0.817357642079164","2"
"No","2012","Single parent ","Male","401","0.741073656004772","0.704297304050987","0.777850007958557","2"
"No","2012","Single parent ","Female","1595","0.725813109702106","0.707205769260128","0.744420450144083","2"
"No","2012","Couple + C. LE 16 ","Male","2108","0.599254455230413","0.582897425252074","0.615611485208752","2"
"No","2012","Couple + C. LE 16 ","Female","2584","0.659568978547598","0.644473050272694","0.674664906822502","2"
"No","2012","Couple + C. LE and GT 16","Female","684","0.677457838915031","0.648714605678479","0.706201072151583","2"
"Yes","2012","1-pers.-HH","Male","419","0.290726347436299","0.268228548570824","0.313224146301775","1"
"Yes","2012","1-pers.-HH","Female","344","0.148198718533339","0.133208300655093","0.163189136411584","1"
"Yes","2012","(Married) couple without C. ","Male","829","0.222243226673851","0.209381609613102","0.2351048437346","1"
"Yes","2012","(Married) couple without C. ","Female","809","0.194765818454317","0.182642357920836","0.206889278987797","1"
"Yes","2012","Single parent ","Female","613","0.274186890297894","0.255579549855917","0.292794230739872","1"
"Yes","2012","Couple + C. LE 16 ","Male","1340","0.400745544769587","0.384388514791248","0.417102574747926","1"
"Yes","2012","Couple + C. LE 16 ","Female","1201","0.340431021452403","0.325335093177498","0.355526949727307","1"
"Yes","2012","Couple + C. GT 16 ","Male","577","0.351094273609467","0.327815263758585","0.374373283460349","1"
"Yes","2012","Couple + C. GT 16 ","Female","458","0.313886720545418","0.289967428118315","0.33780601297252","1"
"Yes","2012","Single parent ","Male","144","0.258926343995228","0.222149992041443","0.295702695949013","1"
"Yes","2012","Couple + C. LE and GT 16","Female","332","0.322542161084969","0.293798927848417","0.351285394321521","1"
"Yes","2012","Couple + C. LE and GT 16","Male","353","0.373493470793736","0.34360157852191","0.403385363065563","1"
"No","2013","1-pers.-HH","Male","1254","0.724951861942172","0.703706403380153","0.746197320504191","2"
"No","2013","Couple + C. GT 16 ","Male","1129","0.621216098098771","0.598681220820085","0.643750975377457","2"
"No","2013","Couple + C. GT 16 ","Female","1091","0.673128331916266","0.650251314514886","0.696005349317647","2"
"No","2013","1-pers.-HH","Female","1858","0.859311877379476","0.844802477118584","0.873821277640369","2"
"No","2013","(Married) couple without C. ","Male","3318","0.806490465805298","0.794517358373463","0.818463573237134","2"
"No","2013","(Married) couple without C. ","Female","3426","0.81239394872091","0.800681636344886","0.824106261096934","2"
"No","2013","Single parent ","Male","467","0.771937590234402","0.738803451655408","0.805071728813395","2"
"No","2013","Single parent ","Female","1678","0.719545499232821","0.701246264382952","0.737844734082689","2"
"No","2013","Couple + C. LE 16 ","Male","2451","0.647873535732091","0.632768547524435","0.662978523939747","2"
"No","2013","Couple + C. LE 16 ","Female","2925","0.675865587096498","0.66181701349745","0.689914160695546","2"
"No","2013","Couple + C. LE and GT 16","Male","819","0.656989508185378","0.630588518205896","0.683390498164861","2"
"No","2013","Couple + C. LE and GT 16","Female","901","0.707830640284008","0.6831100732421","0.732551207325916","2"
"Yes","2013","1-pers.-HH","Male","443","0.275048138057828","0.253802679495809","0.296293596619847","1"
"Yes","2013","1-pers.-HH","Female","348","0.140688122620524","0.126178722359631","0.155197522881416","1"
"Yes","2013","(Married) couple without C. ","Male","864","0.193509534194701","0.181536426762866","0.205482641626537","1"
"Yes","2013","(Married) couple without C. ","Female","842","0.18760605127909","0.175893738903066","0.199318363655114","1"
"Yes","2013","Single parent ","Female","637","0.280454500767179","0.262155265917311","0.298753735617048","1"
"Yes","2013","Couple + C. LE 16 ","Male","1390","0.352126464267909","0.337021476060253","0.367231452475565","1"
"Yes","2013","Couple + C. LE 16 ","Female","1339","0.324134412903502","0.310085839304454","0.33818298650255","1"
"Yes","2013","Couple + C. GT 16 ","Male","651","0.378783901901229","0.356249024622543","0.401318779179915","1"
"Yes","2013","Couple + C. GT 16 ","Female","524","0.326871668083734","0.303994650682353","0.349748685485114","1"
"Yes","2013","Single parent ","Male","149","0.228062409765598","0.194928271186605","0.261196548344592","1"
"Yes","2013","Couple + C. LE and GT 16","Female","399","0.292169359715992","0.267448792674085","0.3168899267579","1"
"Yes","2013","Couple + C. LE and GT 16","Male","423","0.343010491814622","0.316609501835139","0.369411481794104","1"
"No","2014","1-pers.-HH","Male","1118","0.705350181198102","0.682662104982893","0.72803825741331","2"
"No","2014","1-pers.-HH","Female","1683","0.844113383117717","0.828509265135445","0.859717501099988","2"
"No","2014","Couple + C. GT 16 ","Male","969","0.617588856852129","0.593828380250008","0.641349333454249","2"
"No","2014","Couple + C. GT 16 ","Female","914","0.659907152072909","0.635506357021954","0.684307947123863","2"
"No","2014","(Married) couple without C. ","Male","3024","0.772601008359302","0.759474681699635","0.78572733501897","2"
"No","2014","(Married) couple without C. ","Female","3143","0.792468709203866","0.779901149690056","0.805036268717676","2"
"No","2014","Single parent ","Male","370","0.750147893546147","0.712721197842257","0.787574589250037","2"
"No","2014","Single parent ","Female","1344","0.702816264255485","0.682185000359513","0.723447528151457","2"
"No","2014","Couple + C. LE 16 ","Male","1964","0.602184695115676","0.58529501166828","0.619074378563071","2"
"No","2014","Couple + C. LE 16 ","Female","2201","0.637667548027915","0.621824354139602","0.653510741916228","2"
"No","2014","Couple + C. LE and GT 16","Male","684","0.595775434640307","0.566866843421484","0.624684025859129","2"
"No","2014","Couple + C. LE and GT 16","Female","712","0.646115422833188","0.617921674171242","0.674309171495133","2"
"Yes","2014","1-pers.-HH","Male","433","0.294649818801898","0.27196174258669","0.317337895017107","1"
"Yes","2014","1-pers.-HH","Female","393","0.155886616882283","0.140282498900011","0.171490734864555","1"
"Yes","2014","(Married) couple without C. ","Male","893","0.227398991640698","0.21427266498103","0.240525318300365","1"
"Yes","2014","(Married) couple without C. ","Female","857","0.207531290796134","0.194963731282324","0.220098850309944","1"
"Yes","2014","Single parent ","Female","541","0.297183735744515","0.276552471848543","0.317814999640487","1"
"Yes","2014","Couple + C. LE 16 ","Male","1262","0.397815304884325","0.380925621436929","0.41470498833172","1"
"Yes","2014","Couple + C. LE 16 ","Female","1335","0.362332451972085","0.346489258083772","0.378175645860398","1"
"Yes","2014","Couple + C. GT 16 ","Female","534","0.340092847927091","0.315692052876136","0.364493642978046","1"
"Yes","2014","Couple + C. GT 16 ","Male","638","0.382411143147872","0.358650666545751","0.406171619749992","1"
"Yes","2014","Single parent ","Male","144","0.249852106453853","0.212425410749963","0.287278802157743","1"
"Yes","2014","Couple + C. LE and GT 16","Male","423","0.404224565359693","0.375315974140871","0.433133156578516","1"
"Yes","2014","Couple + C. LE and GT 16","Female","393","0.353884577166812","0.325690828504866","0.382078325828758","1"
"No","2015","1-pers.-HH","Male","1163","0.729185529071723","0.707451998881098","0.750919059262347","2"
"No","2015","1-pers.-HH","Female","1709","0.840158689862522","0.824428997151167","0.855888382573878","2"
"No","2015","Couple + C. GT 16 ","Male","952","0.636131351359934","0.611776078832068","0.6604866238878","2"
"No","2015","Couple + C. GT 16 ","Female","985","0.674428636090712","0.650082124617752","0.698775147563672","2"
"No","2015","(Married) couple without C. ","Male","3032","0.764348593073823","0.75103394876275","0.777663237384897","2"
"No","2015","(Married) couple without C. ","Female","3168","0.800369936752018","0.787948436356521","0.812791437147515","2"
"No","2015","Single parent ","Male","413","0.769191807994303","0.733554582682126","0.804829033306479","2"
"No","2015","Single parent ","Female","1383","0.747099505236483","0.727178772807003","0.767020237665964","2"
"No","2015","Couple + C. LE 16 ","Male","2055","0.668577824381007","0.652201689918892","0.684953958843123","2"
"No","2015","Couple + C. LE 16 ","Female","2465","0.704566632412567","0.68950544063211","0.719627824193024","2"
"No","2015","Couple + C. LE and GT 16","Male","702","0.648621726754835","0.62037110727962","0.676872346230051","2"
"No","2015","Couple + C. LE and GT 16","Female","771","0.701925709939552","0.675089336428064","0.728762083451041","2"
"Yes","2015","1-pers.-HH","Male","443","0.270814470928277","0.249080940737653","0.292548001118902","1"
"Yes","2015","1-pers.-HH","Female","376","0.159841310137478","0.144111617426122","0.175571002848833","1"
"Yes","2015","(Married) couple without C. ","Male","871","0.235651406926177","0.222336762615103","0.24896605123725","1"
"Yes","2015","(Married) couple without C. ","Female","810","0.199630063247982","0.187208562852485","0.212051563643479","1"
"Yes","2015","Single parent ","Female","446","0.252900494763516","0.232979762334036","0.272821227192997","1"
"Yes","2015","Couple + C. LE 16 ","Male","1119","0.331422175618993","0.315046041156877","0.347798310081108","1"
"Yes","2015","Couple + C. LE 16 ","Female","1060","0.295433367587433","0.280372175806976","0.31049455936789","1"
"Yes","2015","Couple + C. GT 16 ","Female","438","0.325571363909288","0.301224852436328","0.349917875382248","1"
"Yes","2015","Couple + C. GT 16 ","Male","547","0.363868648640066","0.3395133761122","0.388223921167932","1"
"Yes","2015","Single parent ","Male","124","0.230808192005697","0.195170966693521","0.266445417317874","1"
"Yes","2015","Couple + C. LE and GT 16","Female","345","0.298074290060447","0.271237916548959","0.324910663571936","1"
"Yes","2015","Couple + C. LE and GT 16","Male","395","0.351378273245165","0.32312765376995","0.37962889272038","1"
"No","2016","1-pers.-HH","Male","1094","0.712443655138807","0.689266185676315","0.735621124601298","2"
"No","2016","1-pers.-HH","Female","1650","0.837370598210948","0.821136572791574","0.853604623630321","2"
"No","2016","Couple + C. GT 16 ","Male","872","0.655921218902581","0.630856471422872","0.680985966382291","2"
"No","2016","Couple + C. GT 16 ","Female","946","0.693032823739534","0.668465286069897","0.717600361409172","2"
"No","2016","Couple + C. LE and GT 16","Male","685","0.675469992767528","0.646918528220689","0.704021457314366","2"
"No","2016","Couple + C. LE and GT 16","Female","716","0.696207914677875","0.66823052963999","0.72418529971576","2"
"No","2016","(Married) couple without C. ","Male","2877","0.775911127516382","0.762333307114247","0.789488947918518","2"
"No","2016","(Married) couple without C. ","Female","2931","0.784209448661087","0.770929308055353","0.797489589266821","2"
"No","2016","Single parent ","Male","371","0.7518315327954","0.713585744345043","0.790077321245757","2"
"No","2016","Single parent ","Female","1245","0.778811246918606","0.758668498058588","0.798953995778623","2"
"No","2016","Couple + C. LE 16 ","Male","1723","0.639312712666861","0.621229912767627","0.657395512566095","2"
"No","2016","Couple + C. LE 16 ","Female","2118","0.715350688184678","0.699330958689947","0.731370417679409","2"
"Yes","2016","1-pers.-HH","Male","371","0.287556344861193","0.264378875398701","0.310733814323685","1"
"Yes","2016","1-pers.-HH","Female","335","0.162629401789052","0.146395376369679","0.178863427208426","1"
"Yes","2016","(Married) couple without C. ","Male","746","0.224088872483618","0.210511052081482","0.237666692885753","1"
"Yes","2016","(Married) couple without C. ","Female","755","0.215790551338913","0.202510410733179","0.229070691944647","1"
"Yes","2016","Single parent ","Female","386","0.221188753081394","0.201046004221377","0.241331501941412","1"
"Yes","2016","Single parent ","Male","119","0.2481684672046","0.209922678754243","0.286414255654957","1"
"Yes","2016","Couple + C. LE 16 ","Male","986","0.360687287333139","0.342604487433905","0.378770087232373","1"
"Yes","2016","Couple + C. LE 16 ","Female","930","0.284649311815322","0.268629582320591","0.300669041310053","1"
"Yes","2016","Couple + C. GT 16 ","Female","408","0.306967176260466","0.282399638590828","0.331534713930103","1"
"Yes","2016","Couple + C. GT 16 ","Male","508","0.344078781097419","0.319014033617709","0.369143528577128","1"
"Yes","2016","Couple + C. LE and GT 16","Male","348","0.324530007232472","0.295978542685634","0.353081471779311","1"
"Yes","2016","Couple + C. LE and GT 16","Female","322","0.303792085322125","0.27581470028424","0.33176947036001","1"
"No","2017","1-pers.-HH","Male","1269","0.732210663938097","0.711192219866896","0.753229108009298","2"
"No","2017","1-pers.-HH","Female","1841","0.843451382316243","0.828291299624706","0.858611465007779","2"
"No","2017","Couple + C. GT 16 ","Male","1111","0.678191007875966","0.655580971129601","0.700801044622331","2"
"No","2017","Couple + C. GT 16 ","Female","1144","0.705946533195258","0.683502200872221","0.728390865518295","2"
"No","2017","Couple + C. LE and GT 16","Male","745","0.677270403383294","0.649464716707297","0.705076090059291","2"
"No","2017","Couple + C. LE and GT 16","Female","806","0.708488743175147","0.682038132338721","0.734939354011574","2"
"No","2017","(Married) couple without C. ","Male","3155","0.76419552636072","0.751116971622024","0.777274081099417","2"
"No","2017","(Married) couple without C. ","Female","3337","0.807792337270026","0.79575165321529","0.819833021324762","2"
"No","2017","Single parent ","Male","423","0.764184162743237","0.728803087576314","0.799565237910159","2"
"No","2017","Single parent ","Female","1286","0.774422982157957","0.754334898502945","0.794511065812969","2"
"No","2017","Couple + C. LE 16 ","Male","1847","0.697503982519118","0.680404433578964","0.714603531459272","2"
"No","2017","Couple + C. LE 16 ","Female","2202","0.716572328398854","0.700764115261487","0.732380541536222","2"
"Yes","2017","1-pers.-HH","Male","436","0.267789336061903","0.246770891990702","0.288807780133104","1"
"Yes","2017","1-pers.-HH","Female","366","0.156548617683757","0.141388534992221","0.171708700375294","1"
"Yes","2017","(Married) couple without C. ","Male","892","0.23580447363928","0.222725918900583","0.248883028377976","1"
"Yes","2017","(Married) couple without C. ","Female","777","0.192207662729974","0.180166978675238","0.20424834678471","1"
"Yes","2017","Single parent ","Female","377","0.225577017842043","0.205488934187031","0.245665101497055","1"
"Yes","2017","Couple + C. LE 16 ","Male","925","0.302496017480882","0.285396468540728","0.319595566421037","1"
"Yes","2017","Couple + C. LE 16 ","Female","920","0.283427671601146","0.267619458463778","0.299235884738513","1"
"Yes","2017","Single parent ","Male","130","0.235815837256763","0.200434762089841","0.271196912423686","1"
"Yes","2017","Couple + C. GT 16 ","Female","439","0.294053466804742","0.271609134481705","0.316497799127779","1"
"Yes","2017","Couple + C. GT 16 ","Male","529","0.321808992124034","0.299198955377669","0.344419028870399","1"
"Yes","2017","Couple + C. LE and GT 16","Male","341","0.322729596616706","0.294923909940709","0.350535283292703","1"
"Yes","2017","Couple + C. LE and GT 16","Female","328","0.291511256824853","0.265060645988426","0.317961867661279","1"
"No","2018","1-pers.-HH","Male","1377","0.752328784455757","0.732393022391695","0.772264546519818","2"
"No","2018","1-pers.-HH","Female","1912","0.851213209443388","0.836627875607783","0.865798543278993","2"
"No","2018","(Married) couple without C. ","Male","3064","0.773215678492602","0.760088478704129","0.786342878281076","2"
"No","2018","(Married) couple without C. ","Female","3264","0.818696281466334","0.806794008302216","0.830598554630452","2"
"No","2018","Single parent ","Male","443","0.742051814037887","0.70629181295816","0.777811815117614","2"
"No","2018","Single parent ","Female","1259","0.77060357996749","0.750117084992226","0.791090074942754","2"
"No","2018","Couple + C. LE 16 ","Male","1744","0.699773925107036","0.681969745224913","0.717578104989158","2"
"No","2018","Couple + C. LE 16 ","Female","2019","0.720488004360757","0.704072845218324","0.736903163503189","2"
"No","2018","Couple + C. GT 16 ","Male","1001","0.677687832266012","0.653957263281443","0.701418401250582","2"
"No","2018","Couple + C. GT 16 ","Female","1068","0.732948159346756","0.710453827207138","0.755442491486374","2"
"No","2018","Couple + C. LE and GT 16","Male","739","0.705620116914012","0.678375330972929","0.732864902855094","2"
"No","2018","Couple + C. LE and GT 16","Female","775","0.685893514820816","0.658451496833436","0.713335532808196","2"
"Yes","2018","1-pers.-HH","Male","424","0.247671215544243","0.227735453480182","0.267606977608305","1"
"Yes","2018","1-pers.-HH","Female","375","0.148786790556612","0.134201456721007","0.163372124392217","1"
"Yes","2018","(Married) couple without C. ","Male","845","0.226784321507398","0.213657121718924","0.239911521295871","1"
"Yes","2018","Single parent ","Female","359","0.22939642003251","0.208909925057246","0.249882915007774","1"
"Yes","2018","(Married) couple without C. ","Female","761","0.181303718533666","0.169401445369549","0.193205991697784","1"
"Yes","2018","Couple + C. LE 16 ","Male","802","0.300226074892964","0.282421895010843","0.318030254775086","1"
"Yes","2018","Single parent ","Male","132","0.257948185962113","0.222188184882385","0.29370818704184","1"
"Yes","2018","Couple + C. LE 16 ","Female","852","0.279511995639243","0.263096836496811","0.295927154781675","1"
"Yes","2018","Couple + C. GT 16 ","Male","489","0.322312167733988","0.298581598749418","0.346042736718557","1"
"Yes","2018","Couple + C. GT 16 ","Female","418","0.267051840653244","0.244557508513625","0.289546172792862","1"
"Yes","2018","Couple + C. LE and GT 16","Male","336","0.294379883085988","0.267135097144906","0.321624669027071","1"
"Yes","2018","Couple + C. LE and GT 16","Female","324","0.314106485179184","0.286664467191804","0.341548503166564","1"
"No","2019","1-pers.-HH","Male","1431","0.749621265120684","0.730217617848634","0.769024912392734","2"
"No","2019","1-pers.-HH","Female","1910","0.869869140447043","0.85608317479196","0.883655106102125","2"
"No","2019","(Married) couple without C. ","Male","3199","0.766082772309628","0.753440369976417","0.778725174642839","2"
"No","2019","(Married) couple without C. ","Female","3272","0.823569322784354","0.811963515659846","0.835175129908862","2"
"No","2019","Single parent ","Male","405","0.725313888912177","0.688702906384137","0.761924871440217","2"
"No","2019","Single parent ","Female","1146","0.799080053538451","0.778540969276547","0.819619137800354","2"
"No","2019","Couple + C. LE 16 ","Male","1644","0.686424405481338","0.668252585993611","0.704596224969064","2"
"No","2019","Couple + C. LE 16 ","Female","1866","0.716172920066166","0.698928976518016","0.733416863614316","2"
"No","2019","Couple + C. GT 16 ","Male","1007","0.708936054243879","0.686107352078541","0.731764756409217","2"
"No","2019","Couple + C. GT 16 ","Female","1012","0.732567371548416","0.709480678714805","0.755654064382028","2"
"No","2019","Couple + C. LE and GT 16","Male","696","0.676889986796888","0.648656661049144","0.705123312544633","2"
"No","2019","Couple + C. LE and GT 16","Female","791","0.743507402690141","0.717735860911329","0.769278944468954","2"
"Yes","2019","1-pers.-HH","Male","484","0.250378734879316","0.230975087607266","0.269782382151366","1"
"Yes","2019","1-pers.-HH","Female","378","0.130130859552957","0.116344893897875","0.14391682520804","1"
"Yes","2019","(Married) couple without C. ","Male","1108","0.233917227690372","0.221274825357161","0.246559630023583","1"
"Yes","2019","(Married) couple without C. ","Female","872","0.176430677215646","0.164824870091138","0.188036484340154","1"
"Yes","2019","Single parent ","Female","316","0.200919946461549","0.180380862199645","0.221459030723453","1"
"Yes","2019","Couple + C. LE 16 ","Male","860","0.313575594518662","0.295403775030936","0.331747414006389","1"
"Yes","2019","Couple + C. LE 16 ","Female","760","0.283827079933834","0.266583136385684","0.301071023481984","1"
"Yes","2019","Couple + C. GT 16 ","Male","514","0.291063945756121","0.268235243590783","0.313892647921459","1"
"Yes","2019","Single parent ","Male","166","0.274686111087823","0.238075128559783","0.311297093615863","1"
"Yes","2019","Couple + C. GT 16 ","Female","400","0.267432628451584","0.244345935617972","0.290519321285195","1"
"Yes","2019","Couple + C. LE and GT 16","Male","358","0.323110013203112","0.294876687455367","0.351343338950856","1"
"Yes","2019","Couple + C. LE and GT 16","Female","312","0.256492597309858","0.230721055531046","0.28226413908867","1"
