"ple0044_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2003","Lower Saxony","indirect migration background","12","","","","1"
"Yes","2003","Bremen","no migration background","43","0.239520243485118","0.170053165548412","0.308987321421824","1"
"Yes","2003","Bremen","direct migration background","3","","","","1"
"Yes","2003","Bremen","indirect migration background","1","","","","1"
"Yes","2003","North Rhine-Westphalia","no migration background","1086","0.270798943451422","0.25635905391096","0.285238832991883","1"
"Yes","2003","North Rhine-Westphalia","direct migration background","222","0.307272074306912","0.272947018683441","0.341597129930382","1"
"Yes","2003","North Rhine-Westphalia","indirect migration background","79","0.330629888434865","0.268037368310595","0.393222408559134","1"
"Yes","2003","Hesse","no migration background","323","0.259869045332184","0.234466519173011","0.285271571491358","1"
"Yes","2003","Rhineland-Palatinate,Saarland","indirect migration background","9","","","","1"
"Yes","2003","Baden-Württemberg","indirect migration background","62","0.331571971210474","0.265153990392329","0.39798995202862","1"
"Yes","2003","Bavaria","no migration background","851","0.300273584288801","0.282422968811189","0.318124199766414","1"
"Yes","2003","Bavaria","direct migration background","118","0.277661592754135","0.233271303882647","0.322051881625623","1"
"Yes","2003","Bavaria","indirect migration background","38","0.309559320581776","0.227185248794383","0.391933392369169","1"
"Yes","2003","Berlin","no migration background","218","0.288838751213437","0.255430775951845","0.32224672647503","1"
"Yes","2003","Berlin","direct migration background","23","","","","1"
"Yes","2003","Berlin","indirect migration background","9","","","","1"
"Yes","2003","Brandenburg","no migration background","244","0.262927546929638","0.234230513029304","0.291624580829972","1"
"Yes","2003","Hesse","indirect migration background","20","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","no migration background","313","0.295778901912425","0.268672475661675","0.322885328163176","1"
"Yes","2003","Rhineland-Palatinate,Saarland","direct migration background","61","0.321264629478308","0.254514691884572","0.388014567072043","1"
"Yes","2003","Baden-Württemberg","no migration background","545","0.276393434693108","0.256064084043631","0.296722785342585","1"
"Yes","2003","Baden-Württemberg","direct migration background","142","0.284518022619389","0.247347889575677","0.321688155663101","1"
"Yes","2003","Brandenburg","direct migration background","1","","","","1"
"Yes","2003","Brandenburg","indirect migration background","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","no migration background","163","0.273371365722344","0.23426651940055","0.312476212044138","1"
"Yes","2003","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Yes","2003","Saxony","no migration background","519","0.301102133952912","0.278160927295569","0.324043340610256","1"
"Yes","2003","Saxony","direct migration background","4","","","","1"
"Yes","2003","Saxony","indirect migration background","","","","","1"
"Yes","2003","Saxony-Anhalt","no migration background","262","0.266156248581933","0.237006294642966","0.2953062025209","1"
"Yes","2003","Saxony-Anhalt","direct migration background","3","","","","1"
"Yes","2003","Saxony-Anhalt","indirect migration background","2","","","","1"
"Yes","2003","Thuringia","no migration background","271","0.276766299127155","0.247729642920197","0.305802955334113","1"
"Yes","2003","Hesse","direct migration background","76","0.293907729668429","0.236512388644282","0.351303070692575","1"
"Yes","2003","Thuringia","direct migration background","3","","","","1"
"Yes","2003","Thuringia","indirect migration background","1","","","","1"
"No","2004","Schleswig-Holstein","no migration background","387","0.697750049604714","0.660343998203807","0.73515610100562","2"
"No","2004","Bavaria","direct migration background","264","0.739408809523459","0.694862077404454","0.783955541642465","2"
"No","2004","Bavaria","indirect migration background","79","0.743629268665456","0.667086257507771","0.820172279823142","2"
"No","2004","Berlin","direct migration background","41","0.682503188016722","0.564716965897581","0.800289410135864","2"
"No","2004","Berlin","indirect migration background","21","","","","2"
"No","2004","Brandenburg","no migration background","603","0.706992182585127","0.676661167373379","0.737323197796876","2"
"No","2004","Brandenburg","direct migration background","11","","","","2"
"No","2004","Schleswig-Holstein","direct migration background","44","0.790923407681922","0.691296184689773","0.89055063067407","2"
"No","2004","Schleswig-Holstein","indirect migration background","9","","","","2"
"No","2004","Hamburg","no migration background","179","0.744797214836386","0.691391241423821","0.798203188248951","2"
"No","2004","Hamburg","direct migration background","19","","","","2"
"No","2004","Hamburg","indirect migration background","7","","","","2"
"No","2004","Rhineland-Palatinate,Saarland","direct migration background","127","0.661756640562442","0.593581503401419","0.729931777723464","2"
"No","2004","Rhineland-Palatinate,Saarland","indirect migration background","29","","","","2"
"No","2004","Baden-Württemberg","no migration background","1250","0.722181433045861","0.701523207687145","0.742839658404576","2"
"No","2004","Baden-Württemberg","direct migration background","437","0.793427787237213","0.759531864140128","0.827323710334299","2"
"No","2004","Baden-Württemberg","indirect migration background","150","0.833168769526687","0.780570118729445","0.885767420323929","2"
"No","2004","Bavaria","no migration background","1666","0.699943607565665","0.68188512680199","0.71800208832934","2"
"No","2004","Berlin","no migration background","474","0.707689001744032","0.673777043524648","0.741600959963415","2"
"No","2004","Brandenburg","indirect migration background","2","","","","2"
"No","2004","Lower Saxony","no migration background","1125","0.739651603632477","0.718129402385738","0.761173804879217","2"
"No","2004","Lower Saxony","direct migration background","141","0.659829662080352","0.595289945114935","0.72436937904577","2"
"No","2004","Lower Saxony","indirect migration background","29","","","","2"
"No","2004","Bremen","no migration background","92","0.683146720169399","0.605522965620357","0.760770474718442","2"
"No","2004","Bremen","direct migration background","14","","","","2"
"No","2004","Bremen","indirect migration background","3","","","","2"
"No","2004","North Rhine-Westphalia","no migration background","2428","0.705778256641926","0.690819694722641","0.720736818561211","2"
"No","2004","North Rhine-Westphalia","direct migration background","450","0.684565008122365","0.649404988119817","0.719725028124914","2"
"No","2004","North Rhine-Westphalia","indirect migration background","140","0.640236114425273","0.576961308639013","0.703510920211533","2"
"No","2004","Hesse","no migration background","788","0.747711916096421","0.72198684690214","0.773436985290702","2"
"No","2004","Hesse","direct migration background","163","0.726809806339119","0.669222453537173","0.784397159141066","2"
"No","2004","Hesse","indirect migration background","55","0.849223066273481","0.765397322522718","0.933048810024244","2"
"No","2004","Rhineland-Palatinate,Saarland","no migration background","767","0.741801345429986","0.715317494010894","0.768285196849078","2"
"No","2004","Mecklenburg-Western Pomerania","no migration background","335","0.730210204208794","0.690626973814316","0.769793434603272","2"
"No","2004","Mecklenburg-Western Pomerania","direct migration background","14","","","","2"
"No","2004","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"No","2004","Saxony","no migration background","1018","0.720003989816553","0.697205906851759","0.742802072781347","2"
"No","2004","Saxony","direct migration background","23","","","","2"
"No","2004","Saxony","indirect migration background","7","","","","2"
"No","2004","Saxony-Anhalt","no migration background","616","0.729077348292227","0.699696582244589","0.758458114339866","2"
"No","2004","Saxony-Anhalt","direct migration background","21","","","","2"
"No","2004","Saxony-Anhalt","indirect migration background","5","","","","2"
"No","2004","Thuringia","no migration background","625","0.735323490426326","0.706323748709042","0.764323232143611","2"
"No","2004","Thuringia","direct migration background","15","","","","2"
"No","2004","Thuringia","indirect migration background","6","","","","2"
"Yes","2004","Schleswig-Holstein","indirect migration background","4","","","","1"
"Yes","2004","Hamburg","no migration background","77","0.255202785163614","0.201796811751049","0.308608758576179","1"
"Yes","2004","Schleswig-Holstein","no migration background","192","0.302249950395286","0.264843898994379","0.339656001796193","1"
"Yes","2004","Schleswig-Holstein","direct migration background","20","","","","1"
"Yes","2004","Hamburg","direct migration background","4","","","","1"
"Yes","2004","Hamburg","indirect migration background","1","","","","1"
"Yes","2004","Lower Saxony","no migration background","472","0.260348396367523","0.238826195120783","0.281870597614262","1"
"Yes","2004","Lower Saxony","direct migration background","66","0.340170337919648","0.27563062095423","0.404710054885065","1"
"Yes","2004","Lower Saxony","indirect migration background","21","","","","1"
"Yes","2004","Bremen","no migration background","46","0.316853279830601","0.239229525281558","0.394477034379643","1"
"Yes","2004","Bremen","direct migration background","9","","","","1"
"Yes","2004","Bremen","indirect migration background","","","","","1"
"Yes","2004","North Rhine-Westphalia","no migration background","1137","0.294221743358074","0.279263181438789","0.309180305277359","1"
"Yes","2004","North Rhine-Westphalia","direct migration background","221","0.315434991877635","0.280274971875086","0.350595011880183","1"
"Yes","2004","North Rhine-Westphalia","indirect migration background","81","0.359763885574727","0.296489079788467","0.423038691360987","1"
"Yes","2004","Hesse","no migration background","307","0.252288083903579","0.226563014709297","0.27801315309786","1"
"Yes","2004","Berlin","indirect migration background","15","","","","1"
"Yes","2004","Brandenburg","no migration background","262","0.293007817414873","0.262676802203124","0.323338832626621","1"
"Yes","2004","Rhineland-Palatinate,Saarland","indirect migration background","14","","","","1"
"Yes","2004","Baden-Württemberg","indirect migration background","43","0.166831230473313","0.114232579676072","0.219429881270555","1"
"Yes","2004","Bavaria","no migration background","808","0.300056392434335","0.28199791167066","0.31811487319801","1"
"Yes","2004","Bavaria","direct migration background","109","0.260591190476541","0.216044458357535","0.305137922595546","1"
"Yes","2004","Bavaria","indirect migration background","46","0.256370731334544","0.179827720176858","0.332913742492229","1"
"Yes","2004","Berlin","no migration background","217","0.292310998255968","0.258399040036585","0.326222956475352","1"
"Yes","2004","Berlin","direct migration background","19","","","","1"
"Yes","2004","Brandenburg","direct migration background","1","","","","1"
"Yes","2004","Brandenburg","indirect migration background","","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","no migration background","148","0.269789795791206","0.230206565396728","0.309373026185684","1"
"Yes","2004","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Yes","2004","Saxony","no migration background","472","0.279996010183447","0.257197927218653","0.302794093148241","1"
"Yes","2004","Saxony","direct migration background","6","","","","1"
"Yes","2004","Saxony","indirect migration background","","","","","1"
"Yes","2004","Saxony-Anhalt","no migration background","263","0.270922651707773","0.241541885660134","0.300303417755411","1"
"Yes","2004","Saxony-Anhalt","direct migration background","3","","","","1"
"Yes","2004","Saxony-Anhalt","indirect migration background","2","","","","1"
"Yes","2004","Hesse","indirect migration background","15","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","no migration background","282","0.258198654570014","0.231714803150922","0.284682505989106","1"
"Yes","2004","Rhineland-Palatinate,Saarland","direct migration background","58","0.338243359437558","0.270068222276536","0.406418496598581","1"
"Yes","2004","Baden-Württemberg","no migration background","556","0.277818566954139","0.257160341595424","0.298476792312854","1"
"Yes","2004","Baden-Württemberg","direct migration background","111","0.206572212762787","0.172676289665701","0.240468135859872","1"
"Yes","2004","Thuringia","no migration background","264","0.264676509573674","0.235676767856389","0.293676251290958","1"
"Yes","2004","Thuringia","direct migration background","","","","","1"
"Yes","2004","Thuringia","indirect migration background","1","","","","1"
"Yes","2004","Hesse","direct migration background","67","0.273190193660881","0.215602840858934","0.330777546462827","1"
"No","2005","Schleswig-Holstein","no migration background","383","0.670299091563153","0.631706401606287","0.708891781520019","2"
"No","2005","Schleswig-Holstein","direct migration background","47","0.745058579093038","0.636574087709643","0.853543070476434","2"
"No","2005","Schleswig-Holstein","indirect migration background","7","","","","2"
"No","2005","Hamburg","no migration background","194","0.777689271584973","0.726655076958376","0.828723466211571","2"
"No","2005","Hamburg","direct migration background","17","","","","2"
"No","2005","Bavaria","direct migration background","236","0.713246707442336","0.664229528936126","0.762263885948546","2"
"No","2005","Bavaria","indirect migration background","74","0.677077128311853","0.593064787583947","0.761089469039758","2"
"No","2005","Berlin","direct migration background","37","0.694028789693682","0.566299024393821","0.821758554993544","2"
"No","2005","Berlin","indirect migration background","29","","","","2"
"No","2005","Brandenburg","no migration background","582","0.663376198945144","0.63171965051097","0.695032747379319","2"
"No","2005","Brandenburg","direct migration background","11","","","","2"
"No","2005","Hamburg","indirect migration background","4","","","","2"
"No","2005","Lower Saxony","no migration background","1066","0.739637290439439","0.717481346601301","0.761793234277577","2"
"No","2005","Lower Saxony","direct migration background","122","0.623929418207491","0.555941272287574","0.691917564127408","2"
"No","2005","Lower Saxony","indirect migration background","38","0.771589066144453","0.655226158171815","0.887951974117092","2"
"No","2005","Bremen","no migration background","82","0.713138899830374","0.633530271387105","0.792747528273643","2"
"No","2005","Bremen","direct migration background","12","","","","2"
"No","2005","Bremen","indirect migration background","4","","","","2"
"No","2005","North Rhine-Westphalia","no migration background","2381","0.71186361144368","0.696673876765308","0.727053346122051","2"
"No","2005","North Rhine-Westphalia","direct migration background","442","0.719718131079178","0.68475726472568","0.754678997432676","2"
"No","2005","North Rhine-Westphalia","indirect migration background","160","0.663260137042638","0.602316086619398","0.724204187465879","2"
"No","2005","Hesse","no migration background","769","0.716382255014855","0.689348798752025","0.743415711277685","2"
"No","2005","Hesse","direct migration background","141","0.632661561887323","0.567147377954506","0.698175745820141","2"
"No","2005","Hesse","indirect migration background","47","0.777040820403561","0.678830270759543","0.875251370047579","2"
"No","2005","Rhineland-Palatinate,Saarland","no migration background","711","0.720103187916499","0.692165619903827","0.74804075592917","2"
"No","2005","Rhineland-Palatinate,Saarland","direct migration background","116","0.658597886620958","0.588343679677722","0.728852093564195","2"
"No","2005","Rhineland-Palatinate,Saarland","indirect migration background","36","0.809133757422256","0.696783548511841","0.92148396633267","2"
"No","2005","Baden-Württemberg","no migration background","1214","0.722736212862583","0.701696743447569","0.743775682277597","2"
"No","2005","Baden-Württemberg","direct migration background","414","0.760908576298747","0.724698226090848","0.797118926506645","2"
"No","2005","Baden-Württemberg","indirect migration background","159","0.761756383847156","0.704138522909217","0.819374244785096","2"
"No","2005","Bavaria","no migration background","1586","0.703311393370572","0.684990139580304","0.72163264716084","2"
"No","2005","Berlin","no migration background","453","0.711495916181427","0.676639082758852","0.746352749604002","2"
"No","2005","Brandenburg","indirect migration background","5","","","","2"
"No","2005","Mecklenburg-Western Pomerania","no migration background","339","0.758225975702926","0.719599841890695","0.796852109515157","2"
"No","2005","Mecklenburg-Western Pomerania","direct migration background","13","","","","2"
"No","2005","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"No","2005","Saxony","no migration background","995","0.728684429490922","0.705711054690958","0.751657804290887","2"
"No","2005","Saxony","direct migration background","22","","","","2"
"No","2005","Saxony","indirect migration background","6","","","","2"
"No","2005","Saxony-Anhalt","no migration background","577","0.721560941987589","0.691392578558975","0.751729305416203","2"
"No","2005","Saxony-Anhalt","direct migration background","20","","","","2"
"No","2005","Saxony-Anhalt","indirect migration background","4","","","","2"
"No","2005","Thuringia","no migration background","596","0.722399988386385","0.692170353009558","0.752629623763213","2"
"No","2005","Thuringia","direct migration background","15","","","","2"
"No","2005","Thuringia","indirect migration background","6","","","","2"
"Yes","2005","Schleswig-Holstein","indirect migration background","4","","","","1"
"Yes","2005","Hamburg","no migration background","61","0.222310728415027","0.171276533788429","0.273344923041624","1"
"Yes","2005","Schleswig-Holstein","no migration background","187","0.329700908436847","0.291108218479981","0.368293598393713","1"
"Yes","2005","Schleswig-Holstein","direct migration background","15","","","","1"
"Yes","2005","Hamburg","direct migration background","5","","","","1"
"Yes","2005","Hamburg","indirect migration background","5","","","","1"
"Yes","2005","Lower Saxony","no migration background","441","0.260362709560561","0.238206765722423","0.282518653398699","1"
"Yes","2005","Lower Saxony","direct migration background","73","0.376070581792509","0.308082435872592","0.444058727712426","1"
"Yes","2005","Lower Saxony","indirect migration background","12","","","","1"
"Yes","2005","Bremen","no migration background","42","0.286861100169626","0.207252471726356","0.366469728612895","1"
"Yes","2005","Bremen","direct migration background","4","","","","1"
"Yes","2005","Bremen","indirect migration background","","","","","1"
"Yes","2005","North Rhine-Westphalia","no migration background","1034","0.28813638855632","0.272946653877949","0.303326123234692","1"
"Yes","2005","North Rhine-Westphalia","direct migration background","192","0.280281868920822","0.245321002567324","0.31524273527432","1"
"Yes","2005","North Rhine-Westphalia","indirect migration background","71","0.336739862957362","0.275795812534121","0.397683913380602","1"
"Yes","2005","Hesse","no migration background","299","0.283617744985145","0.256584288722315","0.310651201247975","1"
"Yes","2005","Berlin","indirect migration background","6","","","","1"
"Yes","2005","Baden-Württemberg","indirect migration background","51","0.238243616152844","0.180625755214904","0.295861477090783","1"
"Yes","2005","Bavaria","no migration background","802","0.296688606629428","0.27836735283916","0.315009860419696","1"
"Yes","2005","Bavaria","indirect migration background","45","0.322922871688147","0.238910530960242","0.406935212416053","1"
"Yes","2005","Berlin","no migration background","196","0.288504083818573","0.253647250395998","0.323360917241148","1"
"Yes","2005","Berlin","direct migration background","13","","","","1"
"Yes","2005","Brandenburg","no migration background","274","0.336623801054856","0.304967252620681","0.36828034948903","1"
"Yes","2005","Brandenburg","direct migration background","2","","","","1"
"Yes","2005","Brandenburg","indirect migration background","","","","","1"
"Yes","2005","Mecklenburg-Western Pomerania","no migration background","133","0.241774024297074","0.203147890484843","0.280400158109305","1"
"Yes","2005","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Yes","2005","Hesse","indirect migration background","22","","","","1"
"Yes","2005","Rhineland-Palatinate,Saarland","no migration background","281","0.279896812083501","0.25195924407083","0.307834380096173","1"
"Yes","2005","Rhineland-Palatinate,Saarland","direct migration background","59","0.341402113379042","0.271147906435805","0.411656320322278","1"
"Yes","2005","Rhineland-Palatinate,Saarland","indirect migration background","11","","","","1"
"Yes","2005","Baden-Württemberg","no migration background","525","0.277263787137417","0.256224317722403","0.298303256552431","1"
"Yes","2005","Baden-Württemberg","direct migration background","119","0.239091423701253","0.202881073493355","0.275301773909152","1"
"Yes","2005","Bavaria","direct migration background","91","0.286753292557664","0.237736114051454","0.335770471063874","1"
"Yes","2005","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Yes","2005","Saxony","no migration background","444","0.271315570509078","0.248342195709113","0.294288945309042","1"
"Yes","2005","Saxony","direct migration background","6","","","","1"
"Yes","2005","Saxony","indirect migration background","","","","","1"
"Yes","2005","Saxony-Anhalt","no migration background","271","0.278439058012411","0.248270694583797","0.308607421441025","1"
"Yes","2005","Saxony-Anhalt","direct migration background","3","","","","1"
"Yes","2005","Saxony-Anhalt","indirect migration background","2","","","","1"
"Yes","2005","Hesse","direct migration background","67","0.367338438112677","0.301824254179859","0.432852622045495","1"
"Yes","2005","Thuringia","no migration background","247","0.277600011613615","0.247370376236787","0.307829646990442","1"
"Yes","2005","Thuringia","direct migration background","1","","","","1"
"Yes","2005","Thuringia","indirect migration background","1","","","","1"
"No","2006","Bavaria","direct migration background","237","0.724095285328361","0.676793399907488","0.771397170749233","2"
"No","2006","Berlin","direct migration background","39","0.768717297473777","0.655199211547288","0.882235383400265","2"
"No","2006","Berlin","indirect migration background","24","","","","2"
"No","2006","Brandenburg","no migration background","621","0.689522181293747","0.659260062429978","0.719784300157515","2"
"No","2006","Schleswig-Holstein","no migration background","415","0.707256127287468","0.670694806665247","0.743817447909689","2"
"No","2006","Schleswig-Holstein","direct migration background","34","0.657291083427967","0.52951436550214","0.785067801353795","2"
"No","2006","Schleswig-Holstein","indirect migration background","10","","","","2"
"No","2006","Hamburg","no migration background","196","0.751983610428685","0.700375693578184","0.803591527279187","2"
"No","2006","Hamburg","direct migration background","22","","","","2"
"No","2006","Baden-Württemberg","direct migration background","397","0.766246935887374","0.729695241982066","0.802798629792682","2"
"No","2006","Baden-Württemberg","indirect migration background","142","0.75307817344436","0.692861778885607","0.813294568003114","2"
"No","2006","Bavaria","no migration background","1761","0.696426804349292","0.678844025858974","0.714009582839611","2"
"No","2006","Bavaria","indirect migration background","85","0.662407524893826","0.57849492383952","0.746320125948131","2"
"No","2006","Berlin","no migration background","462","0.680846679441878","0.645602467842332","0.716090891041423","2"
"No","2006","Brandenburg","direct migration background","12","","","","2"
"No","2006","Brandenburg","indirect migration background","6","","","","2"
"No","2006","Hamburg","indirect migration background","3","","","","2"
"No","2006","Lower Saxony","no migration background","1187","0.7231582934189","0.701870060447419","0.74444652639038","2"
"No","2006","Lower Saxony","direct migration background","131","0.720800567757419","0.657510689257008","0.78409044625783","2"
"No","2006","Lower Saxony","indirect migration background","31","0.8361211001753","0.727968255807476","0.944273944543125","2"
"No","2006","Bremen","no migration background","88","0.778445172556187","0.70534946540518","0.851540879707194","2"
"No","2006","Bremen","direct migration background","8","","","","2"
"No","2006","Bremen","indirect migration background","4","","","","2"
"No","2006","North Rhine-Westphalia","no migration background","2524","0.712994446876736","0.698205158470741","0.727783735282731","2"
"No","2006","North Rhine-Westphalia","direct migration background","440","0.694242105403876","0.658741131668177","0.729743079139574","2"
"No","2006","North Rhine-Westphalia","indirect migration background","152","0.730577780342312","0.672478063404701","0.788677497279923","2"
"No","2006","Hesse","no migration background","841","0.728348063123894","0.702860339575548","0.753835786672239","2"
"No","2006","Hesse","direct migration background","145","0.658829461699334","0.594399378848272","0.723259544550396","2"
"No","2006","Hesse","indirect migration background","53","0.803813551099893","0.712087223196342","0.895539879003444","2"
"No","2006","Rhineland-Palatinate,Saarland","no migration background","745","0.715212868955084","0.687823389580501","0.742602348329667","2"
"No","2006","Rhineland-Palatinate,Saarland","direct migration background","117","0.64104747483504","0.569566800191316","0.712528149478763","2"
"No","2006","Rhineland-Palatinate,Saarland","indirect migration background","32","0.630937684470746","0.49718387079355","0.764691498147942","2"
"No","2006","Baden-Württemberg","no migration background","1373","0.723838414449474","0.704019623454722","0.743657205444226","2"
"No","2006","Mecklenburg-Western Pomerania","no migration background","364","0.728803036950365","0.690554756961237","0.767051316939493","2"
"No","2006","Mecklenburg-Western Pomerania","direct migration background","12","","","","2"
"No","2006","Mecklenburg-Western Pomerania","indirect migration background","2","","","","2"
"No","2006","Saxony","no migration background","982","0.697048811146495","0.673597344591491","0.720500277701499","2"
"No","2006","Saxony","direct migration background","22","","","","2"
"No","2006","Saxony","indirect migration background","6","","","","2"
"No","2006","Saxony-Anhalt","no migration background","603","0.702543218782923","0.672149302498264","0.732937135067582","2"
"No","2006","Saxony-Anhalt","direct migration background","24","","","","2"
"No","2006","Saxony-Anhalt","indirect migration background","5","","","","2"
"No","2006","Thuringia","no migration background","637","0.731729625234531","0.702799695904548","0.760659554564514","2"
"No","2006","Thuringia","direct migration background","16","","","","2"
"No","2006","Thuringia","indirect migration background","8","","","","2"
"Yes","2006","Schleswig-Holstein","no migration background","180","0.292743872712532","0.256182552090311","0.329305193334753","1"
"Yes","2006","Schleswig-Holstein","direct migration background","19","","","","1"
"Yes","2006","Schleswig-Holstein","indirect migration background","2","","","","1"
"Yes","2006","Hamburg","no migration background","73","0.248016389571315","0.196408472720813","0.299624306421816","1"
"Yes","2006","Hamburg","direct migration background","7","","","","1"
"Yes","2006","Hamburg","indirect migration background","4","","","","1"
"Yes","2006","Lower Saxony","no migration background","510","0.2768417065811","0.25555347360962","0.298129939552581","1"
"Yes","2006","Lower Saxony","direct migration background","62","0.279199432242581","0.21590955374217","0.342489310742992","1"
"Yes","2006","Lower Saxony","indirect migration background","14","","","","1"
"Yes","2006","Bremen","no migration background","36","0.221554827443813","0.148459120292806","0.29465053459482","1"
"Yes","2006","Bremen","direct migration background","2","","","","1"
"Yes","2006","Bremen","indirect migration background","1","","","","1"
"Yes","2006","North Rhine-Westphalia","no migration background","1070","0.287005553123264","0.272216264717269","0.301794841529259","1"
"Yes","2006","North Rhine-Westphalia","direct migration background","207","0.305757894596124","0.270256920860426","0.341258868331823","1"
"Yes","2006","North Rhine-Westphalia","indirect migration background","72","0.269422219657688","0.211322502720077","0.327521936595299","1"
"Yes","2006","Hesse","no migration background","329","0.271651936876106","0.24616421332776","0.297139660424452","1"
"Yes","2006","Berlin","indirect migration background","11","","","","1"
"Yes","2006","Hesse","direct migration background","63","0.341170538300666","0.276740455449604","0.405600621151728","1"
"Yes","2006","Hesse","indirect migration background","19","","","","1"
"Yes","2006","Rhineland-Palatinate,Saarland","no migration background","298","0.284787131044916","0.257397651670333","0.312176610419499","1"
"Yes","2006","Rhineland-Palatinate,Saarland","direct migration background","56","0.35895252516496","0.287471850521237","0.430433199808684","1"
"Yes","2006","Baden-Württemberg","indirect migration background","55","0.24692182655564","0.186705431996886","0.307138221114393","1"
"Yes","2006","Bavaria","no migration background","866","0.303573195650708","0.285990417160389","0.321155974141026","1"
"Yes","2006","Bavaria","indirect migration background","37","0.337592475106174","0.253679874051869","0.42150507616048","1"
"Yes","2006","Berlin","no migration background","210","0.319153320558122","0.283909108958577","0.354397532157668","1"
"Yes","2006","Berlin","direct migration background","14","","","","1"
"Yes","2006","Brandenburg","no migration background","277","0.310477818706253","0.280215699842485","0.340739937570022","1"
"Yes","2006","Brandenburg","direct migration background","5","","","","1"
"Yes","2006","Brandenburg","indirect migration background","1","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","no migration background","155","0.271196963049635","0.232948683060507","0.309445243038763","1"
"Yes","2006","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"Yes","2006","Rhineland-Palatinate,Saarland","indirect migration background","18","","","","1"
"Yes","2006","Baden-Württemberg","no migration background","582","0.276161585550526","0.256342794555774","0.295980376545278","1"
"Yes","2006","Baden-Württemberg","direct migration background","118","0.233753064112626","0.197201370207318","0.270304758017934","1"
"Yes","2006","Bavaria","direct migration background","106","0.275904714671639","0.228602829250767","0.323206600092511","1"
"Yes","2006","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","2006","Saxony","no migration background","493","0.302951188853505","0.279499722298501","0.326402655408509","1"
"Yes","2006","Saxony","direct migration background","8","","","","1"
"Yes","2006","Saxony","indirect migration background","1","","","","1"
"Yes","2006","Saxony-Anhalt","no migration background","266","0.297456781217077","0.267062864932418","0.327850697501736","1"
"Yes","2006","Saxony-Anhalt","direct migration background","4","","","","1"
"Yes","2006","Saxony-Anhalt","indirect migration background","2","","","","1"
"Yes","2006","Thuringia","no migration background","264","0.268270374765469","0.239340445435486","0.297200304095452","1"
"Yes","2006","Thuringia","direct migration background","1","","","","1"
"Yes","2006","Thuringia","indirect migration background","","","","","1"
"No","2007","Schleswig-Holstein","no migration background","391","0.758934314863051","0.722824646442527","0.795043983283576","2"
"No","2007","Schleswig-Holstein","direct migration background","35","0.722379217843501","0.592966254029065","0.851792181657938","2"
"No","2007","Schleswig-Holstein","indirect migration background","8","","","","2"
"No","2007","Hamburg","no migration background","191","0.769708379772443","0.718134443014674","0.821282316530212","2"
"No","2007","Bavaria","direct migration background","239","0.727615804947783","0.679437315057605","0.775794294837961","2"
"No","2007","Berlin","direct migration background","35","0.56957998536389","0.438724981296474","0.700434989431305","2"
"No","2007","Berlin","indirect migration background","22","","","","2"
"No","2007","Brandenburg","no migration background","596","0.73423633510555","0.703796691131759","0.76467597907934","2"
"No","2007","Hamburg","direct migration background","18","","","","2"
"No","2007","Hamburg","indirect migration background","7","","","","2"
"No","2007","Lower Saxony","no migration background","1124","0.730999297740326","0.709140949394753","0.752857646085899","2"
"No","2007","Lower Saxony","direct migration background","103","0.601195506787007","0.528230786172817","0.674160227401197","2"
"No","2007","Lower Saxony","indirect migration background","36","0.748789791897491","0.632025848044247","0.865553735750735","2"
"No","2007","Baden-Württemberg","direct migration background","341","0.73132721799621","0.69050781067703","0.772146625315389","2"
"No","2007","Baden-Württemberg","indirect migration background","131","0.681505477157672","0.614730623161463","0.748280331153881","2"
"No","2007","Bavaria","no migration background","1664","0.696453063254482","0.678231790111481","0.714674336397483","2"
"No","2007","Bavaria","indirect migration background","72","0.59160119173065","0.500568825245721","0.68263355821558","2"
"No","2007","Berlin","no migration background","445","0.707536282448706","0.672403260010111","0.742669304887301","2"
"No","2007","Brandenburg","direct migration background","11","","","","2"
"No","2007","Brandenburg","indirect migration background","8","","","","2"
"No","2007","Mecklenburg-Western Pomerania","no migration background","332","0.713423593912786","0.673182370869086","0.753664816956487","2"
"No","2007","Mecklenburg-Western Pomerania","direct migration background","6","","","","2"
"No","2007","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"No","2007","Bremen","no migration background","98","0.798976733039243","0.730085073850568","0.867868392227918","2"
"No","2007","Bremen","direct migration background","9","","","","2"
"No","2007","Bremen","indirect migration background","3","","","","2"
