"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2013","indirect migration background","middle vocational","1326.08","1300","583","400","728","1750","2300","1247.87","1404.29","1100","1300"
"2013","indirect migration background","vocational + Abi","1208.04","1165.17","118","220","450","1600","2637","1046.44","1369.64","1063","1500"
"2013","no migration background","general elemantary","945.92","730","759","250","400","1340","1800","889.67","1002.17","600","700"
"2013","no migration background","higher education","2513.88","2200","3748","758","1500","3300","4200","2449.5","2578.26","2200","2300"
"2013","no migration background","higher vocational","2031.91","1901","1065","849","1280","2500","3400","1960.32","2103.5","1800","1970"
"2013","no migration background","in school","262.08","260.04","61","50","120","390","450","213.84","310.32","140","300"
"2013","no migration background","inadequately","903.31","450","72","120","315","1195","2500","725.57","1081.05","400","656"
"2013","no migration background","middle vocational","1425.87","1359.9","6655","400","780","1870","2435","1401.89","1449.85","1250","1300"
"2013","no migration background","vocational + Abi","1652.79","1580.31","1114","450","1000","2000","2999","1588.09","1717.49","1370","1500"
"2014","direct migration background","general elemantary","1093.21","900","599","350","450","1600","2000","1036.77","1149.65","800","1050"
"2014","direct migration background","higher education","2048.69","1742.64","791","400","850","2800","3800","1935.45","2161.93","1500","1740"
"2014","direct migration background","higher vocational","1738.07","1700","73","402","1350","1950","2751","1477.72","1998.42","1560","2000"
"2014","direct migration background","in school","","","","","","","","","","",""
"2014","direct migration background","inadequately","1161.8","990","102","270","438","1580","2800","1002.86","1320.74","700","1200"
"2014","direct migration background","middle vocational","1401.6","1400","1171","400","720","1900","2300","1355.13","1448.07","1200","1300"
"2014","direct migration background","vocational + Abi","1393.75","1300","445","450","760","1950","2400","1322.13","1465.37","1180","1300"
"2014","indirect migration background","general elemantary","927.56","700","212","345","450","1450","1930","837.52","1017.6","550","778"
"2014","indirect migration background","higher education","2535.39","2256.68","226","904","1600","3000","4000","2254.38","2816.4","2000","2500"
"2014","indirect migration background","higher vocational","2092.23","1892.55","56","1125","1500","2719","3000","1801.44","2383.02","1500","2400"
"2014","indirect migration background","in school","","","","","","","","","","",""
"2014","indirect migration background","inadequately","","","","","","","","","","",""
"2014","indirect migration background","middle vocational","1360.24","1287.38","511","400","684","1800","2400","1248.9","1471.58","1100","1300"
"2014","indirect migration background","vocational + Abi","1545.04","1400","99","450","1080","1942","2950","1372.24","1717.84","1270","1600"
"2014","no migration background","general elemantary","962.98","750","681","250","430","1350","1850","899.82","1026.14","650","750"
"2014","no migration background","higher education","2546.42","2300","3427","789","1500","3268","4360","2480.76","2612.08","2300","2400"
"2014","no migration background","higher vocational","2088.59","2000","970","820","1400","2600","3500","2014.32","2162.86","1900","2000"
"2014","no migration background","in school","249.75","190.52","37","17","28","380","650","169.72","329.78","91","240"
"2014","no migration background","inadequately","1066.06","399.82","68","140","338","1300","3000","791.25","1340.87","400","950"
"2014","no migration background","middle vocational","1438.54","1400","5959","400","776","1900","2500","1412.57","1464.51","1300","1326"
"2014","no migration background","vocational + Abi","1681.05","1600","1046","620","1100","2050","2700","1618.12","1743.98","1450","1567"
"2015","direct migration background","general elemantary","1122.08","1000","598","330","500","1600","2100","1065.23","1178.93","900","1100"
"2015","direct migration background","higher education","2143.81","1800","1065","500","1070","2800","4000","2052.58","2235.04","1600","1800"
"2015","direct migration background","higher vocational","1844.62","1800","66","750","1400","2300","2910","1625.69","2063.55","1400","2200"
"2015","direct migration background","in school","","","","","","","","","","",""
"2015","direct migration background","inadequately","1108.59","980.62","137","400","450","1450","2200","995.1","1222.08","780","1100"
"2015","direct migration background","middle vocational","1366.22","1300","1263","400","700","1900","2360","1320.18","1412.26","1200","1350"
"2015","direct migration background","vocational + Abi","1468.61","1400","570","450","800","1950","2500","1406.01","1531.21","1200","1350"
"2015","indirect migration background","general elemantary","921.01","750","192","200","450","1400","1800","787.65","1054.37","602","850"
"2015","indirect migration background","higher education","2620.97","2300","222","635","1600","3300","4900","2295.06","2946.88","2000","2500"
"2015","indirect migration background","higher vocational","2048.57","1900","51","470","1300","2800","3500","1624.92","2472.22","1600","2450"
"2015","indirect migration background","in school","","","","","","","","","","",""
"2015","indirect migration background","inadequately","","","","","","","","","","",""
"2015","indirect migration background","middle vocational","1405.93","1410.07","472","394","700","1900","2450","1315.8","1496.06","1200","1400"
"2015","indirect migration background","vocational + Abi","1524.41","1576.31","96","450","741","1900","2568","1348.03","1700.79","1300","1670"
"2015","no migration background","general elemantary","1006.77","833.08","626","300","450","1400","1920","940.24","1073.3","690","780"
"2015","no migration background","higher education","2588.43","2300","3279","750","1500","3400","4430","2517.92","2658.94","2300","2400"
"2015","no migration background","higher vocational","2140.9","2000","936","800","1407","2600","3600","2062.13","2219.67","1900","2000"
"2015","no migration background","in school","249.54","200","37","100","100","300","445","149.8","349.28","140","300"
"2015","no migration background","inadequately","810.43","390.56","57","130","190","1000","3000","569.98","1050.88","390","820"
"2015","no migration background","middle vocational","1464.81","1400","5588","400","800","1987","2500","1438.42","1491.2","1300","1375"
"2015","no migration background","vocational + Abi","1722.95","1650","978","450","1100","2100","3000","1656.7","1789.2","1449","1600"
"2016","direct migration background","general elemantary","1106.53","939.3","547","320","450","1700","2200","1044.29","1168.77","760","1000"
"2016","direct migration background","higher education","2239.9","1800","994","450","1000","2700","4500","2140.72","2339.08","1550","1748"
"2016","direct migration background","higher vocational","1597.75","1536.34","61","450","1300","1900","2600","1350.51","1844.99","1552","2200"
"2016","direct migration background","in school","","","","","","","","","","",""
"2016","direct migration background","inadequately","1173.3","1000","241","273","450","1500","2600","1091.86","1254.74","450","700"
"2016","direct migration background","middle vocational","1394.11","1400","1178","400","650","1900","2400","1340.24","1447.98","1180","1300"
"2016","direct migration background","vocational + Abi","1448.26","1357.94","542","440","790","1900","2300","1383.47","1513.05","1200","1370"
"2016","indirect migration background","general elemantary","1037.76","828.99","198","315","480","1500","2100","939.32","1136.2","600","793"
"2016","indirect migration background","higher education","2777.29","2500","210","1000","1800","3221","4400","2492.95","3061.63","2000","2700"
"2016","indirect migration background","higher vocational","1876.53","1873.31","54","607","1300","2429","3000","1600.64","2152.42","1600","2400"
"2016","indirect migration background","in school","268.8","199.47","30","84","174","400","400","180.49","357.11","112","400"
"2016","indirect migration background","inadequately","","","","","","","","","","",""
"2016","indirect migration background","middle vocational","1454.1","1380.52","441","400","700","1900","2400","1292.19","1616.01","1200","1400"
"2016","indirect migration background","vocational + Abi","1803.96","1600","93","590","1200","2000","3500","1585.18","2022.74","1200","1650"
"2016","no migration background","general elemantary","984.98","752.07","644","290","450","1400","1900","922.01","1047.95","670","760"
"2016","no migration background","higher education","2596.47","2300","3054","800","1600","3350","4400","2524.81","2668.13","2300","2445"
"2016","no migration background","higher vocational","2144.71","2000","853","800","1470","2600","3600","2063.08","2226.34","1900","2000"
"2016","no migration background","in school","199.83","150","91","27","50","268","443","161.73","237.93","100","178"
"2016","no migration background","inadequately","931.24","567.64","48","120","180","1350","2340","701.21","1161.27","433","1100"
"2016","no migration background","middle vocational","1503.15","1432.6","5189","438","835","2000","2500","1476.07","1530.23","1337","1400"
"2016","no migration background","vocational + Abi","1757.14","1687.37","961","670","1200","2200","2754","1693.17","1821.11","1500","1600"
"2017","direct migration background","general elemantary","1095.92","930.53","637","250","450","1700","2100","1041.56","1150.28","850","1039"
"2017","direct migration background","higher education","2210.58","1900","1044","450","1005","2900","4200","2121.93","2299.23","1500","1600"
"2017","direct migration background","higher vocational","1649.38","1669.82","60","450","1250","2120","2700","1414.5","1884.26","1500","2250"
"2017","direct migration background","in school","","","","","","","","","","",""
"2017","direct migration background","inadequately","1213.91","1027.29","348","305","500","1650","2200","1149.15","1278.67","600","800"
"2017","direct migration background","middle vocational","1484.72","1450","1212","445","719","2000","2400","1432.59","1536.85","1200","1300"
"2017","direct migration background","vocational + Abi","1467.36","1400","490","441","741","1900","2500","1396.73","1537.99","1150","1400"
"2017","indirect migration background","general elemantary","1001.87","750.03","176","400","520","1500","2000","894.26","1109.48","650","818"
"2017","indirect migration background","higher education","2455.14","2223.73","244","318","1200","3200","4200","2179.71","2730.57","1974","2400"
"2017","indirect migration background","higher vocational","2066.31","1900","53","1100","1600","2500","3250","1746.15","2386.47","1600","2500"
"2017","indirect migration background","in school","186.96","150","36","50","50","282","370","118.58","255.34","70","250"
"2017","indirect migration background","inadequately","","","","","","","","","","",""
"2017","indirect migration background","middle vocational","1380.56","1300.78","518","350","700","1850","2500","1292.36","1468.76","1170","1322"
"2017","indirect migration background","vocational + Abi","1626.62","1588.51","103","710","1049","1950","2500","1445.94","1807.3","1400","1680"
"2017","no migration background","general elemantary","1027.21","803.44","800","240","439","1515","2000","969.97","1084.45","700","800"
"2017","no migration background","higher education","2663","2400","3608","805","1600","3400","4500","2598.76","2727.24","2400","2500"
"2017","no migration background","higher vocational","2188.41","2100","964","950","1500","2700","3500","2112.5","2264.32","2000","2100"
"2017","no migration background","in school","199.14","150","104","20","50","250","450","161.23","237.05","100","190"
"2017","no migration background","inadequately","1078.39","860.6","73","86","277","1400","3000","881.41","1275.37","420","1100"
"2017","no migration background","middle vocational","1537.03","1480","6013","440","900","2000","2600","1512.26","1561.8","1391","1400"
"2017","no migration background","vocational + Abi","1716.89","1680","1172","581","1120","2160","2700","1657.32","1776.46","1536","1650"
"2018","direct migration background","general elemantary","1166.7","1011.14","673","330","600","1670","2100","1100.46","1232.94","900","1100"
"2018","direct migration background","higher education","2241.56","1900","1075","500","1136","2900","4050","2153.86","2329.26","1456","1600"
"2018","direct migration background","higher vocational","1591.13","1687.58","52","448","1300","2100","2500","1209.39","1972.87","1516","2300"
"2018","direct migration background","in school","","","","","","","","","","",""
"2018","direct migration background","inadequately","1106.56","996.19","428","300","450","1370","1950","1048.94","1164.18","800","1030"
"2018","direct migration background","middle vocational","1561.82","1500","1212","430","881","2100","2700","1510.34","1613.3","1200","1300"
"2018","direct migration background","vocational + Abi","1544.52","1500","455","450","900","2076","2700","1468.43","1620.61","1235","1500"
"2018","indirect migration background","general elemantary","984.68","750","190","132","450","1300","2150","876.68","1092.68","658","840"
"2018","indirect migration background","higher education","2528.95","2237.89","239","450","1500","3300","4400","2297.1","2760.8","2000","2500"
"2018","indirect migration background","higher vocational","2644.65","2349.55","46","1455","1800","2700","3804","1959.65","3329.65","1800","2700"
"2018","indirect migration background","in school","","","","","","","","","","",""
"2018","indirect migration background","inadequately","","","","","","","","","","",""
"2018","indirect migration background","middle vocational","1465.89","1354.41","521","380","790","2000","2700","1369.81","1561.97","1200","1400"
"2018","indirect migration background","vocational + Abi","1626.42","1600","101","390","1170","2100","3000","1439.46","1813.38","1200","1712"
"2018","no migration background","general elemantary","1059.53","900","785","297","450","1478","2000","1003.15","1115.91","730","851"
"2018","no migration background","higher education","2714.5","2476.39","3461","870","1650","3500","4600","2648.02","2780.98","2400","2500"
"2018","no migration background","higher vocational","2236.78","2100","910","800","1460","2800","3740","2149.86","2323.7","2000","2150"
"2018","no migration background","in school","205.89","151.45","88","32","90","296","450","172.1","239.68","98","150"
"2018","no migration background","inadequately","904.52","497.52","64","107","220","1377","2000","718.55","1090.49","396","900"
"2018","no migration background","middle vocational","1583.57","1500","5589","442","900","2100","2700","1558.24","1608.9","1400","1500"
"2018","no migration background","vocational + Abi","1794.4","1750","1125","587","1187","2300","2800","1729.52","1859.28","1579","1700"
"2019","direct migration background","general elemantary","1282.75","1200","608","430","700","1750","2300","1220.41","1345.09","980","1200"
"2019","direct migration background","higher education","2326.01","2000","1071","700","1200","2900","4500","2225.29","2426.73","1600","1750"
"2019","direct migration background","higher vocational","1838.86","1747.48","55","560","1600","2200","2600","1243.54","2434.18","1700","2400"
"2019","direct migration background","in school","","","","","","","","","","",""
"2019","direct migration background","inadequately","967.14","920","482","150","450","1325","1600","909.62","1024.66","900","1100"
"2019","direct migration background","middle vocational","1674.33","1561.32","1079","450","830","2200","2800","1611.18","1737.48","1300","1450"
"2019","direct migration background","vocational + Abi","1592.37","1600","405","450","960","2000","2800","1347.29","1837.45","1400","1600"
"2019","indirect migration background","general elemantary","1123.04","830.48","160","320","538","1620","2280","1001.13","1244.95","713","970"
"2019","indirect migration background","higher education","2897.65","2400","302","1050","1878","3300","4700","2232","3563.3","2400","2850"
"2019","indirect migration background","higher vocational","2441.38","2294.82","69","1500","1900","2900","3500","2038.1","2844.66","2000","3000"
"2019","indirect migration background","in school","","","","","","","","","","",""
"2019","indirect migration background","inadequately","","","","","","","","","","",""
"2019","indirect migration background","middle vocational","1608.71","1543.64","496","450","901","2100","2800","1465.43","1751.99","1400","1550"
"2019","indirect migration background","vocational + Abi","1818.89","1700","117","440","1320","2400","3058","1595.63","2042.15","1550","1856"
"2019","no migration background","general elemantary","1151.42","920","791","347","477","1600","2150","1068.69","1234.15","800","900"
"2019","no migration background","higher education","2825.03","2500","4107","1000","1800","3523","4800","2731.8","2918.26","2600","2800"
"2019","no migration background","higher vocational","2973.33","2200","1100","820","1600","2800","3700","-56.42","6003.08","2250","2400"
"2019","no migration background","in school","282.23","157.69","86","60","89","430","690","228.51","335.95","100","240"
"2019","no migration background","inadequately","1441.95","634.44","68","144","415","1350","2600","918.61","1965.29","450","890"
"2019","no migration background","middle vocational","1624.23","1590","5627","450","950","2100","2700","1540.52","1707.94","1500","1600"
"2019","no migration background","vocational + Abi","1870.13","1793.86","1246","560","1100","2300","3000","1770.61","1969.65","1700","1800"
