"pli0165","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2018","Bavaria","Male","46","0.111282652024431","0.0753960246373209","0.147169279411542","2"
"Min 1x per week","2018","Bavaria","Female","37","0.267150330481141","0.198803172711051","0.33549748825123","2"
"Min 1x per week","2018","Lower Saxony","Male","24","","","","2"
"Min 1x per week","2018","Brandenburg","Female","6","","","","2"
"Min 1x per week","2018","Mecklenburg-Western Pomerania","Male","5","","","","2"
"Min 1x per week","2018","Hesse","Male","51","0.189028532608696","0.142753342361844","0.235303722855547","2"
"Min 1x per week","2018","Hesse","Female","33","0.229958377861522","0.170590550613932","0.289326205109112","2"
"Min 1x per week","2018","Schleswig-Holstein","Male","16","","","","2"
"Min 1x per week","2018","Baden-Württemberg","Female","38","0.252193847278433","0.184692679011841","0.319695015545025","2"
"Min 1x per week","2018","Lower Saxony","Female","18","","","","2"
"Never","2018","Thuringia","Female","3","","","","5"
"Never","2018","Schleswig-Holstein","Male","2","","","","5"
"Never","2018","Schleswig-Holstein","Female","7","","","","5"
"Never","2018","Hamburg","Male","2","","","","5"
"Never","2018","Hamburg","Female","5","","","","5"
"Never","2018","Lower Saxony","Male","10","","","","5"
"Never","2018","Lower Saxony","Female","16","","","","5"
"Never","2018","Bremen","Male","2","","","","5"
"Never","2018","Bremen","Female","5","","","","5"
"Never","2018","North Rhine-Westphalia","Male","27","","","","5"
"Never","2018","North Rhine-Westphalia","Female","46","0.124074491048629","0.0882333977594322","0.159915584337826","5"
"Never","2018","Hesse","Male","17","","","","5"
"Never","2018","Hesse","Female","54","0.22980651330221","0.17045244063273","0.289160585971691","5"
"Never","2018","Rhineland-Palatinate,Saarland","Male","13","","","","5"
"Never","2018","Rhineland-Palatinate,Saarland","Female","17","","","","5"
"Never","2018","Baden-Württemberg","Male","13","","","","5"
"Never","2018","Baden-Württemberg","Female","15","","","","5"
"Never","2018","Bavaria","Male","32","0.10996183477485","0.0742623139576359","0.145661355592065","5"
"Never","2018","Bavaria","Female","37","0.281238165885483","0.211789359550384","0.350686972220583","5"
"Never","2018","Berlin","Male","7","","","","5"
"Never","2018","Berlin","Female","13","","","","5"
"Never","2018","Brandenburg","Male","9","","","","5"
"Never","2018","Brandenburg","Female","17","","","","5"
"Never","2018","Mecklenburg-Western Pomerania","Male","6","","","","5"
"Never","2018","Mecklenburg-Western Pomerania","Female","7","","","","5"
"Never","2018","Saxony","Male","8","","","","5"
"Never","2018","Saxony","Female","17","","","","5"
"Never","2018","Saxony-Anhalt","Male","11","","","","5"
"Never","2018","Saxony-Anhalt","Female","6","","","","5"
"Never","2018","Thuringia","Male","2","","","","5"
"Rarely","2018","Thuringia","Female","","","","","4"
"Rarely","2018","Schleswig-Holstein","Female","3","","","","4"
"Rarely","2018","Bremen","Male","4","","","","4"
"Rarely","2018","Bremen","Female","3","","","","4"
"Rarely","2018","North Rhine-Westphalia","Male","27","","","","4"
"Rarely","2018","North Rhine-Westphalia","Female","14","","","","4"
"Rarely","2018","Hesse","Male","13","","","","4"
"Rarely","2018","Hesse","Female","14","","","","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","Male","8","","","","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","Female","2","","","","4"
"Rarely","2018","Baden-Württemberg","Male","15","","","","4"
"Rarely","2018","Baden-Württemberg","Female","13","","","","4"
"Rarely","2018","Bavaria","Male","9","","","","4"
"Rarely","2018","Bavaria","Female","14","","","","4"
"Rarely","2018","Berlin","Male","7","","","","4"
"Rarely","2018","Berlin","Female","3","","","","4"
"Rarely","2018","Brandenburg","Male","3","","","","4"
"Rarely","2018","Brandenburg","Female","","","","","4"
"Rarely","2018","Mecklenburg-Western Pomerania","Male","1","","","","4"
"Rarely","2018","Mecklenburg-Western Pomerania","Female","1","","","","4"
"Rarely","2018","Saxony","Male","4","","","","4"
"Rarely","2018","Saxony","Female","1","","","","4"
"Rarely","2018","Saxony-Anhalt","Male","4","","","","4"
"Rarely","2018","Saxony-Anhalt","Female","4","","","","4"
"Rarely","2018","Thuringia","Male","","","","","4"
"Rarely","2018","Hamburg","Male","7","","","","4"
"Rarely","2018","Lower Saxony","Male","3","","","","4"
"Rarely","2018","Schleswig-Holstein","Male","2","","","","4"
"Rarely","2018","Lower Saxony","Female","7","","","","4"
"Rarely","2018","Hamburg","Female","3","","","","4"
"Daily","2019","Schleswig-Holstein","Female","50","0.637604199577126","0.526571984151942","0.74863641500231","1"
"Daily","2019","Hamburg","Male","32","0.736309293540238","0.61537748275184","0.857241104328636","1"
"Daily","2019","Hamburg","Female","20","","","","1"
"Daily","2019","Lower Saxony","Male","155","0.750336811631543","0.691798010128745","0.808875613134341","1"
"Daily","2019","Bremen","Male","20","","","","1"
"Daily","2019","Bremen","Female","11","","","","1"
"Daily","2019","North Rhine-Westphalia","Male","390","0.742941223358026","0.706013681451134","0.779868765264918","1"
"Daily","2019","North Rhine-Westphalia","Female","196","0.585320822804653","0.531341652715849","0.639299992893458","1"
"Daily","2019","Hesse","Male","138","0.749793634757346","0.68946332606553","0.810123943449162","1"
"Daily","2019","Hesse","Female","75","0.536001378598017","0.449607214966157","0.622395542229878","1"
"Daily","2019","Rhineland-Palatinate,Saarland","Male","111","0.843243532539753","0.781220875287017","0.905266189792488","1"
"Daily","2019","Rhineland-Palatinate,Saarland","Female","54","0.806675157922971","0.713496442461081","0.899853873384861","1"
"Daily","2019","Baden-Württemberg","Male","189","0.709952139752307","0.654687470122263","0.765216809382351","1"
"Daily","2019","Baden-Württemberg","Female","118","0.595461167980741","0.523359564952401","0.66756277100908","1"
"Daily","2019","Bavaria","Male","241","0.724838242423752","0.675598118594139","0.774078366253366","1"
"Daily","2019","Bavaria","Female","117","0.700100848307372","0.626527100826946","0.773674595787798","1"
"Daily","2019","Berlin","Male","50","0.604908022972641","0.49778153303961","0.712034512905672","1"
"Daily","2019","Berlin","Female","26","","","","1"
"Daily","2019","Brandenburg","Male","45","0.703125673873206","0.590307097576464","0.815944250169947","1"
"Daily","2019","Brandenburg","Female","21","","","","1"
"Daily","2019","Mecklenburg-Western Pomerania","Male","13","","","","1"
"Daily","2019","Mecklenburg-Western Pomerania","Female","8","","","","1"
"Daily","2019","Saxony","Male","47","0.804367623863873","0.707181164642658","0.901554083085087","1"
"Daily","2019","Saxony","Female","25","","","","1"
"Daily","2019","Saxony-Anhalt","Male","39","0.634881219751368","0.500073930077209","0.769688509425527","1"
"Daily","2019","Saxony-Anhalt","Female","33","0.722640672926561","0.599770748465124","0.845510597387998","1"
"Daily","2019","Thuringia","Male","32","0.637332674397798","0.504072494317246","0.77059285447835","1"
"Daily","2019","Thuringia","Female","14","","","","1"
"Daily","2019","Lower Saxony","Female","103","0.500327301161343","0.426247641579696","0.57440696074299","1"
"Daily","2019","Schleswig-Holstein","Male","100","0.860076822749112","0.797484576308243","0.922669069189981","1"
"Min 1x per month","2019","Schleswig-Holstein","Female","1","","","","3"
"Min 1x per month","2019","Hamburg","Male","","","","","3"
"Min 1x per month","2019","Bremen","Male","2","","","","3"
"Min 1x per month","2019","Bremen","Female","2","","","","3"
"Min 1x per month","2019","North Rhine-Westphalia","Male","8","","","","3"
"Min 1x per month","2019","North Rhine-Westphalia","Female","6","","","","3"
"Min 1x per month","2019","Hesse","Male","5","","","","3"
"Min 1x per month","2019","Hesse","Female","6","","","","3"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","Male","3","","","","3"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2019","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2019","Baden-Württemberg","Female","4","","","","3"
"Min 1x per month","2019","Bavaria","Male","2","","","","3"
"Min 1x per month","2019","Bavaria","Female","2","","","","3"
"Min 1x per month","2019","Berlin","Male","1","","","","3"
"Min 1x per month","2019","Berlin","Female","1","","","","3"
"Min 1x per month","2019","Brandenburg","Male","1","","","","3"
"Min 1x per month","2019","Mecklenburg-Western Pomerania","Female","1","","","","3"
"Min 1x per month","2019","Saxony","Male","1","","","","3"
"Min 1x per month","2019","Saxony","Female","","","","","3"
"Min 1x per month","2019","Thuringia","Male","2","","","","3"
"Min 1x per month","2019","Thuringia","Female","1","","","","3"
"Min 1x per month","2019","Brandenburg","Female","","","","","3"
"Min 1x per month","2019","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2019","Saxony-Anhalt","Male","1","","","","3"
"Min 1x per month","2019","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2019","Schleswig-Holstein","Male","1","","","","3"
"Min 1x per month","2019","Hamburg","Female","1","","","","3"
"Min 1x per month","2019","Lower Saxony","Male","5","","","","3"
"Min 1x per month","2019","Lower Saxony","Female","8","","","","3"
"Min 1x per week","2019","Schleswig-Holstein","Female","10","","","","2"
"Min 1x per week","2019","Hamburg","Male","12","","","","2"
"Min 1x per week","2019","Hamburg","Female","2","","","","2"
"Min 1x per week","2019","Bremen","Male","17","","","","2"
"Min 1x per week","2019","Bremen","Female","12","","","","2"
"Min 1x per week","2019","North Rhine-Westphalia","Male","83","0.124071626379656","0.0962150661520047","0.151928186607307","2"
"Min 1x per week","2019","North Rhine-Westphalia","Female","57","0.188493441938786","0.145641822314612","0.231345061562959","2"
"Min 1x per week","2019","Hesse","Male","41","0.158438449250034","0.107577000097571","0.209299898402497","2"
"Min 1x per week","2019","Hesse","Female","21","","","","2"
"Min 1x per week","2019","Rhineland-Palatinate,Saarland","Male","9","","","","2"
"Min 1x per week","2019","Rhineland-Palatinate,Saarland","Female","8","","","","2"
"Min 1x per week","2019","Baden-Württemberg","Male","32","0.144121968234678","0.101349014608921","0.186894921860434","2"
"Min 1x per week","2019","Baden-Württemberg","Female","18","","","","2"
"Min 1x per week","2019","Bavaria","Male","47","0.19520301155767","0.151502051520331","0.238903971595009","2"
"Min 1x per week","2019","Bavaria","Female","11","","","","2"
"Min 1x per week","2019","Berlin","Male","15","","","","2"
"Min 1x per week","2019","Berlin","Female","10","","","","2"
"Min 1x per week","2019","Brandenburg","Male","9","","","","2"
"Min 1x per week","2019","Brandenburg","Female","9","","","","2"
"Min 1x per week","2019","Mecklenburg-Western Pomerania","Male","5","","","","2"
"Min 1x per week","2019","Mecklenburg-Western Pomerania","Female","3","","","","2"
"Min 1x per week","2019","Saxony","Male","7","","","","2"
"Min 1x per week","2019","Saxony","Female","7","","","","2"
"Min 1x per week","2019","Saxony-Anhalt","Male","2","","","","2"
"Min 1x per week","2019","Saxony-Anhalt","Female","6","","","","2"
"Min 1x per week","2019","Thuringia","Male","11","","","","2"
"Min 1x per week","2019","Thuringia","Female","4","","","","2"
"Min 1x per week","2019","Schleswig-Holstein","Male","13","","","","2"
"Min 1x per week","2019","Lower Saxony","Male","36","0.191737786316837","0.138494060770329","0.244981511863345","2"
"Min 1x per week","2019","Lower Saxony","Female","31","0.251294477007871","0.187029248377048","0.315559705638694","2"
"Never","2019","Schleswig-Holstein","Male","3","","","","5"
"Never","2019","Schleswig-Holstein","Female","7","","","","5"
"Never","2019","Hamburg","Male","5","","","","5"
"Never","2019","Hamburg","Female","6","","","","5"
"Never","2019","Lower Saxony","Male","6","","","","5"
"Never","2019","Lower Saxony","Female","18","","","","5"
"Never","2019","Bremen","Male","","","","","5"
"Never","2019","Bremen","Female","","","","","5"
"Never","2019","North Rhine-Westphalia","Male","23","","","","5"
"Never","2019","North Rhine-Westphalia","Female","34","0.0954835856409916","0.0632843406979456","0.127682830584038","5"
"Never","2019","Hesse","Male","12","","","","5"
"Never","2019","Hesse","Female","20","","","","5"
"Never","2019","Rhineland-Palatinate,Saarland","Male","5","","","","5"
"Never","2019","Rhineland-Palatinate,Saarland","Female","5","","","","5"
"Never","2019","Baden-Württemberg","Male","25","","","","5"
"Never","2019","Baden-Württemberg","Female","29","","","","5"
"Never","2019","Bavaria","Male","18","","","","5"
"Never","2019","Bavaria","Female","14","","","","5"
"Never","2019","Berlin","Male","7","","","","5"
"Never","2019","Berlin","Female","8","","","","5"
"Never","2019","Brandenburg","Male","5","","","","5"
"Never","2019","Brandenburg","Female","8","","","","5"
"Never","2019","Mecklenburg-Western Pomerania","Male","2","","","","5"
"Never","2019","Mecklenburg-Western Pomerania","Female","4","","","","5"
"Never","2019","Saxony","Male","6","","","","5"
"Never","2019","Saxony","Female","13","","","","5"
"Never","2019","Saxony-Anhalt","Male","3","","","","5"
"Never","2019","Saxony-Anhalt","Female","7","","","","5"
"Never","2019","Thuringia","Male","2","","","","5"
"Never","2019","Thuringia","Female","3","","","","5"
"Rarely","2019","Schleswig-Holstein","Female","4","","","","4"
"Rarely","2019","Bremen","Male","","","","","4"
"Rarely","2019","Schleswig-Holstein","Male","1","","","","4"
"Rarely","2019","Hamburg","Male","2","","","","4"
"Rarely","2019","Hamburg","Female","4","","","","4"
"Rarely","2019","Lower Saxony","Male","8","","","","4"
"Rarely","2019","Lower Saxony","Female","15","","","","4"
"Rarely","2019","Bremen","Female","1","","","","4"
"Rarely","2019","North Rhine-Westphalia","Male","34","0.0699669033063722","0.0484116822284814","0.0915221243842629","4"
"Rarely","2019","North Rhine-Westphalia","Female","27","","","","4"
"Rarely","2019","Hesse","Male","2","","","","4"
"Rarely","2019","Hesse","Female","6","","","","4"
"Rarely","2019","Rhineland-Palatinate,Saarland","Male","4","","","","4"
"Rarely","2019","Rhineland-Palatinate,Saarland","Female","2","","","","4"
"Rarely","2019","Baden-Württemberg","Male","13","","","","4"
"Rarely","2019","Baden-Württemberg","Female","9","","","","4"
"Rarely","2019","Bavaria","Male","8","","","","4"
"Rarely","2019","Bavaria","Female","5","","","","4"
"Rarely","2019","Berlin","Male","7","","","","4"
"Rarely","2019","Berlin","Female","3","","","","4"
"Rarely","2019","Brandenburg","Male","3","","","","4"
"Rarely","2019","Brandenburg","Female","5","","","","4"
"Rarely","2019","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","2019","Mecklenburg-Western Pomerania","Female","1","","","","4"
"Rarely","2019","Saxony","Male","3","","","","4"
"Rarely","2019","Saxony","Female","5","","","","4"
"Rarely","2019","Saxony-Anhalt","Male","4","","","","4"
"Rarely","2019","Saxony-Anhalt","Female","5","","","","4"
"Rarely","2019","Thuringia","Male","3","","","","4"
"Rarely","2019","Thuringia","Female","1","","","","4"
