"plh0193","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Disagree fully","2010","16-34 y.","Saxony-Anhalt","","","",""
"Disagree fully","2010","16-34 y.","Thuringia","","","",""
"Disagree fully","2010","35-65 y.","Schleswig-Holstein","","","",""
"Disagree fully","2010","35-65 y.","Hamburg","","","",""
"Disagree fully","2010","35-65 y.","Lower Saxony","","","",""
"Disagree fully","2010","35-65 y.","Bremen","","","",""
"Disagree fully","2010","35-65 y.","North Rhine-Westphalia","","","",""
"Disagree fully","2010","35-65 y.","Hesse","","","",""
"Disagree fully","2010","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2010","35-65 y.","Baden-Württemberg","","","",""
"Disagree fully","2010","35-65 y.","Bavaria","","","",""
"Disagree fully","2010","35-65 y.","Berlin","","","",""
"Disagree fully","2010","35-65 y.","Brandenburg","","","",""
"Disagree fully","2010","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2010","35-65 y.","Saxony","","","",""
"Disagree fully","2010","35-65 y.","Saxony-Anhalt","","","",""
"Disagree fully","2010","35-65 y.","Thuringia","","","",""
"Disagree fully","2010","66 and older","Schleswig-Holstein","","","",""
"Disagree fully","2010","66 and older","Hamburg","","","",""
"Disagree fully","2010","66 and older","Lower Saxony","","","",""
"Disagree fully","2010","66 and older","Bremen","","","",""
"Disagree fully","2010","66 and older","North Rhine-Westphalia","","","",""
"Disagree fully","2010","66 and older","Hesse","","","",""
"Disagree fully","2010","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2010","66 and older","Baden-Württemberg","","","",""
"Disagree fully","2010","66 and older","Bavaria","","","",""
"Disagree fully","2010","66 and older","Berlin","","","",""
"Disagree fully","2010","66 and older","Brandenburg","","","",""
"Disagree fully","2010","66 and older","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2010","66 and older","Saxony","","","",""
"Disagree fully","2010","66 and older","Saxony-Anhalt","","","",""
"Disagree fully","2010","66 and older","Thuringia","","","",""
"Fully agree","2011","16-34 y.","Schleswig-Holstein","","","",""
"Fully agree","2011","16-34 y.","Hamburg","","","",""
"Fully agree","2011","16-34 y.","Lower Saxony","","","",""
"Fully agree","2011","16-34 y.","Bremen","","","",""
"Fully agree","2011","16-34 y.","North Rhine-Westphalia","","","",""
"Fully agree","2011","16-34 y.","Hesse","","","",""
"Fully agree","2011","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2011","16-34 y.","Baden-Württemberg","","","",""
"Fully agree","2011","16-34 y.","Bavaria","","","",""
"Fully agree","2011","16-34 y.","Berlin","","","",""
"Fully agree","2011","16-34 y.","Brandenburg","","","",""
"Fully agree","2011","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2011","16-34 y.","Saxony","","","",""
"Fully agree","2011","16-34 y.","Saxony-Anhalt","","","",""
"Fully agree","2011","16-34 y.","Thuringia","","","",""
"Fully agree","2011","35-65 y.","Schleswig-Holstein","","","",""
"Fully agree","2011","35-65 y.","Hamburg","","","",""
"Fully agree","2011","35-65 y.","Lower Saxony","","","",""
"Fully agree","2011","35-65 y.","Bremen","","","",""
"Fully agree","2011","35-65 y.","North Rhine-Westphalia","","","",""
"Fully agree","2011","35-65 y.","Hesse","","","",""
"Fully agree","2011","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2011","35-65 y.","Baden-Württemberg","","","",""
"Fully agree","2011","35-65 y.","Bavaria","","","",""
"Fully agree","2011","35-65 y.","Berlin","","","",""
"Fully agree","2011","35-65 y.","Brandenburg","","","",""
"Fully agree","2011","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2011","35-65 y.","Saxony","","","",""
"Fully agree","2011","35-65 y.","Saxony-Anhalt","","","",""
"Fully agree","2011","35-65 y.","Thuringia","","","",""
"Fully agree","2011","66 and older","Schleswig-Holstein","","","",""
"Fully agree","2011","66 and older","Hamburg","","","",""
"Fully agree","2011","66 and older","Lower Saxony","","","",""
"Fully agree","2011","66 and older","Bremen","","","",""
"Fully agree","2011","66 and older","North Rhine-Westphalia","","","",""
"Fully agree","2011","66 and older","Hesse","","","",""
"Fully agree","2011","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2011","66 and older","Baden-Württemberg","","","",""
"Fully agree","2011","66 and older","Bavaria","","","",""
"Fully agree","2011","66 and older","Berlin","","","",""
"Fully agree","2011","66 and older","Brandenburg","","","",""
"Fully agree","2011","66 and older","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2011","66 and older","Saxony","","","",""
"Fully agree","2011","66 and older","Saxony-Anhalt","","","",""
"Fully agree","2011","66 and older","Thuringia","","","",""
"Rather agree","2011","16-34 y.","Schleswig-Holstein","","","",""
"Rather agree","2011","16-34 y.","Hamburg","","","",""
"Rather agree","2011","16-34 y.","Lower Saxony","","","",""
"Rather agree","2011","16-34 y.","Bremen","","","",""
"Rather agree","2011","16-34 y.","North Rhine-Westphalia","","","",""
"Rather agree","2011","16-34 y.","Hesse","","","",""
"Rather agree","2011","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2011","16-34 y.","Baden-Württemberg","","","",""
"Rather agree","2011","16-34 y.","Bavaria","","","",""
"Rather agree","2011","16-34 y.","Berlin","","","",""
"Rather agree","2011","16-34 y.","Brandenburg","","","",""
"Rather agree","2011","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2011","16-34 y.","Saxony","","","",""
"Rather agree","2011","16-34 y.","Saxony-Anhalt","","","",""
"Rather agree","2011","16-34 y.","Thuringia","","","",""
"Rather agree","2011","35-65 y.","Schleswig-Holstein","","","",""
"Rather agree","2011","35-65 y.","Hamburg","","","",""
"Rather agree","2011","35-65 y.","Lower Saxony","","","",""
"Rather agree","2011","35-65 y.","Bremen","","","",""
"Rather agree","2011","35-65 y.","North Rhine-Westphalia","","","",""
"Rather agree","2011","35-65 y.","Hesse","","","",""
"Rather agree","2011","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2011","35-65 y.","Baden-Württemberg","","","",""
"Rather agree","2011","35-65 y.","Bavaria","","","",""
"Rather agree","2011","35-65 y.","Berlin","","","",""
"Rather agree","2011","35-65 y.","Brandenburg","","","",""
"Rather agree","2011","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2011","35-65 y.","Saxony","","","",""
"Rather agree","2011","35-65 y.","Saxony-Anhalt","","","",""
"Rather agree","2011","35-65 y.","Thuringia","","","",""
"Rather agree","2011","66 and older","Schleswig-Holstein","","","",""
"Rather agree","2011","66 and older","Hamburg","","","",""
"Rather agree","2011","66 and older","Lower Saxony","","","",""
"Rather agree","2011","66 and older","Bremen","","","",""
"Rather agree","2011","66 and older","North Rhine-Westphalia","","","",""
"Rather agree","2011","66 and older","Hesse","","","",""
"Rather agree","2011","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2011","66 and older","Baden-Württemberg","","","",""
"Rather agree","2011","66 and older","Bavaria","","","",""
"Rather agree","2011","66 and older","Berlin","","","",""
"Rather agree","2011","66 and older","Brandenburg","","","",""
"Rather agree","2011","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2011","66 and older","Saxony","","","",""
"Rather agree","2011","66 and older","Saxony-Anhalt","","","",""
"Rather agree","2011","66 and older","Thuringia","","","",""
"Rather disagree","2011","16-34 y.","Schleswig-Holstein","","","",""
"Rather disagree","2011","16-34 y.","Hamburg","","","",""
"Rather disagree","2011","16-34 y.","Lower Saxony","","","",""
"Rather disagree","2011","16-34 y.","Bremen","","","",""
"Rather disagree","2011","16-34 y.","North Rhine-Westphalia","","","",""
"Rather disagree","2011","16-34 y.","Hesse","","","",""
"Rather disagree","2011","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2011","16-34 y.","Baden-Württemberg","","","",""
"Rather disagree","2011","16-34 y.","Bavaria","","","",""
"Rather disagree","2011","16-34 y.","Berlin","","","",""
"Rather disagree","2011","16-34 y.","Brandenburg","","","",""
"Rather disagree","2011","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2011","16-34 y.","Saxony","","","",""
"Rather disagree","2011","16-34 y.","Saxony-Anhalt","","","",""
"Rather disagree","2011","16-34 y.","Thuringia","","","",""
"Rather disagree","2011","35-65 y.","Schleswig-Holstein","","","",""
"Rather disagree","2011","35-65 y.","Hamburg","","","",""
"Rather disagree","2011","35-65 y.","Lower Saxony","","","",""
"Rather disagree","2011","35-65 y.","Bremen","","","",""
"Rather disagree","2011","35-65 y.","North Rhine-Westphalia","","","",""
"Rather disagree","2011","35-65 y.","Hesse","","","",""
"Rather disagree","2011","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2011","35-65 y.","Baden-Württemberg","","","",""
"Rather disagree","2011","35-65 y.","Bavaria","","","",""
"Rather disagree","2011","35-65 y.","Berlin","","","",""
"Rather disagree","2011","35-65 y.","Brandenburg","","","",""
"Rather disagree","2011","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2011","35-65 y.","Saxony","","","",""
"Rather disagree","2011","35-65 y.","Saxony-Anhalt","","","",""
"Rather disagree","2011","35-65 y.","Thuringia","","","",""
"Rather disagree","2011","66 and older","Schleswig-Holstein","","","",""
"Rather disagree","2011","66 and older","Hamburg","","","",""
"Rather disagree","2011","66 and older","Lower Saxony","","","",""
"Rather disagree","2011","66 and older","Bremen","","","",""
"Rather disagree","2011","66 and older","North Rhine-Westphalia","","","",""
"Rather disagree","2011","66 and older","Hesse","","","",""
"Rather disagree","2011","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2011","66 and older","Baden-Württemberg","","","",""
"Rather disagree","2011","66 and older","Bavaria","","","",""
"Rather disagree","2011","66 and older","Berlin","","","",""
"Rather disagree","2011","66 and older","Brandenburg","","","",""
"Rather disagree","2011","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2011","66 and older","Saxony","","","",""
"Rather disagree","2011","66 and older","Saxony-Anhalt","","","",""
"Rather disagree","2011","66 and older","Thuringia","","","",""
"Disagree fully","2011","16-34 y.","Schleswig-Holstein","","","",""
"Disagree fully","2011","16-34 y.","Hamburg","","","",""
"Disagree fully","2011","16-34 y.","Lower Saxony","","","",""
"Disagree fully","2011","16-34 y.","Bremen","","","",""
"Disagree fully","2011","16-34 y.","North Rhine-Westphalia","","","",""
"Disagree fully","2011","16-34 y.","Hesse","","","",""
"Disagree fully","2011","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2011","16-34 y.","Baden-Württemberg","","","",""
"Disagree fully","2011","16-34 y.","Bavaria","","","",""
"Disagree fully","2011","16-34 y.","Berlin","","","",""
"Disagree fully","2011","16-34 y.","Brandenburg","","","",""
"Disagree fully","2011","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2011","16-34 y.","Saxony","","","",""
"Disagree fully","2011","16-34 y.","Saxony-Anhalt","","","",""
"Disagree fully","2011","16-34 y.","Thuringia","","","",""
"Disagree fully","2011","35-65 y.","Schleswig-Holstein","","","",""
"Disagree fully","2011","35-65 y.","Hamburg","","","",""
"Disagree fully","2011","35-65 y.","Lower Saxony","","","",""
"Disagree fully","2011","35-65 y.","Bremen","","","",""
"Disagree fully","2011","35-65 y.","North Rhine-Westphalia","","","",""
"Disagree fully","2011","35-65 y.","Hesse","","","",""
"Disagree fully","2011","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2011","35-65 y.","Baden-Württemberg","","","",""
"Disagree fully","2011","35-65 y.","Bavaria","","","",""
"Disagree fully","2011","35-65 y.","Berlin","","","",""
"Disagree fully","2011","35-65 y.","Brandenburg","","","",""
"Disagree fully","2011","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2011","35-65 y.","Saxony","","","",""
"Disagree fully","2011","35-65 y.","Saxony-Anhalt","","","",""
"Disagree fully","2011","35-65 y.","Thuringia","","","",""
"Disagree fully","2011","66 and older","Schleswig-Holstein","","","",""
"Disagree fully","2011","66 and older","Hamburg","","","",""
"Disagree fully","2011","66 and older","Lower Saxony","","","",""
"Disagree fully","2011","66 and older","Bremen","","","",""
"Disagree fully","2011","66 and older","North Rhine-Westphalia","","","",""
"Disagree fully","2011","66 and older","Hesse","","","",""
"Disagree fully","2011","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2011","66 and older","Baden-Württemberg","","","",""
"Disagree fully","2011","66 and older","Bavaria","","","",""
"Disagree fully","2011","66 and older","Berlin","","","",""
"Disagree fully","2011","66 and older","Brandenburg","","","",""
"Disagree fully","2011","66 and older","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2011","66 and older","Saxony","","","",""
"Disagree fully","2011","66 and older","Saxony-Anhalt","","","",""
"Disagree fully","2011","66 and older","Thuringia","","","",""
"Fully agree","2012","16-34 y.","Schleswig-Holstein","","","",""
"Fully agree","2012","16-34 y.","Hamburg","","","",""
"Fully agree","2012","16-34 y.","Lower Saxony","","","",""
"Fully agree","2012","16-34 y.","Bremen","","","",""
"Fully agree","2012","16-34 y.","North Rhine-Westphalia","","","",""
"Fully agree","2012","16-34 y.","Hesse","","","",""
"Fully agree","2012","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2012","16-34 y.","Baden-Württemberg","","","",""
"Fully agree","2012","16-34 y.","Bavaria","","","",""
"Fully agree","2012","16-34 y.","Berlin","","","",""
"Fully agree","2012","16-34 y.","Brandenburg","","","",""
"Fully agree","2012","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2012","16-34 y.","Saxony","","","",""
"Fully agree","2012","16-34 y.","Saxony-Anhalt","","","",""
"Fully agree","2012","16-34 y.","Thuringia","","","",""
"Fully agree","2012","35-65 y.","Schleswig-Holstein","","","",""
"Fully agree","2012","35-65 y.","Hamburg","","","",""
"Fully agree","2012","35-65 y.","Lower Saxony","","","",""
"Fully agree","2012","35-65 y.","Bremen","","","",""
"Fully agree","2012","35-65 y.","North Rhine-Westphalia","","","",""
"Fully agree","2012","35-65 y.","Hesse","","","",""
"Fully agree","2012","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2012","35-65 y.","Baden-Württemberg","","","",""
"Fully agree","2012","35-65 y.","Bavaria","","","",""
"Fully agree","2012","35-65 y.","Berlin","","","",""
"Fully agree","2012","35-65 y.","Brandenburg","","","",""
"Fully agree","2012","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2012","35-65 y.","Saxony","","","",""
"Fully agree","2012","35-65 y.","Saxony-Anhalt","","","",""
"Fully agree","2012","35-65 y.","Thuringia","","","",""
"Fully agree","2012","66 and older","Schleswig-Holstein","","","",""
"Fully agree","2012","66 and older","Hamburg","","","",""
"Fully agree","2012","66 and older","Lower Saxony","","","",""
"Fully agree","2012","66 and older","Bremen","","","",""
"Fully agree","2012","66 and older","North Rhine-Westphalia","","","",""
"Fully agree","2012","66 and older","Hesse","","","",""
"Fully agree","2012","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2012","66 and older","Baden-Württemberg","","","",""
"Fully agree","2012","66 and older","Bavaria","","","",""
"Fully agree","2012","66 and older","Berlin","","","",""
"Fully agree","2012","66 and older","Brandenburg","","","",""
"Fully agree","2012","66 and older","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2012","66 and older","Saxony","","","",""
"Fully agree","2012","66 and older","Saxony-Anhalt","","","",""
"Fully agree","2012","66 and older","Thuringia","","","",""
"Rather agree","2012","16-34 y.","Schleswig-Holstein","","","",""
"Rather agree","2012","16-34 y.","Hamburg","","","",""
"Rather agree","2012","16-34 y.","Lower Saxony","","","",""
"Rather agree","2012","16-34 y.","Bremen","","","",""
"Rather agree","2012","16-34 y.","North Rhine-Westphalia","","","",""
"Rather agree","2012","16-34 y.","Hesse","","","",""
"Rather agree","2012","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2012","16-34 y.","Baden-Württemberg","","","",""
"Rather agree","2012","16-34 y.","Bavaria","","","",""
"Rather agree","2012","16-34 y.","Berlin","","","",""
"Rather agree","2012","16-34 y.","Brandenburg","","","",""
"Rather agree","2012","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2012","16-34 y.","Saxony","","","",""
"Rather agree","2012","16-34 y.","Saxony-Anhalt","","","",""
"Rather agree","2012","16-34 y.","Thuringia","","","",""
"Rather agree","2012","35-65 y.","Schleswig-Holstein","","","",""
"Rather agree","2012","35-65 y.","Hamburg","","","",""
"Rather agree","2012","35-65 y.","Lower Saxony","","","",""
"Rather agree","2012","35-65 y.","Bremen","","","",""
"Rather agree","2012","35-65 y.","North Rhine-Westphalia","","","",""
"Rather agree","2012","35-65 y.","Hesse","","","",""
"Rather agree","2012","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2012","35-65 y.","Baden-Württemberg","","","",""
"Rather agree","2012","35-65 y.","Bavaria","","","",""
"Rather agree","2012","35-65 y.","Berlin","","","",""
"Rather agree","2012","35-65 y.","Brandenburg","","","",""
"Rather agree","2012","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2012","35-65 y.","Saxony","","","",""
"Rather agree","2012","35-65 y.","Saxony-Anhalt","","","",""
"Rather agree","2012","35-65 y.","Thuringia","","","",""
"Rather agree","2012","66 and older","Schleswig-Holstein","","","",""
"Rather agree","2012","66 and older","Hamburg","","","",""
"Rather agree","2012","66 and older","Lower Saxony","","","",""
"Rather agree","2012","66 and older","Bremen","","","",""
"Rather agree","2012","66 and older","North Rhine-Westphalia","","","",""
"Rather agree","2012","66 and older","Hesse","","","",""
"Rather agree","2012","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2012","66 and older","Baden-Württemberg","","","",""
"Rather agree","2012","66 and older","Bavaria","","","",""
"Rather agree","2012","66 and older","Berlin","","","",""
"Rather agree","2012","66 and older","Brandenburg","","","",""
"Rather agree","2012","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2012","66 and older","Saxony","","","",""
"Rather agree","2012","66 and older","Saxony-Anhalt","","","",""
"Rather agree","2012","66 and older","Thuringia","","","",""
"Rather disagree","2012","16-34 y.","Schleswig-Holstein","","","",""
"Rather disagree","2012","16-34 y.","Hamburg","","","",""
"Rather disagree","2012","16-34 y.","Lower Saxony","","","",""
"Rather disagree","2012","16-34 y.","Bremen","","","",""
"Rather disagree","2012","16-34 y.","North Rhine-Westphalia","","","",""
"Rather disagree","2012","16-34 y.","Hesse","","","",""
"Rather disagree","2012","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2012","16-34 y.","Baden-Württemberg","","","",""
"Rather disagree","2012","16-34 y.","Bavaria","","","",""
"Rather disagree","2012","16-34 y.","Berlin","","","",""
"Rather disagree","2012","16-34 y.","Brandenburg","","","",""
"Rather disagree","2012","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2012","16-34 y.","Saxony","","","",""
"Rather disagree","2012","16-34 y.","Saxony-Anhalt","","","",""
"Rather disagree","2012","16-34 y.","Thuringia","","","",""
"Rather disagree","2012","35-65 y.","Schleswig-Holstein","","","",""
"Rather disagree","2012","35-65 y.","Hamburg","","","",""
"Rather disagree","2012","35-65 y.","Lower Saxony","","","",""
"Rather disagree","2012","35-65 y.","Bremen","","","",""
"Rather disagree","2012","35-65 y.","North Rhine-Westphalia","","","",""
"Rather disagree","2012","35-65 y.","Hesse","","","",""
"Rather disagree","2012","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2012","35-65 y.","Baden-Württemberg","","","",""
"Rather disagree","2012","35-65 y.","Bavaria","","","",""
"Rather disagree","2012","35-65 y.","Berlin","","","",""
"Rather disagree","2012","35-65 y.","Brandenburg","","","",""
"Rather disagree","2012","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2012","35-65 y.","Saxony","","","",""
"Rather disagree","2012","35-65 y.","Saxony-Anhalt","","","",""
"Rather disagree","2012","35-65 y.","Thuringia","","","",""
"Rather disagree","2012","66 and older","Schleswig-Holstein","","","",""
"Rather disagree","2012","66 and older","Hamburg","","","",""
"Rather disagree","2012","66 and older","Lower Saxony","","","",""
"Rather disagree","2012","66 and older","Bremen","","","",""
"Rather disagree","2012","66 and older","North Rhine-Westphalia","","","",""
"Rather disagree","2012","66 and older","Hesse","","","",""
"Rather disagree","2012","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2012","66 and older","Baden-Württemberg","","","",""
"Rather disagree","2012","66 and older","Bavaria","","","",""
"Rather disagree","2012","66 and older","Berlin","","","",""
"Rather disagree","2012","66 and older","Brandenburg","","","",""
"Rather disagree","2012","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2012","66 and older","Saxony","","","",""
"Rather disagree","2012","66 and older","Saxony-Anhalt","","","",""
"Rather disagree","2012","66 and older","Thuringia","","","",""
"Disagree fully","2012","16-34 y.","Schleswig-Holstein","","","",""
"Disagree fully","2012","16-34 y.","Hamburg","","","",""
"Disagree fully","2012","16-34 y.","Lower Saxony","","","",""
"Disagree fully","2012","16-34 y.","Bremen","","","",""
"Disagree fully","2012","16-34 y.","North Rhine-Westphalia","","","",""
"Disagree fully","2012","16-34 y.","Hesse","","","",""
"Disagree fully","2012","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2012","16-34 y.","Baden-Württemberg","","","",""
"Disagree fully","2012","16-34 y.","Bavaria","","","",""
"Disagree fully","2012","16-34 y.","Berlin","","","",""
"Disagree fully","2012","16-34 y.","Brandenburg","","","",""
"Disagree fully","2012","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2012","16-34 y.","Saxony","","","",""
"Disagree fully","2012","16-34 y.","Saxony-Anhalt","","","",""
"Disagree fully","2012","16-34 y.","Thuringia","","","",""
"Disagree fully","2012","35-65 y.","Schleswig-Holstein","","","",""
"Disagree fully","2012","35-65 y.","Hamburg","","","",""
"Disagree fully","2012","35-65 y.","Lower Saxony","","","",""
"Disagree fully","2012","35-65 y.","Bremen","","","",""
"Disagree fully","2012","35-65 y.","North Rhine-Westphalia","","","",""
"Disagree fully","2012","35-65 y.","Hesse","","","",""
"Disagree fully","2012","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2012","35-65 y.","Baden-Württemberg","","","",""
"Disagree fully","2012","35-65 y.","Bavaria","","","",""
"Disagree fully","2012","35-65 y.","Berlin","","","",""
"Disagree fully","2012","35-65 y.","Brandenburg","","","",""
"Disagree fully","2012","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2012","35-65 y.","Saxony","","","",""
"Disagree fully","2012","35-65 y.","Saxony-Anhalt","","","",""
"Disagree fully","2012","35-65 y.","Thuringia","","","",""
"Disagree fully","2012","66 and older","Schleswig-Holstein","","","",""
"Disagree fully","2012","66 and older","Hamburg","","","",""
"Disagree fully","2012","66 and older","Lower Saxony","","","",""
"Disagree fully","2012","66 and older","Bremen","","","",""
"Disagree fully","2012","66 and older","North Rhine-Westphalia","","","",""
"Disagree fully","2012","66 and older","Hesse","","","",""
"Disagree fully","2012","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2012","66 and older","Baden-Württemberg","","","",""
"Disagree fully","2012","66 and older","Bavaria","","","",""
"Disagree fully","2012","66 and older","Berlin","","","",""
"Disagree fully","2012","66 and older","Brandenburg","","","",""
"Disagree fully","2012","66 and older","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2012","66 and older","Saxony","","","",""
"Disagree fully","2012","66 and older","Saxony-Anhalt","","","",""
"Disagree fully","2012","66 and older","Thuringia","","","",""
"Fully agree","2013","16-34 y.","Schleswig-Holstein","6","","",""
"Fully agree","2013","16-34 y.","Hamburg","2","","",""
"Fully agree","2013","16-34 y.","Lower Saxony","26","","",""
"Fully agree","2013","16-34 y.","Bremen","4","","",""
"Fully agree","2013","16-34 y.","North Rhine-Westphalia","76","0.0652056075460391","0.0511664711683863","0.0792447439236919"
"Fully agree","2013","16-34 y.","Hesse","17","","",""
"Fully agree","2013","16-34 y.","Rhineland-Palatinate,Saarland","21","","",""
"Fully agree","2013","16-34 y.","Baden-Württemberg","41","0.0540597852859465","0.0368983274838459","0.071221243088047"
"Fully agree","2013","16-34 y.","Bavaria","37","0.0360662440583737","0.0238164964451452","0.0483159916716021"
"Fully agree","2013","16-34 y.","Berlin","15","","",""
"Fully agree","2013","16-34 y.","Brandenburg","10","","",""
"Fully agree","2013","16-34 y.","Mecklenburg-Western Pomerania","11","","",""
"Fully agree","2013","16-34 y.","Saxony","33","0.0669452087556952","0.0421407867661055","0.091749630745285"
"Fully agree","2013","16-34 y.","Saxony-Anhalt","22","","",""
"Fully agree","2013","16-34 y.","Thuringia","17","","",""
"Fully agree","2013","35-65 y.","Schleswig-Holstein","24","","",""
"Fully agree","2013","35-65 y.","Hamburg","10","","",""
"Fully agree","2013","35-65 y.","Lower Saxony","87","0.0690209365203513","0.0558549478376051","0.0821869252030975"
"Fully agree","2013","35-65 y.","Bremen","7","","",""
"Fully agree","2013","35-65 y.","North Rhine-Westphalia","184","0.0632134683400713","0.0544676039764141","0.0719593327037286"
"Fully agree","2013","35-65 y.","Hesse","59","0.0594295306290815","0.0455271914047051","0.0733318698534579"
"Fully agree","2013","35-65 y.","Rhineland-Palatinate,Saarland","65","0.0666273495902093","0.0496517692605601","0.0836029299198585"
"Fully agree","2013","35-65 y.","Baden-Württemberg","101","0.0673805123571385","0.0557934686581232","0.0789675560561537"
"Fully agree","2013","35-65 y.","Bavaria","127","0.0621387346071631","0.0523929052705753","0.0718845639437509"
"Fully agree","2013","35-65 y.","Berlin","34","0.0603907096171492","0.0403916968621767","0.0803897223721217"
"Fully agree","2013","35-65 y.","Brandenburg","51","0.0709145237153646","0.0501851646451416","0.0916438827855877"
"Fully agree","2013","35-65 y.","Mecklenburg-Western Pomerania","34","0.0706705737405024","0.0438221853422272","0.0975189621387776"
"Fully agree","2013","35-65 y.","Saxony","68","0.0659206815571272","0.0503289483979379","0.0815124147163165"
"Fully agree","2013","35-65 y.","Saxony-Anhalt","65","0.0929395450558781","0.0689773319130013","0.116901758198755"
"Fully agree","2013","35-65 y.","Thuringia","53","0.0986449802922156","0.0742086766679345","0.123081283916497"
"Fully agree","2013","66 and older","Schleswig-Holstein","8","","",""
"Fully agree","2013","66 and older","Hamburg","9","","",""
"Fully agree","2013","66 and older","Lower Saxony","35","0.0779965695946487","0.0542525593736525","0.101740579815645"
"Fully agree","2013","66 and older","Bremen","1","","",""
"Fully agree","2013","66 and older","North Rhine-Westphalia","77","0.0977581405521623","0.0788229299827992","0.116693351121525"
"Fully agree","2013","66 and older","Hesse","28","","",""
"Fully agree","2013","66 and older","Rhineland-Palatinate,Saarland","18","","",""
"Fully agree","2013","66 and older","Baden-Württemberg","42","0.0873112646433866","0.0636978711992898","0.110924658087483"
"Fully agree","2013","66 and older","Bavaria","50","0.0733607148687937","0.0548848615820338","0.0918365681555535"
"Fully agree","2013","66 and older","Berlin","9","","",""
"Fully agree","2013","66 and older","Brandenburg","27","","",""
"Fully agree","2013","66 and older","Mecklenburg-Western Pomerania","7","","",""
"Fully agree","2013","66 and older","Saxony","25","","",""
"Fully agree","2013","66 and older","Saxony-Anhalt","20","","",""
"Fully agree","2013","66 and older","Thuringia","26","","",""
"Rather agree","2013","16-34 y.","Schleswig-Holstein","57","0.24765948581472","0.191005513270976","0.304313458358465"
"Rather agree","2013","16-34 y.","Hamburg","15","","",""
