"ple0181","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2017","Thuringia","college entrance qualification","","","",""
"Two to four days a month","2017","Thuringia","Other degree","","","",""
"Two to four days a month","2017","Thuringia","no degree/no degree yet","","","",""
"Once a month or less","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Once a month or less","2017","Schleswig-Holstein","secondary school degree","","","",""
"Once a month or less","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Once a month or less","2017","Schleswig-Holstein","Other degree","","","",""
"Once a month or less","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Once a month or less","2017","Hamburg","lower secondary degree","","","",""
"Once a month or less","2017","Hamburg","secondary school degree","","","",""
"Once a month or less","2017","Hamburg","college entrance qualification","","","",""
"Once a month or less","2017","Hamburg","Other degree","","","",""
"Once a month or less","2017","Hamburg","no degree/no degree yet","","","",""
"Once a month or less","2017","Lower Saxony","lower secondary degree","","","",""
"Once a month or less","2017","Lower Saxony","secondary school degree","","","",""
"Once a month or less","2017","Lower Saxony","college entrance qualification","","","",""
"Once a month or less","2017","Lower Saxony","Other degree","","","",""
"Once a month or less","2017","Lower Saxony","no degree/no degree yet","","","",""
"Once a month or less","2017","Bremen","lower secondary degree","","","",""
"Once a month or less","2017","Bremen","secondary school degree","","","",""
"Once a month or less","2017","Bremen","college entrance qualification","","","",""
"Once a month or less","2017","Bremen","Other degree","","","",""
"Once a month or less","2017","Bremen","no degree/no degree yet","","","",""
"Once a month or less","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Once a month or less","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Once a month or less","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Once a month or less","2017","North Rhine-Westphalia","Other degree","","","",""
"Once a month or less","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Once a month or less","2017","Hesse","lower secondary degree","","","",""
"Once a month or less","2017","Hesse","secondary school degree","","","",""
"Once a month or less","2017","Hesse","college entrance qualification","","","",""
"Once a month or less","2017","Hesse","Other degree","","","",""
"Once a month or less","2017","Hesse","no degree/no degree yet","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Once a month or less","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Once a month or less","2017","Baden-Württemberg","lower secondary degree","","","",""
"Once a month or less","2017","Baden-Württemberg","secondary school degree","","","",""
"Once a month or less","2017","Baden-Württemberg","college entrance qualification","","","",""
"Once a month or less","2017","Baden-Württemberg","Other degree","","","",""
"Once a month or less","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Once a month or less","2017","Bavaria","lower secondary degree","","","",""
"Once a month or less","2017","Bavaria","secondary school degree","","","",""
"Once a month or less","2017","Bavaria","college entrance qualification","","","",""
"Once a month or less","2017","Bavaria","Other degree","","","",""
"Once a month or less","2017","Bavaria","no degree/no degree yet","","","",""
"Once a month or less","2017","Berlin","lower secondary degree","","","",""
"Once a month or less","2017","Berlin","secondary school degree","","","",""
"Once a month or less","2017","Berlin","college entrance qualification","","","",""
"Once a month or less","2017","Berlin","Other degree","","","",""
"Once a month or less","2017","Berlin","no degree/no degree yet","","","",""
"Once a month or less","2017","Brandenburg","lower secondary degree","","","",""
"Once a month or less","2017","Brandenburg","secondary school degree","","","",""
"Once a month or less","2017","Brandenburg","college entrance qualification","","","",""
"Once a month or less","2017","Brandenburg","Other degree","","","",""
"Once a month or less","2017","Brandenburg","no degree/no degree yet","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Once a month or less","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Once a month or less","2017","Saxony","lower secondary degree","","","",""
"Once a month or less","2017","Saxony","secondary school degree","","","",""
"Once a month or less","2017","Saxony","college entrance qualification","","","",""
"Once a month or less","2017","Saxony","Other degree","","","",""
"Once a month or less","2017","Saxony","no degree/no degree yet","","","",""
"Once a month or less","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Once a month or less","2017","Saxony-Anhalt","secondary school degree","","","",""
"Once a month or less","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Once a month or less","2017","Saxony-Anhalt","Other degree","","","",""
"Once a month or less","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Once a month or less","2017","Thuringia","lower secondary degree","","","",""
"Once a month or less","2017","Thuringia","secondary school degree","","","",""
"Once a month or less","2017","Thuringia","college entrance qualification","","","",""
"Once a month or less","2017","Thuringia","Other degree","","","",""
"Once a month or less","2017","Thuringia","no degree/no degree yet","","","",""
"Never","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Never","2017","Schleswig-Holstein","secondary school degree","","","",""
"Never","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Never","2017","Schleswig-Holstein","Other degree","","","",""
"Never","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","2017","Hamburg","lower secondary degree","","","",""
"Never","2017","Hamburg","secondary school degree","","","",""
"Never","2017","Hamburg","college entrance qualification","","","",""
"Never","2017","Hamburg","Other degree","","","",""
"Never","2017","Hamburg","no degree/no degree yet","","","",""
"Never","2017","Lower Saxony","lower secondary degree","","","",""
"Never","2017","Lower Saxony","secondary school degree","","","",""
"Never","2017","Lower Saxony","college entrance qualification","","","",""
"Never","2017","Lower Saxony","Other degree","","","",""
"Never","2017","Lower Saxony","no degree/no degree yet","","","",""
"Never","2017","Bremen","lower secondary degree","","","",""
"Never","2017","Bremen","secondary school degree","","","",""
"Never","2017","Bremen","college entrance qualification","","","",""
"Never","2017","Bremen","Other degree","","","",""
"Never","2017","Bremen","no degree/no degree yet","","","",""
"Never","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Never","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","2017","North Rhine-Westphalia","Other degree","","","",""
"Never","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","2017","Hesse","lower secondary degree","","","",""
"Never","2017","Hesse","secondary school degree","","","",""
"Never","2017","Hesse","college entrance qualification","","","",""
"Never","2017","Hesse","Other degree","","","",""
"Never","2017","Hesse","no degree/no degree yet","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2017","Baden-Württemberg","lower secondary degree","","","",""
"Never","2017","Baden-Württemberg","secondary school degree","","","",""
"Never","2017","Baden-Württemberg","college entrance qualification","","","",""
"Never","2017","Baden-Württemberg","Other degree","","","",""
"Never","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","2017","Bavaria","lower secondary degree","","","",""
"Never","2017","Bavaria","secondary school degree","","","",""
"Never","2017","Bavaria","college entrance qualification","","","",""
"Never","2017","Bavaria","Other degree","","","",""
"Never","2017","Bavaria","no degree/no degree yet","","","",""
"Never","2017","Berlin","lower secondary degree","","","",""
"Never","2017","Berlin","secondary school degree","","","",""
"Never","2017","Berlin","college entrance qualification","","","",""
"Never","2017","Berlin","Other degree","","","",""
"Never","2017","Berlin","no degree/no degree yet","","","",""
"Never","2017","Brandenburg","lower secondary degree","","","",""
"Never","2017","Brandenburg","secondary school degree","","","",""
"Never","2017","Brandenburg","college entrance qualification","","","",""
"Never","2017","Brandenburg","Other degree","","","",""
"Never","2017","Brandenburg","no degree/no degree yet","","","",""
"Never","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2017","Saxony","lower secondary degree","","","",""
"Never","2017","Saxony","secondary school degree","","","",""
"Never","2017","Saxony","college entrance qualification","","","",""
"Never","2017","Saxony","Other degree","","","",""
"Never","2017","Saxony","no degree/no degree yet","","","",""
"Never","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2017","Saxony-Anhalt","secondary school degree","","","",""
"Never","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2017","Saxony-Anhalt","Other degree","","","",""
"Never","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2017","Thuringia","lower secondary degree","","","",""
"Never","2017","Thuringia","secondary school degree","","","",""
"Never","2017","Thuringia","college entrance qualification","","","",""
"Never","2017","Thuringia","Other degree","","","",""
"Never","2017","Thuringia","no degree/no degree yet","","","",""
"Daily","2018","Schleswig-Holstein","lower secondary degree","9","","",""
"Daily","2018","Schleswig-Holstein","secondary school degree","15","","",""
"Daily","2018","Schleswig-Holstein","college entrance qualification","14","","",""
"Daily","2018","Schleswig-Holstein","Other degree","3","","",""
"Daily","2018","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Daily","2018","Hamburg","lower secondary degree","10","","",""
"Daily","2018","Hamburg","secondary school degree","5","","",""
"Daily","2018","Hamburg","college entrance qualification","6","","",""
"Daily","2018","Hamburg","Other degree","10","","",""
"Daily","2018","Hamburg","no degree/no degree yet","2","","",""
"Daily","2018","Lower Saxony","lower secondary degree","20","","",""
"Daily","2018","Lower Saxony","secondary school degree","18","","",""
"Daily","2018","Lower Saxony","college entrance qualification","22","","",""
"Daily","2018","Lower Saxony","Other degree","16","","",""
"Daily","2018","Lower Saxony","no degree/no degree yet","8","","",""
"Daily","2018","Bremen","lower secondary degree","","","",""
"Daily","2018","Bremen","secondary school degree","2","","",""
"Daily","2018","Bremen","college entrance qualification","1","","",""
"Daily","2018","Bremen","Other degree","2","","",""
"Daily","2018","Bremen","no degree/no degree yet","","","",""
"Daily","2018","North Rhine-Westphalia","lower secondary degree","55","0.0373871231191742","0.0267112218657114","0.0480630243726369"
"Daily","2018","North Rhine-Westphalia","secondary school degree","42","0.0318662329756714","0.0214865331092057","0.042245932842137"
"Daily","2018","North Rhine-Westphalia","college entrance qualification","39","0.0163570859546582","0.010484210510267","0.0222299613990494"
"Daily","2018","North Rhine-Westphalia","Other degree","33","0.049217881479718","0.0333060241042751","0.0651297388551609"
"Daily","2018","North Rhine-Westphalia","no degree/no degree yet","25","","",""
"Daily","2018","Hesse","lower secondary degree","13","","",""
"Daily","2018","Hesse","secondary school degree","7","","",""
"Daily","2018","Hesse","college entrance qualification","10","","",""
"Daily","2018","Hesse","Other degree","4","","",""
"Daily","2018","Hesse","no degree/no degree yet","3","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","lower secondary degree","6","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","secondary school degree","6","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","college entrance qualification","4","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Daily","2018","Baden-Württemberg","lower secondary degree","8","","",""
"Daily","2018","Baden-Württemberg","secondary school degree","10","","",""
"Daily","2018","Baden-Württemberg","college entrance qualification","5","","",""
"Daily","2018","Baden-Württemberg","Other degree","10","","",""
"Daily","2018","Baden-Württemberg","no degree/no degree yet","2","","",""
"Daily","2018","Bavaria","lower secondary degree","6","","",""
"Daily","2018","Bavaria","secondary school degree","12","","",""
"Daily","2018","Bavaria","college entrance qualification","13","","",""
"Daily","2018","Bavaria","Other degree","15","","",""
"Daily","2018","Bavaria","no degree/no degree yet","5","","",""
"Daily","2018","Berlin","lower secondary degree","4","","",""
"Daily","2018","Berlin","secondary school degree","9","","",""
"Daily","2018","Berlin","college entrance qualification","9","","",""
"Daily","2018","Berlin","Other degree","5","","",""
"Daily","2018","Berlin","no degree/no degree yet","1","","",""
"Daily","2018","Brandenburg","lower secondary degree","3","","",""
"Daily","2018","Brandenburg","secondary school degree","3","","",""
"Daily","2018","Brandenburg","college entrance qualification","5","","",""
"Daily","2018","Brandenburg","Other degree","3","","",""
"Daily","2018","Brandenburg","no degree/no degree yet","1","","",""
"Daily","2018","Mecklenburg-Western Pomerania","lower secondary degree","4","","",""
"Daily","2018","Mecklenburg-Western Pomerania","secondary school degree","8","","",""
"Daily","2018","Mecklenburg-Western Pomerania","college entrance qualification","2","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2018","Saxony","lower secondary degree","4","","",""
"Daily","2018","Saxony","secondary school degree","15","","",""
"Daily","2018","Saxony","college entrance qualification","5","","",""
"Daily","2018","Saxony","Other degree","2","","",""
"Daily","2018","Saxony","no degree/no degree yet","","","",""
"Daily","2018","Saxony-Anhalt","lower secondary degree","7","","",""
"Daily","2018","Saxony-Anhalt","secondary school degree","4","","",""
"Daily","2018","Saxony-Anhalt","college entrance qualification","1","","",""
"Daily","2018","Saxony-Anhalt","Other degree","2","","",""
"Daily","2018","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2018","Thuringia","lower secondary degree","5","","",""
"Daily","2018","Thuringia","secondary school degree","11","","",""
"Daily","2018","Thuringia","college entrance qualification","6","","",""
"Daily","2018","Thuringia","Other degree","2","","",""
"Daily","2018","Thuringia","no degree/no degree yet","","","",""
"Four to six days a week","2018","Schleswig-Holstein","lower secondary degree","25","","",""
"Four to six days a week","2018","Schleswig-Holstein","secondary school degree","30","0.127020018665633","0.0873004578802335","0.166739579451033"
"Four to six days a week","2018","Schleswig-Holstein","college entrance qualification","30","0.148945663368984","0.105668977699989","0.19222234903798"
"Four to six days a week","2018","Schleswig-Holstein","Other degree","20","","",""
"Four to six days a week","2018","Schleswig-Holstein","no degree/no degree yet","8","","",""
"Four to six days a week","2018","Hamburg","lower secondary degree","14","","",""
"Four to six days a week","2018","Hamburg","secondary school degree","17","","",""
"Four to six days a week","2018","Hamburg","college entrance qualification","18","","",""
"Four to six days a week","2018","Hamburg","Other degree","5","","",""
"Four to six days a week","2018","Hamburg","no degree/no degree yet","4","","",""
"Four to six days a week","2018","Lower Saxony","lower secondary degree","69","0.0934342392125501","0.0694785183074119","0.117389960117688"
"Four to six days a week","2018","Lower Saxony","secondary school degree","84","0.11415725670094","0.0909453649552517","0.137369148446629"
"Four to six days a week","2018","Lower Saxony","college entrance qualification","73","0.0947577218182547","0.0735408051645255","0.115974638471984"
"Four to six days a week","2018","Lower Saxony","Other degree","45","0.112390034700305","0.0739984176957066","0.150781651704904"
"Four to six days a week","2018","Lower Saxony","no degree/no degree yet","24","","",""
"Four to six days a week","2018","Bremen","lower secondary degree","","","",""
"Four to six days a week","2018","Bremen","secondary school degree","6","","",""
"Four to six days a week","2018","Bremen","college entrance qualification","9","","",""
"Four to six days a week","2018","Bremen","Other degree","5","","",""
"Four to six days a week","2018","Bremen","no degree/no degree yet","3","","",""
"Four to six days a week","2018","North Rhine-Westphalia","lower secondary degree","157","0.133028606612011","0.113917202511189","0.152140010712832"
"Four to six days a week","2018","North Rhine-Westphalia","secondary school degree","119","0.129108476297639","0.109292696928742","0.148924255666536"
"Four to six days a week","2018","North Rhine-Westphalia","college entrance qualification","160","0.0856361596798503","0.0726802711875546","0.098592048172146"
"Four to six days a week","2018","North Rhine-Westphalia","Other degree","118","0.185869726065536","0.157256277820214","0.214483174310859"
"Four to six days a week","2018","North Rhine-Westphalia","no degree/no degree yet","48","0.142393678250093","0.101388818521934","0.183398537978253"
"Four to six days a week","2018","Hesse","lower secondary degree","29","","",""
"Four to six days a week","2018","Hesse","secondary school degree","46","0.106817705569838","0.0766981136287474","0.136937297510929"
"Four to six days a week","2018","Hesse","college entrance qualification","47","0.105962601817443","0.0810422922618249","0.130882911373061"
"Four to six days a week","2018","Hesse","Other degree","21","","",""
"Four to six days a week","2018","Hesse","no degree/no degree yet","9","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","lower secondary degree","36","0.0698552950130877","0.0457061849360636","0.0940044050901118"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","secondary school degree","19","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","college entrance qualification","30","0.0848415409720379","0.0566767461540775","0.113006335789998"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Other degree","32","0.132001673349985","0.0894424085994198","0.174560938100551"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","6","","",""
"Four to six days a week","2018","Baden-Württemberg","lower secondary degree","43","0.0864192529930489","0.0641397135397856","0.108698792446312"
"Four to six days a week","2018","Baden-Württemberg","secondary school degree","43","0.0797467312707894","0.0592034416186161","0.100290020922963"
"Four to six days a week","2018","Baden-Württemberg","college entrance qualification","42","0.0561341662039711","0.0411788305111153","0.071089501896827"
"Four to six days a week","2018","Baden-Württemberg","Other degree","29","","",""
"Four to six days a week","2018","Baden-Württemberg","no degree/no degree yet","7","","",""
"Four to six days a week","2018","Bavaria","lower secondary degree","80","0.0720762000998267","0.0568072424033339","0.0873451577963194"
"Four to six days a week","2018","Bavaria","secondary school degree","69","0.0635454710613749","0.0483422505687741","0.0787486915539758"
"Four to six days a week","2018","Bavaria","college entrance qualification","61","0.0724227039164004","0.0565322952746915","0.0883131125581093"
"Four to six days a week","2018","Bavaria","Other degree","66","0.136111542924314","0.107608776795492","0.164614309053136"
"Four to six days a week","2018","Bavaria","no degree/no degree yet","17","","",""
"Four to six days a week","2018","Berlin","lower secondary degree","15","","",""
"Four to six days a week","2018","Berlin","secondary school degree","29","","",""
"Four to six days a week","2018","Berlin","college entrance qualification","27","","",""
"Four to six days a week","2018","Berlin","Other degree","6","","",""
"Four to six days a week","2018","Berlin","no degree/no degree yet","3","","",""
"Four to six days a week","2018","Brandenburg","lower secondary degree","15","","",""
"Four to six days a week","2018","Brandenburg","secondary school degree","47","0.0990793261941679","0.0711631100987686","0.126995542289567"
"Four to six days a week","2018","Brandenburg","college entrance qualification","31","0.107577953304278","0.0693980684292381","0.145757838179318"
"Four to six days a week","2018","Brandenburg","Other degree","14","","",""
"Four to six days a week","2018","Brandenburg","no degree/no degree yet","1","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","lower secondary degree","20","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","secondary school degree","22","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","college entrance qualification","16","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Four to six days a week","2018","Saxony","lower secondary degree","28","","",""
"Four to six days a week","2018","Saxony","secondary school degree","61","0.0949842257845219","0.0742348886532495","0.115733562915794"
"Four to six days a week","2018","Saxony","college entrance qualification","21","","",""
"Four to six days a week","2018","Saxony","Other degree","5","","",""
"Four to six days a week","2018","Saxony","no degree/no degree yet","7","","",""
"Four to six days a week","2018","Saxony-Anhalt","lower secondary degree","12","","",""
"Four to six days a week","2018","Saxony-Anhalt","secondary school degree","30","0.0612068477514733","0.0381163718669895","0.0842973236359571"
"Four to six days a week","2018","Saxony-Anhalt","college entrance qualification","25","","",""
"Four to six days a week","2018","Saxony-Anhalt","Other degree","7","","",""
"Four to six days a week","2018","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Four to six days a week","2018","Thuringia","lower secondary degree","17","","",""
"Four to six days a week","2018","Thuringia","secondary school degree","31","0.0630687829132113","0.0397931146262902","0.0863444512001324"
"Four to six days a week","2018","Thuringia","college entrance qualification","11","","",""
"Four to six days a week","2018","Thuringia","Other degree","6","","",""
"Four to six days a week","2018","Thuringia","no degree/no degree yet","4","","",""
"Two to three days a week","2018","Schleswig-Holstein","lower secondary degree","106","0.487394645605871","0.421643465822321","0.553145825389421"
"Two to three days a week","2018","Schleswig-Holstein","secondary school degree","121","0.387726201606689","0.329609411215433","0.445842991997946"
"Two to three days a week","2018","Schleswig-Holstein","college entrance qualification","102","0.364615793052038","0.306110203114842","0.423121382989234"
"Two to three days a week","2018","Schleswig-Holstein","Other degree","48","0.543092100417318","0.440177281895055","0.646006918939582"
"Two to three days a week","2018","Schleswig-Holstein","no degree/no degree yet","13","","",""
"Two to three days a week","2018","Hamburg","lower secondary degree","29","","",""
"Two to three days a week","2018","Hamburg","secondary school degree","32","0.333056689116308","0.23828255414864","0.427830824083977"
"Two to three days a week","2018","Hamburg","college entrance qualification","80","0.429228202730604","0.35866267939272","0.499793726068488"
"Two to three days a week","2018","Hamburg","Other degree","34","0.632150971497893","0.519984223637462","0.744317719358323"
"Two to three days a week","2018","Hamburg","no degree/no degree yet","10","","",""
"Two to three days a week","2018","Lower Saxony","lower secondary degree","235","0.426611771684331","0.385902121984399","0.467321421384262"
"Two to three days a week","2018","Lower Saxony","secondary school degree","318","0.408196529829801","0.3723205421214","0.444072517538201"
"Two to three days a week","2018","Lower Saxony","college entrance qualification","290","0.385395314528983","0.350138449011802","0.420652180046165"
"Two to three days a week","2018","Lower Saxony","Other degree","123","0.562184022140744","0.501879973606285","0.622488070675203"
"Two to three days a week","2018","Lower Saxony","no degree/no degree yet","40","0.298848668029623","0.212114993463524","0.385582342595722"
"Two to three days a week","2018","Bremen","lower secondary degree","15","","",""
"Two to three days a week","2018","Bremen","secondary school degree","21","","",""
"Two to three days a week","2018","Bremen","college entrance qualification","21","","",""
"Two to three days a week","2018","Bremen","Other degree","16","","",""
"Two to three days a week","2018","Bremen","no degree/no degree yet","11","","",""
"Two to three days a week","2018","North Rhine-Westphalia","lower secondary degree","528","0.412153177301852","0.384453219703408","0.439853134900296"
"Two to three days a week","2018","North Rhine-Westphalia","secondary school degree","538","0.46667165126877","0.437189797157185","0.496153505380355"
"Two to three days a week","2018","North Rhine-Westphalia","college entrance qualification","788","0.438371488171569","0.415398112637082","0.461344863706056"
"Two to three days a week","2018","North Rhine-Westphalia","Other degree","322","0.4214771183982","0.385155416635552","0.457798820160848"
"Two to three days a week","2018","North Rhine-Westphalia","no degree/no degree yet","124","0.503267843844701","0.444599109674447","0.561936578014955"
"Two to three days a week","2018","Hesse","lower secondary degree","133","0.3926278908886","0.340099143432902","0.445156638344299"
"Two to three days a week","2018","Hesse","secondary school degree","171","0.365937282055552","0.318966602169286","0.412907961941819"
"Two to three days a week","2018","Hesse","college entrance qualification","207","0.34652087402558","0.307992574340048","0.385049173711112"
"Two to three days a week","2018","Hesse","Other degree","108","0.566533262274224","0.502209525983487","0.630856998564961"
"Two to three days a week","2018","Hesse","no degree/no degree yet","25","","",""
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","lower secondary degree","174","0.398528042549598","0.352144561234567","0.444911523864628"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","secondary school degree","132","0.438106363005896","0.380804507576812","0.49540821843498"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","college entrance qualification","138","0.334343795152327","0.28665945308315","0.382028137221505"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Other degree","146","0.598893097018446","0.537269126656702","0.66051706738019"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","24","","",""
"Two to three days a week","2018","Baden-Württemberg","lower secondary degree","217","0.349985004229442","0.312165668879991","0.387804339578893"
"Two to three days a week","2018","Baden-Württemberg","secondary school degree","236","0.358278642025559","0.32191699334414","0.394640290706979"
"Two to three days a week","2018","Baden-Württemberg","college entrance qualification","305","0.331648252519023","0.301059004874171","0.362237500163876"
"Two to three days a week","2018","Baden-Württemberg","Other degree","179","0.495283615070255","0.444679814036162","0.545887416104347"
"Two to three days a week","2018","Baden-Württemberg","no degree/no degree yet","28","","",""
"Two to three days a week","2018","Bavaria","lower secondary degree","344","0.282500298903981","0.255918913530363","0.309081684277599"
"Two to three days a week","2018","Bavaria","secondary school degree","360","0.362405427417018","0.332446959647435","0.392363895186601"
"Two to three days a week","2018","Bavaria","college entrance qualification","346","0.337054618449088","0.308073732416631","0.366035504481546"
"Two to three days a week","2018","Bavaria","Other degree","255","0.392588519524171","0.351998338240349","0.433178700807992"
"Two to three days a week","2018","Bavaria","no degree/no degree yet","38","0.368327511855257","0.274719921498531","0.461935102211983"
"Two to three days a week","2018","Berlin","lower secondary degree","43","0.253009012983355","0.179401631406225","0.326616394560485"
"Two to three days a week","2018","Berlin","secondary school degree","95","0.381418445968508","0.322714195741524","0.440122696195492"
"Two to three days a week","2018","Berlin","college entrance qualification","150","0.35131720288478","0.304824319827158","0.397810085942402"
"Two to three days a week","2018","Berlin","Other degree","48","0.473761888971761","0.383671534273525","0.563852243669998"
"Two to three days a week","2018","Berlin","no degree/no degree yet","15","","",""
"Two to three days a week","2018","Brandenburg","lower secondary degree","103","0.509203603435602","0.438120282816398","0.580286924054807"
"Two to three days a week","2018","Brandenburg","secondary school degree","213","0.501846783954708","0.455128294246965","0.548565273662452"
"Two to three days a week","2018","Brandenburg","college entrance qualification","106","0.413335248839289","0.352656858764816","0.474013638913762"
"Two to three days a week","2018","Brandenburg","Other degree","45","0.525654500201528","0.414122288555738","0.637186711847318"
"Two to three days a week","2018","Brandenburg","no degree/no degree yet","22","","",""
"Two to three days a week","2018","Mecklenburg-Western Pomerania","lower secondary degree","39","0.391331254196279","0.297533122128231","0.485129386264327"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","secondary school degree","137","0.491960592254521","0.433714240097351","0.550206944411691"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","college entrance qualification","63","0.324245423700001","0.249584898136284","0.398905949263717"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Other degree","9","","",""
"Two to three days a week","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","11","","",""
"Two to three days a week","2018","Saxony","lower secondary degree","87","0.299155798403957","0.244539072287217","0.353772524520696"
"Two to three days a week","2018","Saxony","secondary school degree","292","0.390270368087606","0.355747899044974","0.424792837130238"
"Two to three days a week","2018","Saxony","college entrance qualification","157","0.417942107515845","0.371539286734974","0.464344928296715"
"Two to three days a week","2018","Saxony","Other degree","26","","",""
"Two to three days a week","2018","Saxony","no degree/no degree yet","18","","",""
"Two to three days a week","2018","Saxony-Anhalt","lower secondary degree","62","0.375703014285875","0.302250305859766","0.449155722711985"
"Two to three days a week","2018","Saxony-Anhalt","secondary school degree","176","0.429695367235879","0.382010376137903","0.477380358333855"
"Two to three days a week","2018","Saxony-Anhalt","college entrance qualification","81","0.345405682438839","0.282715027256667","0.408096337621011"
"Two to three days a week","2018","Saxony-Anhalt","Other degree","17","","",""
"Two to three days a week","2018","Saxony-Anhalt","no degree/no degree yet","9","","",""
"Two to three days a week","2018","Thuringia","lower secondary degree","57","0.287443094009068","0.223922214663489","0.350963973354648"
"Two to three days a week","2018","Thuringia","secondary school degree","156","0.382233447995982","0.335705101528191","0.428761794463774"
"Two to three days a week","2018","Thuringia","college entrance qualification","78","0.352790308733201","0.287695890885942","0.41788472658046"
"Two to three days a week","2018","Thuringia","Other degree","40","0.592137720168805","0.473576063767749","0.710699376569861"
"Two to three days a week","2018","Thuringia","no degree/no degree yet","9","","",""
