"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2014","66 and older","middle vocational","6.87","7","2553","4","5","8","9","6.79","6.95","7","7"
"2014","66 and older","vocational + Abi","7.06","7","130","4","6","9","10","6.64","7.48","7","8"
"2015","16-34 y.","general elemantary","6.32","7","937","3","5","8","9","6.17","6.47","6","7"
"2015","16-34 y.","higher education","7.12","8","857","4","6","8","10","6.99","7.25","7","8"
"2015","16-34 y.","higher vocational","7.31","8","122","5","6","9","9","6.99","7.63","7","8"
"2015","16-34 y.","in school","7.05","8","291","4","5","9","10","6.77","7.33","7","8"
"2015","16-34 y.","inadequately","5","5","120","1","3","7","8","4.5","5.5","5","6"
"2015","16-34 y.","middle vocational","6.62","7","2251","3","5","8","9","6.53","6.71","7","7"
"2015","16-34 y.","vocational + Abi","7.05","7","440","5","6","8","9","6.88","7.22","7","8"
"2015","35-65 y.","general elemantary","5.87","6","1033","2","4","8","9","5.72","6.02","6","6"
"2015","35-65 y.","higher education","7.38","8","3824","5","7","9","10","7.32","7.44","8","8"
"2015","35-65 y.","higher vocational","6.88","7","1058","4","6","8","9","6.76","7","7","8"
"2015","35-65 y.","in school","","","","","","","","","","",""
"2015","35-65 y.","inadequately","5.04","5","240","1","3","7","9","4.73","5.35","5","6"
"2015","35-65 y.","middle vocational","6.4","7","6779","3","5","8","9","6.35","6.45","7","7"
"2015","35-65 y.","vocational + Abi","6.88","7","1374","4","6","8","9","6.77","6.99","7","7"
"2015","66 and older","general elemantary","6.87","7","658","4","6","8","9","6.71","7.03","7","8"
"2015","66 and older","higher education","7.42","8","1183","5","6","9","10","7.31","7.53","8","8"
"2015","66 and older","higher vocational","7","7","345","4","5","8","10","6.8","7.2","7","8"
"2015","66 and older","in school","","","","","","","","","","",""
"2015","66 and older","inadequately","5.44","5.73","41","1","3","8","8","4.71","6.17","5","8"
"2015","66 and older","middle vocational","7","7","2531","4","6","8","9","6.92","7.08","7","8"
"2015","66 and older","vocational + Abi","7.46","8","137","5","6","9","10","7.1","7.82","7","8"
"2016","16-34 y.","general elemantary","6.42","7","890","3","5","8","9","6.26","6.58","7","7"
"2016","16-34 y.","higher education","6.91","8","933","3","6","9","9","6.78","7.04","8","8"
"2016","16-34 y.","higher vocational","7.11","8","111","5","6","8","9","6.77","7.45","7","8"
"2016","16-34 y.","in school","7.47","8","281","5","6","9","10","7.2","7.74","7","8"
"2016","16-34 y.","inadequately","5.58","5.3","116","3","4","8","8","5.15","6.01","5","6"
"2016","16-34 y.","middle vocational","6.7","7","2108","4","5","8","9","6.61","6.79","7","7"
"2016","16-34 y.","vocational + Abi","7.08","7","474","5","6","8","9","6.91","7.25","7","7"
"2016","35-65 y.","general elemantary","6.12","6","1005","2","5","8","9","5.97","6.27","6","7"
"2016","35-65 y.","higher education","7.36","8","3755","5","6","9","10","7.3","7.42","8","8"
"2016","35-65 y.","higher vocational","6.9","7","963","4","6","8","9","6.77","7.03","7","8"
"2016","35-65 y.","in school","","","","","","","","","","",""
"2016","35-65 y.","inadequately","5.57","5","243","2","4","7","9","5.26","5.88","5","6"
"2016","35-65 y.","middle vocational","6.54","7","6405","3","5","8","9","6.48","6.6","7","7"
"2016","35-65 y.","vocational + Abi","6.78","7","1409","4","6","8","9","6.67","6.89","7","7"
"2016","66 and older","general elemantary","6.76","7","619","4","5","8","9","6.59","6.93","7","7"
"2016","66 and older","higher education","7.59","8","1185","5","7","9","10","7.48","7.7","8","8"
"2016","66 and older","higher vocational","7.11","7","325","4","6","9","10","6.9","7.32","7","8"
"2016","66 and older","in school","","","","","","","","","","",""
"2016","66 and older","inadequately","4.93","5","38","1","3","8","8","4.11","5.75","5","7"
"2016","66 and older","middle vocational","7.09","8","2407","4","6","8","9","7.01","7.17","8","8"
"2016","66 and older","vocational + Abi","7.41","8","128","4","6","9","10","7.02","7.8","7","8"
"2017","16-34 y.","general elemantary","6.31","7","922","3","5","8","9","6.16","6.46","6","7"
"2017","16-34 y.","higher education","7.36","8","1043","5","7","9","10","7.25","7.47","8","8"
"2017","16-34 y.","higher vocational","7.24","7","126","5","6","8","9","6.94","7.54","7","8"
"2017","16-34 y.","in school","7.96","8","331","5","7","10","10","7.75","8.17","8","8"
"2017","16-34 y.","inadequately","5.45","6","118","2","4","7","8","5","5.9","5","6"
"2017","16-34 y.","middle vocational","6.69","7","2376","4","5","8","9","6.6","6.78","7","7"
"2017","16-34 y.","vocational + Abi","6.86","7","523","4","6","8","9","6.69","7.03","7","7"
"2017","35-65 y.","general elemantary","6.02","6","1141","3","5","8","9","5.88","6.16","6","7"
"2017","35-65 y.","higher education","7.51","8","4208","5","7","9","10","7.45","7.57","8","8"
"2017","35-65 y.","higher vocational","6.99","8","1067","4","6","8","9","6.88","7.1","7","8"
"2017","35-65 y.","in school","","","","","","","","","","",""
"2017","35-65 y.","inadequately","5.33","5","277","1","3","7","9","5.03","5.63","5","6"
"2017","35-65 y.","middle vocational","6.55","7","7027","3","5","8","9","6.5","6.6","7","7"
"2017","35-65 y.","vocational + Abi","6.74","7","1542","3","6","8","9","6.63","6.85","7","7"
"2017","66 and older","general elemantary","6.72","7","609","3","5","8","9","6.55","6.89","7","7"
"2017","66 and older","higher education","7.45","8","1267","4","7","9","10","7.34","7.56","8","8"
"2017","66 and older","higher vocational","7.02","7","346","5","6","8","10","6.81","7.23","7","8"
"2017","66 and older","in school","","","","","","","","","","",""
"2017","66 and older","inadequately","5.46","5.55","41","3","4","7","8","4.73","6.19","5","7"
"2017","66 and older","middle vocational","7.02","7","2560","4","6","8","10","6.94","7.1","7","8"
"2017","66 and older","vocational + Abi","7.52","8","138","5","7","9","10","7.15","7.89","7","8"
"2018","16-34 y.","general elemantary","6.44","7","932","3","5","8","10","6.28","6.6","7","7"
"2018","16-34 y.","higher education","7.07","7","1031","4","6","8","9","6.95","7.19","7","8"
"2018","16-34 y.","higher vocational","6.9","7","121","5","6","8","9","6.55","7.25","7","8"
"2018","16-34 y.","in school","7.55","8","298","5","7","9","10","7.31","7.79","8","8"
"2018","16-34 y.","inadequately","5.14","5","140","2","4","7","8","4.72","5.56","5","6"
"2018","16-34 y.","middle vocational","6.7","7","2207","4","5","8","9","6.61","6.79","7","7"
"2018","16-34 y.","vocational + Abi","6.89","7","500","4","6","8","9","6.72","7.06","7","7"
"2018","35-65 y.","general elemantary","6.2","7","1099","3","5","8","9","6.06","6.34","6","7"
"2018","35-65 y.","higher education","7.53","8","3976","5","7","9","10","7.47","7.59","8","8"
"2018","35-65 y.","higher vocational","6.95","7","970","4","6","8","9","6.82","7.08","7","8"
"2018","35-65 y.","in school","","","","","","","","","","",""
"2018","35-65 y.","inadequately","5.56","5","293","2","4","7","9","5.26","5.86","5","6"
"2018","35-65 y.","middle vocational","6.54","7","6612","3","5","8","9","6.49","6.59","7","7"
"2018","35-65 y.","vocational + Abi","6.77","7","1457","3","6","8","9","6.66","6.88","7","7"
"2018","66 and older","general elemantary","6.83","7","599","4","5","8","9","6.66","7","7","8"
"2018","66 and older","higher education","7.48","8","1288","5","6","9","10","7.38","7.58","8","8"
"2018","66 and older","higher vocational","6.87","7","351","4","5","8","10","6.65","7.09","7","8"
"2018","66 and older","in school","","","","","","","","","","",""
"2018","66 and older","inadequately","5.86","5","38","4","5","8","9","5.06","6.66","5","7"
"2018","66 and older","middle vocational","7.01","7","2550","4","6","8","10","6.93","7.09","7","8"
"2018","66 and older","vocational + Abi","7.11","8","154","4","6","9","10","6.73","7.49","7","8"
"2019","16-34 y.","general elemantary","6.54","7","803","3","5","8","9","6.37","6.71","7","7"
"2019","16-34 y.","higher education","7.51","8","995","5","6","9","10","7.39","7.63","8","8"
"2019","16-34 y.","higher vocational","7.45","8","135","5","6","9","10","7.12","7.78","8","8"
"2019","16-34 y.","in school","7.57","8","286","5","7","9","10","7.33","7.81","8","8"
"2019","16-34 y.","inadequately","5.68","6","104","3","4","8","8","5.17","6.19","5","7"
"2019","16-34 y.","middle vocational","6.99","7","2006","4","6","8","10","6.9","7.08","7","8"
"2019","16-34 y.","vocational + Abi","7.18","8","456","5","6","8","10","7","7.36","7","8"
"2019","35-65 y.","general elemantary","6.24","7","1016","3","5","8","9","6.09","6.39","6","7"
"2019","35-65 y.","higher education","7.7","8","4546","5","7","9","10","7.65","7.75","8","8"
"2019","35-65 y.","higher vocational","7.23","8","1145","5","6","9","9","7.12","7.34","8","8"
"2019","35-65 y.","in school","","","","","","","","","","",""
"2019","35-65 y.","inadequately","5.46","5.49","247","3","4","7","8","5.14","5.78","5","6"
"2019","35-65 y.","middle vocational","6.77","7","6450","4","5","8","9","6.72","6.82","7","7"
"2019","35-65 y.","vocational + Abi","6.95","7","1537","4","6","8","9","6.85","7.05","7","8"
"2019","66 and older","general elemantary","6.88","7","552","4","5","8","9","6.71","7.05","7","8"
"2019","66 and older","higher education","7.62","8","1452","5","7","9","10","7.52","7.72","8","8"
"2019","66 and older","higher vocational","7.13","8","385","4","6","8","10","6.94","7.32","7","8"
"2019","66 and older","in school","","","","","","","","","","",""
"2019","66 and older","inadequately","5.09","5","35","1","4","7","8","4.17","6.01","5","7"
"2019","66 and older","middle vocational","7.13","8","2572","4","6","8","10","7.05","7.21","8","8"
"2019","66 and older","vocational + Abi","7.59","8","167","5","6","9","10","7.26","7.92","7","8"
