"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2015","indirect migration background","middle vocational","6.5","7","638","3","5","8","9","6.33","6.67","7","7"
"2015","indirect migration background","vocational + Abi","7.11","7","112","5","6","9","9","6.69","7.53","7","8"
"2015","no migration background","general elemantary","6.4","7","1562","3","5","8","9","6.28","6.52","7","7"
"2015","no migration background","higher education","7.38","8","4633","5","7","9","10","7.32","7.44","8","8"
"2015","no migration background","higher vocational","6.96","7","1369","4","6","8","9","6.86","7.06","7","8"
"2015","no migration background","in school","7.2","8","173","5","5","9","10","6.85","7.55","7","8"
"2015","no migration background","inadequately","4.72","5","153","1","3","7","9","4.29","5.15","4","5"
"2015","no migration background","middle vocational","6.65","7","9440","3","5","8","9","6.61","6.69","7","7"
"2015","no migration background","vocational + Abi","7.12","8","1220","5","6","8","9","7.01","7.23","7","8"
"2016","direct migration background","general elemantary","6.53","7","769","3","5","8","9","6.37","6.69","6","7"
"2016","direct migration background","higher education","6.94","7","1213","3","6","9","10","6.82","7.06","7","8"
"2016","direct migration background","higher vocational","6.94","7","90","4","5","8","9","6.56","7.32","7","8"
"2016","direct migration background","in school","7.02","7","43","4","6","9","10","6.25","7.79","6","9"
"2016","direct migration background","inadequately","5.45","5","234","2","4","7","8","5.14","5.76","5","7"
"2016","direct migration background","middle vocational","6.39","7","1563","3","5","8","9","6.28","6.5","7","7"
"2016","direct migration background","vocational + Abi","6.4","7","725","3","5","8","9","6.25","6.55","7","7"
"2016","indirect migration background","general elemantary","6.54","7","285","3","5","8","9","6.27","6.81","7","7"
"2016","indirect migration background","higher education","7.37","8","237","5","6","9","9","7.11","7.63","7","8"
"2016","indirect migration background","higher vocational","7.02","7","60","5","6","8","9","6.51","7.53","7","8"
"2016","indirect migration background","in school","7.13","8","66","4","6","8","10","6.6","7.66","7","8"
"2016","indirect migration background","inadequately","","","","","","","","","","",""
"2016","indirect migration background","middle vocational","6.63","7","626","3","5","8","9","6.45","6.81","7","7"
"2016","indirect migration background","vocational + Abi","6.95","7","111","4","6","8","9","6.52","7.38","7","8"
"2016","no migration background","general elemantary","6.37","7","1460","3","5","8","9","6.25","6.49","7","7"
"2016","no migration background","higher education","7.38","8","4423","4","6","9","10","7.32","7.44","8","8"
"2016","no migration background","higher vocational","6.98","7","1249","4","6","8","9","6.87","7.09","7","8"
"2016","no migration background","in school","7.61","8","172","5","7","9","10","7.27","7.95","7","8"
"2016","no migration background","inadequately","5.27","5","135","2","3","7","9","4.85","5.69","5","6"
"2016","no migration background","middle vocational","6.77","7","8731","4","5","8","9","6.72","6.82","7","7"
"2016","no migration background","vocational + Abi","7.13","7","1175","4","6","8","9","7.02","7.24","7","8"
"2017","direct migration background","general elemantary","6.21","7","742","3","5","8","9","6.05","6.37","6","7"
"2017","direct migration background","higher education","7.08","7","1177","4","6","8","9","6.96","7.2","7","7"
"2017","direct migration background","higher vocational","6.68","7","90","3","5","8","9","6.26","7.1","7","8"
"2017","direct migration background","in school","","","","","","","","","","",""
"2017","direct migration background","inadequately","5.64","6","236","2","4","7","9","5.33","5.95","5","6"
"2017","direct migration background","middle vocational","6.36","7","1516","3","5","8","9","6.25","6.47","7","7"
"2017","direct migration background","vocational + Abi","6.53","7","644","3","5","8","9","6.36","6.7","7","7"
"2017","indirect migration background","general elemantary","6.1","6","265","3","5","8","9","5.84","6.36","6","7"
"2017","indirect migration background","higher education","7.6","8","282","5","7","9","10","7.35","7.85","8","8"
"2017","indirect migration background","higher vocational","7.25","7","59","6","7","8","10","6.79","7.71","7","8"
"2017","indirect migration background","in school","7.13","7","75","4","5","8","10","6.68","7.58","7","8"
"2017","indirect migration background","inadequately","5.63","5","34","2","5","7","9","4.7","6.56","3","6"
"2017","indirect migration background","middle vocational","6.76","7","702","4","5","8","9","6.6","6.92","7","7"
"2017","indirect migration background","vocational + Abi","7.12","8","128","4","6","9","9","6.74","7.5","7","8"
"2017","no migration background","general elemantary","6.41","7","1665","3","5","8","9","6.3","6.52","7","7"
"2017","no migration background","higher education","7.53","8","5059","5","7","9","10","7.48","7.58","8","8"
"2017","no migration background","higher vocational","7.05","7","1390","4","6","8","9","6.95","7.15","7","8"
"2017","no migration background","in school","8.25","8.52","231","6","7","10","10","8.01","8.49","8","9"
"2017","no migration background","inadequately","5.01","5","166","1","3","7","8","4.62","5.4","5","6"
"2017","no migration background","middle vocational","6.75","7","9745","4","5","8","9","6.71","6.79","7","7"
"2017","no migration background","vocational + Abi","6.96","7","1431","4","6","8","9","6.85","7.07","7","8"
"2018","direct migration background","general elemantary","6.36","7","718","3","5","8","9","6.2","6.52","6","7"
"2018","direct migration background","higher education","6.82","7","1129","3","6","9","9","6.7","6.94","7","7"
"2018","direct migration background","higher vocational","6.53","6","76","5","6","7","9","6.12","6.94","6","7"
"2018","direct migration background","in school","","","","","","","","","","",""
"2018","direct migration background","inadequately","5.61","5","263","3","4","7","8","5.31","5.91","5","6"
"2018","direct migration background","middle vocational","6.37","7","1423","3","5","8","9","6.26","6.48","7","7"
"2018","direct migration background","vocational + Abi","6.33","7","594","3","5","8","9","6.15","6.51","6","7"
"2018","indirect migration background","general elemantary","6.56","7","278","3","5","8","9","6.28","6.84","7","7"
"2018","indirect migration background","higher education","7.29","8","272","5","7","8","9","7.04","7.54","7","8"
"2018","indirect migration background","higher vocational","7.37","8","52","5","6","9","9","6.81","7.93","7","8"
"2018","indirect migration background","in school","7.13","7","71","4","6","9","10","6.62","7.64","7","8"
"2018","indirect migration background","inadequately","5.09","5","42","2","3","7","9","4.25","5.93","5","7"
"2018","indirect migration background","middle vocational","6.71","7","685","4","5","8","9","6.54","6.88","7","7"
"2018","indirect migration background","vocational + Abi","6.81","7","126","4","5","8","9","6.47","7.15","7","8"
"2018","no migration background","general elemantary","6.51","7","1634","3","5","8","9","6.39","6.63","7","7"
"2018","no migration background","higher education","7.55","8","4894","5","7","9","10","7.5","7.6","8","8"
"2018","no migration background","higher vocational","6.94","7","1314","4","6","8","9","6.83","7.05","7","8"
"2018","no migration background","in school","7.75","8","200","5","7","9","10","7.46","8.04","8","8"
"2018","no migration background","inadequately","5.46","5","166","2","4","7","9","5.05","5.87","5","5"
"2018","no migration background","middle vocational","6.75","7","9261","4","5","8","9","6.71","6.79","7","7"
"2018","no migration background","vocational + Abi","7.03","7","1391","4","6","8","9","6.92","7.14","7","7"
"2019","direct migration background","general elemantary","6.26","7","588","3","5","8","9","6.07","6.45","6","7"
"2019","direct migration background","higher education","7.18","8","1064","4","6","9","10","7.05","7.31","7","8"
"2019","direct migration background","higher vocational","6.56","6","74","4","6","8","9","6.07","7.05","7","8"
"2019","direct migration background","in school","7.36","8","42","5","5","9","10","6.65","8.07","6","8"
"2019","direct migration background","inadequately","5.53","6","202","3","4","7","8","5.19","5.87","5","6"
"2019","direct migration background","middle vocational","6.73","7","1231","4","5","8","9","6.61","6.85","7","7"
"2019","direct migration background","vocational + Abi","6.64","7","519","3","6","8","9","6.45","6.83","7","7"
"2019","indirect migration background","general elemantary","6.37","7","231","3","5","8","9","6.05","6.69","6","7"
"2019","indirect migration background","higher education","7.83","8","336","6","7","9","10","7.63","8.03","8","8"
"2019","indirect migration background","higher vocational","7.59","8","75","4","7","9","9","7.12","8.06","8","9"
"2019","indirect migration background","in school","7.26","7.56","77","5","6","9","10","6.74","7.78","7","8"
"2019","indirect migration background","inadequately","6.09","7","37","3","3","8","9","5.12","7.06","5","8"
"2019","indirect migration background","middle vocational","6.9","7","659","3","6","8","10","6.73","7.07","7","8"
"2019","indirect migration background","vocational + Abi","7.04","7.58","142","3","6","8","9","6.71","7.37","7","8"
"2019","no migration background","general elemantary","6.66","7","1552","3","5","8","9","6.54","6.78","7","7"
"2019","no migration background","higher education","7.72","8","5593","5","7","9","10","7.67","7.77","8","8"
"2019","no migration background","higher vocational","7.27","8","1516","5","6","9","10","7.17","7.37","8","8"
"2019","no migration background","in school","7.72","8","167","6","7","9","10","7.45","7.99","8","9"
"2019","no migration background","inadequately","5.18","5","147","1","4","7","8","4.75","5.61","5","6"
"2019","no migration background","middle vocational","6.94","7","9138","4","6","8","9","6.9","6.98","7","7"
"2019","no migration background","vocational + Abi","7.24","8","1499","5","6","8","9","7.14","7.34","8","8"
