"plb0050","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2015","no migration background","(3a) lower tertiary education","","","",""
"Yes","2015","no migration background","(3b) higher tertiary education","","","",""
"Yes","2015","direct migration background","(0) in school","","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","","","",""
"Yes","2015","direct migration background","(1b) general elementary school","","","",""
"Yes","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2015","indirect migration background","(0) in school","","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","","","",""
"No","2015","no migration background","(0) in school","","","",""
"No","2015","no migration background","(1a) inadequately completed","","","",""
"No","2015","no migration background","(1b) general elementary school","","","",""
"No","2015","no migration background","(1c) basic vocational qualification","","","",""
"No","2015","no migration background","(2b) intermediate general qualification","","","",""
"No","2015","no migration background","(2a) intermediate vocational","","","",""
"No","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2015","no migration background","(3a) lower tertiary education","","","",""
"No","2015","no migration background","(3b) higher tertiary education","","","",""
"No","2015","direct migration background","(0) in school","","","",""
"No","2015","direct migration background","(1a) inadequately completed","","","",""
"No","2015","direct migration background","(1b) general elementary school","","","",""
"No","2015","direct migration background","(1c) basic vocational qualification","","","",""
"No","2015","direct migration background","(2b) intermediate general qualification","","","",""
"No","2015","direct migration background","(2a) intermediate vocational","","","",""
"No","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2015","direct migration background","(3a) lower tertiary education","","","",""
"No","2015","direct migration background","(3b) higher tertiary education","","","",""
"No","2015","indirect migration background","(0) in school","","","",""
"No","2015","indirect migration background","(1a) inadequately completed","","","",""
"No","2015","indirect migration background","(1b) general elementary school","","","",""
"No","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2015","indirect migration background","(2a) intermediate vocational","","","",""
"No","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2015","indirect migration background","(3a) lower tertiary education","","","",""
"No","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2016","no migration background","(0) in school","6","","",""
"Yes","2016","no migration background","(1a) inadequately completed","21","","",""
"Yes","2016","no migration background","(1b) general elementary school","122","0.435919986215379","0.380808560881246","0.491031411549511"
"Yes","2016","no migration background","(1c) basic vocational qualification","775","0.482386154062326","0.458246361436038","0.506525946688613"
"Yes","2016","no migration background","(2b) intermediate general qualification","138","0.531652865902402","0.471799238809996","0.591506492994808"
"Yes","2016","no migration background","(2a) intermediate vocational","1626","0.511837621111687","0.494559128252002","0.529116113971371"
"Yes","2016","no migration background","(2c_gen) general maturity certificate","170","0.514894118188468","0.461134486490752","0.568653749886184"
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","664","0.587661211666463","0.559235427131504","0.616086996201422"
"Yes","2016","no migration background","(3a) lower tertiary education","657","0.692712275755861","0.664188034063446","0.721236517448276"
"Yes","2016","no migration background","(3b) higher tertiary education","1204","0.685764368506822","0.664052309654954","0.70747642735869"
"Yes","2016","direct migration background","(0) in school","1","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","47","0.356310097484257","0.271329341756979","0.441290853211535"
"Yes","2016","direct migration background","(1b) general elementary school","117","0.346774313492985","0.298213048063042","0.395335578922927"
"Yes","2016","direct migration background","(1c) basic vocational qualification","241","0.445149586506918","0.403728024745998","0.486571148267838"
"Yes","2016","direct migration background","(2b) intermediate general qualification","15","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","82","0.478627843932919","0.404615874026178","0.55263981383966"
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","77","0.410278811264307","0.346290879525434","0.474266743003181"
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","222","0.446503660433303","0.402753752733337","0.490253568133269"
"Yes","2016","direct migration background","(3a) lower tertiary education","49","0.493857352850751","0.379945357491877","0.607769348209626"
"Yes","2016","direct migration background","(3b) higher tertiary education","382","0.484158451716452","0.447831178185161","0.520485725247744"
"Yes","2016","indirect migration background","(0) in school","6","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","40","0.435296384445715","0.335068865847383","0.535523903044046"
"Yes","2016","indirect migration background","(1c) basic vocational qualification","79","0.636937072536202","0.558665635711841","0.715208509360563"
"Yes","2016","indirect migration background","(2b) intermediate general qualification","34","0.358604051031922","0.255427799210954","0.46178030285289"
"Yes","2016","indirect migration background","(2a) intermediate vocational","106","0.6581755754373","0.588690105007293","0.727661045867307"
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","35","0.46487681031454","0.364581156116087","0.565172464512993"
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","55","0.582255287208","0.488807633063808","0.675702941352192"
"Yes","2016","indirect migration background","(3a) lower tertiary education","38","0.789192658396957","0.682363830959635","0.89602148583428"
"Yes","2016","indirect migration background","(3b) higher tertiary education","91","0.577850621185909","0.495743361021381","0.659957881350436"
"No","2016","no migration background","(0) in school","21","","",""
"No","2016","no migration background","(1a) inadequately completed","34","0.515349406400127","0.383270942045439","0.647427870754814"
"No","2016","no migration background","(1b) general elementary school","189","0.564080013784621","0.508968588450489","0.619191439118754"
"No","2016","no migration background","(1c) basic vocational qualification","871","0.517613845937674","0.493474053311387","0.541753638563962"
"No","2016","no migration background","(2b) intermediate general qualification","129","0.468347134097598","0.408493507005192","0.528200761190004"
"No","2016","no migration background","(2a) intermediate vocational","1589","0.488162378888313","0.470883886028629","0.505440871747998"
"No","2016","no migration background","(2c_gen) general maturity certificate","162","0.485105881811532","0.431346250113816","0.538865513509248"
"No","2016","no migration background","(2c_voc) vocational maturity certificate","488","0.412338788333537","0.383913003798578","0.440764572868496"
"No","2016","no migration background","(3a) lower tertiary education","348","0.307287724244139","0.278763482551724","0.335811965936554"
"No","2016","no migration background","(3b) higher tertiary education","552","0.314235631493178","0.29252357264131","0.335947690345046"
"No","2016","direct migration background","(0) in school","6","","",""
"No","2016","direct migration background","(1a) inadequately completed","75","0.643689902515743","0.558709146788465","0.728670658243021"
"No","2016","direct migration background","(1b) general elementary school","252","0.653225686507015","0.604664421077073","0.701786951936958"
"No","2016","direct migration background","(1c) basic vocational qualification","312","0.554850413493083","0.513428851732162","0.596271975254003"
"No","2016","direct migration background","(2b) intermediate general qualification","25","","",""
"No","2016","direct migration background","(2a) intermediate vocational","93","0.521372156067081","0.44736018616034","0.595384125973822"
"No","2016","direct migration background","(2c_gen) general maturity certificate","150","0.589721188735693","0.525733256996819","0.653709120474566"
"No","2016","direct migration background","(2c_voc) vocational maturity certificate","274","0.553496339566697","0.509746431866732","0.597246247266663"
"No","2016","direct migration background","(3a) lower tertiary education","25","","",""
"No","2016","direct migration background","(3b) higher tertiary education","345","0.515841548283548","0.479514274752256","0.552168821814839"
"No","2016","indirect migration background","(0) in school","12","","",""
"No","2016","indirect migration background","(1a) inadequately completed","7","","",""
"No","2016","indirect migration background","(1b) general elementary school","54","0.564703615554285","0.464476096955954","0.664931134152617"
"No","2016","indirect migration background","(1c) basic vocational qualification","66","0.363062927463798","0.284791490639437","0.441334364288159"
"No","2016","indirect migration background","(2b) intermediate general qualification","49","0.641395948968078","0.53821969714711","0.744572200789046"
"No","2016","indirect migration background","(2a) intermediate vocational","73","0.3418244245627","0.272338954132693","0.411309894992706"
"No","2016","indirect migration background","(2c_gen) general maturity certificate","60","0.53512318968546","0.434827535487007","0.635418843883913"
"No","2016","indirect migration background","(2c_voc) vocational maturity certificate","52","0.417744712791999","0.324297058647807","0.511192366936191"
"No","2016","indirect migration background","(3a) lower tertiary education","18","","",""
"No","2016","indirect migration background","(3b) higher tertiary education","48","0.422149378814091","0.340042118649564","0.504256638978618"
"Yes","2017","no migration background","(0) in school","","","",""
"Yes","2017","no migration background","(1a) inadequately completed","","","",""
"Yes","2017","no migration background","(1b) general elementary school","","","",""
"Yes","2017","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2017","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2017","no migration background","(2a) intermediate vocational","","","",""
"Yes","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","no migration background","(3a) lower tertiary education","","","",""
"Yes","2017","no migration background","(3b) higher tertiary education","","","",""
"Yes","2017","direct migration background","(0) in school","","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","","","",""
"Yes","2017","direct migration background","(1b) general elementary school","","","",""
"Yes","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2017","indirect migration background","(0) in school","","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","","","",""
"No","2017","no migration background","(0) in school","","","",""
"No","2017","no migration background","(1a) inadequately completed","","","",""
"No","2017","no migration background","(1b) general elementary school","","","",""
"No","2017","no migration background","(1c) basic vocational qualification","","","",""
"No","2017","no migration background","(2b) intermediate general qualification","","","",""
"No","2017","no migration background","(2a) intermediate vocational","","","",""
"No","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2017","no migration background","(3a) lower tertiary education","","","",""
"No","2017","no migration background","(3b) higher tertiary education","","","",""
"No","2017","direct migration background","(0) in school","","","",""
"No","2017","direct migration background","(1a) inadequately completed","","","",""
"No","2017","direct migration background","(1b) general elementary school","","","",""
"No","2017","direct migration background","(1c) basic vocational qualification","","","",""
"No","2017","direct migration background","(2b) intermediate general qualification","","","",""
"No","2017","direct migration background","(2a) intermediate vocational","","","",""
"No","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2017","direct migration background","(3a) lower tertiary education","","","",""
"No","2017","direct migration background","(3b) higher tertiary education","","","",""
"No","2017","indirect migration background","(0) in school","","","",""
"No","2017","indirect migration background","(1a) inadequately completed","","","",""
"No","2017","indirect migration background","(1b) general elementary school","","","",""
"No","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2017","indirect migration background","(2a) intermediate vocational","","","",""
"No","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2017","indirect migration background","(3a) lower tertiary education","","","",""
"No","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"No","2018","no migration background","(0) in school","","","",""
"No","2018","no migration background","(1a) inadequately completed","","","",""
"No","2018","no migration background","(1b) general elementary school","","","",""
"No","2018","no migration background","(1c) basic vocational qualification","","","",""
"No","2018","no migration background","(2b) intermediate general qualification","","","",""
"No","2018","no migration background","(2a) intermediate vocational","","","",""
"No","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2018","no migration background","(3a) lower tertiary education","","","",""
"No","2018","no migration background","(3b) higher tertiary education","","","",""
"No","2018","direct migration background","(0) in school","","","",""
"No","2018","direct migration background","(1a) inadequately completed","","","",""
"No","2018","direct migration background","(1b) general elementary school","","","",""
"No","2018","direct migration background","(1c) basic vocational qualification","","","",""
"No","2018","direct migration background","(2b) intermediate general qualification","","","",""
"No","2018","direct migration background","(2a) intermediate vocational","","","",""
"No","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2018","direct migration background","(3a) lower tertiary education","","","",""
"No","2018","direct migration background","(3b) higher tertiary education","","","",""
"No","2018","indirect migration background","(0) in school","","","",""
"No","2018","indirect migration background","(1a) inadequately completed","","","",""
"No","2018","indirect migration background","(1b) general elementary school","","","",""
"No","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2018","indirect migration background","(2a) intermediate vocational","","","",""
"No","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2018","indirect migration background","(3a) lower tertiary education","","","",""
"No","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","16","","",""
"Yes","2019","no migration background","(1a) inadequately completed","21","","",""
"Yes","2019","no migration background","(1b) general elementary school","136","0.400185601507772","0.348930900361534","0.451440302654011"
"Yes","2019","no migration background","(1c) basic vocational qualification","667","0.465488500417465","0.440640261300367","0.490336739534563"
"Yes","2019","no migration background","(2b) intermediate general qualification","155","0.476208800054633","0.424255669550413","0.528161930558852"
"Yes","2019","no migration background","(2a) intermediate vocational","1708","0.513603510268214","0.497402048319068","0.529804972217361"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","239","0.529070920328715","0.485918890253343","0.572222950404087"
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","765","0.591888855820594","0.566916705874414","0.616861005766775"
"Yes","2019","no migration background","(3a) lower tertiary education","747","0.685630757421024","0.660585454103861","0.710676060738186"
"Yes","2019","no migration background","(3b) higher tertiary education","1330","0.649293057454855","0.63011367024778","0.668472444661931"
"Yes","2019","direct migration background","(0) in school","3","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","40","0.548512461846549","0.446267120755237","0.65075780293786"
"Yes","2019","direct migration background","(1b) general elementary school","100","0.376128132517339","0.319388739525176","0.432867525509502"
"Yes","2019","direct migration background","(1c) basic vocational qualification","197","0.460713549214683","0.412871991650839","0.508555106778526"
"Yes","2019","direct migration background","(2b) intermediate general qualification","14","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","69","0.506535323055135","0.427572869592692","0.585497776517578"
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","80","0.334145876277156","0.269888865547976","0.398402887006335"
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","179","0.550529472458198","0.49991181611649","0.601147128799905"
"Yes","2019","direct migration background","(3a) lower tertiary education","30","0.449603888724581","0.326766514566991","0.572441262882171"
"Yes","2019","direct migration background","(3b) higher tertiary education","348","0.580678082115487","0.543202147284451","0.618154016946522"
"Yes","2019","indirect migration background","(0) in school","4","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","32","0.403587541437633","0.296744114157553","0.510430968717713"
"Yes","2019","indirect migration background","(1c) basic vocational qualification","63","0.564366433556471","0.479457438888575","0.649275428224367"
"Yes","2019","indirect migration background","(2b) intermediate general qualification","33","0.383398853279431","0.273360260411923","0.493437446146938"
"Yes","2019","indirect migration background","(2a) intermediate vocational","119","0.566271747827899","0.50165945170907","0.630884043946729"
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","55","0.532384038839054","0.440388652866852","0.624379424811256"
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","68","0.62247628450415","0.539778352446184","0.705174216562115"
"Yes","2019","indirect migration background","(3a) lower tertiary education","46","0.63305947247103","0.534033870505144","0.732085074436916"
"Yes","2019","indirect migration background","(3b) higher tertiary education","96","0.639530422027718","0.570343001390213","0.708717842665223"
"No","2019","no migration background","(0) in school","24","","",""
"No","2019","no migration background","(1a) inadequately completed","53","0.648545280722589","0.539768281859597","0.75732227958558"
"No","2019","no migration background","(1b) general elementary school","215","0.599814398492228","0.548559697345989","0.651069099638466"
"No","2019","no migration background","(1c) basic vocational qualification","881","0.534511499582535","0.509663260465437","0.559359738699633"
"No","2019","no migration background","(2b) intermediate general qualification","200","0.523791199945367","0.471838069441148","0.575744330449587"
"No","2019","no migration background","(2a) intermediate vocational","1948","0.486396489731786","0.470195027782639","0.502597951680932"
"No","2019","no migration background","(2c_gen) general maturity certificate","275","0.470929079671285","0.427777049595913","0.514081109746657"
"No","2019","no migration background","(2c_voc) vocational maturity certificate","723","0.408111144179406","0.383138994233225","0.433083294125586"
"No","2019","no migration background","(3a) lower tertiary education","573","0.314369242578976","0.289323939261814","0.339414545896139"
"No","2019","no migration background","(3b) higher tertiary education","1048","0.350706942545145","0.331527555338069","0.36988632975222"
"No","2019","direct migration background","(0) in school","4","","",""
"No","2019","direct migration background","(1a) inadequately completed","51","0.451487538153451","0.34924219706214","0.553732879244763"
"No","2019","direct migration background","(1b) general elementary school","180","0.623871867482661","0.567132474490498","0.680611260474824"
"No","2019","direct migration background","(1c) basic vocational qualification","220","0.539286450785317","0.491444893221473","0.58712800834916"
"No","2019","direct migration background","(2b) intermediate general qualification","15","","",""
"No","2019","direct migration background","(2a) intermediate vocational","85","0.493464676944865","0.414502223482422","0.572427130407308"
"No","2019","direct migration background","(2c_gen) general maturity certificate","127","0.665854123722844","0.601597112993665","0.730111134452024"
"No","2019","direct migration background","(2c_voc) vocational maturity certificate","192","0.449470527541802","0.398852871200095","0.50008818388351"
"No","2019","direct migration background","(3a) lower tertiary education","33","0.550396111275419","0.427558737117829","0.673233485433009"
"No","2019","direct migration background","(3b) higher tertiary education","318","0.419321917884513","0.381845983053478","0.456797852715549"
"No","2019","indirect migration background","(0) in school","8","","",""
"No","2019","indirect migration background","(1a) inadequately completed","8","","",""
"No","2019","indirect migration background","(1b) general elementary school","49","0.596412458562367","0.489569031282287","0.703255885842447"
"No","2019","indirect migration background","(1c) basic vocational qualification","68","0.435633566443529","0.350724571775633","0.520542561111425"
"No","2019","indirect migration background","(2b) intermediate general qualification","42","0.616601146720569","0.506562553853062","0.726639739588077"
"No","2019","indirect migration background","(2a) intermediate vocational","107","0.433728252172101","0.369115956053271","0.49834054829093"
"No","2019","indirect migration background","(2c_gen) general maturity certificate","58","0.467615961160946","0.375620575188744","0.559611347133148"
"No","2019","indirect migration background","(2c_voc) vocational maturity certificate","64","0.37752371549585","0.294825783437885","0.460221647553816"
"No","2019","indirect migration background","(3a) lower tertiary education","45","0.36694052752897","0.267914925563085","0.465966129494856"
"No","2019","indirect migration background","(3b) higher tertiary education","89","0.360469577972282","0.291282157334777","0.429656998609786"
