"plb0050","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2014","lower secondary degree","Single parent ","","","",""
"No","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2014","secondary school degree","1-pers.-HH","","","",""
"No","2014","secondary school degree","(Married) couple without C. ","","","",""
"No","2014","secondary school degree","Single parent ","","","",""
"No","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2014","college entrance qualification","1-pers.-HH","","","",""
"No","2014","college entrance qualification","(Married) couple without C. ","","","",""
"No","2014","college entrance qualification","Single parent ","","","",""
"No","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2014","Other degree","1-pers.-HH","","","",""
"No","2014","Other degree","(Married) couple without C. ","","","",""
"No","2014","Other degree","Single parent ","","","",""
"No","2014","Other degree","Couple + C. LE 16 ","","","",""
"No","2014","Other degree","Couple + C. GT 16 ","","","",""
"No","2014","Other degree","Couple + C. LE and GT 16","","","",""
"No","2014","no degree/no degree yet","1-pers.-HH","","","",""
"No","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2014","no degree/no degree yet","Single parent ","","","",""
"No","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","","","",""
"Yes","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2015","lower secondary degree","Single parent ","","","",""
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2015","secondary school degree","1-pers.-HH","","","",""
"Yes","2015","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2015","secondary school degree","Single parent ","","","",""
"Yes","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2015","college entrance qualification","1-pers.-HH","","","",""
"Yes","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2015","college entrance qualification","Single parent ","","","",""
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2015","Other degree","1-pers.-HH","","","",""
"Yes","2015","Other degree","(Married) couple without C. ","","","",""
"Yes","2015","Other degree","Single parent ","","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2015","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2015","no degree/no degree yet","Single parent ","","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2015","lower secondary degree","1-pers.-HH","","","",""
"No","2015","lower secondary degree","(Married) couple without C. ","","","",""
"No","2015","lower secondary degree","Single parent ","","","",""
"No","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2015","secondary school degree","1-pers.-HH","","","",""
"No","2015","secondary school degree","(Married) couple without C. ","","","",""
"No","2015","secondary school degree","Single parent ","","","",""
"No","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2015","college entrance qualification","1-pers.-HH","","","",""
"No","2015","college entrance qualification","(Married) couple without C. ","","","",""
"No","2015","college entrance qualification","Single parent ","","","",""
"No","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2015","Other degree","1-pers.-HH","","","",""
"No","2015","Other degree","(Married) couple without C. ","","","",""
"No","2015","Other degree","Single parent ","","","",""
"No","2015","Other degree","Couple + C. LE 16 ","","","",""
"No","2015","Other degree","Couple + C. GT 16 ","","","",""
"No","2015","Other degree","Couple + C. LE and GT 16","","","",""
"No","2015","no degree/no degree yet","1-pers.-HH","","","",""
"No","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2015","no degree/no degree yet","Single parent ","","","",""
"No","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","138","0.498548683460126","0.438120659661544","0.558976707258709"
"Yes","2016","lower secondary degree","(Married) couple without C. ","275","0.484625595864791","0.444023243531944","0.525227948197637"
"Yes","2016","lower secondary degree","Single parent ","115","0.45682098346407","0.39751370981362","0.516128257114519"
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","291","0.467363969928743","0.42858802249504","0.506139917362446"
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","166","0.439828116923636","0.388338918520988","0.491317315326285"
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","111","0.423273970207247","0.363674598005117","0.482873342409377"
"Yes","2016","secondary school degree","1-pers.-HH","250","0.566469214163145","0.520059471169888","0.612878957156402"
"Yes","2016","secondary school degree","(Married) couple without C. ","582","0.526448679585809","0.496629081497063","0.556268277674555"
"Yes","2016","secondary school degree","Single parent ","233","0.513889719453395","0.468703965852296","0.559075473054494"
"Yes","2016","secondary school degree","Couple + C. LE 16 ","590","0.509645524660166","0.481466619218874","0.537824430101458"
"Yes","2016","secondary school degree","Couple + C. GT 16 ","292","0.464975852701582","0.424101398349702","0.505850307053463"
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","204","0.552195138462198","0.504178674504276","0.60021160242012"
"Yes","2016","college entrance qualification","1-pers.-HH","339","0.637995047541966","0.597721458178809","0.678268636905124"
"Yes","2016","college entrance qualification","(Married) couple without C. ","651","0.629663647330264","0.600187464526905","0.659139830133622"
"Yes","2016","college entrance qualification","Single parent ","227","0.59201958999698","0.542991820836053","0.641047359157906"
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","980","0.657643533571706","0.634036752236738","0.681250314906673"
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","303","0.579666223920642","0.537117262688774","0.62221518515251"
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","264","0.623450776815001","0.57666525839049","0.670236295239511"
"Yes","2016","Other degree","1-pers.-HH","85","0.485511572742072","0.410820023798707","0.560203121685436"
"Yes","2016","Other degree","(Married) couple without C. ","184","0.413667921284472","0.368114324827116","0.459221517741828"
"Yes","2016","Other degree","Single parent ","40","0.383092638145845","0.284816961247384","0.481368315044307"
"Yes","2016","Other degree","Couple + C. LE 16 ","341","0.487192673799686","0.451586309061219","0.522799038538152"
"Yes","2016","Other degree","Couple + C. GT 16 ","87","0.483333668144312","0.413551640723076","0.553115695565547"
"Yes","2016","Other degree","Couple + C. LE and GT 16","85","0.339500063858912","0.275756479485745","0.403243648232079"
"Yes","2016","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Yes","2016","no degree/no degree yet","Single parent ","8","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","30","0.546465339697487","0.434540147997781","0.658390531397193"
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"No","2016","lower secondary degree","1-pers.-HH","125","0.501451316539874","0.441023292741291","0.561879340338456"
"No","2016","lower secondary degree","(Married) couple without C. ","307","0.515374404135209","0.474772051802362","0.555976756468056"
"No","2016","lower secondary degree","Single parent ","156","0.54317901653593","0.483871742885481","0.60248629018638"
"No","2016","lower secondary degree","Couple + C. LE 16 ","345","0.532636030071257","0.493860082637554","0.57141197750496"
"No","2016","lower secondary degree","Couple + C. GT 16 ","191","0.560171883076364","0.508682684673715","0.611661081479012"
"No","2016","lower secondary degree","Couple + C. LE and GT 16","153","0.576726029792753","0.517126657590623","0.636325401994883"
"No","2016","secondary school degree","1-pers.-HH","188","0.433530785836855","0.387121042843598","0.479940528830112"
"No","2016","secondary school degree","(Married) couple without C. ","495","0.473551320414191","0.443731722325445","0.503370918502938"
"No","2016","secondary school degree","Single parent ","237","0.486110280546605","0.440924526945506","0.531296034147704"
"No","2016","secondary school degree","Couple + C. LE 16 ","619","0.490354475339834","0.462175569898542","0.518533380781126"
"No","2016","secondary school degree","Couple + C. GT 16 ","280","0.535024147298418","0.494149692946537","0.575898601650298"
"No","2016","secondary school degree","Couple + C. LE and GT 16","208","0.447804861537802","0.39978839757988","0.495821325495724"
"No","2016","college entrance qualification","1-pers.-HH","208","0.362004952458034","0.321731363094876","0.402278541821191"
"No","2016","college entrance qualification","(Married) couple without C. ","380","0.370336352669736","0.340860169866378","0.399812535473095"
"No","2016","college entrance qualification","Single parent ","159","0.40798041000302","0.358952640842094","0.457008179163947"
"No","2016","college entrance qualification","Couple + C. LE 16 ","572","0.342356466428294","0.318749685093327","0.365963247763262"
"No","2016","college entrance qualification","Couple + C. GT 16 ","214","0.420333776079358","0.37778481484749","0.462882737311226"
"No","2016","college entrance qualification","Couple + C. LE and GT 16","148","0.376549223185","0.329763704760489","0.42333474160951"
"No","2016","Other degree","1-pers.-HH","87","0.514488427257928","0.439796878314564","0.589179976201293"
"No","2016","Other degree","(Married) couple without C. ","265","0.586332078715528","0.540778482258172","0.631885675172884"
"No","2016","Other degree","Single parent ","54","0.616907361854155","0.518631684955693","0.715183038752616"
"No","2016","Other degree","Couple + C. LE 16 ","416","0.512807326200314","0.477200961461847","0.548413690938781"
"No","2016","Other degree","Couple + C. GT 16 ","110","0.516666331855688","0.446884304434453","0.586448359276924"
"No","2016","Other degree","Couple + C. LE and GT 16","127","0.660499936141088","0.596756351767921","0.724243520514256"
"No","2016","no degree/no degree yet","1-pers.-HH","6","","",""
"No","2016","no degree/no degree yet","(Married) couple without C. ","16","","",""
"No","2016","no degree/no degree yet","Single parent ","25","","",""
"No","2016","no degree/no degree yet","Couple + C. LE 16 ","46","0.453534660302513","0.341609468602807","0.565459852002219"
"No","2016","no degree/no degree yet","Couple + C. GT 16 ","24","","",""
"No","2016","no degree/no degree yet","Couple + C. LE and GT 16","32","0.731353496558969","0.609702052043215","0.853004941074722"
"Yes","2017","lower secondary degree","1-pers.-HH","","","",""
"Yes","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2017","lower secondary degree","Single parent ","","","",""
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2017","secondary school degree","1-pers.-HH","","","",""
"Yes","2017","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2017","secondary school degree","Single parent ","","","",""
"Yes","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2017","college entrance qualification","1-pers.-HH","","","",""
"Yes","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2017","college entrance qualification","Single parent ","","","",""
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2017","Other degree","1-pers.-HH","","","",""
"Yes","2017","Other degree","(Married) couple without C. ","","","",""
"Yes","2017","Other degree","Single parent ","","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2017","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2017","no degree/no degree yet","Single parent ","","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2017","lower secondary degree","1-pers.-HH","","","",""
"No","2017","lower secondary degree","(Married) couple without C. ","","","",""
"No","2017","lower secondary degree","Single parent ","","","",""
"No","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2017","secondary school degree","1-pers.-HH","","","",""
"No","2017","secondary school degree","(Married) couple without C. ","","","",""
"No","2017","secondary school degree","Single parent ","","","",""
"No","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2017","college entrance qualification","1-pers.-HH","","","",""
"No","2017","college entrance qualification","(Married) couple without C. ","","","",""
"No","2017","college entrance qualification","Single parent ","","","",""
"No","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2017","Other degree","1-pers.-HH","","","",""
"No","2017","Other degree","(Married) couple without C. ","","","",""
"No","2017","Other degree","Single parent ","","","",""
"No","2017","Other degree","Couple + C. LE 16 ","","","",""
"No","2017","Other degree","Couple + C. GT 16 ","","","",""
"No","2017","Other degree","Couple + C. LE and GT 16","","","",""
"No","2017","no degree/no degree yet","1-pers.-HH","","","",""
"No","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2017","no degree/no degree yet","Single parent ","","","",""
"No","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2018","lower secondary degree","1-pers.-HH","","","",""
"No","2018","lower secondary degree","(Married) couple without C. ","","","",""
"No","2018","lower secondary degree","Single parent ","","","",""
"No","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2018","secondary school degree","1-pers.-HH","","","",""
"No","2018","secondary school degree","(Married) couple without C. ","","","",""
"No","2018","secondary school degree","Single parent ","","","",""
"No","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2018","college entrance qualification","1-pers.-HH","","","",""
"No","2018","college entrance qualification","(Married) couple without C. ","","","",""
"No","2018","college entrance qualification","Single parent ","","","",""
"No","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2018","Other degree","1-pers.-HH","","","",""
"No","2018","Other degree","(Married) couple without C. ","","","",""
"No","2018","Other degree","Single parent ","","","",""
"No","2018","Other degree","Couple + C. LE 16 ","","","",""
"No","2018","Other degree","Couple + C. GT 16 ","","","",""
"No","2018","Other degree","Couple + C. LE and GT 16","","","",""
"No","2018","no degree/no degree yet","1-pers.-HH","","","",""
"No","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2018","no degree/no degree yet","Single parent ","","","",""
"No","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","154","0.542633948951241","0.487443825520482","0.597824072382"
"Yes","2019","lower secondary degree","(Married) couple without C. ","242","0.408244087799847","0.370075189066477","0.446412986533216"
"Yes","2019","lower secondary degree","Single parent ","84","0.364430977654452","0.300249424985089","0.428612530323815"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","221","0.426489376697871","0.382965046625156","0.470013706770585"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","171","0.493467257653088","0.442386525401679","0.544547989904497"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","87","0.462462239431077","0.395661105876483","0.529263372985671"
"Yes","2019","secondary school degree","1-pers.-HH","311","0.536764281338687","0.497888209538061","0.575640353139314"
"Yes","2019","secondary school degree","(Married) couple without C. ","647","0.498930197096308","0.473212398370792","0.524647995821823"
"Yes","2019","secondary school degree","Single parent ","218","0.558382058109986","0.512295980809271","0.604468135410702"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","532","0.519397696850423","0.490496217001633","0.548299176699214"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","316","0.541975751051211","0.503732178387254","0.580219323715169"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","236","0.532105220184718","0.487186044290373","0.577024396079062"
"Yes","2019","college entrance qualification","1-pers.-HH","501","0.643392184251383","0.61143444769739","0.675349920805376"
"Yes","2019","college entrance qualification","(Married) couple without C. ","788","0.613420195864598","0.589239823729214","0.637600567999982"
"Yes","2019","college entrance qualification","Single parent ","240","0.600943038117339","0.555238124091402","0.646647952143277"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","929","0.627066732758717","0.604132902098892","0.650000563418541"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","373","0.586320926994392","0.550272361548425","0.622369492440358"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","300","0.601684832555197","0.560317748649748","0.643051916460645"
"Yes","2019","Other degree","1-pers.-HH","70","0.538582346055799","0.455709195199926","0.621455496911673"
"Yes","2019","Other degree","(Married) couple without C. ","169","0.539990290791965","0.48941130113845","0.590569280445479"
"Yes","2019","Other degree","Single parent ","46","0.466067138415651","0.356064750679519","0.576069526151784"
"Yes","2019","Other degree","Couple + C. LE 16 ","270","0.478068474427203","0.436916403715031","0.519220545139374"
"Yes","2019","Other degree","Couple + C. GT 16 ","92","0.52567296821021","0.454104116701129","0.597241819719291"
"Yes","2019","Other degree","Couple + C. LE and GT 16","65","0.351483912190564","0.28013342046684","0.422834403914289"
"Yes","2019","no degree/no degree yet","1-pers.-HH","7","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","12","","",""
"Yes","2019","no degree/no degree yet","Single parent ","9","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","23","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","19","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"No","2019","lower secondary degree","1-pers.-HH","159","0.457366051048759","0.402175927618","0.512556174479518"
"No","2019","lower secondary degree","(Married) couple without C. ","395","0.591755912200153","0.553587013466784","0.629924810933523"
"No","2019","lower secondary degree","Single parent ","132","0.635569022345548","0.571387469676185","0.699750575014911"
"No","2019","lower secondary degree","Couple + C. LE 16 ","275","0.573510623302129","0.529986293229415","0.617034953374844"
"No","2019","lower secondary degree","Couple + C. GT 16 ","197","0.506532742346912","0.455452010095503","0.557613474598321"
"No","2019","lower secondary degree","Couple + C. LE and GT 16","127","0.537537760568923","0.470736627014329","0.604338894123517"
"No","2019","secondary school degree","1-pers.-HH","321","0.463235718661313","0.424359646860687","0.502111790461939"
"No","2019","secondary school degree","(Married) couple without C. ","805","0.501069802903692","0.475352004178177","0.526787601629208"
"No","2019","secondary school degree","Single parent ","228","0.441617941890014","0.395531864589298","0.487704019190729"
"No","2019","secondary school degree","Couple + C. LE 16 ","616","0.480602303149577","0.451700823300786","0.509503782998367"
"No","2019","secondary school degree","Couple + C. GT 16 ","336","0.458024248948789","0.419780676284831","0.496267821612746"
"No","2019","secondary school degree","Couple + C. LE and GT 16","238","0.467894779815282","0.422975603920938","0.512813955709627"
"No","2019","college entrance qualification","1-pers.-HH","362","0.356607815748617","0.324650079194624","0.38856555230261"
"No","2019","college entrance qualification","(Married) couple without C. ","770","0.386579804135402","0.362399432000018","0.410760176270786"
"No","2019","college entrance qualification","Single parent ","201","0.399056961882661","0.353352047856723","0.444761875908598"
"No","2019","college entrance qualification","Couple + C. LE 16 ","779","0.372933267241283","0.349999436581459","0.395867097901108"
"No","2019","college entrance qualification","Couple + C. GT 16 ","344","0.413679073005608","0.377630507559642","0.449727638451575"
"No","2019","college entrance qualification","Couple + C. LE and GT 16","238","0.398315167444803","0.356948083539355","0.439682251350252"
"No","2019","Other degree","1-pers.-HH","69","0.461417653944201","0.378544503088327","0.544290804800074"
"No","2019","Other degree","(Married) couple without C. ","204","0.460009709208036","0.409430719554521","0.51058869886155"
"No","2019","Other degree","Single parent ","33","0.533932861584349","0.423930473848216","0.643935249320482"
"No","2019","Other degree","Couple + C. LE 16 ","296","0.521931525572798","0.480779454860626","0.563083596284969"
"No","2019","Other degree","Couple + C. GT 16 ","95","0.47432703178979","0.402758180280709","0.545895883298871"
"No","2019","Other degree","Couple + C. LE and GT 16","107","0.648516087809436","0.577165596085711","0.71986657953316"
"No","2019","no degree/no degree yet","1-pers.-HH","14","","",""
"No","2019","no degree/no degree yet","(Married) couple without C. ","25","","",""
"No","2019","no degree/no degree yet","Single parent ","22","","",""
"No","2019","no degree/no degree yet","Couple + C. LE 16 ","29","","",""
"No","2019","no degree/no degree yet","Couple + C. GT 16 ","20","","",""
"No","2019","no degree/no degree yet","Couple + C. LE and GT 16","32","0.639333216774603","0.506232683187349","0.772433750361857"
