"plb0050","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2015","secondary school degree","middle vocational","","","",""
"No","2015","secondary school degree","vocational + Abi","","","",""
"No","2015","secondary school degree","higher vocational","","","",""
"No","2015","secondary school degree","higher education","","","",""
"No","2015","college entrance qualification","in school","","","",""
"No","2015","college entrance qualification","inadequately","","","",""
"No","2015","college entrance qualification","general elemantary","","","",""
"No","2015","college entrance qualification","middle vocational","","","",""
"No","2015","college entrance qualification","vocational + Abi","","","",""
"No","2015","college entrance qualification","higher vocational","","","",""
"No","2015","college entrance qualification","higher education","","","",""
"No","2015","Other degree","in school","","","",""
"No","2015","Other degree","inadequately","","","",""
"No","2015","Other degree","general elemantary","","","",""
"No","2015","Other degree","middle vocational","","","",""
"No","2015","Other degree","vocational + Abi","","","",""
"No","2015","Other degree","higher vocational","","","",""
"No","2015","Other degree","higher education","","","",""
"No","2015","no degree/no degree yet","in school","","","",""
"No","2015","no degree/no degree yet","inadequately","","","",""
"No","2015","no degree/no degree yet","general elemantary","","","",""
"No","2015","no degree/no degree yet","middle vocational","","","",""
"No","2015","no degree/no degree yet","vocational + Abi","","","",""
"No","2015","no degree/no degree yet","higher vocational","","","",""
"No","2015","no degree/no degree yet","higher education","","","",""
"Yes","2016","lower secondary degree","in school","","","",""
"Yes","2016","lower secondary degree","inadequately","","","",""
"Yes","2016","lower secondary degree","general elemantary","207","0.425313456106452","0.382363841060883","0.468263071152022"
"Yes","2016","lower secondary degree","middle vocational","836","0.480337209032751","0.457107792419686","0.503566625645816"
"Yes","2016","lower secondary degree","vocational + Abi","","","",""
"Yes","2016","lower secondary degree","higher vocational","72","0.545867462478305","0.462494982314243","0.629239942642368"
"Yes","2016","lower secondary degree","higher education","13","","",""
"Yes","2016","secondary school degree","in school","","","",""
"Yes","2016","secondary school degree","inadequately","","","",""
"Yes","2016","secondary school degree","general elemantary","187","0.492805678566633","0.443123762889379","0.542487594243886"
"Yes","2016","secondary school degree","middle vocational","1606","0.51427210570383","0.496865380788564","0.531678830619096"
"Yes","2016","secondary school degree","vocational + Abi","4","","",""
"Yes","2016","secondary school degree","higher vocational","208","0.533794885413274","0.484846613473575","0.582743157352972"
"Yes","2016","secondary school degree","higher education","197","0.616679526890553","0.562204412509702","0.671154641271404"
"Yes","2016","college entrance qualification","in school","","","",""
"Yes","2016","college entrance qualification","inadequately","","","",""
"Yes","2016","college entrance qualification","general elemantary","","","",""
"Yes","2016","college entrance qualification","middle vocational","227","0.520600717590645","0.475387778376794","0.565813656804497"
"Yes","2016","college entrance qualification","vocational + Abi","571","0.558507775961253","0.528472641335586","0.588542910586921"
"Yes","2016","college entrance qualification","higher vocational","192","0.654860981238932","0.60004959866739","0.709672363810474"
"Yes","2016","college entrance qualification","higher education","1810","0.677516119902489","0.659881728724823","0.695150511080155"
"Yes","2016","Other degree","in school","","","",""
"Yes","2016","Other degree","inadequately","7","","",""
"Yes","2016","Other degree","general elemantary","65","0.334582248002394","0.275857536837763","0.393306959167025"
"Yes","2016","Other degree","middle vocational","232","0.417826245090615","0.378493542230538","0.457158947950692"
"Yes","2016","Other degree","vocational + Abi","172","0.460719846964233","0.411687970182016","0.509751723746451"
"Yes","2016","Other degree","higher vocational","12","","",""
"Yes","2016","Other degree","higher education","356","0.520941614271847","0.48274242414986","0.559140804393834"
"Yes","2016","no degree/no degree yet","in school","13","","",""
"Yes","2016","no degree/no degree yet","inadequately","53","0.51741367564933","0.431183416199202","0.603643935099458"
"Yes","2016","no degree/no degree yet","general elemantary","","","",""
"Yes","2016","no degree/no degree yet","middle vocational","21","","",""
"Yes","2016","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2016","no degree/no degree yet","higher vocational","","","",""
"Yes","2016","no degree/no degree yet","higher education","1","","",""
"No","2016","lower secondary degree","in school","","","",""
"No","2016","lower secondary degree","inadequately","","","",""
"No","2016","lower secondary degree","general elemantary","302","0.574686543893548","0.531736928847978","0.617636158939117"
"No","2016","lower secondary degree","middle vocational","941","0.519662790967249","0.496433374354184","0.542892207580314"
"No","2016","lower secondary degree","vocational + Abi","2","","",""
"No","2016","lower secondary degree","higher vocational","65","0.454132537521695","0.370760057357632","0.537505017685757"
"No","2016","lower secondary degree","higher education","11","","",""
"No","2016","secondary school degree","in school","","","",""
"No","2016","secondary school degree","inadequately","","","",""
"No","2016","secondary school degree","general elemantary","202","0.507194321433367","0.457512405756114","0.55687623711062"
"No","2016","secondary school degree","middle vocational","1561","0.48572789429617","0.468321169380904","0.503134619211436"
"No","2016","secondary school degree","vocational + Abi","4","","",""
"No","2016","secondary school degree","higher vocational","191","0.466205114586726","0.417256842647028","0.515153386526425"
"No","2016","secondary school degree","higher education","109","0.383320473109447","0.328845358728596","0.437795587490298"
"No","2016","college entrance qualification","in school","","","",""
"No","2016","college entrance qualification","inadequately","","","",""
"No","2016","college entrance qualification","general elemantary","","","",""
"No","2016","college entrance qualification","middle vocational","242","0.479399282409355","0.434186343195503","0.524612221623206"
"No","2016","college entrance qualification","vocational + Abi","479","0.441492224038747","0.411457089413079","0.471527358664414"
"No","2016","college entrance qualification","higher vocational","97","0.345139018761068","0.290327636189526","0.39995040133261"
"No","2016","college entrance qualification","higher education","889","0.322483880097511","0.304849488919845","0.340118271275177"
"No","2016","Other degree","in school","","","",""
"No","2016","Other degree","inadequately","11","","",""
"No","2016","Other degree","general elemantary","183","0.665417751997606","0.606693040832975","0.724142463162237"
"No","2016","Other degree","middle vocational","372","0.582173754909384","0.542841052049307","0.621506457769462"
"No","2016","Other degree","vocational + Abi","225","0.539280153035766","0.490248276253549","0.588312029817984"
"No","2016","Other degree","higher vocational","11","","",""
"No","2016","Other degree","higher education","301","0.479058385728153","0.440859195606166","0.51725757585014"
"No","2016","no degree/no degree yet","in school","39","0.816853249990376","0.711725335739707","0.921981164241046"
"No","2016","no degree/no degree yet","inadequately","76","0.48258632435067","0.396356064900542","0.568816583800798"
"No","2016","no degree/no degree yet","general elemantary","","","",""
"No","2016","no degree/no degree yet","middle vocational","36","0.712293507356461","0.594772640189292","0.82981437452363"
"No","2016","no degree/no degree yet","vocational + Abi","","","",""
"No","2016","no degree/no degree yet","higher vocational","4","","",""
"No","2016","no degree/no degree yet","higher education","1","","",""
"Yes","2017","lower secondary degree","in school","","","",""
"Yes","2017","lower secondary degree","inadequately","","","",""
"Yes","2017","lower secondary degree","general elemantary","","","",""
"Yes","2017","lower secondary degree","middle vocational","","","",""
"Yes","2017","lower secondary degree","vocational + Abi","","","",""
"Yes","2017","lower secondary degree","higher vocational","","","",""
"Yes","2017","lower secondary degree","higher education","","","",""
"Yes","2017","secondary school degree","in school","","","",""
"Yes","2017","secondary school degree","inadequately","","","",""
"Yes","2017","secondary school degree","general elemantary","","","",""
"Yes","2017","secondary school degree","middle vocational","","","",""
"Yes","2017","secondary school degree","vocational + Abi","","","",""
"Yes","2017","secondary school degree","higher vocational","","","",""
"Yes","2017","secondary school degree","higher education","","","",""
"Yes","2017","college entrance qualification","in school","","","",""
"Yes","2017","college entrance qualification","inadequately","","","",""
"Yes","2017","college entrance qualification","general elemantary","","","",""
"Yes","2017","college entrance qualification","middle vocational","","","",""
"Yes","2017","college entrance qualification","vocational + Abi","","","",""
"Yes","2017","college entrance qualification","higher vocational","","","",""
"Yes","2017","college entrance qualification","higher education","","","",""
"Yes","2017","Other degree","in school","","","",""
"Yes","2017","Other degree","inadequately","","","",""
"Yes","2017","Other degree","general elemantary","","","",""
"Yes","2017","Other degree","middle vocational","","","",""
"Yes","2017","Other degree","vocational + Abi","","","",""
"Yes","2017","Other degree","higher vocational","","","",""
"Yes","2017","Other degree","higher education","","","",""
"Yes","2017","no degree/no degree yet","in school","","","",""
"Yes","2017","no degree/no degree yet","inadequately","","","",""
"Yes","2017","no degree/no degree yet","general elemantary","","","",""
"Yes","2017","no degree/no degree yet","middle vocational","","","",""
"Yes","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2017","no degree/no degree yet","higher vocational","","","",""
"Yes","2017","no degree/no degree yet","higher education","","","",""
"No","2017","lower secondary degree","in school","","","",""
"No","2017","lower secondary degree","inadequately","","","",""
"No","2017","lower secondary degree","general elemantary","","","",""
"No","2017","lower secondary degree","middle vocational","","","",""
"No","2017","lower secondary degree","vocational + Abi","","","",""
"No","2017","lower secondary degree","higher vocational","","","",""
"No","2017","lower secondary degree","higher education","","","",""
"No","2017","secondary school degree","in school","","","",""
"No","2017","secondary school degree","inadequately","","","",""
"No","2017","secondary school degree","general elemantary","","","",""
"No","2017","secondary school degree","middle vocational","","","",""
"No","2017","secondary school degree","vocational + Abi","","","",""
"No","2017","secondary school degree","higher vocational","","","",""
"No","2017","secondary school degree","higher education","","","",""
"No","2017","college entrance qualification","in school","","","",""
"No","2017","college entrance qualification","inadequately","","","",""
"No","2017","college entrance qualification","general elemantary","","","",""
"No","2017","college entrance qualification","middle vocational","","","",""
"No","2017","college entrance qualification","vocational + Abi","","","",""
"No","2017","college entrance qualification","higher vocational","","","",""
"No","2017","college entrance qualification","higher education","","","",""
"No","2017","Other degree","in school","","","",""
"No","2017","Other degree","inadequately","","","",""
"No","2017","Other degree","general elemantary","","","",""
"No","2017","Other degree","middle vocational","","","",""
"No","2017","Other degree","vocational + Abi","","","",""
"No","2017","Other degree","higher vocational","","","",""
"No","2017","Other degree","higher education","","","",""
"No","2017","no degree/no degree yet","in school","","","",""
"No","2017","no degree/no degree yet","inadequately","","","",""
"No","2017","no degree/no degree yet","general elemantary","","","",""
"No","2017","no degree/no degree yet","middle vocational","","","",""
"No","2017","no degree/no degree yet","vocational + Abi","","","",""
"No","2017","no degree/no degree yet","higher vocational","","","",""
"No","2017","no degree/no degree yet","higher education","","","",""
"Yes","2018","lower secondary degree","in school","","","",""
"Yes","2018","lower secondary degree","inadequately","","","",""
"Yes","2018","lower secondary degree","general elemantary","","","",""
"Yes","2018","lower secondary degree","middle vocational","","","",""
"Yes","2018","lower secondary degree","vocational + Abi","","","",""
"Yes","2018","lower secondary degree","higher vocational","","","",""
"Yes","2018","lower secondary degree","higher education","","","",""
"Yes","2018","secondary school degree","in school","","","",""
"Yes","2018","secondary school degree","inadequately","","","",""
"Yes","2018","secondary school degree","general elemantary","","","",""
"Yes","2018","secondary school degree","middle vocational","","","",""
"Yes","2018","secondary school degree","vocational + Abi","","","",""
"Yes","2018","secondary school degree","higher vocational","","","",""
"Yes","2018","secondary school degree","higher education","","","",""
"Yes","2018","college entrance qualification","in school","","","",""
"Yes","2018","college entrance qualification","inadequately","","","",""
"Yes","2018","college entrance qualification","general elemantary","","","",""
"Yes","2018","college entrance qualification","middle vocational","","","",""
"Yes","2018","college entrance qualification","vocational + Abi","","","",""
"Yes","2018","college entrance qualification","higher vocational","","","",""
"Yes","2018","college entrance qualification","higher education","","","",""
"Yes","2018","Other degree","in school","","","",""
"Yes","2018","Other degree","inadequately","","","",""
"Yes","2018","Other degree","general elemantary","","","",""
"Yes","2018","Other degree","middle vocational","","","",""
"Yes","2018","Other degree","vocational + Abi","","","",""
"Yes","2018","Other degree","higher vocational","","","",""
"Yes","2018","Other degree","higher education","","","",""
"Yes","2018","no degree/no degree yet","in school","","","",""
"Yes","2018","no degree/no degree yet","inadequately","","","",""
"Yes","2018","no degree/no degree yet","general elemantary","","","",""
"Yes","2018","no degree/no degree yet","middle vocational","","","",""
"Yes","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2018","no degree/no degree yet","higher vocational","","","",""
"Yes","2018","no degree/no degree yet","higher education","","","",""
"No","2018","lower secondary degree","in school","","","",""
"No","2018","lower secondary degree","inadequately","","","",""
"No","2018","lower secondary degree","general elemantary","","","",""
"No","2018","lower secondary degree","middle vocational","","","",""
"No","2018","lower secondary degree","vocational + Abi","","","",""
"No","2018","lower secondary degree","higher vocational","","","",""
"No","2018","lower secondary degree","higher education","","","",""
"No","2018","secondary school degree","in school","","","",""
"No","2018","secondary school degree","inadequately","","","",""
"No","2018","secondary school degree","general elemantary","","","",""
"No","2018","secondary school degree","middle vocational","","","",""
"No","2018","secondary school degree","vocational + Abi","","","",""
"No","2018","secondary school degree","higher vocational","","","",""
"No","2018","secondary school degree","higher education","","","",""
"No","2018","college entrance qualification","in school","","","",""
"No","2018","college entrance qualification","inadequately","","","",""
"No","2018","college entrance qualification","general elemantary","","","",""
"No","2018","college entrance qualification","middle vocational","","","",""
"No","2018","college entrance qualification","vocational + Abi","","","",""
"No","2018","college entrance qualification","higher vocational","","","",""
"No","2018","college entrance qualification","higher education","","","",""
"No","2018","Other degree","in school","","","",""
"No","2018","Other degree","inadequately","","","",""
"No","2018","Other degree","general elemantary","","","",""
"No","2018","Other degree","middle vocational","","","",""
"No","2018","Other degree","vocational + Abi","","","",""
"No","2018","Other degree","higher vocational","","","",""
"No","2018","Other degree","higher education","","","",""
"No","2018","no degree/no degree yet","in school","","","",""
"No","2018","no degree/no degree yet","inadequately","","","",""
"No","2018","no degree/no degree yet","general elemantary","","","",""
"No","2018","no degree/no degree yet","middle vocational","","","",""
"No","2018","no degree/no degree yet","vocational + Abi","","","",""
"No","2018","no degree/no degree yet","higher vocational","","","",""
"No","2018","no degree/no degree yet","higher education","","","",""
"Yes","2019","lower secondary degree","in school","","","",""
"Yes","2019","lower secondary degree","inadequately","","","",""
"Yes","2019","lower secondary degree","general elemantary","192","0.412747140751962","0.36893123150256","0.456563050001364"
"Yes","2019","lower secondary degree","middle vocational","725","0.466368526989266","0.442068318389804","0.490668735588727"
"Yes","2019","lower secondary degree","vocational + Abi","","","",""
"Yes","2019","lower secondary degree","higher vocational","61","0.53600240225603","0.459677298895484","0.612327505616576"
"Yes","2019","lower secondary degree","higher education","11","","",""
"Yes","2019","secondary school degree","in school","","","",""
"Yes","2019","secondary school degree","inadequately","","","",""
"Yes","2019","secondary school degree","general elemantary","202","0.459249319941359","0.413659849627713","0.504838790255006"
"Yes","2019","secondary school degree","middle vocational","1657","0.511720843573771","0.49512507591073","0.528316611236813"
"Yes","2019","secondary school degree","vocational + Abi","1","","",""
"Yes","2019","secondary school degree","higher vocational","239","0.546679892092174","0.505075825003958","0.58828395918039"
"Yes","2019","secondary school degree","higher education","204","0.662831204708487","0.616790099582664","0.708872309834311"
"Yes","2019","college entrance qualification","in school","","","",""
"Yes","2019","college entrance qualification","inadequately","","","",""
"Yes","2019","college entrance qualification","general elemantary","","","",""
"Yes","2019","college entrance qualification","middle vocational","314","0.51947063086116","0.481946123213364","0.556995138508956"
"Yes","2019","college entrance qualification","vocational + Abi","680","0.572987649080987","0.546601618860406","0.599373679301568"
"Yes","2019","college entrance qualification","higher vocational","195","0.645692922336696","0.595797159671803","0.695588685001588"
"Yes","2019","college entrance qualification","higher education","1990","0.652901592533913","0.637241869054288","0.668561316013539"
"Yes","2019","Other degree","in school","","","",""
"Yes","2019","Other degree","inadequately","11","","",""
"Yes","2019","Other degree","general elemantary","65","0.318474146722674","0.254385908801838","0.382562384643511"
"Yes","2019","Other degree","middle vocational","198","0.430846021543656","0.38559325796272","0.476098785124592"
"Yes","2019","Other degree","vocational + Abi","128","0.553542300351401","0.494354934596406","0.612729666106395"
"Yes","2019","Other degree","higher vocational","11","","",""
"Yes","2019","Other degree","higher education","310","0.593474295036896","0.553431062031777","0.633517528042015"
"Yes","2019","no degree/no degree yet","in school","23","","",""
"Yes","2019","no degree/no degree yet","inadequately","53","0.50079049889486","0.413486873236495","0.588094124553225"
"Yes","2019","no degree/no degree yet","general elemantary","","","",""
"Yes","2019","no degree/no degree yet","middle vocational","14","","",""
"Yes","2019","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2019","no degree/no degree yet","higher vocational","","","",""
"Yes","2019","no degree/no degree yet","higher education","2","","",""
"No","2019","lower secondary degree","in school","","","",""
"No","2019","lower secondary degree","inadequately","","","",""
"No","2019","lower secondary degree","general elemantary","293","0.587252859248038","0.543436949998636","0.63106876849744"
"No","2019","lower secondary degree","middle vocational","894","0.533631473010734","0.509331264411273","0.557931681610195"
"No","2019","lower secondary degree","vocational + Abi","","","",""
"No","2019","lower secondary degree","higher vocational","103","0.46399759774397","0.387672494383424","0.540322701104516"
"No","2019","lower secondary degree","higher education","26","","",""
"No","2019","secondary school degree","in school","","","",""
"No","2019","secondary school degree","inadequately","","","",""
"No","2019","secondary school degree","general elemantary","257","0.540750680058641","0.495161209744994","0.586340150372288"
"No","2019","secondary school degree","middle vocational","1828","0.488279156426228","0.471683388763187","0.50487492408927"
"No","2019","secondary school degree","vocational + Abi","4","","",""
"No","2019","secondary school degree","higher vocational","311","0.453320107907826","0.41171604081961","0.494924174996042"
"No","2019","secondary school degree","higher education","201","0.337168795291513","0.291127690165689","0.383209900417336"
"No","2019","college entrance qualification","in school","","","",""
"No","2019","college entrance qualification","inadequately","","","",""
"No","2019","college entrance qualification","general elemantary","","","",""
"No","2019","college entrance qualification","middle vocational","367","0.48052936913884","0.443004861491044","0.518053876786636"
"No","2019","college entrance qualification","vocational + Abi","670","0.427012350919013","0.400626320698432","0.453398381139594"
"No","2019","college entrance qualification","higher vocational","158","0.354307077663304","0.304411314998412","0.404202840328197"
"No","2019","college entrance qualification","higher education","1560","0.347098407466087","0.331438683986461","0.362758130945712"
"No","2019","Other degree","in school","","","",""
"No","2019","Other degree","inadequately","13","","",""
"No","2019","Other degree","general elemantary","138","0.681525853277325","0.617437615356489","0.745614091198162"
"No","2019","Other degree","middle vocational","262","0.569153978456344","0.523901214875408","0.61440674203728"
"No","2019","Other degree","vocational + Abi","143","0.446457699648599","0.387270333893605","0.505645065403594"
"No","2019","Other degree","higher vocational","8","","",""
"No","2019","Other degree","higher education","268","0.406525704963104","0.366482471957985","0.446568937968223"
"No","2019","no degree/no degree yet","in school","35","0.569317397234982","0.44188202661754","0.696752767852424"
"No","2019","no degree/no degree yet","inadequately","73","0.49920950110514","0.411905875446775","0.586513126763505"
"No","2019","no degree/no degree yet","general elemantary","","","",""
"No","2019","no degree/no degree yet","middle vocational","34","0.594366458127689","0.455460284368605","0.733272631886772"
"No","2019","no degree/no degree yet","vocational + Abi","","","",""
"No","2019","no degree/no degree yet","higher vocational","6","","",""
"No","2019","no degree/no degree yet","higher education","2","","",""
