"plb0050","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Bavaria","higher education","150","0.389943448503403","0.343518543419628","0.436368353587177","2"
"No","2011","Berlin","in school","1","","","","2"
"No","2011","Berlin","inadequately","2","","","","2"
"No","2011","Berlin","general elemantary","9","","","","2"
"No","2011","Berlin","middle vocational","63","0.457511903187693","0.376423192450376","0.538600613925009","2"
"No","2011","Berlin","vocational + Abi","14","","","","2"
"No","2011","Berlin","higher vocational","13","","","","2"
"No","2011","Berlin","higher education","81","0.444355743555959","0.372946335555761","0.515765151556157","2"
"No","2011","Brandenburg","in school","1","","","","2"
"No","2011","Brandenburg","inadequately","","","","","2"
"No","2011","Brandenburg","general elemantary","15","","","","2"
"No","2011","Brandenburg","middle vocational","119","0.540706576305881","0.473624561222217","0.607788591389544","2"
"No","2011","Brandenburg","vocational + Abi","13","","","","2"
"No","2011","Brandenburg","higher vocational","18","","","","2"
"No","2011","Brandenburg","higher education","46","0.369861997566295","0.286228396365729","0.453495598766862","2"
"No","2011","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2011","Mecklenburg-Western Pomerania","inadequately","1","","","","2"
"No","2011","Mecklenburg-Western Pomerania","general elemantary","3","","","","2"
"No","2011","Mecklenburg-Western Pomerania","middle vocational","72","0.515464627416979","0.430530066041353","0.600399188792605","2"
"No","2011","Mecklenburg-Western Pomerania","vocational + Abi","5","","","","2"
"No","2011","Mecklenburg-Western Pomerania","higher vocational","11","","","","2"
"No","2011","Mecklenburg-Western Pomerania","higher education","25","","","","2"
"No","2011","Saxony","in school","1","","","","2"
"No","2011","Saxony","inadequately","1","","","","2"
"No","2011","Saxony","general elemantary","18","","","","2"
"No","2011","Saxony","middle vocational","229","0.540275377759896","0.491975847484185","0.588574908035608","2"
"No","2011","Saxony","vocational + Abi","19","","","","2"
"No","2011","Saxony","higher vocational","37","0.560478452569728","0.440736683741273","0.680220221398182","2"
"No","2011","Saxony","higher education","106","0.473834713025266","0.408446628530878","0.539222797519655","2"
"No","2011","Saxony-Anhalt","in school","","","","","2"
"No","2011","Saxony-Anhalt","inadequately","2","","","","2"
"No","2011","Saxony-Anhalt","general elemantary","14","","","","2"
"No","2011","Saxony-Anhalt","middle vocational","109","0.480588483499138","0.415878272352405","0.54529869464587","2"
"No","2011","Saxony-Anhalt","vocational + Abi","12","","","","2"
"No","2011","Saxony-Anhalt","higher vocational","18","","","","2"
"No","2011","Saxony-Anhalt","higher education","45","0.38127329000224","0.298416377012273","0.464130202992207","2"
"No","2011","Thuringia","in school","","","","","2"
"No","2011","Thuringia","inadequately","3","","","","2"
"No","2011","Thuringia","general elemantary","6","","","","2"
"No","2011","Thuringia","middle vocational","154","0.65292776147582","0.595064364948499","0.710791158003141","2"
"No","2011","Thuringia","vocational + Abi","9","","","","2"
"No","2011","Thuringia","higher vocational","17","","","","2"
"No","2011","Thuringia","higher education","46","0.37813077784498","0.292083185859795","0.464178369830164","2"
"Yes","2011","Schleswig-Holstein","in school","","","","","1"
"Yes","2011","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2011","Schleswig-Holstein","general elemantary","12","","","","1"
"Yes","2011","Schleswig-Holstein","middle vocational","99","0.563926521215064","0.491482435530677","0.636370606899451","1"
"Yes","2011","Schleswig-Holstein","vocational + Abi","12","","","","1"
"Yes","2011","Schleswig-Holstein","higher vocational","14","","","","1"
"Yes","2011","Schleswig-Holstein","higher education","42","0.651697064932175","0.536755376377306","0.766638753487044","1"
"Yes","2011","Hamburg","in school","","","","","1"
"Yes","2011","Hamburg","inadequately","","","","","1"
"Yes","2011","Hamburg","general elemantary","5","","","","1"
"Yes","2011","Hamburg","middle vocational","25","","","","1"
"Yes","2011","Hamburg","vocational + Abi","5","","","","1"
"Yes","2011","Hamburg","higher vocational","10","","","","1"
"Yes","2011","Hamburg","higher education","38","0.630183846718107","0.511911101880647","0.748456591555568","1"
"Yes","2011","Lower Saxony","in school","2","","","","1"
"Yes","2011","Lower Saxony","inadequately","4","","","","1"
"Yes","2011","Lower Saxony","general elemantary","37","0.483966477848316","0.373062432545587","0.594870523151045","1"
"Yes","2011","Lower Saxony","middle vocational","278","0.547923542950633","0.505984802364202","0.589862283537063","1"
"Yes","2011","Lower Saxony","vocational + Abi","48","0.562737429221068","0.451940740444293","0.673534117997841","1"
"Yes","2011","Lower Saxony","higher vocational","38","0.552141006411567","0.440342256864037","0.663939755959097","1"
"Yes","2011","Lower Saxony","higher education","147","0.654664055999879","0.591976390844973","0.717351721154784","1"
"Yes","2011","Bremen","in school","","","","","1"
"Yes","2011","Bremen","inadequately","","","","","1"
"Yes","2011","Bremen","general elemantary","3","","","","1"
"Yes","2011","Bremen","middle vocational","18","","","","1"
"Yes","2011","Bremen","vocational + Abi","1","","","","1"
"Yes","2011","Bremen","higher vocational","","","","","1"
"Yes","2011","Bremen","higher education","11","","","","1"
"Yes","2011","North Rhine-Westphalia","in school","3","","","","1"
"Yes","2011","North Rhine-Westphalia","inadequately","8","","","","1"
"Yes","2011","North Rhine-Westphalia","general elemantary","72","0.415792101279611","0.341264819796469","0.490319382762753","1"
"Yes","2011","North Rhine-Westphalia","middle vocational","509","0.4943934676409","0.463482844504232","0.525304090777567","1"
"Yes","2011","North Rhine-Westphalia","vocational + Abi","148","0.613713374359628","0.552241394690072","0.675185354029184","1"
"Yes","2011","North Rhine-Westphalia","higher vocational","91","0.506251138004503","0.429499023525991","0.583003252483016","1"
"Yes","2011","North Rhine-Westphalia","higher education","349","0.678331971649937","0.639643714165558","0.717020229134316","1"
"Yes","2011","Hesse","in school","2","","","","1"
"Yes","2011","Hesse","inadequately","4","","","","1"
"Yes","2011","Hesse","general elemantary","28","","","","1"
"Yes","2011","Hesse","middle vocational","194","0.577371881815267","0.524474680326492","0.630269083304042","1"
"Yes","2011","Hesse","vocational + Abi","41","0.675435330976499","0.570856149909333","0.780014512043666","1"
"Yes","2011","Hesse","higher vocational","38","0.679393755109096","0.558234267724877","0.800553242493315","1"
"Yes","2011","Hesse","higher education","163","0.576962285919073","0.517140317175122","0.636784254663025","1"
"Yes","2011","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2011","Baden-Württemberg","in school","1","","","","1"
"Yes","2011","Baden-Württemberg","inadequately","3","","","","1"
"Yes","2011","Baden-Württemberg","general elemantary","69","0.630536323534683","0.547246073712391","0.713826573356976","1"
"Yes","2011","Baden-Württemberg","middle vocational","318","0.541394362343977","0.502850330973035","0.579938393714919","1"
"Yes","2011","Baden-Württemberg","vocational + Abi","54","0.536504825202506","0.442019224833164","0.630990425571849","1"
"Yes","2011","Baden-Württemberg","higher vocational","65","0.508362864280669","0.419286054489502","0.597439674071837","1"
"Yes","2011","Saxony-Anhalt","in school","","","","","1"
"Yes","2011","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2011","Saxony-Anhalt","general elemantary","3","","","","1"
"Yes","2011","Saxony-Anhalt","middle vocational","120","0.519411516500862","0.45470130535413","0.584121727647595","1"
"Yes","2011","Saxony-Anhalt","vocational + Abi","10","","","","1"
"Yes","2011","Saxony-Anhalt","higher vocational","19","","","","1"
"Yes","2011","Saxony-Anhalt","higher education","87","0.61872670999776","0.535869797007792","0.701583622987727","1"
"Yes","2011","Thuringia","in school","","","","","1"
"Yes","2011","Thuringia","inadequately","","","","","1"
"Yes","2011","Thuringia","general elemantary","5","","","","1"
"Yes","2011","Thuringia","middle vocational","106","0.34707223852418","0.289208841996859","0.404935635051501","1"
"Yes","2011","Thuringia","vocational + Abi","7","","","","1"
"Yes","2011","Thuringia","higher vocational","17","","","","1"
"Yes","2011","Thuringia","higher education","76","0.62186922215502","0.535821630169836","0.707916814140205","1"
"Yes","2011","Rhineland-Palatinate,Saarland","inadequately","3","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","general elemantary","27","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","middle vocational","170","0.487107121492822","0.43382085224816","0.540393390737484","1"
"Yes","2011","Rhineland-Palatinate,Saarland","vocational + Abi","27","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","higher vocational","27","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","higher education","80","0.720970197139189","0.637904247946242","0.804036146332136","1"
"Yes","2011","Baden-Württemberg","higher education","224","0.66180905676876","0.611887757140805","0.711730356396714","1"
"Yes","2011","Bavaria","in school","3","","","","1"
"Yes","2011","Bavaria","inadequately","4","","","","1"
"Yes","2011","Bavaria","general elemantary","59","0.500736781789416","0.411647606488681","0.589825957090151","1"
"Yes","2011","Bavaria","middle vocational","451","0.468971985883147","0.436881787585221","0.501062184181072","1"
"Yes","2011","Bavaria","vocational + Abi","58","0.588915745951132","0.495687351205583","0.682144140696681","1"
"Yes","2011","Bavaria","higher vocational","61","0.464949215891318","0.381429680510701","0.548468751271936","1"
"Yes","2011","Bavaria","higher education","274","0.610056551496598","0.563631646412823","0.656481456580372","1"
"Yes","2011","Berlin","in school","","","","","1"
"Yes","2011","Berlin","inadequately","","","","","1"
"Yes","2011","Berlin","general elemantary","11","","","","1"
"Yes","2011","Berlin","middle vocational","82","0.542488096812307","0.461399386074991","0.623576807549624","1"
"Yes","2011","Berlin","vocational + Abi","8","","","","1"
"Yes","2011","Berlin","higher vocational","18","","","","1"
"Yes","2011","Berlin","higher education","105","0.555644256444041","0.484234848443843","0.627053664444239","1"
"Yes","2011","Brandenburg","in school","","","","","1"
"Yes","2011","Brandenburg","inadequately","","","","","1"
"Yes","2011","Brandenburg","general elemantary","8","","","","1"
"Yes","2011","Brandenburg","middle vocational","93","0.459293423694119","0.392211408610456","0.526375438777783","1"
"Yes","2011","Brandenburg","vocational + Abi","9","","","","1"
"Yes","2011","Brandenburg","higher vocational","18","","","","1"
"Yes","2011","Brandenburg","higher education","82","0.630138002433705","0.546504401233138","0.713771603634272","1"
"Yes","2011","Mecklenburg-Western Pomerania","in school","1","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","inadequately","1","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","middle vocational","61","0.484535372583021","0.399600811207395","0.569469933958647","1"
"Yes","2011","Mecklenburg-Western Pomerania","vocational + Abi","5","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","higher vocational","13","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","higher education","55","0.594143857280155","0.486538234597516","0.701749479962793","1"
"Yes","2011","Saxony","in school","","","","","1"
"Yes","2011","Saxony","inadequately","","","","","1"
"Yes","2011","Saxony","general elemantary","8","","","","1"
"Yes","2011","Saxony","middle vocational","180","0.459724622240104","0.411425091964393","0.508024152515815","1"
"Yes","2011","Saxony","vocational + Abi","25","","","","1"
"Yes","2011","Saxony","higher vocational","29","","","","1"
"Yes","2011","Saxony","higher education","118","0.526165286974734","0.460777202480345","0.591553371469123","1"
"No","2012","Hamburg","higher education","","","","","2"
"No","2012","Lower Saxony","in school","","","","","2"
"No","2012","Lower Saxony","inadequately","","","","","2"
"No","2012","Lower Saxony","general elemantary","","","","","2"
"No","2012","Lower Saxony","middle vocational","","","","","2"
"No","2012","Lower Saxony","vocational + Abi","","","","","2"
"No","2012","Lower Saxony","higher vocational","","","","","2"
"No","2012","Lower Saxony","higher education","","","","","2"
"No","2012","Bremen","in school","","","","","2"
"No","2012","Bremen","inadequately","","","","","2"
"No","2012","Bremen","general elemantary","","","","","2"
"No","2012","Bremen","middle vocational","","","","","2"
"No","2012","Bremen","vocational + Abi","","","","","2"
"No","2012","Bremen","higher vocational","","","","","2"
"No","2012","Bremen","higher education","","","","","2"
"No","2012","North Rhine-Westphalia","in school","","","","","2"
"No","2012","North Rhine-Westphalia","inadequately","","","","","2"
"No","2012","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2012","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2012","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2012","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2012","North Rhine-Westphalia","higher education","","","","","2"
"No","2012","Hesse","in school","","","","","2"
"No","2012","Hesse","inadequately","","","","","2"
"No","2012","Bavaria","in school","","","","","2"
"No","2012","Bavaria","inadequately","","","","","2"
"No","2012","Bavaria","general elemantary","","","","","2"
"No","2012","Bavaria","middle vocational","","","","","2"
"No","2012","Bavaria","vocational + Abi","","","","","2"
"No","2012","Bavaria","higher vocational","","","","","2"
"No","2012","Schleswig-Holstein","in school","","","","","2"
"No","2012","Schleswig-Holstein","inadequately","","","","","2"
"No","2012","Schleswig-Holstein","general elemantary","","","","","2"
"No","2012","Schleswig-Holstein","middle vocational","","","","","2"
"No","2012","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2012","Schleswig-Holstein","higher vocational","","","","","2"
"No","2012","Schleswig-Holstein","higher education","","","","","2"
"No","2012","Hamburg","in school","","","","","2"
"No","2012","Hamburg","inadequately","","","","","2"
"No","2012","Hamburg","general elemantary","","","","","2"
"No","2012","Hamburg","middle vocational","","","","","2"
"No","2012","Hamburg","vocational + Abi","","","","","2"
"No","2012","Hamburg","higher vocational","","","","","2"
"No","2012","Hesse","general elemantary","","","","","2"
"No","2012","Hesse","middle vocational","","","","","2"
"No","2012","Hesse","vocational + Abi","","","","","2"
"No","2012","Hesse","higher vocational","","","","","2"
"No","2012","Hesse","higher education","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2012","Baden-Württemberg","in school","","","","","2"
"No","2012","Baden-Württemberg","inadequately","","","","","2"
"No","2012","Baden-Württemberg","general elemantary","","","","","2"
"No","2012","Baden-Württemberg","middle vocational","","","","","2"
"No","2012","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2012","Baden-Württemberg","higher vocational","","","","","2"
"No","2012","Baden-Württemberg","higher education","","","","","2"
"No","2012","Bavaria","higher education","","","","","2"
"No","2012","Berlin","in school","","","","","2"
"No","2012","Berlin","inadequately","","","","","2"
"No","2012","Berlin","general elemantary","","","","","2"
"No","2012","Berlin","middle vocational","","","","","2"
"No","2012","Berlin","vocational + Abi","","","","","2"
"No","2012","Berlin","higher vocational","","","","","2"
"No","2012","Berlin","higher education","","","","","2"
"No","2012","Brandenburg","in school","","","","","2"
"No","2012","Brandenburg","inadequately","","","","","2"
"No","2012","Brandenburg","general elemantary","","","","","2"
"No","2012","Brandenburg","middle vocational","","","","","2"
"No","2012","Brandenburg","vocational + Abi","","","","","2"
"No","2012","Brandenburg","higher vocational","","","","","2"
"No","2012","Brandenburg","higher education","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2012","Saxony","in school","","","","","2"
"No","2012","Saxony","inadequately","","","","","2"
"No","2012","Saxony","general elemantary","","","","","2"
"No","2012","Saxony","middle vocational","","","","","2"
"No","2012","Saxony","vocational + Abi","","","","","2"
"No","2012","Saxony","higher vocational","","","","","2"
"No","2012","Saxony","higher education","","","","","2"
"No","2012","Saxony-Anhalt","in school","","","","","2"
"No","2012","Saxony-Anhalt","inadequately","","","","","2"
"No","2012","Saxony-Anhalt","general elemantary","","","","","2"
"No","2012","Saxony-Anhalt","middle vocational","","","","","2"
"No","2012","Saxony-Anhalt","vocational + Abi","","","","","2"
"No","2012","Saxony-Anhalt","higher vocational","","","","","2"
"No","2012","Saxony-Anhalt","higher education","","","","","2"
"No","2012","Thuringia","in school","","","","","2"
"No","2012","Thuringia","inadequately","","","","","2"
"No","2012","Thuringia","general elemantary","","","","","2"
"No","2012","Thuringia","middle vocational","","","","","2"
"No","2012","Thuringia","vocational + Abi","","","","","2"
"No","2012","Thuringia","higher vocational","","","","","2"
"No","2012","Thuringia","higher education","","","","","2"
"Yes","2012","Schleswig-Holstein","in school","","","","","1"
"Yes","2012","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2012","Schleswig-Holstein","general elemantary","","","","","1"
"Yes","2012","Schleswig-Holstein","middle vocational","","","","","1"
"Yes","2012","Schleswig-Holstein","vocational + Abi","","","","","1"
"Yes","2012","Schleswig-Holstein","higher vocational","","","","","1"
"Yes","2012","Schleswig-Holstein","higher education","","","","","1"
"Yes","2012","Hamburg","in school","","","","","1"
"Yes","2012","Hamburg","inadequately","","","","","1"
"Yes","2012","Hamburg","general elemantary","","","","","1"
"Yes","2012","Hamburg","middle vocational","","","","","1"
"Yes","2012","Hamburg","vocational + Abi","","","","","1"
"Yes","2012","Hamburg","higher vocational","","","","","1"
"Yes","2012","Hamburg","higher education","","","","","1"
"Yes","2012","Lower Saxony","in school","","","","","1"
"Yes","2012","Lower Saxony","inadequately","","","","","1"
"Yes","2012","Lower Saxony","general elemantary","","","","","1"
"Yes","2012","Lower Saxony","middle vocational","","","","","1"
"Yes","2012","Lower Saxony","vocational + Abi","","","","","1"
"Yes","2012","Lower Saxony","higher vocational","","","","","1"
"Yes","2012","Lower Saxony","higher education","","","","","1"
"Yes","2012","Bremen","in school","","","","","1"
"Yes","2012","Bremen","inadequately","","","","","1"
"Yes","2012","Bremen","general elemantary","","","","","1"
"Yes","2012","Bremen","middle vocational","","","","","1"
"Yes","2012","Bremen","vocational + Abi","","","","","1"
"Yes","2012","Bremen","higher vocational","","","","","1"
"Yes","2012","Bremen","higher education","","","","","1"
"Yes","2012","North Rhine-Westphalia","in school","","","","","1"
"Yes","2012","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2012","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2012","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2012","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2012","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2012","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2012","Hesse","in school","","","","","1"
"Yes","2012","Hesse","inadequately","","","","","1"
"Yes","2012","Hesse","general elemantary","","","","","1"
"Yes","2012","Hesse","middle vocational","","","","","1"
"Yes","2012","Hesse","vocational + Abi","","","","","1"
"Yes","2012","Hesse","higher vocational","","","","","1"
"Yes","2012","Hesse","higher education","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Yes","2012","Baden-Württemberg","in school","","","","","1"
"Yes","2012","Baden-Württemberg","inadequately","","","","","1"
"Yes","2012","Baden-Württemberg","general elemantary","","","","","1"
"Yes","2012","Baden-Württemberg","middle vocational","","","","","1"
"Yes","2012","Baden-Württemberg","vocational + Abi","","","","","1"
"Yes","2012","Baden-Württemberg","higher vocational","","","","","1"
"Yes","2012","Baden-Württemberg","higher education","","","","","1"
"Yes","2012","Bavaria","in school","","","","","1"
"Yes","2012","Bavaria","inadequately","","","","","1"
"Yes","2012","Bavaria","general elemantary","","","","","1"
"Yes","2012","Bavaria","middle vocational","","","","","1"
"Yes","2012","Bavaria","vocational + Abi","","","","","1"
"Yes","2012","Bavaria","higher vocational","","","","","1"
"Yes","2012","Bavaria","higher education","","","","","1"
"Yes","2012","Berlin","in school","","","","","1"
"Yes","2012","Berlin","inadequately","","","","","1"
"Yes","2012","Berlin","general elemantary","","","","","1"
"Yes","2012","Berlin","middle vocational","","","","","1"
"Yes","2012","Berlin","vocational + Abi","","","","","1"
"Yes","2012","Berlin","higher vocational","","","","","1"
"Yes","2012","Berlin","higher education","","","","","1"
"Yes","2012","Brandenburg","in school","","","","","1"
"Yes","2012","Brandenburg","inadequately","","","","","1"
"Yes","2012","Brandenburg","general elemantary","","","","","1"
"Yes","2012","Brandenburg","middle vocational","","","","","1"
"Yes","2012","Brandenburg","vocational + Abi","","","","","1"
"Yes","2012","Brandenburg","higher vocational","","","","","1"
"Yes","2012","Brandenburg","higher education","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Yes","2012","Saxony","in school","","","","","1"
"Yes","2012","Saxony","inadequately","","","","","1"
"Yes","2012","Saxony-Anhalt","in school","","","","","1"
"Yes","2012","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2012","Saxony-Anhalt","general elemantary","","","","","1"
"Yes","2012","Saxony-Anhalt","middle vocational","","","","","1"
"Yes","2012","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2012","Saxony-Anhalt","higher vocational","","","","","1"
"Yes","2012","Saxony-Anhalt","higher education","","","","","1"
"Yes","2012","Thuringia","in school","","","","","1"
"Yes","2012","Thuringia","inadequately","","","","","1"
"Yes","2012","Thuringia","general elemantary","","","","","1"
"Yes","2012","Thuringia","middle vocational","","","","","1"
"Yes","2012","Thuringia","vocational + Abi","","","","","1"
"Yes","2012","Thuringia","higher vocational","","","","","1"
"Yes","2012","Thuringia","higher education","","","","","1"
"Yes","2012","Saxony","general elemantary","","","","","1"
"Yes","2012","Saxony","middle vocational","","","","","1"
"Yes","2012","Saxony","vocational + Abi","","","","","1"
"Yes","2012","Saxony","higher vocational","","","","","1"
"Yes","2012","Saxony","higher education","","","","","1"
"No","2013","Schleswig-Holstein","in school","","","","","2"
"No","2013","Schleswig-Holstein","inadequately","","","","","2"
"No","2013","Schleswig-Holstein","general elemantary","","","","","2"
"No","2013","Schleswig-Holstein","middle vocational","","","","","2"
"No","2013","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2013","Schleswig-Holstein","higher vocational","","","","","2"
"No","2013","Schleswig-Holstein","higher education","","","","","2"
"No","2013","Hamburg","in school","","","","","2"
"No","2013","Hamburg","inadequately","","","","","2"
"No","2013","Hamburg","general elemantary","","","","","2"
"No","2013","Hamburg","middle vocational","","","","","2"
"No","2013","Hamburg","vocational + Abi","","","","","2"
"No","2013","Hamburg","higher vocational","","","","","2"
"No","2013","Hamburg","higher education","","","","","2"
"No","2013","Lower Saxony","in school","","","","","2"
"No","2013","Lower Saxony","inadequately","","","","","2"
"No","2013","Lower Saxony","general elemantary","","","","","2"
"No","2013","Lower Saxony","middle vocational","","","","","2"
"No","2013","Lower Saxony","vocational + Abi","","","","","2"
"No","2013","Lower Saxony","higher vocational","","","","","2"
"No","2013","Lower Saxony","higher education","","","","","2"
"No","2013","Bremen","in school","","","","","2"
"No","2013","Bremen","inadequately","","","","","2"
"No","2013","Bremen","general elemantary","","","","","2"
"No","2013","Bremen","middle vocational","","","","","2"
"No","2013","Bremen","vocational + Abi","","","","","2"
"No","2013","Bremen","higher vocational","","","","","2"
"No","2013","Bremen","higher education","","","","","2"
"No","2013","North Rhine-Westphalia","in school","","","","","2"
"No","2013","North Rhine-Westphalia","inadequately","","","","","2"
"No","2013","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2013","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2013","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2013","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2013","North Rhine-Westphalia","higher education","","","","","2"
"No","2013","Hesse","in school","","","","","2"
"No","2013","Hesse","inadequately","","","","","2"
"No","2013","Bavaria","in school","","","","","2"
"No","2013","Bavaria","inadequately","","","","","2"
"No","2013","Bavaria","general elemantary","","","","","2"
"No","2013","Bavaria","middle vocational","","","","","2"
"No","2013","Bavaria","vocational + Abi","","","","","2"
"No","2013","Bavaria","higher vocational","","","","","2"
"No","2013","Hesse","general elemantary","","","","","2"
"No","2013","Hesse","middle vocational","","","","","2"
"No","2013","Hesse","vocational + Abi","","","","","2"
"No","2013","Hesse","higher vocational","","","","","2"
"No","2013","Hesse","higher education","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2013","Baden-Württemberg","in school","","","","","2"
"No","2013","Baden-Württemberg","inadequately","","","","","2"
"No","2013","Baden-Württemberg","general elemantary","","","","","2"
"No","2013","Baden-Württemberg","middle vocational","","","","","2"
"No","2013","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2013","Baden-Württemberg","higher vocational","","","","","2"
"No","2013","Baden-Württemberg","higher education","","","","","2"
"No","2013","Bavaria","higher education","","","","","2"
"No","2013","Berlin","in school","","","","","2"
"No","2013","Berlin","inadequately","","","","","2"
"No","2013","Berlin","general elemantary","","","","","2"
"No","2013","Berlin","middle vocational","","","","","2"
"No","2013","Berlin","vocational + Abi","","","","","2"
"No","2013","Berlin","higher vocational","","","","","2"
"No","2013","Berlin","higher education","","","","","2"
"No","2013","Brandenburg","in school","","","","","2"
"No","2013","Brandenburg","inadequately","","","","","2"
"No","2013","Brandenburg","general elemantary","","","","","2"
"No","2013","Brandenburg","middle vocational","","","","","2"
"No","2013","Brandenburg","vocational + Abi","","","","","2"
"No","2013","Brandenburg","higher vocational","","","","","2"
"No","2013","Brandenburg","higher education","","","","","2"
"No","2013","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2013","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2013","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2013","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2013","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2013","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2013","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2013","Saxony","in school","","","","","2"
"No","2013","Saxony","inadequately","","","","","2"
"No","2013","Saxony","general elemantary","","","","","2"
"No","2013","Saxony","middle vocational","","","","","2"
"No","2013","Saxony","vocational + Abi","","","","","2"
"No","2013","Saxony","higher vocational","","","","","2"
"No","2013","Saxony","higher education","","","","","2"
"No","2013","Saxony-Anhalt","in school","","","","","2"
"No","2013","Saxony-Anhalt","inadequately","","","","","2"
"No","2013","Saxony-Anhalt","general elemantary","","","","","2"
"No","2013","Saxony-Anhalt","middle vocational","","","","","2"
