"pli0081","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2007","Not Employed","Other degree","","","",""
"Min 1x per month","2007","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2007","Employed","lower secondary degree","","","",""
"Min 1x per month","2007","Employed","secondary school degree","","","",""
"Min 1x per month","2007","Employed","college entrance qualification","","","",""
"Min 1x per month","2007","Employed","Other degree","","","",""
"Min 1x per month","2007","Employed","no degree/no degree yet","","","",""
"Rarely","2007","Not Employed","lower secondary degree","","","",""
"Rarely","2007","Not Employed","secondary school degree","","","",""
"Rarely","2007","Not Employed","college entrance qualification","","","",""
"Rarely","2007","Not Employed","Other degree","","","",""
"Rarely","2007","Not Employed","no degree/no degree yet","","","",""
"Rarely","2007","Employed","lower secondary degree","","","",""
"Rarely","2007","Employed","secondary school degree","","","",""
"Rarely","2007","Employed","college entrance qualification","","","",""
"Rarely","2007","Employed","Other degree","","","",""
"Rarely","2007","Employed","no degree/no degree yet","","","",""
"Never","2007","Not Employed","lower secondary degree","","","",""
"Never","2007","Not Employed","secondary school degree","","","",""
"Never","2007","Not Employed","college entrance qualification","","","",""
"Never","2007","Not Employed","Other degree","","","",""
"Never","2007","Not Employed","no degree/no degree yet","","","",""
"Never","2007","Employed","lower secondary degree","","","",""
"Never","2007","Employed","secondary school degree","","","",""
"Never","2007","Employed","college entrance qualification","","","",""
"Never","2007","Employed","Other degree","","","",""
"Never","2007","Employed","no degree/no degree yet","","","",""
"Daily","2008","Not Employed","lower secondary degree","411","0.116290256372269","0.105762698944466","0.126817813800073"
"Daily","2008","Not Employed","secondary school degree","146","0.0891496060085628","0.0750315740900924","0.103267637927033"
"Daily","2008","Not Employed","college entrance qualification","84","0.0485289023721145","0.0370451192140572","0.0600126855301717"
"Daily","2008","Not Employed","Other degree","53","0.100424260979934","0.071576092026205","0.129272429933663"
"Daily","2008","Not Employed","no degree/no degree yet","40","0.091030554363902","0.0630501935531186","0.119010915174685"
"Daily","2008","Employed","lower secondary degree","229","0.076148947451808","0.0665137655147259","0.08578412938889"
"Daily","2008","Employed","secondary school degree","298","0.0600259817094833","0.0528259307908076","0.067226032628159"
"Daily","2008","Employed","college entrance qualification","192","0.0496270670218929","0.0427120680107652","0.0565420660330206"
"Daily","2008","Employed","Other degree","41","0.0789280885384047","0.0560165192341066","0.101839657842703"
"Daily","2008","Employed","no degree/no degree yet","16","","",""
"Min 1x per week","2008","Not Employed","lower secondary degree","1427","0.389738416975202","0.373722723158607","0.405754110791798"
"Min 1x per week","2008","Not Employed","secondary school degree","588","0.375736982043769","0.351742206305346","0.399731757782191"
"Min 1x per week","2008","Not Employed","college entrance qualification","459","0.316296060642824","0.29144368659627","0.341148434689377"
"Min 1x per week","2008","Not Employed","Other degree","185","0.425424613409503","0.377971481743587","0.47287774507542"
"Min 1x per week","2008","Not Employed","no degree/no degree yet","125","0.327792061757045","0.282132040576943","0.373452082937147"
"Min 1x per week","2008","Employed","lower secondary degree","1219","0.404368942746368","0.386540863665274","0.422197021827462"
"Min 1x per week","2008","Employed","secondary school degree","1641","0.388887793775563","0.374110985369237","0.40366460218189"
"Min 1x per week","2008","Employed","college entrance qualification","1250","0.315342710501504","0.300547750181777","0.330137670821231"
"Min 1x per week","2008","Employed","Other degree","227","0.405608020241353","0.363884397281293","0.447331643201413"
"Min 1x per week","2008","Employed","no degree/no degree yet","44","0.272869612903004","0.199346773768568","0.346392452037441"
"Min 1x per month","2008","Not Employed","lower secondary degree","917","0.246494109371407","0.232341134619108","0.260647084123706"
"Min 1x per month","2008","Not Employed","secondary school degree","441","0.270570165694501","0.248560034306171","0.292580297082831"
"Min 1x per month","2008","Not Employed","college entrance qualification","456","0.32426790135668","0.299251421204762","0.349284381508597"
"Min 1x per month","2008","Not Employed","Other degree","98","0.247388517946751","0.205973748040981","0.288803287852521"
"Min 1x per month","2008","Not Employed","no degree/no degree yet","130","0.270084578463079","0.226895768500395","0.313273388425762"
"Min 1x per month","2008","Employed","lower secondary degree","818","0.27523090238818","0.259006249313617","0.291455555462743"
"Min 1x per month","2008","Employed","secondary school degree","1355","0.319217553017693","0.305087116961656","0.33334798907373"
"Min 1x per month","2008","Employed","college entrance qualification","1376","0.372231571078209","0.356839674858265","0.387623467298152"
"Min 1x per month","2008","Employed","Other degree","138","0.262016217060871","0.224649945123077","0.299382488998664"
"Min 1x per month","2008","Employed","no degree/no degree yet","42","0.350355451997498","0.271609022038216","0.42910188195678"
"Rarely","2008","Not Employed","lower secondary degree","691","0.203616479635038","0.190392300364388","0.216840658905689"
"Rarely","2008","Not Employed","secondary school degree","343","0.230191454070209","0.209335652687346","0.251047255453071"
"Rarely","2008","Not Employed","college entrance qualification","313","0.272638397634749","0.24883956556324","0.296437229706257"
"Rarely","2008","Not Employed","Other degree","59","0.159582825302205","0.124433208245278","0.194732442359132"
"Rarely","2008","Not Employed","no degree/no degree yet","95","0.262212591878341","0.219428978075264","0.304996205681418"
"Rarely","2008","Employed","lower secondary degree","587","0.222301448707306","0.207197038221332","0.23740585919328"
"Rarely","2008","Employed","secondary school degree","837","0.216849393761558","0.204358032818905","0.229340754704212"
"Rarely","2008","Employed","college entrance qualification","927","0.24753504324172","0.233793127763489","0.261276958719951"
"Rarely","2008","Employed","Other degree","106","0.201276685456078","0.167205504140965","0.235347866771191"
"Rarely","2008","Employed","no degree/no degree yet","36","0.261390514572602","0.188864988634889","0.333916040510315"
"Never","2008","Not Employed","lower secondary degree","116","0.0438607376460827","0.0371356232654442","0.0505858520267213"
"Never","2008","Not Employed","secondary school degree","47","0.0343517921829588","0.0253282907972582","0.0433752935686594"
"Never","2008","Not Employed","college entrance qualification","33","0.0382687379936334","0.0280160938025091","0.0485213821847577"
"Never","2008","Not Employed","Other degree","22","","",""
"Never","2008","Not Employed","no degree/no degree yet","16","","",""
"Never","2008","Employed","lower secondary degree","58","0.0219497587063381","0.016627175666372","0.0272723417463042"
"Never","2008","Employed","secondary school degree","50","0.0150192777357021","0.0113325047486684","0.0187060507227358"
"Never","2008","Employed","college entrance qualification","44","0.015263608156675","0.0113599265661934","0.0191672897471567"
"Never","2008","Employed","Other degree","20","","",""
"Never","2008","Employed","no degree/no degree yet","3","","",""
"Daily","2009","Not Employed","lower secondary degree","","","",""
"Daily","2009","Not Employed","secondary school degree","","","",""
"Daily","2009","Not Employed","college entrance qualification","","","",""
"Daily","2009","Not Employed","Other degree","","","",""
"Daily","2009","Not Employed","no degree/no degree yet","","","",""
"Daily","2009","Employed","lower secondary degree","","","",""
"Daily","2009","Employed","secondary school degree","","","",""
"Daily","2009","Employed","college entrance qualification","","","",""
"Daily","2009","Employed","Other degree","","","",""
"Daily","2009","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2009","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2009","Not Employed","secondary school degree","","","",""
"Min 1x per week","2009","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2009","Not Employed","Other degree","","","",""
"Min 1x per week","2009","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2009","Employed","lower secondary degree","","","",""
"Min 1x per week","2009","Employed","secondary school degree","","","",""
"Min 1x per week","2009","Employed","college entrance qualification","","","",""
"Min 1x per week","2009","Employed","Other degree","","","",""
"Min 1x per week","2009","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2009","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2009","Not Employed","secondary school degree","","","",""
"Min 1x per month","2009","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2009","Not Employed","Other degree","","","",""
"Min 1x per month","2009","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2009","Employed","lower secondary degree","","","",""
"Min 1x per month","2009","Employed","secondary school degree","","","",""
"Min 1x per month","2009","Employed","college entrance qualification","","","",""
"Min 1x per month","2009","Employed","Other degree","","","",""
"Min 1x per month","2009","Employed","no degree/no degree yet","","","",""
"Rarely","2009","Not Employed","lower secondary degree","","","",""
"Rarely","2009","Not Employed","secondary school degree","","","",""
"Rarely","2009","Not Employed","college entrance qualification","","","",""
"Rarely","2009","Not Employed","Other degree","","","",""
"Rarely","2009","Not Employed","no degree/no degree yet","","","",""
"Rarely","2009","Employed","lower secondary degree","","","",""
"Rarely","2009","Employed","secondary school degree","","","",""
"Rarely","2009","Employed","college entrance qualification","","","",""
"Rarely","2009","Employed","Other degree","","","",""
"Rarely","2009","Employed","no degree/no degree yet","","","",""
"Never","2009","Not Employed","lower secondary degree","","","",""
"Never","2009","Not Employed","secondary school degree","","","",""
"Never","2009","Not Employed","college entrance qualification","","","",""
"Never","2009","Not Employed","Other degree","","","",""
"Never","2009","Not Employed","no degree/no degree yet","","","",""
"Never","2009","Employed","lower secondary degree","","","",""
"Never","2009","Employed","secondary school degree","","","",""
"Never","2009","Employed","college entrance qualification","","","",""
"Never","2009","Employed","Other degree","","","",""
"Never","2009","Employed","no degree/no degree yet","","","",""
"Daily","2010","Not Employed","lower secondary degree","","","",""
"Daily","2010","Not Employed","secondary school degree","","","",""
"Daily","2010","Not Employed","college entrance qualification","","","",""
"Daily","2010","Not Employed","Other degree","","","",""
"Daily","2010","Not Employed","no degree/no degree yet","","","",""
"Daily","2010","Employed","lower secondary degree","","","",""
"Daily","2010","Employed","secondary school degree","","","",""
"Daily","2010","Employed","college entrance qualification","","","",""
"Daily","2010","Employed","Other degree","","","",""
"Daily","2010","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2010","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2010","Not Employed","secondary school degree","","","",""
"Min 1x per week","2010","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2010","Not Employed","Other degree","","","",""
"Min 1x per week","2010","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2010","Employed","lower secondary degree","","","",""
"Min 1x per week","2010","Employed","secondary school degree","","","",""
"Min 1x per week","2010","Employed","college entrance qualification","","","",""
"Min 1x per week","2010","Employed","Other degree","","","",""
"Min 1x per week","2010","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2010","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2010","Not Employed","secondary school degree","","","",""
"Min 1x per month","2010","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2010","Not Employed","Other degree","","","",""
"Min 1x per month","2010","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2010","Employed","lower secondary degree","","","",""
"Min 1x per month","2010","Employed","secondary school degree","","","",""
"Min 1x per month","2010","Employed","college entrance qualification","","","",""
"Min 1x per month","2010","Employed","Other degree","","","",""
"Min 1x per month","2010","Employed","no degree/no degree yet","","","",""
"Rarely","2010","Not Employed","lower secondary degree","","","",""
"Rarely","2010","Not Employed","secondary school degree","","","",""
"Rarely","2010","Not Employed","college entrance qualification","","","",""
"Rarely","2010","Not Employed","Other degree","","","",""
"Rarely","2010","Not Employed","no degree/no degree yet","","","",""
"Rarely","2010","Employed","lower secondary degree","","","",""
"Rarely","2010","Employed","secondary school degree","","","",""
"Rarely","2010","Employed","college entrance qualification","","","",""
"Rarely","2010","Employed","Other degree","","","",""
"Rarely","2010","Employed","no degree/no degree yet","","","",""
"Never","2010","Not Employed","lower secondary degree","","","",""
"Never","2010","Not Employed","secondary school degree","","","",""
"Never","2010","Not Employed","college entrance qualification","","","",""
"Never","2010","Not Employed","Other degree","","","",""
"Never","2010","Not Employed","no degree/no degree yet","","","",""
"Never","2010","Employed","lower secondary degree","","","",""
"Never","2010","Employed","secondary school degree","","","",""
"Never","2010","Employed","college entrance qualification","","","",""
"Never","2010","Employed","Other degree","","","",""
"Never","2010","Employed","no degree/no degree yet","","","",""
"Daily","2011","Not Employed","lower secondary degree","","","",""
"Daily","2011","Not Employed","secondary school degree","","","",""
"Daily","2011","Not Employed","college entrance qualification","","","",""
"Daily","2011","Not Employed","Other degree","","","",""
"Daily","2011","Not Employed","no degree/no degree yet","","","",""
"Daily","2011","Employed","lower secondary degree","","","",""
"Daily","2011","Employed","secondary school degree","","","",""
"Daily","2011","Employed","college entrance qualification","","","",""
"Daily","2011","Employed","Other degree","","","",""
"Daily","2011","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2011","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2011","Not Employed","secondary school degree","","","",""
"Min 1x per week","2011","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2011","Not Employed","Other degree","","","",""
"Min 1x per week","2011","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2011","Employed","lower secondary degree","","","",""
"Min 1x per week","2011","Employed","secondary school degree","","","",""
"Min 1x per week","2011","Employed","college entrance qualification","","","",""
"Min 1x per week","2011","Employed","Other degree","","","",""
"Min 1x per week","2011","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2011","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2011","Not Employed","secondary school degree","","","",""
"Min 1x per month","2011","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2011","Not Employed","Other degree","","","",""
"Min 1x per month","2011","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2011","Employed","lower secondary degree","","","",""
"Min 1x per month","2011","Employed","secondary school degree","","","",""
"Min 1x per month","2011","Employed","college entrance qualification","","","",""
"Min 1x per month","2011","Employed","Other degree","","","",""
"Min 1x per month","2011","Employed","no degree/no degree yet","","","",""
"Rarely","2011","Not Employed","lower secondary degree","","","",""
"Rarely","2011","Not Employed","secondary school degree","","","",""
"Rarely","2011","Not Employed","college entrance qualification","","","",""
"Rarely","2011","Not Employed","Other degree","","","",""
"Rarely","2011","Not Employed","no degree/no degree yet","","","",""
"Rarely","2011","Employed","lower secondary degree","","","",""
"Rarely","2011","Employed","secondary school degree","","","",""
"Rarely","2011","Employed","college entrance qualification","","","",""
"Rarely","2011","Employed","Other degree","","","",""
"Rarely","2011","Employed","no degree/no degree yet","","","",""
"Never","2011","Not Employed","lower secondary degree","","","",""
"Never","2011","Not Employed","secondary school degree","","","",""
"Never","2011","Not Employed","college entrance qualification","","","",""
"Never","2011","Not Employed","Other degree","","","",""
"Never","2011","Not Employed","no degree/no degree yet","","","",""
"Never","2011","Employed","lower secondary degree","","","",""
"Never","2011","Employed","secondary school degree","","","",""
"Never","2011","Employed","college entrance qualification","","","",""
"Never","2011","Employed","Other degree","","","",""
"Never","2011","Employed","no degree/no degree yet","","","",""
"Daily","2012","Not Employed","lower secondary degree","","","",""
"Daily","2012","Not Employed","secondary school degree","","","",""
"Daily","2012","Not Employed","college entrance qualification","","","",""
"Daily","2012","Not Employed","Other degree","","","",""
"Daily","2012","Not Employed","no degree/no degree yet","","","",""
"Daily","2012","Employed","lower secondary degree","","","",""
"Daily","2012","Employed","secondary school degree","","","",""
"Daily","2012","Employed","college entrance qualification","","","",""
"Daily","2012","Employed","Other degree","","","",""
"Daily","2012","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2012","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2012","Not Employed","secondary school degree","","","",""
"Min 1x per week","2012","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2012","Not Employed","Other degree","","","",""
"Min 1x per week","2012","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2012","Employed","lower secondary degree","","","",""
"Min 1x per week","2012","Employed","secondary school degree","","","",""
"Min 1x per week","2012","Employed","college entrance qualification","","","",""
"Min 1x per week","2012","Employed","Other degree","","","",""
"Min 1x per week","2012","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2012","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2012","Not Employed","secondary school degree","","","",""
"Min 1x per month","2012","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2012","Not Employed","Other degree","","","",""
"Min 1x per month","2012","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2012","Employed","lower secondary degree","","","",""
"Min 1x per month","2012","Employed","secondary school degree","","","",""
"Min 1x per month","2012","Employed","college entrance qualification","","","",""
"Min 1x per month","2012","Employed","Other degree","","","",""
"Min 1x per month","2012","Employed","no degree/no degree yet","","","",""
"Rarely","2012","Not Employed","lower secondary degree","","","",""
"Rarely","2012","Not Employed","secondary school degree","","","",""
"Rarely","2012","Not Employed","college entrance qualification","","","",""
"Rarely","2012","Not Employed","Other degree","","","",""
"Rarely","2012","Not Employed","no degree/no degree yet","","","",""
"Rarely","2012","Employed","lower secondary degree","","","",""
"Rarely","2012","Employed","secondary school degree","","","",""
"Rarely","2012","Employed","college entrance qualification","","","",""
"Rarely","2012","Employed","Other degree","","","",""
"Rarely","2012","Employed","no degree/no degree yet","","","",""
"Never","2012","Not Employed","lower secondary degree","","","",""
"Never","2012","Not Employed","secondary school degree","","","",""
"Never","2012","Not Employed","college entrance qualification","","","",""
"Never","2012","Not Employed","Other degree","","","",""
"Never","2012","Not Employed","no degree/no degree yet","","","",""
"Never","2012","Employed","lower secondary degree","","","",""
"Never","2012","Employed","secondary school degree","","","",""
"Never","2012","Employed","college entrance qualification","","","",""
"Never","2012","Employed","Other degree","","","",""
"Never","2012","Employed","no degree/no degree yet","","","",""
"Daily","2013","Not Employed","lower secondary degree","375","0.100258364037257","0.0905413176755265","0.109975410398988"
"Daily","2013","Not Employed","secondary school degree","174","0.074724648076921","0.0633835397462135","0.0860657564076285"
"Daily","2013","Not Employed","college entrance qualification","119","0.0689089588660434","0.0567676957033785","0.0810502220287082"
"Daily","2013","Not Employed","Other degree","69","0.109249208455714","0.0846942330050362","0.133804183906392"
"Daily","2013","Not Employed","no degree/no degree yet","42","0.0689861493126045","0.0477092243026148","0.0902630743225943"
"Daily","2013","Employed","lower secondary degree","322","0.0979599397976662","0.0880407611778515","0.107879118417481"
"Daily","2013","Employed","secondary school degree","489","0.0753258518379633","0.0685373184386085","0.0821143852373181"
"Daily","2013","Employed","college entrance qualification","281","0.0401230248966709","0.0350341637645901","0.0452118860287517"
"Daily","2013","Employed","Other degree","77","0.0786885472297773","0.0619248324769373","0.0954522619826173"
"Daily","2013","Employed","no degree/no degree yet","27","","",""
"Min 1x per week","2013","Not Employed","lower secondary degree","1396","0.371991455327541","0.356354063538315","0.387628847116766"
"Min 1x per week","2013","Not Employed","secondary school degree","804","0.371894128558713","0.351048540532853","0.392739716584572"
"Min 1x per week","2013","Not Employed","college entrance qualification","575","0.33624642795885","0.313601954337414","0.358890901580287"
"Min 1x per week","2013","Not Employed","Other degree","252","0.456356928457046","0.417150119251943","0.495563737662149"
"Min 1x per week","2013","Not Employed","no degree/no degree yet","179","0.286178249159571","0.2482325080242","0.324123990294942"
"Min 1x per week","2013","Employed","lower secondary degree","1384","0.36454616849079","0.348485751620144","0.380606585361435"
"Min 1x per week","2013","Employed","secondary school degree","2351","0.382443886286877","0.369943263526071","0.394944509047684"
"Min 1x per week","2013","Employed","college entrance qualification","2021","0.320237108589252","0.30813863632491","0.332335580853594"
"Min 1x per week","2013","Employed","Other degree","358","0.362518328748222","0.332588095617442","0.392448561879001"
"Min 1x per week","2013","Employed","no degree/no degree yet","85","0.356251860231489","0.299023867286749","0.41347985317623"
"Min 1x per month","2013","Not Employed","lower secondary degree","975","0.259050096134571","0.244875804607054","0.273224387662089"
"Min 1x per month","2013","Not Employed","secondary school degree","557","0.268543283392926","0.249427613310973","0.287658953474878"
"Min 1x per month","2013","Not Employed","college entrance qualification","543","0.291361749780328","0.269581717551252","0.313141782009403"
"Min 1x per month","2013","Not Employed","Other degree","110","0.174100933753564","0.144252861728684","0.203949005778443"
"Min 1x per month","2013","Not Employed","no degree/no degree yet","171","0.295874798402518","0.257554509759729","0.334195087045306"
"Min 1x per month","2013","Employed","lower secondary degree","946","0.285398248902855","0.27032883944047","0.30046765836524"
"Min 1x per month","2013","Employed","secondary school degree","1778","0.318406294848453","0.306423360408508","0.330389229288397"
"Min 1x per month","2013","Employed","college entrance qualification","2144","0.397126999723183","0.384438987056419","0.409815012389947"
"Min 1x per month","2013","Employed","Other degree","250","0.225926866950889","0.199890151269497","0.25196358263228"
"Min 1x per month","2013","Employed","no degree/no degree yet","80","0.320275937192163","0.26451880494033","0.376033069443997"
"Rarely","2013","Not Employed","lower secondary degree","759","0.222595585300445","0.209137079885781","0.236054090715109"
"Rarely","2013","Not Employed","secondary school degree","455","0.240347577371981","0.221917998938239","0.258777155805723"
"Rarely","2013","Not Employed","college entrance qualification","401","0.278362136922339","0.256879148654182","0.299845125190496"
"Rarely","2013","Not Employed","Other degree","137","0.170507622259814","0.140904988976324","0.200110255543305"
"Rarely","2013","Not Employed","no degree/no degree yet","131","0.294911786210461","0.256627757591226","0.333195814829695"
"Rarely","2013","Employed","lower secondary degree","696","0.215165550895946","0.201453136097451","0.228877965694441"
"Rarely","2013","Employed","secondary school degree","1106","0.206355612629779","0.195946092898084","0.216765132361473"
"Rarely","2013","Employed","college entrance qualification","1203","0.224768920623085","0.213944623705487","0.235593217540682"
"Rarely","2013","Employed","Other degree","256","0.266090804089617","0.238577207741458","0.293604400437776"
"Rarely","2013","Employed","no degree/no degree yet","63","0.188759364153285","0.141996505480826","0.235522222825744"
"Never","2013","Not Employed","lower secondary degree","165","0.0461044992001859","0.039319698210368","0.0528893001900039"
"Never","2013","Not Employed","secondary school degree","75","0.0444903625994598","0.0355975616482106","0.053383163550709"
"Never","2013","Not Employed","college entrance qualification","34","0.02512072647244","0.0176196866621664","0.0326217662827136"
"Never","2013","Not Employed","Other degree","52","0.0897853070738624","0.0672830126230482","0.112287601524676"
"Never","2013","Not Employed","no degree/no degree yet","22","","",""
"Never","2013","Employed","lower secondary degree","102","0.0369300919127434","0.0306370931792343","0.0432230906462525"
"Never","2013","Employed","secondary school degree","82","0.0174683543969274","0.0140985177728859","0.020838191020969"
"Never","2013","Employed","college entrance qualification","64","0.0177439461678093","0.0143205793116006","0.0211673130240181"
"Never","2013","Employed","Other degree","50","0.0667754529814955","0.0512332433621614","0.0823176626008296"
"Never","2013","Employed","no degree/no degree yet","14","","",""
"Daily","2014","Not Employed","lower secondary degree","","","",""
"Daily","2014","Not Employed","secondary school degree","","","",""
"Daily","2014","Not Employed","college entrance qualification","","","",""
"Daily","2014","Not Employed","Other degree","","","",""
"Daily","2014","Not Employed","no degree/no degree yet","","","",""
"Daily","2014","Employed","lower secondary degree","","","",""
"Daily","2014","Employed","secondary school degree","","","",""
"Daily","2014","Employed","college entrance qualification","","","",""
"Daily","2014","Employed","Other degree","","","",""
"Daily","2014","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2014","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2014","Not Employed","secondary school degree","","","",""
"Min 1x per week","2014","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2014","Not Employed","Other degree","","","",""
"Min 1x per week","2014","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2014","Employed","lower secondary degree","","","",""
"Min 1x per week","2014","Employed","secondary school degree","","","",""
"Min 1x per week","2014","Employed","college entrance qualification","","","",""
"Min 1x per week","2014","Employed","Other degree","","","",""
"Min 1x per week","2014","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2014","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2014","Not Employed","secondary school degree","","","",""
"Min 1x per month","2014","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2014","Not Employed","Other degree","","","",""
"Min 1x per month","2014","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2014","Employed","lower secondary degree","","","",""
"Min 1x per month","2014","Employed","secondary school degree","","","",""
"Min 1x per month","2014","Employed","college entrance qualification","","","",""
"Min 1x per month","2014","Employed","Other degree","","","",""
"Min 1x per month","2014","Employed","no degree/no degree yet","","","",""
"Rarely","2014","Not Employed","lower secondary degree","","","",""
"Rarely","2014","Not Employed","secondary school degree","","","",""
"Rarely","2014","Not Employed","college entrance qualification","","","",""
"Rarely","2014","Not Employed","Other degree","","","",""
"Rarely","2014","Not Employed","no degree/no degree yet","","","",""
"Rarely","2014","Employed","lower secondary degree","","","",""
"Rarely","2014","Employed","secondary school degree","","","",""
"Rarely","2014","Employed","college entrance qualification","","","",""
"Rarely","2014","Employed","Other degree","","","",""
"Rarely","2014","Employed","no degree/no degree yet","","","",""
"Never","2014","Not Employed","lower secondary degree","","","",""
"Never","2014","Not Employed","secondary school degree","","","",""
"Never","2014","Not Employed","college entrance qualification","","","",""
"Never","2014","Not Employed","Other degree","","","",""
"Never","2014","Not Employed","no degree/no degree yet","","","",""
"Never","2014","Employed","lower secondary degree","","","",""
"Never","2014","Employed","secondary school degree","","","",""
"Never","2014","Employed","college entrance qualification","","","",""
"Never","2014","Employed","Other degree","","","",""
"Never","2014","Employed","no degree/no degree yet","","","",""
"Daily","2015","Not Employed","lower secondary degree","","","",""
"Daily","2015","Not Employed","secondary school degree","","","",""
"Daily","2015","Not Employed","college entrance qualification","","","",""
"Daily","2015","Not Employed","Other degree","","","",""
"Daily","2015","Not Employed","no degree/no degree yet","","","",""
"Daily","2015","Employed","lower secondary degree","","","",""
"Daily","2015","Employed","secondary school degree","","","",""
"Daily","2015","Employed","college entrance qualification","","","",""
"Daily","2015","Employed","Other degree","","","",""
"Daily","2015","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2015","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2015","Not Employed","secondary school degree","","","",""
"Min 1x per week","2015","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2015","Not Employed","Other degree","","","",""
"Min 1x per week","2015","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2015","Employed","lower secondary degree","","","",""
"Min 1x per week","2015","Employed","secondary school degree","","","",""
"Min 1x per week","2015","Employed","college entrance qualification","","","",""
"Min 1x per week","2015","Employed","Other degree","","","",""
"Min 1x per week","2015","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2015","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2015","Not Employed","secondary school degree","","","",""
"Min 1x per month","2015","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2015","Not Employed","Other degree","","","",""
"Min 1x per month","2015","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2015","Employed","lower secondary degree","","","",""
"Min 1x per month","2015","Employed","secondary school degree","","","",""
"Min 1x per month","2015","Employed","college entrance qualification","","","",""
"Min 1x per month","2015","Employed","Other degree","","","",""
"Min 1x per month","2015","Employed","no degree/no degree yet","","","",""
"Rarely","2015","Not Employed","lower secondary degree","","","",""
"Rarely","2015","Not Employed","secondary school degree","","","",""
"Rarely","2015","Not Employed","college entrance qualification","","","",""
"Rarely","2015","Not Employed","Other degree","","","",""
"Rarely","2015","Not Employed","no degree/no degree yet","","","",""
"Rarely","2015","Employed","lower secondary degree","","","",""
"Rarely","2015","Employed","secondary school degree","","","",""
"Rarely","2015","Employed","college entrance qualification","","","",""
"Rarely","2015","Employed","Other degree","","","",""
"Rarely","2015","Employed","no degree/no degree yet","","","",""
"Never","2015","Not Employed","lower secondary degree","","","",""
"Never","2015","Not Employed","secondary school degree","","","",""
"Never","2015","Not Employed","college entrance qualification","","","",""
"Never","2015","Not Employed","Other degree","","","",""
"Never","2015","Not Employed","no degree/no degree yet","","","",""
"Never","2015","Employed","lower secondary degree","","","",""
"Never","2015","Employed","secondary school degree","","","",""
"Never","2015","Employed","college entrance qualification","","","",""
"Never","2015","Employed","Other degree","","","",""
"Never","2015","Employed","no degree/no degree yet","","","",""
"Daily","2016","Not Employed","lower secondary degree","","","",""
"Daily","2016","Not Employed","secondary school degree","","","",""
"Daily","2016","Not Employed","college entrance qualification","","","",""
"Daily","2016","Not Employed","Other degree","","","",""
"Daily","2016","Not Employed","no degree/no degree yet","","","",""
"Daily","2016","Employed","lower secondary degree","","","",""
"Daily","2016","Employed","secondary school degree","","","",""
"Daily","2016","Employed","college entrance qualification","","","",""
"Daily","2016","Employed","Other degree","","","",""
