"pli0081","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","2003","Not Employed","in school","35","0.0827936473671326","0.0585421092973964","0.107045185436869","1"
"Daily","2003","Not Employed","inadequately","22","","","","1"
"Daily","2003","Not Employed","general elemantary","195","0.131476539258243","0.114329916678426","0.148623161838061","1"
"Daily","2003","Not Employed","middle vocational","367","0.0883569823408451","0.0797521037331176","0.0969618609485727","1"
"Daily","2003","Not Employed","vocational + Abi","26","","","","1"
"Daily","2003","Not Employed","higher vocational","46","0.0858773278316146","0.0608902179230339","0.110864437740195","1"
"Daily","2003","Not Employed","higher education","60","0.0551633851321358","0.0407666723712093","0.0695600978930623","1"
"Daily","2003","Employed","in school","6","","","","1"
"Daily","2003","Employed","inadequately","19","","","","1"
"Daily","2003","Employed","general elemantary","105","0.0773668505260673","0.0626088605141975","0.0921248405379371","1"
"Daily","2003","Employed","middle vocational","440","0.0589523666587555","0.0534065023928256","0.0644982309246854","1"
"Daily","2003","Employed","vocational + Abi","32","0.0408073169168794","0.0276456717726593","0.0539689620610994","1"
"Daily","2003","Employed","higher vocational","87","0.0698268673848819","0.0553953214189582","0.0842584133508056","1"
"Daily","2003","Employed","higher education","138","0.0383139112431233","0.0318474948640906","0.044780327622156","1"
"Min 1x per month","2003","Not Employed","inadequately","31","0.211302535238448","0.148244166855581","0.274360903621314","3"
"Min 1x per month","2003","Not Employed","general elemantary","361","0.222146540745771","0.201053832255106","0.243239249236436","3"
"Min 1x per month","2003","Not Employed","middle vocational","1201","0.28203600702268","0.268392829934931","0.295679184110428","3"
"Min 1x per month","2003","Not Employed","vocational + Abi","96","0.301829207957879","0.248995564365037","0.354662851550721","3"
"Min 1x per month","2003","Not Employed","higher vocational","131","0.249492055586536","0.21090154425048","0.288082566922592","3"
"Min 1x per month","2003","Not Employed","higher education","302","0.308874046847363","0.279738120012089","0.338009973682637","3"
"Min 1x per month","2003","Employed","in school","41","0.331481805341842","0.245816383072901","0.417147227610782","3"
"Min 1x per month","2003","Employed","inadequately","14","","","","3"
"Min 1x per month","2003","Employed","general elemantary","319","0.267103168846352","0.242663452102103","0.291542885590601","3"
"Min 1x per month","2003","Employed","vocational + Abi","277","0.312697751638907","0.281857032945525","0.34353847033229","3"
"Min 1x per month","2003","Employed","higher vocational","417","0.346946820981373","0.319992685175694","0.373900956787051","3"
"Min 1x per month","2003","Employed","higher education","1255","0.362269678063936","0.346077574218485","0.378461781909388","3"
"Min 1x per month","2003","Employed","middle vocational","2175","0.30301634415331","0.292195599854716","0.313837088451904","3"
"Min 1x per month","2003","Not Employed","in school","164","0.312942960976311","0.272135812970021","0.353750108982601","3"
"Min 1x per week","2003","Not Employed","in school","142","0.261313253793282","0.222648243954796","0.299978263631767","2"
"Min 1x per week","2003","Not Employed","inadequately","67","0.455326353150812","0.37840184500866","0.532250861292965","2"
"Min 1x per week","2003","Not Employed","general elemantary","604","0.403764909469833","0.378868499220873","0.428661319718794","2"
"Min 1x per week","2003","Not Employed","middle vocational","1688","0.392958683335101","0.378150749132055","0.407766617538147","2"
"Min 1x per week","2003","Not Employed","vocational + Abi","104","0.328532362863806","0.27447551552185","0.382589210205763","2"
"Min 1x per week","2003","Not Employed","higher vocational","203","0.442930267856226","0.398630955361956","0.487229580350497","2"
"Min 1x per week","2003","Not Employed","higher education","369","0.362915133940994","0.332592933683198","0.393237334198789","2"
"Min 1x per week","2003","Employed","in school","38","0.322553705216641","0.237487403950462","0.40762000648282","2"
"Min 1x per week","2003","Employed","inadequately","47","0.457084368024348","0.363565508975906","0.550603227072791","2"
"Min 1x per week","2003","Employed","general elemantary","558","0.420170044725926","0.392905509827339","0.447434579624514","2"
"Min 1x per week","2003","Employed","middle vocational","2906","0.41410399452643","0.402506136481036","0.425701852571824","2"
"Min 1x per week","2003","Employed","vocational + Abi","377","0.429453172169827","0.396523168168292","0.462383176171362","2"
"Min 1x per week","2003","Employed","higher vocational","456","0.386999140779012","0.359418444613917","0.414579836944107","2"
"Min 1x per week","2003","Employed","higher education","1123","0.323873382403137","0.308109238172384","0.339637526633891","2"
"Never","2003","Not Employed","in school","17","","","","5"
"Never","2003","Not Employed","inadequately","15","","","","5"
"Never","2003","Not Employed","general elemantary","66","0.049903084687688","0.0388543809273114","0.0609517884480645","5"
"Never","2003","Not Employed","middle vocational","148","0.0431362808041559","0.0369765987127007","0.049295962895611","5"
"Never","2003","Not Employed","vocational + Abi","6","","","","5"
"Never","2003","Not Employed","higher vocational","20","","","","5"
"Never","2003","Not Employed","higher education","40","0.0571886215402175","0.0425457332323581","0.0718315098480768","5"
"Never","2003","Employed","in school","1","","","","5"
"Never","2003","Employed","inadequately","5","","","","5"
"Never","2003","Employed","general elemantary","35","0.033425041199759","0.0234964193200545","0.0433536630794635","5"
"Never","2003","Employed","middle vocational","109","0.0187532708696637","0.0155592302516747","0.0219473114876527","5"
"Never","2003","Employed","vocational + Abi","20","","","","5"
"Never","2003","Employed","higher vocational","11","","","","5"
"Never","2003","Employed","higher education","43","0.0228962535587528","0.0178575210135995","0.0279349861039061","5"
"Rarely","2003","Not Employed","in school","138","0.277203698128779","0.237811091103218","0.316596305154341","4"
"Rarely","2003","Not Employed","inadequately","26","","","","4"
"Rarely","2003","Not Employed","general elemantary","266","0.192708925838464","0.172695120556483","0.212722731120445","4"
"Rarely","2003","Not Employed","middle vocational","775","0.193512046497218","0.181534583144092","0.205489509850344","4"
"Rarely","2003","Not Employed","vocational + Abi","58","0.235400523525115","0.186572426102308","0.284228620947922","4"
"Rarely","2003","Not Employed","higher vocational","83","0.157987135800554","0.125460080216929","0.190514191384179","4"
"Rarely","2003","Not Employed","higher education","195","0.21585881253929","0.189914536727779","0.241803088350801","4"
"Rarely","2003","Employed","higher vocational","227","0.182585058207255","0.160708772576278","0.204461343838232","4"
"Rarely","2003","Employed","higher education","826","0.25264677473105","0.238008543934076","0.267285005528025","4"
"Rarely","2003","Employed","general elemantary","242","0.201934894701895","0.179760076237399","0.224109713166391","4"
"Rarely","2003","Employed","middle vocational","1299","0.205174023791841","0.195665567285301","0.21468248029838","4"
"Rarely","2003","Employed","in school","30","0.275139615298144","0.19387100340413","0.356408227192158","4"
"Rarely","2003","Employed","inadequately","24","","","","4"
"Rarely","2003","Employed","vocational + Abi","162","0.181436002433376","0.155798466480997","0.207073538385754","4"
"Daily","2004","Not Employed","in school","","","","","1"
"Daily","2004","Not Employed","inadequately","","","","","1"
"Daily","2004","Not Employed","general elemantary","","","","","1"
"Daily","2004","Not Employed","middle vocational","","","","","1"
"Daily","2004","Not Employed","vocational + Abi","","","","","1"
"Daily","2004","Not Employed","higher vocational","","","","","1"
"Daily","2004","Not Employed","higher education","","","","","1"
"Daily","2004","Employed","in school","","","","","1"
"Daily","2004","Employed","inadequately","","","","","1"
"Daily","2004","Employed","general elemantary","","","","","1"
"Daily","2004","Employed","middle vocational","","","","","1"
"Daily","2004","Employed","vocational + Abi","","","","","1"
"Daily","2004","Employed","higher vocational","","","","","1"
"Daily","2004","Employed","higher education","","","","","1"
"Min 1x per month","2004","Not Employed","in school","","","","","3"
"Min 1x per month","2004","Not Employed","inadequately","","","","","3"
"Min 1x per month","2004","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2004","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2004","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2004","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2004","Not Employed","higher education","","","","","3"
"Min 1x per month","2004","Employed","in school","","","","","3"
"Min 1x per month","2004","Employed","inadequately","","","","","3"
"Min 1x per month","2004","Employed","general elemantary","","","","","3"
"Min 1x per month","2004","Employed","middle vocational","","","","","3"
"Min 1x per month","2004","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2004","Employed","higher vocational","","","","","3"
"Min 1x per month","2004","Employed","higher education","","","","","3"
"Min 1x per week","2004","Not Employed","in school","","","","","2"
"Min 1x per week","2004","Not Employed","inadequately","","","","","2"
"Min 1x per week","2004","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2004","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2004","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2004","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2004","Not Employed","higher education","","","","","2"
"Min 1x per week","2004","Employed","in school","","","","","2"
"Min 1x per week","2004","Employed","inadequately","","","","","2"
"Min 1x per week","2004","Employed","general elemantary","","","","","2"
"Min 1x per week","2004","Employed","middle vocational","","","","","2"
"Min 1x per week","2004","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2004","Employed","higher vocational","","","","","2"
"Min 1x per week","2004","Employed","higher education","","","","","2"
"Never","2004","Not Employed","in school","","","","","5"
"Never","2004","Not Employed","inadequately","","","","","5"
"Never","2004","Not Employed","general elemantary","","","","","5"
"Never","2004","Not Employed","middle vocational","","","","","5"
"Never","2004","Not Employed","vocational + Abi","","","","","5"
"Never","2004","Not Employed","higher vocational","","","","","5"
"Never","2004","Not Employed","higher education","","","","","5"
"Never","2004","Employed","in school","","","","","5"
"Never","2004","Employed","inadequately","","","","","5"
"Never","2004","Employed","general elemantary","","","","","5"
"Never","2004","Employed","middle vocational","","","","","5"
"Never","2004","Employed","vocational + Abi","","","","","5"
"Never","2004","Employed","higher vocational","","","","","5"
"Never","2004","Employed","higher education","","","","","5"
"Rarely","2004","Not Employed","in school","","","","","4"
"Rarely","2004","Not Employed","inadequately","","","","","4"
"Rarely","2004","Not Employed","general elemantary","","","","","4"
"Rarely","2004","Not Employed","middle vocational","","","","","4"
"Rarely","2004","Not Employed","vocational + Abi","","","","","4"
"Rarely","2004","Not Employed","higher vocational","","","","","4"
"Rarely","2004","Not Employed","higher education","","","","","4"
"Rarely","2004","Employed","in school","","","","","4"
"Rarely","2004","Employed","inadequately","","","","","4"
"Rarely","2004","Employed","general elemantary","","","","","4"
"Rarely","2004","Employed","middle vocational","","","","","4"
"Rarely","2004","Employed","vocational + Abi","","","","","4"
"Rarely","2004","Employed","higher vocational","","","","","4"
"Rarely","2004","Employed","higher education","","","","","4"
"Daily","2005","Not Employed","in school","","","","","1"
"Daily","2005","Not Employed","inadequately","","","","","1"
"Daily","2005","Not Employed","general elemantary","","","","","1"
"Daily","2005","Not Employed","middle vocational","","","","","1"
"Daily","2005","Not Employed","vocational + Abi","","","","","1"
"Daily","2005","Not Employed","higher vocational","","","","","1"
"Daily","2005","Not Employed","higher education","","","","","1"
"Daily","2005","Employed","in school","","","","","1"
"Daily","2005","Employed","inadequately","","","","","1"
"Daily","2005","Employed","general elemantary","","","","","1"
"Daily","2005","Employed","middle vocational","","","","","1"
"Daily","2005","Employed","vocational + Abi","","","","","1"
"Daily","2005","Employed","higher vocational","","","","","1"
"Daily","2005","Employed","higher education","","","","","1"
"Min 1x per month","2005","Not Employed","in school","","","","","3"
"Min 1x per month","2005","Not Employed","inadequately","","","","","3"
"Min 1x per month","2005","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2005","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2005","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2005","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2005","Not Employed","higher education","","","","","3"
"Min 1x per month","2005","Employed","in school","","","","","3"
"Min 1x per month","2005","Employed","inadequately","","","","","3"
"Min 1x per month","2005","Employed","general elemantary","","","","","3"
"Min 1x per month","2005","Employed","middle vocational","","","","","3"
"Min 1x per month","2005","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2005","Employed","higher vocational","","","","","3"
"Min 1x per month","2005","Employed","higher education","","","","","3"
"Min 1x per week","2005","Not Employed","in school","","","","","2"
"Min 1x per week","2005","Not Employed","inadequately","","","","","2"
"Min 1x per week","2005","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2005","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2005","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2005","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2005","Not Employed","higher education","","","","","2"
"Min 1x per week","2005","Employed","in school","","","","","2"
"Min 1x per week","2005","Employed","inadequately","","","","","2"
"Min 1x per week","2005","Employed","general elemantary","","","","","2"
"Min 1x per week","2005","Employed","middle vocational","","","","","2"
"Min 1x per week","2005","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2005","Employed","higher vocational","","","","","2"
"Min 1x per week","2005","Employed","higher education","","","","","2"
"Never","2005","Not Employed","in school","","","","","5"
"Never","2005","Not Employed","inadequately","","","","","5"
"Never","2005","Not Employed","general elemantary","","","","","5"
"Never","2005","Not Employed","middle vocational","","","","","5"
"Never","2005","Not Employed","vocational + Abi","","","","","5"
"Never","2005","Not Employed","higher vocational","","","","","5"
"Never","2005","Not Employed","higher education","","","","","5"
"Never","2005","Employed","in school","","","","","5"
"Never","2005","Employed","inadequately","","","","","5"
"Never","2005","Employed","general elemantary","","","","","5"
"Never","2005","Employed","middle vocational","","","","","5"
"Never","2005","Employed","vocational + Abi","","","","","5"
"Never","2005","Employed","higher vocational","","","","","5"
"Never","2005","Employed","higher education","","","","","5"
"Rarely","2005","Not Employed","in school","","","","","4"
"Rarely","2005","Not Employed","inadequately","","","","","4"
"Rarely","2005","Not Employed","general elemantary","","","","","4"
"Rarely","2005","Not Employed","middle vocational","","","","","4"
"Rarely","2005","Not Employed","vocational + Abi","","","","","4"
"Rarely","2005","Not Employed","higher vocational","","","","","4"
"Rarely","2005","Not Employed","higher education","","","","","4"
"Rarely","2005","Employed","in school","","","","","4"
"Rarely","2005","Employed","inadequately","","","","","4"
"Rarely","2005","Employed","general elemantary","","","","","4"
"Rarely","2005","Employed","middle vocational","","","","","4"
"Rarely","2005","Employed","vocational + Abi","","","","","4"
"Rarely","2005","Employed","higher vocational","","","","","4"
"Rarely","2005","Employed","higher education","","","","","4"
"Daily","2006","Not Employed","in school","","","","","1"
"Daily","2006","Not Employed","inadequately","","","","","1"
"Daily","2006","Not Employed","general elemantary","","","","","1"
"Daily","2006","Not Employed","middle vocational","","","","","1"
"Daily","2006","Not Employed","vocational + Abi","","","","","1"
"Daily","2006","Not Employed","higher vocational","","","","","1"
"Daily","2006","Not Employed","higher education","","","","","1"
"Daily","2006","Employed","in school","","","","","1"
"Daily","2006","Employed","inadequately","","","","","1"
"Daily","2006","Employed","general elemantary","","","","","1"
"Daily","2006","Employed","middle vocational","","","","","1"
"Daily","2006","Employed","vocational + Abi","","","","","1"
"Daily","2006","Employed","higher vocational","","","","","1"
"Daily","2006","Employed","higher education","","","","","1"
"Min 1x per month","2006","Employed","higher education","","","","","3"
"Min 1x per month","2006","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2006","Not Employed","in school","","","","","3"
"Min 1x per month","2006","Not Employed","inadequately","","","","","3"
"Min 1x per month","2006","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2006","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2006","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2006","Not Employed","higher education","","","","","3"
"Min 1x per month","2006","Employed","in school","","","","","3"
"Min 1x per month","2006","Employed","inadequately","","","","","3"
"Min 1x per month","2006","Employed","general elemantary","","","","","3"
"Min 1x per month","2006","Employed","middle vocational","","","","","3"
"Min 1x per month","2006","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2006","Employed","higher vocational","","","","","3"
"Min 1x per week","2006","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2006","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2006","Not Employed","higher education","","","","","2"
"Min 1x per week","2006","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2006","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2006","Not Employed","in school","","","","","2"
"Min 1x per week","2006","Not Employed","inadequately","","","","","2"
"Min 1x per week","2006","Employed","in school","","","","","2"
"Min 1x per week","2006","Employed","inadequately","","","","","2"
"Min 1x per week","2006","Employed","general elemantary","","","","","2"
"Min 1x per week","2006","Employed","middle vocational","","","","","2"
"Min 1x per week","2006","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2006","Employed","higher vocational","","","","","2"
"Min 1x per week","2006","Employed","higher education","","","","","2"
"Never","2006","Not Employed","in school","","","","","5"
"Never","2006","Not Employed","inadequately","","","","","5"
"Never","2006","Not Employed","general elemantary","","","","","5"
"Never","2006","Not Employed","middle vocational","","","","","5"
"Never","2006","Not Employed","vocational + Abi","","","","","5"
"Never","2006","Not Employed","higher vocational","","","","","5"
"Never","2006","Not Employed","higher education","","","","","5"
"Never","2006","Employed","in school","","","","","5"
"Never","2006","Employed","inadequately","","","","","5"
"Never","2006","Employed","general elemantary","","","","","5"
"Never","2006","Employed","middle vocational","","","","","5"
"Never","2006","Employed","vocational + Abi","","","","","5"
"Never","2006","Employed","higher vocational","","","","","5"
"Never","2006","Employed","higher education","","","","","5"
"Rarely","2006","Not Employed","in school","","","","","4"
"Rarely","2006","Not Employed","inadequately","","","","","4"
"Rarely","2006","Not Employed","general elemantary","","","","","4"
"Rarely","2006","Not Employed","middle vocational","","","","","4"
"Rarely","2006","Not Employed","vocational + Abi","","","","","4"
"Rarely","2006","Not Employed","higher vocational","","","","","4"
"Rarely","2006","Not Employed","higher education","","","","","4"
"Rarely","2006","Employed","in school","","","","","4"
"Rarely","2006","Employed","inadequately","","","","","4"
"Rarely","2006","Employed","general elemantary","","","","","4"
"Rarely","2006","Employed","middle vocational","","","","","4"
"Rarely","2006","Employed","vocational + Abi","","","","","4"
"Rarely","2006","Employed","higher vocational","","","","","4"
"Rarely","2006","Employed","higher education","","","","","4"
"Daily","2007","Not Employed","in school","","","","","1"
"Daily","2007","Not Employed","inadequately","","","","","1"
"Daily","2007","Not Employed","general elemantary","","","","","1"
"Daily","2007","Not Employed","middle vocational","","","","","1"
"Daily","2007","Not Employed","vocational + Abi","","","","","1"
"Daily","2007","Not Employed","higher vocational","","","","","1"
"Daily","2007","Not Employed","higher education","","","","","1"
"Daily","2007","Employed","in school","","","","","1"
"Daily","2007","Employed","inadequately","","","","","1"
"Daily","2007","Employed","general elemantary","","","","","1"
"Daily","2007","Employed","middle vocational","","","","","1"
"Daily","2007","Employed","vocational + Abi","","","","","1"
"Daily","2007","Employed","higher vocational","","","","","1"
"Daily","2007","Employed","higher education","","","","","1"
"Min 1x per month","2007","Not Employed","in school","","","","","3"
"Min 1x per month","2007","Not Employed","inadequately","","","","","3"
"Min 1x per month","2007","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2007","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2007","Employed","higher education","","","","","3"
"Min 1x per month","2007","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2007","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2007","Not Employed","higher education","","","","","3"
"Min 1x per month","2007","Employed","in school","","","","","3"
"Min 1x per month","2007","Employed","inadequately","","","","","3"
"Min 1x per month","2007","Employed","general elemantary","","","","","3"
"Min 1x per month","2007","Employed","middle vocational","","","","","3"
"Min 1x per month","2007","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2007","Employed","higher vocational","","","","","3"
"Min 1x per week","2007","Not Employed","in school","","","","","2"
"Min 1x per week","2007","Not Employed","inadequately","","","","","2"
"Min 1x per week","2007","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2007","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2007","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2007","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2007","Not Employed","higher education","","","","","2"
"Min 1x per week","2007","Employed","in school","","","","","2"
"Min 1x per week","2007","Employed","inadequately","","","","","2"
"Min 1x per week","2007","Employed","general elemantary","","","","","2"
"Min 1x per week","2007","Employed","middle vocational","","","","","2"
"Min 1x per week","2007","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2007","Employed","higher vocational","","","","","2"
"Min 1x per week","2007","Employed","higher education","","","","","2"
"Never","2007","Not Employed","in school","","","","","5"
"Never","2007","Not Employed","inadequately","","","","","5"
"Never","2007","Not Employed","general elemantary","","","","","5"
"Never","2007","Not Employed","middle vocational","","","","","5"
"Never","2007","Not Employed","vocational + Abi","","","","","5"
"Never","2007","Not Employed","higher vocational","","","","","5"
"Never","2007","Not Employed","higher education","","","","","5"
"Never","2007","Employed","in school","","","","","5"
"Never","2007","Employed","inadequately","","","","","5"
"Never","2007","Employed","general elemantary","","","","","5"
"Never","2007","Employed","middle vocational","","","","","5"
"Never","2007","Employed","vocational + Abi","","","","","5"
"Never","2007","Employed","higher vocational","","","","","5"
"Never","2007","Employed","higher education","","","","","5"
"Rarely","2007","Not Employed","in school","","","","","4"
"Rarely","2007","Not Employed","inadequately","","","","","4"
"Rarely","2007","Not Employed","general elemantary","","","","","4"
"Rarely","2007","Not Employed","middle vocational","","","","","4"
"Rarely","2007","Not Employed","vocational + Abi","","","","","4"
"Rarely","2007","Not Employed","higher vocational","","","","","4"
"Rarely","2007","Not Employed","higher education","","","","","4"
"Rarely","2007","Employed","in school","","","","","4"
"Rarely","2007","Employed","inadequately","","","","","4"
"Rarely","2007","Employed","general elemantary","","","","","4"
"Rarely","2007","Employed","middle vocational","","","","","4"
"Rarely","2007","Employed","vocational + Abi","","","","","4"
"Rarely","2007","Employed","higher vocational","","","","","4"
"Rarely","2007","Employed","higher education","","","","","4"
"Daily","2008","Not Employed","in school","14","","","","1"
"Daily","2008","Not Employed","inadequately","27","","","","1"
"Daily","2008","Not Employed","general elemantary","167","0.13649945217652","0.117090923209647","0.155907981143394","1"
"Daily","2008","Not Employed","middle vocational","393","0.0974026966533793","0.0880319120075961","0.106773481299162","1"
"Daily","2008","Not Employed","vocational + Abi","15","","","","1"
"Daily","2008","Not Employed","higher vocational","44","0.103753552231055","0.0758261485248741","0.131680955937236","1"
"Daily","2008","Not Employed","higher education","75","0.0432182606187314","0.0315112380902979","0.0549252831471649","1"
"Daily","2008","Employed","in school","6","","","","1"
"Daily","2008","Employed","inadequately","5","","","","1"
"Daily","2008","Employed","general elemantary","78","0.0762525236137388","0.058186001002538","0.0943190462249395","1"
"Daily","2008","Employed","middle vocational","442","0.0742433441553352","0.0675486496479929","0.0809380386626775","1"
"Daily","2008","Employed","vocational + Abi","48","0.0515503161639598","0.0365883066950268","0.0665123256328928","1"
"Daily","2008","Employed","higher vocational","61","0.0531729146454332","0.0389719005903103","0.0673739287005561","1"
"Daily","2008","Employed","higher education","146","0.0394025631927194","0.0324844580997693","0.0463206682856694","1"
"Min 1x per month","2008","Not Employed","in school","107","0.303539620995243","0.250252657188909","0.356826584801576","3"
"Min 1x per month","2008","Not Employed","inadequately","19","","","","3"
"Min 1x per month","2008","Not Employed","general elemantary","262","0.210335693607842","0.187296164415482","0.233375222800202","3"
"Min 1x per month","2008","Not Employed","middle vocational","1065","0.270727974250251","0.256685139178454","0.284770809322049","3"
"Min 1x per month","2008","Not Employed","vocational + Abi","82","0.278914171983745","0.22397819159034","0.333850152377151","3"
"Min 1x per month","2008","Not Employed","higher vocational","135","0.273092274284937","0.23228762011442","0.313896928455455","3"
"Min 1x per month","2008","Not Employed","higher education","378","0.316375856935832","0.289601642565878","0.343150071305787","3"
"Min 1x per month","2008","Employed","in school","27","","","","3"
"Min 1x per month","2008","Employed","inadequately","15","","","","3"
"Min 1x per month","2008","Employed","general elemantary","228","0.251407254825436","0.221875956854458","0.280938552796414","3"
"Min 1x per month","2008","Employed","middle vocational","1774","0.298659753847327","0.286972665910998","0.310346841783656","3"
"Min 1x per month","2008","Employed","vocational + Abi","255","0.308537052177593","0.277283079352782","0.339791025002405","3"
"Min 1x per month","2008","Employed","higher vocational","334","0.365381014792108","0.334904289083617","0.395857740500599","3"
"Min 1x per month","2008","Employed","higher education","1135","0.375727569345272","0.358505798122368","0.392949340568177","3"
"Min 1x per week","2008","Not Employed","in school","84","0.33282201479793","0.278209528232707","0.387434501363153","2"
"Min 1x per week","2008","Not Employed","inadequately","42","0.305391027349852","0.221935810269448","0.388846244430256","2"
"Min 1x per week","2008","Not Employed","general elemantary","495","0.40328458228399","0.375552320171431","0.431016844396549","2"
"Min 1x per week","2008","Not Employed","middle vocational","1472","0.374286116196397","0.358991689382439","0.389580543010354","2"
"Min 1x per week","2008","Not Employed","vocational + Abi","96","0.363704384151885","0.304775008221064","0.422633760082706","2"
"Min 1x per week","2008","Not Employed","higher vocational","171","0.38244072038536","0.337932857467239","0.42694858330348","2"
"Min 1x per week","2008","Not Employed","higher education","439","0.35613653163595","0.328568133772957","0.383704929498942","2"
"Min 1x per week","2008","Employed","in school","15","","","","2"
"Min 1x per week","2008","Employed","inadequately","33","0.426683494462622","0.31081930837633","0.542547680548913","2"
"Min 1x per week","2008","Employed","general elemantary","340","0.396179849457223","0.362885478186437","0.42947422072801","2"
"Min 1x per week","2008","Employed","middle vocational","2391","0.391758685051074","0.379293439027649","0.404223931074499","2"
"Min 1x per week","2008","Employed","vocational + Abi","350","0.425442452212831","0.391987971787543","0.458896932638119","2"
"Min 1x per week","2008","Employed","higher vocational","353","0.357852403053992","0.327512919263123","0.38819188684486","2"
"Min 1x per week","2008","Employed","higher education","953","0.299346921146995","0.28306172021211","0.315632122081879","2"
"Never","2008","Not Employed","in school","5","","","","5"
"Never","2008","Not Employed","inadequately","12","","","","5"
"Never","2008","Not Employed","general elemantary","49","0.0531392234605026","0.0404584272785326","0.0658200196424726","5"
"Never","2008","Not Employed","middle vocational","116","0.036788310310832","0.0308391010688686","0.0427375195527954","5"
"Never","2008","Not Employed","vocational + Abi","9","","","","5"
"Never","2008","Not Employed","higher vocational","16","","","","5"
"Never","2008","Not Employed","higher education","28","","","","5"
"Never","2008","Employed","in school","","","","","5"
"Never","2008","Employed","inadequately","3","","","","5"
"Never","2008","Employed","general elemantary","20","","","","5"
"Never","2008","Employed","middle vocational","88","0.0179196359318114","0.0145320393614101","0.0213072325022128","5"
"Never","2008","Employed","vocational + Abi","16","","","","5"
"Never","2008","Employed","higher vocational","12","","","","5"
"Never","2008","Employed","higher education","37","0.0196988948325796","0.0147574393953224","0.0246403502698368","5"
"Rarely","2008","Employed","in school","17","","","","4"
"Rarely","2008","Employed","inadequately","14","","","","4"
"Rarely","2008","Employed","general elemantary","163","0.242208881433742","0.213045316332422","0.271372446535062","4"
"Rarely","2008","Employed","middle vocational","1196","0.217418581014453","0.206885227154727","0.227951934874179","4"
"Rarely","2008","Employed","vocational + Abi","170","0.192551943612569","0.165871173510399","0.219232713714739","4"
"Rarely","2008","Employed","higher vocational","199","0.213791108329858","0.187843186411244","0.239739030248473","4"
"Rarely","2008","Employed","higher education","767","0.265824051482434","0.250114947326869","0.281533155638","4"
"Rarely","2008","Not Employed","in school","76","0.302305693172113","0.249080061154488","0.355531325189738","4"
"Rarely","2008","Not Employed","inadequately","17","","","","4"
"Rarely","2008","Not Employed","general elemantary","229","0.196741048471145","0.174267526701813","0.219214570240476","4"
"Rarely","2008","Not Employed","middle vocational","800","0.220794902589141","0.207686074595835","0.233903730582446","4"
"Rarely","2008","Not Employed","vocational + Abi","54","0.233078665430608","0.181287607857604","0.284869723003611","4"
"Rarely","2008","Not Employed","higher vocational","92","0.182916566743799","0.147510712659806","0.218322420827792","4"
"Rarely","2008","Not Employed","higher education","239","0.250309381112647","0.22536998262926","0.275248779596034","4"
"Daily","2009","Not Employed","in school","","","","","1"
"Daily","2009","Not Employed","inadequately","","","","","1"
"Daily","2009","Not Employed","general elemantary","","","","","1"
"Daily","2009","Not Employed","middle vocational","","","","","1"
"Daily","2009","Not Employed","vocational + Abi","","","","","1"
"Daily","2009","Not Employed","higher vocational","","","","","1"
"Daily","2009","Not Employed","higher education","","","","","1"
"Daily","2009","Employed","in school","","","","","1"
