"pli0081","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2003","Single parent ","vocational + Abi","13","","","","3"
"Min 1x per month","2003","1-pers.-HH","higher vocational","50","0.236191331945511","0.17980885991075","0.292573803980272","3"
"Min 1x per month","2003","1-pers.-HH","vocational + Abi","56","0.298843140335039","0.23121600418484","0.366470276485237","3"
"Min 1x per month","2003","(Married) couple without C. ","in school","1","","","","3"
"Min 1x per month","2003","Single parent ","middle vocational","138","0.241208685669645","0.20509171179343","0.277325659545861","3"
"Min 1x per month","2003","Couple + C. GT 16 ","inadequately","13","","","","3"
"Min 1x per month","2003","Couple + C. GT 16 ","general elemantary","153","0.300526961820825","0.261566913688064","0.339487009953585","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","higher vocational","46","0.380590430400175","0.292612640547147","0.468568220253202","3"
"Min 1x per month","2003","(Married) couple without C. ","inadequately","13","","","","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","inadequately","5","","","","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","general elemantary","91","0.32091296226827","0.267910467834386","0.373915456702154","3"
"Min 1x per week","2003","1-pers.-HH","in school","3","","","","2"
"Min 1x per week","2003","1-pers.-HH","inadequately","8","","","","2"
"Min 1x per week","2003","1-pers.-HH","general elemantary","183","0.439566798104318","0.392924726492463","0.486208869716174","2"
"Min 1x per week","2003","1-pers.-HH","middle vocational","649","0.405005754836674","0.380715973847687","0.429295535825662","2"
"Min 1x per week","2003","1-pers.-HH","vocational + Abi","62","0.304408386890788","0.236425871065445","0.372390902716131","2"
"Min 1x per week","2003","1-pers.-HH","higher vocational","89","0.429287187896291","0.363581552578274","0.494992823214307","2"
"Min 1x per week","2003","1-pers.-HH","higher education","180","0.330769921789239","0.290976463882792","0.370563379695685","2"
"Min 1x per week","2003","(Married) couple without C. ","in school","1","","","","2"
"Min 1x per week","2003","(Married) couple without C. ","inadequately","30","0.523839997137268","0.407669806936592","0.640010187337944","2"
"Min 1x per week","2003","(Married) couple without C. ","general elemantary","326","0.394150921323419","0.359879187748295","0.428422654898542","2"
"Min 1x per week","2003","(Married) couple without C. ","middle vocational","1612","0.400340043681789","0.38486311551968","0.415816971843897","2"
"Min 1x per week","2003","(Married) couple without C. ","vocational + Abi","143","0.424317275483756","0.371549340846086","0.477085210121427","2"
"Min 1x per week","2003","(Married) couple without C. ","higher vocational","227","0.391850523694171","0.351949912062578","0.431751135325763","2"
"Min 1x per week","2003","(Married) couple without C. ","higher education","607","0.341984686756053","0.319130255287059","0.364839118225048","2"
"Min 1x per week","2003","Single parent ","in school","24","","","","2"
"Min 1x per week","2003","Single parent ","inadequately","10","","","","2"
"Min 1x per week","2003","Single parent ","general elemantary","91","0.414321058285907","0.350933735879847","0.477708380691967","2"
"Min 1x per week","2003","Single parent ","middle vocational","207","0.355123504748207","0.314723474392905","0.395523535103509","2"
"Min 1x per week","2003","Single parent ","vocational + Abi","16","","","","2"
"Min 1x per week","2003","Single parent ","higher vocational","21","","","","2"
"Min 1x per week","2003","Single parent ","higher education","37","0.269430430402786","0.190703686899429","0.348157173906144","2"
"Min 1x per week","2003","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2003","Couple + C. LE 16 ","inadequately","21","","","","2"
"Min 1x per week","2003","Couple + C. LE 16 ","general elemantary","183","0.502785904463252","0.448343305554659","0.557228503371846","2"
"Min 1x per week","2003","Couple + C. LE 16 ","middle vocational","1061","0.473659699038486","0.452690314548775","0.494629083528197","2"
"Min 1x per week","2003","Couple + C. LE 16 ","vocational + Abi","162","0.488239937515354","0.435185618120702","0.541294256910007","2"
"Min 1x per week","2003","Couple + C. LE 16 ","higher vocational","192","0.438488672142562","0.392693650321258","0.484283693963866","2"
"Min 1x per week","2003","Couple + C. LE 16 ","higher education","360","0.348777386503252","0.319458061620783","0.378096711385721","2"
"Min 1x per week","2003","Couple + C. GT 16 ","in school","72","0.206208229427812","0.159643682162369","0.252772776693255","2"
"Min 1x per week","2003","Couple + C. GT 16 ","inadequately","25","","","","2"
"Min 1x per week","2003","Couple + C. GT 16 ","general elemantary","207","0.35077344562646","0.310222240376235","0.391324650876685","2"
"Min 1x per week","2003","Couple + C. GT 16 ","middle vocational","704","0.380488117563622","0.358777120020076","0.402199115107169","2"
"Min 1x per week","2003","Couple + C. GT 16 ","vocational + Abi","63","0.367705097724696","0.294574432986053","0.440835762463338","2"
"Min 1x per week","2003","Couple + C. GT 16 ","higher vocational","83","0.382818484834661","0.320803735202427","0.444833234466895","2"
"Min 1x per week","2003","Couple + C. GT 16 ","higher education","186","0.292518199289425","0.25781174835735","0.3272246502215","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","in school","71","0.278156047934963","0.22122810026848","0.335083995601446","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","inadequately","10","","","","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","general elemantary","115","0.375017630807505","0.320050928198783","0.429984333416226","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","middle vocational","253","0.344011894356437","0.309900092022222","0.378123696690651","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","higher education","89","0.34121402401427","0.285581136927154","0.396846911101386","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","vocational + Abi","25","","","","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","higher vocational","38","0.308214554687566","0.224545002979124","0.391884106396008","2"
"Never","2003","1-pers.-HH","in school","","","","","5"
"Never","2003","1-pers.-HH","inadequately","4","","","","5"
"Never","2003","1-pers.-HH","general elemantary","26","","","","5"
"Never","2003","1-pers.-HH","middle vocational","70","0.051723094814488","0.0407647122619795","0.0626814773669966","5"
"Never","2003","1-pers.-HH","vocational + Abi","8","","","","5"
"Never","2003","1-pers.-HH","higher vocational","11","","","","5"
"Never","2003","1-pers.-HH","higher education","23","","","","5"
"Never","2003","(Married) couple without C. ","in school","","","","","5"
"Never","2003","(Married) couple without C. ","inadequately","1","","","","5"
"Never","2003","(Married) couple without C. ","general elemantary","22","","","","5"
"Never","2003","(Married) couple without C. ","middle vocational","89","0.0238102507438348","0.0189944685988661","0.0286260328888034","5"
"Never","2003","(Married) couple without C. ","vocational + Abi","5","","","","5"
"Never","2003","(Married) couple without C. ","higher vocational","10","","","","5"
"Never","2003","(Married) couple without C. ","higher education","27","","","","5"
"Never","2003","Single parent ","in school","2","","","","5"
"Never","2003","Single parent ","inadequately","3","","","","5"
"Never","2003","Single parent ","general elemantary","12","","","","5"
"Never","2003","Single parent ","middle vocational","14","","","","5"
"Never","2003","Single parent ","vocational + Abi","2","","","","5"
"Never","2003","Single parent ","higher vocational","3","","","","5"
"Never","2003","Single parent ","higher education","3","","","","5"
"Never","2003","Couple + C. LE 16 ","in school","","","","","5"
"Never","2003","Couple + C. LE 16 ","inadequately","1","","","","5"
"Never","2003","Couple + C. LE 16 ","general elemantary","5","","","","5"
"Never","2003","Couple + C. LE 16 ","middle vocational","22","","","","5"
"Never","2003","Couple + C. LE 16 ","vocational + Abi","5","","","","5"
"Never","2003","Couple + C. LE 16 ","higher vocational","1","","","","5"
"Never","2003","Couple + C. LE 16 ","higher education","9","","","","5"
"Never","2003","Couple + C. GT 16 ","in school","11","","","","5"
"Never","2003","Couple + C. GT 16 ","inadequately","5","","","","5"
"Never","2003","Couple + C. GT 16 ","general elemantary","11","","","","5"
"Never","2003","Couple + C. GT 16 ","middle vocational","30","0.0194353265781021","0.013262011386084","0.0256086417701201","5"
"Never","2003","Couple + C. GT 16 ","vocational + Abi","3","","","","5"
"Never","2003","Couple + C. GT 16 ","higher vocational","4","","","","5"
"Never","2003","Couple + C. GT 16 ","higher education","13","","","","5"
"Never","2003","Couple + C. LE and GT 16","in school","5","","","","5"
"Never","2003","Couple + C. LE and GT 16","inadequately","4","","","","5"
"Never","2003","Couple + C. LE and GT 16","general elemantary","15","","","","5"
"Never","2003","Couple + C. LE and GT 16","middle vocational","19","","","","5"
"Never","2003","Couple + C. LE and GT 16","vocational + Abi","2","","","","5"
"Never","2003","Couple + C. LE and GT 16","higher vocational","1","","","","5"
"Never","2003","Couple + C. LE and GT 16","higher education","4","","","","5"
"Rarely","2003","(Married) couple without C. ","vocational + Abi","64","0.181717073361159","0.140546894637665","0.222887252084654","4"
"Rarely","2003","(Married) couple without C. ","higher vocational","107","0.197172917433501","0.164653046956877","0.229692787910125","4"
"Rarely","2003","(Married) couple without C. ","higher education","352","0.232710536718332","0.21235246063785","0.253068612798815","4"
"Rarely","2003","Single parent ","in school","16","","","","4"
"Rarely","2003","1-pers.-HH","in school","1","","","","4"
"Rarely","2003","1-pers.-HH","inadequately","6","","","","4"
"Rarely","2003","1-pers.-HH","general elemantary","65","0.158689941967087","0.124353427791953","0.193026456142221","4"
"Rarely","2003","1-pers.-HH","middle vocational","302","0.213546041618845","0.193268325754072","0.233823757483619","4"
"Rarely","2003","1-pers.-HH","vocational + Abi","38","0.270522920294319","0.204893341646852","0.336152498941785","4"
"Rarely","2003","1-pers.-HH","higher vocational","48","0.186304390175516","0.134619645508416","0.237989134842616","4"
"Rarely","2003","1-pers.-HH","higher education","138","0.247487514091596","0.210987380835907","0.283987647347284","4"
"Rarely","2003","(Married) couple without C. ","in school","","","","","4"
"Rarely","2003","(Married) couple without C. ","general elemantary","150","0.214212982833905","0.185439138288309","0.242986827379501","4"
"Rarely","2003","(Married) couple without C. ","middle vocational","693","0.202587163550141","0.189891210741939","0.215283116358344","4"
"Rarely","2003","Single parent ","inadequately","9","","","","4"
"Rarely","2003","Single parent ","general elemantary","57","0.239452032413204","0.184538843162","0.294365221664409","4"
"Rarely","2003","Single parent ","middle vocational","132","0.270322092265047","0.232828238842945","0.307815945687149","4"
"Rarely","2003","Single parent ","vocational + Abi","13","","","","4"
"Rarely","2003","Single parent ","higher vocational","7","","","","4"
"Rarely","2003","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2003","Couple + C. LE 16 ","inadequately","6","","","","4"
"Rarely","2003","Couple + C. LE 16 ","general elemantary","32","0.130159171165933","0.0935210775889316","0.166797264742935","4"
"Rarely","2003","Couple + C. LE 16 ","middle vocational","301","0.147485052970812","0.132593357083241","0.162376748858384","4"
"Rarely","2003","Couple + C. GT 16 ","higher education","186","0.313123902861907","0.277742631394391","0.348505174329424","4"
"Rarely","2003","Couple + C. LE and GT 16","in school","65","0.292213430014726","0.234435649147779","0.349991210881673","4"
"Rarely","2003","Couple + C. LE and GT 16","inadequately","7","","","","4"
"Rarely","2003","Couple + C. LE and GT 16","general elemantary","54","0.168015935233513","0.125566423429984","0.210465447037041","4"
"Rarely","2003","Couple + C. LE and GT 16","vocational + Abi","11","","","","4"
"Rarely","2003","Couple + C. LE and GT 16","higher vocational","26","","","","4"
"Rarely","2003","Couple + C. LE and GT 16","higher education","69","0.256587931164729","0.205339697014074","0.307836165315385","4"
"Rarely","2003","Couple + C. LE 16 ","higher vocational","66","0.123305787872876","0.0929615928431104","0.153649982902642","4"
"Rarely","2003","Couple + C. GT 16 ","inadequately","9","","","","4"
"Rarely","2003","Couple + C. GT 16 ","middle vocational","408","0.200948334396154","0.183029323046305","0.218867345746003","4"
"Rarely","2003","Couple + C. GT 16 ","vocational + Abi","38","0.218088323385305","0.155457962863197","0.280718683907413","4"
"Rarely","2003","Couple + C. LE 16 ","vocational + Abi","52","0.131498456969867","0.0956296834316115","0.167367230508122","4"
"Rarely","2003","Couple + C. GT 16 ","general elemantary","127","0.257889986944042","0.220715613222542","0.295064360665541","4"
"Rarely","2003","Single parent ","higher education","37","0.293085149079091","0.212315418386054","0.373854879772128","4"
"Rarely","2003","Couple + C. LE and GT 16","middle vocational","169","0.227402703632899","0.19730423786316","0.257501169402637","4"
"Rarely","2003","Couple + C. LE 16 ","higher education","227","0.21820783353688","0.192798346604744","0.243617320469017","4"
"Rarely","2003","Couple + C. GT 16 ","in school","84","0.285095010421912","0.233135139390038","0.337054881453786","4"
"Rarely","2003","Couple + C. GT 16 ","higher vocational","48","0.160074772959306","0.1132933045623","0.206856241356311","4"
"Rarely","2003","(Married) couple without C. ","inadequately","11","","","","4"
"Daily","2004","1-pers.-HH","in school","","","","","1"
"Daily","2004","1-pers.-HH","inadequately","","","","","1"
"Daily","2004","1-pers.-HH","general elemantary","","","","","1"
"Daily","2004","1-pers.-HH","middle vocational","","","","","1"
"Daily","2004","1-pers.-HH","vocational + Abi","","","","","1"
"Daily","2004","1-pers.-HH","higher vocational","","","","","1"
"Daily","2004","1-pers.-HH","higher education","","","","","1"
"Daily","2004","(Married) couple without C. ","in school","","","","","1"
"Daily","2004","(Married) couple without C. ","inadequately","","","","","1"
"Daily","2004","(Married) couple without C. ","general elemantary","","","","","1"
"Daily","2004","(Married) couple without C. ","middle vocational","","","","","1"
"Daily","2004","(Married) couple without C. ","vocational + Abi","","","","","1"
"Daily","2004","(Married) couple without C. ","higher vocational","","","","","1"
"Daily","2004","(Married) couple without C. ","higher education","","","","","1"
"Daily","2004","Single parent ","in school","","","","","1"
"Daily","2004","Single parent ","inadequately","","","","","1"
"Daily","2004","Single parent ","general elemantary","","","","","1"
"Daily","2004","Single parent ","middle vocational","","","","","1"
"Daily","2004","Single parent ","vocational + Abi","","","","","1"
"Daily","2004","Single parent ","higher vocational","","","","","1"
"Daily","2004","Single parent ","higher education","","","","","1"
"Daily","2004","Couple + C. LE 16 ","in school","","","","","1"
"Daily","2004","Couple + C. LE 16 ","inadequately","","","","","1"
"Daily","2004","Couple + C. LE 16 ","general elemantary","","","","","1"
"Daily","2004","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","2004","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","2004","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","2004","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","2004","Couple + C. GT 16 ","in school","","","","","1"
"Daily","2004","Couple + C. GT 16 ","inadequately","","","","","1"
"Daily","2004","Couple + C. GT 16 ","general elemantary","","","","","1"
"Daily","2004","Couple + C. GT 16 ","middle vocational","","","","","1"
"Daily","2004","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Daily","2004","Couple + C. GT 16 ","higher vocational","","","","","1"
"Daily","2004","Couple + C. GT 16 ","higher education","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","in school","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","inadequately","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","higher education","","","","","1"
"Min 1x per month","2004","1-pers.-HH","inadequately","","","","","3"
"Min 1x per month","2004","1-pers.-HH","in school","","","","","3"
"Min 1x per month","2004","1-pers.-HH","general elemantary","","","","","3"
"Min 1x per month","2004","1-pers.-HH","middle vocational","","","","","3"
"Min 1x per month","2004","1-pers.-HH","vocational + Abi","","","","","3"
"Min 1x per month","2004","1-pers.-HH","higher vocational","","","","","3"
"Min 1x per month","2004","1-pers.-HH","higher education","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","in school","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","inadequately","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","general elemantary","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","middle vocational","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","vocational + Abi","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","higher vocational","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","higher education","","","","","3"
"Min 1x per month","2004","Single parent ","in school","","","","","3"
"Min 1x per month","2004","Single parent ","inadequately","","","","","3"
"Min 1x per month","2004","Single parent ","general elemantary","","","","","3"
"Min 1x per month","2004","Single parent ","middle vocational","","","","","3"
"Min 1x per month","2004","Single parent ","vocational + Abi","","","","","3"
"Min 1x per month","2004","Single parent ","higher vocational","","","","","3"
"Min 1x per month","2004","Single parent ","higher education","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","inadequately","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","general elemantary","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","middle vocational","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","higher vocational","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","higher education","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","in school","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","inadequately","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","general elemantary","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","middle vocational","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","higher vocational","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","higher education","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","in school","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","inadequately","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","higher education","","","","","3"
"Min 1x per week","2004","1-pers.-HH","in school","","","","","2"
"Min 1x per week","2004","1-pers.-HH","inadequately","","","","","2"
"Min 1x per week","2004","1-pers.-HH","general elemantary","","","","","2"
"Min 1x per week","2004","1-pers.-HH","middle vocational","","","","","2"
"Min 1x per week","2004","1-pers.-HH","vocational + Abi","","","","","2"
"Min 1x per week","2004","1-pers.-HH","higher vocational","","","","","2"
"Min 1x per week","2004","1-pers.-HH","higher education","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","inadequately","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","general elemantary","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","middle vocational","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","vocational + Abi","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","higher vocational","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","higher education","","","","","2"
"Min 1x per week","2004","Single parent ","in school","","","","","2"
"Min 1x per week","2004","Single parent ","inadequately","","","","","2"
"Min 1x per week","2004","Single parent ","general elemantary","","","","","2"
"Min 1x per week","2004","Single parent ","middle vocational","","","","","2"
"Min 1x per week","2004","Single parent ","vocational + Abi","","","","","2"
"Min 1x per week","2004","Single parent ","higher vocational","","","","","2"
"Min 1x per week","2004","Single parent ","higher education","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","inadequately","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","general elemantary","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","middle vocational","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","higher vocational","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","higher education","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","in school","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","inadequately","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","general elemantary","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","middle vocational","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","higher vocational","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","higher education","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","in school","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","inadequately","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","middle vocational","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","higher education","","","","","2"
"Never","2004","1-pers.-HH","in school","","","","","5"
"Never","2004","1-pers.-HH","inadequately","","","","","5"
"Never","2004","1-pers.-HH","general elemantary","","","","","5"
"Never","2004","1-pers.-HH","middle vocational","","","","","5"
"Never","2004","1-pers.-HH","vocational + Abi","","","","","5"
"Never","2004","1-pers.-HH","higher vocational","","","","","5"
"Never","2004","1-pers.-HH","higher education","","","","","5"
"Never","2004","(Married) couple without C. ","in school","","","","","5"
"Never","2004","(Married) couple without C. ","inadequately","","","","","5"
"Never","2004","(Married) couple without C. ","general elemantary","","","","","5"
"Never","2004","(Married) couple without C. ","middle vocational","","","","","5"
"Never","2004","(Married) couple without C. ","vocational + Abi","","","","","5"
"Never","2004","(Married) couple without C. ","higher vocational","","","","","5"
"Never","2004","(Married) couple without C. ","higher education","","","","","5"
"Never","2004","Single parent ","in school","","","","","5"
"Never","2004","Single parent ","inadequately","","","","","5"
"Never","2004","Single parent ","general elemantary","","","","","5"
"Never","2004","Single parent ","middle vocational","","","","","5"
"Never","2004","Single parent ","vocational + Abi","","","","","5"
"Never","2004","Single parent ","higher vocational","","","","","5"
"Never","2004","Couple + C. LE 16 ","in school","","","","","5"
"Never","2004","Couple + C. LE 16 ","inadequately","","","","","5"
"Never","2004","Couple + C. LE 16 ","general elemantary","","","","","5"
"Never","2004","Couple + C. LE 16 ","middle vocational","","","","","5"
"Never","2004","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Never","2004","Couple + C. LE 16 ","higher vocational","","","","","5"
"Never","2004","Couple + C. LE 16 ","higher education","","","","","5"
"Never","2004","Couple + C. GT 16 ","in school","","","","","5"
"Never","2004","Couple + C. GT 16 ","inadequately","","","","","5"
"Never","2004","Couple + C. GT 16 ","general elemantary","","","","","5"
"Never","2004","Couple + C. GT 16 ","middle vocational","","","","","5"
"Never","2004","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Never","2004","Couple + C. GT 16 ","higher education","","","","","5"
"Never","2004","Couple + C. LE and GT 16","in school","","","","","5"
"Never","2004","Couple + C. LE and GT 16","inadequately","","","","","5"
"Never","2004","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Never","2004","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Never","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Never","2004","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Never","2004","Couple + C. LE and GT 16","higher education","","","","","5"
"Never","2004","Single parent ","higher education","","","","","5"
"Never","2004","Couple + C. GT 16 ","higher vocational","","","","","5"
"Rarely","2004","1-pers.-HH","in school","","","","","4"
"Rarely","2004","1-pers.-HH","inadequately","","","","","4"
"Rarely","2004","1-pers.-HH","general elemantary","","","","","4"
"Rarely","2004","1-pers.-HH","middle vocational","","","","","4"
"Rarely","2004","1-pers.-HH","vocational + Abi","","","","","4"
"Rarely","2004","1-pers.-HH","higher vocational","","","","","4"
"Rarely","2004","1-pers.-HH","higher education","","","","","4"
"Rarely","2004","(Married) couple without C. ","in school","","","","","4"
"Rarely","2004","(Married) couple without C. ","inadequately","","","","","4"
"Rarely","2004","(Married) couple without C. ","general elemantary","","","","","4"
"Rarely","2004","(Married) couple without C. ","middle vocational","","","","","4"
"Rarely","2004","(Married) couple without C. ","vocational + Abi","","","","","4"
"Rarely","2004","(Married) couple without C. ","higher vocational","","","","","4"
"Rarely","2004","(Married) couple without C. ","higher education","","","","","4"
"Rarely","2004","Single parent ","in school","","","","","4"
"Rarely","2004","Single parent ","inadequately","","","","","4"
"Rarely","2004","Single parent ","general elemantary","","","","","4"
"Rarely","2004","Single parent ","middle vocational","","","","","4"
"Rarely","2004","Single parent ","vocational + Abi","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","inadequately","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","general elemantary","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","middle vocational","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","higher vocational","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","higher education","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","in school","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","inadequately","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","general elemantary","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","middle vocational","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","higher education","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","in school","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","inadequately","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Rarely","2004","Single parent ","higher vocational","","","","","4"
"Rarely","2004","Single parent ","higher education","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","higher vocational","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","higher education","","","","","4"
"Daily","2005","(Married) couple without C. ","inadequately","","","","","1"
"Daily","2005","Couple + C. LE 16 ","in school","","","","","1"
"Daily","2005","1-pers.-HH","in school","","","","","1"
"Daily","2005","1-pers.-HH","inadequately","","","","","1"
"Daily","2005","1-pers.-HH","general elemantary","","","","","1"
"Daily","2005","1-pers.-HH","middle vocational","","","","","1"
"Daily","2005","1-pers.-HH","vocational + Abi","","","","","1"
"Daily","2005","1-pers.-HH","higher vocational","","","","","1"
"Daily","2005","1-pers.-HH","higher education","","","","","1"
"Daily","2005","(Married) couple without C. ","in school","","","","","1"
"Daily","2005","(Married) couple without C. ","general elemantary","","","","","1"
"Daily","2005","(Married) couple without C. ","middle vocational","","","","","1"
"Daily","2005","(Married) couple without C. ","vocational + Abi","","","","","1"
"Daily","2005","(Married) couple without C. ","higher vocational","","","","","1"
"Daily","2005","(Married) couple without C. ","higher education","","","","","1"
"Daily","2005","Single parent ","in school","","","","","1"
"Daily","2005","Single parent ","inadequately","","","","","1"
"Daily","2005","Single parent ","general elemantary","","","","","1"
"Daily","2005","Single parent ","middle vocational","","","","","1"
"Daily","2005","Single parent ","vocational + Abi","","","","","1"
"Daily","2005","Single parent ","higher vocational","","","","","1"
"Daily","2005","Single parent ","higher education","","","","","1"
"Daily","2005","Couple + C. LE 16 ","inadequately","","","","","1"
"Daily","2005","Couple + C. LE 16 ","general elemantary","","","","","1"
"Daily","2005","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","2005","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","2005","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","2005","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","2005","Couple + C. GT 16 ","in school","","","","","1"
"Daily","2005","Couple + C. GT 16 ","inadequately","","","","","1"
"Daily","2005","Couple + C. GT 16 ","general elemantary","","","","","1"
