"pli0081","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2004","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2004","direct migration background","higher education","","","","","3"
"Min 1x per month","2004","no migration background","in school","","","","","3"
"Min 1x per month","2004","no migration background","inadequately","","","","","3"
"Min 1x per month","2004","no migration background","general elemantary","","","","","3"
"Min 1x per month","2004","no migration background","middle vocational","","","","","3"
"Min 1x per month","2004","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2004","no migration background","higher vocational","","","","","3"
"Min 1x per month","2004","no migration background","higher education","","","","","3"
"Min 1x per week","2004","indirect migration background","higher education","","","","","2"
"Min 1x per week","2004","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2004","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2004","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2004","indirect migration background","in school","","","","","2"
"Min 1x per week","2004","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2004","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2004","direct migration background","in school","","","","","2"
"Min 1x per week","2004","direct migration background","inadequately","","","","","2"
"Min 1x per week","2004","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2004","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2004","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2004","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2004","direct migration background","higher education","","","","","2"
"Min 1x per week","2004","no migration background","in school","","","","","2"
"Min 1x per week","2004","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2004","no migration background","higher vocational","","","","","2"
"Min 1x per week","2004","no migration background","higher education","","","","","2"
"Min 1x per week","2004","no migration background","inadequately","","","","","2"
"Min 1x per week","2004","no migration background","general elemantary","","","","","2"
"Min 1x per week","2004","no migration background","middle vocational","","","","","2"
"Never","2004","indirect migration background","higher vocational","","","","","5"
"Never","2004","indirect migration background","middle vocational","","","","","5"
"Never","2004","indirect migration background","vocational + Abi","","","","","5"
"Never","2004","indirect migration background","higher education","","","","","5"
"Never","2004","direct migration background","middle vocational","","","","","5"
"Never","2004","direct migration background","vocational + Abi","","","","","5"
"Never","2004","indirect migration background","in school","","","","","5"
"Never","2004","indirect migration background","inadequately","","","","","5"
"Never","2004","indirect migration background","general elemantary","","","","","5"
"Never","2004","direct migration background","in school","","","","","5"
"Never","2004","direct migration background","inadequately","","","","","5"
"Never","2004","direct migration background","general elemantary","","","","","5"
"Never","2004","direct migration background","higher vocational","","","","","5"
"Never","2004","direct migration background","higher education","","","","","5"
"Never","2004","no migration background","in school","","","","","5"
"Never","2004","no migration background","inadequately","","","","","5"
"Never","2004","no migration background","general elemantary","","","","","5"
"Never","2004","no migration background","middle vocational","","","","","5"
"Never","2004","no migration background","vocational + Abi","","","","","5"
"Never","2004","no migration background","higher vocational","","","","","5"
"Never","2004","no migration background","higher education","","","","","5"
"Rarely","2004","indirect migration background","in school","","","","","4"
"Rarely","2004","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2004","indirect migration background","higher vocational","","","","","4"
"Rarely","2004","indirect migration background","inadequately","","","","","4"
"Rarely","2004","indirect migration background","general elemantary","","","","","4"
"Rarely","2004","indirect migration background","middle vocational","","","","","4"
"Rarely","2004","indirect migration background","higher education","","","","","4"
"Rarely","2004","direct migration background","in school","","","","","4"
"Rarely","2004","direct migration background","inadequately","","","","","4"
"Rarely","2004","direct migration background","general elemantary","","","","","4"
"Rarely","2004","direct migration background","middle vocational","","","","","4"
"Rarely","2004","direct migration background","vocational + Abi","","","","","4"
"Rarely","2004","direct migration background","higher vocational","","","","","4"
"Rarely","2004","direct migration background","higher education","","","","","4"
"Rarely","2004","no migration background","higher vocational","","","","","4"
"Rarely","2004","no migration background","higher education","","","","","4"
"Rarely","2004","no migration background","vocational + Abi","","","","","4"
"Rarely","2004","no migration background","middle vocational","","","","","4"
"Rarely","2004","no migration background","general elemantary","","","","","4"
"Rarely","2004","no migration background","inadequately","","","","","4"
"Rarely","2004","no migration background","in school","","","","","4"
"Daily","2005","indirect migration background","in school","","","","","1"
"Daily","2005","indirect migration background","inadequately","","","","","1"
"Daily","2005","indirect migration background","general elemantary","","","","","1"
"Daily","2005","indirect migration background","middle vocational","","","","","1"
"Daily","2005","indirect migration background","vocational + Abi","","","","","1"
"Daily","2005","indirect migration background","higher vocational","","","","","1"
"Daily","2005","indirect migration background","higher education","","","","","1"
"Daily","2005","direct migration background","in school","","","","","1"
"Daily","2005","direct migration background","inadequately","","","","","1"
"Daily","2005","direct migration background","vocational + Abi","","","","","1"
"Daily","2005","direct migration background","higher vocational","","","","","1"
"Daily","2005","direct migration background","higher education","","","","","1"
"Daily","2005","no migration background","vocational + Abi","","","","","1"
"Daily","2005","no migration background","higher vocational","","","","","1"
"Daily","2005","no migration background","higher education","","","","","1"
"Daily","2005","direct migration background","general elemantary","","","","","1"
"Daily","2005","direct migration background","middle vocational","","","","","1"
"Daily","2005","no migration background","in school","","","","","1"
"Daily","2005","no migration background","general elemantary","","","","","1"
"Daily","2005","no migration background","middle vocational","","","","","1"
"Daily","2005","no migration background","inadequately","","","","","1"
"Min 1x per month","2005","indirect migration background","in school","","","","","3"
"Min 1x per month","2005","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2005","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2005","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2005","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2005","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2005","indirect migration background","higher education","","","","","3"
"Min 1x per month","2005","direct migration background","in school","","","","","3"
"Min 1x per month","2005","direct migration background","inadequately","","","","","3"
"Min 1x per month","2005","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2005","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2005","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2005","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2005","direct migration background","higher education","","","","","3"
"Min 1x per month","2005","no migration background","general elemantary","","","","","3"
"Min 1x per month","2005","no migration background","middle vocational","","","","","3"
"Min 1x per month","2005","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2005","no migration background","higher vocational","","","","","3"
"Min 1x per month","2005","no migration background","higher education","","","","","3"
"Min 1x per month","2005","no migration background","in school","","","","","3"
"Min 1x per month","2005","no migration background","inadequately","","","","","3"
"Min 1x per week","2005","indirect migration background","higher education","","","","","2"
"Min 1x per week","2005","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2005","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2005","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2005","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2005","indirect migration background","in school","","","","","2"
"Min 1x per week","2005","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2005","direct migration background","in school","","","","","2"
"Min 1x per week","2005","direct migration background","inadequately","","","","","2"
"Min 1x per week","2005","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2005","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2005","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2005","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2005","direct migration background","higher education","","","","","2"
"Min 1x per week","2005","no migration background","in school","","","","","2"
"Min 1x per week","2005","no migration background","middle vocational","","","","","2"
"Min 1x per week","2005","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2005","no migration background","higher vocational","","","","","2"
"Min 1x per week","2005","no migration background","inadequately","","","","","2"
"Min 1x per week","2005","no migration background","general elemantary","","","","","2"
"Min 1x per week","2005","no migration background","higher education","","","","","2"
"Never","2005","indirect migration background","in school","","","","","5"
"Never","2005","indirect migration background","inadequately","","","","","5"
"Never","2005","indirect migration background","general elemantary","","","","","5"
"Never","2005","indirect migration background","middle vocational","","","","","5"
"Never","2005","indirect migration background","vocational + Abi","","","","","5"
"Never","2005","indirect migration background","higher vocational","","","","","5"
"Never","2005","indirect migration background","higher education","","","","","5"
"Never","2005","direct migration background","in school","","","","","5"
"Never","2005","direct migration background","inadequately","","","","","5"
"Never","2005","direct migration background","general elemantary","","","","","5"
"Never","2005","direct migration background","middle vocational","","","","","5"
"Never","2005","direct migration background","vocational + Abi","","","","","5"
"Never","2005","direct migration background","higher vocational","","","","","5"
"Never","2005","direct migration background","higher education","","","","","5"
"Never","2005","no migration background","in school","","","","","5"
"Never","2005","no migration background","inadequately","","","","","5"
"Never","2005","no migration background","general elemantary","","","","","5"
"Never","2005","no migration background","middle vocational","","","","","5"
"Never","2005","no migration background","vocational + Abi","","","","","5"
"Never","2005","no migration background","higher vocational","","","","","5"
"Never","2005","no migration background","higher education","","","","","5"
"Rarely","2005","indirect migration background","middle vocational","","","","","4"
"Rarely","2005","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2005","indirect migration background","higher vocational","","","","","4"
"Rarely","2005","indirect migration background","in school","","","","","4"
"Rarely","2005","indirect migration background","inadequately","","","","","4"
"Rarely","2005","indirect migration background","general elemantary","","","","","4"
"Rarely","2005","indirect migration background","higher education","","","","","4"
"Rarely","2005","direct migration background","in school","","","","","4"
"Rarely","2005","direct migration background","inadequately","","","","","4"
"Rarely","2005","direct migration background","general elemantary","","","","","4"
"Rarely","2005","direct migration background","middle vocational","","","","","4"
"Rarely","2005","direct migration background","vocational + Abi","","","","","4"
"Rarely","2005","direct migration background","higher vocational","","","","","4"
"Rarely","2005","direct migration background","higher education","","","","","4"
"Rarely","2005","no migration background","vocational + Abi","","","","","4"
"Rarely","2005","no migration background","higher vocational","","","","","4"
"Rarely","2005","no migration background","higher education","","","","","4"
"Rarely","2005","no migration background","general elemantary","","","","","4"
"Rarely","2005","no migration background","middle vocational","","","","","4"
"Rarely","2005","no migration background","inadequately","","","","","4"
"Rarely","2005","no migration background","in school","","","","","4"
"Daily","2006","indirect migration background","in school","","","","","1"
"Daily","2006","indirect migration background","inadequately","","","","","1"
"Daily","2006","indirect migration background","general elemantary","","","","","1"
"Daily","2006","indirect migration background","middle vocational","","","","","1"
"Daily","2006","indirect migration background","vocational + Abi","","","","","1"
"Daily","2006","indirect migration background","higher vocational","","","","","1"
"Daily","2006","indirect migration background","higher education","","","","","1"
"Daily","2006","direct migration background","in school","","","","","1"
"Daily","2006","direct migration background","inadequately","","","","","1"
"Daily","2006","direct migration background","vocational + Abi","","","","","1"
"Daily","2006","direct migration background","higher vocational","","","","","1"
"Daily","2006","direct migration background","higher education","","","","","1"
"Daily","2006","no migration background","higher vocational","","","","","1"
"Daily","2006","no migration background","higher education","","","","","1"
"Daily","2006","direct migration background","general elemantary","","","","","1"
"Daily","2006","direct migration background","middle vocational","","","","","1"
"Daily","2006","no migration background","vocational + Abi","","","","","1"
"Daily","2006","no migration background","middle vocational","","","","","1"
"Daily","2006","no migration background","general elemantary","","","","","1"
"Daily","2006","no migration background","inadequately","","","","","1"
"Daily","2006","no migration background","in school","","","","","1"
"Min 1x per month","2006","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2006","indirect migration background","higher education","","","","","3"
"Min 1x per month","2006","direct migration background","in school","","","","","3"
"Min 1x per month","2006","direct migration background","inadequately","","","","","3"
"Min 1x per month","2006","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2006","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2006","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2006","direct migration background","higher education","","","","","3"
"Min 1x per month","2006","indirect migration background","in school","","","","","3"
"Min 1x per month","2006","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2006","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2006","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2006","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","no migration background","in school","","","","","3"
"Min 1x per month","2006","no migration background","inadequately","","","","","3"
"Min 1x per month","2006","no migration background","general elemantary","","","","","3"
"Min 1x per month","2006","no migration background","middle vocational","","","","","3"
"Min 1x per month","2006","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2006","no migration background","higher vocational","","","","","3"
"Min 1x per month","2006","no migration background","higher education","","","","","3"
"Min 1x per week","2006","indirect migration background","higher education","","","","","2"
"Min 1x per week","2006","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2006","direct migration background","in school","","","","","2"
"Min 1x per week","2006","direct migration background","inadequately","","","","","2"
"Min 1x per week","2006","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2006","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2006","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","indirect migration background","in school","","","","","2"
"Min 1x per week","2006","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2006","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2006","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2006","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2006","direct migration background","higher education","","","","","2"
"Min 1x per week","2006","no migration background","in school","","","","","2"
"Min 1x per week","2006","no migration background","inadequately","","","","","2"
"Min 1x per week","2006","no migration background","general elemantary","","","","","2"
"Min 1x per week","2006","no migration background","middle vocational","","","","","2"
"Min 1x per week","2006","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2006","no migration background","higher vocational","","","","","2"
"Min 1x per week","2006","no migration background","higher education","","","","","2"
"Never","2006","direct migration background","middle vocational","","","","","5"
"Never","2006","direct migration background","vocational + Abi","","","","","5"
"Never","2006","direct migration background","higher vocational","","","","","5"
"Never","2006","indirect migration background","higher education","","","","","5"
"Never","2006","direct migration background","in school","","","","","5"
"Never","2006","direct migration background","inadequately","","","","","5"
"Never","2006","direct migration background","general elemantary","","","","","5"
"Never","2006","direct migration background","higher education","","","","","5"
"Never","2006","indirect migration background","in school","","","","","5"
"Never","2006","indirect migration background","inadequately","","","","","5"
"Never","2006","indirect migration background","general elemantary","","","","","5"
"Never","2006","indirect migration background","middle vocational","","","","","5"
"Never","2006","indirect migration background","vocational + Abi","","","","","5"
"Never","2006","indirect migration background","higher vocational","","","","","5"
"Never","2006","no migration background","middle vocational","","","","","5"
"Never","2006","no migration background","vocational + Abi","","","","","5"
"Never","2006","no migration background","higher vocational","","","","","5"
"Never","2006","no migration background","higher education","","","","","5"
"Never","2006","no migration background","in school","","","","","5"
"Never","2006","no migration background","inadequately","","","","","5"
"Never","2006","no migration background","general elemantary","","","","","5"
"Rarely","2006","indirect migration background","in school","","","","","4"
"Rarely","2006","indirect migration background","inadequately","","","","","4"
"Rarely","2006","indirect migration background","general elemantary","","","","","4"
"Rarely","2006","indirect migration background","middle vocational","","","","","4"
"Rarely","2006","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2006","indirect migration background","higher vocational","","","","","4"
"Rarely","2006","indirect migration background","higher education","","","","","4"
"Rarely","2006","direct migration background","in school","","","","","4"
"Rarely","2006","direct migration background","inadequately","","","","","4"
"Rarely","2006","direct migration background","general elemantary","","","","","4"
"Rarely","2006","direct migration background","middle vocational","","","","","4"
"Rarely","2006","direct migration background","vocational + Abi","","","","","4"
"Rarely","2006","direct migration background","higher vocational","","","","","4"
"Rarely","2006","direct migration background","higher education","","","","","4"
"Rarely","2006","no migration background","vocational + Abi","","","","","4"
"Rarely","2006","no migration background","higher vocational","","","","","4"
"Rarely","2006","no migration background","higher education","","","","","4"
"Rarely","2006","no migration background","in school","","","","","4"
"Rarely","2006","no migration background","middle vocational","","","","","4"
"Rarely","2006","no migration background","inadequately","","","","","4"
"Rarely","2006","no migration background","general elemantary","","","","","4"
"Daily","2007","indirect migration background","in school","","","","","1"
"Daily","2007","indirect migration background","inadequately","","","","","1"
"Daily","2007","indirect migration background","general elemantary","","","","","1"
"Daily","2007","indirect migration background","middle vocational","","","","","1"
"Daily","2007","indirect migration background","vocational + Abi","","","","","1"
"Daily","2007","indirect migration background","higher vocational","","","","","1"
"Daily","2007","indirect migration background","higher education","","","","","1"
"Daily","2007","direct migration background","in school","","","","","1"
"Daily","2007","direct migration background","inadequately","","","","","1"
"Daily","2007","direct migration background","middle vocational","","","","","1"
"Daily","2007","direct migration background","vocational + Abi","","","","","1"
"Daily","2007","direct migration background","higher vocational","","","","","1"
"Daily","2007","direct migration background","higher education","","","","","1"
"Daily","2007","no migration background","higher vocational","","","","","1"
"Daily","2007","no migration background","higher education","","","","","1"
"Daily","2007","no migration background","middle vocational","","","","","1"
"Daily","2007","no migration background","vocational + Abi","","","","","1"
"Daily","2007","direct migration background","general elemantary","","","","","1"
"Daily","2007","no migration background","inadequately","","","","","1"
"Daily","2007","no migration background","in school","","","","","1"
"Daily","2007","no migration background","general elemantary","","","","","1"
"Min 1x per month","2007","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2007","indirect migration background","higher education","","","","","3"
"Min 1x per month","2007","direct migration background","in school","","","","","3"
"Min 1x per month","2007","direct migration background","inadequately","","","","","3"
"Min 1x per month","2007","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2007","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2007","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2007","direct migration background","higher education","","","","","3"
"Min 1x per month","2007","indirect migration background","in school","","","","","3"
"Min 1x per month","2007","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2007","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2007","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2007","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","no migration background","in school","","","","","3"
"Min 1x per month","2007","no migration background","inadequately","","","","","3"
"Min 1x per month","2007","no migration background","general elemantary","","","","","3"
"Min 1x per month","2007","no migration background","middle vocational","","","","","3"
"Min 1x per month","2007","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2007","no migration background","higher vocational","","","","","3"
"Min 1x per month","2007","no migration background","higher education","","","","","3"
"Min 1x per week","2007","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2007","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","indirect migration background","higher education","","","","","2"
"Min 1x per week","2007","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2007","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2007","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","indirect migration background","in school","","","","","2"
"Min 1x per week","2007","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2007","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2007","direct migration background","in school","","","","","2"
"Min 1x per week","2007","direct migration background","inadequately","","","","","2"
"Min 1x per week","2007","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2007","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2007","direct migration background","higher education","","","","","2"
"Min 1x per week","2007","no migration background","in school","","","","","2"
"Min 1x per week","2007","no migration background","inadequately","","","","","2"
"Min 1x per week","2007","no migration background","higher vocational","","","","","2"
"Min 1x per week","2007","no migration background","higher education","","","","","2"
"Min 1x per week","2007","no migration background","general elemantary","","","","","2"
"Min 1x per week","2007","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2007","no migration background","middle vocational","","","","","2"
"Never","2007","direct migration background","in school","","","","","5"
"Never","2007","direct migration background","inadequately","","","","","5"
"Never","2007","direct migration background","general elemantary","","","","","5"
"Never","2007","direct migration background","middle vocational","","","","","5"
"Never","2007","direct migration background","vocational + Abi","","","","","5"
"Never","2007","direct migration background","higher vocational","","","","","5"
"Never","2007","indirect migration background","higher education","","","","","5"
"Never","2007","direct migration background","higher education","","","","","5"
"Never","2007","indirect migration background","in school","","","","","5"
"Never","2007","indirect migration background","inadequately","","","","","5"
"Never","2007","indirect migration background","general elemantary","","","","","5"
"Never","2007","indirect migration background","middle vocational","","","","","5"
"Never","2007","indirect migration background","vocational + Abi","","","","","5"
"Never","2007","indirect migration background","higher vocational","","","","","5"
"Never","2007","no migration background","in school","","","","","5"
"Never","2007","no migration background","inadequately","","","","","5"
"Never","2007","no migration background","general elemantary","","","","","5"
"Never","2007","no migration background","middle vocational","","","","","5"
"Never","2007","no migration background","vocational + Abi","","","","","5"
"Never","2007","no migration background","higher vocational","","","","","5"
"Never","2007","no migration background","higher education","","","","","5"
"Rarely","2007","indirect migration background","in school","","","","","4"
"Rarely","2007","indirect migration background","inadequately","","","","","4"
"Rarely","2007","indirect migration background","general elemantary","","","","","4"
"Rarely","2007","indirect migration background","middle vocational","","","","","4"
"Rarely","2007","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2007","indirect migration background","higher vocational","","","","","4"
"Rarely","2007","indirect migration background","higher education","","","","","4"
"Rarely","2007","direct migration background","in school","","","","","4"
"Rarely","2007","direct migration background","inadequately","","","","","4"
"Rarely","2007","direct migration background","general elemantary","","","","","4"
"Rarely","2007","direct migration background","middle vocational","","","","","4"
"Rarely","2007","direct migration background","vocational + Abi","","","","","4"
"Rarely","2007","direct migration background","higher vocational","","","","","4"
"Rarely","2007","direct migration background","higher education","","","","","4"
"Rarely","2007","no migration background","vocational + Abi","","","","","4"
"Rarely","2007","no migration background","middle vocational","","","","","4"
"Rarely","2007","no migration background","higher vocational","","","","","4"
"Rarely","2007","no migration background","higher education","","","","","4"
"Rarely","2007","no migration background","in school","","","","","4"
"Rarely","2007","no migration background","general elemantary","","","","","4"
"Rarely","2007","no migration background","inadequately","","","","","4"
"Daily","2008","indirect migration background","in school","3","","","","1"
"Daily","2008","indirect migration background","inadequately","1","","","","1"
"Daily","2008","indirect migration background","general elemantary","15","","","","1"
"Daily","2008","indirect migration background","middle vocational","24","","","","1"
"Daily","2008","indirect migration background","vocational + Abi","3","","","","1"
"Daily","2008","indirect migration background","higher vocational","6","","","","1"
"Daily","2008","indirect migration background","higher education","4","","","","1"
"Daily","2008","direct migration background","vocational + Abi","14","","","","1"
"Daily","2008","direct migration background","higher vocational","5","","","","1"
"Daily","2008","direct migration background","higher education","13","","","","1"
"Daily","2008","direct migration background","in school","","","","","1"
"Daily","2008","direct migration background","inadequately","23","","","","1"
"Daily","2008","direct migration background","general elemantary","60","0.102692331293326","0.0740008111006191","0.131383851486032","1"
"Daily","2008","direct migration background","middle vocational","78","0.0871537547828339","0.0664356530108927","0.107871856554775","1"
"Daily","2008","no migration background","higher vocational","94","0.0710977926545601","0.0569472583082769","0.0852483270008434","1"
"Daily","2008","no migration background","higher education","204","0.0425243102622279","0.0361069986555353","0.0489416218689205","1"
"Daily","2008","no migration background","in school","17","","","","1"
"Daily","2008","no migration background","vocational + Abi","46","0.0543691724981378","0.0392236699739632","0.0695146750223124","1"
"Daily","2008","no migration background","middle vocational","733","0.0834239221600955","0.0776153642861081","0.0892324800340829","1"
"Daily","2008","no migration background","general elemantary","170","0.115298999169127","0.0988201851038844","0.131777813234369","1"
"Daily","2008","no migration background","inadequately","8","","","","1"
"Min 1x per month","2008","direct migration background","in school","3","","","","3"
"Min 1x per month","2008","direct migration background","inadequately","14","","","","3"
"Min 1x per month","2008","direct migration background","general elemantary","80","0.165908756014899","0.130748235332502","0.201069276697297","3"
"Min 1x per month","2008","direct migration background","middle vocational","160","0.232620504847615","0.201586545538129","0.2636544641571","3"
"Min 1x per month","2008","direct migration background","vocational + Abi","47","0.213251753592119","0.15546428986263","0.271039217321607","3"
"Min 1x per month","2008","direct migration background","higher vocational","31","0.28792427605383","0.20480573776809","0.371042814339569","3"
"Min 1x per month","2008","direct migration background","higher education","103","0.36833090072338","0.31489417789741","0.42176762354935","3"
"Min 1x per month","2008","indirect migration background","in school","16","","","","3"
"Min 1x per month","2008","indirect migration background","inadequately","3","","","","3"
"Min 1x per month","2008","indirect migration background","general elemantary","45","0.255860637498958","0.187823125283154","0.323898149714763","3"
"Min 1x per month","2008","indirect migration background","middle vocational","74","0.279170493508204","0.229943446491283","0.328397540525124","3"
"Min 1x per month","2008","indirect migration background","vocational + Abi","9","","","","3"
"Min 1x per month","2008","indirect migration background","higher vocational","7","","","","3"
"Min 1x per month","2008","indirect migration background","higher education","24","","","","3"
"Min 1x per month","2008","no migration background","in school","115","0.377431410013699","0.321640722319021","0.433222097708377","3"
"Min 1x per month","2008","no migration background","inadequately","17","","","","3"
"Min 1x per month","2008","no migration background","general elemantary","365","0.245253291804016","0.223054825916756","0.267451757691276","3"
"Min 1x per month","2008","no migration background","middle vocational","2605","0.293933552964489","0.284364121669799","0.30350298425918","3"
"Min 1x per month","2008","no migration background","vocational + Abi","281","0.327465627363206","0.296119303343653","0.358811951382759","3"
"Min 1x per month","2008","no migration background","higher vocational","431","0.336111645196043","0.310101121953334","0.362122168438752","3"
"Min 1x per month","2008","no migration background","higher education","1386","0.361307798991056","0.346030200738589","0.376585397243524","3"
"Min 1x per week","2008","direct migration background","vocational + Abi","91","0.458629092726676","0.38833032805152","0.528927857401831","2"
"Min 1x per week","2008","direct migration background","higher vocational","57","0.50031981684121","0.408536112660439","0.59210352102198","2"
"Min 1x per week","2008","indirect migration background","middle vocational","164","0.476239924933063","0.421433453118598","0.531046396747529","2"
"Min 1x per week","2008","indirect migration background","vocational + Abi","20","","","","2"
"Min 1x per week","2008","indirect migration background","higher vocational","15","","","","2"
"Min 1x per week","2008","indirect migration background","higher education","29","","","","2"
"Min 1x per week","2008","direct migration background","in school","4","","","","2"
"Min 1x per week","2008","direct migration background","inadequately","43","0.378920599890022","0.284311028576521","0.473530171203522","2"
"Min 1x per week","2008","direct migration background","general elemantary","205","0.492779270598422","0.445525270752731","0.540033270444112","2"
"Min 1x per week","2008","direct migration background","middle vocational","334","0.452456630991585","0.415896660643881","0.489016601339288","2"
"Min 1x per week","2008","direct migration background","higher education","106","0.291652690772575","0.2412989151572","0.342006466387949","2"
"Min 1x per week","2008","indirect migration background","in school","16","","","","2"
"Min 1x per week","2008","indirect migration background","inadequately","4","","","","2"
"Min 1x per week","2008","indirect migration background","general elemantary","69","0.421836056120271","0.344831415449336","0.498840696791205","2"
"Min 1x per week","2008","no migration background","in school","79","0.288557672971226","0.236409961314033","0.340705384628419","2"
"Min 1x per week","2008","no migration background","inadequately","28","","","","2"
"Min 1x per week","2008","no migration background","general elemantary","561","0.365943965374108","0.341090552158087","0.390797378590129","2"
"Min 1x per week","2008","no migration background","middle vocational","3365","0.373459525730363","0.36329855744053","0.383620494020196","2"
"Min 1x per week","2008","no migration background","vocational + Abi","335","0.396961222637296","0.364280385148184","0.429642060126409","2"
"Min 1x per week","2008","no migration background","higher vocational","452","0.355263710262623","0.328910940666648","0.381616479858599","2"
"Min 1x per week","2008","no migration background","higher education","1257","0.317371495266776","0.302568596147482","0.332174394386069","2"
"Never","2008","direct migration background","in school","","","","","5"
"Never","2008","direct migration background","inadequately","10","","","","5"
"Never","2008","direct migration background","general elemantary","17","","","","5"
"Never","2008","direct migration background","middle vocational","20","","","","5"
"Never","2008","direct migration background","vocational + Abi","6","","","","5"
"Never","2008","indirect migration background","higher vocational","","","","","5"
"Never","2008","indirect migration background","higher education","2","","","","5"
"Never","2008","direct migration background","higher vocational","3","","","","5"
"Never","2008","direct migration background","higher education","15","","","","5"
"Never","2008","indirect migration background","in school","1","","","","5"
"Never","2008","indirect migration background","inadequately","","","","","5"
"Never","2008","indirect migration background","general elemantary","5","","","","5"
"Never","2008","indirect migration background","middle vocational","5","","","","5"
"Never","2008","indirect migration background","vocational + Abi","","","","","5"
"Never","2008","no migration background","in school","4","","","","5"
"Never","2008","no migration background","inadequately","5","","","","5"
"Never","2008","no migration background","general elemantary","47","0.0458970028970181","0.0350999626835799","0.0566940431104563","5"
