"pli0081","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2007","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2007","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2007","indirect migration background","(0) in school","","","",""
"Min 1x per month","2007","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2007","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2007","no migration background","(0) in school","","","",""
"Rarely","2007","no migration background","(1a) inadequately completed","","","",""
"Rarely","2007","no migration background","(1b) general elementary school","","","",""
"Rarely","2007","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2007","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2007","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2007","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2007","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2007","direct migration background","(0) in school","","","",""
"Rarely","2007","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2007","direct migration background","(1b) general elementary school","","","",""
"Rarely","2007","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2007","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2007","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2007","indirect migration background","(0) in school","","","",""
"Rarely","2007","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2007","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2007","no migration background","(0) in school","","","",""
"Never","2007","no migration background","(1a) inadequately completed","","","",""
"Never","2007","no migration background","(1b) general elementary school","","","",""
"Never","2007","no migration background","(1c) basic vocational qualification","","","",""
"Never","2007","no migration background","(2b) intermediate general qualification","","","",""
"Never","2007","no migration background","(2a) intermediate vocational","","","",""
"Never","2007","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2007","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","no migration background","(3a) lower tertiary education","","","",""
"Never","2007","no migration background","(3b) higher tertiary education","","","",""
"Never","2007","direct migration background","(0) in school","","","",""
"Never","2007","direct migration background","(1a) inadequately completed","","","",""
"Never","2007","direct migration background","(1b) general elementary school","","","",""
"Never","2007","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2007","direct migration background","(2a) intermediate vocational","","","",""
"Never","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2007","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","direct migration background","(3a) lower tertiary education","","","",""
"Never","2007","direct migration background","(3b) higher tertiary education","","","",""
"Never","2007","indirect migration background","(0) in school","","","",""
"Never","2007","indirect migration background","(1a) inadequately completed","","","",""
"Never","2007","indirect migration background","(1b) general elementary school","","","",""
"Never","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2007","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2008","no migration background","(0) in school","18","","",""
"Daily","2008","no migration background","(1a) inadequately completed","9","","",""
"Daily","2008","no migration background","(1b) general elementary school","133","0.117577263602546","0.0984376281163354","0.136716899088757"
"Daily","2008","no migration background","(1c) basic vocational qualification","421","0.0953095459659348","0.086824773926072","0.103794318005798"
"Daily","2008","no migration background","(2b) intermediate general qualification","40","0.103556781597245","0.0732790067060263","0.133834556488463"
"Daily","2008","no migration background","(2a) intermediate vocational","331","0.0669466970262799","0.0595425058710402","0.0743508881815196"
"Daily","2008","no migration background","(2c_gen) general maturity certificate","34","0.065914983675123","0.0453453070460821","0.0864846603041638"
"Daily","2008","no migration background","(2c_voc) vocational maturity certificate","72","0.0669002848975257","0.0524787511891657","0.0813218186058857"
"Daily","2008","no migration background","(3a) lower tertiary education","87","0.0482057109670492","0.0375352444739178","0.0588761774601806"
"Daily","2008","no migration background","(3b) higher tertiary education","117","0.0382939499022026","0.0303644994732434","0.0462234003311619"
"Daily","2008","direct migration background","(0) in school","","","",""
"Daily","2008","direct migration background","(1a) inadequately completed","25","","",""
"Daily","2008","direct migration background","(1b) general elementary school","58","0.10485580566102","0.0748697981728651","0.134841813149175"
"Daily","2008","direct migration background","(1c) basic vocational qualification","60","0.0939263422387938","0.0688282986469521","0.119024385830635"
"Daily","2008","direct migration background","(2b) intermediate general qualification","2","","",""
"Daily","2008","direct migration background","(2a) intermediate vocational","13","","",""
"Daily","2008","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Daily","2008","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Daily","2008","direct migration background","(3a) lower tertiary education","3","","",""
"Daily","2008","direct migration background","(3b) higher tertiary education","10","","",""
"Daily","2008","indirect migration background","(0) in school","3","","",""
"Daily","2008","indirect migration background","(1a) inadequately completed","1","","",""
"Daily","2008","indirect migration background","(1b) general elementary school","8","","",""
"Daily","2008","indirect migration background","(1c) basic vocational qualification","11","","",""
"Daily","2008","indirect migration background","(2b) intermediate general qualification","7","","",""
"Daily","2008","indirect migration background","(2a) intermediate vocational","12","","",""
"Daily","2008","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Daily","2008","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Daily","2008","indirect migration background","(3a) lower tertiary education","1","","",""
"Daily","2008","indirect migration background","(3b) higher tertiary education","3","","",""
"Min 1x per week","2008","no migration background","(0) in school","79","0.286159215572267","0.234408205853368","0.337910225291165"
"Min 1x per week","2008","no migration background","(1a) inadequately completed","21","","",""
"Min 1x per week","2008","no migration background","(1b) general elementary school","443","0.386086637655141","0.357157894072691","0.415015381237591"
"Min 1x per week","2008","no migration background","(1c) basic vocational qualification","1818","0.382798794839256","0.368753830592028","0.396843759086483"
"Min 1x per week","2008","no migration background","(2b) intermediate general qualification","133","0.310573349177036","0.264590125235375","0.356556573118696"
"Min 1x per week","2008","no migration background","(2a) intermediate vocational","1691","0.380038618600857","0.365658714102519","0.394418523099194"
"Min 1x per week","2008","no migration background","(2c_gen) general maturity certificate","155","0.229848951391667","0.194970964830831","0.264726937952503"
"Min 1x per week","2008","no migration background","(2c_voc) vocational maturity certificate","434","0.368692733345593","0.340845239248514","0.396540227442673"
"Min 1x per week","2008","no migration background","(3a) lower tertiary education","586","0.359375155113851","0.335472919319347","0.383277390908356"
"Min 1x per week","2008","no migration background","(3b) higher tertiary education","671","0.286095648547803","0.26742185845582","0.304769438639786"
"Min 1x per week","2008","direct migration background","(0) in school","4","","",""
"Min 1x per week","2008","direct migration background","(1a) inadequately completed","45","0.363854888710748","0.27394779633626","0.453761981085237"
"Min 1x per week","2008","direct migration background","(1b) general elementary school","191","0.495450685452087","0.446514745818108","0.544386625086066"
"Min 1x per week","2008","direct migration background","(1c) basic vocational qualification","252","0.472964367192795","0.430010861720595","0.515917872664995"
"Min 1x per week","2008","direct migration background","(2b) intermediate general qualification","16","","",""
"Min 1x per week","2008","direct migration background","(2a) intermediate vocational","65","0.509414212089081","0.425085742896581","0.593742681281582"
"Min 1x per week","2008","direct migration background","(2c_gen) general maturity certificate","46","0.444561576594588","0.346676966447854","0.542446186741323"
"Min 1x per week","2008","direct migration background","(2c_voc) vocational maturity certificate","108","0.43141846357277","0.368758778118192","0.494078149027349"
"Min 1x per week","2008","direct migration background","(3a) lower tertiary education","30","0.373557170237795","0.262587084713391","0.484527255762198"
"Min 1x per week","2008","direct migration background","(3b) higher tertiary education","76","0.267984142965806","0.211949415620472","0.324018870311139"
"Min 1x per week","2008","indirect migration background","(0) in school","16","","",""
"Min 1x per week","2008","indirect migration background","(1a) inadequately completed","3","","",""
"Min 1x per week","2008","indirect migration background","(1b) general elementary school","44","0.398865301844674","0.300913709224925","0.496816894464423"
"Min 1x per week","2008","indirect migration background","(1c) basic vocational qualification","75","0.524117672989674","0.43892047419987","0.609314871779478"
"Min 1x per week","2008","indirect migration background","(2b) intermediate general qualification","26","","",""
"Min 1x per week","2008","indirect migration background","(2a) intermediate vocational","69","0.588730321339149","0.501770811498401","0.675689831179896"
"Min 1x per week","2008","indirect migration background","(2c_gen) general maturity certificate","25","","",""
"Min 1x per week","2008","indirect migration background","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per week","2008","indirect migration background","(3a) lower tertiary education","9","","",""
"Min 1x per week","2008","indirect migration background","(3b) higher tertiary education","20","","",""
"Min 1x per month","2008","no migration background","(0) in school","116","0.376305469343094","0.320833892173958","0.431777046512229"
"Min 1x per month","2008","no migration background","(1a) inadequately completed","19","","",""
"Min 1x per month","2008","no migration background","(1b) general elementary school","251","0.219677726917262","0.195076109634546","0.244279344199978"
"Min 1x per month","2008","no migration background","(1c) basic vocational qualification","1299","0.274832569928769","0.261933000364681","0.287732139492857"
"Min 1x per month","2008","no migration background","(2b) intermediate general qualification","120","0.322439187608348","0.27599072546917","0.368887649747527"
"Min 1x per month","2008","no migration background","(2a) intermediate vocational","1386","0.313557414050858","0.299813182469776","0.327301645631941"
"Min 1x per month","2008","no migration background","(2c_gen) general maturity certificate","216","0.396735721864508","0.35618051277435","0.437290930954666"
"Min 1x per month","2008","no migration background","(2c_voc) vocational maturity certificate","378","0.33073773855988","0.303581258212011","0.357894218907749"
"Min 1x per month","2008","no migration background","(3a) lower tertiary education","525","0.326495803287727","0.303135871643247","0.349855734932207"
"Min 1x per month","2008","no migration background","(3b) higher tertiary education","861","0.387228746012406","0.367101246782147","0.407356245242666"
"Min 1x per month","2008","direct migration background","(0) in school","3","","",""
"Min 1x per month","2008","direct migration background","(1a) inadequately completed","15","","",""
"Min 1x per month","2008","direct migration background","(1b) general elementary school","74","0.170388520464875","0.133589738225966","0.207187302703784"
"Min 1x per month","2008","direct migration background","(1c) basic vocational qualification","110","0.220442057203194","0.184777581808227","0.25610653259816"
"Min 1x per month","2008","direct migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","2008","direct migration background","(2a) intermediate vocational","33","0.210351279263099","0.14160158777687","0.279100970749328"
"Min 1x per month","2008","direct migration background","(2c_gen) general maturity certificate","26","","",""
"Min 1x per month","2008","direct migration background","(2c_voc) vocational maturity certificate","64","0.259874629770371","0.204389442312856","0.315359817227886"
"Min 1x per month","2008","direct migration background","(3a) lower tertiary education","19","","",""
"Min 1x per month","2008","direct migration background","(3b) higher tertiary education","84","0.412582475858631","0.350299219856331","0.47486573186093"
"Min 1x per month","2008","indirect migration background","(0) in school","16","","",""
"Min 1x per month","2008","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per month","2008","indirect migration background","(1b) general elementary school","29","","",""
"Min 1x per month","2008","indirect migration background","(1c) basic vocational qualification","29","","",""
"Min 1x per month","2008","indirect migration background","(2b) intermediate general qualification","17","","",""
"Min 1x per month","2008","indirect migration background","(2a) intermediate vocational","24","","",""
"Min 1x per month","2008","indirect migration background","(2c_gen) general maturity certificate","22","","",""
"Min 1x per month","2008","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Min 1x per month","2008","indirect migration background","(3a) lower tertiary education","5","","",""
"Min 1x per month","2008","indirect migration background","(3b) higher tertiary education","19","","",""
"Rarely","2008","no migration background","(0) in school","76","0.278748861676411","0.227407889519799","0.330089833833024"
"Rarely","2008","no migration background","(1a) inadequately completed","20","","",""
"Rarely","2008","no migration background","(1b) general elementary school","219","0.219187083212545","0.194605230248813","0.243768936176276"
"Rarely","2008","no migration background","(1c) basic vocational qualification","948","0.218021783569454","0.206090992347642","0.229952574791266"
"Rarely","2008","no migration background","(2b) intermediate general qualification","89","0.247536625907125","0.204648634556154","0.290424617258096"
"Rarely","2008","no migration background","(2a) intermediate vocational","893","0.217206824231869","0.20499107620199","0.229422572261749"
"Rarely","2008","no migration background","(2c_gen) general maturity certificate","147","0.295576443446245","0.257750128692473","0.333402758200017"
"Rarely","2008","no migration background","(2c_voc) vocational maturity certificate","244","0.203915963046178","0.180659776225918","0.227172149866437"
"Rarely","2008","no migration background","(3a) lower tertiary education","333","0.248370355841236","0.226846779117697","0.269893932564774"
"Rarely","2008","no migration background","(3b) higher tertiary education","570","0.269813294355679","0.251473035330378","0.28815355338098"
"Rarely","2008","direct migration background","(0) in school","2","","",""
"Rarely","2008","direct migration background","(1a) inadequately completed","14","","",""
"Rarely","2008","direct migration background","(1b) general elementary school","62","0.181662456611649","0.143924816876323","0.219400096346974"
"Rarely","2008","direct migration background","(1c) basic vocational qualification","81","0.17140575433874","0.138983137241508","0.203828371435973"
"Rarely","2008","direct migration background","(2b) intermediate general qualification","6","","",""
"Rarely","2008","direct migration background","(2a) intermediate vocational","22","","",""
"Rarely","2008","direct migration background","(2c_gen) general maturity certificate","18","","",""
"Rarely","2008","direct migration background","(2c_voc) vocational maturity certificate","46","0.215635059825541","0.16360417115454","0.267665948496542"
"Rarely","2008","direct migration background","(3a) lower tertiary education","19","","",""
"Rarely","2008","direct migration background","(3b) higher tertiary education","57","0.230707525053561","0.177408521175449","0.284006528931674"
"Rarely","2008","indirect migration background","(0) in school","16","","",""
"Rarely","2008","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","2008","indirect migration background","(1b) general elementary school","13","","",""
"Rarely","2008","indirect migration background","(1c) basic vocational qualification","15","","",""
"Rarely","2008","indirect migration background","(2b) intermediate general qualification","11","","",""
"Rarely","2008","indirect migration background","(2a) intermediate vocational","18","","",""
"Rarely","2008","indirect migration background","(2c_gen) general maturity certificate","22","","",""
"Rarely","2008","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"Rarely","2008","indirect migration background","(3a) lower tertiary education","8","","",""
"Rarely","2008","indirect migration background","(3b) higher tertiary education","19","","",""
"Never","2008","no migration background","(0) in school","4","","",""
"Never","2008","no migration background","(1a) inadequately completed","3","","",""
"Never","2008","no migration background","(1b) general elementary school","42","0.0574712886125057","0.0436417909546449","0.0713007862703666"
"Never","2008","no migration background","(1c) basic vocational qualification","115","0.0290373056965863","0.0241855222907369","0.0338890891024357"
"Never","2008","no migration background","(2b) intermediate general qualification","7","","",""
"Never","2008","no migration background","(2a) intermediate vocational","76","0.0222504460901359","0.0178808329161817","0.0266200592640902"
"Never","2008","no migration background","(2c_gen) general maturity certificate","7","","",""
"Never","2008","no migration background","(2c_voc) vocational maturity certificate","25","","",""
"Never","2008","no migration background","(3a) lower tertiary education","17","","",""
"Never","2008","no migration background","(3b) higher tertiary education","31","0.0185683611819091","0.0129904236431974","0.0241462987206208"
"Never","2008","direct migration background","(0) in school","","","",""
"Never","2008","direct migration background","(1a) inadequately completed","11","","",""
"Never","2008","direct migration background","(1b) general elementary school","16","","",""
"Never","2008","direct migration background","(1c) basic vocational qualification","16","","",""
"Never","2008","direct migration background","(2b) intermediate general qualification","1","","",""
"Never","2008","direct migration background","(2a) intermediate vocational","2","","",""
"Never","2008","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Never","2008","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Never","2008","direct migration background","(3a) lower tertiary education","2","","",""
"Never","2008","direct migration background","(3b) higher tertiary education","13","","",""
"Never","2008","indirect migration background","(0) in school","1","","",""
"Never","2008","indirect migration background","(1a) inadequately completed","","","",""
"Never","2008","indirect migration background","(1b) general elementary school","2","","",""
"Never","2008","indirect migration background","(1c) basic vocational qualification","2","","",""
"Never","2008","indirect migration background","(2b) intermediate general qualification","3","","",""
"Never","2008","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2008","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Never","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","indirect migration background","(3a) lower tertiary education","1","","",""
"Never","2008","indirect migration background","(3b) higher tertiary education","1","","",""
"Daily","2009","no migration background","(0) in school","","","",""
"Daily","2009","no migration background","(1a) inadequately completed","","","",""
"Daily","2009","no migration background","(1b) general elementary school","","","",""
"Daily","2009","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2009","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2009","no migration background","(2a) intermediate vocational","","","",""
"Daily","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","no migration background","(3a) lower tertiary education","","","",""
"Daily","2009","no migration background","(3b) higher tertiary education","","","",""
"Daily","2009","direct migration background","(0) in school","","","",""
"Daily","2009","direct migration background","(1a) inadequately completed","","","",""
"Daily","2009","direct migration background","(1b) general elementary school","","","",""
"Daily","2009","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2009","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2009","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2009","indirect migration background","(0) in school","","","",""
"Daily","2009","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2009","indirect migration background","(1b) general elementary school","","","",""
"Daily","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2009","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2009","no migration background","(0) in school","","","",""
"Min 1x per week","2009","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2009","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2009","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2009","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2009","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2009","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2009","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2009","direct migration background","(0) in school","","","",""
"Min 1x per week","2009","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2009","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2009","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2009","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2009","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2009","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2009","indirect migration background","(0) in school","","","",""
"Min 1x per week","2009","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2009","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2009","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2009","no migration background","(0) in school","","","",""
"Min 1x per month","2009","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2009","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2009","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2009","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2009","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2009","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2009","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2009","direct migration background","(0) in school","","","",""
"Min 1x per month","2009","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2009","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2009","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2009","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2009","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2009","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2009","indirect migration background","(0) in school","","","",""
"Min 1x per month","2009","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2009","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2009","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2009","no migration background","(0) in school","","","",""
"Rarely","2009","no migration background","(1a) inadequately completed","","","",""
"Rarely","2009","no migration background","(1b) general elementary school","","","",""
"Rarely","2009","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2009","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2009","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2009","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2009","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2009","direct migration background","(0) in school","","","",""
"Rarely","2009","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2009","direct migration background","(1b) general elementary school","","","",""
"Rarely","2009","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2009","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2009","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2009","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2009","indirect migration background","(0) in school","","","",""
"Rarely","2009","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2009","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2009","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2009","no migration background","(0) in school","","","",""
"Never","2009","no migration background","(1a) inadequately completed","","","",""
"Never","2009","no migration background","(1b) general elementary school","","","",""
"Never","2009","no migration background","(1c) basic vocational qualification","","","",""
"Never","2009","no migration background","(2b) intermediate general qualification","","","",""
"Never","2009","no migration background","(2a) intermediate vocational","","","",""
"Never","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2009","no migration background","(3a) lower tertiary education","","","",""
"Never","2009","no migration background","(3b) higher tertiary education","","","",""
"Never","2009","direct migration background","(0) in school","","","",""
"Never","2009","direct migration background","(1a) inadequately completed","","","",""
"Never","2009","direct migration background","(1b) general elementary school","","","",""
"Never","2009","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2009","direct migration background","(2a) intermediate vocational","","","",""
"Never","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2009","direct migration background","(3a) lower tertiary education","","","",""
"Never","2009","direct migration background","(3b) higher tertiary education","","","",""
"Never","2009","indirect migration background","(0) in school","","","",""
"Never","2009","indirect migration background","(1a) inadequately completed","","","",""
"Never","2009","indirect migration background","(1b) general elementary school","","","",""
"Never","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2009","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2010","no migration background","(0) in school","","","",""
"Daily","2010","no migration background","(1a) inadequately completed","","","",""
"Daily","2010","no migration background","(1b) general elementary school","","","",""
"Daily","2010","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2010","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2010","no migration background","(2a) intermediate vocational","","","",""
"Daily","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2010","no migration background","(3a) lower tertiary education","","","",""
"Daily","2010","no migration background","(3b) higher tertiary education","","","",""
"Daily","2010","direct migration background","(0) in school","","","",""
