"pli0081","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2008","Thuringia","vocational + Abi","8","","","","2"
"Min 1x per week","2008","Thuringia","higher vocational","16","","","","2"
"Min 1x per week","2008","Thuringia","higher education","60","0.348456267262969","0.279609253838898","0.417303280687039","2"
"Never","2008","Schleswig-Holstein","in school","1","","","","5"
"Never","2008","Schleswig-Holstein","inadequately","","","","","5"
"Never","2008","Schleswig-Holstein","general elemantary","2","","","","5"
"Never","2008","Schleswig-Holstein","middle vocational","12","","","","5"
"Never","2008","Schleswig-Holstein","vocational + Abi","1","","","","5"
"Never","2008","Schleswig-Holstein","higher vocational","2","","","","5"
"Never","2008","Schleswig-Holstein","higher education","","","","","5"
"Never","2008","Hamburg","in school","","","","","5"
"Never","2008","Hamburg","inadequately","","","","","5"
"Never","2008","Hamburg","general elemantary","1","","","","5"
"Never","2008","Hamburg","middle vocational","9","","","","5"
"Never","2008","Hamburg","vocational + Abi","1","","","","5"
"Never","2008","Hamburg","higher vocational","","","","","5"
"Never","2008","Hamburg","higher education","3","","","","5"
"Never","2008","Lower Saxony","in school","","","","","5"
"Never","2008","Lower Saxony","inadequately","1","","","","5"
"Never","2008","Lower Saxony","general elemantary","8","","","","5"
"Never","2008","Lower Saxony","middle vocational","20","","","","5"
"Never","2008","Lower Saxony","vocational + Abi","2","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","general elemantary","2","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","middle vocational","7","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","higher vocational","1","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","higher education","5","","","","5"
"Never","2008","Baden-Württemberg","in school","","","","","5"
"Never","2008","Baden-Württemberg","inadequately","1","","","","5"
"Never","2008","Baden-Württemberg","general elemantary","9","","","","5"
"Never","2008","Baden-Württemberg","middle vocational","19","","","","5"
"Never","2008","Baden-Württemberg","vocational + Abi","4","","","","5"
"Never","2008","Baden-Württemberg","higher vocational","2","","","","5"
"Never","2008","Baden-Württemberg","higher education","8","","","","5"
"Never","2008","Bavaria","in school","1","","","","5"
"Never","2008","Bavaria","inadequately","1","","","","5"
"Never","2008","Bavaria","general elemantary","11","","","","5"
"Never","2008","Bavaria","middle vocational","24","","","","5"
"Never","2008","Bavaria","vocational + Abi","1","","","","5"
"Never","2008","Bavaria","higher vocational","9","","","","5"
"Never","2008","Saxony","middle vocational","10","","","","5"
"Never","2008","Saxony","vocational + Abi","1","","","","5"
"Never","2008","Saxony","higher vocational","2","","","","5"
"Never","2008","Saxony","higher education","3","","","","5"
"Never","2008","Saxony-Anhalt","in school","","","","","5"
"Never","2008","Saxony-Anhalt","inadequately","","","","","5"
"Never","2008","Saxony-Anhalt","general elemantary","4","","","","5"
"Never","2008","Saxony-Anhalt","middle vocational","8","","","","5"
"Never","2008","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","2008","Saxony-Anhalt","higher vocational","1","","","","5"
"Never","2008","Saxony-Anhalt","higher education","","","","","5"
"Never","2008","Thuringia","in school","","","","","5"
"Never","2008","Thuringia","inadequately","","","","","5"
"Never","2008","Thuringia","general elemantary","1","","","","5"
"Never","2008","Thuringia","middle vocational","14","","","","5"
"Never","2008","Thuringia","vocational + Abi","1","","","","5"
"Never","2008","Thuringia","higher vocational","","","","","5"
"Never","2008","Thuringia","higher education","4","","","","5"
"Never","2008","Lower Saxony","higher vocational","3","","","","5"
"Never","2008","Lower Saxony","higher education","5","","","","5"
"Never","2008","Bremen","in school","","","","","5"
"Never","2008","Bremen","inadequately","","","","","5"
"Never","2008","Bremen","general elemantary","1","","","","5"
"Never","2008","Bremen","middle vocational","2","","","","5"
"Never","2008","Bremen","vocational + Abi","","","","","5"
"Never","2008","Bremen","higher vocational","","","","","5"
"Never","2008","Bremen","higher education","","","","","5"
"Never","2008","North Rhine-Westphalia","in school","1","","","","5"
"Never","2008","North Rhine-Westphalia","inadequately","7","","","","5"
"Never","2008","North Rhine-Westphalia","general elemantary","12","","","","5"
"Never","2008","North Rhine-Westphalia","middle vocational","36","0.0222966315625645","0.0156525093847126","0.0289407537404164","5"
"Never","2008","North Rhine-Westphalia","vocational + Abi","8","","","","5"
"Never","2008","North Rhine-Westphalia","higher vocational","6","","","","5"
"Never","2008","North Rhine-Westphalia","higher education","11","","","","5"
"Never","2008","Hesse","in school","","","","","5"
"Never","2008","Hesse","inadequately","3","","","","5"
"Never","2008","Hesse","general elemantary","9","","","","5"
"Never","2008","Hesse","middle vocational","18","","","","5"
"Never","2008","Hesse","vocational + Abi","2","","","","5"
"Never","2008","Hesse","higher vocational","","","","","5"
"Never","2008","Hesse","higher education","7","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","in school","","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","inadequately","","","","","5"
"Never","2008","Bavaria","higher education","13","","","","5"
"Never","2008","Berlin","in school","1","","","","5"
"Never","2008","Berlin","inadequately","1","","","","5"
"Never","2008","Berlin","general elemantary","6","","","","5"
"Never","2008","Berlin","middle vocational","12","","","","5"
"Never","2008","Berlin","vocational + Abi","1","","","","5"
"Never","2008","Berlin","higher vocational","1","","","","5"
"Never","2008","Berlin","higher education","5","","","","5"
"Never","2008","Brandenburg","in school","","","","","5"
"Never","2008","Brandenburg","inadequately","","","","","5"
"Never","2008","Brandenburg","general elemantary","1","","","","5"
"Never","2008","Brandenburg","middle vocational","8","","","","5"
"Never","2008","Brandenburg","vocational + Abi","1","","","","5"
"Never","2008","Brandenburg","higher vocational","1","","","","5"
"Never","2008","Brandenburg","higher education","1","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","inadequately","1","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","general elemantary","1","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","middle vocational","5","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","2008","Saxony","in school","1","","","","5"
"Never","2008","Saxony","inadequately","","","","","5"
"Never","2008","Saxony","general elemantary","1","","","","5"
"Rarely","2008","Schleswig-Holstein","in school","5","","","","4"
"Rarely","2008","Schleswig-Holstein","inadequately","2","","","","4"
"Rarely","2008","Schleswig-Holstein","general elemantary","22","","","","4"
"Rarely","2008","Schleswig-Holstein","middle vocational","73","0.248893974527574","0.199386349231509","0.29840159982364","4"
"Rarely","2008","Schleswig-Holstein","vocational + Abi","9","","","","4"
"Rarely","2008","Schleswig-Holstein","higher vocational","13","","","","4"
"Rarely","2008","Schleswig-Holstein","higher education","33","0.490716698965383","0.388004380697056","0.59342901723371","4"
"Rarely","2008","Hamburg","in school","3","","","","4"
"Rarely","2008","Hamburg","inadequately","","","","","4"
"Rarely","2008","Hamburg","general elemantary","5","","","","4"
"Rarely","2008","Hamburg","middle vocational","20","","","","4"
"Rarely","2008","Hamburg","vocational + Abi","4","","","","4"
"Rarely","2008","Hamburg","higher vocational","6","","","","4"
"Rarely","2008","Hamburg","higher education","24","","","","4"
"Rarely","2008","Lower Saxony","in school","13","","","","4"
"Rarely","2008","Lower Saxony","inadequately","2","","","","4"
"Rarely","2008","Lower Saxony","general elemantary","51","0.271714908151733","0.211261071634189","0.332168744669277","4"
"Rarely","2008","Lower Saxony","middle vocational","194","0.214133675910382","0.187839527421609","0.240427824399155","4"
"Rarely","2008","Lower Saxony","vocational + Abi","20","","","","4"
"Rarely","2008","Lower Saxony","higher vocational","15","","","","4"
"Rarely","2008","Lower Saxony","higher education","59","0.182297531363728","0.139318631725493","0.225276431001962","4"
"Rarely","2008","Bremen","in school","","","","","4"
"Rarely","2008","Bremen","inadequately","","","","","4"
"Rarely","2008","Bremen","general elemantary","5","","","","4"
"Rarely","2008","Bremen","middle vocational","16","","","","4"
"Rarely","2008","Bremen","vocational + Abi","4","","","","4"
"Rarely","2008","Bremen","higher vocational","","","","","4"
"Rarely","2008","Bremen","higher education","12","","","","4"
"Rarely","2008","North Rhine-Westphalia","in school","22","","","","4"
"Rarely","2008","North Rhine-Westphalia","inadequately","7","","","","4"
"Rarely","2008","North Rhine-Westphalia","general elemantary","89","0.21434390169238","0.177322837334855","0.251364966049905","4"
"Rarely","2008","North Rhine-Westphalia","middle vocational","384","0.217685400784305","0.199115063361819","0.236255738206791","4"
"Rarely","2008","North Rhine-Westphalia","vocational + Abi","59","0.195719886535106","0.150673381466659","0.240766391603553","4"
"Rarely","2008","North Rhine-Westphalia","higher vocational","57","0.242916823430233","0.192046164630508","0.293787482229958","4"
"Rarely","2008","North Rhine-Westphalia","higher education","197","0.246799861106991","0.21658139848189","0.277018323732091","4"
"Rarely","2008","Hesse","in school","7","","","","4"
"Rarely","2008","Hesse","inadequately","2","","","","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","general elemantary","31","0.171021345022207","0.114084908418983","0.227957781625431","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","middle vocational","126","0.233401306493964","0.198522666218543","0.268279946769385","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","vocational + Abi","11","","","","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","higher vocational","25","","","","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","higher education","28","","","","4"
"Rarely","2008","Baden-Württemberg","in school","11","","","","4"
"Rarely","2008","Baden-Württemberg","inadequately","6","","","","4"
"Rarely","2008","Baden-Württemberg","general elemantary","46","0.220341455204252","0.174052960169036","0.266629950239468","4"
"Rarely","2008","Baden-Württemberg","middle vocational","218","0.208114656985831","0.184549075992001","0.231680237979661","4"
"Rarely","2008","Baden-Württemberg","vocational + Abi","27","","","","4"
"Rarely","2008","Baden-Württemberg","higher vocational","29","","","","4"
"Rarely","2008","Baden-Württemberg","higher education","128","0.30912000820413","0.266842769492015","0.351397246916245","4"
"Rarely","2008","Bavaria","in school","8","","","","4"
"Rarely","2008","Bavaria","inadequately","4","","","","4"
"Rarely","2008","Bavaria","general elemantary","60","0.247764125604015","0.199314056149283","0.296214195058746","4"
"Rarely","2008","Bavaria","middle vocational","314","0.233194590091362","0.21138405532816","0.255005124854564","4"
"Rarely","2008","Bavaria","vocational + Abi","30","0.206216500725649","0.137713683618371","0.274719317832928","4"
"Rarely","2008","Bavaria","higher vocational","50","0.163936166072744","0.114217966301522","0.213654365843967","4"
"Rarely","2008","Bavaria","higher education","152","0.290701772144688","0.25305909835769","0.328344445931686","4"
"Rarely","2008","Berlin","in school","4","","","","4"
"Rarely","2008","Berlin","inadequately","","","","","4"
"Rarely","2008","Berlin","general elemantary","13","","","","4"
"Rarely","2008","Berlin","middle vocational","66","0.258118915718504","0.207403248960834","0.308834582476173","4"
"Rarely","2008","Berlin","vocational + Abi","10","","","","4"
"Rarely","2008","Berlin","higher vocational","17","","","","4"
"Rarely","2008","Berlin","higher education","80","0.352415840848768","0.294009856406675","0.410821825290862","4"
"Rarely","2008","Brandenburg","in school","2","","","","4"
"Rarely","2008","Brandenburg","inadequately","","","","","4"
"Rarely","2008","Brandenburg","general elemantary","12","","","","4"
"Rarely","2008","Brandenburg","middle vocational","84","0.188364829048428","0.150284480358807","0.22644517773805","4"
"Rarely","2008","Brandenburg","vocational + Abi","4","","","","4"
"Rarely","2008","Brandenburg","higher vocational","14","","","","4"
"Rarely","2008","Brandenburg","higher education","44","0.156379821548303","0.110039832624234","0.202719810472372","4"
"Rarely","2008","Mecklenburg-Western Pomerania","in school","4","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","inadequately","2","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","general elemantary","2","","","","4"
"Rarely","2008","Hesse","general elemantary","16","","","","4"
"Rarely","2008","Hesse","middle vocational","129","0.19630212032096","0.165162236429335","0.227442004212585","4"
"Rarely","2008","Hesse","vocational + Abi","22","","","","4"
"Rarely","2008","Hesse","higher vocational","17","","","","4"
"Rarely","2008","Hesse","higher education","80","0.29000263767263","0.240820935411163","0.339184339934096","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","in school","4","","","","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","inadequately","4","","","","4"
"Rarely","2008","Saxony","higher education","72","0.223889407898882","0.180829269650676","0.266949546147088","4"
"Rarely","2008","Saxony-Anhalt","in school","1","","","","4"
"Rarely","2008","Saxony-Anhalt","inadequately","2","","","","4"
"Rarely","2008","Saxony-Anhalt","middle vocational","67","0.153276185405339","0.11898571903106","0.187566651779617","4"
"Rarely","2008","Saxony-Anhalt","vocational + Abi","6","","","","4"
"Rarely","2008","Saxony-Anhalt","higher vocational","12","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","higher vocational","5","","","","4"
"Rarely","2008","Saxony","middle vocational","160","0.249025966186711","0.218520742202434","0.279531190170989","4"
"Rarely","2008","Saxony","vocational + Abi","10","","","","4"
"Rarely","2008","Saxony","higher vocational","15","","","","4"
"Rarely","2008","Saxony-Anhalt","general elemantary","10","","","","4"
"Rarely","2008","Saxony-Anhalt","higher education","37","0.199017825792573","0.143958635476802","0.254077016108345","4"
"Rarely","2008","Thuringia","in school","3","","","","4"
"Rarely","2008","Thuringia","inadequately","","","","","4"
"Rarely","2008","Thuringia","general elemantary","19","","","","4"
"Rarely","2008","Thuringia","middle vocational","98","0.186734060051753","0.153335687209865","0.220132432893641","4"
"Rarely","2008","Thuringia","vocational + Abi","5","","","","4"
"Rarely","2008","Thuringia","higher vocational","16","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","middle vocational","47","0.216956081539281","0.165239221085371","0.26867294199319","4"
"Rarely","2008","Mecklenburg-Western Pomerania","vocational + Abi","3","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","higher education","24","","","","4"
"Rarely","2008","Saxony","in school","6","","","","4"
"Rarely","2008","Saxony","inadequately","","","","","4"
"Rarely","2008","Saxony","general elemantary","11","","","","4"
"Rarely","2008","Thuringia","higher education","36","0.216549497817471","0.157034893352497","0.276064102282444","4"
"Daily","2009","Schleswig-Holstein","in school","","","","","1"
"Daily","2009","Schleswig-Holstein","inadequately","","","","","1"
"Daily","2009","Schleswig-Holstein","general elemantary","","","","","1"
"Daily","2009","Schleswig-Holstein","middle vocational","","","","","1"
"Daily","2009","Schleswig-Holstein","vocational + Abi","","","","","1"
"Daily","2009","Schleswig-Holstein","higher vocational","","","","","1"
"Daily","2009","Schleswig-Holstein","higher education","","","","","1"
"Daily","2009","Hamburg","in school","","","","","1"
"Daily","2009","Hamburg","inadequately","","","","","1"
"Daily","2009","Hamburg","general elemantary","","","","","1"
"Daily","2009","Hamburg","middle vocational","","","","","1"
"Daily","2009","Hamburg","vocational + Abi","","","","","1"
"Daily","2009","Hamburg","higher vocational","","","","","1"
"Daily","2009","Hamburg","higher education","","","","","1"
"Daily","2009","Lower Saxony","in school","","","","","1"
"Daily","2009","Lower Saxony","inadequately","","","","","1"
"Daily","2009","Lower Saxony","general elemantary","","","","","1"
"Daily","2009","Lower Saxony","middle vocational","","","","","1"
"Daily","2009","Lower Saxony","vocational + Abi","","","","","1"
"Daily","2009","Lower Saxony","higher vocational","","","","","1"
"Daily","2009","Lower Saxony","higher education","","","","","1"
"Daily","2009","Bremen","in school","","","","","1"
"Daily","2009","Bremen","inadequately","","","","","1"
"Daily","2009","Bremen","general elemantary","","","","","1"
"Daily","2009","Bremen","middle vocational","","","","","1"
"Daily","2009","Bremen","vocational + Abi","","","","","1"
"Daily","2009","Bremen","higher vocational","","","","","1"
"Daily","2009","Bremen","higher education","","","","","1"
"Daily","2009","North Rhine-Westphalia","in school","","","","","1"
"Daily","2009","North Rhine-Westphalia","inadequately","","","","","1"
"Daily","2009","North Rhine-Westphalia","general elemantary","","","","","1"
"Daily","2009","North Rhine-Westphalia","middle vocational","","","","","1"
"Daily","2009","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Daily","2009","North Rhine-Westphalia","higher vocational","","","","","1"
"Daily","2009","North Rhine-Westphalia","higher education","","","","","1"
"Daily","2009","Hesse","in school","","","","","1"
"Daily","2009","Hesse","inadequately","","","","","1"
"Daily","2009","Hesse","general elemantary","","","","","1"
"Daily","2009","Hesse","middle vocational","","","","","1"
"Daily","2009","Hesse","vocational + Abi","","","","","1"
"Daily","2009","Hesse","higher vocational","","","","","1"
"Daily","2009","Hesse","higher education","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Daily","2009","Baden-Württemberg","in school","","","","","1"
"Daily","2009","Baden-Württemberg","inadequately","","","","","1"
"Daily","2009","Baden-Württemberg","general elemantary","","","","","1"
"Daily","2009","Baden-Württemberg","middle vocational","","","","","1"
"Daily","2009","Baden-Württemberg","vocational + Abi","","","","","1"
"Daily","2009","Baden-Württemberg","higher vocational","","","","","1"
"Daily","2009","Baden-Württemberg","higher education","","","","","1"
"Daily","2009","Bavaria","in school","","","","","1"
"Daily","2009","Bavaria","inadequately","","","","","1"
"Daily","2009","Bavaria","general elemantary","","","","","1"
"Daily","2009","Bavaria","middle vocational","","","","","1"
"Daily","2009","Bavaria","vocational + Abi","","","","","1"
"Daily","2009","Bavaria","higher vocational","","","","","1"
"Daily","2009","Bavaria","higher education","","","","","1"
"Daily","2009","Berlin","in school","","","","","1"
"Daily","2009","Berlin","inadequately","","","","","1"
"Daily","2009","Berlin","general elemantary","","","","","1"
"Daily","2009","Berlin","middle vocational","","","","","1"
"Daily","2009","Berlin","vocational + Abi","","","","","1"
"Daily","2009","Berlin","higher vocational","","","","","1"
"Daily","2009","Berlin","higher education","","","","","1"
"Daily","2009","Brandenburg","in school","","","","","1"
"Daily","2009","Brandenburg","inadequately","","","","","1"
"Daily","2009","Brandenburg","general elemantary","","","","","1"
"Daily","2009","Brandenburg","middle vocational","","","","","1"
"Daily","2009","Brandenburg","vocational + Abi","","","","","1"
"Daily","2009","Brandenburg","higher vocational","","","","","1"
"Daily","2009","Brandenburg","higher education","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","in school","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Daily","2009","Saxony","in school","","","","","1"
"Daily","2009","Saxony","inadequately","","","","","1"
"Daily","2009","Saxony","general elemantary","","","","","1"
"Daily","2009","Saxony","middle vocational","","","","","1"
"Daily","2009","Saxony","vocational + Abi","","","","","1"
"Daily","2009","Saxony","higher vocational","","","","","1"
"Daily","2009","Saxony","higher education","","","","","1"
"Daily","2009","Saxony-Anhalt","in school","","","","","1"
"Daily","2009","Saxony-Anhalt","inadequately","","","","","1"
"Daily","2009","Saxony-Anhalt","general elemantary","","","","","1"
"Daily","2009","Saxony-Anhalt","middle vocational","","","","","1"
"Daily","2009","Saxony-Anhalt","vocational + Abi","","","","","1"
"Daily","2009","Saxony-Anhalt","higher vocational","","","","","1"
"Daily","2009","Saxony-Anhalt","higher education","","","","","1"
"Daily","2009","Thuringia","in school","","","","","1"
"Daily","2009","Thuringia","inadequately","","","","","1"
"Daily","2009","Thuringia","general elemantary","","","","","1"
"Daily","2009","Thuringia","middle vocational","","","","","1"
"Daily","2009","Thuringia","vocational + Abi","","","","","1"
"Daily","2009","Thuringia","higher vocational","","","","","1"
"Daily","2009","Thuringia","higher education","","","","","1"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","in school","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","in school","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","inadequately","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","general elemantary","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","middle vocational","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","vocational + Abi","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","higher vocational","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","higher education","","","","","3"
"Min 1x per month","2009","Lower Saxony","general elemantary","","","","","3"
"Min 1x per month","2009","Lower Saxony","middle vocational","","","","","3"
"Min 1x per month","2009","Lower Saxony","vocational + Abi","","","","","3"
"Min 1x per month","2009","Lower Saxony","higher vocational","","","","","3"
"Min 1x per month","2009","Lower Saxony","higher education","","","","","3"
"Min 1x per month","2009","Bremen","in school","","","","","3"
"Min 1x per month","2009","Bremen","vocational + Abi","","","","","3"
"Min 1x per month","2009","Bremen","higher vocational","","","","","3"
"Min 1x per month","2009","Bremen","higher education","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","in school","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","inadequately","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","general elemantary","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","middle vocational","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","higher vocational","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","higher education","","","","","3"
"Min 1x per month","2009","Hesse","in school","","","","","3"
"Min 1x per month","2009","Hesse","inadequately","","","","","3"
"Min 1x per month","2009","Hesse","general elemantary","","","","","3"
"Min 1x per month","2009","Hesse","middle vocational","","","","","3"
"Min 1x per month","2009","Hesse","vocational + Abi","","","","","3"
"Min 1x per month","2009","Hesse","higher vocational","","","","","3"
"Min 1x per month","2009","Hesse","higher education","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Min 1x per month","2009","Bremen","inadequately","","","","","3"
"Min 1x per month","2009","Bremen","general elemantary","","","","","3"
"Min 1x per month","2009","Bremen","middle vocational","","","","","3"
"Min 1x per month","2009","Hamburg","in school","","","","","3"
"Min 1x per month","2009","Hamburg","inadequately","","","","","3"
"Min 1x per month","2009","Hamburg","general elemantary","","","","","3"
"Min 1x per month","2009","Hamburg","middle vocational","","","","","3"
"Min 1x per month","2009","Hamburg","vocational + Abi","","","","","3"
"Min 1x per month","2009","Hamburg","higher vocational","","","","","3"
"Min 1x per month","2009","Hamburg","higher education","","","","","3"
"Min 1x per month","2009","Lower Saxony","in school","","","","","3"
"Min 1x per month","2009","Lower Saxony","inadequately","","","","","3"
"Min 1x per month","2009","Bavaria","inadequately","","","","","3"
"Min 1x per month","2009","Bavaria","general elemantary","","","","","3"
"Min 1x per month","2009","Bavaria","middle vocational","","","","","3"
"Min 1x per month","2009","Bavaria","vocational + Abi","","","","","3"
"Min 1x per month","2009","Bavaria","higher vocational","","","","","3"
"Min 1x per month","2009","Bavaria","higher education","","","","","3"
"Min 1x per month","2009","Berlin","in school","","","","","3"
"Min 1x per month","2009","Berlin","inadequately","","","","","3"
"Min 1x per month","2009","Berlin","general elemantary","","","","","3"
"Min 1x per month","2009","Berlin","middle vocational","","","","","3"
"Min 1x per month","2009","Berlin","vocational + Abi","","","","","3"
"Min 1x per month","2009","Berlin","higher vocational","","","","","3"
"Min 1x per month","2009","Thuringia","general elemantary","","","","","3"
"Min 1x per month","2009","Thuringia","middle vocational","","","","","3"
"Min 1x per month","2009","Thuringia","vocational + Abi","","","","","3"
"Min 1x per month","2009","Thuringia","higher vocational","","","","","3"
"Min 1x per month","2009","Thuringia","higher education","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","inadequately","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","general elemantary","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","middle vocational","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","vocational + Abi","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","higher vocational","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","higher education","","","","","3"
"Min 1x per month","2009","Bavaria","in school","","","","","3"
"Min 1x per month","2009","Berlin","higher education","","","","","3"
"Min 1x per month","2009","Brandenburg","in school","","","","","3"
"Min 1x per month","2009","Brandenburg","inadequately","","","","","3"
"Min 1x per month","2009","Brandenburg","general elemantary","","","","","3"
"Min 1x per month","2009","Brandenburg","middle vocational","","","","","3"
"Min 1x per month","2009","Brandenburg","vocational + Abi","","","","","3"
"Min 1x per month","2009","Brandenburg","higher vocational","","","","","3"
"Min 1x per month","2009","Brandenburg","higher education","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","in school","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Min 1x per month","2009","Saxony","in school","","","","","3"
"Min 1x per month","2009","Saxony","inadequately","","","","","3"
"Min 1x per month","2009","Saxony","general elemantary","","","","","3"
"Min 1x per month","2009","Saxony","middle vocational","","","","","3"
"Min 1x per month","2009","Saxony","vocational + Abi","","","","","3"
"Min 1x per month","2009","Saxony","higher vocational","","","","","3"
"Min 1x per month","2009","Saxony","higher education","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","in school","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","inadequately","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","general elemantary","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","middle vocational","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","vocational + Abi","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","higher vocational","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","higher education","","","","","3"
"Min 1x per month","2009","Thuringia","in school","","","","","3"
"Min 1x per month","2009","Thuringia","inadequately","","","","","3"
"Min 1x per week","2009","Hamburg","general elemantary","","","","","2"
"Min 1x per week","2009","Hamburg","middle vocational","","","","","2"
"Min 1x per week","2009","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","inadequately","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","general elemantary","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","middle vocational","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","vocational + Abi","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","higher vocational","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","higher education","","","","","2"
