"pli0081","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Never","2004","(2a) intermediate vocational","Female","","","",""
"Never","2004","(2c_gen) general maturity certificate","Male","","","",""
"Never","2004","(2c_gen) general maturity certificate","Female","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2004","(3a) lower tertiary education","Male","","","",""
"Never","2004","(3a) lower tertiary education","Female","","","",""
"Never","2004","(3b) higher tertiary education","Male","","","",""
"Never","2004","(3b) higher tertiary education","Female","","","",""
"Daily","2005","(0) in school","Male","","","",""
"Daily","2005","(0) in school","Female","","","",""
"Daily","2005","(1a) inadequately completed","Male","","","",""
"Daily","2005","(1a) inadequately completed","Female","","","",""
"Daily","2005","(1b) general elementary school","Male","","","",""
"Daily","2005","(1b) general elementary school","Female","","","",""
"Daily","2005","(1c) basic vocational qualification","Male","","","",""
"Daily","2005","(1c) basic vocational qualification","Female","","","",""
"Daily","2005","(2b) intermediate general qualification","Male","","","",""
"Daily","2005","(2b) intermediate general qualification","Female","","","",""
"Daily","2005","(2a) intermediate vocational","Male","","","",""
"Daily","2005","(2a) intermediate vocational","Female","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2005","(3a) lower tertiary education","Male","","","",""
"Daily","2005","(3a) lower tertiary education","Female","","","",""
"Daily","2005","(3b) higher tertiary education","Male","","","",""
"Daily","2005","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2005","(0) in school","Male","","","",""
"Min 1x per week","2005","(0) in school","Female","","","",""
"Min 1x per week","2005","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2005","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2005","(1b) general elementary school","Male","","","",""
"Min 1x per week","2005","(1b) general elementary school","Female","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2005","(0) in school","Male","","","",""
"Min 1x per month","2005","(0) in school","Female","","","",""
"Min 1x per month","2005","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2005","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2005","(1b) general elementary school","Male","","","",""
"Min 1x per month","2005","(1b) general elementary school","Female","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","Female","","","",""
"Rarely","2005","(0) in school","Male","","","",""
"Rarely","2005","(0) in school","Female","","","",""
"Rarely","2005","(1a) inadequately completed","Male","","","",""
"Rarely","2005","(1a) inadequately completed","Female","","","",""
"Rarely","2005","(1b) general elementary school","Male","","","",""
"Rarely","2005","(1b) general elementary school","Female","","","",""
"Rarely","2005","(1c) basic vocational qualification","Male","","","",""
"Rarely","2005","(1c) basic vocational qualification","Female","","","",""
"Rarely","2005","(2b) intermediate general qualification","Male","","","",""
"Rarely","2005","(2b) intermediate general qualification","Female","","","",""
"Rarely","2005","(2a) intermediate vocational","Male","","","",""
"Rarely","2005","(2a) intermediate vocational","Female","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2005","(3a) lower tertiary education","Male","","","",""
"Rarely","2005","(3a) lower tertiary education","Female","","","",""
"Rarely","2005","(3b) higher tertiary education","Male","","","",""
"Rarely","2005","(3b) higher tertiary education","Female","","","",""
"Never","2005","(0) in school","Male","","","",""
"Never","2005","(0) in school","Female","","","",""
"Never","2005","(1a) inadequately completed","Male","","","",""
"Never","2005","(1a) inadequately completed","Female","","","",""
"Never","2005","(1b) general elementary school","Male","","","",""
"Never","2005","(1b) general elementary school","Female","","","",""
"Never","2005","(1c) basic vocational qualification","Male","","","",""
"Never","2005","(1c) basic vocational qualification","Female","","","",""
"Never","2005","(2b) intermediate general qualification","Male","","","",""
"Never","2005","(2b) intermediate general qualification","Female","","","",""
"Never","2005","(2a) intermediate vocational","Male","","","",""
"Never","2005","(2a) intermediate vocational","Female","","","",""
"Never","2005","(2c_gen) general maturity certificate","Male","","","",""
"Never","2005","(2c_gen) general maturity certificate","Female","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2005","(3a) lower tertiary education","Male","","","",""
"Never","2005","(3a) lower tertiary education","Female","","","",""
"Never","2005","(3b) higher tertiary education","Male","","","",""
"Never","2005","(3b) higher tertiary education","Female","","","",""
"Daily","2006","(0) in school","Male","","","",""
"Daily","2006","(0) in school","Female","","","",""
"Daily","2006","(1a) inadequately completed","Male","","","",""
"Daily","2006","(1a) inadequately completed","Female","","","",""
"Daily","2006","(1b) general elementary school","Male","","","",""
"Daily","2006","(1b) general elementary school","Female","","","",""
"Daily","2006","(1c) basic vocational qualification","Male","","","",""
"Daily","2006","(1c) basic vocational qualification","Female","","","",""
"Daily","2006","(2b) intermediate general qualification","Male","","","",""
"Daily","2006","(2b) intermediate general qualification","Female","","","",""
"Daily","2006","(2a) intermediate vocational","Male","","","",""
"Daily","2006","(2a) intermediate vocational","Female","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2006","(3a) lower tertiary education","Male","","","",""
"Daily","2006","(3a) lower tertiary education","Female","","","",""
"Daily","2006","(3b) higher tertiary education","Male","","","",""
"Daily","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2006","(0) in school","Male","","","",""
"Min 1x per week","2006","(0) in school","Female","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2006","(1b) general elementary school","Male","","","",""
"Min 1x per week","2006","(1b) general elementary school","Female","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2006","(0) in school","Male","","","",""
"Min 1x per month","2006","(0) in school","Female","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2006","(1b) general elementary school","Male","","","",""
"Min 1x per month","2006","(1b) general elementary school","Female","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Female","","","",""
"Rarely","2006","(0) in school","Male","","","",""
"Rarely","2006","(0) in school","Female","","","",""
"Rarely","2006","(1a) inadequately completed","Male","","","",""
"Rarely","2006","(1a) inadequately completed","Female","","","",""
"Rarely","2006","(1b) general elementary school","Male","","","",""
"Rarely","2006","(1b) general elementary school","Female","","","",""
"Rarely","2006","(1c) basic vocational qualification","Male","","","",""
"Rarely","2006","(1c) basic vocational qualification","Female","","","",""
"Rarely","2006","(2b) intermediate general qualification","Male","","","",""
"Rarely","2006","(2b) intermediate general qualification","Female","","","",""
"Rarely","2006","(2a) intermediate vocational","Male","","","",""
"Rarely","2006","(2a) intermediate vocational","Female","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2006","(3a) lower tertiary education","Male","","","",""
"Rarely","2006","(3a) lower tertiary education","Female","","","",""
"Rarely","2006","(3b) higher tertiary education","Male","","","",""
"Rarely","2006","(3b) higher tertiary education","Female","","","",""
"Never","2006","(0) in school","Male","","","",""
"Never","2006","(0) in school","Female","","","",""
"Never","2006","(1a) inadequately completed","Male","","","",""
"Never","2006","(1a) inadequately completed","Female","","","",""
"Never","2006","(1b) general elementary school","Male","","","",""
"Never","2006","(1b) general elementary school","Female","","","",""
"Never","2006","(1c) basic vocational qualification","Male","","","",""
"Never","2006","(1c) basic vocational qualification","Female","","","",""
"Never","2006","(2b) intermediate general qualification","Male","","","",""
"Never","2006","(2b) intermediate general qualification","Female","","","",""
"Never","2006","(2a) intermediate vocational","Male","","","",""
"Never","2006","(2a) intermediate vocational","Female","","","",""
"Never","2006","(2c_gen) general maturity certificate","Male","","","",""
"Never","2006","(2c_gen) general maturity certificate","Female","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2006","(3a) lower tertiary education","Male","","","",""
"Never","2006","(3a) lower tertiary education","Female","","","",""
"Never","2006","(3b) higher tertiary education","Male","","","",""
"Never","2006","(3b) higher tertiary education","Female","","","",""
"Daily","2007","(0) in school","Male","","","",""
"Daily","2007","(0) in school","Female","","","",""
"Daily","2007","(1a) inadequately completed","Male","","","",""
"Daily","2007","(1a) inadequately completed","Female","","","",""
"Daily","2007","(1b) general elementary school","Male","","","",""
"Daily","2007","(1b) general elementary school","Female","","","",""
"Daily","2007","(1c) basic vocational qualification","Male","","","",""
"Daily","2007","(1c) basic vocational qualification","Female","","","",""
"Daily","2007","(2b) intermediate general qualification","Male","","","",""
"Daily","2007","(2b) intermediate general qualification","Female","","","",""
"Daily","2007","(2a) intermediate vocational","Male","","","",""
"Daily","2007","(2a) intermediate vocational","Female","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2007","(3a) lower tertiary education","Male","","","",""
"Daily","2007","(3a) lower tertiary education","Female","","","",""
"Daily","2007","(3b) higher tertiary education","Male","","","",""
"Daily","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2007","(0) in school","Male","","","",""
"Min 1x per week","2007","(0) in school","Female","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2007","(1b) general elementary school","Male","","","",""
"Min 1x per week","2007","(1b) general elementary school","Female","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2007","(0) in school","Male","","","",""
"Min 1x per month","2007","(0) in school","Female","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2007","(1b) general elementary school","Male","","","",""
"Min 1x per month","2007","(1b) general elementary school","Female","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Female","","","",""
"Rarely","2007","(0) in school","Male","","","",""
"Rarely","2007","(0) in school","Female","","","",""
"Rarely","2007","(1a) inadequately completed","Male","","","",""
"Rarely","2007","(1a) inadequately completed","Female","","","",""
"Rarely","2007","(1b) general elementary school","Male","","","",""
"Rarely","2007","(1b) general elementary school","Female","","","",""
"Rarely","2007","(1c) basic vocational qualification","Male","","","",""
"Rarely","2007","(1c) basic vocational qualification","Female","","","",""
"Rarely","2007","(2b) intermediate general qualification","Male","","","",""
"Rarely","2007","(2b) intermediate general qualification","Female","","","",""
"Rarely","2007","(2a) intermediate vocational","Male","","","",""
"Rarely","2007","(2a) intermediate vocational","Female","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2007","(3a) lower tertiary education","Male","","","",""
"Rarely","2007","(3a) lower tertiary education","Female","","","",""
"Rarely","2007","(3b) higher tertiary education","Male","","","",""
"Rarely","2007","(3b) higher tertiary education","Female","","","",""
"Never","2007","(0) in school","Male","","","",""
"Never","2007","(0) in school","Female","","","",""
"Never","2007","(1a) inadequately completed","Male","","","",""
"Never","2007","(1a) inadequately completed","Female","","","",""
"Never","2007","(1b) general elementary school","Male","","","",""
"Never","2007","(1b) general elementary school","Female","","","",""
"Never","2007","(1c) basic vocational qualification","Male","","","",""
"Never","2007","(1c) basic vocational qualification","Female","","","",""
"Never","2007","(2b) intermediate general qualification","Male","","","",""
"Never","2007","(2b) intermediate general qualification","Female","","","",""
"Never","2007","(2a) intermediate vocational","Male","","","",""
"Never","2007","(2a) intermediate vocational","Female","","","",""
"Never","2007","(2c_gen) general maturity certificate","Male","","","",""
"Never","2007","(2c_gen) general maturity certificate","Female","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2007","(3a) lower tertiary education","Male","","","",""
"Never","2007","(3a) lower tertiary education","Female","","","",""
"Never","2007","(3b) higher tertiary education","Male","","","",""
"Never","2007","(3b) higher tertiary education","Female","","","",""
"Daily","2008","(0) in school","Male","12","","",""
"Daily","2008","(0) in school","Female","9","","",""
"Daily","2008","(1a) inadequately completed","Male","10","","",""
"Daily","2008","(1a) inadequately completed","Female","25","","",""
"Daily","2008","(1b) general elementary school","Male","45","0.0723652125638724","0.0486367944426071","0.0960936306851377"
"Daily","2008","(1b) general elementary school","Female","154","0.13227257544926","0.112493194290728","0.152051956607793"
"Daily","2008","(1c) basic vocational qualification","Male","232","0.0832273691775217","0.0730647465612601","0.0933899917937832"
"Daily","2008","(1c) basic vocational qualification","Female","260","0.106627902268159","0.0943158320731599","0.118939972463159"
"Daily","2008","(2b) intermediate general qualification","Male","9","","",""
"Daily","2008","(2b) intermediate general qualification","Female","40","0.129905805486691","0.0913442911302819","0.1684673198431"
"Daily","2008","(2a) intermediate vocational","Male","114","0.0478307946196698","0.0384046066315538","0.0572569826077858"
"Daily","2008","(2a) intermediate vocational","Female","242","0.0822172080532439","0.0717899688565037","0.092644447249984"
"Daily","2008","(2c_gen) general maturity certificate","Male","17","","",""
"Daily","2008","(2c_gen) general maturity certificate","Female","30","0.0720225605454978","0.0464953730782019","0.0975497480127938"
"Daily","2008","(2c_voc) vocational maturity certificate","Male","35","0.052688399176908","0.0352980864553145","0.0700787118985016"
"Daily","2008","(2c_voc) vocational maturity certificate","Female","55","0.069807788539552","0.0522699546075388","0.0873456224715653"
"Daily","2008","(3a) lower tertiary education","Male","37","0.0408524534621894","0.0278182945334014","0.0538866123909774"
"Daily","2008","(3a) lower tertiary education","Female","54","0.0547125157811356","0.038533485069123","0.0708915464931482"
"Daily","2008","(3b) higher tertiary education","Male","64","0.0306584018266498","0.0216602831686327","0.0396565204846669"
"Daily","2008","(3b) higher tertiary education","Female","66","0.0435735456945786","0.0317335299584423","0.0554135614307149"
"Min 1x per week","2008","(0) in school","Male","47","0.288361230350691","0.220662253901178","0.356060206800203"
"Min 1x per week","2008","(0) in school","Female","52","0.329268790628174","0.260993754495678","0.397543826760671"
"Min 1x per week","2008","(1a) inadequately completed","Male","27","","",""
"Min 1x per week","2008","(1a) inadequately completed","Female","42","0.334924960840497","0.246726535715319","0.423123385965674"
"Min 1x per week","2008","(1b) general elementary school","Male","175","0.365995284973246","0.321878958584935","0.410111611361557"
"Min 1x per week","2008","(1b) general elementary school","Female","503","0.439123967720926","0.410149654887061","0.468098280554791"
"Min 1x per week","2008","(1c) basic vocational qualification","Male","1140","0.386633723057687","0.368717283510288","0.404550162605087"
"Min 1x per week","2008","(1c) basic vocational qualification","Female","1005","0.409215761453887","0.389601584698693","0.428829938209082"
"Min 1x per week","2008","(2b) intermediate general qualification","Male","71","0.393469637082051","0.324369427865255","0.462569846298847"
"Min 1x per week","2008","(2b) intermediate general qualification","Female","104","0.311759641403411","0.258630025037072","0.364889257769749"
"Min 1x per week","2008","(2a) intermediate vocational","Male","742","0.380173556157538","0.358732250106788","0.401614862208288"
"Min 1x per week","2008","(2a) intermediate vocational","Female","1083","0.401491596765128","0.38288395336221","0.420099240168046"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Male","85","0.184569641927174","0.143333103145067","0.22580618070928"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Female","141","0.352327370963227","0.305158992807135","0.399495749119319"
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Male","223","0.349873073574","0.312748814135632","0.386997333012368"
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Female","344","0.409685132139134","0.375839344408006","0.443530919870262"
"Min 1x per week","2008","(3a) lower tertiary education","Male","322","0.365653478072778","0.333941059437432","0.397365896708125"
"Min 1x per week","2008","(3a) lower tertiary education","Female","303","0.351717337290926","0.317746496573832","0.385688178008021"
"Min 1x per week","2008","(3b) higher tertiary education","Male","418","0.271311193001567","0.24810288713292","0.294519498870213"
"Min 1x per week","2008","(3b) higher tertiary education","Female","349","0.305677916448418","0.278958463597556","0.33239736929928"
"Min 1x per month","2008","(0) in school","Male","66","0.337161744398618","0.266512617924863","0.407810870872372"
"Min 1x per month","2008","(0) in school","Female","69","0.350808007938237","0.281476008742342","0.420140007134132"
"Min 1x per month","2008","(1a) inadequately completed","Male","20","","",""
"Min 1x per month","2008","(1a) inadequately completed","Female","16","","",""
"Min 1x per month","2008","(1b) general elementary school","Male","129","0.26206369855667","0.22178937798256","0.302338019130779"
"Min 1x per month","2008","(1b) general elementary school","Female","225","0.18594941879138","0.163234601860905","0.208664235721856"
"Min 1x per month","2008","(1c) basic vocational qualification","Male","775","0.263018530351973","0.246820457310667","0.279216603393279"
"Min 1x per month","2008","(1c) basic vocational qualification","Female","663","0.277568742021107","0.259705388174926","0.295432095867288"
"Min 1x per month","2008","(2b) intermediate general qualification","Male","57","0.275390315233377","0.212203876975798","0.338576753490955"
"Min 1x per month","2008","(2b) intermediate general qualification","Female","86","0.304456292718022","0.251674838012866","0.357237747423179"
"Min 1x per month","2008","(2a) intermediate vocational","Male","642","0.318620360601151","0.298039829811729","0.339200891390574"
"Min 1x per month","2008","(2a) intermediate vocational","Female","801","0.294738622857161","0.277432029322413","0.312045216391908"
"Min 1x per month","2008","(2c_gen) general maturity certificate","Male","133","0.427422629304117","0.374838525301386","0.480006733306848"
"Min 1x per month","2008","(2c_gen) general maturity certificate","Female","131","0.327580733553386","0.281238257955578","0.373923209151193"
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Male","211","0.331489856374573","0.294846724587838","0.368132988161308"
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Female","243","0.302361098601576","0.270751719437905","0.333970477765247"
"Min 1x per month","2008","(3a) lower tertiary education","Male","319","0.339547373376595","0.30836549641467","0.37072925033852"
"Min 1x per month","2008","(3a) lower tertiary education","Female","230","0.291476127884236","0.259146110173218","0.323806145595255"
"Min 1x per month","2008","(3b) higher tertiary education","Male","548","0.418116961364582","0.392371227447038","0.443862695282127"
"Min 1x per month","2008","(3b) higher tertiary education","Female","416","0.343120975503651","0.315586210766915","0.370655740240388"
"Rarely","2008","(0) in school","Male","46","0.31697456216556","0.247437792433116","0.386511331898004"
"Rarely","2008","(0) in school","Female","48","0.254931822058086","0.191614515895856","0.318249128220316"
"Rarely","2008","(1a) inadequately completed","Male","18","","",""
"Rarely","2008","(1a) inadequately completed","Female","17","","",""
"Rarely","2008","(1b) general elementary school","Male","89","0.238747513899125","0.199703977893514","0.277791049904736"
"Rarely","2008","(1b) general elementary school","Female","205","0.192097576281618","0.169097645384822","0.215097507178414"
"Rarely","2008","(1c) basic vocational qualification","Male","602","0.230126396680028","0.214640554507674","0.245612238852382"
"Rarely","2008","(1c) basic vocational qualification","Female","442","0.185321022613313","0.169820902738441","0.200821142488184"
"Rarely","2008","(2b) intermediate general qualification","Male","49","0.24914067507806","0.187962138470997","0.310319211685123"
"Rarely","2008","(2b) intermediate general qualification","Female","57","0.24088344015977","0.191836223104899","0.289930657214641"
"Rarely","2008","(2a) intermediate vocational","Male","432","0.228651959598322","0.21010221702164","0.247201702175003"
"Rarely","2008","(2a) intermediate vocational","Female","501","0.203410219652673","0.188130275458921","0.218690163846425"
"Rarely","2008","(2c_gen) general maturity certificate","Male","98","0.291227749464825","0.242935396907697","0.339520102021954"
"Rarely","2008","(2c_gen) general maturity certificate","Female","89","0.240412729473947","0.198217092360254","0.282608366587641"
"Rarely","2008","(2c_voc) vocational maturity certificate","Male","148","0.230485611062052","0.197703739559376","0.263267482564728"
"Rarely","2008","(2c_voc) vocational maturity certificate","Female","153","0.18839247294415","0.161480690055158","0.215304255833143"
"Rarely","2008","(3a) lower tertiary education","Male","197","0.232532120187036","0.204715599318267","0.260348641055806"
"Rarely","2008","(3a) lower tertiary education","Female","163","0.280017476190265","0.248074104935016","0.311960847445515"
"Rarely","2008","(3b) higher tertiary education","Male","354","0.258713771840342","0.235855611520025","0.28157193216066"
"Rarely","2008","(3b) higher tertiary education","Female","292","0.277561116649519","0.251589743720626","0.303532489578411"
"Never","2008","(0) in school","Male","1","","",""
"Never","2008","(0) in school","Female","4","","",""
"Never","2008","(1a) inadequately completed","Male","4","","",""
"Never","2008","(1a) inadequately completed","Female","10","","",""
"Never","2008","(1b) general elementary school","Male","20","","",""
"Never","2008","(1b) general elementary school","Female","40","0.0505564617568154","0.0377653279975813","0.0633475955160494"
"Never","2008","(1c) basic vocational qualification","Male","89","0.0369939807327898","0.0300497853881359","0.0439381760774438"
"Never","2008","(1c) basic vocational qualification","Female","44","0.0212665716435336","0.0155113717720838","0.0270217715149835"
"Never","2008","(2b) intermediate general qualification","Male","6","","",""
"Never","2008","(2b) intermediate general qualification","Female","5","","",""
"Never","2008","(2a) intermediate vocational","Male","39","0.0247233290233191","0.0178646161055459","0.0315820419410923"
"Never","2008","(2a) intermediate vocational","Female","39","0.0181423526717944","0.0130760738842608","0.023208631459328"
"Never","2008","(2c_gen) general maturity certificate","Male","7","","",""
"Never","2008","(2c_gen) general maturity certificate","Female","3","","",""
"Never","2008","(2c_voc) vocational maturity certificate","Male","17","","",""
"Never","2008","(2c_voc) vocational maturity certificate","Female","16","","",""
"Never","2008","(3a) lower tertiary education","Male","11","","",""
"Never","2008","(3a) lower tertiary education","Female","9","","",""
"Never","2008","(3b) higher tertiary education","Male","26","","",""
"Never","2008","(3b) higher tertiary education","Female","19","","",""
"Daily","2009","(0) in school","Male","","","",""
"Daily","2009","(0) in school","Female","","","",""
"Daily","2009","(1a) inadequately completed","Male","","","",""
"Daily","2009","(1a) inadequately completed","Female","","","",""
