"pli0081","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Daily","2019","Employed","no migration background","874","0.0588250895011755","0.0548818490499164","0.0627683299524346","1"
"Daily","2019","Employed","direct migration background","167","0.0661792565222363","0.056842049870698","0.0755164631737745","1"
"Daily","2019","Employed","indirect migration background","91","0.063113296244299","0.0499654572371727","0.0762611352514254","1"
"Min 1x per month","2019","Not Employed","no migration background","1956","0.286328512104099","0.275396175616101","0.297260848592096","3"
"Min 1x per month","2019","Not Employed","direct migration background","241","0.206481541039875","0.182901529628684","0.230061552451065","3"
"Min 1x per month","2019","Not Employed","indirect migration background","109","0.302596320168992","0.257120661723144","0.34807197861484","3"
"Min 1x per month","2019","Employed","no migration background","4554","0.332760911590386","0.324864247138797","0.340657576041975","3"
"Min 1x per month","2019","Employed","indirect migration background","381","0.275692073694118","0.251530558417044","0.299853588971191","3"
"Min 1x per month","2019","Employed","direct migration background","664","0.250011868948983","0.233747703673188","0.266276034224778","3"
"Min 1x per week","2019","Not Employed","no migration background","2290","0.341273026076398","0.329806411249975","0.352739640902822","2"
"Min 1x per week","2019","Not Employed","indirect migration background","143","0.351918724326524","0.304642696253217","0.399194752399832","2"
"Min 1x per week","2019","Not Employed","direct migration background","405","0.385948227768206","0.357589163444296","0.414307292092115","2"
"Min 1x per week","2019","Employed","indirect migration background","533","0.426106019115343","0.399368255599223","0.452843782631463","2"
"Min 1x per week","2019","Employed","no migration background","5142","0.365407589566927","0.357337599318603","0.37347757981525","2"
"Min 1x per week","2019","Employed","direct migration background","968","0.338651783579527","0.320876520084544","0.356427047074509","2"
"Never","2019","Not Employed","no migration background","316","0.0526619649912209","0.0472602391765472","0.0580636908058946","5"
"Never","2019","Not Employed","direct migration background","89","0.0769575529470074","0.0614314901290084","0.0924836157650065","5"
"Never","2019","Not Employed","indirect migration background","18","","","","5"
"Never","2019","Employed","no migration background","274","0.021164100242646","0.0187520206139723","0.0235761798713197","5"
"Never","2019","Employed","direct migration background","171","0.0595002683413013","0.0506151529879593","0.0683853836946433","5"
"Never","2019","Employed","indirect migration background","41","0.030934268022137","0.0215727355383209","0.0402958005059531","5"
"Rarely","2019","Not Employed","no migration background","1522","0.241663053502508","0.231310016742326","0.252016090262691","4"
"Rarely","2019","Not Employed","direct migration background","256","0.219090594673065","0.194995032046757","0.243186157299373","4"
"Rarely","2019","Not Employed","indirect migration background","91","0.226651569703591","0.185206580840438","0.268096558566744","4"
"Rarely","2019","Employed","no migration background","2834","0.221842309098866","0.214879366949409","0.228805251248323","4"
"Rarely","2019","Employed","indirect migration background","268","0.204154342924103","0.18235998167289","0.225948704175317","4"
"Rarely","2019","Employed","direct migration background","753","0.285656822607953","0.268690019443153","0.302623625772752","4"
