"pli0081","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2002","Other degree","Single parent ","","","",""
"Never","2002","Other degree","Couple + C. LE 16 ","","","",""
"Never","2002","Other degree","Couple + C. GT 16 ","","","",""
"Never","2002","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2002","no degree/no degree yet","Single parent ","","","",""
"Never","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2002","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2003","lower secondary degree","1-pers.-HH","176","0.123503873878517","0.10557734341883","0.141430404338204"
"Daily","2003","lower secondary degree","(Married) couple without C. ","276","0.0854017697742419","0.0758344072588658","0.094969132289618"
"Daily","2003","lower secondary degree","Single parent ","41","0.130726497594287","0.0962379351438975","0.165215060044676"
"Daily","2003","lower secondary degree","Couple + C. LE 16 ","99","0.0834855782783155","0.0674212855114454","0.0995498710451857"
"Daily","2003","lower secondary degree","Couple + C. GT 16 ","64","0.0588717278909977","0.0450369083471352","0.0727065474348603"
"Daily","2003","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Daily","2003","secondary school degree","1-pers.-HH","62","0.0683807876547887","0.0504482384885949","0.0863133368209826"
"Daily","2003","secondary school degree","(Married) couple without C. ","99","0.0509513346538399","0.0408347993818418","0.061067869925838"
"Daily","2003","secondary school degree","Single parent ","32","0.0843962755793808","0.0561858855136867","0.112606665645075"
"Daily","2003","secondary school degree","Couple + C. LE 16 ","119","0.0647559240861009","0.0525673066024128","0.0769445415697889"
"Daily","2003","secondary school degree","Couple + C. GT 16 ","57","0.0327834222004466","0.0227125845118608","0.0428542598890324"
"Daily","2003","secondary school degree","Couple + C. LE and GT 16","39","0.0621345800129738","0.0422296427851385","0.082039517240809"
"Daily","2003","college entrance qualification","1-pers.-HH","37","0.0528231186691433","0.0370240934541845","0.0686221438841022"
"Daily","2003","college entrance qualification","(Married) couple without C. ","67","0.039120201143715","0.0299254658915657","0.0483149363958642"
"Daily","2003","college entrance qualification","Single parent ","10","","",""
"Daily","2003","college entrance qualification","Couple + C. LE 16 ","66","0.0617355142482608","0.048667606579862","0.0748034219166597"
"Daily","2003","college entrance qualification","Couple + C. GT 16 ","34","0.0349111706527365","0.023413162943386","0.0464091783620871"
"Daily","2003","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Daily","2003","Other degree","1-pers.-HH","11","","",""
"Daily","2003","Other degree","(Married) couple without C. ","36","0.074992459604617","0.048046323795211","0.101938595414023"
"Daily","2003","Other degree","Single parent ","5","","",""
"Daily","2003","Other degree","Couple + C. LE 16 ","24","","",""
"Daily","2003","Other degree","Couple + C. GT 16 ","24","","",""
"Daily","2003","Other degree","Couple + C. LE and GT 16","9","","",""
"Daily","2003","no degree/no degree yet","1-pers.-HH","3","","",""
"Daily","2003","no degree/no degree yet","(Married) couple without C. ","17","","",""
"Daily","2003","no degree/no degree yet","Single parent ","7","","",""
"Daily","2003","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Daily","2003","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"Daily","2003","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"Min 1x per week","2003","lower secondary degree","1-pers.-HH","536","0.409523665146699","0.382730643012644","0.436316687280753"
"Min 1x per week","2003","lower secondary degree","(Married) couple without C. ","1370","0.40741160892438","0.390591186981361","0.424232030867399"
"Min 1x per week","2003","lower secondary degree","Single parent ","140","0.369879569011681","0.32048752364469","0.419271614378672"
"Min 1x per week","2003","lower secondary degree","Couple + C. LE 16 ","568","0.45184057599068","0.422938283898751","0.48074286808261"
"Min 1x per week","2003","lower secondary degree","Couple + C. GT 16 ","416","0.370391761980701","0.342008548890488","0.398774975070914"
"Min 1x per week","2003","lower secondary degree","Couple + C. LE and GT 16","154","0.334330919692957","0.290499498804432","0.378162340581481"
"Min 1x per week","2003","secondary school degree","1-pers.-HH","323","0.434422903038264","0.399205443317563","0.469640362758965"
"Min 1x per week","2003","secondary school degree","(Married) couple without C. ","724","0.381677029567569","0.359327649633553","0.404026409501585"
"Min 1x per week","2003","secondary school degree","Single parent ","135","0.348688761235655","0.300326462423892","0.397051060047418"
"Min 1x per week","2003","secondary school degree","Couple + C. LE 16 ","733","0.475005784009787","0.450272663106317","0.499738904913258"
"Min 1x per week","2003","secondary school degree","Couple + C. GT 16 ","423","0.362481735533354","0.335294442552386","0.389669028514323"
"Min 1x per week","2003","secondary school degree","Couple + C. LE and GT 16","190","0.329683908721903","0.29092133860228","0.368446478841527"
"Min 1x per week","2003","college entrance qualification","1-pers.-HH","265","0.324837035729337","0.291758993034067","0.357915078424606"
"Min 1x per week","2003","college entrance qualification","(Married) couple without C. ","655","0.35821979549895","0.335480756458751","0.380958834539149"
"Min 1x per week","2003","college entrance qualification","Single parent ","73","0.381213973540318","0.310652595849999","0.451775351230638"
"Min 1x per week","2003","college entrance qualification","Couple + C. LE 16 ","504","0.392282835018331","0.365771824172311","0.418793845864351"
"Min 1x per week","2003","college entrance qualification","Couple + C. GT 16 ","302","0.329295409618116","0.29985694042679","0.358733878809441"
"Min 1x per week","2003","college entrance qualification","Couple + C. LE and GT 16","114","0.291433200834479","0.244491723528187","0.33837467814077"
"Min 1x per week","2003","Other degree","1-pers.-HH","34","0.356845234434442","0.262949516351526","0.450740952517358"
"Min 1x per week","2003","Other degree","(Married) couple without C. ","159","0.385827745035485","0.336024586933428","0.435630903137543"
"Min 1x per week","2003","Other degree","Single parent ","26","","",""
"Min 1x per week","2003","Other degree","Couple + C. LE 16 ","149","0.527925789444269","0.470068690811104","0.585782888077434"
"Min 1x per week","2003","Other degree","Couple + C. GT 16 ","107","0.461148592446539","0.396725862026204","0.525571322866874"
"Min 1x per week","2003","Other degree","Couple + C. LE and GT 16","61","0.511697800890181","0.426745844298019","0.596649757482343"
"Min 1x per week","2003","no degree/no degree yet","1-pers.-HH","15","","",""
"Min 1x per week","2003","no degree/no degree yet","(Married) couple without C. ","35","0.426686293280073","0.325066594482282","0.528305992077864"
"Min 1x per week","2003","no degree/no degree yet","Single parent ","31","0.370436276964587","0.267772974378031","0.473099579551143"
"Min 1x per week","2003","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Min 1x per week","2003","no degree/no degree yet","Couple + C. GT 16 ","90","0.242002214955298","0.196409875166245","0.287594554744352"
"Min 1x per week","2003","no degree/no degree yet","Couple + C. LE and GT 16","81","0.298005392460329","0.242727794079371","0.353282990841287"
"Min 1x per month","2003","lower secondary degree","1-pers.-HH","283","0.212385121142993","0.190100772060592","0.234669470225394"
"Min 1x per month","2003","lower secondary degree","(Married) couple without C. ","976","0.291555200261534","0.275997083703958","0.30711331681911"
"Min 1x per month","2003","lower secondary degree","Single parent ","66","0.170828680441345","0.132323639644306","0.209333721238385"
"Min 1x per month","2003","lower secondary degree","Couple + C. LE 16 ","292","0.289133682709924","0.262804975115996","0.315462390303851"
"Min 1x per month","2003","lower secondary degree","Couple + C. GT 16 ","382","0.330628689806765","0.302978411142474","0.358278968471055"
"Min 1x per month","2003","lower secondary degree","Couple + C. LE and GT 16","145","0.341397973440638","0.297341463909854","0.385454482971421"
"Min 1x per month","2003","secondary school degree","1-pers.-HH","201","0.24972097198357","0.21896746310864","0.2804744808585"
"Min 1x per month","2003","secondary school degree","(Married) couple without C. ","608","0.330036236357755","0.308403261471959","0.351669211243552"
"Min 1x per month","2003","secondary school degree","Single parent ","120","0.313734841663399","0.266645672686044","0.360824010640754"
"Min 1x per month","2003","secondary school degree","Couple + C. LE 16 ","500","0.321411555570017","0.298280993541003","0.34454211759903"
"Min 1x per month","2003","secondary school degree","Couple + C. GT 16 ","436","0.363796838921338","0.336588379059157","0.391005298783519"
"Min 1x per month","2003","secondary school degree","Couple + C. LE and GT 16","204","0.362566392513805","0.322926258106547","0.402206526921064"
"Min 1x per month","2003","college entrance qualification","1-pers.-HH","251","0.328985521304575","0.29579935642816","0.362171686180989"
"Min 1x per month","2003","college entrance qualification","(Married) couple without C. ","600","0.352697128676812","0.33003718183997","0.375357075513654"
"Min 1x per month","2003","college entrance qualification","Single parent ","52","0.355116696095833","0.285592094422066","0.4246412977696"
"Min 1x per month","2003","college entrance qualification","Couple + C. LE 16 ","465","0.356277426286723","0.330274668784249","0.382280183789197"
"Min 1x per month","2003","college entrance qualification","Couple + C. GT 16 ","361","0.353632597056042","0.323684266810274","0.38358092730181"
"Min 1x per month","2003","college entrance qualification","Couple + C. LE and GT 16","143","0.370725041403272","0.320831649833323","0.420618432973221"
"Min 1x per month","2003","Other degree","1-pers.-HH","20","","",""
"Min 1x per month","2003","Other degree","(Married) couple without C. ","85","0.21424328224891","0.172266154711657","0.256220409786164"
"Min 1x per month","2003","Other degree","Single parent ","8","","",""
"Min 1x per month","2003","Other degree","Couple + C. LE 16 ","58","0.239624800591","0.190154456811277","0.289095144370722"
"Min 1x per month","2003","Other degree","Couple + C. GT 16 ","49","0.231961080244193","0.177412512957922","0.286509647530464"
"Min 1x per month","2003","Other degree","Couple + C. LE and GT 16","35","0.221098647635505","0.150571463824353","0.291625831446658"
"Min 1x per month","2003","no degree/no degree yet","1-pers.-HH","5","","",""
"Min 1x per month","2003","no degree/no degree yet","(Married) couple without C. ","22","","",""
"Min 1x per month","2003","no degree/no degree yet","Single parent ","21","","",""
"Min 1x per month","2003","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Min 1x per month","2003","no degree/no degree yet","Couple + C. GT 16 ","112","0.325671581393343","0.275786130173871","0.375557032612815"
"Min 1x per month","2003","no degree/no degree yet","Couple + C. LE and GT 16","87","0.314756060986561","0.25862802199257","0.370884099980552"
"Rarely","2003","lower secondary degree","1-pers.-HH","229","0.197759878224393","0.176057754506583","0.219462001942203"
"Rarely","2003","lower secondary degree","(Married) couple without C. ","588","0.19355195740986","0.180027165360217","0.207076749459502"
"Rarely","2003","lower secondary degree","Single parent ","99","0.269345363477344","0.223958948134286","0.314731778820402"
"Rarely","2003","lower secondary degree","Couple + C. LE 16 ","167","0.162482100695973","0.141058816928524","0.183905384463422"
"Rarely","2003","lower secondary degree","Couple + C. GT 16 ","234","0.216403537344519","0.192200263836669","0.240606810852369"
"Rarely","2003","lower secondary degree","Couple + C. LE and GT 16","100","0.224501388005577","0.185733859654697","0.263268916356458"
"Rarely","2003","secondary school degree","1-pers.-HH","151","0.203907328629973","0.175281768523921","0.232532888736025"
"Rarely","2003","secondary school degree","(Married) couple without C. ","344","0.210745007165417","0.191982231220149","0.229507783110685"
"Rarely","2003","secondary school degree","Single parent ","82","0.240180734882435","0.196827859219698","0.283533610545172"
"Rarely","2003","secondary school degree","Couple + C. LE 16 ","208","0.135936325911882","0.118961987758786","0.152910664064978"
"Rarely","2003","secondary school degree","Couple + C. GT 16 ","268","0.221026897468215","0.197559745696029","0.244494049240402"
"Rarely","2003","secondary school degree","Couple + C. LE and GT 16","125","0.222210017778236","0.187930330071417","0.256489705485056"
"Rarely","2003","college entrance qualification","1-pers.-HH","191","0.250461739486119","0.21985829374007","0.281065185232168"
"Rarely","2003","college entrance qualification","(Married) couple without C. ","359","0.226726506004922","0.20686912963173","0.246583882378114"
"Rarely","2003","college entrance qualification","Single parent ","44","0.191109128304011","0.133987828668527","0.248230427939496"
"Rarely","2003","college entrance qualification","Couple + C. LE 16 ","260","0.179904173742424","0.159048280096853","0.200760067387995"
"Rarely","2003","college entrance qualification","Couple + C. GT 16 ","263","0.249528196207423","0.222421053094994","0.276635339319852"
"Rarely","2003","college entrance qualification","Couple + C. LE and GT 16","86","0.292601735102053","0.24560504370799","0.339598426496115"
"Rarely","2003","Other degree","1-pers.-HH","17","","",""
"Rarely","2003","Other degree","(Married) couple without C. ","69","0.270327136482013","0.224888637283288","0.315765635680737"
"Rarely","2003","Other degree","Single parent ","25","","",""
"Rarely","2003","Other degree","Couple + C. LE 16 ","40","0.128905230860184","0.0900693600354582","0.16774110168491"
"Rarely","2003","Other degree","Couple + C. GT 16 ","40","0.159126453302867","0.111852631957618","0.206400274648116"
"Rarely","2003","Other degree","Couple + C. LE and GT 16","17","","",""
"Rarely","2003","no degree/no degree yet","1-pers.-HH","9","","",""
"Rarely","2003","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Rarely","2003","no degree/no degree yet","Single parent ","21","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. GT 16 ","93","0.260261965753739","0.213553826190583","0.306970105316895"
"Rarely","2003","no degree/no degree yet","Couple + C. LE and GT 16","71","0.279169568426346","0.224954400046244","0.333384736806448"
"Never","2003","lower secondary degree","1-pers.-HH","70","0.0568274616073986","0.0442133794555179","0.0694415437592792"
"Never","2003","lower secondary degree","(Married) couple without C. ","68","0.0220794636299846","0.0170492125947229","0.0271097146652463"
"Never","2003","lower secondary degree","Single parent ","21","","",""
"Never","2003","lower secondary degree","Couple + C. LE 16 ","13","","",""
"Never","2003","lower secondary degree","Couple + C. GT 16 ","16","","",""
"Never","2003","lower secondary degree","Couple + C. LE and GT 16","19","","",""
"Never","2003","secondary school degree","1-pers.-HH","24","","",""
"Never","2003","secondary school degree","(Married) couple without C. ","40","0.0265903922554188","0.0191888885212966","0.0339918959895411"
"Never","2003","secondary school degree","Single parent ","4","","",""
"Never","2003","secondary school degree","Couple + C. LE 16 ","6","","",""
"Never","2003","secondary school degree","Couple + C. GT 16 ","17","","",""
"Never","2003","secondary school degree","Couple + C. LE and GT 16","7","","",""
"Never","2003","college entrance qualification","1-pers.-HH","26","","",""
"Never","2003","college entrance qualification","(Married) couple without C. ","27","","",""
"Never","2003","college entrance qualification","Single parent ","3","","",""
"Never","2003","college entrance qualification","Couple + C. LE 16 ","8","","",""
"Never","2003","college entrance qualification","Couple + C. GT 16 ","19","","",""
"Never","2003","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Never","2003","Other degree","1-pers.-HH","18","","",""
"Never","2003","Other degree","(Married) couple without C. ","18","","",""
"Never","2003","Other degree","Single parent ","6","","",""
"Never","2003","Other degree","Couple + C. LE 16 ","15","","",""
"Never","2003","Other degree","Couple + C. GT 16 ","10","","",""
"Never","2003","Other degree","Couple + C. LE and GT 16","11","","",""
"Never","2003","no degree/no degree yet","1-pers.-HH","4","","",""
"Never","2003","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Never","2003","no degree/no degree yet","Single parent ","5","","",""
"Never","2003","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Never","2003","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"Never","2003","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Daily","2004","lower secondary degree","1-pers.-HH","","","",""
"Daily","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2004","lower secondary degree","Single parent ","","","",""
"Daily","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2004","secondary school degree","1-pers.-HH","","","",""
"Daily","2004","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2004","secondary school degree","Single parent ","","","",""
"Daily","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2004","college entrance qualification","1-pers.-HH","","","",""
"Daily","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2004","college entrance qualification","Single parent ","","","",""
"Daily","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2004","Other degree","1-pers.-HH","","","",""
"Daily","2004","Other degree","(Married) couple without C. ","","","",""
"Daily","2004","Other degree","Single parent ","","","",""
"Daily","2004","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2004","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2004","no degree/no degree yet","Single parent ","","","",""
"Daily","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2004","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","secondary school degree","Single parent ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2004","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2004","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","Other degree","Single parent ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2004","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","secondary school degree","Single parent ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2004","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2004","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Other degree","Single parent ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2004","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2004","lower secondary degree","Single parent ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","secondary school degree","1-pers.-HH","","","",""
"Rarely","2004","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2004","secondary school degree","Single parent ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2004","college entrance qualification","Single parent ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Other degree","1-pers.-HH","","","",""
"Rarely","2004","Other degree","(Married) couple without C. ","","","",""
"Rarely","2004","Other degree","Single parent ","","","",""
"Rarely","2004","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2004","no degree/no degree yet","Single parent ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2004","lower secondary degree","1-pers.-HH","","","",""
"Never","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2004","lower secondary degree","Single parent ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2004","secondary school degree","1-pers.-HH","","","",""
"Never","2004","secondary school degree","(Married) couple without C. ","","","",""
"Never","2004","secondary school degree","Single parent ","","","",""
"Never","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2004","college entrance qualification","1-pers.-HH","","","",""
"Never","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2004","college entrance qualification","Single parent ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2004","Other degree","1-pers.-HH","","","",""
"Never","2004","Other degree","(Married) couple without C. ","","","",""
"Never","2004","Other degree","Single parent ","","","",""
"Never","2004","Other degree","Couple + C. LE 16 ","","","",""
"Never","2004","Other degree","Couple + C. GT 16 ","","","",""
"Never","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2004","no degree/no degree yet","Single parent ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2005","lower secondary degree","1-pers.-HH","","","",""
"Daily","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2005","lower secondary degree","Single parent ","","","",""
"Daily","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2005","secondary school degree","1-pers.-HH","","","",""
"Daily","2005","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2005","secondary school degree","Single parent ","","","",""
"Daily","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2005","college entrance qualification","1-pers.-HH","","","",""
"Daily","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2005","college entrance qualification","Single parent ","","","",""
"Daily","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2005","Other degree","1-pers.-HH","","","",""
"Daily","2005","Other degree","(Married) couple without C. ","","","",""
"Daily","2005","Other degree","Single parent ","","","",""
"Daily","2005","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2005","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2005","no degree/no degree yet","Single parent ","","","",""
"Daily","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2005","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2005","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2005","secondary school degree","Single parent ","","","",""
"Min 1x per week","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2005","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
