"pli0081","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2008","66 and older","Not Working","780","0.209900042767398","0.197361107643578","0.222438977891219","4"
"Daily","2009","35-65 y.","Full Time","","","","","1"
"Daily","2009","16-34 y.","Full Time","","","","","1"
"Daily","2009","16-34 y.","Part Time","","","","","1"
"Daily","2009","16-34 y.","Not Working","","","","","1"
"Daily","2009","35-65 y.","Part Time","","","","","1"
"Daily","2009","35-65 y.","Not Working","","","","","1"
"Daily","2009","66 and older","Full Time","","","","","1"
"Daily","2009","66 and older","Part Time","","","","","1"
"Daily","2009","66 and older","Not Working","","","","","1"
"Min 1x per month","2009","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2009","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2009","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2009","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2009","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2009","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2009","66 and older","Full Time","","","","","3"
"Min 1x per month","2009","66 and older","Part Time","","","","","3"
"Min 1x per month","2009","66 and older","Not Working","","","","","3"
"Min 1x per week","2009","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2009","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2009","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2009","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2009","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2009","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2009","66 and older","Full Time","","","","","2"
"Min 1x per week","2009","66 and older","Part Time","","","","","2"
"Min 1x per week","2009","66 and older","Not Working","","","","","2"
"Never","2009","35-65 y.","Full Time","","","","","5"
"Never","2009","16-34 y.","Full Time","","","","","5"
"Never","2009","16-34 y.","Not Working","","","","","5"
"Never","2009","16-34 y.","Part Time","","","","","5"
"Never","2009","35-65 y.","Part Time","","","","","5"
"Never","2009","35-65 y.","Not Working","","","","","5"
"Never","2009","66 and older","Full Time","","","","","5"
"Never","2009","66 and older","Part Time","","","","","5"
"Never","2009","66 and older","Not Working","","","","","5"
"Rarely","2009","16-34 y.","Not Working","","","","","4"
"Rarely","2009","16-34 y.","Full Time","","","","","4"
"Rarely","2009","16-34 y.","Part Time","","","","","4"
"Rarely","2009","35-65 y.","Full Time","","","","","4"
"Rarely","2009","35-65 y.","Part Time","","","","","4"
"Rarely","2009","35-65 y.","Not Working","","","","","4"
"Rarely","2009","66 and older","Full Time","","","","","4"
"Rarely","2009","66 and older","Part Time","","","","","4"
"Rarely","2009","66 and older","Not Working","","","","","4"
"Daily","2010","35-65 y.","Full Time","","","","","1"
"Daily","2010","16-34 y.","Full Time","","","","","1"
"Daily","2010","16-34 y.","Part Time","","","","","1"
"Daily","2010","16-34 y.","Not Working","","","","","1"
"Daily","2010","35-65 y.","Part Time","","","","","1"
"Daily","2010","35-65 y.","Not Working","","","","","1"
"Daily","2010","66 and older","Full Time","","","","","1"
"Daily","2010","66 and older","Part Time","","","","","1"
"Daily","2010","66 and older","Not Working","","","","","1"
"Min 1x per month","2010","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2010","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2010","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2010","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2010","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2010","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2010","66 and older","Full Time","","","","","3"
"Min 1x per month","2010","66 and older","Part Time","","","","","3"
"Min 1x per month","2010","66 and older","Not Working","","","","","3"
"Min 1x per week","2010","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2010","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2010","66 and older","Part Time","","","","","2"
"Min 1x per week","2010","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2010","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2010","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2010","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2010","66 and older","Full Time","","","","","2"
"Min 1x per week","2010","66 and older","Not Working","","","","","2"
"Never","2010","35-65 y.","Full Time","","","","","5"
"Never","2010","16-34 y.","Not Working","","","","","5"
"Never","2010","16-34 y.","Full Time","","","","","5"
"Never","2010","16-34 y.","Part Time","","","","","5"
"Never","2010","35-65 y.","Part Time","","","","","5"
"Never","2010","35-65 y.","Not Working","","","","","5"
"Never","2010","66 and older","Full Time","","","","","5"
"Never","2010","66 and older","Part Time","","","","","5"
"Never","2010","66 and older","Not Working","","","","","5"
"Rarely","2010","16-34 y.","Not Working","","","","","4"
"Rarely","2010","66 and older","Part Time","","","","","4"
"Rarely","2010","16-34 y.","Full Time","","","","","4"
"Rarely","2010","16-34 y.","Part Time","","","","","4"
"Rarely","2010","35-65 y.","Full Time","","","","","4"
"Rarely","2010","35-65 y.","Part Time","","","","","4"
"Rarely","2010","35-65 y.","Not Working","","","","","4"
"Rarely","2010","66 and older","Full Time","","","","","4"
"Rarely","2010","66 and older","Not Working","","","","","4"
"Daily","2011","35-65 y.","Full Time","","","","","1"
"Daily","2011","66 and older","Full Time","","","","","1"
"Daily","2011","66 and older","Part Time","","","","","1"
"Daily","2011","16-34 y.","Full Time","","","","","1"
"Daily","2011","16-34 y.","Part Time","","","","","1"
"Daily","2011","16-34 y.","Not Working","","","","","1"
"Daily","2011","35-65 y.","Part Time","","","","","1"
"Daily","2011","35-65 y.","Not Working","","","","","1"
"Daily","2011","66 and older","Not Working","","","","","1"
"Min 1x per month","2011","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2011","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2011","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2011","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2011","66 and older","Full Time","","","","","3"
"Min 1x per month","2011","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2011","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2011","66 and older","Not Working","","","","","3"
"Min 1x per month","2011","66 and older","Part Time","","","","","3"
"Min 1x per week","2011","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2011","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2011","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2011","66 and older","Part Time","","","","","2"
"Min 1x per week","2011","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2011","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2011","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2011","66 and older","Full Time","","","","","2"
"Min 1x per week","2011","66 and older","Not Working","","","","","2"
"Never","2011","16-34 y.","Part Time","","","","","5"
"Never","2011","16-34 y.","Not Working","","","","","5"
"Never","2011","35-65 y.","Full Time","","","","","5"
"Never","2011","16-34 y.","Full Time","","","","","5"
"Never","2011","35-65 y.","Part Time","","","","","5"
"Never","2011","35-65 y.","Not Working","","","","","5"
"Never","2011","66 and older","Full Time","","","","","5"
"Never","2011","66 and older","Part Time","","","","","5"
"Never","2011","66 and older","Not Working","","","","","5"
"Rarely","2011","16-34 y.","Not Working","","","","","4"
"Rarely","2011","66 and older","Part Time","","","","","4"
"Rarely","2011","16-34 y.","Full Time","","","","","4"
"Rarely","2011","16-34 y.","Part Time","","","","","4"
"Rarely","2011","35-65 y.","Full Time","","","","","4"
"Rarely","2011","35-65 y.","Part Time","","","","","4"
"Rarely","2011","35-65 y.","Not Working","","","","","4"
"Rarely","2011","66 and older","Full Time","","","","","4"
"Rarely","2011","66 and older","Not Working","","","","","4"
"Daily","2012","35-65 y.","Full Time","","","","","1"
"Daily","2012","16-34 y.","Full Time","","","","","1"
"Daily","2012","16-34 y.","Part Time","","","","","1"
"Daily","2012","16-34 y.","Not Working","","","","","1"
"Daily","2012","35-65 y.","Part Time","","","","","1"
"Daily","2012","35-65 y.","Not Working","","","","","1"
"Daily","2012","66 and older","Full Time","","","","","1"
"Daily","2012","66 and older","Part Time","","","","","1"
"Daily","2012","66 and older","Not Working","","","","","1"
"Min 1x per month","2012","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2012","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2012","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2012","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2012","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2012","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2012","66 and older","Full Time","","","","","3"
"Min 1x per month","2012","66 and older","Part Time","","","","","3"
"Min 1x per month","2012","66 and older","Not Working","","","","","3"
"Min 1x per week","2012","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2012","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2012","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2012","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2012","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2012","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2012","66 and older","Full Time","","","","","2"
"Min 1x per week","2012","66 and older","Part Time","","","","","2"
"Min 1x per week","2012","66 and older","Not Working","","","","","2"
"Never","2012","16-34 y.","Full Time","","","","","5"
"Never","2012","16-34 y.","Part Time","","","","","5"
"Never","2012","16-34 y.","Not Working","","","","","5"
"Never","2012","35-65 y.","Full Time","","","","","5"
"Never","2012","35-65 y.","Part Time","","","","","5"
"Never","2012","35-65 y.","Not Working","","","","","5"
"Never","2012","66 and older","Full Time","","","","","5"
"Never","2012","66 and older","Part Time","","","","","5"
"Never","2012","66 and older","Not Working","","","","","5"
"Rarely","2012","16-34 y.","Not Working","","","","","4"
"Rarely","2012","66 and older","Part Time","","","","","4"
"Rarely","2012","16-34 y.","Part Time","","","","","4"
"Rarely","2012","16-34 y.","Full Time","","","","","4"
"Rarely","2012","35-65 y.","Full Time","","","","","4"
"Rarely","2012","35-65 y.","Part Time","","","","","4"
"Rarely","2012","35-65 y.","Not Working","","","","","4"
"Rarely","2012","66 and older","Full Time","","","","","4"
"Rarely","2012","66 and older","Not Working","","","","","4"
"Daily","2013","35-65 y.","Full Time","437","0.0591553406789833","0.0537849357488203","0.0645257456091463","1"
"Daily","2013","16-34 y.","Full Time","183","0.0651955773676049","0.0547846201327048","0.0756065346025049","1"
"Daily","2013","16-34 y.","Part Time","189","0.0902984865438595","0.0772628622955445","0.103334110792175","1"
"Daily","2013","16-34 y.","Not Working","151","0.0835726435240806","0.0700796439969315","0.0970656430512297","1"
"Daily","2013","35-65 y.","Part Time","385","0.0778893826661193","0.0703640605667226","0.085414704765516","1"
"Daily","2013","35-65 y.","Not Working","265","0.0975840458854115","0.0862319453236094","0.108936146447214","1"
"Daily","2013","66 and older","Full Time","1","","","","1"
"Daily","2013","66 and older","Part Time","42","0.109142931479893","0.0776669531074891","0.140618909852297","1"
"Daily","2013","66 and older","Not Working","388","0.0860400491425274","0.0779008893028417","0.0941792089822131","1"
"Min 1x per month","2013","16-34 y.","Not Working","488","0.304525043772935","0.28208727501672","0.32696281252915","3"
"Min 1x per month","2013","16-34 y.","Part Time","541","0.326677614020729","0.305346509020783","0.348008719020675","3"
"Min 1x per month","2013","16-34 y.","Full Time","693","0.330987420427235","0.31114274036643","0.35083210048804","3"
"Min 1x per month","2013","35-65 y.","Full Time","2511","0.349633242568642","0.338778072865524","0.360488412271759","3"
"Min 1x per month","2013","35-65 y.","Part Time","1463","0.304434397944903","0.291512974456316","0.31735582143349","3"
"Min 1x per month","2013","35-65 y.","Not Working","618","0.223793232727499","0.207849293716552","0.239737171738447","3"
"Min 1x per month","2013","66 and older","Full Time","19","","","","3"
"Min 1x per month","2013","66 and older","Part Time","114","0.270884036013433","0.226023193534778","0.315744878492089","3"
"Min 1x per month","2013","66 and older","Not Working","1310","0.270874665472109","0.257975816493037","0.283773514451181","3"
"Min 1x per week","2013","16-34 y.","Part Time","773","0.362468773697705","0.340604846675217","0.384332700720193","2"
"Min 1x per week","2013","16-34 y.","Full Time","896","0.411973463843132","0.391216955444476","0.432729972241789","2"
"Min 1x per week","2013","16-34 y.","Not Working","588","0.349939198459955","0.326685036191156","0.373193360728754","2"
"Min 1x per week","2013","35-65 y.","Full Time","2681","0.330643015127023","0.319933750081918","0.341352280172128","2"
"Min 1x per week","2013","35-65 y.","Part Time","1929","0.371587711028468","0.358018723063594","0.385156698993342","2"
"Min 1x per week","2013","35-65 y.","Not Working","988","0.372824713162645","0.354326479886867","0.391322946438423","2"
"Min 1x per week","2013","66 and older","Full Time","14","","","","2"
"Min 1x per week","2013","66 and older","Not Working","1713","0.367984817656999","0.35398751427716","0.381982121036838","2"
"Min 1x per week","2013","66 and older","Part Time","123","0.338881781100519","0.291102337373536","0.386661224827502","2"
"Never","2013","16-34 y.","Full Time","23","","","","5"
"Never","2013","16-34 y.","Part Time","31","0.0196145859575312","0.0133074799235918","0.0259216919914705","5"
"Never","2013","16-34 y.","Not Working","40","0.0219718666285123","0.0148246562843227","0.0291190769727018","5"
"Never","2013","35-65 y.","Full Time","133","0.0284395647166688","0.0246555965527668","0.0322235328805707","5"
"Never","2013","35-65 y.","Part Time","115","0.0273819221782266","0.0227994737520035","0.0319643706044496","5"
"Never","2013","35-65 y.","Not Working","147","0.0673394294464215","0.0577524904974519","0.0769263683953912","5"
"Never","2013","66 and older","Full Time","1","","","","5"
"Never","2013","66 and older","Part Time","15","","","","5"
"Never","2013","66 and older","Not Working","173","0.0429735471101234","0.0370874388979732","0.0488596553222736","5"
"Rarely","2013","16-34 y.","Not Working","349","0.239991247614517","0.219168673748056","0.260813821480978","4"
"Rarely","2013","35-65 y.","Not Working","607","0.238458578778023","0.222156736843299","0.254760420712747","4"
"Rarely","2013","66 and older","Part Time","83","0.235029744887732","0.192228036405103","0.277831453370361","4"
"Rarely","2013","16-34 y.","Part Time","323","0.200940539780175","0.182715626511498","0.219165453048852","4"
"Rarely","2013","35-65 y.","Part Time","980","0.218706586182283","0.207099252655668","0.230313919708899","4"
"Rarely","2013","66 and older","Full Time","21","","","","4"
"Rarely","2013","16-34 y.","Full Time","365","0.183173080379418","0.166860710480517","0.199485450278319","4"
"Rarely","2013","35-65 y.","Full Time","1651","0.232128836908683","0.222518030755542","0.241739643061824","4"
"Rarely","2013","66 and older","Not Working","976","0.232126920618241","0.21987305408478","0.244380787151702","4"
"Daily","2014","35-65 y.","Full Time","","","","","1"
"Daily","2014","66 and older","Full Time","","","","","1"
"Daily","2014","16-34 y.","Full Time","","","","","1"
"Daily","2014","16-34 y.","Part Time","","","","","1"
"Daily","2014","16-34 y.","Not Working","","","","","1"
"Daily","2014","35-65 y.","Part Time","","","","","1"
"Daily","2014","35-65 y.","Not Working","","","","","1"
"Daily","2014","66 and older","Part Time","","","","","1"
"Daily","2014","66 and older","Not Working","","","","","1"
"Min 1x per month","2014","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2014","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2014","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2014","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2014","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2014","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2014","66 and older","Full Time","","","","","3"
"Min 1x per month","2014","66 and older","Part Time","","","","","3"
"Min 1x per month","2014","66 and older","Not Working","","","","","3"
"Min 1x per week","2014","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2014","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2014","66 and older","Full Time","","","","","2"
"Min 1x per week","2014","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2014","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2014","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2014","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2014","66 and older","Not Working","","","","","2"
"Min 1x per week","2014","66 and older","Part Time","","","","","2"
"Never","2014","16-34 y.","Full Time","","","","","5"
"Never","2014","16-34 y.","Part Time","","","","","5"
"Never","2014","16-34 y.","Not Working","","","","","5"
"Never","2014","35-65 y.","Full Time","","","","","5"
"Never","2014","35-65 y.","Part Time","","","","","5"
"Never","2014","35-65 y.","Not Working","","","","","5"
"Never","2014","66 and older","Full Time","","","","","5"
"Never","2014","66 and older","Part Time","","","","","5"
"Never","2014","66 and older","Not Working","","","","","5"
"Rarely","2014","16-34 y.","Part Time","","","","","4"
"Rarely","2014","66 and older","Full Time","","","","","4"
"Rarely","2014","16-34 y.","Full Time","","","","","4"
"Rarely","2014","16-34 y.","Not Working","","","","","4"
"Rarely","2014","35-65 y.","Full Time","","","","","4"
"Rarely","2014","35-65 y.","Part Time","","","","","4"
"Rarely","2014","35-65 y.","Not Working","","","","","4"
"Rarely","2014","66 and older","Not Working","","","","","4"
"Rarely","2014","66 and older","Part Time","","","","","4"
"Daily","2015","16-34 y.","Full Time","","","","","1"
"Daily","2015","16-34 y.","Part Time","","","","","1"
"Daily","2015","16-34 y.","Not Working","","","","","1"
"Daily","2015","35-65 y.","Full Time","","","","","1"
"Daily","2015","35-65 y.","Part Time","","","","","1"
"Daily","2015","35-65 y.","Not Working","","","","","1"
"Daily","2015","66 and older","Full Time","","","","","1"
"Daily","2015","66 and older","Part Time","","","","","1"
"Daily","2015","66 and older","Not Working","","","","","1"
"Min 1x per month","2015","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2015","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2015","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2015","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2015","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2015","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2015","66 and older","Full Time","","","","","3"
"Min 1x per month","2015","66 and older","Part Time","","","","","3"
"Min 1x per month","2015","66 and older","Not Working","","","","","3"
"Min 1x per week","2015","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2015","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2015","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2015","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2015","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2015","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2015","66 and older","Full Time","","","","","2"
"Min 1x per week","2015","66 and older","Part Time","","","","","2"
"Min 1x per week","2015","66 and older","Not Working","","","","","2"
"Never","2015","16-34 y.","Full Time","","","","","5"
"Never","2015","16-34 y.","Part Time","","","","","5"
"Never","2015","16-34 y.","Not Working","","","","","5"
"Never","2015","35-65 y.","Full Time","","","","","5"
"Never","2015","35-65 y.","Part Time","","","","","5"
"Never","2015","35-65 y.","Not Working","","","","","5"
"Never","2015","66 and older","Full Time","","","","","5"
"Never","2015","66 and older","Part Time","","","","","5"
"Never","2015","66 and older","Not Working","","","","","5"
"Rarely","2015","16-34 y.","Part Time","","","","","4"
"Rarely","2015","16-34 y.","Full Time","","","","","4"
"Rarely","2015","66 and older","Full Time","","","","","4"
"Rarely","2015","16-34 y.","Not Working","","","","","4"
"Rarely","2015","35-65 y.","Full Time","","","","","4"
"Rarely","2015","35-65 y.","Part Time","","","","","4"
"Rarely","2015","35-65 y.","Not Working","","","","","4"
"Rarely","2015","66 and older","Not Working","","","","","4"
"Rarely","2015","66 and older","Part Time","","","","","4"
"Daily","2016","16-34 y.","Full Time","","","","","1"
"Daily","2016","16-34 y.","Part Time","","","","","1"
"Daily","2016","16-34 y.","Not Working","","","","","1"
"Daily","2016","35-65 y.","Full Time","","","","","1"
"Daily","2016","35-65 y.","Part Time","","","","","1"
"Daily","2016","35-65 y.","Not Working","","","","","1"
"Daily","2016","66 and older","Full Time","","","","","1"
"Daily","2016","66 and older","Part Time","","","","","1"
"Daily","2016","66 and older","Not Working","","","","","1"
"Min 1x per month","2016","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2016","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2016","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2016","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2016","66 and older","Not Working","","","","","3"
"Min 1x per month","2016","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2016","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2016","66 and older","Full Time","","","","","3"
"Min 1x per month","2016","66 and older","Part Time","","","","","3"
"Min 1x per week","2016","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2016","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2016","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2016","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2016","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2016","66 and older","Not Working","","","","","2"
"Min 1x per week","2016","66 and older","Part Time","","","","","2"
"Min 1x per week","2016","66 and older","Full Time","","","","","2"
"Min 1x per week","2016","35-65 y.","Full Time","","","","","2"
"Never","2016","16-34 y.","Full Time","","","","","5"
"Never","2016","16-34 y.","Part Time","","","","","5"
"Never","2016","16-34 y.","Not Working","","","","","5"
"Never","2016","35-65 y.","Full Time","","","","","5"
"Never","2016","35-65 y.","Part Time","","","","","5"
"Never","2016","35-65 y.","Not Working","","","","","5"
"Never","2016","66 and older","Full Time","","","","","5"
"Never","2016","66 and older","Part Time","","","","","5"
"Never","2016","66 and older","Not Working","","","","","5"
"Rarely","2016","16-34 y.","Part Time","","","","","4"
"Rarely","2016","35-65 y.","Not Working","","","","","4"
"Rarely","2016","35-65 y.","Part Time","","","","","4"
"Rarely","2016","16-34 y.","Full Time","","","","","4"
"Rarely","2016","66 and older","Not Working","","","","","4"
"Rarely","2016","35-65 y.","Full Time","","","","","4"
"Rarely","2016","66 and older","Full Time","","","","","4"
"Rarely","2016","66 and older","Part Time","","","","","4"
"Rarely","2016","16-34 y.","Not Working","","","","","4"
"Daily","2017","16-34 y.","Full Time","","","","","1"
"Daily","2017","16-34 y.","Part Time","","","","","1"
"Daily","2017","16-34 y.","Not Working","","","","","1"
"Daily","2017","35-65 y.","Full Time","","","","","1"
"Daily","2017","66 and older","Full Time","","","","","1"
"Daily","2017","66 and older","Part Time","","","","","1"
"Daily","2017","35-65 y.","Part Time","","","","","1"
"Daily","2017","35-65 y.","Not Working","","","","","1"
"Daily","2017","66 and older","Not Working","","","","","1"
"Min 1x per month","2017","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2017","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2017","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2017","66 and older","Full Time","","","","","3"
"Min 1x per month","2017","66 and older","Not Working","","","","","3"
"Min 1x per month","2017","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2017","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2017","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2017","66 and older","Part Time","","","","","3"
"Min 1x per week","2017","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2017","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2017","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2017","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2017","66 and older","Not Working","","","","","2"
"Min 1x per week","2017","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2017","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2017","66 and older","Full Time","","","","","2"
"Min 1x per week","2017","66 and older","Part Time","","","","","2"
"Never","2017","16-34 y.","Full Time","","","","","5"
"Never","2017","16-34 y.","Part Time","","","","","5"
"Never","2017","16-34 y.","Not Working","","","","","5"
"Never","2017","35-65 y.","Full Time","","","","","5"
"Never","2017","35-65 y.","Part Time","","","","","5"
"Never","2017","35-65 y.","Not Working","","","","","5"
"Never","2017","66 and older","Full Time","","","","","5"
"Never","2017","66 and older","Part Time","","","","","5"
"Never","2017","66 and older","Not Working","","","","","5"
"Rarely","2017","16-34 y.","Part Time","","","","","4"
"Rarely","2017","35-65 y.","Not Working","","","","","4"
"Rarely","2017","16-34 y.","Full Time","","","","","4"
"Rarely","2017","16-34 y.","Not Working","","","","","4"
"Rarely","2017","35-65 y.","Full Time","","","","","4"
"Rarely","2017","35-65 y.","Part Time","","","","","4"
"Rarely","2017","66 and older","Full Time","","","","","4"
"Rarely","2017","66 and older","Part Time","","","","","4"
"Rarely","2017","66 and older","Not Working","","","","","4"
"Daily","2018","16-34 y.","Full Time","","","","","1"
"Daily","2018","16-34 y.","Part Time","","","","","1"
"Daily","2018","16-34 y.","Not Working","","","","","1"
"Daily","2018","35-65 y.","Full Time","","","","","1"
"Daily","2018","66 and older","Full Time","","","","","1"
"Daily","2018","66 and older","Part Time","","","","","1"
"Daily","2018","35-65 y.","Not Working","","","","","1"
"Daily","2018","66 and older","Not Working","","","","","1"
"Daily","2018","35-65 y.","Part Time","","","","","1"
"Min 1x per month","2018","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2018","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2018","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2018","66 and older","Full Time","","","","","3"
"Min 1x per month","2018","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2018","66 and older","Part Time","","","","","3"
"Min 1x per month","2018","66 and older","Not Working","","","","","3"
"Min 1x per month","2018","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2018","16-34 y.","Not Working","","","","","3"
"Min 1x per week","2018","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2018","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2018","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2018","66 and older","Not Working","","","","","2"
"Min 1x per week","2018","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2018","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2018","66 and older","Part Time","","","","","2"
"Min 1x per week","2018","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2018","66 and older","Full Time","","","","","2"
"Never","2018","16-34 y.","Full Time","","","","","5"
"Never","2018","16-34 y.","Part Time","","","","","5"
"Never","2018","16-34 y.","Not Working","","","","","5"
"Never","2018","35-65 y.","Full Time","","","","","5"
"Never","2018","35-65 y.","Part Time","","","","","5"
"Never","2018","35-65 y.","Not Working","","","","","5"
"Never","2018","66 and older","Full Time","","","","","5"
"Never","2018","66 and older","Part Time","","","","","5"
"Never","2018","66 and older","Not Working","","","","","5"
"Rarely","2018","16-34 y.","Part Time","","","","","4"
"Rarely","2018","35-65 y.","Not Working","","","","","4"
"Rarely","2018","16-34 y.","Full Time","","","","","4"
"Rarely","2018","35-65 y.","Part Time","","","","","4"
"Rarely","2018","66 and older","Part Time","","","","","4"
"Rarely","2018","66 and older","Not Working","","","","","4"
"Rarely","2018","16-34 y.","Not Working","","","","","4"
"Rarely","2018","35-65 y.","Full Time","","","","","4"
"Rarely","2018","66 and older","Full Time","","","","","4"
"Daily","2019","16-34 y.","Full Time","151","0.066538423298751","0.0560039376234488","0.0770729089740532","1"
"Daily","2019","16-34 y.","Part Time","140","0.0858509489572403","0.0731264904732728","0.0985754074412078","1"
"Daily","2019","16-34 y.","Not Working","93","0.0551592747459141","0.0433311240244474","0.0669874254673809","1"
"Daily","2019","35-65 y.","Full Time","456","0.0507283624059505","0.0459547820073545","0.0555019428045465","1"
"Daily","2019","66 and older","Full Time","11","","","","1"
"Daily","2019","66 and older","Part Time","43","0.0827283704507683","0.0608858021954823","0.104570938706054","1"
"Daily","2019","66 and older","Not Working","349","0.0816198615730018","0.0735228251359446","0.0897168980100591","1"
"Daily","2019","35-65 y.","Not Working","214","0.101680717223802","0.0892451527189588","0.114116281728644","1"
"Daily","2019","35-65 y.","Part Time","331","0.0559159098315621","0.0493812942554809","0.0624505254076433","1"
