"pli0081","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","2003","higher education","West Germany","126","0.0392463986769504","0.0323651972824805","0.0461276000714202","1"
"Daily","2003","higher education","East Germany","72","0.0540533911313711","0.0417234325085198","0.0663833497542224","1"
"Min 1x per month","2003","in school","East Germany","74","0.427197128422557","0.351023027079225","0.50337122976589","3"
"Min 1x per month","2003","inadequately","West Germany","43","0.198752880049782","0.149772972977002","0.247732787122563","3"
"Min 1x per month","2003","inadequately","East Germany","2","","","","3"
"Min 1x per month","2003","general elemantary","West Germany","553","0.232786093833207","0.21564121521976","0.249930972446654","3"
"Min 1x per month","2003","general elemantary","East Germany","127","0.304244628101385","0.260085569431335","0.348403686771435","3"
"Min 1x per month","2003","middle vocational","West Germany","2438","0.287673151679075","0.277933336893924","0.297412966464225","3"
"Min 1x per month","2003","middle vocational","East Germany","938","0.321814799864287","0.304541628105143","0.339087971623431","3"
"Min 1x per month","2003","vocational + Abi","West Germany","322","0.306839582135946","0.278467733210867","0.335211431061026","3"
"Min 1x per month","2003","vocational + Abi","East Germany","51","0.341664362134921","0.263931690273382","0.41939703399646","3"
"Min 1x per month","2003","higher vocational","East Germany","157","0.342935372424856","0.299077049618889","0.386793695230823","3"
"Min 1x per month","2003","higher education","West Germany","1076","0.346774732557902","0.329908675588308","0.363640789527495","3"
"Min 1x per month","2003","higher education","East Germany","481","0.350186253754553","0.324175027399285","0.37619748010982","3"
"Min 1x per month","2003","higher vocational","West Germany","391","0.305650676077387","0.279915878686307","0.331385473468466","3"
"Min 1x per month","2003","in school","West Germany","131","0.285394093004156","0.24366897005905","0.327119215949261","3"
"Min 1x per week","2003","in school","West Germany","141","0.282239868782498","0.24065448818812","0.323825249376876","2"
"Min 1x per week","2003","in school","East Germany","39","0.230708492079972","0.165834915301021","0.295582068858924","2"
"Min 1x per week","2003","inadequately","West Germany","109","0.456860882524221","0.395720869187456","0.518000895860986","2"
"Min 1x per week","2003","inadequately","East Germany","5","","","","2"
"Min 1x per week","2003","general elemantary","West Germany","1021","0.423060997146499","0.403017933327695","0.443104060965302","2"
"Min 1x per week","2003","general elemantary","East Germany","141","0.315100416966897","0.270512415846066","0.359688418087728","2"
"Min 1x per week","2003","middle vocational","West Germany","3460","0.405637599275502","0.395072924268029","0.416202274282975","2"
"Min 1x per week","2003","middle vocational","East Germany","1134","0.404985045780234","0.3868349732461","0.423135118314367","2"
"Min 1x per week","2003","vocational + Abi","West Germany","419","0.398865175869875","0.36874107632805","0.4289892754117","2"
"Min 1x per week","2003","vocational + Abi","East Germany","62","0.420041671761449","0.339146117287693","0.500937226235205","2"
"Min 1x per week","2003","higher vocational","West Germany","487","0.416468166798683","0.388929542150818","0.444006791446547","2"
"Min 1x per week","2003","higher vocational","East Germany","172","0.368176417291595","0.323614103371505","0.412738731211685","2"
"Min 1x per week","2003","higher education","West Germany","991","0.315969931530974","0.299495181760989","0.332444681300959","2"
"Min 1x per week","2003","higher education","East Germany","501","0.390675889540276","0.364071743657589","0.417280035422962","2"
"Never","2003","in school","West Germany","16","","","","5"
"Never","2003","in school","East Germany","2","","","","5"
"Never","2003","inadequately","West Germany","16","","","","5"
"Never","2003","inadequately","East Germany","4","","","","5"
"Never","2003","general elemantary","West Germany","82","0.0414231287484406","0.0333390118011857","0.0495072456956954","5"
"Never","2003","general elemantary","East Germany","19","","","","5"
"Never","2003","middle vocational","West Germany","210","0.0299372947053823","0.0262706607484015","0.0336039286623631","5"
"Never","2003","middle vocational","East Germany","47","0.0235680281072118","0.0179591300014346","0.0291769262129891","5"
"Never","2003","vocational + Abi","West Germany","26","","","","5"
"Never","2003","vocational + Abi","East Germany","","","","","5"
"Never","2003","higher vocational","West Germany","25","","","","5"
"Never","2003","higher vocational","East Germany","6","","","","5"
"Never","2003","higher education","West Germany","75","0.039045509910665","0.0321812248264518","0.0459097949948782","5"
"Never","2003","higher education","East Germany","8","","","","5"
"Rarely","2003","in school","West Germany","133","0.283878747806801","0.242220446601104","0.325537049012498","4"
"Rarely","2003","in school","East Germany","35","0.251331063515328","0.18453381475051","0.318128312280146","4"
"Rarely","2003","inadequately","West Germany","46","0.177431552090098","0.130541636600963","0.224321467579234","4"
"Rarely","2003","inadequately","East Germany","4","","","","4"
"Rarely","2003","general elemantary","West Germany","415","0.192631994963262","0.17663281793646","0.208631171990064","4"
"Rarely","2003","general elemantary","East Germany","93","0.226952842340485","0.18675054508022","0.26715513960075","4"
"Rarely","2003","middle vocational","West Germany","1589","0.206550666032758","0.197840342720058","0.215260989345458","4"
"Rarely","2003","higher education","West Germany","791","0.258963427323509","0.243439650487833","0.274487204159185","4"
"Rarely","2003","higher education","East Germany","230","0.193108042423855","0.171583956936823","0.214632127910886","4"
"Rarely","2003","vocational + Abi","East Germany","24","","","","4"
"Rarely","2003","higher vocational","West Germany","235","0.173897429790615","0.152724418319028","0.195070441262202","4"
"Rarely","2003","middle vocational","East Germany","485","0.175895614964729","0.161818503483542","0.189972726445917","4"
"Rarely","2003","vocational + Abi","West Germany","196","0.195944031535967","0.171525236496792","0.220362826575142","4"
"Rarely","2003","higher vocational","East Germany","75","0.175216220002885","0.140092618320966","0.210339821684805","4"
"Daily","2004","in school","West Germany","","","","","1"
"Daily","2004","in school","East Germany","","","","","1"
"Daily","2004","inadequately","West Germany","","","","","1"
"Daily","2004","inadequately","East Germany","","","","","1"
"Daily","2004","general elemantary","West Germany","","","","","1"
"Daily","2004","general elemantary","East Germany","","","","","1"
"Daily","2004","middle vocational","West Germany","","","","","1"
"Daily","2004","middle vocational","East Germany","","","","","1"
"Daily","2004","vocational + Abi","West Germany","","","","","1"
"Daily","2004","vocational + Abi","East Germany","","","","","1"
"Daily","2004","higher vocational","West Germany","","","","","1"
"Daily","2004","higher vocational","East Germany","","","","","1"
"Daily","2004","higher education","West Germany","","","","","1"
"Daily","2004","higher education","East Germany","","","","","1"
"Min 1x per month","2004","in school","West Germany","","","","","3"
"Min 1x per month","2004","in school","East Germany","","","","","3"
"Min 1x per month","2004","inadequately","West Germany","","","","","3"
"Min 1x per month","2004","inadequately","East Germany","","","","","3"
"Min 1x per month","2004","general elemantary","West Germany","","","","","3"
"Min 1x per month","2004","general elemantary","East Germany","","","","","3"
"Min 1x per month","2004","middle vocational","West Germany","","","","","3"
"Min 1x per month","2004","middle vocational","East Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2004","higher vocational","West Germany","","","","","3"
"Min 1x per month","2004","higher vocational","East Germany","","","","","3"
"Min 1x per month","2004","higher education","West Germany","","","","","3"
"Min 1x per month","2004","higher education","East Germany","","","","","3"
"Min 1x per week","2004","in school","West Germany","","","","","2"
"Min 1x per week","2004","in school","East Germany","","","","","2"
"Min 1x per week","2004","inadequately","West Germany","","","","","2"
"Min 1x per week","2004","inadequately","East Germany","","","","","2"
"Min 1x per week","2004","general elemantary","West Germany","","","","","2"
"Min 1x per week","2004","general elemantary","East Germany","","","","","2"
"Min 1x per week","2004","middle vocational","West Germany","","","","","2"
"Min 1x per week","2004","middle vocational","East Germany","","","","","2"
"Min 1x per week","2004","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2004","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2004","higher vocational","West Germany","","","","","2"
"Min 1x per week","2004","higher vocational","East Germany","","","","","2"
"Min 1x per week","2004","higher education","West Germany","","","","","2"
"Min 1x per week","2004","higher education","East Germany","","","","","2"
"Never","2004","in school","West Germany","","","","","5"
"Never","2004","in school","East Germany","","","","","5"
"Never","2004","inadequately","West Germany","","","","","5"
"Never","2004","inadequately","East Germany","","","","","5"
"Never","2004","general elemantary","West Germany","","","","","5"
"Never","2004","general elemantary","East Germany","","","","","5"
"Never","2004","middle vocational","West Germany","","","","","5"
"Never","2004","middle vocational","East Germany","","","","","5"
"Never","2004","vocational + Abi","West Germany","","","","","5"
"Never","2004","vocational + Abi","East Germany","","","","","5"
"Never","2004","higher vocational","West Germany","","","","","5"
"Never","2004","higher vocational","East Germany","","","","","5"
"Never","2004","higher education","West Germany","","","","","5"
"Never","2004","higher education","East Germany","","","","","5"
"Rarely","2004","in school","West Germany","","","","","4"
"Rarely","2004","in school","East Germany","","","","","4"
"Rarely","2004","inadequately","West Germany","","","","","4"
"Rarely","2004","inadequately","East Germany","","","","","4"
"Rarely","2004","general elemantary","West Germany","","","","","4"
"Rarely","2004","general elemantary","East Germany","","","","","4"
"Rarely","2004","middle vocational","West Germany","","","","","4"
"Rarely","2004","middle vocational","East Germany","","","","","4"
"Rarely","2004","vocational + Abi","West Germany","","","","","4"
"Rarely","2004","vocational + Abi","East Germany","","","","","4"
"Rarely","2004","higher vocational","West Germany","","","","","4"
"Rarely","2004","higher vocational","East Germany","","","","","4"
"Rarely","2004","higher education","West Germany","","","","","4"
"Rarely","2004","higher education","East Germany","","","","","4"
"Daily","2005","in school","West Germany","","","","","1"
"Daily","2005","in school","East Germany","","","","","1"
"Daily","2005","inadequately","West Germany","","","","","1"
"Daily","2005","inadequately","East Germany","","","","","1"
"Daily","2005","general elemantary","West Germany","","","","","1"
"Daily","2005","general elemantary","East Germany","","","","","1"
"Daily","2005","middle vocational","West Germany","","","","","1"
"Daily","2005","middle vocational","East Germany","","","","","1"
"Daily","2005","vocational + Abi","West Germany","","","","","1"
"Daily","2005","vocational + Abi","East Germany","","","","","1"
"Daily","2005","higher vocational","West Germany","","","","","1"
"Daily","2005","higher vocational","East Germany","","","","","1"
"Daily","2005","higher education","West Germany","","","","","1"
"Daily","2005","higher education","East Germany","","","","","1"
"Min 1x per month","2005","in school","West Germany","","","","","3"
"Min 1x per month","2005","in school","East Germany","","","","","3"
"Min 1x per month","2005","inadequately","West Germany","","","","","3"
"Min 1x per month","2005","inadequately","East Germany","","","","","3"
"Min 1x per month","2005","general elemantary","West Germany","","","","","3"
"Min 1x per month","2005","general elemantary","East Germany","","","","","3"
"Min 1x per month","2005","middle vocational","West Germany","","","","","3"
"Min 1x per month","2005","middle vocational","East Germany","","","","","3"
"Min 1x per month","2005","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2005","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2005","higher vocational","West Germany","","","","","3"
"Min 1x per month","2005","higher vocational","East Germany","","","","","3"
"Min 1x per month","2005","higher education","West Germany","","","","","3"
"Min 1x per month","2005","higher education","East Germany","","","","","3"
"Min 1x per week","2005","in school","West Germany","","","","","2"
"Min 1x per week","2005","in school","East Germany","","","","","2"
"Min 1x per week","2005","inadequately","West Germany","","","","","2"
"Min 1x per week","2005","inadequately","East Germany","","","","","2"
"Min 1x per week","2005","general elemantary","West Germany","","","","","2"
"Min 1x per week","2005","general elemantary","East Germany","","","","","2"
"Min 1x per week","2005","middle vocational","West Germany","","","","","2"
"Min 1x per week","2005","middle vocational","East Germany","","","","","2"
"Min 1x per week","2005","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2005","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2005","higher vocational","West Germany","","","","","2"
"Min 1x per week","2005","higher vocational","East Germany","","","","","2"
"Min 1x per week","2005","higher education","West Germany","","","","","2"
"Min 1x per week","2005","higher education","East Germany","","","","","2"
"Never","2005","in school","West Germany","","","","","5"
"Never","2005","in school","East Germany","","","","","5"
"Never","2005","inadequately","West Germany","","","","","5"
"Never","2005","inadequately","East Germany","","","","","5"
"Never","2005","general elemantary","West Germany","","","","","5"
"Never","2005","general elemantary","East Germany","","","","","5"
"Never","2005","middle vocational","West Germany","","","","","5"
"Never","2005","middle vocational","East Germany","","","","","5"
"Never","2005","vocational + Abi","West Germany","","","","","5"
"Never","2005","vocational + Abi","East Germany","","","","","5"
"Never","2005","higher vocational","West Germany","","","","","5"
"Never","2005","higher vocational","East Germany","","","","","5"
"Never","2005","higher education","West Germany","","","","","5"
"Never","2005","higher education","East Germany","","","","","5"
"Rarely","2005","in school","West Germany","","","","","4"
"Rarely","2005","in school","East Germany","","","","","4"
"Rarely","2005","inadequately","West Germany","","","","","4"
"Rarely","2005","inadequately","East Germany","","","","","4"
"Rarely","2005","general elemantary","West Germany","","","","","4"
"Rarely","2005","general elemantary","East Germany","","","","","4"
"Rarely","2005","middle vocational","West Germany","","","","","4"
"Rarely","2005","middle vocational","East Germany","","","","","4"
"Rarely","2005","vocational + Abi","West Germany","","","","","4"
"Rarely","2005","vocational + Abi","East Germany","","","","","4"
"Rarely","2005","higher vocational","West Germany","","","","","4"
"Rarely","2005","higher vocational","East Germany","","","","","4"
"Rarely","2005","higher education","West Germany","","","","","4"
"Rarely","2005","higher education","East Germany","","","","","4"
"Daily","2006","in school","West Germany","","","","","1"
"Daily","2006","in school","East Germany","","","","","1"
"Daily","2006","inadequately","West Germany","","","","","1"
"Daily","2006","inadequately","East Germany","","","","","1"
"Daily","2006","general elemantary","West Germany","","","","","1"
"Daily","2006","general elemantary","East Germany","","","","","1"
"Daily","2006","middle vocational","West Germany","","","","","1"
"Daily","2006","middle vocational","East Germany","","","","","1"
"Daily","2006","vocational + Abi","West Germany","","","","","1"
"Daily","2006","vocational + Abi","East Germany","","","","","1"
"Daily","2006","higher vocational","West Germany","","","","","1"
"Daily","2006","higher vocational","East Germany","","","","","1"
"Daily","2006","higher education","West Germany","","","","","1"
"Daily","2006","higher education","East Germany","","","","","1"
"Min 1x per month","2006","higher education","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","East Germany","","","","","3"
"Min 1x per month","2006","in school","West Germany","","","","","3"
"Min 1x per month","2006","in school","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","East Germany","","","","","3"
"Min 1x per month","2006","middle vocational","West Germany","","","","","3"
"Min 1x per month","2006","middle vocational","East Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2006","higher vocational","West Germany","","","","","3"
"Min 1x per month","2006","higher vocational","East Germany","","","","","3"
"Min 1x per month","2006","higher education","West Germany","","","","","3"
"Min 1x per week","2006","inadequately","West Germany","","","","","2"
"Min 1x per week","2006","general elemantary","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","West Germany","","","","","2"
"Min 1x per week","2006","inadequately","East Germany","","","","","2"
"Min 1x per week","2006","general elemantary","West Germany","","","","","2"
"Min 1x per week","2006","in school","West Germany","","","","","2"
"Min 1x per week","2006","in school","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","East Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2006","higher vocational","West Germany","","","","","2"
"Min 1x per week","2006","higher vocational","East Germany","","","","","2"
"Min 1x per week","2006","higher education","West Germany","","","","","2"
"Min 1x per week","2006","higher education","East Germany","","","","","2"
"Never","2006","in school","West Germany","","","","","5"
"Never","2006","in school","East Germany","","","","","5"
"Never","2006","inadequately","West Germany","","","","","5"
"Never","2006","inadequately","East Germany","","","","","5"
"Never","2006","general elemantary","West Germany","","","","","5"
"Never","2006","general elemantary","East Germany","","","","","5"
"Never","2006","middle vocational","West Germany","","","","","5"
"Never","2006","middle vocational","East Germany","","","","","5"
"Never","2006","vocational + Abi","West Germany","","","","","5"
"Never","2006","vocational + Abi","East Germany","","","","","5"
"Never","2006","higher vocational","West Germany","","","","","5"
"Never","2006","higher vocational","East Germany","","","","","5"
"Never","2006","higher education","West Germany","","","","","5"
"Never","2006","higher education","East Germany","","","","","5"
"Rarely","2006","in school","West Germany","","","","","4"
"Rarely","2006","in school","East Germany","","","","","4"
"Rarely","2006","inadequately","West Germany","","","","","4"
"Rarely","2006","inadequately","East Germany","","","","","4"
"Rarely","2006","general elemantary","West Germany","","","","","4"
"Rarely","2006","general elemantary","East Germany","","","","","4"
"Rarely","2006","middle vocational","West Germany","","","","","4"
"Rarely","2006","middle vocational","East Germany","","","","","4"
"Rarely","2006","vocational + Abi","West Germany","","","","","4"
"Rarely","2006","vocational + Abi","East Germany","","","","","4"
"Rarely","2006","higher vocational","West Germany","","","","","4"
"Rarely","2006","higher vocational","East Germany","","","","","4"
"Rarely","2006","higher education","West Germany","","","","","4"
"Rarely","2006","higher education","East Germany","","","","","4"
"Daily","2007","in school","West Germany","","","","","1"
"Daily","2007","in school","East Germany","","","","","1"
"Daily","2007","inadequately","West Germany","","","","","1"
"Daily","2007","inadequately","East Germany","","","","","1"
"Daily","2007","general elemantary","West Germany","","","","","1"
"Daily","2007","general elemantary","East Germany","","","","","1"
"Daily","2007","middle vocational","West Germany","","","","","1"
"Daily","2007","middle vocational","East Germany","","","","","1"
"Daily","2007","vocational + Abi","West Germany","","","","","1"
"Daily","2007","vocational + Abi","East Germany","","","","","1"
"Daily","2007","higher vocational","West Germany","","","","","1"
"Daily","2007","higher vocational","East Germany","","","","","1"
"Daily","2007","higher education","West Germany","","","","","1"
"Daily","2007","higher education","East Germany","","","","","1"
"Min 1x per month","2007","in school","West Germany","","","","","3"
"Min 1x per month","2007","in school","East Germany","","","","","3"
"Min 1x per month","2007","inadequately","West Germany","","","","","3"
"Min 1x per month","2007","inadequately","East Germany","","","","","3"
"Min 1x per month","2007","higher education","East Germany","","","","","3"
"Min 1x per month","2007","general elemantary","West Germany","","","","","3"
"Min 1x per month","2007","general elemantary","East Germany","","","","","3"
"Min 1x per month","2007","middle vocational","West Germany","","","","","3"
"Min 1x per month","2007","middle vocational","East Germany","","","","","3"
"Min 1x per month","2007","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2007","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2007","higher vocational","West Germany","","","","","3"
"Min 1x per month","2007","higher vocational","East Germany","","","","","3"
"Min 1x per month","2007","higher education","West Germany","","","","","3"
"Min 1x per week","2007","in school","West Germany","","","","","2"
"Min 1x per week","2007","in school","East Germany","","","","","2"
"Min 1x per week","2007","inadequately","West Germany","","","","","2"
"Min 1x per week","2007","inadequately","East Germany","","","","","2"
"Min 1x per week","2007","general elemantary","West Germany","","","","","2"
"Min 1x per week","2007","general elemantary","East Germany","","","","","2"
"Min 1x per week","2007","middle vocational","West Germany","","","","","2"
"Min 1x per week","2007","middle vocational","East Germany","","","","","2"
"Min 1x per week","2007","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2007","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2007","higher vocational","West Germany","","","","","2"
"Min 1x per week","2007","higher vocational","East Germany","","","","","2"
"Min 1x per week","2007","higher education","West Germany","","","","","2"
"Min 1x per week","2007","higher education","East Germany","","","","","2"
"Never","2007","in school","West Germany","","","","","5"
"Never","2007","in school","East Germany","","","","","5"
"Never","2007","inadequately","West Germany","","","","","5"
"Never","2007","inadequately","East Germany","","","","","5"
"Never","2007","general elemantary","West Germany","","","","","5"
"Never","2007","general elemantary","East Germany","","","","","5"
"Never","2007","middle vocational","West Germany","","","","","5"
"Never","2007","middle vocational","East Germany","","","","","5"
"Never","2007","vocational + Abi","West Germany","","","","","5"
"Never","2007","vocational + Abi","East Germany","","","","","5"
"Never","2007","higher vocational","West Germany","","","","","5"
"Never","2007","higher vocational","East Germany","","","","","5"
"Never","2007","higher education","West Germany","","","","","5"
"Never","2007","higher education","East Germany","","","","","5"
"Rarely","2007","in school","West Germany","","","","","4"
"Rarely","2007","in school","East Germany","","","","","4"
"Rarely","2007","inadequately","West Germany","","","","","4"
"Rarely","2007","inadequately","East Germany","","","","","4"
"Rarely","2007","general elemantary","West Germany","","","","","4"
"Rarely","2007","general elemantary","East Germany","","","","","4"
"Rarely","2007","middle vocational","West Germany","","","","","4"
"Rarely","2007","middle vocational","East Germany","","","","","4"
"Rarely","2007","vocational + Abi","West Germany","","","","","4"
"Rarely","2007","vocational + Abi","East Germany","","","","","4"
"Rarely","2007","higher vocational","West Germany","","","","","4"
"Rarely","2007","higher vocational","East Germany","","","","","4"
"Rarely","2007","higher education","West Germany","","","","","4"
"Rarely","2007","higher education","East Germany","","","","","4"
"Daily","2008","in school","West Germany","13","","","","1"
"Daily","2008","in school","East Germany","7","","","","1"
"Daily","2008","inadequately","West Germany","29","","","","1"
"Daily","2008","inadequately","East Germany","3","","","","1"
"Daily","2008","general elemantary","West Germany","212","0.110999617431193","0.0961756225540935","0.125823612308292","1"
"Daily","2008","general elemantary","East Germany","33","0.120802493322879","0.0842877248976278","0.157317261748129","1"
"Daily","2008","middle vocational","West Germany","625","0.0824425352514671","0.0761006048591436","0.0887844656437906","1"
"Daily","2008","middle vocational","East Germany","210","0.0868387229287973","0.075826658824427","0.0978507870331675","1"
"Daily","2008","vocational + Abi","West Germany","55","0.0563500461696056","0.0415296703639191","0.0711704219752921","1"
"Daily","2008","vocational + Abi","East Germany","8","","","","1"
"Daily","2008","higher vocational","West Germany","80","0.0737741283536143","0.0579023814712987","0.0896458752359298","1"
"Daily","2008","higher vocational","East Germany","25","","","","1"
"Daily","2008","higher education","West Germany","147","0.0382147620314166","0.0313036090016757","0.0451259150611574","1"
"Daily","2008","higher education","East Germany","74","0.0483632344262985","0.0364273260792634","0.0602991427733335","1"
"Min 1x per month","2008","in school","West Germany","103","0.363732766425427","0.306350565599773","0.42111496725108","3"
"Min 1x per month","2008","in school","East Germany","31","0.275180251299052","0.177921380737281","0.372439121860824","3"
"Min 1x per month","2008","inadequately","West Germany","33","0.249754617405945","0.184298253169065","0.315210981642825","3"
"Min 1x per month","2008","inadequately","East Germany","1","","","","3"
"Min 1x per month","2008","general elemantary","West Germany","403","0.220331297834938","0.200772295970807","0.239890299699069","3"
"Min 1x per month","2008","general elemantary","East Germany","87","0.28153802774522","0.231146467797355","0.331929587693084","3"
"Min 1x per month","2008","middle vocational","West Germany","2035","0.283254113167475","0.272864487929465","0.293643738405485","3"
"Min 1x per month","2008","middle vocational","East Germany","804","0.305843225777699","0.287824814758223","0.323861636797174","3"
"Min 1x per month","2008","vocational + Abi","West Germany","276","0.293444975815563","0.264180351697456","0.322709599933669","3"
"Min 1x per month","2008","vocational + Abi","East Germany","61","0.367686104402724","0.294114353710351","0.441257855095097","3"
"Min 1x per month","2008","higher vocational","West Germany","330","0.32038165570128","0.292049436141696","0.348713875260863","3"
"Min 1x per month","2008","higher vocational","East Germany","139","0.384161103307787","0.33493191105171","0.433390295563863","3"
"Min 1x per month","2008","higher education","West Germany","1071","0.36082214490402","0.343509902352991","0.37813438745505","3"
"Min 1x per month","2008","higher education","East Germany","442","0.35283013345729","0.326244061338787","0.379416205575792","3"
"Min 1x per week","2008","in school","West Germany","76","0.315018911946271","0.259610741136778","0.370427082755765","2"
"Min 1x per week","2008","in school","East Germany","23","","","","2"
"Min 1x per week","2008","inadequately","West Germany","66","0.338033540509496","0.266503027490858","0.409564053528134","2"
"Min 1x per week","2008","inadequately","East Germany","9","","","","2"
"Min 1x per week","2008","general elemantary","West Germany","721","0.404977358780049","0.381812179863735","0.428142537696363","2"
"Min 1x per week","2008","general elemantary","East Germany","114","0.362946191197806","0.309070040664383","0.416822341731229","2"
"Min 1x per week","2008","middle vocational","West Germany","2899","0.387844207556905","0.376608800750248","0.399079614363562","2"
"Min 1x per week","2008","middle vocational","East Germany","964","0.373044115513398","0.354132141527464","0.391956089499332","2"
"Min 1x per week","2008","vocational + Abi","West Germany","383","0.409623727376983","0.378018158138499","0.441229296615467","2"
"Min 1x per week","2008","vocational + Abi","East Germany","63","0.415502492458926","0.340308305589564","0.490696679328288","2"
"Min 1x per week","2008","higher vocational","West Germany","384","0.365865770833362","0.336619821740099","0.395111719926624","2"
"Min 1x per week","2008","higher vocational","East Germany","140","0.367692437720328","0.31889028338228","0.416494592058375","2"
"Min 1x per week","2008","higher education","West Germany","921","0.296380747241455","0.279918476964474","0.312843017518437","2"
"Min 1x per week","2008","higher education","East Germany","471","0.381372866153763","0.35434874507479","0.408396987232737","2"
"Never","2008","in school","West Germany","4","","","","5"
"Never","2008","in school","East Germany","1","","","","5"
"Never","2008","inadequately","West Germany","13","","","","5"
"Never","2008","inadequately","East Germany","2","","","","5"
"Never","2008","general elemantary","West Germany","57","0.0443809639110222","0.0346625743726368","0.0540993534494075","5"
"Never","2008","general elemantary","East Germany","12","","","","5"
"Never","2008","middle vocational","West Germany","155","0.0252760074430514","0.0216567103774025","0.0288953045087003","5"
"Never","2008","middle vocational","East Germany","49","0.0254389719240067","0.0192816399170079","0.0315963039310055","5"
"Never","2008","vocational + Abi","West Germany","22","","","","5"
"Never","2008","vocational + Abi","East Germany","3","","","","5"
"Never","2008","higher vocational","West Germany","24","","","","5"
"Never","2008","higher vocational","East Germany","4","","","","5"
"Never","2008","higher education","West Germany","57","0.0279160037813674","0.0219775361035101","0.0338544714592247","5"
"Never","2008","higher education","East Germany","8","","","","5"
"Rarely","2008","middle vocational","East Germany","485","0.2088349638561","0.192939492076087","0.224730435636112","4"
"Rarely","2008","vocational + Abi","West Germany","194","0.207859487590841","0.18178038424309","0.233938590938592","4"
"Rarely","2008","vocational + Abi","East Germany","30","0.157126415726607","0.101598427104876","0.212654404348339","4"
"Rarely","2008","higher vocational","West Germany","224","0.210041665588337","0.185309106745271","0.234774224431402","4"
"Rarely","2008","higher vocational","East Germany","67","0.17786691759082","0.139163340210257","0.216570494971382","4"
"Rarely","2008","higher education","West Germany","760","0.276666342041741","0.260539721126221","0.29279296295726","4"
"Rarely","2008","higher education","East Germany","246","0.208408869388628","0.185810830129054","0.231006908648201","4"
"Rarely","2008","in school","West Germany","74","0.265556128792092","0.212878807919367","0.318233449664816","4"
"Rarely","2008","in school","East Germany","19","","","","4"
"Rarely","2008","inadequately","West Germany","27","","","","4"
"Rarely","2008","inadequately","East Germany","4","","","","4"
"Rarely","2008","general elemantary","West Germany","332","0.219310762042798","0.199784342802782","0.238837181282815","4"
"Rarely","2008","general elemantary","East Germany","60","0.181357348749128","0.138185351500261","0.224529345997995","4"
"Rarely","2008","middle vocational","West Germany","1511","0.221183136581101","0.211612896233359","0.230753376928844","4"
"Daily","2009","in school","West Germany","","","","","1"
"Daily","2009","in school","East Germany","","","","","1"
"Daily","2009","inadequately","West Germany","","","","","1"
"Daily","2009","inadequately","East Germany","","","","","1"
"Daily","2009","general elemantary","West Germany","","","","","1"
"Daily","2009","general elemantary","East Germany","","","","","1"
"Daily","2009","middle vocational","West Germany","","","","","1"
"Daily","2009","middle vocational","East Germany","","","","","1"
"Daily","2009","vocational + Abi","West Germany","","","","","1"
"Daily","2009","vocational + Abi","East Germany","","","","","1"
"Daily","2009","higher vocational","West Germany","","","","","1"
"Daily","2009","higher vocational","East Germany","","","","","1"
"Daily","2009","higher education","West Germany","","","","","1"
"Daily","2009","higher education","East Germany","","","","","1"
"Min 1x per month","2009","in school","West Germany","","","","","3"
"Min 1x per month","2009","in school","East Germany","","","","","3"
"Min 1x per month","2009","inadequately","West Germany","","","","","3"
"Min 1x per month","2009","inadequately","East Germany","","","","","3"
"Min 1x per month","2009","general elemantary","West Germany","","","","","3"
"Min 1x per month","2009","general elemantary","East Germany","","","","","3"
"Min 1x per month","2009","middle vocational","West Germany","","","","","3"
"Min 1x per month","2009","middle vocational","East Germany","","","","","3"
"Min 1x per month","2009","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2009","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2009","higher vocational","West Germany","","","","","3"
"Min 1x per month","2009","higher vocational","East Germany","","","","","3"
"Min 1x per month","2009","higher education","West Germany","","","","","3"
"Min 1x per month","2009","higher education","East Germany","","","","","3"
"Min 1x per week","2009","in school","West Germany","","","","","2"
