"plh0204_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"3","2013","Other degree","no migration background","30","0.164707502736402","0.109113746643892","0.220301258828913"
"3","2013","Other degree","direct migration background","383","0.106812549622065","0.0962485357231644","0.117376563520965"
"3","2013","Other degree","indirect migration background","5","","",""
"3","2013","no degree/no degree yet","no migration background","26","","",""
"3","2013","no degree/no degree yet","direct migration background","42","0.0714626652672556","0.048124621252498","0.0948007092820132"
"3","2013","no degree/no degree yet","indirect migration background","21","","",""
"4","2013","lower secondary degree","no migration background","475","0.0914369128720847","0.0837860839831035","0.0990877417610659"
"4","2013","lower secondary degree","direct migration background","31","0.0578489334262087","0.0391687809867305","0.076529085865687"
"4","2013","lower secondary degree","indirect migration background","19","","",""
"4","2013","secondary school degree","no migration background","519","0.0975673748765257","0.0896531039173111","0.10548164583574"
"4","2013","secondary school degree","direct migration background","35","0.0906108028632744","0.0631578963920591","0.11806370933449"
"4","2013","secondary school degree","indirect migration background","28","","",""
"4","2013","college entrance qualification","no migration background","553","0.107069671787163","0.098573631514607","0.115565712059718"
"4","2013","college entrance qualification","direct migration background","41","0.0669671175530029","0.0437945793222644","0.0901396557837414"
"4","2013","college entrance qualification","indirect migration background","48","0.069318939588453","0.0472965706437994","0.0913413085331066"
"4","2013","Other degree","no migration background","19","","",""
"4","2013","Other degree","direct migration background","201","0.0581525846061287","0.0501483224752039","0.0661568467370535"
"4","2013","Other degree","indirect migration background","5","","",""
"4","2013","no degree/no degree yet","no migration background","23","","",""
"4","2013","no degree/no degree yet","direct migration background","19","","",""
"4","2013","no degree/no degree yet","indirect migration background","12","","",""
"5","2013","lower secondary degree","no migration background","1125","0.209148914794237","0.198353350887761","0.219944478700713"
"5","2013","lower secondary degree","direct migration background","110","0.208891060971217","0.176363571903265","0.241418550039169"
"5","2013","lower secondary degree","indirect migration background","87","0.215111713517526","0.175954312290794","0.254269114744259"
"5","2013","secondary school degree","no migration background","1108","0.203266903373395","0.192533412884516","0.214000393862274"
"5","2013","secondary school degree","direct migration background","71","0.220237991429063","0.180605570620406","0.259870412237719"
"5","2013","secondary school degree","indirect migration background","76","0.20936411802938","0.169036822445551","0.249691413613208"
"5","2013","college entrance qualification","no migration background","881","0.171160519939811","0.160811206193997","0.181509833685625"
"5","2013","college entrance qualification","direct migration background","75","0.188444997821505","0.152191858850791","0.224698136792219"
"5","2013","college entrance qualification","indirect migration background","97","0.20705663894316","0.17192460411443","0.242188673771889"
"5","2013","Other degree","no migration background","29","","",""
"5","2013","Other degree","direct migration background","607","0.171676716437817","0.158779316994467","0.184574115881168"
"5","2013","Other degree","indirect migration background","11","","",""
"5","2013","no degree/no degree yet","no migration background","57","0.148719870923937","0.111064946616734","0.18637479523114"
"5","2013","no degree/no degree yet","direct migration background","91","0.207313954775778","0.1705865671102","0.244041342441355"
"5","2013","no degree/no degree yet","indirect migration background","33","0.240944064532914","0.177032584626497","0.304855544439332"
"6","2013","lower secondary degree","no migration background","502","0.0873834090872913","0.0798874218364302","0.0948793963381524"
"6","2013","lower secondary degree","direct migration background","46","0.0576197116829032","0.0389743375179715","0.076265085847835"
"6","2013","lower secondary degree","indirect migration background","32","0.0640129237663951","0.0406865803368355","0.0873392671959547"
"6","2013","secondary school degree","no migration background","565","0.107973928330416","0.0996964236272944","0.116251433033537"
"6","2013","secondary school degree","direct migration background","33","0.0753203478245473","0.0500811670215577","0.100559528627537"
"6","2013","secondary school degree","indirect migration background","36","0.0994142244658287","0.0697559064028448","0.129072542528813"
"6","2013","college entrance qualification","no migration background","613","0.126525320991158","0.117390744360015","0.135659897622301"
"6","2013","college entrance qualification","direct migration background","51","0.125077498063664","0.094410680099211","0.155744316028116"
"6","2013","college entrance qualification","indirect migration background","57","0.108934333541376","0.0819212049207133","0.135947462162039"
"6","2013","Other degree","no migration background","13","","",""
"6","2013","Other degree","direct migration background","259","0.099486294028658","0.0892492797974144","0.109723308259902"
"6","2013","Other degree","indirect migration background","8","","",""
"6","2013","no degree/no degree yet","no migration background","51","0.161542806303164","0.122594794750359","0.200490817855969"
"6","2013","no degree/no degree yet","direct migration background","29","","",""
"6","2013","no degree/no degree yet","indirect migration background","16","","",""
"7","2013","lower secondary degree","no migration background","547","0.0947545677650361","0.0869804088155207","0.102528726714552"
"7","2013","lower secondary degree","direct migration background","66","0.127571493711882","0.100877459673","0.154265527750764"
"7","2013","lower secondary degree","indirect migration background","53","0.121542866409351","0.0904039904532911","0.152681742365411"
"7","2013","secondary school degree","no migration background","636","0.115857076999896","0.107320697144042","0.12439345685575"
"7","2013","secondary school degree","direct migration background","53","0.0968996341601064","0.0686083589373273","0.125190909382886"
"7","2013","secondary school degree","indirect migration background","54","0.118926205934318","0.0868410143865423","0.151011397482094"
"7","2013","college entrance qualification","no migration background","671","0.136003140995283","0.126584134621511","0.145422147369055"
"7","2013","college entrance qualification","direct migration background","70","0.192445040863595","0.155899555363929","0.228990526363262"
"7","2013","college entrance qualification","indirect migration background","78","0.187292316636881","0.153465213737051","0.221119419536711"
"7","2013","Other degree","no migration background","17","","",""
"7","2013","Other degree","direct migration background","287","0.101797074012836","0.0914551486993118","0.112138999326361"
"7","2013","Other degree","indirect migration background","6","","",""
"7","2013","no degree/no degree yet","no migration background","54","0.139181324871332","0.102550444684348","0.175812205058315"
"7","2013","no degree/no degree yet","direct migration background","45","0.0992294673980244","0.0721429868037205","0.126315947992328"
"7","2013","no degree/no degree yet","indirect migration background","20","","",""
"8","2013","lower secondary degree","no migration background","392","0.0703594364807379","0.0635707011665524","0.0771481717949234"
"8","2013","lower secondary degree","direct migration background","64","0.0739413252111141","0.0530033185826946","0.0948793318395336"
"8","2013","lower secondary degree","indirect migration background","42","0.103826086149919","0.0747572731595465","0.132894899140292"
"8","2013","secondary school degree","no migration background","427","0.0796509880684295","0.0724295603252653","0.0868724158115936"
"8","2013","secondary school degree","direct migration background","50","0.0971171609820946","0.0687975597222109","0.125436762241978"
"8","2013","secondary school degree","indirect migration background","53","0.146852707013899","0.11176841644939","0.181936997578408"
"8","2013","college entrance qualification","no migration background","419","0.0774114625493594","0.0700683327784276","0.0847545923202911"
"8","2013","college entrance qualification","direct migration background","60","0.118334646154249","0.0883911728425916","0.148278119465906"
"8","2013","college entrance qualification","indirect migration background","59","0.120980211269217","0.0927057631823468","0.149254659356087"
"8","2013","Other degree","no migration background","9","","",""
"8","2013","Other degree","direct migration background","269","0.0892368102343286","0.0794864363223075","0.0989871841463498"
"8","2013","Other degree","indirect migration background","8","","",""
"8","2013","no degree/no degree yet","no migration background","40","0.0895231288411476","0.05930948425444","0.119736773427855"
"8","2013","no degree/no degree yet","direct migration background","39","0.0724770338250447","0.0489867801925364","0.095967287457553"
"8","2013","no degree/no degree yet","indirect migration background","21","","",""
"9","2013","lower secondary degree","no migration background","118","0.0215181709795641","0.0176664995961539","0.0253698423629743"
"9","2013","lower secondary degree","direct migration background","29","","",""
"9","2013","lower secondary degree","indirect migration background","19","","",""
"9","2013","secondary school degree","no migration background","117","0.0264176748012606","0.0221402257391773","0.030695123863344"
"9","2013","secondary school degree","direct migration background","25","","",""
"9","2013","secondary school degree","indirect migration background","13","","",""
"9","2013","college entrance qualification","no migration background","105","0.0214508406334939","0.017469878726126","0.0254318025408617"
"9","2013","college entrance qualification","direct migration background","20","","",""
"9","2013","college entrance qualification","indirect migration background","23","","",""
"9","2013","Other degree","no migration background","6","","",""
"9","2013","Other degree","direct migration background","80","0.0256872142873053","0.0202765047293773","0.0310979238452333"
"9","2013","Other degree","indirect migration background","2","","",""
"9","2013","no degree/no degree yet","no migration background","21","","",""
"9","2013","no degree/no degree yet","direct migration background","15","","",""
"9","2013","no degree/no degree yet","indirect migration background","15","","",""
"10 Very willing to take risks","2013","lower secondary degree","no migration background","66","0.0137198289328272","0.0106320609013152","0.0168075969643393"
"10 Very willing to take risks","2013","lower secondary degree","direct migration background","28","","",""
"10 Very willing to take risks","2013","lower secondary degree","indirect migration background","26","","",""
"10 Very willing to take risks","2013","secondary school degree","no migration background","59","0.0118869698183275","0.00899635580144308","0.0147775838352119"
"10 Very willing to take risks","2013","secondary school degree","direct migration background","15","","",""
"10 Very willing to take risks","2013","secondary school degree","indirect migration background","19","","",""
"10 Very willing to take risks","2013","college entrance qualification","no migration background","37","0.00695301460028867","0.00466980380564966","0.00923622539492767"
"10 Very willing to take risks","2013","college entrance qualification","direct migration background","11","","",""
"10 Very willing to take risks","2013","college entrance qualification","indirect migration background","16","","",""
"10 Very willing to take risks","2013","Other degree","no migration background","6","","",""
"10 Very willing to take risks","2013","Other degree","direct migration background","102","0.0275324844409979","0.0219361099347668","0.033128858947229"
"10 Very willing to take risks","2013","Other degree","indirect migration background","4","","",""
"10 Very willing to take risks","2013","no degree/no degree yet","no migration background","15","","",""
"10 Very willing to take risks","2013","no degree/no degree yet","direct migration background","20","","",""
"10 Very willing to take risks","2013","no degree/no degree yet","indirect migration background","13","","",""
"0 Not at all Willing to take risks","2014","lower secondary degree","no migration background","452","0.0819558579749867","0.074937672832465","0.0889740431175083"
"0 Not at all Willing to take risks","2014","lower secondary degree","direct migration background","49","0.0886278514450942","0.0658490701004488","0.11140663278974"
"0 Not at all Willing to take risks","2014","lower secondary degree","indirect migration background","41","0.0781865886695335","0.0525724645779066","0.10380071276116"
"0 Not at all Willing to take risks","2014","secondary school degree","no migration background","247","0.0396658432773128","0.0349774034522984","0.0443542831023272"
"0 Not at all Willing to take risks","2014","secondary school degree","direct migration background","25","","",""
"0 Not at all Willing to take risks","2014","secondary school degree","indirect migration background","20","","",""
"0 Not at all Willing to take risks","2014","college entrance qualification","no migration background","148","0.025344425894356","0.021485708736057","0.029203143052655"
"0 Not at all Willing to take risks","2014","college entrance qualification","direct migration background","14","","",""
"0 Not at all Willing to take risks","2014","college entrance qualification","indirect migration background","18","","",""
"0 Not at all Willing to take risks","2014","Other degree","no migration background","13","","",""
"0 Not at all Willing to take risks","2014","Other degree","direct migration background","350","0.109475450909505","0.0983560913550784","0.120594810463932"
"0 Not at all Willing to take risks","2014","Other degree","indirect migration background","8","","",""
"0 Not at all Willing to take risks","2014","no degree/no degree yet","no migration background","15","","",""
"0 Not at all Willing to take risks","2014","no degree/no degree yet","direct migration background","58","0.164383028351726","0.127119119642728","0.201646937060724"
"0 Not at all Willing to take risks","2014","no degree/no degree yet","indirect migration background","5","","",""
"1","2014","lower secondary degree","no migration background","333","0.0639441810944345","0.0576844680184906","0.0702038941703784"
"1","2014","lower secondary degree","direct migration background","30","0.0741628536945854","0.053160981269003","0.0951647261201678"
"1","2014","lower secondary degree","indirect migration background","26","","",""
"1","2014","secondary school degree","no migration background","260","0.0432627498615381","0.0383755262030644","0.0481499735200119"
"1","2014","secondary school degree","direct migration background","17","","",""
"1","2014","secondary school degree","indirect migration background","22","","",""
"1","2014","college entrance qualification","no migration background","198","0.0273296359784881","0.0233267253197022","0.031332546637274"
"1","2014","college entrance qualification","direct migration background","13","","",""
"1","2014","college entrance qualification","indirect migration background","16","","",""
"1","2014","Other degree","no migration background","5","","",""
"1","2014","Other degree","direct migration background","214","0.078431809749867","0.068857481557377","0.0880061379423569"
"1","2014","Other degree","indirect migration background","4","","",""
"1","2014","no degree/no degree yet","no migration background","13","","",""
"1","2014","no degree/no degree yet","direct migration background","34","0.0714724521419662","0.0455710645662175","0.0973738397177149"
"1","2014","no degree/no degree yet","indirect migration background","3","","",""
"2","2014","lower secondary degree","no migration background","643","0.113074294840978","0.104971616411421","0.121176973270535"
"2","2014","lower secondary degree","direct migration background","51","0.130954856999473","0.103916551377359","0.157993162621587"
"2","2014","lower secondary degree","indirect migration background","37","0.0996203376797755","0.0710458331518014","0.12819484220775"
"2","2014","secondary school degree","no migration background","647","0.0892874242765854","0.082437360313532","0.0961374882396388"
"2","2014","secondary school degree","direct migration background","41","0.0929728510712546","0.065364412596604","0.120581289545905"
"2","2014","secondary school degree","indirect migration background","31","0.0476263024038959","0.0279706732783219","0.0672819315294699"
"2","2014","college entrance qualification","no migration background","599","0.0858631101815768","0.0789847477267493","0.0927414726364043"
"2","2014","college entrance qualification","direct migration background","46","0.102573305836858","0.0751147091769484","0.130031902496768"
"2","2014","college entrance qualification","indirect migration background","37","0.0400551928175034","0.0238289038625303","0.0562814817724764"
"2","2014","Other degree","no migration background","20","","",""
"2","2014","Other degree","direct migration background","326","0.105527610382909","0.0945864098994651","0.116468810866352"
"2","2014","Other degree","indirect migration background","7","","",""
"2","2014","no degree/no degree yet","no migration background","36","0.0791625471582326","0.0549078429894371","0.103417251327028"
"2","2014","no degree/no degree yet","direct migration background","47","0.119125843958288","0.0865559591820989","0.151695728734478"
"2","2014","no degree/no degree yet","indirect migration background","6","","",""
"3","2014","lower secondary degree","no migration background","692","0.118038667792676","0.109783232826811","0.126294102758541"
"3","2014","lower secondary degree","direct migration background","57","0.080884443081131","0.0590312422307531","0.102737643931509"
"3","2014","lower secondary degree","indirect migration background","24","","",""
"3","2014","secondary school degree","no migration background","820","0.118962372718704","0.111185395089655","0.126739350347752"
"3","2014","secondary school degree","direct migration background","46","0.1457673960267","0.11221898961445","0.17931580243895"
"3","2014","secondary school degree","indirect migration background","47","0.0872015143726842","0.0611634144626873","0.113239614282681"
"3","2014","college entrance qualification","no migration background","891","0.138926031634135","0.130434458056743","0.147417605211526"
"3","2014","college entrance qualification","direct migration background","38","0.094898559560576","0.0683744930711481","0.121422626050004"
"3","2014","college entrance qualification","indirect migration background","77","0.151398894455259","0.12173830286403","0.181059486046489"
"3","2014","Other degree","no migration background","22","","",""
"3","2014","Other degree","direct migration background","343","0.108318149750415","0.0972505349802571","0.119385764520572"
"3","2014","Other degree","indirect migration background","5","","",""
"3","2014","no degree/no degree yet","no migration background","34","0.0489457892754825","0.0295635067807204","0.0683280717702445"
"3","2014","no degree/no degree yet","direct migration background","32","0.118984376678557","0.0864312230634601","0.151537530293653"
"3","2014","no degree/no degree yet","indirect migration background","10","","",""
"4","2014","lower secondary degree","no migration background","500","0.0877216594411281","0.0804836334260001","0.0949596854562561"
"4","2014","lower secondary degree","direct migration background","41","0.072283891931105","0.051528745025171","0.0930390388370389"
"4","2014","lower secondary degree","indirect migration background","26","","",""
"4","2014","secondary school degree","no migration background","624","0.0898933599145585","0.0830223787084821","0.096764341120635"
"4","2014","secondary school degree","direct migration background","37","0.100606034073334","0.0720077072225973","0.129204360924072"
"4","2014","secondary school degree","indirect migration background","39","0.0922604102126908","0.0655519931553212","0.11896882727006"
"4","2014","college entrance qualification","no migration background","738","0.118303458888534","0.110374166700576","0.126232751076491"
"4","2014","college entrance qualification","direct migration background","25","","",""
"4","2014","college entrance qualification","indirect migration background","51","0.0783182667398833","0.0560857471160271","0.10055078636374"
"4","2014","Other degree","no migration background","14","","",""
"4","2014","Other degree","direct migration background","207","0.0776416292899722","0.068111569588961","0.0871716889909834"
"4","2014","Other degree","indirect migration background","4","","",""
"4","2014","no degree/no degree yet","no migration background","44","0.103240409220075","0.0759061386889913","0.130574679751158"
"4","2014","no degree/no degree yet","direct migration background","26","","",""
"4","2014","no degree/no degree yet","indirect migration background","7","","",""
"5","2014","lower secondary degree","no migration background","1243","0.209987428286336","0.199566253332364","0.220408603240309"
"5","2014","lower secondary degree","direct migration background","105","0.146074161730173","0.117767133517476","0.17438118994287"
"5","2014","lower secondary degree","indirect migration background","84","0.187541015779077","0.150298353375741","0.224783678182414"
"5","2014","secondary school degree","no migration background","1551","0.242328390911171","0.232035165847717","0.252621615974625"
"5","2014","secondary school degree","direct migration background","78","0.191005474284779","0.153633217463323","0.228377731106234"
"5","2014","secondary school degree","indirect migration background","83","0.172386793906416","0.137526943234879","0.207246644577952"
"5","2014","college entrance qualification","no migration background","1213","0.186367645089632","0.176807257580996","0.195928032598268"
"5","2014","college entrance qualification","direct migration background","69","0.144061244400191","0.112281046586669","0.175841442213713"
"5","2014","college entrance qualification","indirect migration background","111","0.184369904545221","0.152280748371942","0.216459060718499"
"5","2014","Other degree","no migration background","35","0.152766955569887","0.100784674340126","0.204749236799648"
"5","2014","Other degree","direct migration background","533","0.181211114389291","0.167493555308831","0.194928673469751"
"5","2014","Other degree","indirect migration background","13","","",""
"5","2014","no degree/no degree yet","no migration background","92","0.194734599423134","0.159160354144824","0.230308844701443"
"5","2014","no degree/no degree yet","direct migration background","55","0.147398956929267","0.111755778256417","0.183042135602118"
"5","2014","no degree/no degree yet","indirect migration background","36","0.22041163022105","0.152232124572883","0.288591135869218"
"6","2014","lower secondary degree","no migration background","602","0.103812657738554","0.0960084720160242","0.111616843461083"
"6","2014","lower secondary degree","direct migration background","61","0.113917644425534","0.0884534441481699","0.139381844702898"
"6","2014","lower secondary degree","indirect migration background","41","0.0967765215296416","0.0685683796955973","0.124984663363686"
"6","2014","secondary school degree","no migration background","806","0.116189168532226","0.108491285738754","0.123887051325697"
"6","2014","secondary school degree","direct migration background","48","0.0935019228750089","0.0658231175757316","0.121180728174286"
"6","2014","secondary school degree","indirect migration background","50","0.134805406480277","0.103286555733241","0.166324257227313"
"6","2014","college entrance qualification","no migration background","977","0.153720894506224","0.144865673749366","0.162576115263082"
"6","2014","college entrance qualification","direct migration background","64","0.168239862974952","0.134384679333093","0.202095046616811"
"6","2014","college entrance qualification","indirect migration background","82","0.153254386809171","0.123445236601345","0.183063537016997"
"6","2014","Other degree","no migration background","20","","",""
"6","2014","Other degree","direct migration background","289","0.0918239703982749","0.0815399837168345","0.102107957079715"
"6","2014","Other degree","indirect migration background","5","","",""
"6","2014","no degree/no degree yet","no migration background","68","0.157695366938276","0.124954612961205","0.190436120915347"
"6","2014","no degree/no degree yet","direct migration background","27","","",""
"6","2014","no degree/no degree yet","indirect migration background","14","","",""
"7","2014","lower secondary degree","no migration background","663","0.103228585736868","0.0954438494489065","0.111013322024829"
"7","2014","lower secondary degree","direct migration background","79","0.149444911628873","0.120869710964701","0.178020112293046"
"7","2014","lower secondary degree","indirect migration background","40","0.0981524129550271","0.0697661037131333","0.126538722196921"
"7","2014","secondary school degree","no migration background","872","0.132482123171517","0.12433833124713","0.140625915095905"
"7","2014","secondary school degree","direct migration background","59","0.122831034736684","0.0916242295339714","0.154037839939396"
"7","2014","secondary school degree","indirect migration background","54","0.156722824513692","0.123171388106913","0.19027426092047"
"7","2014","college entrance qualification","no migration background","950","0.155422607848266","0.146527464451929","0.164317751244604"
"7","2014","college entrance qualification","direct migration background","100","0.182429597448329","0.147477608047265","0.217381586849393"
"7","2014","college entrance qualification","indirect migration background","76","0.168974144307428","0.137965408819723","0.199982879795133"
"7","2014","Other degree","no migration background","22","","",""
"7","2014","Other degree","direct migration background","352","0.106498282824937","0.0955128429177534","0.11748372273212"
"7","2014","Other degree","indirect migration background","4","","",""
"7","2014","no degree/no degree yet","no migration background","74","0.135594839962039","0.104839192690909","0.16635048723317"
"7","2014","no degree/no degree yet","direct migration background","43","0.126999550754651","0.0935211565635614","0.16047794494574"
"7","2014","no degree/no degree yet","indirect migration background","22","","",""
"8","2014","lower secondary degree","no migration background","505","0.0827825052640288","0.0757321908353993","0.0898328196926582"
"8","2014","lower secondary degree","direct migration background","72","0.0757126717294002","0.0545102589951382","0.0969150844636623"
"8","2014","lower secondary degree","indirect migration background","59","0.145964351983107","0.112278055497649","0.179650648468565"
"8","2014","secondary school degree","no migration background","596","0.0922080673943362","0.0852580413535326","0.0991580934351398"
"8","2014","secondary school degree","direct migration background","46","0.0836900820136185","0.0573624489529737","0.110017715074263"
"8","2014","secondary school degree","indirect migration background","70","0.170850354369296","0.13611400119116","0.205586707547432"
"8","2014","college entrance qualification","no migration background","518","0.0866329545180583","0.0797267352355588","0.0935391738005578"
"8","2014","college entrance qualification","direct migration background","75","0.160009930635737","0.126830249044915","0.19318961222656"
"8","2014","college entrance qualification","indirect migration background","66","0.145575440008738","0.116391254459955","0.174759625557521"
"8","2014","Other degree","no migration background","20","","",""
"8","2014","Other degree","direct migration background","252","0.0829541481499043","0.0731318517878898","0.0927764445119189"
"8","2014","Other degree","indirect migration background","10","","",""
"8","2014","no degree/no degree yet","no migration background","65","0.149176582795601","0.117171816581147","0.181181349010054"
"8","2014","no degree/no degree yet","direct migration background","36","0.09521076757585","0.0657005074519501","0.12472102769975"
"8","2014","no degree/no degree yet","indirect migration background","24","","",""
"9","2014","lower secondary degree","no migration background","124","0.0176849400193258","0.0143126087055958","0.0210572713330558"
"9","2014","lower secondary degree","direct migration background","27","","",""
"9","2014","lower secondary degree","indirect migration background","19","","",""
"9","2014","secondary school degree","no migration background","147","0.021095365565654","0.0176433516900726","0.0245473794412354"
"9","2014","secondary school degree","direct migration background","15","","",""
"9","2014","secondary school degree","indirect migration background","13","","",""
"9","2014","college entrance qualification","no migration background","98","0.013757545026564","0.0108977266659248","0.0166173633872032"
"9","2014","college entrance qualification","direct migration background","17","","",""
"9","2014","college entrance qualification","indirect migration background","19","","",""
"9","2014","Other degree","no migration background","6","","",""
"9","2014","Other degree","direct migration background","92","0.0238351331059219","0.0184030196563364","0.0292672465555075"
"9","2014","Other degree","indirect migration background","1","","",""
"9","2014","no degree/no degree yet","no migration background","23","","",""
"9","2014","no degree/no degree yet","direct migration background","11","","",""
"9","2014","no degree/no degree yet","indirect migration background","8","","",""
"10 Very willing to take risks","2014","lower secondary degree","no migration background","111","0.0177692218106843","0.0143890092435603","0.0211494343778084"
"10 Very willing to take risks","2014","lower secondary degree","direct migration background","26","","",""
"10 Very willing to take risks","2014","lower secondary degree","indirect migration background","25","","",""
"10 Very willing to take risks","2014","secondary school degree","no migration background","87","0.0146251343763972","0.0117413719080731","0.0175088968447212"
"10 Very willing to take risks","2014","secondary school degree","direct migration background","13","","",""
"10 Very willing to take risks","2014","secondary school degree","indirect migration background","22","","",""
"10 Very willing to take risks","2014","college entrance qualification","no migration background","43","0.00833169043416633","0.00610004131469912","0.0105633395536335"
"10 Very willing to take risks","2014","college entrance qualification","direct migration background","8","","",""
"10 Very willing to take risks","2014","college entrance qualification","indirect migration background","8","","",""
"10 Very willing to take risks","2014","Other degree","no migration background","7","","",""
"10 Very willing to take risks","2014","Other degree","direct migration background","71","0.0342827010490031","0.0278029103869843","0.040762491711022"
"10 Very willing to take risks","2014","Other degree","indirect migration background","5","","",""
"10 Very willing to take risks","2014","no degree/no degree yet","no migration background","12","","",""
"10 Very willing to take risks","2014","no degree/no degree yet","direct migration background","11","","",""
"10 Very willing to take risks","2014","no degree/no degree yet","indirect migration background","7","","",""
"0 Not at all Willing to take risks","2015","lower secondary degree","no migration background","331","0.0694405842749412","0.0627071788221053","0.0761739897277771"
"0 Not at all Willing to take risks","2015","lower secondary degree","direct migration background","32","0.0675014371707398","0.0464185911695666","0.0885842831719131"
"0 Not at all Willing to take risks","2015","lower secondary degree","indirect migration background","20","","",""
"0 Not at all Willing to take risks","2015","secondary school degree","no migration background","212","0.0329134015886081","0.028533188902335","0.0372936142748812"
"0 Not at all Willing to take risks","2015","secondary school degree","direct migration background","15","","",""
"0 Not at all Willing to take risks","2015","secondary school degree","indirect migration background","18","","",""
"0 Not at all Willing to take risks","2015","college entrance qualification","no migration background","116","0.0170227634801896","0.0138088442858686","0.0202366826745107"
"0 Not at all Willing to take risks","2015","college entrance qualification","direct migration background","14","","",""
"0 Not at all Willing to take risks","2015","college entrance qualification","indirect migration background","12","","",""
"0 Not at all Willing to take risks","2015","Other degree","no migration background","9","","",""
"0 Not at all Willing to take risks","2015","Other degree","direct migration background","328","0.0931806303854389","0.0840305816622392","0.102330679108639"
"0 Not at all Willing to take risks","2015","Other degree","indirect migration background","6","","",""
"0 Not at all Willing to take risks","2015","no degree/no degree yet","no migration background","11","","",""
"0 Not at all Willing to take risks","2015","no degree/no degree yet","direct migration background","58","0.110061999584207","0.0809182918437192","0.139205707324695"
"0 Not at all Willing to take risks","2015","no degree/no degree yet","indirect migration background","8","","",""
"1","2015","lower secondary degree","no migration background","323","0.0638860990039769","0.0574083582729289","0.070363839735025"
"1","2015","lower secondary degree","direct migration background","26","","",""
"1","2015","lower secondary degree","indirect migration background","24","","",""
"1","2015","secondary school degree","no migration background","260","0.0396847342013818","0.0348918737301894","0.0444775946725742"
"1","2015","secondary school degree","direct migration background","21","","",""
"1","2015","secondary school degree","indirect migration background","15","","",""
"1","2015","college entrance qualification","no migration background","197","0.0303345772520678","0.0260734145333317","0.0345957399708039"
"1","2015","college entrance qualification","direct migration background","10","","",""
"1","2015","college entrance qualification","indirect migration background","14","","",""
"1","2015","Other degree","no migration background","5","","",""
"1","2015","Other degree","direct migration background","274","0.068197235994638","0.0602622607842284","0.0761322112050476"
"1","2015","Other degree","indirect migration background","3","","",""
"1","2015","no degree/no degree yet","no migration background","13","","",""
"1","2015","no degree/no degree yet","direct migration background","38","0.0808926110918223","0.055501378506074","0.106283843677571"
"1","2015","no degree/no degree yet","indirect migration background","4","","",""
"2","2015","lower secondary degree","no migration background","542","0.0958396627492834","0.0880422343832545","0.103637091115312"
"2","2015","lower secondary degree","direct migration background","57","0.102137590315856","0.0766900190239531","0.12758516160776"
"2","2015","lower secondary degree","indirect migration background","38","0.0965861636770301","0.0670026652111316","0.126169662142929"
"2","2015","secondary school degree","no migration background","636","0.0970527354629762","0.0897847974367509","0.104320673489202"
"2","2015","secondary school degree","direct migration background","39","0.106871939289064","0.0768199111705277","0.1369239674076"
"2","2015","secondary school degree","indirect migration background","33","0.0675298489463568","0.0438117857607687","0.0912479121319448"
"2","2015","college entrance qualification","no migration background","555","0.0810517614361877","0.0742710549743105","0.087832467898065"
"2","2015","college entrance qualification","direct migration background","37","0.0568353541787888","0.0356544356311253","0.0780162727264522"
"2","2015","college entrance qualification","indirect migration background","41","0.05370911866037","0.0346414635174152","0.0727767738033247"
"2","2015","Other degree","no migration background","16","","",""
"2","2015","Other degree","direct migration background","436","0.110656265199068","0.100781585453946","0.12053094494419"
"2","2015","Other degree","indirect migration background","5","","",""
"2","2015","no degree/no degree yet","no migration background","29","","",""
"2","2015","no degree/no degree yet","direct migration background","75","0.157836849457271","0.123886164004197","0.191787534910344"
"2","2015","no degree/no degree yet","indirect migration background","8","","",""
"3","2015","lower secondary degree","no migration background","665","0.133334129005801","0.12432977542021","0.142338482591392"
"3","2015","lower secondary degree","direct migration background","61","0.120809394237944","0.0934226431885378","0.148196145287351"
"3","2015","lower secondary degree","indirect migration background","32","0.0865783760255708","0.0584147177552642","0.114742034295877"
"3","2015","secondary school degree","no migration background","796","0.128304169235901","0.120093491613453","0.13651484685835"
"3","2015","secondary school degree","direct migration background","40","0.101050023912766","0.0717329212965597","0.130367126528972"
"3","2015","secondary school degree","indirect migration background","46","0.0890493296695844","0.0621292326707119","0.115969426668457"
"3","2015","college entrance qualification","no migration background","884","0.140126513220202","0.131502178028071","0.148750848412333"
"3","2015","college entrance qualification","direct migration background","46","0.10298293877313","0.075177820906568","0.130788056639693"
"3","2015","college entrance qualification","indirect migration background","59","0.15649187069098","0.125762655024572","0.187221086357389"
"3","2015","Other degree","no migration background","13","","",""
"3","2015","Other degree","direct migration background","402","0.110511895117737","0.100642858142875","0.1203809320926"
"3","2015","Other degree","indirect migration background","4","","",""
"3","2015","no degree/no degree yet","no migration background","44","0.0904173468330566","0.0623486099858297","0.118486083680283"
"3","2015","no degree/no degree yet","direct migration background","43","0.108857621164776","0.0798542021886188","0.137861040140933"
"3","2015","no degree/no degree yet","indirect migration background","6","","",""
"4","2015","lower secondary degree","no migration background","518","0.0931249496036159","0.0854272176971536","0.100822681510078"
"4","2015","lower secondary degree","direct migration background","34","0.0799357606185137","0.0571466029764848","0.102724918260543"
"4","2015","lower secondary degree","indirect migration background","27","","",""
"4","2015","secondary school degree","no migration background","652","0.102542321440149","0.0950944067553172","0.109990236124981"
