"plh0204_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1","2013","Hamburg","higher education","5","","","","1"
"1","2013","Lower Saxony","in school","1","","","","1"
"1","2013","Bavaria","higher education","51","0.050151359873692","0.0352309504113951","0.065071769335989","1"
"1","2013","Berlin","in school","","","","","1"
"1","2013","Brandenburg","vocational + Abi","4","","","","1"
"1","2013","Brandenburg","higher vocational","4","","","","1"
"1","2013","Brandenburg","higher education","12","","","","1"
"1","2013","Mecklenburg-Western Pomerania","in school","","","","","1"
"1","2013","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"1","2013","Mecklenburg-Western Pomerania","general elemantary","1","","","","1"
"1","2013","Schleswig-Holstein","middle vocational","27","","","","1"
"1","2013","Schleswig-Holstein","vocational + Abi","3","","","","1"
"1","2013","Schleswig-Holstein","higher vocational","3","","","","1"
"1","2013","Schleswig-Holstein","higher education","4","","","","1"
"1","2013","Hamburg","in school","","","","","1"
"1","2013","Hamburg","inadequately","1","","","","1"
"1","2013","Hamburg","general elemantary","5","","","","1"
"1","2013","Hamburg","middle vocational","10","","","","1"
"1","2013","Hamburg","vocational + Abi","3","","","","1"
"1","2013","Hamburg","higher vocational","","","","","1"
"1","2013","Berlin","inadequately","1","","","","1"
"1","2013","Berlin","general elemantary","3","","","","1"
"1","2013","Berlin","middle vocational","20","","","","1"
"1","2013","Berlin","vocational + Abi","4","","","","1"
"1","2013","Berlin","higher vocational","4","","","","1"
"1","2013","Berlin","higher education","15","","","","1"
"1","2013","Brandenburg","in school","","","","","1"
"1","2013","Brandenburg","inadequately","2","","","","1"
"1","2013","Brandenburg","general elemantary","7","","","","1"
"1","2013","Brandenburg","middle vocational","34","0.0522118175180998","0.0309875888541408","0.0734360461820587","1"
"1","2013","Baden-Württemberg","in school","1","","","","1"
"1","2013","Baden-Württemberg","inadequately","6","","","","1"
"1","2013","Baden-Württemberg","general elemantary","53","0.144618965241221","0.111642826175537","0.177595104306906","1"
"1","2013","Baden-Württemberg","middle vocational","86","0.065243690915441","0.051720101105733","0.078767280725149","1"
"1","2013","Baden-Württemberg","vocational + Abi","19","","","","1"
"1","2013","Baden-Württemberg","higher vocational","10","","","","1"
"1","2013","Baden-Württemberg","higher education","28","","","","1"
"1","2013","Bavaria","in school","3","","","","1"
"1","2013","Bavaria","inadequately","11","","","","1"
"1","2013","Bavaria","general elemantary","41","0.0803724467056607","0.0547946690153899","0.105950224395932","1"
"1","2013","Bavaria","middle vocational","131","0.0668546991934694","0.0555642876486626","0.0781451107382762","1"
"1","2013","Bavaria","vocational + Abi","17","","","","1"
"1","2013","Bavaria","higher vocational","5","","","","1"
"1","2013","Lower Saxony","higher vocational","7","","","","1"
"1","2013","Lower Saxony","higher education","17","","","","1"
"1","2013","Bremen","in school","","","","","1"
"1","2013","Bremen","inadequately","2","","","","1"
"1","2013","Bremen","general elemantary","2","","","","1"
"1","2013","Bremen","middle vocational","10","","","","1"
"1","2013","Bremen","vocational + Abi","1","","","","1"
"1","2013","Bremen","higher vocational","","","","","1"
"1","2013","Bremen","higher education","1","","","","1"
"1","2013","North Rhine-Westphalia","in school","1","","","","1"
"1","2013","North Rhine-Westphalia","inadequately","13","","","","1"
"1","2013","North Rhine-Westphalia","general elemantary","42","0.0660817993717902","0.0479233401331975","0.0842402586103829","1"
"1","2013","North Rhine-Westphalia","middle vocational","165","0.0728081899003058","0.0618025659888919","0.0838138138117198","1"
"1","2013","North Rhine-Westphalia","vocational + Abi","26","","","","1"
"1","2013","North Rhine-Westphalia","higher vocational","15","","","","1"
"1","2013","North Rhine-Westphalia","higher education","62","0.0420061681149468","0.0299241912311715","0.054088144998722","1"
"1","2013","Hesse","in school","","","","","1"
"1","2013","Hesse","inadequately","2","","","","1"
"1","2013","Hesse","general elemantary","14","","","","1"
"1","2013","Hesse","middle vocational","36","0.04800756398956","0.0324245835337965","0.0635905444453236","1"
"1","2013","Hesse","vocational + Abi","8","","","","1"
"1","2013","Hesse","higher vocational","2","","","","1"
"1","2013","Hesse","higher education","18","","","","1"
"1","2013","Rhineland-Palatinate,Saarland","in school","","","","","1"
"1","2013","Rhineland-Palatinate,Saarland","inadequately","5","","","","1"
"1","2013","Rhineland-Palatinate,Saarland","general elemantary","21","","","","1"
"1","2013","Rhineland-Palatinate,Saarland","middle vocational","43","0.0683713340407745","0.0491748142998035","0.0875678537817454","1"
"1","2013","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","1"
"1","2013","Rhineland-Palatinate,Saarland","higher vocational","5","","","","1"
"1","2013","Rhineland-Palatinate,Saarland","higher education","11","","","","1"
"1","2013","Thuringia","inadequately","1","","","","1"
"1","2013","Thuringia","general elemantary","4","","","","1"
"1","2013","Thuringia","middle vocational","37","0.0720004939647318","0.0492521983505707","0.0947487895788928","1"
"1","2013","Thuringia","vocational + Abi","1","","","","1"
"1","2013","Thuringia","higher vocational","3","","","","1"
"1","2013","Thuringia","higher education","5","","","","1"
"1","2013","Saxony","general elemantary","6","","","","1"
"1","2013","Saxony","middle vocational","43","0.0582308323862507","0.0413810276849317","0.0750806370875697","1"
"1","2013","Saxony","vocational + Abi","4","","","","1"
"1","2013","Saxony","higher vocational","7","","","","1"
"1","2013","Saxony","inadequately","","","","","1"
"1","2013","Saxony","higher education","16","","","","1"
"1","2013","Saxony-Anhalt","in school","","","","","1"
"1","2013","Saxony-Anhalt","inadequately","","","","","1"
"1","2013","Mecklenburg-Western Pomerania","middle vocational","15","","","","1"
"1","2013","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","1"
"1","2013","Saxony-Anhalt","general elemantary","7","","","","1"
"1","2013","Saxony-Anhalt","middle vocational","26","","","","1"
"1","2013","Saxony-Anhalt","vocational + Abi","1","","","","1"
"1","2013","Saxony-Anhalt","higher vocational","3","","","","1"
"1","2013","Saxony-Anhalt","higher education","9","","","","1"
"1","2013","Thuringia","in school","","","","","1"
"1","2013","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"1","2013","Mecklenburg-Western Pomerania","higher education","4","","","","1"
"1","2013","Saxony","in school","","","","","1"
"10 Very willing to take risks","2013","Schleswig-Holstein","in school","1","","","","10"
"10 Very willing to take risks","2013","Schleswig-Holstein","inadequately","","","","","10"
"10 Very willing to take risks","2013","Schleswig-Holstein","general elemantary","5","","","","10"
"10 Very willing to take risks","2013","Schleswig-Holstein","middle vocational","8","","","","10"
"10 Very willing to take risks","2013","Schleswig-Holstein","vocational + Abi","2","","","","10"
"10 Very willing to take risks","2013","Schleswig-Holstein","higher vocational","1","","","","10"
"10 Very willing to take risks","2013","Schleswig-Holstein","higher education","2","","","","10"
"10 Very willing to take risks","2013","Hamburg","in school","","","","","10"
"10 Very willing to take risks","2013","Hamburg","inadequately","1","","","","10"
"10 Very willing to take risks","2013","Hamburg","general elemantary","3","","","","10"
"10 Very willing to take risks","2013","Hamburg","middle vocational","1","","","","10"
"10 Very willing to take risks","2013","Hamburg","vocational + Abi","","","","","10"
"10 Very willing to take risks","2013","Hamburg","higher vocational","","","","","10"
"10 Very willing to take risks","2013","Hamburg","higher education","3","","","","10"
"10 Very willing to take risks","2013","Lower Saxony","in school","1","","","","10"
"10 Very willing to take risks","2013","Lower Saxony","inadequately","4","","","","10"
"10 Very willing to take risks","2013","Lower Saxony","general elemantary","17","","","","10"
"10 Very willing to take risks","2013","Lower Saxony","middle vocational","17","","","","10"
"10 Very willing to take risks","2013","Lower Saxony","vocational + Abi","4","","","","10"
"10 Very willing to take risks","2013","Lower Saxony","higher vocational","1","","","","10"
"10 Very willing to take risks","2013","Lower Saxony","higher education","4","","","","10"
"10 Very willing to take risks","2013","Bremen","in school","1","","","","10"
"10 Very willing to take risks","2013","Bremen","inadequately","1","","","","10"
"10 Very willing to take risks","2013","Bremen","general elemantary","","","","","10"
"10 Very willing to take risks","2013","Bremen","middle vocational","1","","","","10"
"10 Very willing to take risks","2013","Bremen","vocational + Abi","","","","","10"
"10 Very willing to take risks","2013","Bremen","higher vocational","1","","","","10"
"10 Very willing to take risks","2013","Bremen","higher education","","","","","10"
"10 Very willing to take risks","2013","North Rhine-Westphalia","in school","8","","","","10"
"10 Very willing to take risks","2013","North Rhine-Westphalia","inadequately","8","","","","10"
"10 Very willing to take risks","2013","North Rhine-Westphalia","general elemantary","19","","","","10"
"10 Very willing to take risks","2013","North Rhine-Westphalia","middle vocational","26","","","","10"
"10 Very willing to take risks","2013","North Rhine-Westphalia","vocational + Abi","14","","","","10"
"10 Very willing to take risks","2013","North Rhine-Westphalia","higher vocational","","","","","10"
"10 Very willing to take risks","2013","North Rhine-Westphalia","higher education","17","","","","10"
"10 Very willing to take risks","2013","Hesse","in school","1","","","","10"
"10 Very willing to take risks","2013","Hesse","inadequately","2","","","","10"
"10 Very willing to take risks","2013","Hesse","general elemantary","2","","","","10"
"10 Very willing to take risks","2013","Hesse","middle vocational","20","","","","10"
"10 Very willing to take risks","2013","Hesse","vocational + Abi","3","","","","10"
"10 Very willing to take risks","2013","Hesse","higher vocational","1","","","","10"
"10 Very willing to take risks","2013","Hesse","higher education","5","","","","10"
"10 Very willing to take risks","2013","Rhineland-Palatinate,Saarland","in school","","","","","10"
"10 Very willing to take risks","2013","Rhineland-Palatinate,Saarland","inadequately","2","","","","10"
"10 Very willing to take risks","2013","Rhineland-Palatinate,Saarland","general elemantary","10","","","","10"
"10 Very willing to take risks","2013","Rhineland-Palatinate,Saarland","middle vocational","12","","","","10"
"10 Very willing to take risks","2013","Rhineland-Palatinate,Saarland","vocational + Abi","3","","","","10"
"10 Very willing to take risks","2013","Rhineland-Palatinate,Saarland","higher vocational","1","","","","10"
"10 Very willing to take risks","2013","Rhineland-Palatinate,Saarland","higher education","4","","","","10"
"10 Very willing to take risks","2013","Baden-Württemberg","in school","2","","","","10"
"10 Very willing to take risks","2013","Baden-Württemberg","inadequately","3","","","","10"
"10 Very willing to take risks","2013","Baden-Württemberg","general elemantary","10","","","","10"
"10 Very willing to take risks","2013","Baden-Württemberg","middle vocational","27","","","","10"
"10 Very willing to take risks","2013","Baden-Württemberg","vocational + Abi","3","","","","10"
"10 Very willing to take risks","2013","Baden-Württemberg","higher vocational","3","","","","10"
"10 Very willing to take risks","2013","Baden-Württemberg","higher education","11","","","","10"
"10 Very willing to take risks","2013","Bavaria","in school","2","","","","10"
"10 Very willing to take risks","2013","Bavaria","inadequately","4","","","","10"
"10 Very willing to take risks","2013","Bavaria","general elemantary","12","","","","10"
"10 Very willing to take risks","2013","Bavaria","middle vocational","38","0.020339787773696","0.0139589146393693","0.0267206609080226","10"
"10 Very willing to take risks","2013","Bavaria","vocational + Abi","5","","","","10"
"10 Very willing to take risks","2013","Bavaria","higher vocational","3","","","","10"
"10 Very willing to take risks","2013","Bavaria","higher education","12","","","","10"
"10 Very willing to take risks","2013","Berlin","in school","","","","","10"
"10 Very willing to take risks","2013","Berlin","inadequately","2","","","","10"
"10 Very willing to take risks","2013","Berlin","general elemantary","7","","","","10"
"10 Very willing to take risks","2013","Berlin","middle vocational","5","","","","10"
"10 Very willing to take risks","2013","Berlin","vocational + Abi","2","","","","10"
"10 Very willing to take risks","2013","Berlin","higher vocational","","","","","10"
"10 Very willing to take risks","2013","Berlin","higher education","4","","","","10"
"10 Very willing to take risks","2013","Brandenburg","in school","","","","","10"
"10 Very willing to take risks","2013","Brandenburg","inadequately","1","","","","10"
"10 Very willing to take risks","2013","Brandenburg","general elemantary","1","","","","10"
"10 Very willing to take risks","2013","Brandenburg","middle vocational","3","","","","10"
"10 Very willing to take risks","2013","Brandenburg","vocational + Abi","2","","","","10"
"10 Very willing to take risks","2013","Brandenburg","higher vocational","2","","","","10"
"10 Very willing to take risks","2013","Brandenburg","higher education","2","","","","10"
"10 Very willing to take risks","2013","Mecklenburg-Western Pomerania","in school","","","","","10"
"10 Very willing to take risks","2013","Mecklenburg-Western Pomerania","inadequately","1","","","","10"
"10 Very willing to take risks","2013","Mecklenburg-Western Pomerania","general elemantary","","","","","10"
"10 Very willing to take risks","2013","Mecklenburg-Western Pomerania","middle vocational","4","","","","10"
"10 Very willing to take risks","2013","Mecklenburg-Western Pomerania","vocational + Abi","","","","","10"
"10 Very willing to take risks","2013","Mecklenburg-Western Pomerania","higher vocational","","","","","10"
"10 Very willing to take risks","2013","Mecklenburg-Western Pomerania","higher education","1","","","","10"
"10 Very willing to take risks","2013","Saxony","in school","","","","","10"
"10 Very willing to take risks","2013","Saxony","inadequately","","","","","10"
"10 Very willing to take risks","2013","Saxony","general elemantary","2","","","","10"
"10 Very willing to take risks","2013","Saxony","middle vocational","8","","","","10"
"10 Very willing to take risks","2013","Saxony","vocational + Abi","","","","","10"
"10 Very willing to take risks","2013","Saxony","higher vocational","","","","","10"
"10 Very willing to take risks","2013","Saxony","higher education","3","","","","10"
"10 Very willing to take risks","2013","Saxony-Anhalt","in school","","","","","10"
"10 Very willing to take risks","2013","Saxony-Anhalt","inadequately","","","","","10"
"10 Very willing to take risks","2013","Saxony-Anhalt","general elemantary","2","","","","10"
"10 Very willing to take risks","2013","Saxony-Anhalt","middle vocational","5","","","","10"
"10 Very willing to take risks","2013","Saxony-Anhalt","vocational + Abi","","","","","10"
"10 Very willing to take risks","2013","Saxony-Anhalt","higher vocational","","","","","10"
"10 Very willing to take risks","2013","Saxony-Anhalt","higher education","2","","","","10"
"10 Very willing to take risks","2013","Thuringia","in school","","","","","10"
"10 Very willing to take risks","2013","Thuringia","inadequately","","","","","10"
"10 Very willing to take risks","2013","Thuringia","general elemantary","1","","","","10"
"10 Very willing to take risks","2013","Thuringia","middle vocational","8","","","","10"
"10 Very willing to take risks","2013","Thuringia","vocational + Abi","1","","","","10"
"10 Very willing to take risks","2013","Thuringia","higher vocational","2","","","","10"
"10 Very willing to take risks","2013","Thuringia","higher education","2","","","","10"
"2","2013","Lower Saxony","in school","3","","","","2"
"2","2013","Lower Saxony","inadequately","7","","","","2"
"2","2013","Lower Saxony","general elemantary","28","","","","2"
"2","2013","Lower Saxony","middle vocational","132","0.120688277681213","0.101250735674926","0.1401258196875","2"
"2","2013","Lower Saxony","vocational + Abi","20","","","","2"
"2","2013","Schleswig-Holstein","in school","2","","","","2"
"2","2013","Lower Saxony","higher vocational","12","","","","2"
"2","2013","Lower Saxony","higher education","59","0.133744322540953","0.101721179822717","0.165767465259188","2"
"2","2013","Bremen","in school","1","","","","2"
"2","2013","Bremen","inadequately","1","","","","2"
"2","2013","Bremen","general elemantary","2","","","","2"
"2","2013","Bremen","middle vocational","9","","","","2"
"2","2013","Brandenburg","vocational + Abi","6","","","","2"
"2","2013","Brandenburg","higher vocational","11","","","","2"
"2","2013","Brandenburg","higher education","29","","","","2"
"2","2013","Mecklenburg-Western Pomerania","in school","","","","","2"
"2","2013","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2","2013","Mecklenburg-Western Pomerania","general elemantary","2","","","","2"
"2","2013","Mecklenburg-Western Pomerania","middle vocational","21","","","","2"
"2","2013","Schleswig-Holstein","inadequately","2","","","","2"
"2","2013","Schleswig-Holstein","general elemantary","14","","","","2"
"2","2013","Schleswig-Holstein","middle vocational","41","0.122750960369574","0.0898006504932118","0.155701270245936","2"
"2","2013","Schleswig-Holstein","vocational + Abi","10","","","","2"
"2","2013","Schleswig-Holstein","higher vocational","5","","","","2"
"2","2013","Schleswig-Holstein","higher education","18","","","","2"
"2","2013","Hamburg","in school","","","","","2"
"2","2013","Hamburg","inadequately","1","","","","2"
"2","2013","Hamburg","general elemantary","8","","","","2"
"2","2013","Hamburg","middle vocational","29","","","","2"
"2","2013","Hamburg","vocational + Abi","6","","","","2"
"2","2013","Hamburg","higher vocational","4","","","","2"
"2","2013","Hamburg","higher education","12","","","","2"
"2","2013","Bavaria","higher education","118","0.118649524618007","0.0965430492303034","0.140756000005711","2"
"2","2013","Berlin","in school","1","","","","2"
"2","2013","Berlin","inadequately","3","","","","2"
"2","2013","Berlin","general elemantary","6","","","","2"
"2","2013","Berlin","middle vocational","40","0.109143150420567","0.0770659111941876","0.141220389646946","2"
"2","2013","Berlin","vocational + Abi","6","","","","2"
"2","2013","Berlin","higher vocational","3","","","","2"
"2","2013","Berlin","higher education","34","0.0866426497698828","0.0575430447854621","0.115742254754303","2"
"2","2013","Brandenburg","in school","2","","","","2"
"2","2013","Brandenburg","inadequately","1","","","","2"
"2","2013","Brandenburg","general elemantary","16","","","","2"
"2","2013","Brandenburg","middle vocational","68","0.1311241946613","0.0989200228847672","0.163328366437834","2"
"2","2013","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"2","2013","Mecklenburg-Western Pomerania","higher vocational","6","","","","2"
"2","2013","Mecklenburg-Western Pomerania","higher education","13","","","","2"
"2","2013","Saxony","in school","","","","","2"
"2","2013","Saxony","inadequately","","","","","2"
"2","2013","Bremen","vocational + Abi","4","","","","2"
"2","2013","Bremen","higher vocational","1","","","","2"
"2","2013","Bremen","higher education","6","","","","2"
"2","2013","North Rhine-Westphalia","in school","7","","","","2"
"2","2013","North Rhine-Westphalia","inadequately","25","","","","2"
"2","2013","North Rhine-Westphalia","general elemantary","87","0.127637339144513","0.103246819619122","0.152027858669904","2"
"2","2013","North Rhine-Westphalia","middle vocational","249","0.105739071689238","0.0927137147856466","0.118764428592829","2"
"2","2013","North Rhine-Westphalia","vocational + Abi","50","0.116322919926268","0.0871507628189467","0.145495077033589","2"
"2","2013","North Rhine-Westphalia","higher vocational","27","","","","2"
"2","2013","North Rhine-Westphalia","higher education","133","0.125449791601093","0.105500500994015","0.145399082208171","2"
"2","2013","Hesse","in school","2","","","","2"
"2","2013","Hesse","inadequately","6","","","","2"
"2","2013","Saxony","general elemantary","3","","","","2"
"2","2013","Saxony","middle vocational","74","0.0988000260975552","0.0773298674634308","0.12027018473168","2"
"2","2013","Saxony","vocational + Abi","10","","","","2"
"2","2013","Saxony","higher vocational","15","","","","2"
"2","2013","Saxony","higher education","41","0.140447683939157","0.106312676382217","0.174582691496097","2"
"2","2013","Saxony-Anhalt","in school","","","","","2"
"2","2013","Saxony-Anhalt","inadequately","3","","","","2"
"2","2013","Saxony-Anhalt","general elemantary","9","","","","2"
"2","2013","Saxony-Anhalt","middle vocational","57","0.102662531373344","0.0744623454952862","0.130862717251401","2"
"2","2013","Saxony-Anhalt","vocational + Abi","4","","","","2"
"2","2013","Saxony-Anhalt","higher vocational","9","","","","2"
"2","2013","Saxony-Anhalt","higher education","29","","","","2"
"2","2013","Thuringia","in school","","","","","2"
"2","2013","Rhineland-Palatinate,Saarland","higher vocational","8","","","","2"
"2","2013","Rhineland-Palatinate,Saarland","higher education","28","","","","2"
"2","2013","Baden-Württemberg","in school","1","","","","2"
"2","2013","Baden-Württemberg","inadequately","8","","","","2"
"2","2013","Baden-Württemberg","general elemantary","45","0.100700113415063","0.072485466374939","0.128914760455188","2"
"2","2013","Baden-Württemberg","middle vocational","152","0.118672028709078","0.100962113315049","0.136381944103107","2"
"2","2013","Baden-Württemberg","vocational + Abi","19","","","","2"
"2","2013","Baden-Württemberg","higher vocational","18","","","","2"
"2","2013","Baden-Württemberg","higher education","71","0.0953813834681814","0.0724440786779448","0.118318688258418","2"
"2","2013","Bavaria","in school","2","","","","2"
"2","2013","Bavaria","inadequately","5","","","","2"
"2","2013","Bavaria","general elemantary","67","0.182395820686081","0.146064413512455","0.218727227859706","2"
"2","2013","Bavaria","middle vocational","252","0.139427202217357","0.123769186312723","0.155085218121991","2"
"2","2013","Bavaria","vocational + Abi","45","0.187396992720492","0.140054801139385","0.234739184301599","2"
"2","2013","Bavaria","higher vocational","36","0.158312092594067","0.110185563337284","0.206438621850849","2"
"2","2013","Hesse","general elemantary","19","","","","2"
"2","2013","Hesse","middle vocational","91","0.104196354243789","0.0819267952386263","0.126465913248953","2"
"2","2013","Hesse","vocational + Abi","22","","","","2"
"2","2013","Hesse","higher vocational","6","","","","2"
"2","2013","Hesse","higher education","55","0.118225610325408","0.0886557090295581","0.147795511621258","2"
"2","2013","Rhineland-Palatinate,Saarland","in school","2","","","","2"
"2","2013","Rhineland-Palatinate,Saarland","inadequately","1","","","","2"
"2","2013","Rhineland-Palatinate,Saarland","general elemantary","37","0.0837660377262341","0.0500917361878156","0.117440339264652","2"
"2","2013","Rhineland-Palatinate,Saarland","middle vocational","76","0.116265033648535","0.091884139352101","0.14064592794497","2"
"2","2013","Rhineland-Palatinate,Saarland","vocational + Abi","11","","","","2"
"2","2013","Thuringia","inadequately","","","","","2"
"2","2013","Thuringia","general elemantary","8","","","","2"
"2","2013","Thuringia","middle vocational","55","0.109833513214298","0.0823159286089408","0.137351097819654","2"
"2","2013","Thuringia","vocational + Abi","2","","","","2"
"2","2013","Thuringia","higher vocational","10","","","","2"
"2","2013","Thuringia","higher education","15","","","","2"
"3","2013","Schleswig-Holstein","in school","1","","","","3"
"3","2013","Schleswig-Holstein","inadequately","2","","","","3"
"3","2013","Schleswig-Holstein","general elemantary","11","","","","3"
"3","2013","Schleswig-Holstein","middle vocational","66","0.190508842223135","0.151076803952495","0.229940880493774","3"
"3","2013","Schleswig-Holstein","vocational + Abi","12","","","","3"
"3","2013","Schleswig-Holstein","higher vocational","5","","","","3"
"3","2013","Schleswig-Holstein","higher education","27","","","","3"
"3","2013","Hamburg","in school","1","","","","3"
"3","2013","Hamburg","inadequately","1","","","","3"
"3","2013","Hamburg","general elemantary","6","","","","3"
"3","2013","Hamburg","middle vocational","25","","","","3"
"3","2013","Hamburg","vocational + Abi","5","","","","3"
"3","2013","Hamburg","higher vocational","5","","","","3"
"3","2013","Hamburg","higher education","18","","","","3"
"3","2013","Lower Saxony","in school","4","","","","3"
"3","2013","Lower Saxony","inadequately","3","","","","3"
"3","2013","Lower Saxony","general elemantary","35","0.105647197290032","0.0717559169433377","0.139538477636726","3"
"3","2013","Lower Saxony","middle vocational","141","0.131823583632851","0.111638157709297","0.152009009556405","3"
"3","2013","Lower Saxony","vocational + Abi","25","","","","3"
"3","2013","Lower Saxony","higher vocational","12","","","","3"
"3","2013","Lower Saxony","higher education","55","0.1343103315225","0.10222998475686","0.16639067828814","3"
"3","2013","Bremen","in school","","","","","3"
"3","2013","Bremen","inadequately","1","","","","3"
"3","2013","Bremen","general elemantary","3","","","","3"
"3","2013","Bremen","middle vocational","8","","","","3"
"3","2013","Bremen","vocational + Abi","2","","","","3"
"3","2013","Bremen","higher vocational","","","","","3"
"3","2013","Bremen","higher education","8","","","","3"
"3","2013","North Rhine-Westphalia","in school","11","","","","3"
"3","2013","North Rhine-Westphalia","inadequately","17","","","","3"
"3","2013","North Rhine-Westphalia","general elemantary","83","0.109770950662913","0.0869213697297","0.132620531596126","3"
"3","2013","North Rhine-Westphalia","middle vocational","291","0.13262273256623","0.118256173550291","0.146989291582168","3"
"3","2013","North Rhine-Westphalia","vocational + Abi","78","0.162014323892576","0.128488141396106","0.195540506389045","3"
"3","2013","North Rhine-Westphalia","higher vocational","40","0.164348164649866","0.118501647895432","0.210194681404301","3"
"3","2013","North Rhine-Westphalia","higher education","146","0.159353577773498","0.137309714698303","0.181397440848694","3"
"3","2013","Hesse","in school","2","","","","3"
"3","2013","Hesse","inadequately","8","","","","3"
"3","2013","Hesse","general elemantary","28","","","","3"
"3","2013","Hesse","middle vocational","75","0.110601624272309","0.0877399590482125","0.133463289496405","3"
"3","2013","Hesse","vocational + Abi","26","","","","3"
"3","2013","Hesse","higher vocational","11","","","","3"
"3","2013","Hesse","higher education","62","0.144706617309442","0.112487242893022","0.176925991725862","3"
"3","2013","Rhineland-Palatinate,Saarland","in school","3","","","","3"
"3","2013","Rhineland-Palatinate,Saarland","inadequately","3","","","","3"
"3","2013","Baden-Württemberg","in school","2","","","","3"
"3","2013","Baden-Württemberg","inadequately","6","","","","3"
"3","2013","Baden-Württemberg","general elemantary","55","0.136791527374641","0.104573806162737","0.169009248586544","3"
"3","2013","Baden-Württemberg","middle vocational","174","0.126595282013621","0.108386116091353","0.14480444793589","3"
"3","2013","Baden-Württemberg","vocational + Abi","29","","","","3"
"3","2013","Baden-Württemberg","higher vocational","31","0.174220405166127","0.118499306214137","0.229941504118118","3"
"3","2013","Rhineland-Palatinate,Saarland","higher vocational","16","","","","3"
"3","2013","Rhineland-Palatinate,Saarland","higher education","31","0.143358960665565","0.0992977106090705","0.187420210722059","3"
"3","2013","Rhineland-Palatinate,Saarland","general elemantary","21","","","","3"
"3","2013","Rhineland-Palatinate,Saarland","middle vocational","76","0.126385073313972","0.10111119055157","0.151658956076373","3"
"3","2013","Rhineland-Palatinate,Saarland","vocational + Abi","25","","","","3"
"3","2013","Thuringia","inadequately","","","","","3"
"3","2013","Thuringia","general elemantary","9","","","","3"
"3","2013","Thuringia","middle vocational","66","0.113690968171735","0.0857550581839785","0.141626878159491","3"
"3","2013","Thuringia","vocational + Abi","6","","","","3"
"3","2013","Thuringia","higher vocational","10","","","","3"
"3","2013","Thuringia","higher education","34","0.173329674917705","0.119363725220107","0.227295624615302","3"
"3","2013","Mecklenburg-Western Pomerania","higher vocational","4","","","","3"
"3","2013","Mecklenburg-Western Pomerania","higher education","26","","","","3"
"3","2013","Saxony","in school","2","","","","3"
"3","2013","Bavaria","higher education","125","0.158826363432794","0.133839237547192","0.183813489318397","3"
"3","2013","Berlin","in school","2","","","","3"
"3","2013","Berlin","inadequately","2","","","","3"
"3","2013","Berlin","general elemantary","13","","","","3"
"3","2013","Berlin","middle vocational","49","0.122266594132789","0.0885665864705796","0.155966601794998","3"
"3","2013","Mecklenburg-Western Pomerania","in school","","","","","3"
"3","2013","Mecklenburg-Western Pomerania","general elemantary","4","","","","3"
"3","2013","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","3"
"3","2013","Saxony-Anhalt","higher education","35","0.143332090572558","0.0959388494010301","0.190725331744087","3"
"3","2013","Thuringia","in school","2","","","","3"
"3","2013","Saxony","inadequately","","","","","3"
"3","2013","Saxony","general elemantary","7","","","","3"
"3","2013","Saxony","middle vocational","87","0.113156799936701","0.0903633592526583","0.135950240620743","3"
"3","2013","Saxony","vocational + Abi","11","","","","3"
"3","2013","Berlin","higher vocational","7","","","","3"
"3","2013","Berlin","higher education","53","0.181768784060273","0.141875614788537","0.221661953332009","3"
"3","2013","Bavaria","vocational + Abi","33","0.140487090738815","0.0983298431111526","0.182644338366478","3"
"3","2013","Bavaria","higher vocational","25","","","","3"
"3","2013","Saxony","higher education","68","0.161778319316523","0.125600185609741","0.197956453023304","3"
"3","2013","Mecklenburg-Western Pomerania","inadequately","1","","","","3"
"3","2013","Berlin","vocational + Abi","5","","","","3"
"3","2013","Saxony","higher vocational","18","","","","3"
"3","2013","Brandenburg","higher education","33","0.18917560987262","0.13888740836531","0.23946381137993","3"
"3","2013","Saxony-Anhalt","in school","","","","","3"
"3","2013","Baden-Württemberg","higher education","92","0.156160817108114","0.12781469220398","0.184506942012248","3"
"3","2013","Mecklenburg-Western Pomerania","middle vocational","30","0.0953466484635839","0.0584200955418213","0.132273201385346","3"
"3","2013","Saxony-Anhalt","general elemantary","5","","","","3"
"3","2013","Saxony-Anhalt","middle vocational","66","0.169663380329452","0.134790386002986","0.204536374655919","3"
"3","2013","Brandenburg","middle vocational","62","0.154113294232773","0.119664976581551","0.188561611883995","3"
"3","2013","Bavaria","general elemantary","52","0.103862434646195","0.0751599285998157","0.132564940692575","3"
"3","2013","Bavaria","middle vocational","252","0.131469460744077","0.116194709228274","0.14674421225988","3"
"3","2013","Brandenburg","general elemantary","8","","","","3"
"3","2013","Saxony-Anhalt","higher vocational","2","","","","3"
"3","2013","Brandenburg","higher vocational","7","","","","3"
"3","2013","Brandenburg","inadequately","1","","","","3"
"3","2013","Bavaria","inadequately","5","","","","3"
"3","2013","Brandenburg","vocational + Abi","3","","","","3"
