"pli0080","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2005","(3a) lower tertiary education","Male","","","",""
"Rarely","2005","(3a) lower tertiary education","Female","","","",""
"Rarely","2005","(3b) higher tertiary education","Male","","","",""
"Rarely","2005","(3b) higher tertiary education","Female","","","",""
"Never","2005","(0) in school","Male","","","",""
"Never","2005","(0) in school","Female","","","",""
"Never","2005","(1a) inadequately completed","Male","","","",""
"Never","2005","(1a) inadequately completed","Female","","","",""
"Never","2005","(1b) general elementary school","Male","","","",""
"Never","2005","(1b) general elementary school","Female","","","",""
"Never","2005","(1c) basic vocational qualification","Male","","","",""
"Never","2005","(1c) basic vocational qualification","Female","","","",""
"Never","2005","(2b) intermediate general qualification","Male","","","",""
"Never","2005","(2b) intermediate general qualification","Female","","","",""
"Never","2005","(2a) intermediate vocational","Male","","","",""
"Never","2005","(2a) intermediate vocational","Female","","","",""
"Never","2005","(2c_gen) general maturity certificate","Male","","","",""
"Never","2005","(2c_gen) general maturity certificate","Female","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2005","(3a) lower tertiary education","Male","","","",""
"Never","2005","(3a) lower tertiary education","Female","","","",""
"Never","2005","(3b) higher tertiary education","Male","","","",""
"Never","2005","(3b) higher tertiary education","Female","","","",""
"Daily","2006","(0) in school","Male","","","",""
"Daily","2006","(0) in school","Female","","","",""
"Daily","2006","(1a) inadequately completed","Male","","","",""
"Daily","2006","(1a) inadequately completed","Female","","","",""
"Daily","2006","(1b) general elementary school","Male","","","",""
"Daily","2006","(1b) general elementary school","Female","","","",""
"Daily","2006","(1c) basic vocational qualification","Male","","","",""
"Daily","2006","(1c) basic vocational qualification","Female","","","",""
"Daily","2006","(2b) intermediate general qualification","Male","","","",""
"Daily","2006","(2b) intermediate general qualification","Female","","","",""
"Daily","2006","(2a) intermediate vocational","Male","","","",""
"Daily","2006","(2a) intermediate vocational","Female","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2006","(3a) lower tertiary education","Male","","","",""
"Daily","2006","(3a) lower tertiary education","Female","","","",""
"Daily","2006","(3b) higher tertiary education","Male","","","",""
"Daily","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2006","(0) in school","Male","","","",""
"Min 1x per week","2006","(0) in school","Female","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2006","(1b) general elementary school","Male","","","",""
"Min 1x per week","2006","(1b) general elementary school","Female","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2006","(0) in school","Male","","","",""
"Min 1x per month","2006","(0) in school","Female","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2006","(1b) general elementary school","Male","","","",""
"Min 1x per month","2006","(1b) general elementary school","Female","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Female","","","",""
"Rarely","2006","(0) in school","Male","","","",""
"Rarely","2006","(0) in school","Female","","","",""
"Rarely","2006","(1a) inadequately completed","Male","","","",""
"Rarely","2006","(1a) inadequately completed","Female","","","",""
"Rarely","2006","(1b) general elementary school","Male","","","",""
"Rarely","2006","(1b) general elementary school","Female","","","",""
"Rarely","2006","(1c) basic vocational qualification","Male","","","",""
"Rarely","2006","(1c) basic vocational qualification","Female","","","",""
"Rarely","2006","(2b) intermediate general qualification","Male","","","",""
"Rarely","2006","(2b) intermediate general qualification","Female","","","",""
"Rarely","2006","(2a) intermediate vocational","Male","","","",""
"Rarely","2006","(2a) intermediate vocational","Female","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2006","(3a) lower tertiary education","Male","","","",""
"Rarely","2006","(3a) lower tertiary education","Female","","","",""
"Rarely","2006","(3b) higher tertiary education","Male","","","",""
"Rarely","2006","(3b) higher tertiary education","Female","","","",""
"Never","2006","(0) in school","Male","","","",""
"Never","2006","(0) in school","Female","","","",""
"Never","2006","(1a) inadequately completed","Male","","","",""
"Never","2006","(1a) inadequately completed","Female","","","",""
"Never","2006","(1b) general elementary school","Male","","","",""
"Never","2006","(1b) general elementary school","Female","","","",""
"Never","2006","(1c) basic vocational qualification","Male","","","",""
"Never","2006","(1c) basic vocational qualification","Female","","","",""
"Never","2006","(2b) intermediate general qualification","Male","","","",""
"Never","2006","(2b) intermediate general qualification","Female","","","",""
"Never","2006","(2a) intermediate vocational","Male","","","",""
"Never","2006","(2a) intermediate vocational","Female","","","",""
"Never","2006","(2c_gen) general maturity certificate","Male","","","",""
"Never","2006","(2c_gen) general maturity certificate","Female","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2006","(3a) lower tertiary education","Male","","","",""
"Never","2006","(3a) lower tertiary education","Female","","","",""
"Never","2006","(3b) higher tertiary education","Male","","","",""
"Never","2006","(3b) higher tertiary education","Female","","","",""
"Daily","2007","(0) in school","Male","","","",""
"Daily","2007","(0) in school","Female","","","",""
"Daily","2007","(1a) inadequately completed","Male","","","",""
"Daily","2007","(1a) inadequately completed","Female","","","",""
"Daily","2007","(1b) general elementary school","Male","","","",""
"Daily","2007","(1b) general elementary school","Female","","","",""
"Daily","2007","(1c) basic vocational qualification","Male","","","",""
"Daily","2007","(1c) basic vocational qualification","Female","","","",""
"Daily","2007","(2b) intermediate general qualification","Male","","","",""
"Daily","2007","(2b) intermediate general qualification","Female","","","",""
"Daily","2007","(2a) intermediate vocational","Male","","","",""
"Daily","2007","(2a) intermediate vocational","Female","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2007","(3a) lower tertiary education","Male","","","",""
"Daily","2007","(3a) lower tertiary education","Female","","","",""
"Daily","2007","(3b) higher tertiary education","Male","","","",""
"Daily","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2007","(0) in school","Male","","","",""
"Min 1x per week","2007","(0) in school","Female","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2007","(1b) general elementary school","Male","","","",""
"Min 1x per week","2007","(1b) general elementary school","Female","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2007","(0) in school","Male","","","",""
"Min 1x per month","2007","(0) in school","Female","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2007","(1b) general elementary school","Male","","","",""
"Min 1x per month","2007","(1b) general elementary school","Female","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Female","","","",""
"Rarely","2007","(0) in school","Male","","","",""
"Rarely","2007","(0) in school","Female","","","",""
"Rarely","2007","(1a) inadequately completed","Male","","","",""
"Rarely","2007","(1a) inadequately completed","Female","","","",""
"Rarely","2007","(1b) general elementary school","Male","","","",""
"Rarely","2007","(1b) general elementary school","Female","","","",""
"Rarely","2007","(1c) basic vocational qualification","Male","","","",""
"Rarely","2007","(1c) basic vocational qualification","Female","","","",""
"Rarely","2007","(2b) intermediate general qualification","Male","","","",""
"Rarely","2007","(2b) intermediate general qualification","Female","","","",""
"Rarely","2007","(2a) intermediate vocational","Male","","","",""
"Rarely","2007","(2a) intermediate vocational","Female","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2007","(3a) lower tertiary education","Male","","","",""
"Rarely","2007","(3a) lower tertiary education","Female","","","",""
"Rarely","2007","(3b) higher tertiary education","Male","","","",""
"Rarely","2007","(3b) higher tertiary education","Female","","","",""
"Never","2007","(0) in school","Male","","","",""
"Never","2007","(0) in school","Female","","","",""
"Never","2007","(1a) inadequately completed","Male","","","",""
"Never","2007","(1a) inadequately completed","Female","","","",""
"Never","2007","(1b) general elementary school","Male","","","",""
"Never","2007","(1b) general elementary school","Female","","","",""
"Never","2007","(1c) basic vocational qualification","Male","","","",""
"Never","2007","(1c) basic vocational qualification","Female","","","",""
"Never","2007","(2b) intermediate general qualification","Male","","","",""
"Never","2007","(2b) intermediate general qualification","Female","","","",""
"Never","2007","(2a) intermediate vocational","Male","","","",""
"Never","2007","(2a) intermediate vocational","Female","","","",""
"Never","2007","(2c_gen) general maturity certificate","Male","","","",""
"Never","2007","(2c_gen) general maturity certificate","Female","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2007","(3a) lower tertiary education","Male","","","",""
"Never","2007","(3a) lower tertiary education","Female","","","",""
"Never","2007","(3b) higher tertiary education","Male","","","",""
"Never","2007","(3b) higher tertiary education","Female","","","",""
"Daily","2008","(0) in school","Male","28","","",""
"Daily","2008","(0) in school","Female","26","","",""
"Daily","2008","(1a) inadequately completed","Male","4","","",""
"Daily","2008","(1a) inadequately completed","Female","10","","",""
"Daily","2008","(1b) general elementary school","Male","38","0.0714031886665388","0.0478721242629531","0.0949342530701246"
"Daily","2008","(1b) general elementary school","Female","54","0.0605888598300546","0.0466477909556068","0.0745299287045023"
"Daily","2008","(1c) basic vocational qualification","Male","82","0.0349846836037665","0.0282258543796285","0.0417435128279045"
"Daily","2008","(1c) basic vocational qualification","Female","89","0.0380987357368527","0.0304684557785097","0.0457290156951958"
"Daily","2008","(2b) intermediate general qualification","Male","32","0.200546168007214","0.143909022761177","0.257183313253251"
"Daily","2008","(2b) intermediate general qualification","Female","25","","",""
"Daily","2008","(2a) intermediate vocational","Male","35","0.0186102704828693","0.0126409852713962","0.0245795556943424"
"Daily","2008","(2a) intermediate vocational","Female","75","0.0310015609591324","0.0244211532295201","0.0375819686887448"
"Daily","2008","(2c_gen) general maturity certificate","Male","43","0.112384362965359","0.0788618692605567","0.145906856670161"
"Daily","2008","(2c_gen) general maturity certificate","Female","35","0.0813512128623442","0.0544261164453883","0.1082763092793"
"Daily","2008","(2c_voc) vocational maturity certificate","Male","19","","",""
"Daily","2008","(2c_voc) vocational maturity certificate","Female","26","","",""
"Daily","2008","(3a) lower tertiary education","Male","10","","",""
"Daily","2008","(3a) lower tertiary education","Female","29","","",""
"Daily","2008","(3b) higher tertiary education","Male","21","","",""
"Daily","2008","(3b) higher tertiary education","Female","19","","",""
"Min 1x per week","2008","(0) in school","Male","112","0.709152883084281","0.641281580293328","0.777024185875234"
"Min 1x per week","2008","(0) in school","Female","113","0.630914393454177","0.560999239489953","0.700829547418401"
"Min 1x per week","2008","(1a) inadequately completed","Male","35","0.462503063666295","0.353246282621481","0.57175984471111"
"Min 1x per week","2008","(1a) inadequately completed","Female","44","0.374860682250236","0.284396825042964","0.465324539457509"
"Min 1x per week","2008","(1b) general elementary school","Male","181","0.393560158405636","0.348915592827149","0.438204723984122"
"Min 1x per week","2008","(1b) general elementary school","Female","421","0.368625799159679","0.340434953152251","0.396816645167107"
"Min 1x per week","2008","(1c) basic vocational qualification","Male","936","0.328305742490353","0.311031840464018","0.345579644516687"
"Min 1x per week","2008","(1c) basic vocational qualification","Female","846","0.360344300576554","0.341208267702768","0.379480333450341"
"Min 1x per week","2008","(2b) intermediate general qualification","Male","101","0.468624898952293","0.398040169107058","0.539209628797528"
"Min 1x per week","2008","(2b) intermediate general qualification","Female","147","0.454191309363635","0.396985355729929","0.511397262997341"
"Min 1x per week","2008","(2a) intermediate vocational","Male","723","0.369632259119144","0.348311279438985","0.390953238799302"
"Min 1x per week","2008","(2a) intermediate vocational","Female","1081","0.409053497760363","0.390386966460449","0.427720029060276"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Male","191","0.572923903859228","0.520422368408381","0.625425439310075"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Female","228","0.584466745909772","0.535928587606228","0.633004904213315"
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Male","234","0.35839446375997","0.321038415005875","0.395750512514066"
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Female","364","0.455335641170335","0.421082502089452","0.489588780251219"
"Min 1x per week","2008","(3a) lower tertiary education","Male","290","0.329141418473306","0.298182682977804","0.360100153968809"
"Min 1x per week","2008","(3a) lower tertiary education","Female","277","0.331338615928654","0.297852378559762","0.364824853297546"
"Min 1x per week","2008","(3b) higher tertiary education","Male","481","0.385325796270109","0.359905342450879","0.410746250089339"
"Min 1x per week","2008","(3b) higher tertiary education","Female","458","0.403091956074138","0.374592751320515","0.43159116082776"
"Min 1x per month","2008","(0) in school","Male","23","","",""
"Min 1x per month","2008","(0) in school","Female","29","","",""
"Min 1x per month","2008","(1a) inadequately completed","Male","13","","",""
"Min 1x per month","2008","(1a) inadequately completed","Female","24","","",""
"Min 1x per month","2008","(1b) general elementary school","Male","114","0.205807621210448","0.168862018205586","0.24275322421531"
"Min 1x per month","2008","(1b) general elementary school","Female","285","0.231651541578409","0.20699861176627","0.256304471390547"
"Min 1x per month","2008","(1c) basic vocational qualification","Male","855","0.29664258242662","0.279840226611422","0.313444938241818"
"Min 1x per month","2008","(1c) basic vocational qualification","Female","781","0.310758970687467","0.292312327765041","0.329205613609893"
"Min 1x per month","2008","(2b) intermediate general qualification","Male","33","0.175446668850858","0.121647023182561","0.229246314519155"
"Min 1x per month","2008","(2b) intermediate general qualification","Female","69","0.221767111847092","0.174035625667857","0.269498598026327"
"Min 1x per month","2008","(2a) intermediate vocational","Male","719","0.356216344003272","0.335064310417907","0.377368377588637"
"Min 1x per month","2008","(2a) intermediate vocational","Female","926","0.333868531123261","0.315963824762413","0.351773237484109"
"Min 1x per month","2008","(2c_gen) general maturity certificate","Male","64","0.175621793901581","0.135236489846764","0.216007097956399"
"Min 1x per month","2008","(2c_gen) general maturity certificate","Female","99","0.246965296124555","0.204491022679423","0.289439569569686"
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Male","245","0.362322223509562","0.324877177948951","0.399767269070174"
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Female","282","0.33342934914779","0.301003221902728","0.365855476392852"
"Min 1x per month","2008","(3a) lower tertiary education","Male","364","0.39879895166775","0.366539028829489","0.431058874506011"
"Min 1x per month","2008","(3a) lower tertiary education","Female","308","0.437489370600652","0.402197366367287","0.472781374834018"
"Min 1x per month","2008","(3b) higher tertiary education","Male","600","0.389316342789401","0.363847674914886","0.414785010663916"
"Min 1x per month","2008","(3b) higher tertiary education","Female","461","0.393331450855103","0.36495016698964","0.421712734720566"
"Rarely","2008","(0) in school","Male","9","","",""
"Rarely","2008","(0) in school","Female","14","","",""
"Rarely","2008","(1a) inadequately completed","Male","24","","",""
"Rarely","2008","(1a) inadequately completed","Female","20","","",""
"Rarely","2008","(1b) general elementary school","Male","96","0.23903012260154","0.200055741705818","0.278004503497262"
"Rarely","2008","(1b) general elementary school","Female","285","0.272202386948166","0.246193419695148","0.298211354201183"
"Rarely","2008","(1c) basic vocational qualification","Male","828","0.295751633827834","0.278963906947407","0.312539360708261"
"Rarely","2008","(1c) basic vocational qualification","Female","605","0.249793440890366","0.232539000184328","0.267047881596405"
"Rarely","2008","(2b) intermediate general qualification","Male","23","","",""
"Rarely","2008","(2b) intermediate general qualification","Female","47","0.20672408950506","0.160196637100247","0.253251541909874"
"Rarely","2008","(2a) intermediate vocational","Male","449","0.232848953630419","0.214180737548071","0.251517169712768"
"Rarely","2008","(2a) intermediate vocational","Female","537","0.202305658349062","0.187053835404526","0.217557481293597"
"Rarely","2008","(2c_gen) general maturity certificate","Male","37","0.12121354056444","0.086572721810561","0.15585435931832"
"Rarely","2008","(2c_gen) general maturity certificate","Female","29","","",""
"Rarely","2008","(2c_voc) vocational maturity certificate","Male","119","0.205202369151901","0.173741863161929","0.236662875141874"
"Rarely","2008","(2c_voc) vocational maturity certificate","Female","132","0.151405484792498","0.126751280481826","0.17605968910317"
"Rarely","2008","(3a) lower tertiary education","Male","210","0.238554078281495","0.210474575649124","0.266633580913865"
"Rarely","2008","(3a) lower tertiary education","Female","136","0.163399468773355","0.137096086832957","0.189702850713753"
"Rarely","2008","(3b) higher tertiary education","Male","286","0.191421946162163","0.170872335306983","0.211971557017342"
"Rarely","2008","(3b) higher tertiary education","Female","192","0.172024878515045","0.150097776675295","0.193951980354794"
"Never","2008","(0) in school","Male","","","",""
"Never","2008","(0) in school","Female","1","","",""
"Never","2008","(1a) inadequately completed","Male","4","","",""
"Never","2008","(1a) inadequately completed","Female","12","","",""
"Never","2008","(1b) general elementary school","Male","31","0.0901989091158373","0.0640205124302133","0.116377305801461"
"Never","2008","(1b) general elementary school","Female","80","0.0669314124836922","0.0523283612363294","0.081534463731055"
"Never","2008","(1c) basic vocational qualification","Male","138","0.0443153576514267","0.0367452888332348","0.0518854264696187"
"Never","2008","(1c) basic vocational qualification","Female","97","0.0410045521087596","0.0331006008788822","0.0489085033386371"
"Never","2008","(2b) intermediate general qualification","Male","3","","",""
"Never","2008","(2b) intermediate general qualification","Female","3","","",""
"Never","2008","(2a) intermediate vocational","Male","43","0.0226921727642953","0.0161143985478395","0.029269946980751"
"Never","2008","(2a) intermediate vocational","Female","46","0.0237707518081819","0.0179871704303974","0.0295543331859664"
"Never","2008","(2c_gen) general maturity certificate","Male","6","","",""
"Never","2008","(2c_gen) general maturity certificate","Female","5","","",""
"Never","2008","(2c_voc) vocational maturity certificate","Male","16","","",""
"Never","2008","(2c_voc) vocational maturity certificate","Female","8","","",""
"Never","2008","(3a) lower tertiary education","Male","11","","",""
"Never","2008","(3a) lower tertiary education","Female","9","","",""
"Never","2008","(3b) higher tertiary education","Male","20","","",""
"Never","2008","(3b) higher tertiary education","Female","8","","",""
"Daily","2009","(0) in school","Male","","","",""
"Daily","2009","(0) in school","Female","","","",""
"Daily","2009","(1a) inadequately completed","Male","","","",""
"Daily","2009","(1a) inadequately completed","Female","","","",""
"Daily","2009","(1b) general elementary school","Male","","","",""
"Daily","2009","(1b) general elementary school","Female","","","",""
"Daily","2009","(1c) basic vocational qualification","Male","","","",""
"Daily","2009","(1c) basic vocational qualification","Female","","","",""
"Daily","2009","(2b) intermediate general qualification","Male","","","",""
"Daily","2009","(2b) intermediate general qualification","Female","","","",""
"Daily","2009","(2a) intermediate vocational","Male","","","",""
"Daily","2009","(2a) intermediate vocational","Female","","","",""
"Daily","2009","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2009","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2009","(3a) lower tertiary education","Male","","","",""
"Daily","2009","(3a) lower tertiary education","Female","","","",""
"Daily","2009","(3b) higher tertiary education","Male","","","",""
"Daily","2009","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2009","(0) in school","Male","","","",""
"Min 1x per week","2009","(0) in school","Female","","","",""
"Min 1x per week","2009","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2009","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2009","(1b) general elementary school","Male","","","",""
"Min 1x per week","2009","(1b) general elementary school","Female","","","",""
"Min 1x per week","2009","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2009","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2009","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2009","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2009","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2009","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2009","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2009","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2009","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2009","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2009","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2009","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2009","(0) in school","Male","","","",""
"Min 1x per month","2009","(0) in school","Female","","","",""
"Min 1x per month","2009","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2009","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2009","(1b) general elementary school","Male","","","",""
"Min 1x per month","2009","(1b) general elementary school","Female","","","",""
"Min 1x per month","2009","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2009","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2009","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2009","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2009","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2009","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2009","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2009","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2009","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2009","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2009","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2009","(3b) higher tertiary education","Female","","","",""
"Rarely","2009","(0) in school","Male","","","",""
"Rarely","2009","(0) in school","Female","","","",""
"Rarely","2009","(1a) inadequately completed","Male","","","",""
"Rarely","2009","(1a) inadequately completed","Female","","","",""
"Rarely","2009","(1b) general elementary school","Male","","","",""
"Rarely","2009","(1b) general elementary school","Female","","","",""
"Rarely","2009","(1c) basic vocational qualification","Male","","","",""
"Rarely","2009","(1c) basic vocational qualification","Female","","","",""
"Rarely","2009","(2b) intermediate general qualification","Male","","","",""
"Rarely","2009","(2b) intermediate general qualification","Female","","","",""
"Rarely","2009","(2a) intermediate vocational","Male","","","",""
"Rarely","2009","(2a) intermediate vocational","Female","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2009","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2009","(3a) lower tertiary education","Male","","","",""
"Rarely","2009","(3a) lower tertiary education","Female","","","",""
"Rarely","2009","(3b) higher tertiary education","Male","","","",""
"Rarely","2009","(3b) higher tertiary education","Female","","","",""
"Never","2009","(0) in school","Male","","","",""
"Never","2009","(0) in school","Female","","","",""
"Never","2009","(1a) inadequately completed","Male","","","",""
"Never","2009","(1a) inadequately completed","Female","","","",""
"Never","2009","(1b) general elementary school","Male","","","",""
"Never","2009","(1b) general elementary school","Female","","","",""
"Never","2009","(1c) basic vocational qualification","Male","","","",""
"Never","2009","(1c) basic vocational qualification","Female","","","",""
"Never","2009","(2b) intermediate general qualification","Male","","","",""
"Never","2009","(2b) intermediate general qualification","Female","","","",""
"Never","2009","(2a) intermediate vocational","Male","","","",""
"Never","2009","(2a) intermediate vocational","Female","","","",""
"Never","2009","(2c_gen) general maturity certificate","Male","","","",""
