"pli0080","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","Single parent ","Female","132","0.174941421832665","0.148107049191014","0.201775794474317"
"Rarely","2003","Couple + C. LE 16 ","Male","391","0.195731464060486","0.17899542689629","0.212467501224682"
"Rarely","2003","Couple + C. LE 16 ","Female","282","0.14035749242405","0.125895106229239","0.154819878618861"
"Rarely","2003","Couple + C. GT 16 ","Male","417","0.215465051226921","0.197757740533357","0.233172361920485"
"Rarely","2003","Couple + C. GT 16 ","Female","300","0.169726622499196","0.152703265931821","0.18674997906657"
"Rarely","2003","Couple + C. LE and GT 16","Male","166","0.180040693065836","0.15543929526855","0.204642090863122"
"Rarely","2003","Couple + C. LE and GT 16","Female","134","0.132014706320407","0.109984843747696","0.154044568893118"
"Never","2003","1-pers.-HH","Male","44","0.0318200687094166","0.0221629876981831","0.04147714972065"
"Never","2003","1-pers.-HH","Female","101","0.0662241248252236","0.0544515320737967","0.0779967175766505"
"Never","2003","(Married) couple without C. ","Male","140","0.0424158888925958","0.0358687711506212","0.0489630066345704"
"Never","2003","(Married) couple without C. ","Female","126","0.0379668112851144","0.0317827850358516","0.0441508375343772"
"Never","2003","Single parent ","Male","12","","",""
"Never","2003","Single parent ","Female","27","","",""
"Never","2003","Couple + C. LE 16 ","Male","33","0.0214313881103807","0.0153227758264788","0.0275400003942827"
"Never","2003","Couple + C. LE 16 ","Female","24","","",""
"Never","2003","Couple + C. GT 16 ","Male","36","0.0177342633651199","0.012049935545642","0.0234185911845977"
"Never","2003","Couple + C. GT 16 ","Female","25","","",""
"Never","2003","Couple + C. LE and GT 16","Male","19","","",""
"Never","2003","Couple + C. LE and GT 16","Female","7","","",""
"Daily","2004","1-pers.-HH","Male","","","",""
"Daily","2004","1-pers.-HH","Female","","","",""
"Daily","2004","(Married) couple without C. ","Male","","","",""
"Daily","2004","(Married) couple without C. ","Female","","","",""
"Daily","2004","Single parent ","Male","","","",""
"Daily","2004","Single parent ","Female","","","",""
"Daily","2004","Couple + C. LE 16 ","Male","","","",""
"Daily","2004","Couple + C. LE 16 ","Female","","","",""
"Daily","2004","Couple + C. GT 16 ","Male","","","",""
"Daily","2004","Couple + C. GT 16 ","Female","","","",""
"Daily","2004","Couple + C. LE and GT 16","Male","","","",""
"Daily","2004","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2004","1-pers.-HH","Male","","","",""
"Min 1x per week","2004","1-pers.-HH","Female","","","",""
"Min 1x per week","2004","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2004","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2004","Single parent ","Male","","","",""
"Min 1x per week","2004","Single parent ","Female","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2004","1-pers.-HH","Male","","","",""
"Min 1x per month","2004","1-pers.-HH","Female","","","",""
"Min 1x per month","2004","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2004","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2004","Single parent ","Male","","","",""
"Min 1x per month","2004","Single parent ","Female","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2004","1-pers.-HH","Male","","","",""
"Rarely","2004","1-pers.-HH","Female","","","",""
"Rarely","2004","(Married) couple without C. ","Male","","","",""
"Rarely","2004","(Married) couple without C. ","Female","","","",""
"Rarely","2004","Single parent ","Male","","","",""
"Rarely","2004","Single parent ","Female","","","",""
"Rarely","2004","Couple + C. LE 16 ","Male","","","",""
"Rarely","2004","Couple + C. LE 16 ","Female","","","",""
"Rarely","2004","Couple + C. GT 16 ","Male","","","",""
"Rarely","2004","Couple + C. GT 16 ","Female","","","",""
"Rarely","2004","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2004","Couple + C. LE and GT 16","Female","","","",""
"Never","2004","1-pers.-HH","Male","","","",""
"Never","2004","1-pers.-HH","Female","","","",""
"Never","2004","(Married) couple without C. ","Male","","","",""
"Never","2004","(Married) couple without C. ","Female","","","",""
"Never","2004","Single parent ","Male","","","",""
"Never","2004","Single parent ","Female","","","",""
"Never","2004","Couple + C. LE 16 ","Male","","","",""
"Never","2004","Couple + C. LE 16 ","Female","","","",""
"Never","2004","Couple + C. GT 16 ","Male","","","",""
"Never","2004","Couple + C. GT 16 ","Female","","","",""
"Never","2004","Couple + C. LE and GT 16","Male","","","",""
"Never","2004","Couple + C. LE and GT 16","Female","","","",""
"Daily","2005","1-pers.-HH","Male","","","",""
"Daily","2005","1-pers.-HH","Female","","","",""
"Daily","2005","(Married) couple without C. ","Male","","","",""
"Daily","2005","(Married) couple without C. ","Female","","","",""
"Daily","2005","Single parent ","Male","","","",""
"Daily","2005","Single parent ","Female","","","",""
"Daily","2005","Couple + C. LE 16 ","Male","","","",""
"Daily","2005","Couple + C. LE 16 ","Female","","","",""
"Daily","2005","Couple + C. GT 16 ","Male","","","",""
"Daily","2005","Couple + C. GT 16 ","Female","","","",""
"Daily","2005","Couple + C. LE and GT 16","Male","","","",""
"Daily","2005","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2005","1-pers.-HH","Male","","","",""
"Min 1x per week","2005","1-pers.-HH","Female","","","",""
"Min 1x per week","2005","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2005","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2005","Single parent ","Male","","","",""
"Min 1x per week","2005","Single parent ","Female","","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2005","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2005","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2005","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2005","1-pers.-HH","Male","","","",""
"Min 1x per month","2005","1-pers.-HH","Female","","","",""
"Min 1x per month","2005","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2005","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2005","Single parent ","Male","","","",""
"Min 1x per month","2005","Single parent ","Female","","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2005","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2005","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2005","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2005","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2005","1-pers.-HH","Male","","","",""
"Rarely","2005","1-pers.-HH","Female","","","",""
"Rarely","2005","(Married) couple without C. ","Male","","","",""
"Rarely","2005","(Married) couple without C. ","Female","","","",""
"Rarely","2005","Single parent ","Male","","","",""
"Rarely","2005","Single parent ","Female","","","",""
"Rarely","2005","Couple + C. LE 16 ","Male","","","",""
"Rarely","2005","Couple + C. LE 16 ","Female","","","",""
"Rarely","2005","Couple + C. GT 16 ","Male","","","",""
"Rarely","2005","Couple + C. GT 16 ","Female","","","",""
"Rarely","2005","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2005","Couple + C. LE and GT 16","Female","","","",""
"Never","2005","1-pers.-HH","Male","","","",""
"Never","2005","1-pers.-HH","Female","","","",""
"Never","2005","(Married) couple without C. ","Male","","","",""
"Never","2005","(Married) couple without C. ","Female","","","",""
"Never","2005","Single parent ","Male","","","",""
"Never","2005","Single parent ","Female","","","",""
"Never","2005","Couple + C. LE 16 ","Male","","","",""
"Never","2005","Couple + C. LE 16 ","Female","","","",""
"Never","2005","Couple + C. GT 16 ","Male","","","",""
"Never","2005","Couple + C. GT 16 ","Female","","","",""
"Never","2005","Couple + C. LE and GT 16","Male","","","",""
"Never","2005","Couple + C. LE and GT 16","Female","","","",""
"Daily","2006","1-pers.-HH","Male","","","",""
"Daily","2006","1-pers.-HH","Female","","","",""
"Daily","2006","(Married) couple without C. ","Male","","","",""
"Daily","2006","(Married) couple without C. ","Female","","","",""
"Daily","2006","Single parent ","Male","","","",""
"Daily","2006","Single parent ","Female","","","",""
"Daily","2006","Couple + C. LE 16 ","Male","","","",""
"Daily","2006","Couple + C. LE 16 ","Female","","","",""
"Daily","2006","Couple + C. GT 16 ","Male","","","",""
"Daily","2006","Couple + C. GT 16 ","Female","","","",""
"Daily","2006","Couple + C. LE and GT 16","Male","","","",""
"Daily","2006","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2006","1-pers.-HH","Male","","","",""
"Min 1x per week","2006","1-pers.-HH","Female","","","",""
"Min 1x per week","2006","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2006","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2006","Single parent ","Male","","","",""
"Min 1x per week","2006","Single parent ","Female","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2006","1-pers.-HH","Male","","","",""
"Min 1x per month","2006","1-pers.-HH","Female","","","",""
"Min 1x per month","2006","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2006","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2006","Single parent ","Male","","","",""
"Min 1x per month","2006","Single parent ","Female","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2006","1-pers.-HH","Male","","","",""
"Rarely","2006","1-pers.-HH","Female","","","",""
"Rarely","2006","(Married) couple without C. ","Male","","","",""
"Rarely","2006","(Married) couple without C. ","Female","","","",""
"Rarely","2006","Single parent ","Male","","","",""
"Rarely","2006","Single parent ","Female","","","",""
"Rarely","2006","Couple + C. LE 16 ","Male","","","",""
"Rarely","2006","Couple + C. LE 16 ","Female","","","",""
"Rarely","2006","Couple + C. GT 16 ","Male","","","",""
"Rarely","2006","Couple + C. GT 16 ","Female","","","",""
"Rarely","2006","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2006","Couple + C. LE and GT 16","Female","","","",""
"Never","2006","1-pers.-HH","Male","","","",""
"Never","2006","1-pers.-HH","Female","","","",""
"Never","2006","(Married) couple without C. ","Male","","","",""
"Never","2006","(Married) couple without C. ","Female","","","",""
"Never","2006","Single parent ","Male","","","",""
"Never","2006","Single parent ","Female","","","",""
"Never","2006","Couple + C. LE 16 ","Male","","","",""
"Never","2006","Couple + C. LE 16 ","Female","","","",""
"Never","2006","Couple + C. GT 16 ","Male","","","",""
"Never","2006","Couple + C. GT 16 ","Female","","","",""
"Never","2006","Couple + C. LE and GT 16","Male","","","",""
"Never","2006","Couple + C. LE and GT 16","Female","","","",""
"Daily","2007","1-pers.-HH","Male","","","",""
"Daily","2007","1-pers.-HH","Female","","","",""
"Daily","2007","(Married) couple without C. ","Male","","","",""
"Daily","2007","(Married) couple without C. ","Female","","","",""
"Daily","2007","Single parent ","Male","","","",""
"Daily","2007","Single parent ","Female","","","",""
"Daily","2007","Couple + C. LE 16 ","Male","","","",""
"Daily","2007","Couple + C. LE 16 ","Female","","","",""
"Daily","2007","Couple + C. GT 16 ","Male","","","",""
"Daily","2007","Couple + C. GT 16 ","Female","","","",""
"Daily","2007","Couple + C. LE and GT 16","Male","","","",""
"Daily","2007","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2007","1-pers.-HH","Male","","","",""
"Min 1x per week","2007","1-pers.-HH","Female","","","",""
"Min 1x per week","2007","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2007","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2007","Single parent ","Male","","","",""
"Min 1x per week","2007","Single parent ","Female","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2007","1-pers.-HH","Male","","","",""
"Min 1x per month","2007","1-pers.-HH","Female","","","",""
"Min 1x per month","2007","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2007","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2007","Single parent ","Male","","","",""
"Min 1x per month","2007","Single parent ","Female","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2007","1-pers.-HH","Male","","","",""
"Rarely","2007","1-pers.-HH","Female","","","",""
"Rarely","2007","(Married) couple without C. ","Male","","","",""
"Rarely","2007","(Married) couple without C. ","Female","","","",""
"Rarely","2007","Single parent ","Male","","","",""
"Rarely","2007","Single parent ","Female","","","",""
"Rarely","2007","Couple + C. LE 16 ","Male","","","",""
"Rarely","2007","Couple + C. LE 16 ","Female","","","",""
"Rarely","2007","Couple + C. GT 16 ","Male","","","",""
"Rarely","2007","Couple + C. GT 16 ","Female","","","",""
"Rarely","2007","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2007","Couple + C. LE and GT 16","Female","","","",""
"Never","2007","1-pers.-HH","Male","","","",""
"Never","2007","1-pers.-HH","Female","","","",""
"Never","2007","(Married) couple without C. ","Male","","","",""
"Never","2007","(Married) couple without C. ","Female","","","",""
"Never","2007","Single parent ","Male","","","",""
"Never","2007","Single parent ","Female","","","",""
"Never","2007","Couple + C. LE 16 ","Male","","","",""
"Never","2007","Couple + C. LE 16 ","Female","","","",""
"Never","2007","Couple + C. GT 16 ","Male","","","",""
"Never","2007","Couple + C. GT 16 ","Female","","","",""
"Never","2007","Couple + C. LE and GT 16","Male","","","",""
"Never","2007","Couple + C. LE and GT 16","Female","","","",""
"Daily","2008","1-pers.-HH","Male","76","0.057638749754314","0.0449207380103291","0.0703567614982989"
"Daily","2008","1-pers.-HH","Female","101","0.0581303541301124","0.0471893018043618","0.069071406455863"
"Daily","2008","(Married) couple without C. ","Male","49","0.0167569830581442","0.0125069295983219","0.0210070365179665"
"Daily","2008","(Married) couple without C. ","Female","65","0.0240270212364913","0.0189903730299116","0.0290636694430709"
"Daily","2008","Single parent ","Male","38","0.14092673502679","0.10244141839507","0.17941205165851"
"Daily","2008","Single parent ","Female","54","0.0785447260945959","0.0595796762330836","0.0975097759561082"
"Daily","2008","Couple + C. LE 16 ","Male","28","","",""
"Daily","2008","Couple + C. LE 16 ","Female","78","0.0606038479529066","0.0490665582564374","0.0721411376493757"
"Daily","2008","Couple + C. GT 16 ","Male","116","0.0803795983370546","0.0677279096237377","0.0930312870503715"
"Daily","2008","Couple + C. GT 16 ","Female","76","0.0470797820025937","0.0366457269000796","0.0575138371051078"
"Daily","2008","Couple + C. LE and GT 16","Male","39","0.0494286110505018","0.0322972406244478","0.0665599814765558"
"Daily","2008","Couple + C. LE and GT 16","Female","35","0.0690258885710483","0.0486571369063839","0.0893946402357127"
"Min 1x per week","2008","1-pers.-HH","Male","605","0.44260267808563","0.415498097373249","0.469707258798011"
"Min 1x per week","2008","1-pers.-HH","Female","800","0.450028468644073","0.426766187035042","0.473290750253103"
"Min 1x per week","2008","(Married) couple without C. ","Male","1084","0.307322608563089","0.292045934806845","0.322599282319333"
"Min 1x per week","2008","(Married) couple without C. ","Female","1175","0.307776763866933","0.292595296303597","0.322958231430269"
"Min 1x per week","2008","Single parent ","Male","158","0.499673710167288","0.444370138675737","0.554977281658839"
"Min 1x per week","2008","Single parent ","Female","366","0.452798909932399","0.417708817895031","0.487889001969767"
"Min 1x per week","2008","Couple + C. LE 16 ","Male","575","0.372414953065222","0.348440018800286","0.396389887330158"
"Min 1x per week","2008","Couple + C. LE 16 ","Female","790","0.472571224572927","0.448430802661676","0.496711646484177"
"Min 1x per week","2008","Couple + C. GT 16 ","Male","675","0.399147595785464","0.376358770240861","0.421936421330067"
"Min 1x per week","2008","Couple + C. GT 16 ","Female","628","0.399124945980658","0.375000677280921","0.423249214680394"
"Min 1x per week","2008","Couple + C. LE and GT 16","Male","244","0.422615052264691","0.38357451886908","0.461655585660302"
"Min 1x per week","2008","Couple + C. LE and GT 16","Female","248","0.463608237631577","0.423539447426533","0.503677027836621"
"Min 1x per month","2008","1-pers.-HH","Male","308","0.246601262494632","0.223079853814828","0.270122671174436"
"Min 1x per month","2008","1-pers.-HH","Female","452","0.24380615603465","0.223729050000728","0.263883262068573"
"Min 1x per month","2008","(Married) couple without C. ","Male","1287","0.353292201155247","0.337465619721763","0.369118782588731"
"Min 1x per month","2008","(Married) couple without C. ","Female","1332","0.374223243442972","0.358306733381743","0.390139753504201"
"Min 1x per month","2008","Single parent ","Male","60","0.185282036866557","0.142308255387122","0.228255818345991"
"Min 1x per month","2008","Single parent ","Female","199","0.272296266925101","0.240916010424701","0.303676523425501"
"Min 1x per month","2008","Couple + C. LE 16 ","Male","615","0.367453311190556","0.343544666816639","0.391361955564472"
"Min 1x per month","2008","Couple + C. LE 16 ","Female","547","0.322236861655461","0.299639595990117","0.344834127320804"
"Min 1x per month","2008","Couple + C. GT 16 ","Male","571","0.291232250501069","0.270090400346939","0.312374100655199"
"Min 1x per month","2008","Couple + C. GT 16 ","Female","536","0.317851078709198","0.294912892351786","0.340789265066609"
"Min 1x per month","2008","Couple + C. LE and GT 16","Male","184","0.290788518890563","0.254897396517349","0.326679641263777"
"Min 1x per month","2008","Couple + C. LE and GT 16","Female","198","0.291087349240092","0.254586948128135","0.327587750352049"
"Rarely","2008","1-pers.-HH","Male","252","0.205918959153574","0.18385244075689","0.227985477550259"
"Rarely","2008","1-pers.-HH","Female","335","0.202855322415865","0.184052459095667","0.221658185736064"
"Rarely","2008","(Married) couple without C. ","Male","950","0.28381049400309","0.268882747767006","0.298738240239173"
"Rarely","2008","(Married) couple without C. ","Female","862","0.257376108864669","0.242996690197813","0.271755527531525"
"Rarely","2008","Single parent ","Male","48","0.150889589764558","0.111298724940635","0.190480454588481"
"Rarely","2008","Single parent ","Female","135","0.162033716935491","0.136057595043301","0.188009838827681"
"Rarely","2008","Couple + C. LE 16 ","Male","322","0.229636391686231","0.208778240422233","0.250494542950229"
"Rarely","2008","Couple + C. LE 16 ","Female","218","0.140716783783985","0.123902807751017","0.157530759816954"
"Rarely","2008","Couple + C. GT 16 ","Male","373","0.205566560755862","0.186761433514829","0.224371687996895"
"Rarely","2008","Couple + C. GT 16 ","Female","311","0.206958847360663","0.187001744567151","0.226915950154176"
"Rarely","2008","Couple + C. LE and GT 16","Male","139","0.216729498721744","0.184166422047058","0.24929257539643"
"Rarely","2008","Couple + C. LE and GT 16","Female","104","0.158571975590871","0.129221758840564","0.187922192341177"
"Never","2008","1-pers.-HH","Male","49","0.0472383505118493","0.0356614385180962","0.0588152625056023"
"Never","2008","1-pers.-HH","Female","69","0.045179698775299","0.0354680113064165","0.0548913862441814"
"Never","2008","(Married) couple without C. ","Male","134","0.0388177132204297","0.0324220749107593","0.0452133515301002"
"Never","2008","(Married) couple without C. ","Female","117","0.036596862588935","0.0304209845538411","0.0427727406240289"
"Never","2008","Single parent ","Male","10","","",""
"Never","2008","Single parent ","Female","19","","",""
"Never","2008","Couple + C. LE 16 ","Male","22","","",""
"Never","2008","Couple + C. LE 16 ","Female","10","","",""
"Never","2008","Couple + C. GT 16 ","Male","39","0.0236739946205502","0.0165993523567706","0.0307486368843298"
"Never","2008","Couple + C. GT 16 ","Female","32","0.0289853459468878","0.0207209756198693","0.0372497162739063"
"Never","2008","Couple + C. LE and GT 16","Male","9","","",""
"Never","2008","Couple + C. LE and GT 16","Female","10","","",""
"Daily","2009","1-pers.-HH","Male","","","",""
"Daily","2009","1-pers.-HH","Female","","","",""
"Daily","2009","(Married) couple without C. ","Male","","","",""
"Daily","2009","(Married) couple without C. ","Female","","","",""
"Daily","2009","Single parent ","Male","","","",""
"Daily","2009","Single parent ","Female","","","",""
"Daily","2009","Couple + C. LE 16 ","Male","","","",""
"Daily","2009","Couple + C. LE 16 ","Female","","","",""
"Daily","2009","Couple + C. GT 16 ","Male","","","",""
"Daily","2009","Couple + C. GT 16 ","Female","","","",""
"Daily","2009","Couple + C. LE and GT 16","Male","","","",""
"Daily","2009","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2009","1-pers.-HH","Male","","","",""
"Min 1x per week","2009","1-pers.-HH","Female","","","",""
"Min 1x per week","2009","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2009","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2009","Single parent ","Male","","","",""
"Min 1x per week","2009","Single parent ","Female","","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2009","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2009","1-pers.-HH","Male","","","",""
"Min 1x per month","2009","1-pers.-HH","Female","","","",""
"Min 1x per month","2009","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2009","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2009","Single parent ","Male","","","",""
"Min 1x per month","2009","Single parent ","Female","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2009","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2009","1-pers.-HH","Male","","","",""
"Rarely","2009","1-pers.-HH","Female","","","",""
"Rarely","2009","(Married) couple without C. ","Male","","","",""
"Rarely","2009","(Married) couple without C. ","Female","","","",""
"Rarely","2009","Single parent ","Male","","","",""
"Rarely","2009","Single parent ","Female","","","",""
"Rarely","2009","Couple + C. LE 16 ","Male","","","",""
"Rarely","2009","Couple + C. LE 16 ","Female","","","",""
"Rarely","2009","Couple + C. GT 16 ","Male","","","",""
"Rarely","2009","Couple + C. GT 16 ","Female","","","",""
"Rarely","2009","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2009","Couple + C. LE and GT 16","Female","","","",""
"Never","2009","1-pers.-HH","Male","","","",""
"Never","2009","1-pers.-HH","Female","","","",""
"Never","2009","(Married) couple without C. ","Male","","","",""
"Never","2009","(Married) couple without C. ","Female","","","",""
"Never","2009","Single parent ","Male","","","",""
"Never","2009","Single parent ","Female","","","",""
"Never","2009","Couple + C. LE 16 ","Male","","","",""
"Never","2009","Couple + C. LE 16 ","Female","","","",""
"Never","2009","Couple + C. GT 16 ","Male","","","",""
"Never","2009","Couple + C. GT 16 ","Female","","","",""
"Never","2009","Couple + C. LE and GT 16","Male","","","",""
"Never","2009","Couple + C. LE and GT 16","Female","","","",""
"Daily","2010","1-pers.-HH","Male","","","",""
"Daily","2010","1-pers.-HH","Female","","","",""
"Daily","2010","(Married) couple without C. ","Male","","","",""
"Daily","2010","(Married) couple without C. ","Female","","","",""
"Daily","2010","Single parent ","Male","","","",""
"Daily","2010","Single parent ","Female","","","",""
"Daily","2010","Couple + C. LE 16 ","Male","","","",""
"Daily","2010","Couple + C. LE 16 ","Female","","","",""
"Daily","2010","Couple + C. GT 16 ","Male","","","",""
"Daily","2010","Couple + C. GT 16 ","Female","","","",""
"Daily","2010","Couple + C. LE and GT 16","Male","","","",""
"Daily","2010","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","2010","1-pers.-HH","Male","","","",""
"Min 1x per week","2010","1-pers.-HH","Female","","","",""
"Min 1x per week","2010","(Married) couple without C. ","Male","","","",""
"Min 1x per week","2010","(Married) couple without C. ","Female","","","",""
"Min 1x per week","2010","Single parent ","Male","","","",""
"Min 1x per week","2010","Single parent ","Female","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","Male","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","Female","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","Male","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","Female","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per month","2010","1-pers.-HH","Male","","","",""
"Min 1x per month","2010","1-pers.-HH","Female","","","",""
"Min 1x per month","2010","(Married) couple without C. ","Male","","","",""
"Min 1x per month","2010","(Married) couple without C. ","Female","","","",""
"Min 1x per month","2010","Single parent ","Male","","","",""
"Min 1x per month","2010","Single parent ","Female","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","Male","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","Female","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","Male","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","Female","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","Male","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2010","1-pers.-HH","Male","","","",""
"Rarely","2010","1-pers.-HH","Female","","","",""
"Rarely","2010","(Married) couple without C. ","Male","","","",""
"Rarely","2010","(Married) couple without C. ","Female","","","",""
"Rarely","2010","Single parent ","Male","","","",""
"Rarely","2010","Single parent ","Female","","","",""
"Rarely","2010","Couple + C. LE 16 ","Male","","","",""
"Rarely","2010","Couple + C. LE 16 ","Female","","","",""
"Rarely","2010","Couple + C. GT 16 ","Male","","","",""
"Rarely","2010","Couple + C. GT 16 ","Female","","","",""
"Rarely","2010","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2010","Couple + C. LE and GT 16","Female","","","",""
"Never","2010","1-pers.-HH","Male","","","",""
"Never","2010","1-pers.-HH","Female","","","",""
"Never","2010","(Married) couple without C. ","Male","","","",""
"Never","2010","(Married) couple without C. ","Female","","","",""
"Never","2010","Single parent ","Male","","","",""
"Never","2010","Single parent ","Female","","","",""
"Never","2010","Couple + C. LE 16 ","Male","","","",""
"Never","2010","Couple + C. LE 16 ","Female","","","",""
