"pli0080","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2004","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","2004","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","2004","Schleswig-Holstein","Male","","","","","4"
"Rarely","2004","Schleswig-Holstein","Female","","","","","4"
"Rarely","2004","Hamburg","Male","","","","","4"
"Rarely","2004","Hamburg","Female","","","","","4"
"Rarely","2004","Lower Saxony","Male","","","","","4"
"Rarely","2004","Lower Saxony","Female","","","","","4"
"Rarely","2004","Bremen","Male","","","","","4"
"Rarely","2004","Bremen","Female","","","","","4"
"Rarely","2004","Bavaria","Female","","","","","4"
"Rarely","2004","Berlin","Male","","","","","4"
"Rarely","2004","Berlin","Female","","","","","4"
"Rarely","2004","Brandenburg","Male","","","","","4"
"Rarely","2004","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","2004","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","2004","Saxony","Male","","","","","4"
"Rarely","2004","Saxony","Female","","","","","4"
"Rarely","2004","Saxony-Anhalt","Male","","","","","4"
"Rarely","2004","Brandenburg","Female","","","","","4"
"Rarely","2004","Saxony-Anhalt","Female","","","","","4"
"Rarely","2004","Thuringia","Male","","","","","4"
"Rarely","2004","Thuringia","Female","","","","","4"
"Daily","2005","Schleswig-Holstein","Male","","","","","1"
"Daily","2005","Schleswig-Holstein","Female","","","","","1"
"Daily","2005","Hamburg","Male","","","","","1"
"Daily","2005","Hamburg","Female","","","","","1"
"Daily","2005","Lower Saxony","Male","","","","","1"
"Daily","2005","Lower Saxony","Female","","","","","1"
"Daily","2005","Bremen","Male","","","","","1"
"Daily","2005","Bremen","Female","","","","","1"
"Daily","2005","North Rhine-Westphalia","Male","","","","","1"
"Daily","2005","North Rhine-Westphalia","Female","","","","","1"
"Daily","2005","Hesse","Male","","","","","1"
"Daily","2005","Hesse","Female","","","","","1"
"Daily","2005","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2005","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2005","Baden-Württemberg","Male","","","","","1"
"Daily","2005","Baden-Württemberg","Female","","","","","1"
"Daily","2005","Bavaria","Male","","","","","1"
"Daily","2005","Bavaria","Female","","","","","1"
"Daily","2005","Berlin","Male","","","","","1"
"Daily","2005","Berlin","Female","","","","","1"
"Daily","2005","Brandenburg","Male","","","","","1"
"Daily","2005","Brandenburg","Female","","","","","1"
"Daily","2005","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2005","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2005","Saxony","Male","","","","","1"
"Daily","2005","Saxony","Female","","","","","1"
"Daily","2005","Saxony-Anhalt","Male","","","","","1"
"Daily","2005","Saxony-Anhalt","Female","","","","","1"
"Daily","2005","Thuringia","Male","","","","","1"
"Daily","2005","Thuringia","Female","","","","","1"
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2005","Saxony","Female","","","","","3"
"Min 1x per month","2005","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2005","Hamburg","Male","","","","","3"
"Min 1x per month","2005","Saxony","Male","","","","","3"
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2005","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2005","Hamburg","Female","","","","","3"
"Min 1x per month","2005","Lower Saxony","Male","","","","","3"
"Min 1x per month","2005","Lower Saxony","Female","","","","","3"
"Min 1x per month","2005","Bremen","Male","","","","","3"
"Min 1x per month","2005","Bremen","Female","","","","","3"
"Min 1x per month","2005","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2005","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2005","Hesse","Male","","","","","3"
"Min 1x per month","2005","Hesse","Female","","","","","3"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2005","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2005","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2005","Bavaria","Male","","","","","3"
"Min 1x per month","2005","Bavaria","Female","","","","","3"
"Min 1x per month","2005","Berlin","Male","","","","","3"
"Min 1x per month","2005","Berlin","Female","","","","","3"
"Min 1x per month","2005","Brandenburg","Male","","","","","3"
"Min 1x per month","2005","Brandenburg","Female","","","","","3"
"Min 1x per month","2005","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2005","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2005","Thuringia","Male","","","","","3"
"Min 1x per month","2005","Thuringia","Female","","","","","3"
"Min 1x per week","2005","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","2005","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2005","Hamburg","Male","","","","","2"
"Min 1x per week","2005","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","2005","Hamburg","Female","","","","","2"
"Min 1x per week","2005","Lower Saxony","Male","","","","","2"
"Min 1x per week","2005","Lower Saxony","Female","","","","","2"
"Min 1x per week","2005","Bremen","Male","","","","","2"
"Min 1x per week","2005","Bremen","Female","","","","","2"
"Min 1x per week","2005","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","2005","Hesse","Male","","","","","2"
"Min 1x per week","2005","Hesse","Female","","","","","2"
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","2005","Saxony","Male","","","","","2"
"Min 1x per week","2005","Saxony","Female","","","","","2"
"Min 1x per week","2005","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","2005","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","2005","Thuringia","Male","","","","","2"
"Min 1x per week","2005","Thuringia","Female","","","","","2"
"Min 1x per week","2005","Bavaria","Male","","","","","2"
"Min 1x per week","2005","Bavaria","Female","","","","","2"
"Min 1x per week","2005","Berlin","Male","","","","","2"
"Min 1x per week","2005","Berlin","Female","","","","","2"
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","2005","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","2005","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","2005","Brandenburg","Male","","","","","2"
"Min 1x per week","2005","Brandenburg","Female","","","","","2"
"Never","2005","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","2005","Hamburg","Male","","","","","5"
"Never","2005","Thuringia","Female","","","","","5"
"Never","2005","Schleswig-Holstein","Male","","","","","5"
"Never","2005","Schleswig-Holstein","Female","","","","","5"
"Never","2005","Bremen","Female","","","","","5"
"Never","2005","North Rhine-Westphalia","Male","","","","","5"
"Never","2005","Hamburg","Female","","","","","5"
"Never","2005","Lower Saxony","Male","","","","","5"
"Never","2005","Lower Saxony","Female","","","","","5"
"Never","2005","Bremen","Male","","","","","5"
"Never","2005","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","2005","Saxony","Male","","","","","5"
"Never","2005","Saxony","Female","","","","","5"
"Never","2005","Saxony-Anhalt","Male","","","","","5"
"Never","2005","Saxony-Anhalt","Female","","","","","5"
"Never","2005","Thuringia","Male","","","","","5"
"Never","2005","North Rhine-Westphalia","Female","","","","","5"
"Never","2005","Hesse","Male","","","","","5"
"Never","2005","Hesse","Female","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","2005","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","2005","Baden-Württemberg","Male","","","","","5"
"Never","2005","Baden-Württemberg","Female","","","","","5"
"Never","2005","Bavaria","Male","","","","","5"
"Never","2005","Bavaria","Female","","","","","5"
"Never","2005","Berlin","Male","","","","","5"
"Never","2005","Berlin","Female","","","","","5"
"Never","2005","Brandenburg","Male","","","","","5"
"Never","2005","Brandenburg","Female","","","","","5"
"Rarely","2005","Schleswig-Holstein","Male","","","","","4"
"Rarely","2005","Schleswig-Holstein","Female","","","","","4"
"Rarely","2005","Hamburg","Male","","","","","4"
"Rarely","2005","Hamburg","Female","","","","","4"
"Rarely","2005","North Rhine-Westphalia","Male","","","","","4"
"Rarely","2005","North Rhine-Westphalia","Female","","","","","4"
"Rarely","2005","Hesse","Male","","","","","4"
"Rarely","2005","Bavaria","Male","","","","","4"
"Rarely","2005","Lower Saxony","Male","","","","","4"
"Rarely","2005","Lower Saxony","Female","","","","","4"
"Rarely","2005","Bremen","Male","","","","","4"
"Rarely","2005","Bremen","Female","","","","","4"
"Rarely","2005","Hesse","Female","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","2005","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","2005","Baden-Württemberg","Male","","","","","4"
"Rarely","2005","Baden-Württemberg","Female","","","","","4"
"Rarely","2005","Bavaria","Female","","","","","4"
"Rarely","2005","Berlin","Male","","","","","4"
"Rarely","2005","Berlin","Female","","","","","4"
"Rarely","2005","Brandenburg","Male","","","","","4"
"Rarely","2005","Brandenburg","Female","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","2005","Saxony-Anhalt","Female","","","","","4"
"Rarely","2005","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","2005","Saxony","Male","","","","","4"
"Rarely","2005","Saxony","Female","","","","","4"
"Rarely","2005","Saxony-Anhalt","Male","","","","","4"
"Rarely","2005","Thuringia","Male","","","","","4"
"Rarely","2005","Thuringia","Female","","","","","4"
"Daily","2006","Schleswig-Holstein","Male","","","","","1"
"Daily","2006","Schleswig-Holstein","Female","","","","","1"
"Daily","2006","Hamburg","Male","","","","","1"
"Daily","2006","Hamburg","Female","","","","","1"
"Daily","2006","Lower Saxony","Male","","","","","1"
"Daily","2006","Lower Saxony","Female","","","","","1"
"Daily","2006","Bremen","Male","","","","","1"
"Daily","2006","Bremen","Female","","","","","1"
"Daily","2006","North Rhine-Westphalia","Male","","","","","1"
"Daily","2006","North Rhine-Westphalia","Female","","","","","1"
"Daily","2006","Hesse","Male","","","","","1"
"Daily","2006","Hesse","Female","","","","","1"
"Daily","2006","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2006","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2006","Baden-Württemberg","Male","","","","","1"
"Daily","2006","Baden-Württemberg","Female","","","","","1"
"Daily","2006","Bavaria","Male","","","","","1"
"Daily","2006","Bavaria","Female","","","","","1"
"Daily","2006","Berlin","Male","","","","","1"
"Daily","2006","Berlin","Female","","","","","1"
"Daily","2006","Brandenburg","Male","","","","","1"
"Daily","2006","Brandenburg","Female","","","","","1"
"Daily","2006","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2006","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2006","Saxony","Male","","","","","1"
"Daily","2006","Saxony","Female","","","","","1"
"Daily","2006","Saxony-Anhalt","Male","","","","","1"
"Daily","2006","Saxony-Anhalt","Female","","","","","1"
"Daily","2006","Thuringia","Male","","","","","1"
"Daily","2006","Thuringia","Female","","","","","1"
"Min 1x per month","2006","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2006","Saxony","Male","","","","","3"
"Min 1x per month","2006","Saxony","Female","","","","","3"
"Min 1x per month","2006","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2006","Hamburg","Male","","","","","3"
"Min 1x per month","2006","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2006","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2006","Hamburg","Female","","","","","3"
"Min 1x per month","2006","Lower Saxony","Male","","","","","3"
"Min 1x per month","2006","Lower Saxony","Female","","","","","3"
"Min 1x per month","2006","Bremen","Male","","","","","3"
"Min 1x per month","2006","Bremen","Female","","","","","3"
"Min 1x per month","2006","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2006","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2006","Hesse","Male","","","","","3"
"Min 1x per month","2006","Hesse","Female","","","","","3"
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2006","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2006","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2006","Bavaria","Male","","","","","3"
"Min 1x per month","2006","Bavaria","Female","","","","","3"
"Min 1x per month","2006","Berlin","Male","","","","","3"
"Min 1x per month","2006","Berlin","Female","","","","","3"
"Min 1x per month","2006","Brandenburg","Male","","","","","3"
"Min 1x per month","2006","Brandenburg","Female","","","","","3"
"Min 1x per month","2006","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2006","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2006","Thuringia","Male","","","","","3"
"Min 1x per month","2006","Thuringia","Female","","","","","3"
"Min 1x per week","2006","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","2006","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","2006","Hesse","Male","","","","","2"
"Min 1x per week","2006","Hesse","Female","","","","","2"
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","2006","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","2006","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2006","Hamburg","Male","","","","","2"
"Min 1x per week","2006","Hamburg","Female","","","","","2"
"Min 1x per week","2006","Lower Saxony","Male","","","","","2"
"Min 1x per week","2006","Lower Saxony","Female","","","","","2"
"Min 1x per week","2006","Bremen","Male","","","","","2"
"Min 1x per week","2006","Bremen","Female","","","","","2"
"Min 1x per week","2006","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","2006","Saxony","Male","","","","","2"
"Min 1x per week","2006","Saxony","Female","","","","","2"
"Min 1x per week","2006","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","2006","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","2006","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","2006","Thuringia","Male","","","","","2"
"Min 1x per week","2006","Thuringia","Female","","","","","2"
"Min 1x per week","2006","Bavaria","Male","","","","","2"
"Min 1x per week","2006","Bavaria","Female","","","","","2"
"Min 1x per week","2006","Berlin","Male","","","","","2"
"Min 1x per week","2006","Berlin","Female","","","","","2"
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","2006","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","2006","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","2006","Brandenburg","Male","","","","","2"
"Min 1x per week","2006","Brandenburg","Female","","","","","2"
"Never","2006","Bremen","Female","","","","","5"
"Never","2006","North Rhine-Westphalia","Male","","","","","5"
"Never","2006","Thuringia","Female","","","","","5"
"Never","2006","Schleswig-Holstein","Male","","","","","5"
"Never","2006","Schleswig-Holstein","Female","","","","","5"
"Never","2006","Hamburg","Male","","","","","5"
"Never","2006","Hamburg","Female","","","","","5"
"Never","2006","Lower Saxony","Male","","","","","5"
"Never","2006","Lower Saxony","Female","","","","","5"
"Never","2006","Bremen","Male","","","","","5"
"Never","2006","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","2006","Saxony","Male","","","","","5"
"Never","2006","Saxony","Female","","","","","5"
"Never","2006","Saxony-Anhalt","Male","","","","","5"
"Never","2006","Saxony-Anhalt","Female","","","","","5"
"Never","2006","Thuringia","Male","","","","","5"
"Never","2006","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","2006","North Rhine-Westphalia","Female","","","","","5"
"Never","2006","Hesse","Male","","","","","5"
"Never","2006","Hesse","Female","","","","","5"
"Never","2006","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","2006","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","2006","Baden-Württemberg","Male","","","","","5"
"Never","2006","Baden-Württemberg","Female","","","","","5"
"Never","2006","Bavaria","Male","","","","","5"
"Never","2006","Bavaria","Female","","","","","5"
"Never","2006","Berlin","Male","","","","","5"
"Never","2006","Berlin","Female","","","","","5"
"Never","2006","Brandenburg","Male","","","","","5"
"Never","2006","Brandenburg","Female","","","","","5"
"Rarely","2006","Schleswig-Holstein","Male","","","","","4"
"Rarely","2006","Schleswig-Holstein","Female","","","","","4"
"Rarely","2006","Hamburg","Male","","","","","4"
"Rarely","2006","Hamburg","Female","","","","","4"
"Rarely","2006","North Rhine-Westphalia","Male","","","","","4"
"Rarely","2006","North Rhine-Westphalia","Female","","","","","4"
"Rarely","2006","Hesse","Male","","","","","4"
"Rarely","2006","Baden-Württemberg","Female","","","","","4"
"Rarely","2006","Bavaria","Male","","","","","4"
"Rarely","2006","Lower Saxony","Male","","","","","4"
"Rarely","2006","Lower Saxony","Female","","","","","4"
"Rarely","2006","Bremen","Male","","","","","4"
"Rarely","2006","Bremen","Female","","","","","4"
"Rarely","2006","Hesse","Female","","","","","4"
"Rarely","2006","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","2006","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","2006","Baden-Württemberg","Male","","","","","4"
"Rarely","2006","Berlin","Female","","","","","4"
"Rarely","2006","Brandenburg","Male","","","","","4"
"Rarely","2006","Brandenburg","Female","","","","","4"
"Rarely","2006","Bavaria","Female","","","","","4"
"Rarely","2006","Berlin","Male","","","","","4"
"Rarely","2006","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","2006","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","2006","Saxony","Male","","","","","4"
"Rarely","2006","Saxony","Female","","","","","4"
"Rarely","2006","Saxony-Anhalt","Male","","","","","4"
"Rarely","2006","Saxony-Anhalt","Female","","","","","4"
"Rarely","2006","Thuringia","Male","","","","","4"
"Rarely","2006","Thuringia","Female","","","","","4"
"Daily","2007","Schleswig-Holstein","Male","","","","","1"
"Daily","2007","Schleswig-Holstein","Female","","","","","1"
"Daily","2007","Hamburg","Male","","","","","1"
"Daily","2007","Hamburg","Female","","","","","1"
"Daily","2007","Lower Saxony","Male","","","","","1"
"Daily","2007","Lower Saxony","Female","","","","","1"
"Daily","2007","Bremen","Male","","","","","1"
"Daily","2007","Bremen","Female","","","","","1"
"Daily","2007","North Rhine-Westphalia","Male","","","","","1"
"Daily","2007","North Rhine-Westphalia","Female","","","","","1"
"Daily","2007","Hesse","Male","","","","","1"
"Daily","2007","Hesse","Female","","","","","1"
"Daily","2007","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2007","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2007","Baden-Württemberg","Male","","","","","1"
"Daily","2007","Baden-Württemberg","Female","","","","","1"
"Daily","2007","Bavaria","Male","","","","","1"
"Daily","2007","Bavaria","Female","","","","","1"
"Daily","2007","Berlin","Male","","","","","1"
"Daily","2007","Berlin","Female","","","","","1"
"Daily","2007","Brandenburg","Male","","","","","1"
"Daily","2007","Brandenburg","Female","","","","","1"
"Daily","2007","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2007","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2007","Saxony","Male","","","","","1"
"Daily","2007","Saxony","Female","","","","","1"
"Daily","2007","Saxony-Anhalt","Male","","","","","1"
"Daily","2007","Saxony-Anhalt","Female","","","","","1"
"Daily","2007","Thuringia","Male","","","","","1"
"Daily","2007","Thuringia","Female","","","","","1"
"Min 1x per month","2007","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2007","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2007","Hamburg","Male","","","","","3"
"Min 1x per month","2007","Lower Saxony","Male","","","","","3"
"Min 1x per month","2007","Lower Saxony","Female","","","","","3"
"Min 1x per month","2007","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2007","Hesse","Male","","","","","3"
"Min 1x per month","2007","Hesse","Female","","","","","3"
"Min 1x per month","2007","Hamburg","Female","","","","","3"
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2007","Saxony","Male","","","","","3"
"Min 1x per month","2007","Saxony","Female","","","","","3"
"Min 1x per month","2007","Bremen","Male","","","","","3"
"Min 1x per month","2007","Bremen","Female","","","","","3"
"Min 1x per month","2007","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2007","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2007","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2007","Bavaria","Male","","","","","3"
"Min 1x per month","2007","Bavaria","Female","","","","","3"
"Min 1x per month","2007","Berlin","Male","","","","","3"
"Min 1x per month","2007","Berlin","Female","","","","","3"
"Min 1x per month","2007","Brandenburg","Male","","","","","3"
"Min 1x per month","2007","Brandenburg","Female","","","","","3"
"Min 1x per month","2007","Thuringia","Female","","","","","3"
"Min 1x per month","2007","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2007","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2007","Thuringia","Male","","","","","3"
"Min 1x per week","2007","Hamburg","Male","","","","","2"
"Min 1x per week","2007","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","2007","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","2007","Hamburg","Female","","","","","2"
"Min 1x per week","2007","Hesse","Male","","","","","2"
"Min 1x per week","2007","Hesse","Female","","","","","2"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","2007","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2007","Lower Saxony","Male","","","","","2"
"Min 1x per week","2007","Lower Saxony","Female","","","","","2"
"Min 1x per week","2007","Bremen","Male","","","","","2"
"Min 1x per week","2007","Bremen","Female","","","","","2"
"Min 1x per week","2007","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","2007","Saxony","Male","","","","","2"
"Min 1x per week","2007","Saxony","Female","","","","","2"
"Min 1x per week","2007","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","2007","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","2007","Thuringia","Male","","","","","2"
"Min 1x per week","2007","Thuringia","Female","","","","","2"
"Min 1x per week","2007","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","2007","Bavaria","Male","","","","","2"
"Min 1x per week","2007","Bavaria","Female","","","","","2"
"Min 1x per week","2007","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","2007","Berlin","Male","","","","","2"
"Min 1x per week","2007","Berlin","Female","","","","","2"
"Min 1x per week","2007","Brandenburg","Male","","","","","2"
"Min 1x per week","2007","Brandenburg","Female","","","","","2"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Never","2007","Schleswig-Holstein","Male","","","","","5"
"Never","2007","Schleswig-Holstein","Female","","","","","5"
"Never","2007","Hamburg","Male","","","","","5"
"Never","2007","Hamburg","Female","","","","","5"
"Never","2007","Lower Saxony","Male","","","","","5"
"Never","2007","Lower Saxony","Female","","","","","5"
"Never","2007","Bremen","Male","","","","","5"
"Never","2007","Bremen","Female","","","","","5"
"Never","2007","North Rhine-Westphalia","Male","","","","","5"
"Never","2007","Thuringia","Female","","","","","5"
"Never","2007","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","2007","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","2007","Saxony","Male","","","","","5"
"Never","2007","Saxony","Female","","","","","5"
"Never","2007","Saxony-Anhalt","Male","","","","","5"
"Never","2007","Saxony-Anhalt","Female","","","","","5"
"Never","2007","Thuringia","Male","","","","","5"
"Never","2007","North Rhine-Westphalia","Female","","","","","5"
"Never","2007","Hesse","Male","","","","","5"
"Never","2007","Hesse","Female","","","","","5"
"Never","2007","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","2007","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","2007","Baden-Württemberg","Male","","","","","5"
"Never","2007","Baden-Württemberg","Female","","","","","5"
"Never","2007","Bavaria","Male","","","","","5"
"Never","2007","Bavaria","Female","","","","","5"
"Never","2007","Berlin","Male","","","","","5"
"Never","2007","Berlin","Female","","","","","5"
"Never","2007","Brandenburg","Male","","","","","5"
"Never","2007","Brandenburg","Female","","","","","5"
"Rarely","2007","Schleswig-Holstein","Male","","","","","4"
"Rarely","2007","Schleswig-Holstein","Female","","","","","4"
"Rarely","2007","Hamburg","Male","","","","","4"
"Rarely","2007","Hamburg","Female","","","","","4"
"Rarely","2007","Lower Saxony","Male","","","","","4"
"Rarely","2007","Lower Saxony","Female","","","","","4"
"Rarely","2007","Bremen","Male","","","","","4"
"Rarely","2007","Bremen","Female","","","","","4"
"Rarely","2007","North Rhine-Westphalia","Male","","","","","4"
"Rarely","2007","North Rhine-Westphalia","Female","","","","","4"
"Rarely","2007","Hesse","Male","","","","","4"
"Rarely","2007","Baden-Württemberg","Female","","","","","4"
"Rarely","2007","Bavaria","Male","","","","","4"
"Rarely","2007","Hesse","Female","","","","","4"
"Rarely","2007","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","2007","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","2007","Baden-Württemberg","Male","","","","","4"
"Rarely","2007","Berlin","Female","","","","","4"
"Rarely","2007","Brandenburg","Male","","","","","4"
"Rarely","2007","Bavaria","Female","","","","","4"
"Rarely","2007","Berlin","Male","","","","","4"
"Rarely","2007","Brandenburg","Female","","","","","4"
"Rarely","2007","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","2007","Thuringia","Female","","","","","4"
"Rarely","2007","Saxony-Anhalt","Male","","","","","4"
"Rarely","2007","Saxony-Anhalt","Female","","","","","4"
"Rarely","2007","Thuringia","Male","","","","","4"
"Rarely","2007","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","2007","Saxony","Female","","","","","4"
"Rarely","2007","Saxony","Male","","","","","4"
"Daily","2008","Schleswig-Holstein","Male","11","","","","1"
"Daily","2008","Schleswig-Holstein","Female","11","","","","1"
"Daily","2008","Hamburg","Male","1","","","","1"
"Daily","2008","Hamburg","Female","5","","","","1"
"Daily","2008","Lower Saxony","Male","30","0.0287827583157531","0.0174761370411772","0.0400893795903291","1"
"Daily","2008","Lower Saxony","Female","39","0.0549332033051243","0.0401211637087986","0.0697452429014501","1"
"Daily","2008","Bremen","Male","1","","","","1"
"Daily","2008","Bremen","Female","1","","","","1"
"Daily","2008","North Rhine-Westphalia","Male","80","0.0450056159535187","0.035596638307464","0.0544145935995734","1"
"Daily","2008","North Rhine-Westphalia","Female","87","0.0425433673695867","0.0338489916224981","0.0512377431166752","1"
"Daily","2008","Hesse","Male","23","","","","1"
"Daily","2008","Hesse","Female","33","0.0550287424663414","0.0379768016673781","0.0720806832653047","1"
"Daily","2008","Rhineland-Palatinate,Saarland","Male","22","","","","1"
"Daily","2008","Rhineland-Palatinate,Saarland","Female","32","0.0814500412699487","0.0596183952871207","0.103281687252777","1"
"Daily","2008","Baden-Württemberg","Male","45","0.0491971674982766","0.0366368241322471","0.061757510864306","1"
